0.0,1747239183670,0.003904849424400381
1.0,1747239252658,0.003280120963108714
2.0,1747239322017,0.0029993219293112778
3.0,1747239390840,0.002921046126464592
4.0,1747239460503,0.0028826237777966157
5.0,1747239529719,0.002845653653284861
6.0,1747239599136,0.0027546311876897995
7.0,1747239668824,0.0027113847149124494
8.0,1747239737993,0.0026782003620467003
9.0,1747239807187,0.0026498669471410716
10.0,1747239876019,0.002623674402603011
11.0,1747239945328,0.002602988682227587
12.0,1747240014550,0.002588934398038776
13.0,1747240083363,0.002579729732295738
14.0,1747240151829,0.0025575395956264476
15.0,1747240220912,0.002533880125997772
16.0,1747240290044,0.002512820872978179
17.0,1747240359135,0.002497242860946735
18.0,1747240428634,0.002485845341328698
19.0,1747240498648,0.002477444325670994
20.0,1747240568105,0.00246994647330584
21.0,1747240637671,0.0024629078557476644
22.0,1747240706713,0.002456601875716429
23.0,1747240776165,0.002451346820468659
24.0,1747240845088,0.0024457805320800183
25.0,1747240914718,0.002439657999464874
26.0,1747240983636,0.0024336421281603137
27.0,1747241052937,0.002427599784681303
28.0,1747241136918,0.0024224977423332257
29.0,1747241206028,0.0024147761355547952
30.0,1747241274693,0.00240713081266668
31.0,1747241343771,0.0024001231712361417
32.0,1747241413168,0.002393345728371151
33.0,1747241482601,0.002387096820466026
34.0,1747241552271,0.002381545513550237
35.0,1747241620906,0.0023747389679241106
36.0,1747241690726,0.0023676261670166187
37.0,1747241759875,0.002360199258688874
38.0,1747241828937,0.002353047363478974
39.0,1747241897964,0.0023473822031663595
40.0,1747241967157,0.0023401963022727304
41.0,1747242036382,0.0023348484936167803
42.0,1747242105654,0.002326181301205958
43.0,1747242175531,0.002317412811988127
44.0,1747242245048,0.0023088944579029115
45.0,1747242314910,0.00230131839124109
46.0,1747242383392,0.0022939761146011112
47.0,1747242452493,0.0022874237046355745
48.0,1747242521616,0.0022807927834397287
49.0,1747242590671,0.002274678893557734
50.0,1747242660333,0.00226922060684579
51.0,1747242729518,0.0022642168788831875
52.0,1747242798851,0.0022588230063418386
53.0,1747242867965,0.0022544240687517028
54.0,1747242937622,0.002250753315753203
55.0,1747243007567,0.002246912201889695
56.0,1747243077127,0.0022437903958440085
57.0,1747243146777,0.002236037718865805
58.0,1747243215529,0.002230208337505983
59.0,1747243284518,0.002225455434275676
60.0,1747243353837,0.002221890408338622
61.0,1747243423147,0.0022187621295222497
62.0,1747243492517,0.0022163067802296967
63.0,1747243561482,0.002213910595668763
64.0,1747243631063,0.0022117597521072244
