sideslipFL,slip,sideslipFR,sideslipRL,slip1,rollrate,y,roll,gas,signal,FL,FyFR,x,vy,FR,ax,FxRL,FxFL,longslipRL,pitchrate,az,FyFL,sideslipRR,pitch,yawrate,steeringangel,vx,longslipFR,longslipFL,longslipRR,FxFR,ay,yaw,brake,FyRR,RR,RL,signal,FyRL,FxRR
0.0024053512925998,1.1039609484775504e-08,-0.0024054826908901,0.0019619779036382,1.1039609484775504e-08,4.489553090416612e-07,-147.1585749315135,-2.647499500574135e-07,0.2063068386186103,0.0,96.53082984483142,194.66057938209408,10629.649647267162,3.691403161227426e-07,96.5308303963937,0.0130579482361413,272.4059497987149,-76.5078124143768,0.0016401131413023,1.176161958764715e-05,-1.901291994394381e-05,-194.6497306429892,-0.0019619502139687,-0.0014694608937619,1.1825158125981495e-07,1.69937158283169e-06,31.96688883638312,-0.000472984323181,-0.0004729830131092,0.0016401241009926,-76.50769843411122,4.84196764242729e-06,-0.0130202575856601,0.0,163.0383779406485,96.73501525971288,96.73501427368396,0.0,-163.04164909515967,272.4062914088728
0.0024053680896639,1.0768972141360944e-08,-0.0024054697408971,0.0019619787736197,1.0768972141360944e-08,4.951623605311683e-07,-147.16273699525726,-2.599778057891311e-07,0.2062979979860641,0.0,96.53122384228688,194.65966604181205,10629.969290122346,3.6226371348830156e-07,96.53122477940158,0.013022136523149,272.378356329958,-76.50741212699086,0.0016399493151836,1.1731974612932203e-05,-1.9002288237255246e-05,-194.651434734362,-0.0019619558551443,-0.0014693434408579,1.8070188551842406e-07,1.467580149246153e-06,31.96701926016797,-0.0004729808130746,-0.0004729799538829,0.0016399599675668,-76.50722398965449,3.5772774573862626e-06,-0.0130202560474586,0.0,163.03860900491583,96.73539419375426,96.7353930017835,0.0,-163.0415095434146,272.3786989154954
0.0024053802519763,9.614812798143374e-09,-0.0024054614478373,0.0019619788420922,9.614812798143374e-09,5.127296253294116e-07,-147.16689907561374,-2.549099614667272e-07,0.2062891815899768,0.0,96.53161681570012,194.65912532812413,10630.28893427964,3.267063841652932e-07,96.53161802469938,0.0129864240051875,272.3508390279892,-76.50699513542622,0.0016397859230643,1.1702586341727593e-05,-1.898526085141467e-05,-194.65276667152585,-0.0019619622816447,-0.0014692262829288,2.299586332651538e-07,1.2700435542373915e-06,31.967149326263545,-0.0004729774205567,-0.0004729767943171,0.0016397962989447,-76.50676849129943,2.767916672243142e-06,-0.0130202539598094,0.0,163.03891407450698,96.7357720712581,96.7357707074172,0.0,-163.0412957867008,272.3511815886316
0.0024053904749116,7.833775612007907e-09,-0.002405455105069,0.001961978415002,7.833775612007907e-09,5.097180124898304e-07,-147.17106117261702,-2.497844682725981e-07,0.2062803893531955,0.0,96.53200874438356,194.65880280664825,10630.608579735472,2.707597568550881e-07,96.53201015869564,0.0129508100169531,272.32339852069475,-76.50657229812656,0.0016396229634161,1.1673389699014064e-05,-1.8963600670303733e-05,-194.6538801642184,-0.0019619691880756,-0.0014691094177837,2.683989826219355e-07,1.0947370826096138e-06,31.96727903566021,-0.0004729740629267,-0.000472973617372,0.0016396330929784,-76.5063211014894,2.294303452186304e-06,-0.0130202514404396,0.0,163.0392649017136,96.73614890061629,96.73614738795152,0.0,-163.04103613611522,272.3237381819509
0.0024053989556487,5.602474367630357e-09,-0.0024054505051572,0.0019619777091093,5.602474367630357e-09,4.913484834759474e-07,-147.17522328626862,-2.4477768216815574e-07,0.2062716212123178,0.0,96.53239962563909,194.6586209986073,10630.92822648628,2.0011936869197333e-07,96.5324011898766,0.0129152939733418,272.2960327646101,-76.50614915855651,0.0016394604273696,1.1644338230268702e-05,-1.8938556559166782e-05,-194.6548519448589,-0.001961976358078,-0.0014689928437737,2.9731689825820284e-07,9.393693078698248e-07,31.967408389341504,-0.0004729707193514,-0.0004729704442657,0.0016394703555989,-76.505876396556,2.014798723263507e-06,-0.0130202485900085,0.0,163.03964175705988,96.73652468815936,96.7365230428092,0.0,-163.0407503693625,272.29637022842223
0.0024054051858337,3.070529530050456e-09,-0.0024054481505326,0.0019619769025434,3.070529530050456e-09,4.627223494881294e-07,-147.17938541654974,-2.400152587190221e-07,0.2062628771064338,0.0,96.5327894594607,194.65860831822465,10631.24787452851,1.1961853764570512e-07,96.53279112414148,0.0128798755028487,272.2687411055176,-76.5057247023242,0.0016392983154214,1.1615396054697073e-05,-1.891067478436899e-05,-194.65565313800963,-0.0019619836138237,-0.0014688765596503,3.180997959038505e-07,8.140957154150925e-07,31.96753738828574,-0.0004729674034316,-0.0004729672616359,0.001639308084713,-76.50543548140551,1.9295235718656227e-06,-0.0130202454964849,0.0,163.04002919547634,96.7368994371697,96.73689767454124,0.0,-163.04045396847212,272.2690781226491
0.0024054093917171,3.7555071613174566e-10,-0.0024054478123239,0.0019619761375009,3.7555071613174566e-10,4.285977657760884e-07,-147.18354756342106,-2.355728549240809e-07,0.206254156974484,0.0,96.53317824287916,194.65876630530684,10631.567523858626,3.3714646841011834e-08,96.5331799704122,0.0128445541103052,272.2415236494002,-76.50529824019999,0.0016391366313114,1.158653232378406e-05,-1.887994418991208e-05,-194.6562819845269,-0.0019619908133408,-0.001468760564493,3.3245762926462265e-07,7.211073211974188e-07,31.96766603346673,-0.0004729641184961,-0.0004729640661782,0.0016391462732881,-76.50499907844154,2.0374537195614955e-06,-0.0130202422318958,0.0,163.04041471169032,96.73727315046833,96.73727128596688,0.0,-163.04015946747387,272.24186126425815
0.0024054121941372,-2.372374385692706e-09,-0.0024054488687041,0.0019619755128376,6.283185304807212,3.925498699548328e-07,-147.18770972682393,-2.3148467991530265e-07,0.2062454607557153,0.0,96.53356597301588,194.65905367058605,10631.887174473097,-5.402136166315424e-08,96.53356773752164,0.0128093294776118,272.21438049807165,-76.50487072869701,0.0016389753783435,1.1557718351286917e-05,-1.884619762019584e-05,-194.65677968196636,-0.0019619978579372,-0.0014686448576762,3.419535320705048e-07,6.542001954579958e-07,31.96779432585382,-0.0004729608572089,-0.000472960865163,0.00163898491648,-76.50456622875852,2.2895623428379337e-06,-0.0130202388516117,0.0,163.04078926335484,96.7376458313649,96.73764387956412,0.0,-163.03987593085313,272.2147192629759
0.0024054140785929,-5.096032087525126e-09,-0.0024054508336772,0.0019619750901266,6.283185302083554,3.569479242206507e-07,-147.19187190668566,-2.277560902014041e-07,0.2062367883876766,0.0,96.53395264902898,194.65942698631287,10632.206826368389,-1.410828907321531e-07,96.53395443224582,0.012774201222699,272.18731146564534,-76.50444318419194,0.0016388145576657,1.152892708010452e-05,-1.8809261182652216e-05,-194.65718960839212,-0.0019620046861489,-0.0014685294388526,3.477728736559903e-07,6.063941437466001e-07,31.96792226641294,-0.0004729576134396,-0.0004729576646168,0.0016388240102697,-76.50413589998146,2.628544115861744e-06,-0.0130202353974251,0.0,163.04114706813505,96.73801748310876,96.73801545772908,0.0,-163.03960915772228,272.18765184092933
0.0024054153362836,-7.743685819343156e-09,-0.0024054534155642,0.0019619749052257,6.2831852994359005,3.233301976981177e-07,-147.1960341029254,-2.24373617430851e-07,0.206228139806971,0.0,96.53433827148496,194.65985765508344,10632.526479541002,-2.2578850014734225e-07,96.53434005992054,0.0127391690716207,272.1603164447296,-76.50401604110269,0.0016386541704119,1.1500133165430533e-05,-1.876898368359188e-05,-194.65754031463263,-0.0019620112621805,-0.0014684143079364,3.5079384764408535e-07,5.728387638999839e-07,31.968049856106923,-0.00047295438485,-0.0004729544667949,0.0016386635512612,-76.50370763972987,3.0146280697833348e-06,-0.0130202319010694,0.0,163.04148471815589,96.7383881088264,96.73838602302442,0.0,-163.03936256791818,272.16065877917714
0.0024054161793664,-1.0281149420972808e-08,-0.0024054564017312,0.0019619749763841,6.283185296898437,2.926674059474291e-07,-147.20019631545773,-2.213116748036267e-07,0.2062195149869636,0.0,96.53472284148584,194.6603264189148,10632.846133987432,-3.070248871852256e-07,96.5347246252729,0.0127042277961552,272.13339540225,-76.50358942403527,0.0016384942181463,1.1471309150864846e-05,-1.8726145075363557e-05,-194.657851008628,-0.0019620175678653,-0.0014682994650945,3.516909045727082e-07,5.499798777163993e-07,31.968177095874037,-0.0004729511698139,-0.0004729512724592,0.0016385035367552,-76.50328120593365,3.4212914648400925e-06,-0.0130202283866749,0.0,163.04180041955078,96.73875771161858,96.73875557799198,0.0,-163.03913796603172,272.13373983326085
0.0024054167856876,-1.2686636429579695e-08,-0.0024054596135442,0.0019619753091533,6.28318529449295,2.6547301537579605e-07,-147.20435854419537,-2.1853754219480355e-07,0.2062109138850888,0.0,96.53510636041176,194.6608178201508,10633.165789704182,-3.8408047761917036e-07,96.53510813255856,0.0126693829876822,272.1065483773045,-76.50316354698126,0.0016383347020377,1.1442420437778591e-05,-1.867764195006586e-05,-194.6581370868456,-0.0019620235976533,-0.0014681849108294,3.5098231232302137e-07,5.347970221495025e-07,31.96830398664535,-0.0004729479674679,-0.0004729480833682,0.0016383439642057,-76.50285646033596,3.83180726183973e-06,-0.0130202248725119,0.0,163.0420935272427,96.73912629467408,96.73912412507283,0.0,-163.03893600744573,272.10689481377545
0.0024054172901665,-1.494797086988294e-08,-0.002405462915008,0.0019619758998106,6.283185292231615,2.419074137650265e-07,-147.20852078905102,-2.1601541120810835e-07,0.2062023363878479,0.0,96.53548883016336,194.6613195614384,10633.485446687768,-4.565553969092712e-07,96.53549058576984,0.0126346337939201,272.0797751561934,-76.50273859734183,0.0016381756215503,1.1413449635325889e-05,-1.862596938613244e-05,-194.6584107449157,-0.0019620293551744,-0.0014680706458909,3.490513095898948e-07,5.247993814789474e-07,31.96843052938424,-0.000472944776324,-0.0004729449007288,0.0016381848305014,-76.50243321576541,4.230818335385105e-06,-0.0130202213724265,0.0,163.0423642150519,96.73949386123856,96.73949166658858,0.0,-163.0387565160734,272.0801233749179
0.0024054177790848,-1.7060029269239707e-08,-0.0024054662192686,0.0019619767384854,6.283185290119557,2.2188573136563486e-07,-147.2126830499388,-2.1370929847079377e-07,0.2061937824214594,0.0,96.53587025295543,194.6618232612142,10633.805104934718,-5.242786161675703e-07,96.535871988495,0.0125999798872118,272.0530754964321,-76.50231468722696,0.0016380169759883,1.138438392688808e-05,-1.8571267153797696e-05,-194.6586802969653,-0.0019620348502014,-0.0014679566711732,3.461755958402323e-07,5.181928079576976e-07,31.968556725045485,-0.0004729415955118,-0.0004729417253489,0.0016380261329865,-76.50201133232379,4.60899392685968e-06,-0.0130202178970423,0.0,163.0426132267226,96.73986041456222,96.7398582048119,0.0,-163.0385987432933,272.0534251824511
0.002405418305352,-1.9022211607918164e-08,-0.0024054694728926,0.0019619778116686,6.283185288157375,2.0516573085864402e-07,-147.21684532677503,-2.115849962144919e-07,0.206185251918638,0.0,96.53625063121213,194.662323682734,10634.124764441567,-5.87225997723216e-07,96.53625234408716,0.0125654210074028,272.02644921216853,-76.50189187607134,0.0016378587647879,1.1355213581748896e-05,-1.8513683408407048e-05,-194.6589509243122,-0.001962040096111,-0.0014678429876812,3.425589965871431e-07,5.137459850370311e-07,31.96868257458091,-0.000472938424487,-0.0004729385576884,0.0016378678696577,-76.50159073257336,4.961201014178664e-06,-0.0130202144546347,0.0,163.04284164723077,96.74022595793976,96.740223742026,0.0,-163.0384615951051,272.02679998474264
0.0024054189016342,-2.0836769799191205e-08,-0.0024054726427489,0.0019619791038644,6.283185286342817,1.9140892035664626e-07,-147.2210076194789,-2.096112893103139e-07,0.2061767448140147,0.0,96.53662996748416,194.6628175833667,10634.444425204862,-6.454660915088951e-07,96.5366316557472,0.0125309568779114,271.99989609424,-76.50147019793364,0.0016377009870269,1.1325931694209283e-05,-1.8453409760202712e-05,-194.65922581931537,-0.0019620451082391,-0.0014677295965016,3.383537107111181e-07,5.106010942340345e-07,31.96880807893968,-0.0004729352628635,-0.0004729353980573,0.0016377100385949,-76.50117136643073,5.285022915760056e-06,-0.0130202110517397,0.0,163.04305074857206,96.74059049465296,96.74058828048096,0.0,-163.03834378684866,272.0002475294596
0.0024054195866492,-2.250771992533908e-08,-0.0024054757097242,0.001961980598703,6.283185284671866,1.802230925422797e-07,-147.22516992797262,-2.077606731414111e-07,0.2061682610432877,0.0,96.53700826440996,194.6633030266254,10634.764087221158,-6.99124863155183e-07,96.53700992656468,0.0124965872535047,271.9734159557017,-76.50104967335443,0.0016375436419067,1.1296533919239634e-05,-1.83906296710574e-05,-194.65950687343877,-0.0019620499027742,-0.0014676164987757,3.336747719964145e-07,5.081593356779089e-07,31.968933239068274,-0.0004729321103558,-0.0004729322466716,0.0016375526383916,-76.50075319717892,5.579718583982167e-06,-0.0130202076935852,0.0,163.04324188745778,96.74095402800462,96.74095182244676,0.0,-163.0382439460956,271.9737676094277
0.0024054203688579,-2.4040101269209297e-08,-0.0024054786650282,0.0019619822797185,6.283185283139485,1.7119417031615078e-07,-147.22933225218134,-2.060097082262647e-07,0.2061598005421401,0.0,96.53738552468802,194.6637790175279,10635.083750487014,-7.483616556384081e-07,96.53738715954688,0.0124623118915087,271.9470085944095,-76.50063031275087,0.0016373867283354,1.1267018256830686e-05,-1.8325593263237664e-05,-194.659795041873,-0.0019620544959851,-0.0014675036956751,3.286104992367632e-07,5.060159893333911e-07,31.96905805591072,-0.0004729289667591,-0.0004729291036673,0.0016373956676705,-76.50033619869575,5.845690734721496e-06,-0.0130202043844037,0.0,163.0434164349777,96.7413165612651,96.74131437018148,0.0,-163.03816068362758,271.9473600223305
0.0024054212498735,-2.5439465435551157e-08,-0.002405481506777,0.001961984130882,6.283185281740121,1.6390985877379809e-07,-147.2334945920335,-2.043391023059636e-07,0.206151363246332,0.0,96.53776175105372,194.66424521514435,10635.403414999006,-7.933525995711548e-07,96.5377633576434,0.0124281305485563,271.9206738132822,-76.50021211891124,0.0016372302452153,1.1237384808507717e-05,-1.825850437505978e-05,-194.6600906306084,-0.0019620589036942,-0.0014673911883799,3.232303935292874e-07,5.039066476490721e-07,31.969182530408627,-0.0004729258319413,-0.0004729259691125,0.0016372391253127,-76.49992035357762,6.084060064979417e-06,-0.0130202011276531,0.0,163.04357572848,96.74167809768814,96.74167592596432,0.0,-163.03809264208274,271.9210245865905
0.0024054222272886,-2.671154621973656e-08,-0.0024054842371689,0.0019619861369378,6.28318528046804,1.579759321294237e-07,-147.23765694746035,-2.0273359759445986e-07,0.2061429490919726,0.0,96.5381369462613,194.66470168389085,10635.723080753713,-8.342798860459985e-07,96.53813852376416,0.01239404296445,271.8944113880271,-76.49979508976524,0.001637074191178,1.1207635683494746e-05,-1.8189624064969557e-05,-194.66039354523363,-0.0019620631409438,-0.0014672789780579,3.175907246889278e-07,5.016608084292563e-07,31.9693066635011,-0.0004729227058057,-0.0004729228430364,0.0016370830101324,-76.49950564845993,6.296365838821778e-06,-0.0130201979261732,0.0,163.04372104074116,96.7420386404754,96.74203649207332,0.0,-163.03803852721958,271.8947611049496
0.0024054232965249,-2.786206437493844e-08,-0.002405486860629,0.0019619882836037,6.283185279317522,1.53027145017041e-07,-147.24181931839584,-2.011817263740561e-07,0.2061345580154306,0.0,96.53851111307318,194.66514871591687,10636.042747747728,-8.713254167579307e-07,96.53851266078988,0.0123600489029402,271.8682211117588,-76.49937922218666,0.0016369185649943,1.1177774760661234e-05,-1.811921458277294e-05,-194.6607034685356,-0.0019620672218011,-0.001467167065846,3.1173824581662626e-07,4.991685644239761e-07,31.96943045612467,-0.0004729195882875,-0.000472919725447,0.0016369273212527,-76.4990920723985,6.48431129670176e-06,-0.0130201947822957,0.0,163.0438535618294,96.74239819280947,96.74239607082755,0.0,-163.03799712645355,271.8685694079198
0.0024054244519411,-2.8896620584694325e-08,-0.0024054893826958,0.0019619905576771,6.283185278282966,1.4873416233801757e-07,-147.2459817047766,-1.9967548017787675e-07,0.2061261899528108,0.0,96.53888425425436,194.66558672087163,10636.362415977655,-9.04667319974852e-07,96.53888577158064,0.0123261481145651,271.84210276752617,-76.49896451281096,0.0016367633652049,1.114780747222441e-05,-1.804752268399657e-05,-194.661019970369,-0.0019620711592556,-0.0014670554528335,3.057126459374169e-07,4.963594402854517e-07,31.96955390921361,-0.0004729164793336,-0.0004729166163374,0.0016367720576936,-76.49867961525479,6.649616920223737e-06,-0.0130201916979254,0.0,163.04397438966816,96.74275675781278,96.7427546645548,0.0,-163.0379673187364,271.8424493235896
0.0024054256875301,-2.982064272024254e-08,-0.0024054918093335,0.0019619929470738,6.283185277358943,1.4480761854508209e-07,-147.25014410654174,-1.9820992686701678e-07,0.2061178448413725,0.0,96.53925637256692,194.666016159092,10636.682085440108,-9.344782284086224e-07,96.53925785897862,0.0122923403473756,271.8160561248932,-76.49855095727769,0.0016366085904446,1.1117740832640727e-05,-1.797484915035334e-05,-194.6613425749948,-0.0019620749651817,-0.0014669441400464,2.9954821297561226e-07,4.931889222321332e-07,31.969677023699315,-0.0004729133788981,-0.0004729135156858,0.0016366172186572,-76.49826826603037,6.793947482045854e-06,-0.013020188674601,0.0,163.04408452652316,96.74311433857206,96.74311227562168,0.0,-163.03794807827066,271.8164006711779
0.002405426997377,-3.0639367296666165e-08,-0.0024054941464551,0.0019619954408315,6.283185276540219,1.4100032376306018e-07,-147.25430652363252,-1.967827964693258e-07,0.2061095226172888,0.0,96.53962747076832,194.6664374973276,10637.0017561317,-9.609246696207324e-07,96.53962892581332,0.0122586253576601,271.79008097185164,-76.49813855429834,0.0016364542391694,1.108758292040668e-05,-1.7901434374944563e-05,-194.6616708047165,-0.0019620786503414,-0.0014668331284349,2.9327497016844384e-07,4.896293525823204e-07,31.969799800511147,-0.0004729102869526,-0.0004729104234795,0.0016364628032243,-76.4978580158042,6.918842575268572e-06,-0.0130201857135426,0.0,163.04418487922942,96.74347093811124,96.7434689064106,0.0,-163.03793847479804,271.79042329223614
0.0024054283759356,-3.1357841411461535e-08,-0.0024054963996561,0.0019619980290729,6.283185275821745,1.3710752551279945e-07,-147.2584689559924,-1.9539405750385596e-07,0.2061012232177856,0.0,96.53999755161016,194.66685118207724,10637.32142804906,-9.84167122897727e-07,96.5399989749028,0.012225002914398,271.7641771000602,-76.49772730065965,0.0016363003101337,1.1057342924933476e-05,-1.7827543288945286e-05,-194.66200420653277,-0.0019620822244207,-0.0014667224188621,2.869194469145848e-07,4.856639699659436e-07,31.96992224057576,-0.0004729072034654,-0.0004729073396881,0.001636308810808,-76.49744885390471,7.025702183900374e-06,-0.0130201828156896,0.0,163.04427626247676,96.74382655943356,96.7438245593632,0.0,-163.0379376705015,271.76451703334044
0.0024054298181473,-3.1980936238417513e-08,-0.0024054985740889,0.0019620007029515,6.28318527519865,1.3296592947612236e-07,-147.26263140356667,-1.9404549671993201e-07,0.206092946579869,0.0,96.54036661783636,194.6672576259177,10637.641101188829,-1.0043604534372224e-06,96.54036800905558,0.0121914727435772,271.7383442668233,-76.49731719518648,0.0016361468016555,1.1027030986845566e-05,-1.7753440638632313e-05,-194.66234236592143,-0.0019620856960869,-0.0014666120120935,2.805052062473098e-07,4.812834968042974e-07,31.970044344817467,-0.0004729041284098,-0.0004729042642869,0.0016361552403852,-76.49704077021764,7.1157835074466965e-06,-0.013020179981733,0.0,163.04435940382749,96.74418120545006,96.74417923690936,0.0,-163.0379449152874,271.7386817063607
0.0024054313194861,-3.251336545062446e-08,-0.0024055006744167,0.0019620034545853,6.283185274666221,1.284520304666253e-07,-147.26679386630263,-1.927403133369504e-07,0.2060846926411458,0.0,96.54073467218277,194.66765720270573,10637.96077554765,-1.0216545080854337e-06,96.54073603107052,0.0121580346266677,271.71258227759074,-76.49690823677827,0.001635993712547,1.0996657936392413e-05,-1.7679373533928646e-05,-194.66268491146712,-0.0019620890730571,-0.0014665019087896,2.7405323431414305e-07,4.764841731050644e-07,31.97016611415792,-0.0004729010617599,-0.0004729011972512,0.0016360020914161,-76.49663375429348,7.190191511823733e-06,-0.0130201772121425,0.0,163.044434949921,96.74453487906882,96.74453294155455,0.0,-163.0379595407768,271.712917170414
0.0024054397192313,-3.2965164610841764e-08,-0.00240549586153,0.0019620062561731,6.283185274214421,1.2060050956558277e-07,-147.2709563441494,-1.9148861951162635e-07,0.2060764613386461,0.0,96.54110170988744,194.66783657031667,10638.280451122182,-1.0363841039478726e-06,96.54110305122992,0.0121246883066144,271.68689166163404,-76.49647322610292,0.0016358410484461,1.0966235123413984e-05,-1.760561505174231e-05,-194.6632451921314,-0.0019620923829836,-0.0014663921094995,2.671148317042873e-07,3.864158481848647e-07,31.97028754951662,-0.0004728982781326,-0.0004728978639217,0.0016358493556995,-76.496254996214,6.9351579162532175e-06,-0.0130201745080764,0.0,163.0445041516559,96.74488758326062,96.74488567564258,0.0,-163.03798027545835,271.6872224946542
0.0024054842199757,-3.3646016265310824e-08,-0.0024054553062116,0.0019620086777425,6.28318527353357,6.9916371699343e-08,-147.27511883710233,-1.9050472863531562e-07,0.2060682526193701,0.0,96.54146765924564,194.6657649659434,10638.600127909094,-1.058842639371467e-06,96.5414691465093,0.0120914240004125,271.66127190061,-76.49607455190545,0.0016356887754809,1.0935061616075145e-05,-1.7260568786859033e-05,-194.6660737837659,-0.0019620960571813,-0.0014662826160986,2.471492180118404e-07,-3.163723744710379e-07,31.97040865180293,-0.0004728949725716,-0.0004728950582087,0.0016356970520854,-76.49584173474122,4.8193513801266825e-06,-0.0130201719248854,0.0,163.0445903821864,96.7452393265416,96.74523743605629,0.0,-163.03798376883225,271.6615967000564
0.0024055206025945,-3.509935133219869e-08,-0.0024054221757445,0.001962010713038,6.283185272080235,-3.76176072806143e-08,-147.2792813453795,-1.9036515049953817e-07,0.2060600665780578,0.0,96.54183275143389,194.6629055420339,10638.919805905056,-1.1069699607900327e-06,96.54183408958218,0.0120582517761105,271.6356953459823,-76.49580037312677,0.0016355367044459,1.0902574499987054e-05,-1.7242905321400656e-05,-194.6696704826933,-0.0019621001025749,-0.0014661734444892,1.9562899344176695e-07,-1.0922250441195611e-06,31.970529421839952,-0.0004728911845654,-0.000472892793917,0.0016355453767207,-76.49531459933908,1.1182738277883056e-06,-0.0130201697102943,0.0,163.04471010738226,96.7455900916368,96.7455882493051,0.0,-163.03795383690354,271.63606569619407
0.0024055218828234,-3.679635990432536e-08,-0.0024054243518241,0.0019620132880113,6.2831852703832265,-1.5421190942918322e-07,-147.28344386929143,-1.9139816794646138e-07,0.2060519030391815,0.0,96.54219701708016,194.6623061293858,10639.239485106738,-1.1634981112680434e-06,96.54219786497728,0.0120251761181301,271.6101878570819,-76.49544581833143,0.0016353850161988,1.0870294805148244e-05,-1.7181060543459887e-05,-194.6709961254811,-0.0019621035884625,-0.0014660645963403,1.233206606490127e-07,-1.3640098253387026e-06,31.970649860548225,-0.0004728879962718,-0.0004728899190531,0.0016353941738248,-76.49486470714768,-6.099154612280187e-07,-0.0130201681449503,0.0,163.0448026622404,96.74593984601258,96.74593815042968,0.0,-163.03795071123886,271.6106104411798
0.0024055074448885,-3.7803570110973956e-08,-0.0024054423254022,0.001962017040577,6.283185269376016,-2.3916960048702666e-07,-147.28760640892747,-1.934402955597078e-07,0.2060437617960798,0.0,96.54256029316834,194.66357092250624,10639.559165510836,-1.197855442732106e-06,96.54256063450816,0.0119921940601985,271.5847669697623,-76.49501479234648,0.0016352338218913,1.0838056964691758e-05,-1.710878786268607e-05,-194.6704597746551,-0.0019621058784168,-0.001465956070732,5.3172093613014064e-08,-1.2514197301857372e-06,31.970769968904133,-0.00047288521582,-0.0004728866451564,0.0016352433062298,-76.49448993409071,-3.7112366532301126e-08,-0.0130201673059971,0.0,163.0448059503684,96.74628861296624,96.74628711982218,0.0,-163.03803648750315,271.5852086243557
0.0024054952554486,-3.7806089730254473e-08,-0.0024054580383785,0.0019620218964473,6.283185269373496,-2.876489893017919e-07,-147.29176896416888,-1.961250184335342e-07,0.2060356427980728,0.0,96.5429225033698,194.6651188883843,10639.878847114058,-1.199664024096512e-06,96.5429224777042,0.0119593039159179,271.55942594290417,-76.49457646889212,0.0016350830969446,1.0805890871942262e-05,-1.704207068526588e-05,-194.66963814580828,-0.0019621070465342,-0.0014658478671665,-4.580982147873941e-09,-1.050475298768798e-06,31.97088974784228,-0.0004728824169878,-0.0004728834048142,0.0016350927929078,-76.49412376597594,1.1046542123808524e-06,-0.01302016710278,0.0,163.0447125169728,96.74663642786936,96.74663512722567,0.0,-163.03821859847105,271.5598656919648
0.0024054876258424,-3.697808205726723e-08,-0.0024054691549528,0.0019620275084365,6.283185270201504,-3.096437359291845e-07,-147.29593153485686,-1.99140406213553e-07,0.2060275460154652,0.0,96.54328366480868,194.6663489620397,10640.198529913112,-1.174523476708797e-06,96.54328338253409,0.0119265048022061,271.5341548160784,-76.49415518331982,0.001634932799806,1.0773873242808787e-05,-1.698386492462167e-05,-194.6691304422164,-0.0019621074396389,-0.0014657399845068,-5.0461278552548146e-08,-8.759926080671587e-07,31.97100919827841,-0.0004728795199437,-0.0004728802803279,0.0016349426746046,-76.49374286467693,1.8946585860307847e-06,-0.0130201674096722,0.0,163.0445478418226,96.74698330352214,96.74698216514945,0.0,-163.03847151804703,271.5345913790471
0.0024054820158633,-3.555612093250615e-08,-0.002405478221233,0.0019620335901114,6.2831852716234655,-3.130090530516059e-07,-147.30009412087028,-2.0226862132644485e-07,0.2060194714103344,0.0,96.54364380434032,194.66735323845808,10640.51821390472,-1.1300802799941297e-06,96.54364332788704,0.0118937961721369,271.5089513305947,-76.49374333434051,0.0016347829239652,1.0742066551131576e-05,-1.6932492411276088e-05,-194.6688448473623,-0.0019621073439774,-0.0014656324209043,-8.674149467091169e-08,-7.243727491876986e-07,31.971128321118897,-0.0004728765964663,-0.0004728771999725,0.0016347929566623,-76.49335500695528,2.349635838694364e-06,-0.0130201681211578,0.0,163.04433795790226,96.74732923856918,96.74732824016591,0.0,-163.038769177215,271.50938774216087
0.0024054778087019,-3.3704440294675374e-08,-0.0024054858657212,0.0019620399438851,6.283185273475146,-3.024455390945103e-07,-147.30425672212078,-2.053504064723202e-07,0.2060114189335064,0.0,96.54400293203756,194.6682312381749,10640.837899085614,-1.07163241843632e-06,96.54400230944744,0.0118611777306502,271.48381688526257,-76.49333429544511,0.0016346334759586,1.0710508405503771e-05,-1.6885742614662104e-05,-194.66868266815015,-0.0019621069571181,-0.0014655251740236,-1.146647872172267e-07,-5.888994145647603e-07,31.971247117265733,-0.0004728736777923,-0.0004728741319823,0.0016346436316011,-76.49296671425554,2.6212236028621854e-06,-0.0130201691486715,0.0,163.04410111640593,96.74767423189051,96.74767335865724,0.0,-163.03909330468343,271.4842531976494
0.0024054754757016,-3.1554153619652946e-08,-0.0024054916254369,0.0019620464114495,6.283185275625432,-2.822529655443795e-07,-147.30841933853884,-2.0826995791239266e-07,0.2060033885284722,0.0,96.5443610528382,194.66896797671927,10641.157585452527,-1.0034128144736902e-06,96.54436032788652,0.0118286490915494,271.4587519980008,-76.49292824387582,0.0016344844549251,1.0679218294281438e-05,-1.6842207635416174e-05,-194.66865953877485,-0.0019621064374579,-0.0014654182412612,-1.3534367919506269e-07,-4.776147009368911e-07,31.971365587618376,-0.0004728707541578,-0.0004728710856396,0.0016344946974724,-76.49257768041794,2.7277322646365337e-06,-0.0130201704144947,0.0,163.04385115379134,96.74801828535216,96.74801752386664,0.0,-163.03943005677414,271.4591867734706
