FyFL,FxFR,FxRR,longslipFL,steeringangel,signal,sideslipFR,RR,sideslipFL,longslipRL,pitchrate,x,vx,FxRL,RL,slip1,vy,ax,longslipRR,longslipFR,roll,FyRL,rollrate,FxFL,FL,slip,sideslipRL,sideslipRR,ay,yawrate,pitch,FyRR,FR,y,brake,az,gas,yaw,FyFR,signal
925.8814948587244,-151.35173975680797,5595.133963305142,-0.0013694300430648,0.0028137503842593,0.0,0.0154181609240659,10.17352876817866,-0.0147631947990283,0.1703751303158349,-0.0870435929439818,9976.104656048294,1.2440014498836391,5718.532605033745,5.42209325533491,6.276925685992434,-0.007750651875453,6.915053086529055,0.6611537272518496,-0.0014136487649547,-0.0011577376321643,-312.8927391604232,0.0102337733242774,-151.90490599022712,3.889516123607428,-0.0062596211871527,0.0084832525662814,-0.0179370217515396,-0.1046055860345166,0.0023143950297754,-0.0200729960286584,171.59854306599618,3.902809984863012,-138.6484385494062,0.0,0.1869369324438482,0.4567819681994709,-0.012850694335309,-940.6491231367094,0.0
845.0532413440005,-151.73740275899755,5645.914114813369,-0.0013690924431413,0.0034635070743859,0.0,0.0139522556681858,10.218713381366928,-0.0134796247099999,0.134336479423436,-0.0800676130310569,9976.117478889124,1.313428044618645,5758.199735642324,5.216075443532009,6.276466774774784,-0.0087915512459238,6.973800145380864,0.6801346583655714,-0.0014075138173821,-0.0010494475630032,-299.5012840683904,0.0112648874035541,-151.93698622148798,4.086872418508789,-0.006718532404802,0.0061378101024344,-0.0166833533298269,-0.1040239154457779,0.0026656277079024,-0.0209054173818948,154.54123414311783,4.102167556442944,-138.64868677892665,0.0,0.2237132324812006,0.4498360358415233,-0.0128256745405852,-855.5951612462258,0.0
769.3203184738637,-152.344881373563,5691.026242452452,-0.0013775774737074,0.0040538758134675,0.0,0.0125471218061913,10.238744052956736,-0.0123075718124553,0.0927458663531564,-0.0727439069430549,9976.13099853139,1.3834145825050004,5827.731782886306,5.004769551145408,6.27606774524515,-0.0098175488103953,7.048150741275357,0.694426160079938,-0.0014043875649174,-0.000932904171575,-283.6296499499552,0.0119016959623442,-152.23879392224586,4.284948418211658,-0.0071175619344359,0.0038051198060858,-0.0156632498063363,-0.0841654175124105,0.0030604141680269,-0.0216659954674096,140.97840949491618,4.302407646807991,-138.6489539031947,0.0,0.240949577648071,0.4430330347632393,-0.0127968155464161,-775.7536477492399,0.0
710.2254954075086,-153.91423082143615,5729.554663892154,-0.0012436472341611,0.005087610450419,0.0,0.0107355062571743,10.339927344341358,-0.0117233937844937,0.0184814385436227,-0.0654116787002804,9976.145224740774,1.4548242938011926,5433.491314983588,4.568114365291219,6.275783618899252,-0.0107431294024023,6.805408561767572,0.7163921310020941,-0.0013302413621403,-0.0008121207330363,-264.07318691645844,0.0122104844778923,-154.02984392811356,4.489425912513543,-0.0074016882803344,0.0020656960000543,-0.014410353205885,-0.2976276277602565,0.0032185080736501,-0.0223532682424412,128.46297872193608,4.506340406902192,-138.64923943050525,0.0,0.3403188613088782,0.434351853639992,-0.0127660469882746,-689.9665779805222,0.0
625.718824547883,-152.50858645291524,5755.597021808648,-0.0011756495070026,0.005191949764921,0.0,0.0105096117067364,10.13098257033274,-0.0094972106586124,0.0267833751526159,-0.057535264783341,9976.160148519944,1.5237051313514658,5574.837897716861,4.831822069702817,6.275785602110156,-0.0112522664312181,6.926452618045002,0.6974740160137763,-0.0012691291109685,-0.0006871567356335,-130.686621778197,0.0128143303560786,-153.15112668655186,4.681425154150238,-0.0073997050694306,-0.0001687615815579,-0.0140354679146479,-0.0527627985917965,0.0042313508953436,-0.0229637778046737,121.8812843684122,4.704432381530119,-138.64954058439727,0.0,0.2767242892818904,0.4321409887104916,-0.012726477804157,-634.4520076401535,0.0
539.6833557252551,-149.85939253373863,5768.291150328604,-0.0012369367284371,0.005783926636519,0.0,0.0094885284733468,9.851158167569375,-0.0082053052816569,0.0295913431687224,-0.0496306786577935,9976.175763540345,1.5927528018207735,5546.553115369457,5.052539132367939,6.27613886320924,-0.0112037439143514,6.923577405443482,0.6642913120139253,-0.0012891201710698,-0.0005534807098606,-0.2034205901624695,0.0138696476904129,-150.3124129314216,4.875149698865631,-0.0070464439703461,-0.0009531831732278,-0.0123966117893266,0.0333679803200682,0.0044265772619852,-0.0234955114347336,115.66056604784563,4.89984352634508,-138.6498518392572,0.0,0.2554817051234727,0.4280392675136684,-0.0126820838929047,-587.0558455508333,0.0
471.9759331484024,-149.5517942270341,5771.8388722787895,-0.0013169904012006,0.0082567123842639,0.0,0.0082124481427697,9.529871281184388,-0.0072778464688605,0.0305662523536297,-0.0418200448344988,9976.192068899958,1.66180606435305,5521.844363716291,5.262341018255269,6.276707488205455,-0.0107492214123599,6.910836220064742,0.6197818204049454,-0.0013268180818722,-0.0004082374562533,64.37535058632426,0.015049911870889,-150.16769480823206,5.0702633095247895,-0.0064778189741318,-0.000974523073196,-0.0100701781777833,0.0608603846999959,0.004108329539931,-0.0239487102131668,105.60103419305952,5.093840950752981,-138.65016821062463,0.0,0.2437547268973065,0.4233224030231097,-0.0126392287704622,-527.8366148318202,0.0
412.7749672204578,-150.2197564373538,5769.052603552323,-0.0013403969439139,0.0112031128734803,0.0,0.00714279795482,9.185969880722006,-0.0062673321709616,0.0309696868323737,-0.034197017627476,9976.209063884502,1.7307913139894722,5505.4546803243975,5.470003787112681,6.277336407246209,-0.0101114355674001,6.897350335803539,0.5659553662254773,-0.0013346907729726,-0.0002522405852558,84.14780957925373,0.0159912044133039,-150.70626056685464,5.266021701754791,-0.005848899933377,-0.0009013842511986,-0.0077499646256318,0.0671006728505297,0.0036789175605323,-0.0243247798758895,92.6025272043251,5.287946634380423,-138.6504868492262,0.0,0.2304558979565825,0.4184479028735528,-0.0126004667511811,-466.2633661395186,0.0
354.13113884508,-150.61308793518603,5761.111836675332,-0.0013307515385604,0.0127668859594304,0.0,0.0062565428007966,8.830448871326949,-0.0052153144049032,0.0311783485431496,-0.0268499145629349,9976.226747486737,1.7996632329775957,5492.0716768908,5.676662752075135,6.27792596488865,-0.0094568227715043,6.882457675017031,0.5040424718974809,-0.0013232648206733,-8.93019434099204e-05,91.8886189438446,0.0164630377415464,-150.7344677676859,5.461939099897815,-0.0052593422909365,-0.0009608851722066,-0.0057477290203779,0.0656007230038788,0.003268099415732,-0.0246260764043206,79.00308601955611,5.482409850332153,-138.65080692978867,0.0,0.2128053685495594,0.4135853404301306,-0.0125659374695667,-410.8037029783724,0.0
297.2651423120174,-150.85862927144453,5748.374103003115,-0.0013288991527772,0.0122527829692171,0.0,0.0054298678245203,8.470003254626947,-0.0042553752353928,0.0313451791245916,-0.0198614171743069,9976.245118318828,1.8683773896223017,5478.432788728704,5.882214606686846,6.278451382023786,-0.0088397315506652,6.864396769065349,0.4348860164951804,-0.0013151029544162,7.546536398082323e-05,102.55262214886956,0.0164014424153514,-150.79694071927463,5.657934121521295,-0.0047339251558002,-0.0011099089246008,-0.0040837881866486,0.0628460034875622,0.0028515893065573,-0.0248557908338135,66.20720551847225,5.676912124555615,-138.6511286855342,0.0,0.1842577092408635,0.4088055944783125,-0.0125355190294956,-360.9124628072426,0.0
