slip1,longslipFL,vx,FR,signal,FyRR,FxFR,pitchrate,az,FxRL,y,ax,RL,sideslipFL,sideslipFR,pitch,vy,longslipFR,x,ay,yaw,FxFL,sideslipRL,FL,roll,slip,longslipRL,brake,signal,longslipRR,sideslipRR,rollrate,FyFR,steeringangel,FyFL,yawrate,gas,RR,FxRR,FyRL
0.0008977807781205,-0.0014251653264421,1.1879404669063445,3.753428978643548,1.7824147201228708,79.3096444232453,-149.41953445271125,-0.1049832790363238,0.1746559173555689,5850.905354009897,-4850.899786104494,7.008187944497293,13.779337185518193,-0.0176974030727506,0.0196017300215475,-0.0208458182936497,0.0011525144170597,-0.0015151504596342,4564.130373913991,-0.0712665518998528,-0.0343104428853746,-153.5736483849419,0.022356400496077,3.762098180317296,-0.0023039153909854,0.0008977807781205,1.004884586415986,0.0,0.0,1.6398444781828514,-0.0112537687412027,0.0049756331749334,-1114.0211756034782,0.0,1088.2961290836158,-0.0018913417430894,1.6049463486090387,20.268252826867048,5608.860966941083,-149.36318667865606
0.0003218497886309,-0.0014227919221732,1.2583767778295358,3.95434757131866,1.8255278805210424,64.00972391665726,-149.76098982283574,-0.0978672632839465,0.2207986302123911,5905.952116757982,-4850.900200196111,7.084696974703982,14.028598268762106,-0.0162625649678119,0.0179069924403616,-0.0218570188643115,0.0004865719267785,-0.0015054634380894,4564.142638491855,-0.0713797187858085,-0.0343314399402889,-153.65604093636003,0.0207539110347554,3.9640915713713194,-0.0022411995358418,0.0003218497886309,1.0687759819682234,0.0,0.0,1.7931559120082463,-0.0086227426317122,0.0072987160780731,-1022.1691620396756,0.0,998.3333858448318,-0.0022649006380746,1.5974435080852851,21.02368548762061,5671.959922549381,-135.19422279966693
6.283005576397814,-0.0014212495306605,1.3295377437893283,4.156305195764278,1.8640781719344528,49.83236239239535,-150.17319888544077,-0.0901853444908628,0.2621027777625054,5953.344233031669,-4850.900645402761,7.152616597774962,14.278645597011806,-0.0148865019330522,0.016241073478863,-0.0227938683276022,-0.00016357809478,-0.0014965082953258,4564.155610568409,-0.0706793167684955,-0.0343559270462198,-153.7057543705919,0.0190606633580344,4.166965514726202,-0.002156582823974,-0.000179730781772,1.1335462423772438,0.0,0.0,1.9518806762468248,-0.0062929799599189,0.0093726138915981,-932.9391907648252,0.0,912.781441531102,-0.0025902462543815,1.5900866583087891,21.760698390723963,5729.444865916919,-124.26408683190364
6.282572959866228,-0.0014218074195178,1.4013355866353006,4.359249792776105,1.8979692387111724,36.97566583200964,-150.57784185295534,-0.0820349726932483,0.2971707551858973,5992.981850079139,-4850.901121820753,7.211776583774603,14.532935182338116,-0.0135677166285632,0.0146188603187196,-0.0236512378056497,-0.0007902480904391,-0.0014870625969948,4564.169296738302,-0.0690126660570651,-0.0343833261031378,-153.77421790868675,0.0172910773893939,4.370603973018417,-0.0020527693829065,-0.0006123473133579,1.199507316372199,0.0,0.0,2.1156519175066566,-0.0042619425960813,0.011160701985089,-846.7621186886539,0.0,831.451819688695,-0.0028526259864794,1.582900931371756,22.478983666746927,5780.738986090147,-114.09054732366866
6.282210975378582,-0.0014235503423367,1.4736752220980645,4.562996048028198,1.927116370834386,25.55663523623718,-151.13634235840254,-0.0735693282277795,0.3202245670974517,6023.626762480536,-4850.901629393561,7.260467659975356,14.794810624038746,-0.0123853628666718,0.0130764501754318,-0.0244251870917087,-0.0013764197984167,-0.001480429593792,4564.183702693219,-0.0652831099742586,-0.0344129819104141,-153.9560295153792,0.0154889028952593,4.575070266888355,-0.0019331808887985,-0.0009743318010036,1.266956647347333,0.0,0.0,2.284108534885424,-0.0025414798841362,0.0125243545812433,-764.2545553279568,0.0,755.9440500310291,-0.0030467987038375,1.5759116949032417,23.17845291043329,5825.388660001346,-103.83234799567715
6.281929665527678,-0.0014232250858456,1.5464277435439695,4.767760126527132,1.9514467156533184,15.853857031019292,-151.8322654220737,-0.0649787787863998,0.3259800911165563,6037.948595946019,-4850.902167762845,7.293113274655974,15.072920291243376,-0.0112655302754693,0.0116113067404123,-0.0251136641971644,-0.0018909422649133,-0.0014718394669218,4564.198833054433,-0.0561320749701102,-0.0344441190696041,-153.9971259276572,0.0137173464144387,4.780242082973312,-0.0018031089145114,-0.0012556416519083,1.3368616168561689,0.0,0.0,2.456324717920965,-0.0011948563420858,0.0133421896946294,-686.5574240329806,0.0,686.8353924285861,-0.0031535970861819,1.5691904306723023,23.856560070209657,5862.351596094133,-93.39776486616913
6.2817253047036585,-0.0014203888221904,1.6194133241792756,4.973406103665528,1.9708994599769205,8.10006070161601,-152.36283202054457,-0.0564146385708296,0.3272404625586225,6036.613211916888,-4850.90273629767,7.305729800005561,15.37850038548306,-0.0101853509812827,0.0102546945134977,-0.0257162897832349,-0.002321792043302,-0.0014606397855915,4564.214690915408,-0.0468935847815059,-0.0344757880567645,-153.89254539217842,0.011950951869244,4.985777515237009,-0.0016666596159882,-0.0014600024759275,1.411254105604487,0.0,0.0,2.63081607419695,-0.0001965098777749,0.0138534069642788,-613.4348338295476,0.0,621.8272351827824,-0.0031646544743239,1.5628584418944675,24.51100612810581,5884.629870284345,-82.78255157059922
6.281590572738357,-0.0014158146156164,1.6924459412350208,5.179435276916147,1.985425982075177,1.9465951283169751,-152.6694373425142,-0.0479442753197629,0.3214631675585677,6024.647142399671,-4850.903334225482,7.301919064590602,15.711697345857957,-0.0091559077083578,0.0090060758594565,-0.0262337498146844,-0.002664151307713,-0.0014497021498869,4564.231277510858,-0.0374892855497467,-0.0345071346233084,-153.77375458460807,0.0101994986803237,5.191311056866302,-0.0015266103304406,-0.0015947344412299,1.4906632459020068,0.0,0.0,2.808329900098189,0.0006175566937382,0.0140853649518835,-545.3134685682377,0.0,561.2437871164682,-0.0031007576743919,1.5569816543683643,25.14727524388146,5891.799362846713,-72.07559745128299
6.2815161626515215,-0.0014082644733371,1.7653871986358334,5.385388606853514,1.994989973208109,-3.0921213661256752,-152.67384757616475,-0.0395565033732127,0.3103145372883755,6005.4344505698855,-4850.903960687503,7.287015493493799,16.04447444708463,-0.0081389952023601,0.0078288711885563,-0.0266670911707643,-0.0029188017011345,-0.0014364163964838,4564.248592479883,-0.0285727061791577,-0.0345375445875027,-153.47120625806338,0.0084881949874514,5.396580489458674,-0.0013859034477619,-0.0016691445280647,1.5713693131466129,0.0,0.0,2.9857882870196506,0.0013132475994434,0.0140050625614568,-481.6276446623853,0.0,503.57967230761705,-0.0029860899589727,1.5515115782590516,25.746128979035905,5888.343391527576,-61.44369237416667
6.28149230029044,-0.0014043712669412,1.8381398516305776,5.5908979612860765,1.999567528378714,-7.300409182996629,-152.85698813696533,-0.0312935567903975,0.2874840516884204,5980.486103203411,-4850.9046148103225,7.26369049364923,16.352871270747258,-0.0071553761984751,0.006711094451501,-0.027016988163193,-0.003090202397908,-0.0014279626251332,4564.266634374507,-0.0199116793697318,-0.034566611301939,-153.3842498682312,0.0068464281847396,5.6013238347041066,-0.0012477618075184,-0.0016930068891463,1.6495924219489353,0.0,0.0,3.1594884199326594,0.0019035366964778,0.0136191912094019,-420.8464604893071,0.0,447.8989733548789,-0.0028373912026182,1.546364159802451,26.289199504785408,5877.263417234251,-51.05455356547517
6.281509755544922,-0.0013975908738707,1.9106161002080504,5.796107182650516,1.9991472060830104,-10.790543390813776,-152.97803127637542,-0.0233438775916866,0.2593951394233929,5950.436599005633,-4850.905295737959,7.232503843000274,16.67717113403388,-0.0062298025172981,0.0056868752892607,-0.027285909757566,-0.0031847386309621,-0.0014171255786747,4564.285400842884,-0.0128347438479326,-0.0345940509359024,-153.27636874893153,0.0053207719723722,5.805704358782704,-0.0011148344353115,-0.001675551634664,1.7312565289691313,0.0,0.0,3.335022721091798,0.0023887402177582,0.0129907207325423,-363.6825062275056,0.0,394.8385597184568,-0.0026645379882375,1.5414969879892075,26.81994820142768,5859.913968045902,-41.17072629854367
6.281562507315421,-0.0013911432477715,1.9827375076337344,6.000971568398268,1.9937300569078376,-13.55378820724105,-153.08486041924618,-0.0158298737521406,0.2183611817492505,5912.842244425898,-4850.906002632963,7.191984498703276,17.019663864422313,-0.0053861730686098,0.0047277125328289,-0.0274776194305547,-0.0032051856692223,-0.001407767633479,4564.304888766144,-0.0054480027216874,-0.0346196519330221,-153.19303536759506,0.0039570163317303,6.009722491043171,-0.0009899291132064,-0.0016227998641655,1.8165368348895763,0.0,0.0,3.512442517789454,0.0027381197769658,0.0120245538507042,-310.1108841125255,0.0,345.23167236707826,-0.0024706460358931,1.5368813246569475,27.34131145391244,5836.983894452163,-32.040227015106936
6.281647191497402,-0.0013767428739763,2.0544029119784915,6.20501075030961,1.9833296209049367,-15.43849078864169,-152.94250346141217,-0.0088458238675079,0.165642176879991,5864.233578835597,-4850.906734613433,7.140172245167653,17.38659898340668,-0.0045915393862493,0.0038606206372872,-0.0275970236611269,-0.0031506708504009,-0.0013934915923084,4564.325094173265,0.0034476130026941,-0.0346431295438124,-152.782540986777,0.0027232645602077,6.212785270108115,-0.0008762054953014,-0.0015381156821834,1.7776294671519466,0.0,0.0,3.4684344233667024,0.0029149732694081,0.0108275996170168,-259.9182591713801,0.0,299.3053261631917,-0.0022414958003356,1.532548907120974,27.85063448218423,5807.09224519115,-23.778806670506903
6.281754919271285,-0.0013720702139021,2.125489881211003,6.408308384437635,1.9679718937478736,-16.398294753286155,-152.67159631545843,-0.0024336484325402,0.1133613947632062,5809.327877739821,-4850.907490807712,7.076294123184454,17.77895582904747,-0.003830134224039,0.0030957260182013,-0.027649750133058,-0.0030332677704632,-0.0013839232694286,4564.346011981503,0.0098561236543601,-0.0346641571085909,-152.45540448951033,0.0016013705361385,6.414976028193856,-0.0007749444369284,-0.0014303879083014,1.7459298002938757,0.0,0.0,3.395141066224158,0.0029640908976863,0.0095356075059872,-214.3268383408554,0.0,255.6301824560656,-0.0019878408827255,1.5285553633978126,28.350087329400825,5765.412875401601,-16.341699376876413
6.281876951391677,-0.0013644968134616,2.19590459800711,6.610604704305891,1.9476952617563903,-16.733474437576493,-152.42450498371653,0.0034118437131653,0.0583127434150058,5752.1860296050245,-4850.90827044235,7.005845740328685,18.190333950833956,-0.0031405668881967,0.0023838718365621,-0.0276414643989083,-0.0028675146387288,-0.001375030629631,4564.367636007811,0.0152016752283448,-0.0346826411638257,-152.2252204960971,0.0005896619093343,6.616241555843552,-0.0006871851227426,-0.001308355787909,1.7198701212201504,0.0,0.0,3.327372635236483,0.0029661469316607,0.0081411232648323,-172.56372041482533,0.0,214.7000100080884,-0.0017358538617021,1.524876919275007,28.846700995007744,5715.532578611717,-9.682962651480802
6.282010004113077,-0.0013550137907035,2.265601542388477,6.811771780840017,1.9225504059506,-16.714223695672832,-152.10078432954327,0.0086779819454729,0.0017472826007388,5694.990440017145,-4850.909072809598,6.933007278877025,18.615098636444397,-0.002521001186304,0.0017206786076536,-0.0275778985846388,-0.0026581691626368,-0.001363863391667,4564.389959412772,0.0203070422181933,-0.0346986711987253,-151.92122998335762,-0.0002965834567529,6.816508380198354,-0.0006137595088112,-0.0011753030665097,1.6982315509737975,0.0,0.0,3.2653118107456973,0.0029432372219252,0.0066836156224403,-133.57776040658604,0.0,177.26354068536838,-0.001496388217786,1.5214268828505322,29.34533611949911,5661.8026910253,-3.817185299250885
6.282152687726332,-0.0013460769746839,2.334567954345564,7.011786576042045,1.892600175374829,-16.48049050691642,-151.76909775067244,0.0133536472527826,-0.0547390375062646,5638.873290414225,-4850.909897206222,6.860038234287751,19.04962824811683,-0.0019508735996475,0.0011207325379905,-0.027464912921666,-0.0024065576687398,-0.0013543193313948,4564.412975102583,0.0249740676528703,-0.0347123857585876,-151.63993544774596,-0.0010479182752945,7.015735754767365,-0.0005550236170059,-0.0010326194532548,1.680177927435193,0.0,0.0,3.208983665200895,0.0028983003289295,0.0052118710864284,-97.4646024951195,0.0,142.93745423615076,-0.0012715820850661,1.5181179285593052,29.848815023715098,5606.848835902125,1.2205157990087785
6.282301829177077,-0.0013377262966,2.4028096196931434,7.210693677679845,1.8579194300077384,-16.090252175148276,-151.45903634367463,0.0174360819334655,-0.1098835116688084,5584.541379320179,-4850.910742963755,6.788230411944061,19.491475672175365,-0.001423122538154,0.0005850043266738,-0.027308434964867,-0.0021187182558666,-0.0013454610449407,4564.43667596602,0.0287701581193845,-0.0347239442162314,-151.39069861418673,-0.0016642709600609,7.213941264277135,-0.0005109026349465,-0.0008834780025095,1.665081441057102,0.0,0.0,3.158222940500356,0.0028305199987317,0.0037634197659277,-64.45582284988565,0.0,111.20359936853032,-0.0010640282318711,1.514885896221065,30.358870529804587,5551.985762184607,5.42099137741781
