az,ax,FxFL,FyRR,FxRL,slip1,FyRL,longslipFL,signal,y,FxRR,roll,sideslipFR,vy,sideslipFL,vx,steeringangel,yaw,slip,signal,pitchrate,sideslipRR,FR,longslipRR,longslipFR,FyFR,FL,rollrate,x,RR,brake,ay,longslipRL,RL,yawrate,gas,pitch,FyFL,FxFR,sideslipRL
0.0718434276500604,6.832383277921257,-153.36373633904972,112.70840216235467,5719.532343504192,0.0023736086538472,-191.2321956431641,-0.0014327853300274,0.0,-138.64720706405618,5468.847977245652,-0.0023564884009543,0.0230245616824212,0.0025797849877087,-0.0207417750945535,1.0495618265605398,0.0003439025919913,-0.0130053520465731,0.0023736086538472,0.0,-0.1171462140674494,-0.0171956961328174,3.3547145771475577,1.35086427682245,-0.001539464750712,-1305.8385921075396,3.361269345311696,-0.0001059076209137,9976.070879016072,18.70597683268605,0.0,-0.0753052580823903,0.878617828913675,13.265886963259442,-0.0011204191543797,2.661928720711865,-0.0186256109915433,1280.149255723948,-148.98538206151886,0.0254769885913377
0.124820128313369,6.923759645104899,-153.43261465367428,95.46474455854286,5788.559503803814,0.001583093741781,-168.8819525198832,-0.0014284077542688,0.0,-138.647327701472,5540.8614620929175,-0.0023431369820127,0.0212688703744467,0.0018588139802416,-0.0192339007388812,1.118311061636633,0.0010603227045814,-0.0130185925613895,0.001583093741781,0.0,-0.1114401976885309,-0.0141193919110321,3.5535813031546897,1.4923435333191897,-0.0015263180870073,-1207.36852151034,3.561096711287316,0.0025073357715179,9976.081756779677,19.495766427168117,0.0,-0.0718499082549133,0.9415284660886356,13.52611436087193,-0.0014920940867572,2.6542304438315805,-0.0197663474016338,1183.5753312041006,-149.18521103775817,0.0239264615048777
0.1746496354218161,7.008194592062217,-153.52621109312463,79.23024289542931,5850.9264090154265,0.0009251120712213,-149.45603373561687,-0.0014254852313652,0.0,-138.64746446414128,5608.840831811544,-0.0023040507720545,0.0195351782203724,0.0011850385350654,-0.0177629688631844,1.1879405238250282,0.0019549786449142,-0.0130355630394493,0.0009251120712213,0.0,-0.1049830172519627,-0.0112343688780504,3.7535172969109314,1.6399138207665198,-0.00151471932179,-1111.726572211363,3.762012016686446,0.0050373773128931,9976.093326846516,20.26890469946676,0.0,-0.0686999505975154,1.0048173827314095,13.77868372401024,-0.0018630342639462,2.6466129569825063,-0.0208458164890839,1090.769054660469,-149.46214794858426,0.0223755602205765
0.2207893423919201,7.084699164779288,-153.60094755367624,63.89750171233026,5905.931542766295,0.0003718673349166,-135.31389823069867,-0.0014231928793274,0.0,-138.64761706519442,5671.980914197761,-0.0022404942001626,0.0178291668517343,0.0005495884582024,-0.0163389665475497,1.2583768830693052,0.0029391995023164,-0.0130561258639537,0.0003718673349166,0.0,-0.0978668515586032,-0.0085970249387739,3.954515977864257,1.793243162819198,-0.001505089189034,-1019.2331652262856,3.9639244719419233,0.0074021170891079,9976.105597465224,21.024345084833456,0.0,-0.0680354766764412,1.0686978569705905,14.02793709129522,-0.0022080363777381,2.6391100603940667,-0.0218570136320925,1001.4879431563954,-149.819906429626,0.0207793694595851
0.262096337220409,7.15261978728422,-153.64116356604035,49.68726249617747,5953.255539493444,6.2830806398898105,-124.41442547096976,-0.0014215844465935,0.0,-138.6477853737578,5729.53327549416,-0.0021545898934856,0.0161559937023189,-6.368616129211711e-05,-0.0149700686944788,1.3295378898700012,0.0039366419819622,-0.013079856776339,-0.0001046672897758,0.0,-0.0901847993211784,-0.0062622875083346,4.156572228233149,1.9519790021358312,-0.001496004913775,-929.5031346686887,4.166701630900132,0.0095225299544306,9976.118576089504,21.76125301866738,0.0,-0.0667433299821676,1.1334677835195135,14.278089713948978,-0.0024984336480389,2.6317531996258934,-0.022793858228025,916.4292968524444,-150.23953777276702,0.0190911321621787
0.297222915623484,7.211779040720619,-153.69659423642787,36.804804657727615,5992.796652315935,6.282673608688,-114.26548284160316,-0.0014219491565562,0.0,-138.64796928753964,5780.923588917798,-0.0020490170276542,0.0145283702318506,-0.000649100414984,-0.0136569174299213,1.4013357723470643,0.0049152912228893,-0.0131061221880338,-0.0005116984915863,0.0,-0.0820343919799594,-0.0042287880074222,4.359624791612454,2.1157457299582707,-0.0014867580893474,-842.973789211159,4.37023188797822,0.0113576284018481,9976.132269315323,22.4792617773347,0.0,-0.0646462286136559,1.1994483050589655,14.532656197185256,-0.0027209815878557,2.624567477101496,-0.0236512216482111,835.4728425283588,-150.65597325642378,0.0173241116110684
0.3201596990821239,7.260435391407455,-153.85624345947866,25.374010643771456,6023.279014914648,6.282337794988274,-104.02005042276814,-0.0014235827951068,0.0,-138.64816858149055,5825.697414122659,-0.001927214197081,0.0129500523273877,-0.0011894089590897,-0.0125124480879571,1.4736753349553258,0.0063285391918433,-0.0131342192496127,-0.0008475121913114,0.0,-0.0735699026638386,-0.0025093351777955,4.563502267887426,2.2841721830122776,-0.0014800169779953,-759.7183826104782,4.574571138395516,0.0127661775357316,9976.146682832154,23.178217909204022,0.0,-0.0601678534152365,1.2669459213366987,14.795051846412756,-0.0028697654392053,2.6175784235747206,-0.0244251704237185,760.775745892298,-151.2404234682235,0.0155225161111915
0.326040729965305,7.293056922815624,-153.86148626989038,15.669948373473757,6037.352569201706,6.282089616199753,-93.5881474503534,-0.0014231970733143,0.0,-138.64838269637232,5862.848827921174,-0.001794428048279,0.0114368059669211,-0.0016434339197556,-0.0114408192007773,1.546427321758162,0.0082033206090278,-0.0131632721656968,-0.0010956909798332,0.0,-0.0649797922983532,-0.0011631106211511,4.768433169440614,2.4563236016233305,-0.0014712917254813,-680.2560728814285,4.779576435321043,0.0136403024990519,9976.161821250877,23.85545622884425,0.0,-0.0489485582499362,1.33695483247024,15.074078791418744,-0.0029165620171822,2.6108580502063994,-0.0251136574835887,693.5353235747478,-151.95721755295975,0.0137502633561236
0.3272272647765798,7.305699651699149,-153.72256507432758,7.9145275389641725,6035.757528962616,6.28192867133567,-82.96910132388527,-0.0014204569548756,0.0,-138.64861072713242,5885.439137170348,-0.0016546068016739,0.0100617717244659,-0.0019922344042272,-0.0103766508018264,1.6194123755062,0.0101501337343643,-0.0131921481467095,-0.0012566358439156,0.0,-0.0564150633668501,-0.0001649544849445,4.974293955549763,2.630677494073748,-0.0014605177212555,-605.4440740900267,4.984889242479296,0.014224742588117,9976.177687650772,24.50847439499823,0.0,-0.037547088306406,1.4115298379402998,15.381098102234484,-0.0028481062593284,2.604526415544924,-0.0257162898279421,630.1766172678286,-152.5254465575033,0.0119829246570945
0.3214776357062305,7.301902436518366,-153.58592946568945,1.7661684094265402,6023.5070992258325,6.281841658736004,-72.2524707855177,-0.0014161967749766,0.0,-138.64885167691142,5892.941533210758,-0.0015104124065878,0.0088218291790311,-0.0022388918616515,-0.0093386678065651,1.6924447410460317,0.0118543840588791,-0.0132198291725038,-0.0013436484435816,0.0,-0.0479444782519672,0.0006460537840322,5.180577577704929,2.807953943910224,-0.0014497395346127,-536.6450959143392,5.19016213822791,0.0145342814748457,9976.194283254685,25.1426698657802,0.0,-0.0271527189837026,1.491222196547166,15.716348025226376,-0.0026921795897114,2.598649282890589,-0.0262337526703398,570.1708573602695,-152.86123266351038,0.0102285612014519
