x,FyRL,roll,sideslipRL,slip,FL,signal,vx,pitch,yawrate,FxFR,FyFL,RR,longslipFR,rollrate,RL,sideslipFR,longslipFL,sideslipRR,pitchrate,signal,ax,brake,gas,FyRR,longslipRL,y,FxRR,steeringangel,FxFL,FxRL,sideslipFL,slip1,FyFR,vy,FR,yaw,ay,az,longslipRR
4564.107599941037,-299.44361448080105,-0.0016173991113948,0.0188662196378615,-0.0027466380534286,3.3214463904314373,0.0,1.0435318902389703,-0.0176339147778437,0.0006198750243115,-150.10467656719783,1205.9962488277868,12.057834514659705,-0.0014587090575988,0.0053108443248865,7.750430923700339,0.0208153230971151,-0.0013890318232801,-0.0206135210520359,-0.1077508072579767,1.682941969615793,6.7398863511236415,0.0,0.5811680632963303,176.46475583257742,0.3974714797375628,-4850.899485218887,5435.209241706043,0.0,-152.2776772325666,5607.777740589114,-0.019210387419915,6.280438669126157,-1238.6881672683637,-0.0028130989622293,3.3250100239247278,-0.0342222643465329,-0.1059161241123193,0.068934374032758,0.7699163733660186
4564.118404296263,-269.74363555688353,-0.0015532688721451,0.0166889343163234,-0.0035148937290535,3.5177402900392374,0.0,1.1113160425912632,-0.0186817114472211,0.000642830157025,-150.32199466591624,1111.7725094651016,12.30054339972184,-0.0014484145662963,0.0072979298552341,7.633246605617172,0.0191494393213455,-0.0013857675298097,-0.0184773599967379,-0.1022391282278138,1.734846451188034,6.821522529218011,0.0,0.5737963404032022,149.27985627331094,0.3935400511703602,-4850.899889519281,5501.707490102099,0.0,-152.29048615289312,5667.264826197164,-0.0177434969698018,6.279670413450533,-1142.010871174623,-0.0038547395103363,3.522029759317166,-0.0342159525110816,-0.1026134857268088,0.1159279855301825,0.8231863579803398
4564.129890140055,-243.07319809002536,-0.001469967558379,0.0145584279753104,-0.0041591229358576,3.714944333529449,0.0,1.1798844617072863,-0.0196705385645361,0.000679980269356,-150.60705934670167,1020.6712936140748,12.512317763912693,-0.0014392215060623,0.0091516217226636,7.502155660356716,0.0175210343121269,-0.0013833221099943,-0.0164761611400888,-0.0960400043815934,1.7824147201228708,6.896595759884805,0.0,0.5665109671772273,126.49520425371786,0.3845990507132834,-4850.900327274823,5564.227292223365,0.0,-152.33547316035276,5720.62714448576,-0.0163076040289768,6.279026184243729,-1048.8343642873674,-0.0048588565009813,3.7199961829742336,-0.0342093301737433,-0.0984723773925425,0.1602004214995455,0.8743099610665692
4564.142064817823,-218.60794984412163,-0.0013690252893822,0.0124844324981157,-0.0046910436825153,3.913026946486433,0.0,1.2491684913154564,-0.0205940073815852,0.0007309083739849,-150.91186166074374,933.3565731894286,12.69347805153918,-0.001430674654242,0.0108387545938111,7.361893177693383,0.015926858626696,-0.0013817704400229,-0.0146119149560239,-0.0892422083237175,1.8255278805210424,6.964387657056456,0.0,0.5593388278474342,107.2805308028774,0.3707800386181749,-4850.900798286625,5622.135184554099,0.0,-152.39303965147766,5767.372703364357,-0.0149195343185297,6.278494263497071,-958.6422719404976,-0.0058155524916911,3.918857749187556,-0.0342022630419801,-0.0929315262182721,0.2008815591793185,0.9227166389647532
4564.154934947945,-195.66725628822567,-0.0012522816022024,0.0104748033273187,-0.0051174491283179,4.111930884375226,0.0,1.3190925614290774,-0.0214466503172996,0.0007968206320682,-151.25579750538247,849.8323498656466,12.844445286449828,-0.0014230576338055,0.0123178520171707,7.217013000790327,0.0144063887131176,-0.0013817567251224,-0.0128868115461524,-0.0819445985783403,1.8640781719344528,7.024441159766805,0.0,0.5523049469649991,90.99966051266972,0.3523150085186355,-4850.901302200436,5674.8887208711,0.0,-152.4824565925026,5807.095911466519,-0.0135797199972137,6.278067858051268,-872.1338639192696,-0.0067109330693176,4.118546074623478,-0.034194601558475,-0.0866050510089912,0.2386944765167853,0.9678414254389937
4564.1685063527775,-173.51417659280256,-0.0011224278939089,0.0085377842218087,-0.0054484767203564,4.31166911797312,0.0,1.3895733200119362,-0.0222241732001313,0.0008705482263275,-151.77366976131924,771.1095976793314,12.96580501302376,-0.0014161550118051,0.0134654483562508,7.071835852358053,0.0129818963609734,-0.0013838384400107,-0.0113283999233846,-0.074280767595465,1.8979692387111724,7.075615914782678,0.0,0.5454352166648158,77.3044501500871,0.3295443057582302,-4850.90183852949,5721.858155604441,0.0,-152.66258307356864,5839.063460436318,-0.0123422459455696,6.277736830459229,-791.3464912401422,-0.0075370201013345,4.3189805565749175,-0.0341862322771077,-0.0799622872203306,0.2648047270301697,1.0091442447914052
4564.182783926475,-151.84974366331326,-0.000983685607887,0.0067367845886485,-0.0056782979683068,4.512321357800744,0.0,1.4605014403225054,-0.0229238149730934,0.0009643366485556,-152.28215675442073,699.8032883544755,13.056582070525405,-0.0014060805068137,0.0141492496378121,6.934261178248088,0.0114995885302653,-0.0013847970113648,-0.0099867637206283,-0.0664094939564699,1.927116370834386,7.113330885235268,0.0,0.5387873708222324,66.91025659724754,0.3034468212089508,-4850.902406595052,5762.485844339359,0.0,-152.8026259204524,5857.024310510666,-0.011256726042258,6.27750700921128,-712.9276318896616,-0.0082645892141132,4.5201768289109925,-0.0341770449550504,-0.0659872063529278,0.2781905715972285,1.045882307845507
4564.197771279083,-129.81178664798367,-0.0008394414213649,0.0050535184310723,-0.0057912522458704,4.71348790390973,0.0,1.5317258942803622,-0.0235443462689985,0.001108913707573,-152.83702384405436,633.92038490059,13.113774234651036,-0.0013976289645078,0.014632031872441,6.817028592531663,0.0101764705477658,-0.0013832382851783,-0.0088726162958341,-0.058491252648876,1.9514467156533184,7.133595906721168,0.0,0.5324601732842625,58.8295925438052,0.2757156581176261,-4850.903005233611,5792.082283411311,0.0,-152.8093432226696,5860.26530682516,-0.0101736483586784,6.277394054933716,-637.2552149471105,-0.0088471575708678,4.72215612026924,-0.0341666458639583,-0.0494787935206706,0.2846654240366723,1.0768530504483544
4564.213470407926,-106.6395574553629,-0.0006911553153988,0.0034969894499433,-0.0058000736140572,4.914885774561233,0.0,1.6030768856041524,-0.0240858573793215,0.0012791473072944,-153.15854041737762,570.8261303267783,13.142557956931215,-0.0013882743015549,0.0149620687702661,6.723491473620763,0.0090068961838789,-0.0013797305503858,-0.0078576955127208,-0.0506092410394803,1.9708994599769205,7.137825053366987,0.0,0.5265311681702388,52.068578906883246,0.2471044543331665,-4850.903632965015,5806.947285338367,0.0,-152.79840482710077,5853.041352594556,-0.0090898315301103,6.277385233565529,-568.3489259590103,-0.0092791516124599,4.924571944704263,-0.0341546219944543,-0.0338502311152666,0.284727873920424,1.1021836529247626
4564.229881757213,-81.71736049203106,-0.0005406192443907,0.0020866202895052,-0.0057262352793323,5.116359987111512,0.0,1.6744128866830208,-0.0245490115702497,0.0014309113420479,-153.31778463585877,509.860680428964,13.149009932280348,-0.0013782725334889,0.0150990351484105,6.65063762835209,0.0079086724243233,-0.0013760076460367,-0.0068622439720061,-0.0428217346590795,1.985425982075177,7.1303131010131615,0.0,0.5209889978674059,45.90365914410894,0.2176196270831762,-4850.90428833128,5810.7805455629305,0.0,-152.79010982368197,5838.366319981918,-0.0080398418395283,6.277459071900254,-505.066057069648,-0.0095733816975529,5.126971046429526,-0.0341409661743292,-0.0192508151938324,0.277383640696302,1.122237797258594
4564.247004595628,-54.8608876905869,-0.0003897531291237,0.0008564005723441,-0.0055807408491393,5.317817369705833,0.0,1.745630305199326,-0.0249351450163947,0.0015364327261423,-153.39942067004688,451.6714609429391,13.13595058315785,-0.0013683598719591,0.0150506915604731,6.595712491571385,0.0068707807934693,-0.001372288571209,-0.005865529194026,-0.0352004828163944,1.994989973208109,7.113982123615067,0.0,0.5157702233794729,39.95264260916913,0.18726956524319,-4850.904969908849,5807.025737237191,0.0,-152.77800474697193,5817.680295778393,-0.0070511469604199,6.277604566330447,-445.5136741069138,-0.0097307666028529,5.329090641198801,-0.0341260317060581,-0.0042970181808333,0.2633699248597806,1.1369710176913783
4564.264837321292,-25.158605749778765,-0.0002402377237455,-0.000165717389721,-0.0053663657724064,5.5191856219438185,0.0,1.8166484772190288,-0.0252463104834918,0.0015798722444642,-153.4314400253358,396.76836603697177,13.104424741484657,-0.0013587605662991,0.0148511498543228,6.557767230327681,0.005907333897017,-0.0013684696238761,-0.0048629691217065,-0.0278155061407285,1.999567528378714,7.090309961030963,0.0,0.5108162028155581,34.05813460489218,0.1562872248812577,-4850.9056761905,5797.499040266701,0.0,-152.76299861112844,5791.576874425342,-0.0061237792578165,6.27781894140718,-389.4362753732278,-0.0097406721921492,5.53079009473361,-0.0341103699126408,0.0124534075734561,0.2432608879311453,1.1461424804609512
4564.283377621116,9.844140763393677,-9.333765428941036e-05,-0.0009433628657809,-0.0050792388943873,5.720421581290145,0.0,1.8873972456178756,-0.0254852316562505,0.0015389697487854,-153.4183156352922,345.1816225882914,13.0549591864242,-0.0013495724470103,0.014538899739399,6.537165874916067,0.0050233552898299,-0.0013655286811671,-0.003837072201272,-0.020735267790971,1.9991472060830104,7.060312654351063,0.0,0.50609055646774,28.129071751327256,0.1251066693420075,-4850.906405488448,5782.954607242168,0.0,-152.77497501665312,5760.190776213584,-0.0052538862790482,6.278106068285199,-337.14069446653644,-0.0095809729251793,5.731948918554476,-0.0340947139621522,0.0312305679694766,0.2119160303953343,1.149486755026306
4564.302622532603,50.58242326528422,4.947400121583922e-05,-0.0014009509180083,-0.0047079921764004,5.9216243431892135,0.0,1.9578181568631592,-0.0256555821626761,0.0013711535005046,-153.4782984843241,297.35535775337087,12.988785518732422,-0.0013441528020472,0.0140471354781846,6.532404407807443,0.0041911926671382,-0.0013717821892824,-0.0027849201429301,-0.0140787345273749,1.9937300569078376,7.044014617316313,0.0,0.5015788454672627,22.10997077586771,0.0940403356358777,-4850.907155799906,5763.759399674626,0.0,-153.08200281633708,5756.575098762449,-0.0044711651917291,6.278477315003186,-288.23752544509347,-0.0092141078402915,5.9325023860075445,-0.0340800839796555,0.0660978634408019,0.1697961492067938,1.1469032498333194
4564.322572843997,95.12511348360287,0.0001871252610708,-0.0012310201952843,-0.0042335927503291,6.127771159696351,0.0,2.0288686196918664,-0.0257630062779938,0.0006828348886592,-154.76441166131644,261.5722852271118,13.017757148932027,-0.0013097853817189,0.0135721420471796,6.304978967235385,0.0030555723557611,-0.0013201118453933,-0.0013659161887314,-0.0081307326906883,1.9833296209049367,6.894971227732698,0.0,0.4953028822156643,15.359035792341125,0.0212325840864667,-4850.907924872785,5739.088881134491,0.0,-156.5633223587271,5578.609107851186,-0.0042106636949461,6.278951714429257,-235.56727199460164,-0.0085890899585902,6.134414832422771,-0.034069992534076,-0.1048717453047881,0.1908008840159818,1.1139469303442875
