roll,sideslipRR,FyRL,longslipRL,FxFR,ay,signal,pitch,slip,FxFL,FyFL,y,FyRR,vy,FL,sideslipRL,signal,x,longslipFL,gas,slip1,FyFR,sideslipFR,brake,FxRL,az,yawrate,ax,RR,FR,pitchrate,rollrate,steeringangel,vx,longslipFR,RL,FxRR,longslipRR,sideslipFL,yaw
-0.0021524766550227,-0.0303828808946757,-334.63294505418924,0.629974338450123,-149.29615739478334,-0.0750854083945441,0.3186364132284919,-0.0136205071959916,0.0,-153.38197572019783,1702.089662693867,-4850.897953497941,243.8551750073716,0.0057998198112513,2.573766092744146,0.0324747397552784,0.0,4564.071176401833,-0.0014764235240142,2.1720818150505248,0.0,-1720.907256155661,0.0299700543546517,0.0,5388.905653601449,-0.1443719315493413,2.4726121484867285e-05,6.418330463723212,15.438952660622856,2.5692949826828047,-0.1308160665406567,-0.0100206890868518,0.0,0.7844558397805889,-0.0016149046917067,12.069900118687295,5160.50456180469,0.853485902620763,-0.0271441610740302,-0.0342600880265558
-0.0022401867180254,-0.0269510465455393,-286.9846484317804,0.6918676706273872,-149.08037974268677,-0.0809113798330288,0.338364698133992,-0.0149191660442521,0.0,-153.24912883602028,1591.9032475886718,-4850.89818153428,192.7292180180815,0.0050082398554038,2.768899615263237,0.0305855491991539,0.0,4564.079376852273,-0.0014596714479775,2.164367735408285,0.0,-1614.7457913453582,0.0282745847248033,0.0,5478.487834451277,-0.0927445633152812,-0.0001962664430317,6.527811044056454,16.267834228713845,2.7641684157722843,-0.1289190618421648,-0.007720800384852,0.0,0.849162973750222,-0.0015940192945018,12.403359816362286,5239.793594219746,0.9671648328984238,-0.0254890069321627,-0.0342610309653754
-0.0023040269628064,-0.0236541025671414,-248.84225914543248,0.7536030830284662,-148.97497549237187,-0.0818987979963557,0.3580591468516483,-0.0161928736056888,0.0,-153.23718041879016,1484.3811555717075,-4850.898440210467,155.9095200661452,0.0041773118667324,2.96512051646434,0.0287690630762082,0.0,4564.088230165244,-0.0014480767935275,2.156603513777477,0.0,-1509.8931068033833,0.0265456574748487,0.0,5563.899654216959,-0.0395251045897494,-0.0004508008639039,6.633621182269296,17.085156513019456,2.960039301190823,-0.1259547800717333,-0.0052735333992064,0.0,0.9149431387150372,-0.0015741281253363,12.70599735318147,5317.4550642195845,1.0876687869801058,-0.0238606636211384,-0.0342643578409502
-0.0023428023347828,-0.0204034455884285,-217.4392160891993,0.8159908148936809,-148.92755753176277,-0.0791678772879679,0.3777177899530011,-0.0174315237974583,0.0,-153.29582664197935,1379.964188310553,-4850.898730005513,131.87120856748302,0.0033597727860299,3.162570601159401,0.027068187649012,0.0,4564.097746758824,-0.0014391814317292,2.148840289600588,0.0,-1407.0933937841698,0.024806096231857,0.0,5644.401941512677,0.0167881282575246,-0.0007589143957566,6.735182805243088,17.90088317221173,3.1568996040240536,-0.1220116012804285,-0.0027222306040593,0.0,0.9817556649034872,-0.0015560024661756,12.994002557629903,5393.960570128907,1.2158035852246565,-0.022268071077777,-0.034270513386682
-0.0023557019104782,-0.0172045519521326,-191.18392843796613,0.8786562211087139,-148.96994011705965,-0.0761060238781442,0.3973386615901224,-0.01862560961658,0.0023758405933256,-153.37881088325136,1279.2982881262149,-4850.899050969583,112.74238747908416,0.0025821035993091,3.361259500932815,0.0254682549170718,0.0,4564.107936648578,-0.0014326447547868,2.1410953648928763,0.0023758405933256,-1306.618897071151,0.023053528626015,0.0,5719.483429391247,0.0718452674168124,-0.0011158311050817,6.832382223094877,18.705492852072528,3.3547235308483856,-0.1171462773629276,-0.0001144179520866,0.0,1.0495618233276236,-0.0015396792088383,13.266372032648682,5468.896036089715,1.3508290837858947,-0.0207131012781091,-0.0342800346276401
-0.0023425398664698,-0.0141327191637139,-168.81373832323433,0.941581052770407,-149.15512133010105,-0.0734598606414811,0.4169197996921991,-0.0197663471047965,0.001573779083717,-153.46193860377414,1181.9446965276315,-4850.899403022979,95.51755487495409,0.0018483597496606,3.5611224770644854,0.0239133184415487,0.0,4564.118809382738,-0.001428197697309,2.133397134159576,0.001573779083717,-1208.8671223701313,0.0213199211424118,0.0,5788.517740668569,0.1248268563880497,-0.001499686781818,6.9237570952356,19.495184903083743,3.55355343953342,-0.1114403494012588,0.0024781299262013,0.0,1.1183110398505829,-0.0015266804978239,13.526697267175036,5540.902198246998,1.4922926588026824,-0.0191835170803568,-0.0342932896522442
-0.0023039153909854,-0.0112537687412027,-149.36318667865606,1.004884586415986,-149.41953445271125,-0.0712665518998528,0.4364592461617386,-0.0208458182936497,0.0008977807781205,-153.5736483849419,1088.2961290836158,-4850.899786104494,79.3096444232453,0.0011525144170597,3.762098180317296,0.022356400496077,0.0,4564.130373913991,-0.0014251653264421,2.125779686785209,0.0008977807781205,-1114.0211756034782,0.0196017300215475,0.0,5850.905354009897,0.1746559173555689,-0.0018913417430894,7.008187944497293,20.268252826867048,3.753428978643548,-0.1049832790363238,0.0049756331749334,0.0,1.1879404669063445,-0.0015151504596342,13.779337185518193,5608.860966941083,1.6398444781828514,-0.0176974030727506,-0.0343104428853746
-0.0022411995358418,-0.0086227426317122,-135.19422279966693,1.0687759819682234,-149.76098982283574,-0.0713797187858085,0.4559550470703768,-0.0218570188643115,0.0003218497886309,-153.65604093636003,998.3333858448318,-4850.900200196111,64.00972391665726,0.0004865719267785,3.9640915713713194,0.0207539110347554,0.0,4564.142638491855,-0.0014227919221732,2.1182768432001824,0.0003218497886309,-1022.1691620396756,0.0179069924403616,0.0,5905.952116757982,0.2207986302123911,-0.0022649006380746,7.084696974703982,21.02368548762061,3.95434757131866,-0.0978672632839465,0.0072987160780731,0.0,1.2583767778295358,-0.0015054634380894,14.028598268762106,5671.959922549381,1.7931559120082463,-0.0162625649678119,-0.0343314399402889
-0.002156582823974,-0.0062929799599189,-124.26408683190364,1.1335462423772438,-150.17319888544077,-0.0706793167684955,0.4754052528542691,-0.0227938683276022,-0.000179730781772,-153.7057543705919,912.781441531102,-4850.900645402761,49.83236239239535,-0.00016357809478,4.166965514726202,0.0190606633580344,0.0,4564.155610568409,-0.0014212495306605,2.1109199922975206,6.283005576397814,-932.9391907648252,0.016241073478863,0.0,5953.344233031669,0.2621027777625054,-0.0025902462543815,7.152616597774962,21.760698390723963,4.156305195764278,-0.0901853444908628,0.0093726138915981,0.0,1.3295377437893283,-0.0014965082953258,14.278645597011806,5729.444865916919,1.9518806762468248,-0.0148865019330522,-0.0343559270462198
-0.0020527693829065,-0.0042619425960813,-114.09054732366866,1.199507316372199,-150.57784185295534,-0.0690126660570651,0.4948079185090459,-0.0236512378056497,-0.0006123473133579,-153.77421790868675,831.451819688695,-4850.901121820753,36.97566583200964,-0.0007902480904391,4.370603973018417,0.0172910773893939,0.0,4564.169296738302,-0.0014218074195178,2.103734264946219,6.282572959866228,-846.7621186886539,0.0146188603187196,0.0,5992.981850079139,0.2971707551858973,-0.0028526259864794,7.211776583774603,22.478983666746927,4.359249792776105,-0.0820349726932483,0.011160701985089,0.0,1.4013355866353006,-0.0014870625969948,14.532935182338116,5780.738986090147,2.1156519175066566,-0.0135677166285632,-0.0343833261031378
-0.0019331808887985,-0.0025414798841362,-103.83234799567715,1.266956647347333,-151.13634235840254,-0.0652831099742586,0.5141611037843102,-0.0244251870917087,-0.0009743318010036,-153.9560295153792,755.9440500310291,-4850.901629393561,25.55663523623718,-0.0013764197984167,4.575070266888355,0.0154889028952593,0.0,4564.183702693219,-0.0014235503423367,2.096745028325271,6.282210975378582,-764.2545553279568,0.0130764501754318,0.0,6023.626762480536,0.3202245670974517,-0.0030467987038375,7.260467659975356,23.17845291043329,4.562996048028198,-0.0735693282277795,0.0125243545812433,0.0,1.4736752220980645,-0.001480429593792,14.794810624038746,5825.388660001346,2.284108534885424,-0.0123853628666718,-0.0344129819104141
-0.0018031089145114,-0.0011948563420858,-93.39776486616913,1.3368616168561689,-151.8322654220737,-0.0561320749701102,0.5334628733776623,-0.0251136641971644,-0.0012556416519083,-153.9971259276572,686.8353924285861,-4850.902167762845,15.853857031019292,-0.0018909422649133,4.780242082973312,0.0137173464144387,0.0,4564.198833054433,-0.0014232250858456,2.090023764038265,6.281929665527678,-686.5574240329806,0.0116113067404123,0.0,6037.948595946019,0.3259800911165563,-0.0031535970861819,7.293113274655974,23.856560070209657,4.767760126527132,-0.0649787787863998,0.0133421896946294,0.0,1.5464277435439695,-0.0014718394669218,15.072920291243376,5862.351596094133,2.456324717920965,-0.0112655302754693,-0.0344441190696041
-0.0016666596159882,-0.0001965098777749,-82.78255157059922,1.411254105604487,-152.36283202054457,-0.0468935847815059,0.5527112971282275,-0.0257162897832349,-0.0014600024759275,-153.89254539217842,621.8272351827824,-4850.90273629767,8.10006070161601,-0.002321792043302,4.985777515237009,0.011950951869244,0.0,4564.214690915408,-0.0014203888221904,2.0836917752398136,6.2817253047036585,-613.4348338295476,0.0102546945134977,0.0,6036.613211916888,0.3272404625586225,-0.0031646544743239,7.305729800005561,24.51100612810581,4.973406103665528,-0.0564146385708296,0.0138534069642788,0.0,1.6194133241792756,-0.0014606397855915,15.37850038548306,5884.629870284345,2.63081607419695,-0.0101853509812827,-0.0344757880567645
-0.0015266103304406,0.0006175566937382,-72.07559745128299,1.4906632459020068,-152.6694373425142,-0.0374892855497467,0.5719044502096711,-0.0262337498146844,-0.0015947344412299,-153.77375458460807,561.2437871164682,-4850.903334225482,1.9465951283169751,-0.002664151307713,5.191311056866302,0.0101994986803237,0.0,4564.231277510858,-0.0014158146156164,2.077814987706128,6.281590572738357,-545.3134685682377,0.0090060758594565,0.0,6024.647142399671,0.3214631675585677,-0.0031007576743919,7.301919064590602,25.14727524388146,5.179435276916147,-0.0479442753197629,0.0140853649518835,0.0,1.6924459412350208,-0.0014497021498869,15.711697345857957,5891.799362846713,2.808329900098189,-0.0091559077083578,-0.0345071346233084
-0.0013859034477619,0.0013132475994434,-61.44369237416667,1.5713693131466129,-152.67384757616475,-0.0285727061791577,0.5910404133226791,-0.0266670911707643,-0.0016691445280647,-153.47120625806338,503.57967230761705,-4850.903960687503,-3.0921213661256752,-0.0029188017011345,5.396580489458674,0.0084881949874514,0.0,4564.248592479883,-0.0014082644733371,2.072344911594006,6.2815161626515215,-481.6276446623853,0.0078288711885563,0.0,6005.4344505698855,0.3103145372883755,-0.0029860899589727,7.287015493493799,25.746128979035905,5.385388606853514,-0.0395565033732127,0.0140050625614568,0.0,1.7653871986358334,-0.0014364163964838,16.04447444708463,5888.343391527576,2.9857882870196506,-0.0081389952023601,-0.0345375445875027
-0.0012477618075184,0.0019035366964778,-51.05455356547517,1.6495924219489353,-152.85698813696533,-0.0199116793697318,0.610117272886887,-0.027016988163193,-0.0016930068891463,-153.3842498682312,447.8989733548789,-4850.9046148103225,-7.300409182996629,-0.003090202397908,5.6013238347041066,0.0068464281847396,0.0,4564.266634374507,-0.0014043712669412,2.0671974931363835,6.28149230029044,-420.8464604893071,0.006711094451501,0.0,5980.486103203411,0.2874840516884204,-0.0028373912026182,7.26369049364923,26.289199504785408,5.5908979612860765,-0.0312935567903975,0.0136191912094019,0.0,1.8381398516305776,-0.0014279626251332,16.352871270747258,5877.263417234251,3.1594884199326594,-0.0071553761984751,-0.034566611301939
-0.0011148344353115,0.0023887402177582,-41.17072629854367,1.7312565289691313,-152.97803127637542,-0.0128347438479326,0.6291331212322355,-0.027285909757566,-0.001675551634664,-153.27636874893153,394.8385597184568,-4850.905295737959,-10.790543390813776,-0.0031847386309621,5.805704358782704,0.0053207719723722,0.0,4564.285400842884,-0.0013975908738707,2.062330321322763,6.281509755544922,-363.6825062275056,0.0056868752892607,0.0,5950.436599005633,0.2593951394233929,-0.0026645379882375,7.232503843000274,26.81994820142768,5.796107182650516,-0.0233438775916866,0.0129907207325423,0.0,1.9106161002080504,-0.0014171255786747,16.67717113403388,5859.913968045902,3.335022721091798,-0.0062298025172981,-0.0345940509359024
-0.0009899291132064,0.0027381197769658,-32.040227015106936,1.8165368348895763,-153.08486041924618,-0.0054480027216874,0.6480860567897367,-0.0274776194305547,-0.0016227998641655,-153.19303536759506,345.23167236707826,-4850.906002632963,-13.55378820724105,-0.0032051856692223,6.009722491043171,0.0039570163317303,0.0,4564.304888766144,-0.0013911432477715,2.057714657990348,6.281562507315421,-310.1108841125255,0.0047277125328289,0.0,5912.842244425898,0.2183611817492505,-0.0024706460358931,7.191984498703276,27.34131145391244,6.000971568398268,-0.0158298737521406,0.0120245538507042,0.0,1.9827375076337344,-0.001407767633479,17.019663864422313,5836.983894452163,3.512442517789454,-0.0053861730686098,-0.0346196519330221
-0.0008762054953014,0.0029149732694081,-23.778806670506903,1.7776294671519466,-152.94250346141217,0.0034476130026941,0.6669741842816288,-0.0275970236611269,-0.0015381156821834,-152.782540986777,299.3053261631917,-4850.906734613433,-15.43849078864169,-0.0031506708504009,6.212785270108115,0.0027232645602077,0.0,4564.325094173265,-0.0013767428739763,2.0533822404543187,6.281647191497402,-259.9182591713801,0.0038606206372872,0.0,5864.233578835597,0.165642176879991,-0.0022414958003356,7.140172245167653,27.85063448218423,6.20501075030961,-0.0088458238675079,0.0108275996170168,0.0,2.0544029119784915,-0.0013934915923084,17.38659898340668,5807.09224519115,3.4684344233667024,-0.0045915393862493,-0.0346431295438124
-0.0007749444369284,0.0029640908976863,-16.341699376876413,1.7459298002938757,-152.67159631545843,0.0098561236543601,0.6857956149109028,-0.027649750133058,-0.0014303879083014,-152.45540448951033,255.6301824560656,-4850.907490807712,-16.398294753286155,-0.0030332677704632,6.414976028193856,0.0016013705361385,0.0,4564.346011981503,-0.0013720702139021,2.049388696731157,6.281754919271285,-214.3268383408554,0.0030957260182013,0.0,5809.327877739821,0.1133613947632062,-0.0019878408827255,7.076294123184454,28.350087329400825,6.408308384437635,-0.0024336484325402,0.0095356075059872,0.0,2.125489881211003,-0.0013839232694286,17.77895582904747,5765.412875401601,3.395141066224158,-0.003830134224039,-0.0346641571085909
-0.0006871851227426,0.0029661469316607,-9.682962651480802,1.7198701212201504,-152.42450498371653,0.0152016752283448,0.7045484665501799,-0.0276414643989083,-0.001308355787909,-152.2252204960971,214.7000100080884,-4850.90827044235,-16.733474437576493,-0.0028675146387288,6.616241555843552,0.0005896619093343,0.0,4564.367636007811,-0.0013644968134616,2.045710252608329,6.281876951391677,-172.56372041482533,0.0023838718365621,0.0,5752.1860296050245,0.0583127434150058,-0.0017358538617021,7.005845740328685,28.846700995007744,6.610604704305891,0.0034118437131653,0.0081411232648323,0.0,2.19590459800711,-0.001375030629631,18.190333950833956,5715.532578611717,3.327372635236483,-0.0031405668881967,-0.0346826411638257
-0.0006137595088112,0.0029432372219252,-3.817185299250885,1.6982315509737975,-152.10078432954327,0.0203070422181933,0.723230863929924,-0.0275778985846388,-0.0011753030665097,-151.92122998335762,177.26354068536838,-4850.909072809598,-16.714223695672832,-0.0026581691626368,6.816508380198354,-0.0002965834567529,0.0,4564.389959412772,-0.0013550137907035,2.0422602161838657,6.282010004113077,-133.57776040658604,0.0017206786076536,0.0,5694.990440017145,0.0017472826007388,-0.001496388217786,6.933007278877025,29.34533611949911,6.811771780840017,0.0086779819454729,0.0066836156224403,0.0,2.265601542388477,-0.001363863391667,18.615098636444397,5661.8026910253,3.2653118107456973,-0.002521001186304,-0.0346986711987253
-0.0005550236170059,0.0028983003289295,1.2205157990087785,1.680177927435193,-151.76909775067244,0.0249740676528703,0.7418409388259654,-0.027464912921666,-0.0010326194532548,-151.63993544774596,142.93745423615076,-4850.909897206222,-16.48049050691642,-0.0024065576687398,7.015735754767365,-0.0010479182752945,0.0,4564.412975102583,-0.0013460769746839,2.038951261892638,6.282152687726332,-97.4646024951195,0.0011207325379905,0.0,5638.873290414225,-0.0547390375062646,-0.0012715820850661,6.860038234287751,29.848815023715098,7.011786576042045,0.0133536472527826,0.0052118710864284,0.0,2.334567954345564,-0.0013543193313948,19.04962824811683,5606.848835902125,3.208983665200895,-0.0019508735996475,-0.0347123857585876
-0.0005109026349465,0.0028305199987317,5.42099137741781,1.665081441057102,-151.45903634367463,0.0287701581193845,0.7603768302463229,-0.027308434964867,-0.0008834780025095,-151.39069861418673,111.20359936853032,-4850.910742963755,-16.090252175148276,-0.0021187182558666,7.213941264277135,-0.0016642709600609,0.0,4564.43667596602,-0.0013377262966,2.0357192295543984,6.282301829177077,-64.45582284988565,0.0005850043266738,0.0,5584.541379320179,-0.1098835116688084,-0.0010640282318711,6.788230411944061,30.358870529804587,7.210693677679845,0.0174360819334655,0.0037634197659277,0.0,2.4028096196931434,-0.0013454610449407,19.491475672175365,5551.985762184607,3.158222940500356,-0.001423122538154,-0.0347239442162314
