sideslipRR,az,signal,pitchrate,FyRL,yaw,longslipFR,FyFL,FyRR,slip,RL,ax,FxRR,longslipRR,FxRL,yawrate,y,sideslipFR,brake,x,sideslipRL,roll,steeringangel,FL,RR,rollrate,FR,pitch,FyFR,slip1,longslipFL,vy,ay,gas,longslipRL,FxFL,sideslipFL,FxFR,vx,signal
-0.0206058452927854,0.0689358814484001,0.0,-0.1077506672139114,-299.5395234409836,-0.0129469986534984,-0.0014585287011657,1207.034703127793,176.4166588198714,-0.0027339636286447,7.750145198446444,6.739889005105213,5435.1976080547865,0.769942448438185,5607.789299585905,0.0006327326004264,-138.6476478299053,0.0207860223359016,0.0,9976.070551628338,0.0188737448311455,-0.001617501991012,0.0008927863646732,3.321408071506889,12.058120694701213,0.0053367136749798,3.325049172850058,-0.0176339129604257,-1237.7011808670195,6.280451343550942,-0.001389136576439,-0.0027998497106973,-0.1048900283251336,0.581168044796943,0.3974464040938671,-152.25759428414332,-0.0192392550914036,-150.12353598692908,1.0435318813497174,0.0
-0.0184672756030271,0.1159317287705375,0.0,-0.1022389250037662,-269.8700264225786,-0.012940488040491,-0.00144821083443,1113.3241891242824,149.21992567375088,-0.0034909338059728,7.6329508060522,6.821525803582815,5501.713342354003,0.8232175418527992,5667.259595915663,0.000669278162136,-138.6478219880333,0.0191065200347176,0.0,9976.08136214204,0.0166987970071106,-0.001553014002717,0.0014941989593338,3.517662863594394,12.3008391923746,0.0073428375361945,3.522107596613457,-0.0186817079011935,-1140.5293178785655,6.279694373373613,-0.001385946703503,-0.0038280795634918,-0.1010453948539441,0.573796293079648,0.3935121246876237,-152.26004439173238,-0.0177858399834071,-150.3515637407245,1.1113160583554835,0.0
-0.0164632167343855,0.1602041807091969,0.0,-0.0960397066168292,-243.23592308606325,-0.0129334990795208,-0.0014389262296326,1022.7898750177686,126.422470273367,-0.0041200319699958,7.501896948471021,6.896599982971059,5564.262766281819,0.874342829882531,5720.5932353326425,0.0007259064210052,-138.6480149256144,0.0174675159919041,0.0,9976.09285470431,0.0145710660385322,-0.0014691259232613,0.002203094009518,3.714812379122741,12.512575583216073,0.0092225776255661,3.7201289265814648,-0.0196705324740145,-1046.8016024567532,6.27906527520959,-0.0013835711919979,-0.0048126879784338,-0.0962649144960568,0.566510885249623,0.3845732013486163,-152.297674549362,-0.0163602439092012,-150.64539032647852,1.1798845130561135,0.0
-0.014596429916191,0.200889778643086,0.0,-0.0892418197027496,-218.80987823008743,-0.0129258392545984,-0.0014304404451362,935.9280623415405,107.195600248272,-0.0046339763515234,7.361748050651739,6.964392614734999,5622.216605758066,0.9227438289085406,5767.294393976094,0.0008018524406575,-138.6482262244243,0.0158656679382671,0.0,9976.105036655616,0.012499524166465,-0.0013673047977487,0.0029737814559596,3.912826251076967,12.69362087479035,0.0109410774460136,3.919059174813575,-0.0205939978111934,-956.149792546306,6.278551330828063,-0.0013819771572067,-0.0057442059009704,-0.0901876446372959,0.559338708295446,0.370765493625987,-152.34669372554558,-0.0149797179136985,-150.95954662001452,1.2491685920461393,0.0
-0.0128700323062399,0.2387337207247763,0.0,-0.0819442797511079,-195.9010441518089,-0.0129173082123769,-0.0014228391751566,852.8392556656914,90.90707815485273,-0.0050408257566459,7.217095109152495,7.024445961886634,5675.035524763024,0.9678499024084072,5806.954523669703,0.0008976030043684,-138.6484553353786,0.0143374719884925,0.0,9976.117914606146,0.0104911235540303,-0.0012493523150528,0.0037871809106965,4.111650169217614,12.844358596217132,0.012454151290136,4.1188281820916,-0.021446636916525,-869.2236734812776,6.27814448142294,-0.0013818890065559,-0.0066097853466052,-0.0833643250155073,0.5523047913670449,0.3523269084631483,-152.4267901848896,-0.0136481463222812,-151.3156932585081,1.3190927210398382,0.0
-0.0113121965534152,0.2647653875932737,0.0,-0.0742811183632081,-173.76331871210536,-0.0129077460566507,-0.0014157997096362,774.4584672817626,77.21162238004275,-0.0053512385467498,7.072304815692539,7.075607250906774,5722.0909824264645,1.0091136040572717,5838.8203255736125,0.0010055580177637,-138.64870159820956,0.012909126855107,0.0,9976.131494367217,0.0085543315743756,-0.0011179460690347,0.0045766667703766,4.311298184926474,12.965330849944616,0.0136357995223324,4.319356373774259,-0.0222241592365353,-788.1058715098508,6.277834068632837,-0.0013839222281246,-0.0074018094068741,-0.0762898197108018,0.5454350984376893,0.3296060299076394,-152.5964154930756,-0.0124150045355946,-151.8433349887156,1.3895735077926452,0.0
-0.0099729105645292,0.2782603345381966,0.0,-0.0664105633146328,-152.08672555264704,-0.012897002613131,-0.0014057508768881,703.644654168075,66.82464002081626,-0.0055600131932355,6.93538657199685,7.113293883762658,5762.831691743713,1.0457802423992686,5856.605021749882,0.0011376300185431,-138.64896418640907,0.0114057713562212,0.0,9976.145780816432,0.0067512552980106,-0.0009773211959724,0.0055995780236932,4.511845624509419,13.05548619126774,0.0143519773099479,4.520659182875925,-0.0229238096047867,-709.2057929615044,6.27762529398635,-0.0013847314308587,-0.0080917202536227,-0.0618115593121045,0.5387878074997077,0.3035983146613908,-152.7187420203404,-0.0113509155892036,-152.35890628273538,1.4605013496024577,0.0
-0.0088611802650692,0.2846688122618098,0.0,-0.0584919057398573,-129.98880386943375,-0.0128846181126377,-0.001397627731742,638.9747759360616,58.75592047052836,-0.0056474839031918,6.819163519428203,7.133572320031759,5792.637332342761,1.076627081094972,5859.666070668704,0.0013301049335598,-138.64924178917164,0.0100502484373621,0.0,9976.16077753639,0.0050643876944983,-0.0008308534362305,0.0069602952117813,4.71287969519418,13.11169381066908,0.0148726324395639,4.722764978717741,-0.0235443488797042,-632.2645803811961,6.277537823276394,-0.001383202117953,-0.0086267903890026,-0.0438315881527524,0.532461032970753,0.2760125633450568,-152.70366497547545,-0.0102985597795853,-152.93853599276233,1.531725410329445,0.0
-0.0078482943551531,0.2847406702772833,0.0,-0.0506098446529324,-106.73849129828484,-0.012870059403584,-0.001388424161634,576.8370089112568,52.00793661671497,-0.0056240940958773,6.727042744832933,7.137814856425504,5807.726817565098,1.1017609562414186,5852.25599801783,0.0015605819185509,-138.64953274022884,0.0088759241730695,0.0,9976.176486495357,0.0035056099747103,-0.0006798929931544,0.0082727675390447,4.91410957097263,13.139047060536791,0.0152525325401052,4.925345021271254,-0.0240858660613117,-562.3354358321483,6.277561213083709,-0.0013798007152382,-0.0089968291329515,-0.026818891640119,0.5265318380592902,0.2476170011032739,-152.6735310640624,-0.0092196350632859,-153.2874883009161,1.603076210558455,0.0
-0.0068565009558527,0.2773964596087668,0.0,-0.0428224297079727,-81.73064948273587,-0.0128532278306197,-0.001378237082207,515.9566457004379,45.85858257180554,-0.0055166244771222,6.656049781086055,7.130310792932531,5811.78771432653,1.1215371058045045,5837.369533563706,0.001778260155752,-138.64983544913602,0.0077927623643354,0.0,9976.192908109851,0.0020916943857574,-0.0005261781478462,0.0093168605453943,5.115399070577694,13.143618305235613,0.0154378740587417,5.12792844391501,-0.0245490267173586,-498.918893583654,6.277668682702464,-0.001376253167839,-0.0092221212024832,-0.0118503683161635,0.5209893712499879,0.2184312043183146,-152.65724891417045,-0.0081549139377023,-153.4542150105599,1.6744121547657291,0.0
