az,FyFL,FyRR,FyRL,FxFR,roll,FxRR,sideslipRR,y,FR,yaw,longslipRR,vy,RL,ay,pitchrate,longslipRL,x,sideslipFR,FxRL,vx,signal,slip,yawrate,pitch,ax,sideslipFL,slip1,gas,FxFL,FL,sideslipRL,FyFR,steeringangel,longslipFR,brake,rollrate,signal,longslipFL,RR
1.4877731725295662,0.0,0.0,0.0,0.0466599402084196,-1.2512815238127624e-07,0.0466828417996954,0.0,-4850.897164652041,1e-05,-0.0342957201195726,2.808349639999672e-07,0.0,1e-05,-0.1072571782351639,-2.3775753347224906e-08,2.808349639999672e-07,4564.018298359632,0.0,0.0466828441670549,0.0,0.0,0.0,-3.1788466794528535e-07,-3.9218157213248485e-05,-0.3431306652622903,0.0,0.0,100.1388888888889,0.0466599392730696,1e-05,0.0,0.0,0.0,2.808349639999672e-07,0.0,-0.0001080008855989,0.0,2.808349639999672e-07,1e-05
-0.0662153214831475,19.28668992787782,17.234463926003237,5.691584911514616,-45.75853934436751,-2.8295318894235186e-05,1547.781042113167,-0.0007722126776018,-4850.897164546333,0.0135077235372194,-0.0342957798154886,0.0126572463008556,0.0002429550595765,1.0843085104833043,0.0512574097733815,-0.0071726992989191,0.0125048836592421,4564.0183271195,-0.0002758141952947,1538.6319089146716,0.0084803266374004,0.1572029473378677,0.0,-2.501513631808599e-06,-7.268271119580988e-05,1.8496504524269235,-0.0008659359744629,0.0,38.66820272564496,-47.79490148057706,0.013959558540463,-0.0002269429815789,6.898517053658372,0.0,-0.0005803651418275,0.0,-0.0049169070171574,0.0,-0.0006030459982721,1.0821492862600806
-0.0529532694205198,141.68891405228186,130.04028188356273,22.925147714078676,-143.0097308411693,-9.870035038110624e-05,2188.904238464928,-0.0035728718253729,-4850.8971641373855,0.0875826896486228,-0.0342953813980694,0.0155116229479329,0.0013421038778943,1.6597031312282764,0.226238497566293,-0.0177176592202564,0.0151775112400291,4564.018524940726,-0.000189873102941,2160.194660847929,0.029948431608553,0.3145483201612135,0.0,8.652054617366271e-05,-0.0002007637381622,2.5068722554189065,-0.0038202869473151,0.0,16.03165559092578,-142.67254785076796,0.0903487521819541,-0.0003460450087117,22.3406198275947,0.0,-0.0008115126330158,0.0,-0.0084076174639042,0.0,-0.0007883273147062,1.6178782327934649
-0.0621409015719837,325.59850928723023,316.0594297066287,-66.09192863373893,-133.7160448131883,-0.0001896500698494,2866.258436408024,-0.0060462942861637,-4850.897152129177,0.1902302754082313,-0.0342942282855102,0.021505028245282,0.0040595536858499,2.3213083074582053,0.3036920741805654,-0.0303478719267782,0.0212438014522375,4564.018975598172,0.0045398710449359,2852.7343781518143,0.0585818407665621,0.4718786200427933,0.0,9.938846600590508e-05,-0.0004456339924699,3.365574223914715,-0.0061654399758784,0.0,7.690727533468806,-135.0452454907042,0.1919924840802111,0.0032844182443548,-105.17060895902068,0.0,-0.0009771130165446,0.0,-0.0094237940251302,0.0,-0.0009892976383768,2.22799165023222
-0.0571598930855985,564.7974085227373,531.9159332351235,-444.1584232271037,-150.21951475229534,-0.0002914964417351,3757.2159839564847,-0.0102461527971049,-4850.8971250859295,0.3312386550137135,-0.0342944842242507,0.0315159869383478,0.0061987708933125,2.9138070389199364,0.0762114284338026,-0.0450726348741584,0.0314722210419008,4564.019764776292,0.0126884860808265,3755.628312343691,0.0969583089040398,0.6290348796784361,0.0,-0.0001333848364594,-0.000828483721826,4.45499847458934,-0.011639642195456,0.0,4.604123537010453,-151.66794221286358,0.3347454140030965,0.0113929374904914,-515.9087609877957,0.0,-0.0009944288494215,0.0,-0.0111916400883152,0.0,-0.000990561343961,2.81166106631985
-0.0131890766471641,1139.003829387609,1039.486036217684,-980.840723581199,-163.4980920660197,-0.0004190908637137,4324.111866946578,-0.0221796552554078,-4850.89710098988,0.5000697709348905,-0.0342960881859726,0.0467536471596229,0.0069977213080826,3.46327104875588,0.1266553319044624,-0.0609672993093753,0.0463311179332331,4564.020995356358,0.0213687864665752,4393.39900034095,0.1452857373913867,0.7858568180301141,0.0,-0.0001434581480277,-0.001366499290462,5.178920820751954,-0.0242042113844486,0.0,3.4494518028777232,-163.84016655637785,0.503495608713931,0.0202644246861872,-1027.3916377865942,0.0,-0.0011798270208603,0.0,-0.0138022911314341,0.0,-0.0012015930279786,3.405921460542518
0.0130109794452453,1803.553339320423,1637.213674024706,-1621.3906166854097,-155.31949486756545,-0.0005639067169827,4394.548107186161,-0.035326442737789,-4850.897084316071,0.6810193940389563,-0.0342970575648906,0.0735981361711798,0.0081129720963427,4.261325267536617,0.0569885053924851,-0.0757845222746017,0.0697849413618393,4564.02273953736,0.0361494056212147,4485.222985782345,0.1981898695824135,0.9421829994984856,0.0,-6.083429364514564e-05,-0.0020595364115576,5.289151197040251,-0.0347299776339619,0.0,3.0142327366748467,-159.34526711001055,0.6861686570138249,0.0348862568164247,-1726.8962934186875,0.0,-0.001415329121164,0.0,-0.0150456744798396,0.0,-0.0013820665370675,4.387170998807951
-0.0562965161287765,2188.012077424933,1937.0912567608336,-1988.0111473083837,-157.2131348006164,-0.0007230128323127,4317.482839834702,-0.0472288314642452,-4850.897079050247,0.8617924392507458,-0.0342971261723923,0.1171326250971855,0.0084119816345176,5.474660706748972,0.0035704827526915,-0.0878689512354917,0.1074538951086181,4564.025012505535,0.0344885797809724,4406.746061088123,0.2506266915809633,1.0978509970050352,0.0,7.978380119403962e-05,-0.0028859610482278,5.22016495810103,-0.0352233758915762,0.0,2.852406884122272,-156.5387629415766,0.8663823099023078,0.0443563595626502,-2125.7090765958715,0.0,-0.0014497446508742,0.0,-0.0165868489527141,0.0,-0.0014280380966343,5.801179865333233
-0.1478258910720301,2259.08988533986,1717.000447209092,-1759.124073102417,-150.74967652383538,-0.0008949228924171,4521.766624111161,-0.0504152496472653,-4850.897090093038,1.0398972897147305,-0.0342942305434392,0.1721026131838714,0.0085820477049069,6.710425226649892,0.0317356138517409,-0.0982426585895953,0.1538386841884503,4564.027812469872,0.0359212647704343,4640.510043550532,0.3042071031899576,1.2526975588562228,0.0,0.0004404922017803,-0.0038226438477648,5.513129852495052,-0.0349893442000525,0.0,2.7884904506751798,-154.36612063637256,1.0438195914631307,0.0434692232028009,-2191.5909707853643,0.0,-0.0015647153725511,0.0,-0.0175895119391139,0.0,-0.0015157968566283,7.254414356270356
-0.2055774291558514,2264.4533560511863,1384.2488910089232,-1416.016701615168,-153.82500863331447,-0.0010740240866353,4676.787051686755,-0.0527519775715283,-4850.897118508463,1.2243960532179452,-0.0342890767983681,0.2339113525460871,0.0086775547417052,7.76604327456742,0.0078676366144475,-0.1075432663789498,0.2040986980112509,4564.031163116904,0.037482572764491,4802.86597705507,0.36038209181274,1.4065587792543015,0.0,0.0005398783351947,-0.0048571887553162,5.710508760375754,-0.0358007937891003,0.0,2.7579306166432427,-156.09403132118544,1.2290691066814206,0.04569025586153,-2235.1141591158857,0.0,-0.0016437019417013,0.0,-0.0181201516412713,0.0,-0.0015568820307516,8.571935375889217
-0.2497813638710165,2257.8375564234298,1097.7945357695742,-1135.3717907518082,-153.24249284130582,-0.0012557739440649,4761.853960221517,-0.0524206072609591,-4850.897166483646,1.412606177177754,-0.0342838211044211,0.3018200693216339,0.0086290734758801,8.67257859741691,-0.0078575685972322,-0.1153599049920448,0.2582881676669564,4564.035084867576,0.0375313725904534,4892.449896656616,0.4181489734914455,1.5592702723117302,0.0,0.0005163817995849,-0.0059769587409868,5.827299885074897,-0.0361108464018693,0.0,2.741239789649727,-156.04296626084815,1.4172924439133825,0.0463545857379567,-2233.65949814759,0.0,-0.0016865729959238,0.0,-0.0181293771284812,0.0,-0.0016023999950237,9.749645437176538
-0.2705705972595679,2213.924002437909,858.8209187576059,-911.616554520456,-154.38097865870228,-0.0014345252052966,4818.156666789017,-0.0497885665274794,-4850.89723548992,1.6040847532764644,-0.0342785792885599,0.3770194959734061,0.0084821604758098,9.475089811544937,-0.0198814906578981,-0.1215865119213329,0.3167299644727446,4564.039589813538,0.0370843077690711,4961.580368277314,0.4768818230752742,1.7106673494183895,0.0,0.0005340633042409,-0.007166085518928,5.90998723526948,-0.0351254147379315,0.0,2.7306767219524977,-157.28635210754047,1.6089129785188847,0.0448102688404224,-2193.2707422313047,0.0,-0.0017216434622891,0.0,-0.0175986408102507,0.0,-0.0016102543943519,10.840870969981196
-0.2685660987039318,2132.757995497343,664.534561012948,-729.1512061298083,-151.91671313186998,-0.0016057824895724,4872.263597043457,-0.046011574005438,-4850.897327137911,1.7973248550700025,-0.0342732162856292,0.4604894921474063,0.0081785720625377,10.178907245275314,-0.0361122022533547,-0.1262394490259854,0.3789230346371114,4564.0446865257045,0.0360769062991226,5034.145096257717,0.5364383598646808,1.8605851998030984,0.0,0.0005299504955512,-0.0084089143112741,5.996758560887867,-0.0336716025885451,0.0,2.722581254246984,-155.06618015978012,1.8017614046549244,0.0421389190314035,-2124.98460746789,0.0,-0.0016934982060627,0.0,-0.0166956030342306,0.0,-0.0015708976726635,11.86709992717376
-0.2573945610390313,2033.1140346696327,512.8937449678723,-585.7643566154129,-151.03648782222538,-0.0017663785994868,4934.273992502406,-0.0418852602276347,-4850.8974433174335,1.9897610316371528,-0.0342682067589994,0.54943392311776,0.0077282054386118,10.756993093645772,-0.0481608270361126,-0.1293395868005964,0.4415943316598956,4564.050383655092,0.034671921579356,5116.179641194993,0.5968930102913481,2.0088590741232872,0.0,0.000469367135927,-0.0096895361308754,6.0931634976714975,-0.032122033202248,0.0,2.715228739809591,-154.41695506617316,1.9940356236742471,0.0392830401007122,-2034.011466288548,0.0,-0.001673273277769,0.0,-0.0154896718725551,0.0,-0.0015407671705111,12.80886153211975
-0.2296460602946861,1925.3731457632537,397.4833734777375,-477.26433706301975,-150.23479717942055,-0.0019130721024462,5004.871687065522,-0.0378260358254392,-4850.897585572616,2.182227495244072,-0.0342640616003413,0.6445318416679006,0.0071747176309661,11.254595222102868,-0.0577116540801878,-0.1310822991935783,0.5045045772647576,4564.056690700757,0.0331828345698299,5205.20638746401,0.6583399671103305,2.1553244709090515,0.0,0.0003634738058577,-0.0109935921544523,6.197798829526505,-0.030476593443284,0.0,2.707943214740809,-153.97832075020207,2.1864725206238,0.0367242955153278,-1932.0924229428872,0.0,-0.0016577587532039,0.0,-0.0139490965820414,0.0,-0.0015190654505014,13.711375588009188
-0.190806771472992,1813.526803416584,310.19537595161387,-396.0683186740368,-149.64771233141082,-0.002042673098241,5081.160370590915,-0.0339903562350442,-4850.897755210249,2.3753572458800507,-0.0342612138024811,0.7459178140543963,0.0065290009212912,11.689109161691771,-0.0673753199921092,-0.1315555822983539,0.5674074687861196,4564.063618009096,0.0316194410659425,5297.000620788342,0.720849260196554,2.2998173256802863,0.0,0.0002137256367666,-0.0123080406626897,6.307216494154471,-0.0288051640297231,0.0,2.700512789635234,-153.59292138899494,2.379658719436476,0.0344897679917313,-1827.158872910398,0.0,-0.0016363549561916,0.0,-0.0121104106954392,0.0,-0.001496393072408,14.587214572422036
-0.1443719315493413,1702.089662693867,243.8551750073716,-334.63294505418924,-149.29615739478334,-0.0021524766550227,5160.50456180469,-0.0303828808946757,-4850.897953497941,2.5692949826828047,-0.0342600880265558,0.853485902620763,0.0057998198112513,12.069900118687295,-0.0750854083945441,-0.1308160665406567,0.629974338450123,4564.071176401833,0.0299700543546517,5388.905653601449,0.7844558397805889,2.442174202548106,0.0,2.4726121484867285e-05,-0.0136205071959916,6.418330463723212,-0.0271441610740302,0.0,2.6929171021196425,-153.38197572019783,2.573766092744146,0.0324747397552784,-1720.907256155661,0.0,-0.0016149046917067,0.0,-0.0100206890868518,0.0,-0.0014764235240142,15.438952660622856
-0.0927445633152812,1591.9032475886718,192.7292180180815,-286.9846484317804,-149.08037974268677,-0.0022401867180254,5239.793594219746,-0.0269510465455393,-4850.89818153428,2.7641684157722843,-0.0342610309653754,0.9671648328984238,0.0050082398554038,12.403359816362286,-0.0809113798330288,-0.1289190618421648,0.6918676706273872,4564.079376852273,0.0282745847248033,5478.487834451277,0.849162973750222,2.582232488104391,0.0,-0.0001962664430317,-0.0149191660442521,6.527811044056454,-0.0254890069321627,0.0,2.685201787480842,-153.24912883602028,2.768899615263237,0.0305855491991539,-1614.7457913453582,0.0,-0.0015940192945018,0.0,-0.007720800384852,0.0,-0.0014596714479775,16.267834228713845
-0.0395251045897494,1484.3811555717075,155.9095200661452,-248.84225914543248,-148.97497549237187,-0.0023040269628064,5317.4550642195845,-0.0236541025671414,-4850.898440210467,2.960039301190823,-0.0342643578409502,1.0876687869801058,0.0041773118667324,12.70599735318147,-0.0818987979963557,-0.1259547800717333,0.7536030830284662,4564.088230165244,0.0265456574748487,5563.899654216959,0.9149431387150372,2.7198305873960047,0.0,-0.0004508008639039,-0.0161928736056888,6.633621182269296,-0.0238606636211384,0.0,2.677437111520183,-153.23718041879016,2.96512051646434,0.0287690630762082,-1509.8931068033833,0.0,-0.0015741281253363,0.0,-0.0052735333992064,0.0,-0.0014480767935275,17.085156513019456
0.0167881282575246,1379.964188310553,131.87120856748302,-217.4392160891993,-148.92755753176277,-0.0023428023347828,5393.960570128907,-0.0204034455884285,-4850.898730005513,3.1568996040240536,-0.034270513386682,1.2158035852246565,0.0033597727860299,12.994002557629903,-0.0791678772879679,-0.1220116012804285,0.8159908148936809,4564.097746758824,0.024806096231857,5644.401941512677,0.9817556649034872,2.85480812177308,0.0,-0.0007589143957566,-0.0174315237974583,6.735182805243088,-0.022268071077777,0.0,2.6696737202046905,-153.29582664197935,3.162570601159401,0.027068187649012,-1407.0933937841698,0.0,-0.0015560024661756,0.0,-0.0027222306040593,0.0,-0.0014391814317292,17.90088317221173
0.0718452674168124,1279.2982881262149,112.74238747908416,-191.18392843796613,-148.96994011705965,-0.0023557019104782,5468.896036089715,-0.0172045519521326,-4850.899050969583,3.3547235308483856,-0.0342800346276401,1.3508290837858947,0.0025821035993091,13.266372032648682,-0.0761060238781442,-0.1171462773629276,0.8786562211087139,4564.107936648578,0.023053528626015,5719.483429391247,1.0495618233276236,2.987006128393709,0.0023758405933256,-0.0011158311050817,-0.01862560961658,6.832382223094877,-0.0207131012781091,0.0023758405933256,2.6619287340101185,-153.37881088325136,3.361259500932815,0.0254682549170718,-1306.618897071151,0.0,-0.0015396792088383,0.0,-0.0001144179520866,0.0,-0.0014326447547868,18.705492852072528
0.1248268563880497,1181.9446965276315,95.51755487495409,-168.81373832323433,-149.15512133010105,-0.0023425398664698,5540.902198246998,-0.0141327191637139,-4850.899403022979,3.55355343953342,-0.0342932896522442,1.4922926588026824,0.0018483597496606,13.526697267175036,-0.0734598606414811,-0.1114403494012588,0.941581052770407,4564.118809382738,0.0213199211424118,5788.517740668569,1.1183110398505829,3.1162672611605062,0.001573779083717,-0.001499686781818,-0.0197663471047965,6.9237570952356,-0.0191835170803568,0.001573779083717,2.6542304806570907,-153.46193860377414,3.5611224770644854,0.0239133184415487,-1208.8671223701313,0.0,-0.0015266804978239,0.0,0.0024781299262013,0.0,-0.001428197697309,19.495184903083743
0.1746559173555689,1088.2961290836158,79.3096444232453,-149.36318667865606,-149.41953445271125,-0.0023039153909854,5608.860966941083,-0.0112537687412027,-4850.899786104494,3.753428978643548,-0.0343104428853746,1.6398444781828514,0.0011525144170597,13.779337185518193,-0.0712665518998528,-0.1049832790363238,1.004884586415986,4564.130373913991,0.0196017300215475,5850.905354009897,1.1879404669063445,3.2424359928577697,0.0008977807781205,-0.0018913417430894,-0.0208458182936497,7.008187944497293,-0.0176974030727506,0.0008977807781205,2.6466130249613804,-153.5736483849419,3.762098180317296,0.022356400496077,-1114.0211756034782,0.0,-0.0015151504596342,0.0,0.0049756331749334,0.0,-0.0014251653264421,20.268252826867048
0.2207986302123911,998.3333858448318,64.00972391665726,-135.19422279966693,-149.76098982283574,-0.0022411995358418,5671.959922549381,-0.0086227426317122,-4850.900200196111,3.95434757131866,-0.0343314399402889,1.7931559120082463,0.0004865719267785,14.028598268762106,-0.0713797187858085,-0.0978672632839465,1.0687759819682234,4564.142638491855,0.0179069924403616,5905.952116757982,1.2583767778295358,3.365358818251381,0.0003218497886309,-0.0022649006380746,-0.0218570188643115,7.084696974703982,-0.0162625649678119,0.0003218497886309,2.639110178315079,-153.65604093636003,3.9640915713713194,0.0207539110347554,-1022.1691620396756,0.0,-0.0015054634380894,0.0,0.0072987160780731,0.0,-0.0014227919221732,21.02368548762061
0.2621027777625054,912.781441531102,49.83236239239535,-124.26408683190364,-150.17319888544077,-0.002156582823974,5729.444865916919,-0.0062929799599189,-4850.900645402761,4.156305195764278,-0.0343559270462198,1.9518806762468248,-0.00016357809478,14.278645597011806,-0.0706793167684955,-0.0901853444908628,1.1335462423772438,4564.155610568409,0.016241073478863,5953.344233031669,1.3295377437893283,3.484884457907259,-0.000179730781772,-0.0025902462543815,-0.0227938683276022,7.152616597774962,-0.0148865019330522,6.283005576397814,2.631753326286263,-153.7057543705919,4.166965514726202,0.0190606633580344,-932.9391907648252,0.0,-0.0014965082953258,0.0,0.0093726138915981,0.0,-0.0014212495306605,21.760698390723963
0.2971707551858973,831.451819688695,36.97566583200964,-114.09054732366866,-150.57784185295534,-0.0020527693829065,5780.738986090147,-0.0042619425960813,-4850.901121820753,4.359249792776105,-0.0343833261031378,2.1156519175066566,-0.0007902480904391,14.532935182338116,-0.0690126660570651,-0.0820349726932483,1.199507316372199,4564.169296738302,0.0146188603187196,5992.981850079139,1.4013355866353006,3.600864062477944,-0.0006123473133579,-0.0028526259864794,-0.0236512378056497,7.211776583774603,-0.0135677166285632,6.282572959866228,2.624567598520659,-153.77421790868675,4.370603973018417,0.0172910773893939,-846.7621186886539,0.0,-0.0014870625969948,0.0,0.011160701985089,0.0,-0.0014218074195178,22.478983666746927
0.3202245670974517,755.9440500310291,25.55663523623718,-103.83234799567715,-151.13634235840254,-0.0019331808887985,5825.388660001346,-0.0025414798841362,-4850.901629393561,4.562996048028198,-0.0344129819104141,2.284108534885424,-0.0013764197984167,14.794810624038746,-0.0652831099742586,-0.0735693282277795,1.266956647347333,4564.183702693219,0.0130764501754318,6023.626762480536,1.4736752220980645,3.7131514172009816,-0.0009743318010036,-0.0030467987038375,-0.0244251870917087,7.260467659975356,-0.0123853628666718,6.282210975378582,2.617578361747311,-153.9560295153792,4.575070266888355,0.0154889028952593,-764.2545553279568,0.0,-0.001480429593792,0.0,0.0125243545812433,0.0,-0.0014235503423367,23.17845291043329
0.3259800911165563,686.8353924285861,15.853857031019292,-93.39776486616913,-151.8322654220737,-0.0018031089145114,5862.351596094133,-0.0011948563420858,-4850.902167762845,4.767760126527132,-0.0344441190696041,2.456324717920965,-0.0018909422649133,15.072920291243376,-0.0561320749701102,-0.0649787787863998,1.3368616168561689,4564.198833054433,0.0116113067404123,6037.948595946019,1.5464277435439695,3.82160314634701,-0.0012556416519083,-0.0031535970861819,-0.0251136641971644,7.293113274655974,-0.0112655302754693,6.281929665527678,2.61085709740425,-153.9971259276572,4.780242082973312,0.0137173464144387,-686.5574240329806,0.0,-0.0014718394669218,0.0,0.0133421896946294,0.0,-0.0014232250858456,23.856560070209657
0.3272404625586225,621.8272351827824,8.10006070161601,-82.78255157059922,-152.36283202054457,-0.0016666596159882,5884.629870284345,-0.0001965098777749,-4850.90273629767,4.973406103665528,-0.0344757880567645,2.63081607419695,-0.002321792043302,15.37850038548306,-0.0468935847815059,-0.0564146385708296,1.411254105604487,4564.214690915408,0.0102546945134977,6036.613211916888,1.6194133241792756,3.926078917349997,-0.0014600024759275,-0.0031646544743239,-0.0257162897832349,7.305729800005561,-0.0101853509812827,6.2817253047036585,2.6045251085851486,-153.89254539217842,4.985777515237009,0.011950951869244,-613.4348338295476,0.0,-0.0014606397855915,0.0,0.0138534069642788,0.0,-0.0014203888221904,24.51100612810581
0.3214631675585677,561.2437871164682,1.9465951283169751,-72.07559745128299,-152.6694373425142,-0.0015266103304406,5891.799362846713,0.0006175566937382,-4850.903334225482,5.179435276916147,-0.0345071346233084,2.808329900098189,-0.002664151307713,15.711697345857957,-0.0374892855497467,-0.0479442753197629,1.4906632459020068,4564.231277510858,0.0090060758594565,6024.647142399671,1.6924459412350208,4.026441644346821,-0.0015947344412299,-0.0031007576743919,-0.0262337498146844,7.301919064590602,-0.0091559077083578,6.281590572738357,2.5986483210438687,-153.77375458460807,5.191311056866302,0.0101994986803237,-545.3134685682377,0.0,-0.0014497021498869,0.0,0.0140853649518835,0.0,-0.0014158146156164,25.14727524388146
0.3103145372883755,503.57967230761705,-3.0921213661256752,-61.44369237416667,-152.67384757616475,-0.0013859034477619,5888.343391527576,0.0013132475994434,-4850.903960687503,5.385388606853514,-0.0345375445875027,2.9857882870196506,-0.0029188017011345,16.04447444708463,-0.0285727061791577,-0.0395565033732127,1.5713693131466129,4564.248592479883,0.0078288711885563,6005.4344505698855,1.7653871986358334,4.122557690848458,-0.0016691445280647,-0.0029860899589727,-0.0266670911707643,7.287015493493799,-0.0081389952023601,6.2815161626515215,2.5931782449289718,-153.47120625806338,5.396580489458674,0.0084881949874514,-481.6276446623853,0.0,-0.0014364163964838,0.0,0.0140050625614568,0.0,-0.0014082644733371,25.746128979035905
0.2874840516884204,447.8989733548789,-7.300409182996629,-51.05455356547517,-152.85698813696533,-0.0012477618075184,5877.263417234251,0.0019035366964778,-4850.9046148103225,5.5908979612860765,-0.034566611301939,3.1594884199326594,-0.003090202397908,16.352871270747258,-0.0199116793697318,-0.0312935567903975,1.6495924219489353,4564.266634374507,0.006711094451501,5980.486103203411,1.8381398516305776,4.214297071260374,-0.0016930068891463,-0.0028373912026182,-0.027016988163193,7.26369049364923,-0.0071553761984751,6.28149230029044,2.588030826470306,-153.3842498682312,5.6013238347041066,0.0068464281847396,-420.8464604893071,0.0,-0.0014279626251332,0.0,0.0136191912094019,0.0,-0.0014043712669412,26.289199504785408
0.2593951394233929,394.8385597184568,-10.790543390813776,-41.17072629854367,-152.97803127637542,-0.0011148344353115,5859.913968045902,0.0023887402177582,-4850.905295737959,5.796107182650516,-0.0345940509359024,3.335022721091798,-0.0031847386309621,16.67717113403388,-0.0128347438479326,-0.0233438775916866,1.7312565289691313,4564.285400842884,0.0056868752892607,5950.436599005633,1.9106161002080504,4.301533650965347,-0.001675551634664,-0.0026645379882375,-0.027285909757566,7.232503843000274,-0.0062298025172981,6.281509755544922,2.583163654656329,-153.27636874893153,5.805704358782704,0.0053207719723722,-363.6825062275056,0.0,-0.0014171255786747,0.0,0.0129907207325423,0.0,-0.0013975908738707,26.81994820142768
