sideslipRR,pitchrate,y,FyRR,FxFL,slip,slip1,rollrate,FyFR,FxRL,FxFR,longslipFR,brake,ax,signal,signal,yawrate,FyRL,longslipRL,FR,vy,gas,ay,RR,FyFL,az,pitch,FxRR,yaw,sideslipFR,sideslipRL,RL,sideslipFL,longslipRR,FL,steeringangel,roll,longslipFL,x,vx
-0.0304403482767669,-0.0669030514620623,-4850.897442251608,2788.1489930135654,-114.71281036108216,0.0,0.0,-0.0002365859163484,-1915.4410256102265,2884.90115116426,-114.17590836814853,-0.0009745775137657,0.0,3.479811039519736,0.0,0.1996668332936563,9.59301431614595e-05,-2836.697820788179,0.0195031626313831,1.1096302733868524,0.0002748945095011,0.0852774106748842,-0.0660150052401466,1.6041388562506498,1860.6490684517107,0.0955784119826794,-0.0046555347635849,2881.708329953937,-0.0342929005777812,0.0280149479867712,0.0305577913984055,1.6013148893022775,-0.0265205590583269,0.0195444697384591,1.1103302956335366,0.0,-0.0005116353481414,-0.0009384185673607,4564.033225639782,0.3390247601732515
-0.0281969634703246,-0.0628489347847178,-4850.897566027388,2704.770063888959,-111.76237398856786,0.0,0.0,0.0009997616216884,-1816.557402675155,2751.4500680404367,-110.94882304313896,-0.0009218002865719,0.0,3.330273194728926,0.0,0.2195566016743496,7.817091958012878e-05,-2750.3062107525016,0.017789427511207,1.2077516434538649,-0.0004090171005621,0.087794040102766,-0.0654327168747867,1.6288626739820986,1766.222567668867,0.0880300298785267,-0.0053032806138664,2757.907117744327,-0.0342920920599048,0.0257515130504374,0.0283327053798143,1.621217153112089,-0.024672577797752,0.0180368155388881,1.207785375082104,0.0,-0.0005070983187812,-0.0009015409507527,4564.036802931375,0.3731899237121805
-0.0253892909979857,-0.0577696310143943,-4850.89770765201,2546.591384630745,-108.2991304838596,0.0,0.0,0.002146519814008,-1686.691446933404,2606.9734050169327,-107.65196989997786,-0.0008659996498326,0.0,3.154768952246166,0.0,0.2394244145778387,7.198534878416816e-05,-2585.148733083688,0.0158949103458952,1.299559505187332,-0.0010133206580469,0.0898003780669368,-0.0577452435779507,1.6529632958618328,1641.539954179497,0.0829935231171326,-0.005904545049788,2608.879200732782,-0.034291321991207,0.0232870670772377,0.0255452536354001,1.650950637305216,-0.0223158969435036,0.016048130607559,1.299127221394591,0.0,-0.0004907091695226,-0.0008520959235173,4564.040713058044,0.4057937713860321
-0.0223717712508353,-0.0520292269286504,-4850.897865799532,2328.786022085758,-105.6543472199235,0.0,0.0,0.0031523982232919,-1538.240973347688,2489.627488302551,-105.14748891946046,-0.0008296402311035,0.0,3.01343016006819,0.0,0.2592682852393897,6.350547235506643e-05,-2364.2204427065394,0.0146415326819219,1.3846094472195758,-0.0015567816448734,0.0919229988649069,-0.0516733248852648,1.6991326015659645,1497.9423297388369,0.0714692041668573,-0.0064510421472197,2491.09876978,-0.0342906516452494,0.0206321996630004,0.0225184157080826,1.6998564301376236,-0.0198669784121656,0.0147533909218486,1.383866528596089,0.0,-0.0004635862550864,-0.0008183472706127,4564.044939207839,0.4367095127051698
-0.0193660996426701,-0.0459752317797936,-4850.898039343107,2079.213191917018,-103.55414646605432,0.0,0.0,0.004029198184409,-1379.4715816995115,2376.6824587001524,-103.11154297473786,-0.0007900552418903,0.0,2.875396617265733,0.0,0.279086229288473,5.669923976959167e-05,-2108.8654686088403,0.0134913631789055,1.4649743935564452,-0.0020293656790377,0.0936512910074874,-0.0436275534246089,1.7476325418134535,1345.518313460354,0.0611547830027355,-0.0069381959509429,2378.5150141487647,-0.034290056047157,0.0179813957081488,0.0194958700819139,1.7503150681566524,-0.0173846156740858,0.0135840797293078,1.463924790627233,0.0,-0.0004271414103558,-0.0007824270780433,4564.049466434703,0.4662340064398645
-0.0164841513121337,-0.0398392012681941,-4850.898227052362,1816.7276952390137,-102.43832998991508,0.0,0.0,0.0047700233861518,-1217.690742033024,2276.1093820787,-102.11835481649317,-0.0007657935422974,0.0,2.750048796533213,0.0,0.2988762649471984,4.959182008923589e-05,-1841.8817730936248,0.0126222120770504,1.541107965418833,-0.0024285854198754,0.0952109806141724,-0.0371567143631204,1.8016892524513373,1189.028324238914,0.0510516158896038,-0.007364183849043,2277.513553238059,-0.0342895296554904,0.0154009905824621,0.0166131509664944,1.806189237402345,-0.0149508410685065,0.0126930404945948,1.5398046727156318,0.0,-0.0003826544574405,-0.0007607116232955,4564.054281044474,0.4944180702849584
-0.0138127902116709,-0.0338174779797116,-4850.898427807855,1556.8866762673788,-101.2392524569894,0.0,0.0,0.0053704116317373,-1056.7200193248943,2195.891379581264,-101.0424023947273,-0.0007457012913333,0.0,2.6501812654175074,0.0,0.3186364132284919,4.3987477485303145e-05,-1577.1679713334418,0.0119978389267005,1.6139235012662878,-0.0027584654337952,0.0964428511771106,-0.0297841393436153,1.85322602950212,1034.0262034319885,0.0420457655494969,-0.0077292826215659,2198.0611605293034,-0.0342890725128603,0.0129417091057893,0.0139148479100208,1.8581761165331463,-0.0126357419726537,0.0120604222334409,1.6124422563073366,0.0,-0.0003315415657673,-0.0007419463340864,4564.059370581825,0.5214529454204087
-0.0113727330202861,-0.0280315944328913,-4850.898640524167,1309.9785884220437,-100.0143718977972,0.0,0.0,0.0058384432439108,-900.8328158882628,2107.2571591943324,-99.91684149732232,-0.0007206951434253,0.0,2.538259052017525,0.0,0.338364698133992,3.9431901351182e-05,-1325.1255304115855,0.0114045237466698,1.683895047796243,-0.0030153776769725,0.0974682984326779,-0.0229400228235613,1.9037673331304297,883.3542626018154,0.0350609705409522,-0.0080354149896514,2108.3288548271025,-0.0342886542372764,0.010658814719745,0.0114540412353043,1.910171648013707,-0.0104565776102581,0.0114455711741685,1.6822547963299157,0.0,-0.0002751512552985,-0.0007187089036072,4564.064724424791,0.5474183926165807
-0.0091845459365003,-0.0225576709021878,-4850.898864130831,1081.57108374749,-99.37654127227354,0.0,0.0,0.0061700954395572,-751.8523177264176,2030.807631206884,-99.40888824640726,-0.0007047223409478,0.0,2.4408786381987864,0.0,0.3580591468516483,3.512345249898038e-05,-1092.1169879743702,0.0109283734299837,1.7509417160613694,-0.0032046693843636,0.098416195338958,-0.0161110708671744,1.9569782849758712,739.7001343620448,0.0299330327263976,-0.0082853398814122,2031.3811876320533,-0.0342882833671115,0.0085527489830218,0.0092350832402046,1.9646032488377303,-0.0084553397146991,0.0109476931812167,1.7491973085214447,0.0,-0.0002148331870122,-0.0007038099125595,4564.070331785777,0.5723440855221827
-0.0072450052229411,-0.0174359710703311,-4850.899097617607,874.7804536958396,-98.68307046553792,0.0,0.0,0.0063721800183341,-611.8204585141627,1954.12669723018,-98.83735613870682,-0.000691215338488,0.0,2.343324953510864,0.0,0.3777177899530011,3.214275707727739e-05,-880.6987233233489,0.010484939294116,1.8155047944614424,-0.0033267382613315,0.0992708162839715,-0.0093547248786202,2.010528681123045,604.8728425570615,0.0266301720588572,-0.0084824548285025,1954.4356140209752,-0.0342879485689839,0.0066426823747565,0.0072590032952505,2.0190623728475816,-0.006627264143487,0.0104864059264413,1.8136946341454048,0.0,-0.0001519153088935,-0.000690987302314,4564.076182799573,0.5962951271161103
-0.005539708893742,-0.0126815735224923,-4850.899339992029,690.6999477760218,-98.07766198717977,0.0,0.0,0.0064489176932931,-481.7744197036185,1882.8856709900776,-98.34131206551322,-0.0006802285892354,0.0,2.252718886267784,0.0,0.3973386615901224,2.9294953950390355e-05,-692.19521555849,0.0101203010403149,1.8776731320954687,-0.003384135668253,0.1001054287981388,-0.0030650571524643,2.064819731239026,479.6506078754945,0.0233696366688564,-0.0086303508790045,1882.9646182117676,-0.0342876427456023,0.0049229476952484,0.0055173216236237,2.073987728615778,-0.004977040323346,0.0101063036953612,1.8758324373825304,0.0,-8.767033024499424e-05,-0.0006805765260186,4564.082267799917,0.6192909201121494
-0.0040559088195417,-0.0083143684419936,-4850.899590317356,528.870318999442,-97.5842461691866,0.0,0.0,0.0064073982651327,-362.3417298002766,1817.000041938913,-97.95045682741258,-0.000670322477857,0.0,2.168707381651904,0.0,0.4169197996921991,2.6739286578303462e-05,-526.2437420325545,0.0097942498139362,1.9377581512305355,-0.0033807677006187,0.100842253170105,0.0028536448833914,2.1187912964512106,364.7878959933409,0.020722974062708,-0.0087328233016173,1816.853373332732,-0.034287364222534,0.0033916089772213,0.0039953745076657,2.128355004221849,-0.0035043202144008,0.0097662636028264,1.9359189986482013,0.0,-2.331566481976614e-05,-0.0006711808449264,4564.088577701788,0.6414101855968268
-0.0027759648802448,-0.0043405874894,-4850.899847720557,388.25922584162464,-97.19023822401522,0.0,0.0,0.0062568216487801,-253.91107958939213,1756.1298070092016,-97.64827372106726,-0.0006618911675887,0.0,2.0909274267238165,0.0,0.4364592461617386,2.4494348668869906e-05,-381.8044131474531,0.0095053102013789,1.995970807091644,-0.0033207528089545,0.1014711351616988,0.0083201457556149,2.172271766042165,260.53602545490537,0.0182774574495608,-0.0087937869270886,1755.769287293028,-0.0342871092816392,0.0020419032551448,0.0026769689786233,2.182010073258936,-0.0022011716953202,0.009464645999487,1.9941626525100749,0.0,4.001620374013048e-05,-0.000663176799943,4564.095104128402,0.6627181958702497
-0.0017058375245836,-0.0007736486726843,-4850.90011139233,267.9455702049068,-96.90767865620693,0.0,0.0,0.0059726205360582,-156.21338430642552,1700.3861390065442,-97.44355546258588,-0.0006552575987229,0.0,2.0193271471444256,0.0,0.4559550470703768,2.2996150322077443e-05,-258.13800144223904,0.0092482547860207,2.052517494426312,-0.0032076161868358,0.101991493982333,0.0132358784733589,2.225000162484097,167.24645468375732,0.011412128890479,-0.0088172235286719,1699.431564342598,-0.0342868749267518,0.0008460671207885,0.0015744590731043,2.234479399884528,-0.0010759392171433,0.0091905036173534,2.0507738324255183,0.0,0.000101165278619,-0.0006569583944936,4564.101839335607,0.6832768007652186
-0.0008562885127878,0.0023783044932536,-4850.900380534027,168.62678398013722,-96.63476479455149,0.0,0.0,0.0055590228118423,-68.5226921535058,1648.2189676950684,-97.2719465170442,-0.000649909272058,0.0,1.952545135295614,0.0,0.4754052528542691,2.891342298821088e-05,-154.97403083307685,0.0090188598383952,2.107613794818575,-0.0030359561281203,0.1024136430715999,0.0205057855405093,2.276947879383397,85.16900748365877,0.0032596493386041,-0.0088072815647104,1647.2153136092984,-0.0342866185249407,-0.0001874165755724,0.0006601994171295,2.285609502279649,-9.842798522838904e-05,0.0089468100765488,2.105950903160072,0.0,0.0001586706620482,-0.0006514085615194,4564.1087761675,0.7031400225568724
-0.000178356087302,0.0051166212645403,-4850.900654317776,88.80525831360995,-96.44002101896191,0.0,0.0,0.0051075941752941,7.184501110353753,1599.7199931196465,-97.11086446819408,-0.0006445275625632,0.0,1.8901640642204212,0.0,0.4948079185090459,3.047663809134685e-05,-70.18139298404685,0.0088061946337324,2.161433250140306,-0.0028069759945392,0.1027470982469396,0.025284271771654,2.327436667186637,11.583789498737117,-0.0047785974336007,-0.0087681081841144,1598.7999123218158,-0.0342863070054784,-0.0010327626563222,-7.283534469011283e-05,2.33583999933002,0.0007815304827403,0.0087225403765583,2.159853078411384,0.0,0.0002118151852,-0.0006465605504488,4564.1159079746685,0.7223571868303186
0.0004100579875443,0.0074707524948129,-4850.900932073621,23.170693463511512,-96.25000194877876,0.0,0.0,0.0045981366593756,72.79797572690376,1554.3369470424857,-96.94340222109906,-0.0006402576005457,0.0,1.8317930616371405,0.0,0.5141611037843102,1.8158714739390385e-05,-1.9583394597918573,0.0086067635228982,2.2140040144380984,-0.0025426838238342,0.1030064648099898,0.0273876392074695,2.3769606558185163,-52.81071364222689,-0.0129550093303057,-0.0087036886924632,1553.300910302488,-0.0342860644286189,-0.0017788915280698,-0.000665755507766,2.3851858133674506,0.0015049334400856,0.0085160622842166,2.212595791060876,0.0,0.0002601415538722,-0.0006423645332225,4564.123228561608,0.7409698681448792
0.0008981125453402,0.009469345334199,-4850.901213326912,-31.35179398618377,-96.04669845721558,0.0,0.0,0.0040378362918344,130.08489896218703,1511.86748462152,-96.79076204870668,-0.0006363850492543,0.0,1.7771005755381148,0.0,0.5334628733776623,7.229747210326557e-06,53.48364676648473,0.0084173893224939,2.265447887378456,-0.0022545161919673,0.1031986646063107,0.0297510674890181,2.425637351022532,-107.75574345830913,-0.021747240571677,-0.0086177113693861,1510.699523482985,-0.0342859486081979,-0.0024172936717192,-0.0011611178363503,2.4334733028202686,0.0021157168575109,0.0083226323524091,2.264233028119915,0.0,0.0003030638554148,-0.000638143857156,4564.130732124243,0.7590176398808827
0.0012965171395541,0.0111468243681123,-4850.901497679214,-76.11692136068253,-95.86469151076616,0.0,0.0,0.003469649184944,180.05257501779155,1473.8137932983302,-96.63640125245227,-0.0006332746016813,0.0,1.728256366199428,0.0,0.5527112971282275,5.162286685927935e-06,98.11183046636064,0.0082560658719394,2.315889902962936,-0.0019480465040674,0.1033200664639687,0.0308613220817816,2.4736718706860565,-155.79740645549583,-0.0319773459485157,-0.0085135326057314,1472.5206215640494,-0.0342858959280907,-0.0029698137081615,-0.0015507599589691,2.4809230080522617,0.0026663799459697,0.0081576655030771,2.314790483209423,0.0,0.0003403209130039,-0.0006350074936597,4564.138413252548,0.7765430395268437
0.0015909416625686,0.0125269860694538,-4850.901784850816,-111.55245817785293,-95.70980619539525,0.0,0.0,0.0028849777731842,222.3047472397334,1438.0348736472934,-96.42218068721463,-0.0006296191746368,0.0,1.6822172917771192,0.0,0.5719044502096711,8.878602474432741e-06,133.21827819400633,0.008091398998969,2.3654232732332807,-0.0016371377909887,0.1033485202132084,0.0308253916684539,2.5206342308448813,-198.21184748818592,-0.0415017475887025,-0.0083942481909828,1436.6372433838137,-0.0342858234432444,-0.0034103888479928,-0.0018564098061596,2.527086811742422,0.0031448826064251,0.0079924024997432,2.364419324039321,0.0,0.0003718328804905,-0.0006318542833416,4564.1462670489,0.7935984733338466
0.0017913825970543,0.0136513215944907,-4850.902074696509,-137.62501313612964,-95.51798601102384,0.0,0.0,0.0022653729805596,258.0787015960764,1404.2921216643167,-96.17976818446222,-0.0006264961621713,0.0,1.6391165243765236,0.0,0.5910404133226791,3.991585251331758e-06,160.5303497598347,0.0079340306504905,2.4139916895534257,-0.0013295300543704,0.1033198791832043,0.0310756179809488,2.5666331374276727,-235.4140835751242,-0.0512215366621664,-0.0082625947404668,1402.877146372496,-0.0342857498323109,-0.0037956217813321,-0.0020875808964155,2.5721520036491943,0.0035505494761498,0.0078365558550609,2.413195437020383,0.0,0.000397291349032,-0.0006285599400514,4564.154288967643,0.8102097948902004
0.001936981996639,0.0145470853011521,-4850.902367075239,-156.34033561287148,-95.28790393301496,0.0,0.0,0.0016413715435054,288.81586274045424,1372.244609362073,-95.95033984386048,-0.0006236509027141,0.0,1.5982805997825194,0.0,0.610117272886887,-1.0547574251580475e-05,179.96444794343162,0.0077822246663362,2.461627560413631,-0.0010196246625567,0.1032485474050466,0.0311796748066124,2.611593862259486,-266.1560831670614,-0.0597215007304737,-0.0081209775970031,1370.839363717716,-0.0342857876292313,-0.0041181840132196,-0.0022254568204298,2.6161727161566937,0.0038573859308629,0.0076870125749202,2.4611004154828726,0.0,0.0004165069371284,-0.0006255712561977,4564.162474719872,0.8264017312608424
0.0020230798498751,0.0152417718037014,-4850.902661815823,-169.14821376774913,-95.03899458535244,0.0,0.0,0.0010282093795229,314.19684753258963,1341.7332177023625,-95.73075089080832,-0.0006208424963045,0.0,1.5594963749672313,0.0,0.6291331212322355,-2.2138208877413383e-05,192.05463632004572,0.0076341705151099,2.508398912876702,-0.0007074974205067,0.1031432527105271,0.0309851272573071,2.6555279210253486,-291.01909846863214,-0.067251181310705,-0.0079715310758839,1340.340239397809,-0.0342859622332669,-0.0043663059287941,-0.0022953165812572,2.659159511489807,0.0041057850823544,0.0075423037889341,2.508118428127084,0.0,0.0004295374252463,-0.000622583265242,4564.170820245341,0.8421962862664175
0.002049756013681,0.0157608407025372,-4850.902958797878,-176.321826128051,-94.79661220762746,0.0,0.0,0.0004316022520595,334.5594921789475,1312.6394596289254,-95.50012592505954,-0.0006180017663744,0.0,1.5226156524646317,0.0,0.6480860567897367,-2.8413591433752e-05,198.44632445352036,0.0074896027583171,2.554340767664543,-0.000399123291755,0.1030099003396168,0.030564041612748,2.698476323165073,-311.4640588436903,-0.0737198478246843,-0.0078161232228693,1311.2752573121547,-0.0342862209217382,-0.0045601788650598,-0.0023164869938901,2.701141184068187,0.0043114037755586,0.0074021020313207,2.554259575820707,0.0,0.0004365210400692,-0.0006196901420825,4564.179321687814,0.8576132883092312
0.0020340268534987,0.0161264509861526,-4850.903257953592,-178.6916949791725,-94.56420241413146,0.0,0.0,-0.000139905865218,350.8994711459519,1284.8449164741248,-95.25591624978854,-0.0006152081621423,0.0,1.4874785303521498,0.0,0.6669741842816288,-3.2881883796851295e-05,200.093984377393,0.007348460591952,2.599461894579265,-9.797225126749547e-05,0.1028527373961743,0.0297006153702503,2.740469396853169,-328.4043418247202,-0.0790132247703175,-0.0076563857087248,1283.5319979104188,-0.0342865302824724,-0.0047146360936393,-0.0022895164042168,2.7421686808652104,0.0044803208248441,0.0072661984320103,2.599554026058628,0.0,0.0004376700361058,-0.0006168522102036,4564.187975376819,0.8726708348432269
0.0019844727288025,0.0163579367991557,-4850.90355925705,-177.2851161860377,-94.33812747679336,0.0,0.0,-0.0006805042428669,363.9882186228419,1258.2530276627454,-95.00608057768008,-0.0006125819026939,0.0,1.4539433242490556,0.0,0.6857956149109028,-3.6512238967898535e-05,197.5788595991181,0.0072107037529831,2.6437732446365985,0.0001917140840012,0.1026750503232339,0.0282860358989673,2.781538258785958,-342.4824249408943,-0.0831004433563487,-0.0074937447311228,1257.007036782481,-0.034286879880284,-0.0048356746735857,-0.0022214785248411,2.78229571356132,0.0046186641182704,0.007134392449751,2.6440253665732567,0.0,0.0004332705236304,-0.0006140535116115,4564.196777811879,0.8873855409066967
0.0019048296808371,0.0164724153149571,-4850.903862735405,-172.75331790127458,-94.11690933946804,0.0,0.0,-0.0011856815737723,374.3637637814624,1232.7737074834065,-94.75236629282742,-0.0006099848929967,0.0,1.4218847661493452,0.0,0.7045484665501799,-3.9185201724924686e-05,191.67041963969936,0.0070761977761592,2.6872932100310813,0.0004652201650098,0.1024794711416509,0.026516422139453,2.8217175926120674,-354.1621295168057,-0.0860101951120462,-0.0073294457696605,1231.6077556877417,-0.0342872603648557,-0.0049282497887398,-0.0021224960552801,2.821570324308325,0.0047305576375167,0.007006418224073,2.687691211219085,0.0,0.0004236555301982,-0.0006113312567132,4564.205725648491,0.901772746193289
0.0018016426169977,0.0164852076901843,-4850.904168459756,-165.65304968750632,-93.90247260817634,0.0,0.0,-0.0016498677334071,382.4330837638258,1208.3233257166903,-94.49618442249772,-0.00060742350584,0.0,1.3911879192691747,0.0,0.723230863929924,-4.132128495753335e-05,183.0565726055268,0.0069448684319822,2.730037403849122,0.0007193519341153,0.1022683141187014,0.0244699937734552,2.861042074804505,-363.7883703012653,-0.0878039602915825,-0.0071645732659812,1207.2499015594217,-0.034287664232622,-0.0049965421822412,-0.0019982046561838,2.8600397120667127,0.0048195162852067,0.0068820746103713,2.730568676780329,0.0,0.0004092096503325,-0.0006087000414101,4564.214815686314,0.9158465941107308
0.0016808033923985,0.016410091314375,-4850.9044765333565,-156.55039666467988,-93.69179639347756,0.0,0.0,-0.0020681957864866,388.5414760844306,1184.8110494179396,-94.23892086533424,-0.000604904792714,0.0,1.3617328631686714,0.0,0.7418409388259654,-4.311290679402341e-05,172.25399622119318,0.0068166469994558,2.7720211421789647,0.0009515642132526,0.1020437822918418,0.0221499641229547,2.8995596164153223,-371.6356105135063,-0.0885546040790256,-0.0070000671263234,1183.8421545996794,-0.034288087683263,-0.0050439905217608,-0.0018533407426959,2.897748439213225,0.0048884900529344,0.0067623131675327,2.7726740972343,0.0,0.0003903707052239,-0.0006060867747468,4564.2240448581,0.9296200641360904
0.0015463536918802,0.0162625962058018,-4850.904787087475,-145.91103685231158,-93.4537178523511,0.0,0.0,-0.002437476187436,392.9787309607304,1160.8874317787463,-93.95084083392123,-0.0006020849816528,0.0,1.3318491396377832,0.0,0.7603768302463229,-4.4278543040573255e-05,159.75075622143177,0.0066815953080615,2.813244428609954,0.0011595791408998,0.1018165375991941,0.0196414108160611,2.9371271079448067,-377.94152224519775,-0.088196115474272,-0.0068367258880175,1160.0300751878024,-0.034288525789684,-0.0050740460137506,-0.001693859490235,2.934593216975123,0.0049406955360068,0.0066345513984054,2.814004841723356,0.0,0.0003676163032538,-0.0006031568877988,4564.233410203447,0.943099828964072
