ay,pitch,FyRL,ax,sideslipFR,sideslipRR,pitchrate,y,longslipRL,FyFL,yaw,roll,RL,rollrate,FxRL,FL,RR,sideslipRL,x,signal,FyFR,sideslipFL,longslipFL,vy,signal,slip,gas,steeringangel,vx,FR,FxFR,longslipRR,FxFL,yawrate,FxRR,longslipFR,FyRR,brake,az,slip1
-0.1072571782351639,-3.9218157213248485e-05,0.0,-0.3431306652622903,0.0,0.0,-2.3775753347224906e-08,-4850.897164652041,2.808349639999672e-07,0.0,-0.0342957201195726,-1.2512815238127624e-07,1e-05,-0.0001080008855989,0.0466828441670549,1e-05,1e-05,0.0,4564.018298359632,0.0,0.0,0.0,2.808349639999672e-07,0.0,0.0,0.0,42.91666666666667,0.0,0.0,1e-05,0.0466599402084196,2.808349639999672e-07,0.0466599392730696,-3.1788466794528535e-07,0.0466828417996954,2.808349639999672e-07,0.0,0.0,1.4877731725295662,0.0
0.0512574097733815,-7.268271119580988e-05,5.691584911514616,1.8496504524269235,-0.0002758141952947,-0.0007722126776018,-0.0071726992989191,-4850.897164546333,0.0125048836592421,19.28668992787782,-0.0342957798154886,-2.8295318894235186e-05,1.0843085104833043,-0.0049169070171574,1538.6319089146716,0.013959558540463,1.0821492862600806,-0.0002269429815789,4564.0183271195,0.3998333541654266,6.898517053658372,-0.0008659359744629,-0.0006030459982721,0.0002429550595765,0.0,0.0,16.563789267672036,0.0,0.0084803266374004,0.0135077235372194,-45.75853934436751,0.0126572463008556,-47.79490148057706,-2.501513631808599e-06,1547.781042113167,-0.0005803651418275,17.234463926003237,0.0,-0.0662153214831475,0.0
0.226238497566293,-0.0002007637381622,22.925147714078676,2.5068722554189065,-0.000189873102941,-0.0035728718253729,-0.0177176592202564,-4850.8971641373855,0.0151775112400291,141.68891405228186,-0.0342953813980694,-9.870035038110624e-05,1.6597031312282764,-0.0084076174639042,2160.194660847929,0.0903487521819541,1.6178782327934649,-0.0003460450087117,4564.018524940726,0.7986673331746252,22.3406198275947,-0.0038202869473151,-0.0007883273147062,0.0013421038778943,0.0,0.0,6.846362031160046,0.0,0.029948431608553,0.0875826896486228,-143.0097308411693,0.0155116229479329,-142.67254785076796,8.652054617366271e-05,2188.904238464928,-0.0008115126330158,130.04028188356273,0.0,-0.0529532694205198,0.0
0.3036920741805654,-0.0004456339924699,-66.09192863373893,3.365574223914715,0.0045398710449359,-0.0060462942861637,-0.0303478719267782,-4850.897152129177,0.0212438014522375,325.59850928723023,-0.0342942282855102,-0.0001896500698494,2.3213083074582053,-0.0094237940251302,2852.7343781518143,0.1919924840802111,2.22799165023222,0.0032844182443548,4564.018975598172,1.1955050597887935,-105.17060895902068,-0.0061654399758784,-0.0009892976383768,0.0040595536858499,0.0,0.0,3.25811259790203,0.0,0.0585818407665621,0.1902302754082313,-133.7160448131883,0.021505028245282,-135.0452454907042,9.938846600590508e-05,2866.258436408024,-0.0009771130165446,316.0594297066287,0.0,-0.0621409015719837,0.0
0.0762114284338026,-0.000828483721826,-444.1584232271037,4.45499847458934,0.0126884860808265,-0.0102461527971049,-0.0450726348741584,-4850.8971250859295,0.0314722210419008,564.7974085227373,-0.0342944842242507,-0.0002914964417351,2.9138070389199364,-0.0111916400883152,3755.628312343691,0.3347454140030965,2.81166106631985,0.0113929374904914,4564.019764776292,1.5893546463604895,-515.9087609877957,-0.011639642195456,-0.000990561343961,0.0061987708933125,0.0,0.0,1.9199213635275836,0.0,0.0969583089040398,0.3312386550137135,-150.21951475229534,0.0315159869383478,-151.66794221286358,-0.0001333848364594,3757.2159839564847,-0.0009944288494215,531.9159332351235,0.0,-0.0571598930855985,0.0
0.1266553319044624,-0.001366499290462,-980.840723581199,5.178920820751954,0.0213687864665752,-0.0221796552554078,-0.0609672993093753,-4850.89710098988,0.0463311179332331,1139.003829387609,-0.0342960881859726,-0.0004190908637137,3.46327104875588,-0.0138022911314341,4393.39900034095,0.503495608713931,3.405921460542518,0.0202644246861872,4564.020995356358,1.9792316740361835,-1027.3916377865942,-0.0242042113844486,-0.0012015930279786,0.0069977213080826,0.0,0.0,1.408454741361192,0.0,0.1452857373913867,0.5000697709348905,-163.4980920660197,0.0467536471596229,-163.84016655637785,-0.0001434581480277,4324.111866946578,-0.0011798270208603,1039.486036217684,0.0,-0.0131890766471641,0.0
0.0569885053924851,-0.0020595364115576,-1621.3906166854097,5.289151197040251,0.0361494056212147,-0.035326442737789,-0.0757845222746017,-4850.897084316071,0.0697849413618393,1803.553339320423,-0.0342970575648906,-0.0005639067169827,4.261325267536617,-0.0150456744798396,4485.222985782345,0.6861686570138249,4.387170998807951,0.0348862568164247,4564.02273953736,2.3641616532907164,-1726.8962934186875,-0.0347299776339619,-0.0013820665370675,0.0081129720963427,0.0,0.0,1.209857613084756,0.0,0.1981898695824135,0.6810193940389563,-155.31949486756545,0.0735981361711798,-159.34526711001055,-6.083429364514564e-05,4394.548107186161,-0.001415329121164,1637.213674024706,0.0,0.0130109794452453,0.0
0.0035704827526915,-0.0028859610482278,-1988.0111473083837,5.22016495810103,0.0344885797809724,-0.0472288314642452,-0.0878689512354917,-4850.897079050247,0.1074538951086181,2188.012077424933,-0.0342971261723923,-0.0007230128323127,5.474660706748972,-0.0165868489527141,4406.746061088123,0.8663823099023078,5.801179865333233,0.0443563595626502,4564.025012505535,2.743182459643611,-2125.7090765958715,-0.0352233758915762,-0.0014280380966343,0.0084119816345176,0.0,0.0,1.1350801071115408,0.0,0.2506266915809633,0.8617924392507458,-157.2131348006164,0.1171326250971855,-156.5387629415766,7.978380119403962e-05,4317.482839834702,-0.0014497446508742,1937.0912567608336,0.0,-0.0562965161287765,0.0
0.0317356138517409,-0.0038226438477648,-1759.124073102417,5.513129852495052,0.0359212647704343,-0.0504152496472653,-0.0982426585895953,-4850.897090093038,0.1538386841884503,2259.08988533986,-0.0342942305434392,-0.0008949228924171,6.710425226649892,-0.0175895119391139,4640.510043550532,1.0438195914631307,7.254414356270356,0.0434692232028009,4564.027812469872,3.115346738469204,-2191.5909707853643,-0.0349893442000525,-0.0015157968566283,0.0085820477049069,0.0,0.0,1.1031869708642112,0.0,0.3042071031899576,1.0398972897147305,-150.74967652383538,0.1721026131838714,-154.36612063637256,0.0004404922017803,4521.766624111161,-0.0015647153725511,1717.000447209092,0.0,-0.1478258910720301,0.0
0.0078676366144475,-0.0048571887553162,-1416.016701615168,5.710508760375754,0.037482572764491,-0.0527519775715283,-0.1075432663789498,-4850.897118508463,0.2040986980112509,2264.4533560511863,-0.0342890767983681,-0.0010740240866353,7.76604327456742,-0.0181201516412713,4802.86597705507,1.2290691066814206,8.571935375889217,0.04569025586153,4564.031163116904,3.479724272889841,-2235.1141591158857,-0.0358007937891003,-0.0015568820307516,0.0086775547417052,0.0,0.0,1.084407849549299,0.0,0.36038209181274,1.2243960532179452,-153.82500863331447,0.2339113525460871,-156.09403132118544,0.0005398783351947,4676.787051686755,-0.0016437019417013,1384.2488910089232,0.0,-0.2055774291558514,0.0
-0.0078575685972322,-0.0059769587409868,-1135.3717907518082,5.827299885074897,0.0375313725904534,-0.0524206072609591,-0.1153599049920448,-4850.897166483646,0.2582881676669564,2257.8375564234298,-0.0342838211044211,-0.0012557739440649,8.67257859741691,-0.0181293771284812,4892.449896656616,1.4172924439133825,9.749645437176538,0.0463545857379567,4564.035084867576,3.835404308833624,-2233.65949814759,-0.0361108464018693,-0.0016023999950237,0.0086290734758801,0.0,0.0,1.0720509045809534,0.0,0.4181489734914455,1.412606177177754,-153.24249284130582,0.3018200693216339,-156.04296626084815,0.0005163817995849,4761.853960221517,-0.0016865729959238,1097.7945357695742,0.0,-0.2497813638710165,0.0
-0.0198814906578981,-0.007166085518928,-911.616554520456,5.90998723526948,0.0370843077690711,-0.0497885665274794,-0.1215865119213329,-4850.89723548992,0.3167299644727446,2213.924002437909,-0.0342785792885599,-0.0014345252052966,9.475089811544937,-0.0175986408102507,4961.580368277314,1.6089129785188847,10.840870969981196,0.0448102688404224,4564.039589813538,4.181497831445274,-2193.2707422313047,-0.0351254147379315,-0.0016102543943519,0.0084821604758098,0.0,0.0,1.06308218298652,0.0,0.4768818230752742,1.6040847532764644,-154.38097865870228,0.3770194959734061,-157.28635210754047,0.0005340633042409,4818.156666789017,-0.0017216434622891,858.8209187576059,0.0,-0.2705705972595679,0.0
-0.0361122022533547,-0.0084089143112741,-729.1512061298083,5.996758560887867,0.0360769062991226,-0.046011574005438,-0.1262394490259854,-4850.897327137911,0.3789230346371114,2132.757995497343,-0.0342732162856292,-0.0016057824895724,10.178907245275314,-0.0166956030342306,5034.145096257717,1.8017614046549244,11.86709992717376,0.0421389190314035,4564.0446865257045,4.517139787160283,-2124.98460746789,-0.0336716025885451,-0.0015708976726635,0.0081785720625377,0.0,0.0,1.0555732424362392,0.0,0.5364383598646808,1.7973248550700025,-151.91671313186998,0.4604894921474063,-155.06618015978012,0.0005299504955512,4872.263597043457,-0.0016934982060627,664.534561012948,0.0,-0.2685660987039318,0.0
-0.0481608270361126,-0.0096895361308754,-585.7643566154129,6.0931634976714975,0.034671921579356,-0.0418852602276347,-0.1293395868005964,-4850.8974433174335,0.4415943316598956,2033.1140346696327,-0.0342682067589994,-0.0017663785994868,10.756993093645772,-0.0154896718725551,5116.179641194993,1.9940356236742471,12.80886153211975,0.0392830401007122,4564.050383655092,4.841491245888316,-2034.011466288548,-0.032122033202248,-0.0015407671705111,0.0077282054386118,0.0,0.0,1.0484364992816706,0.0,0.5968930102913481,1.9897610316371528,-151.03648782222538,0.54943392311776,-154.41695506617316,0.000469367135927,4934.273992502406,-0.001673273277769,512.8937449678723,0.0,-0.2573945610390313,0.0
-0.0577116540801878,-0.0109935921544523,-477.26433706301975,6.197798829526505,0.0331828345698299,-0.0378260358254392,-0.1310822991935783,-4850.897585572616,0.5045045772647576,1925.3731457632537,-0.0342640616003413,-0.0019130721024462,11.254595222102868,-0.0139490965820414,5205.20638746401,2.1864725206238,13.711375588009188,0.0367242955153278,4564.056690700757,5.153741497901529,-1932.0924229428872,-0.030476593443284,-0.0015190654505014,0.0071747176309661,0.0,0.0,1.0412303520320727,0.0,0.6583399671103305,2.182227495244072,-150.23479717942055,0.6445318416679006,-153.97832075020207,0.0003634738058577,5004.871687065522,-0.0016577587532039,397.4833734777375,0.0,-0.2296460602946861,0.0
-0.0673753199921092,-0.0123080406626897,-396.0683186740368,6.307216494154471,0.0316194410659425,-0.0339903562350442,-0.1315555822983539,-4850.897755210249,0.5674074687861196,1813.526803416584,-0.0342612138024811,-0.002042673098241,11.689109161691771,-0.0121104106954392,5297.000620788342,2.379658719436476,14.587214572422036,0.0344897679917313,4564.063618009096,5.453110080186673,-1827.158872910398,-0.0288051640297231,-0.001496393072408,0.0065290009212912,0.0,0.0,1.033829128394369,0.0,0.720849260196554,2.3753572458800507,-149.64771233141082,0.7459178140543963,-153.59292138899494,0.0002137256367666,5081.160370590915,-0.0016363549561916,310.19537595161387,0.0,-0.190806771472992,0.0
-0.0750854083945441,-0.0136205071959916,-334.63294505418924,6.418330463723212,0.0299700543546517,-0.0303828808946757,-0.1308160665406567,-4850.897953497941,0.629974338450123,1702.089662693867,-0.0342600880265558,-0.0021524766550227,12.069900118687295,-0.0100206890868518,5388.905653601449,2.573766092744146,15.438952660622856,0.0324747397552784,4564.071176401833,5.738848727196182,-1720.907256155661,-0.0271441610740302,-0.0014764235240142,0.0057998198112513,0.0,0.0,1.0262441834984828,0.0,0.7844558397805889,2.5692949826828047,-149.29615739478334,0.853485902620763,-153.38197572019783,2.4726121484867285e-05,5160.50456180469,-0.0016149046917067,243.8551750073716,0.0,-0.1443719315493413,0.0
-0.0809113798330288,-0.0149191660442521,-286.9846484317804,6.527811044056454,0.0282745847248033,-0.0269510465455393,-0.1289190618421648,-4850.89818153428,0.6918676706273872,1591.9032475886718,-0.0342610309653754,-0.0022401867180254,12.403359816362286,-0.007720800384852,5478.487834451277,2.768899615263237,16.267834228713845,0.0305855491991539,4564.079376852273,6.010243241122342,-1614.7457913453582,-0.0254890069321627,-0.0014596714479775,0.0050082398554038,0.0,0.0,1.0185328208486404,0.0,0.849162973750222,2.7641684157722843,-149.08037974268677,0.9671648328984238,-153.24912883602028,-0.0001962664430317,5239.793594219746,-0.0015940192945018,192.7292180180815,0.0,-0.0927445633152812,0.0
-0.0818987979963557,-0.0161928736056888,-248.84225914543248,6.633621182269296,0.0265456574748487,-0.0236541025671414,-0.1259547800717333,-4850.898440210467,0.7536030830284662,1484.3811555717075,-0.0342643578409502,-0.0023040269628064,12.70599735318147,-0.0052735333992064,5563.899654216959,2.96512051646434,17.085156513019456,0.0287690630762082,4564.088230165244,6.266615277019866,-1509.8931068033833,-0.0238606636211384,-0.0014480767935275,0.0041773118667324,0.0,0.0,1.010769598743484,0.0,0.9149431387150372,2.960039301190823,-148.97497549237187,1.0876687869801058,-153.23718041879016,-0.0004508008639039,5317.4550642195845,-0.0015741281253363,155.9095200661452,0.0,-0.0395251045897494,0.0
-0.0791678772879679,-0.0174315237974583,-217.4392160891993,6.735182805243088,0.024806096231857,-0.0204034455884285,-0.1220116012804285,-4850.898730005513,0.8159908148936809,1379.964188310553,-0.034270513386682,-0.0023428023347828,12.994002557629903,-0.0027222306040593,5644.401941512677,3.162570601159401,17.90088317221173,0.027068187649012,4564.097746758824,6.50732403831499,-1407.0933937841698,-0.022268071077777,-0.0014391814317292,0.0033597727860299,0.0,0.0,1.0030067422715556,0.0,0.9817556649034872,3.1568996040240536,-148.92755753176277,1.2158035852246565,-153.29582664197935,-0.0007589143957566,5393.960570128907,-0.0015560024661756,131.87120856748302,0.0,0.0167881282575246,0.0
-0.0759138506007633,-0.0186256066984309,-191.18781403695928,6.832302266323558,0.0230555548720802,-0.0172018535168436,-0.1171448698520673,-4850.899050970058,0.8786214411846001,1279.2741831029966,-0.0342800346399898,-0.0023556810259212,13.2659607335636,-0.0001057702826364,5719.4831364859865,3.361258806490411,18.705081488231563,0.0254706308020992,4564.107936648624,6.731767878463172,-1306.6370594775028,-0.0207106048889713,-0.0014324982902388,0.0025818678481715,0.0,0.0023756164682455,0.9952619093270424,0.0,1.0495618582516877,3.35472339740383,-148.9686694736828,1.3507914584963063,-153.3749546393021,-0.0011158472812521,5468.896182303938,-0.0015396588405141,112.7397893915662,0.0,0.0723021483395547,0.0023756164682455
-0.0739158588674887,-0.0197662487014124,-168.89326373771087,6.923727777861689,0.021331567862917,-0.0141086445451889,-0.1114202984744186,-4850.899403041017,0.9409626333777016,1181.5145543358942,-0.0342932945662372,-0.0023421835172198,13.5199401333286,0.002538059961632,5788.504410154427,3.5610949830144643,19.48841588789047,0.0239317492262826,4564.118809385692,6.939385804752136,-1209.1250963457928,-0.0191637513719039,-0.0014276613014141,0.0018444656765753,0.0,0.0015703094197212,0.9875624788416169,0.0,1.1183118343663996,3.5535342987301157,-149.13414506332683,1.4916486441905836,-153.43869491837103,-0.0015009651679679,5540.907646539568,-0.0015265105234363,95.46629450085469,0.0,0.1256068370086095,0.0015703094197212
-0.0727314731068416,-0.020845288464263,-149.61617985881225,7.008264891908016,0.0196161496907326,-0.011195018309163,-0.1049169738062314,-4850.899786219695,1.002597590835252,1087.0463017618697,-0.0343104835121961,-0.0023025141861545,13.755946666720645,0.0051209802753443,5850.828467703869,3.76200316756332,20.244747665104097,0.0223969288410537,4564.130373931062,7.129658880491483,-1114.5832716421064,-0.017657364613033,-0.0014242211384056,0.0011365914530255,0.0,0.0008844303239142,0.979942483737541,0.0,1.1879432143591766,3.753343868871067,-149.3745049397412,1.6374869331584387,-153.53351287713903,-0.0018973618584673,5608.881938733497,-0.0015146724860913,79.13407578949843,0.0,0.1755480418708202,0.0008844303239142
-0.0738292169260076,-0.0218554418240612,-135.49084743956575,7.084827197599266,0.0179168359420686,-0.0085214472590379,-0.097727139499897,-4850.900200583577,1.063470978313555,996.1103489229724,-0.0343315854210703,-0.0022377430215807,13.977552486372607,0.0075574193633013,5905.714116658597,3.963887585468063,20.9721663502763,0.0208187818489261,4564.1426385409,7.302111522084169,-1022.8219524151564,-0.0162013355833051,-0.0014213981169194,0.0004489814520705,0.0,0.0002921078240599,0.9724371603134954,0.0,1.2583823054712913,3.954144606710984,-149.69658336080371,1.7877021675447533,-153.59399343714665,-0.0022795774642482,5671.999878582323,-0.0015045810296434,63.6456515740288,0.0,0.2218029293414704,0.0002921078240599
-0.0740691703535815,-0.0227903656528499,-124.66550524801552,7.152682515484211,0.0162391930314599,-0.0061450039351218,-0.0899463431816246,-4850.900646330413,1.1236943550630047,909.5047412264388,-0.0343562806784826,-0.0021498022791965,14.189143302972743,0.0097686053769497,5952.787215806657,4.166610858222986,21.669839116963157,0.0191499336168748,4564.155610666928,7.45631268773781,-933.4453352116062,-0.0148037600049036,-0.0014196761746233,-0.0002317785644342,0.0,-0.0002307864653968,0.9650794040731114,0.0,1.3295459471376856,4.155933274530342,-150.09247491347628,1.94174045468474,-153.63063689482402,-0.0026163683217259,5729.497140484493,-0.0014950499897183,49.23228794413528,0.0,0.2632659078630031,6.282954520714189
