longslipRL,signal,steeringangel,longslipFL,y,pitch,x,FL,FyFR,brake,yawrate,RR,vx,longslipRR,FxFL,FxRR,signal,FyFL,longslipFR,slip,FxFR,yaw,FyRR,rollrate,vy,ax,FxRL,FR,roll,sideslipFR,RL,az,gas,pitchrate,sideslipFL,sideslipRL,slip1,FyRL,sideslipRR,ay
1.3368616168561689,0.0,0.0,-0.0014232250858456,-4850.902167762845,-0.0251136641971644,4564.198833054433,4.780242082973312,-686.5574240329806,0.0,-0.0031535970861819,23.856560070209657,1.5464277435439695,2.456324717920965,-153.9971259276572,5862.351596094133,1.898971229729261,686.8353924285861,-0.0014718394669218,-0.0012556416519083,-151.8322654220737,-0.0344441190696041,15.853857031019292,0.0133421896946294,-0.0018909422649133,7.293113274655974,6037.948595946019,4.767760126527132,-0.0018031089145114,0.0116113067404123,15.072920291243376,0.3259800911165563,1.9858570973650704,-0.0649787787863998,-0.0112655302754693,0.0137173464144387,6.281929665527678,-93.39776486616913,-0.0011948563420858,-0.0561320749701102
1.411254105604487,0.0,0.0,-0.0014203888221904,-4850.90273629767,-0.0257162897832349,4564.214690915408,4.985777515237009,-613.4348338295476,0.0,-0.0031646544743239,24.51100612810581,1.6194133241792756,2.63081607419695,-153.89254539217842,5884.629870284345,1.8504230415763363,621.8272351827824,-0.0014606397855915,-0.0014600024759275,-152.36283202054457,-0.0344757880567645,8.10006070161601,0.0138534069642788,-0.002321792043302,7.305729800005561,6036.613211916888,4.973406103665528,-0.0016666596159882,0.0102546945134977,15.37850038548306,0.3272404625586225,1.9795251085707373,-0.0564146385708296,-0.0101853509812827,0.011950951869244,6.2817253047036585,-82.78255157059922,-0.0001965098777749,-0.0468935847815059
1.4906632459020068,0.0,0.0,-0.0014158146156164,-4850.903334225482,-0.0262337498146844,4564.231277510858,5.191311056866302,-545.3134685682377,0.0,-0.0031007576743919,25.14727524388146,1.6924459412350208,2.808329900098189,-153.77375458460807,5891.799362846713,1.79281148230312,561.2437871164682,-0.0014497021498869,-0.0015947344412299,-152.6694373425142,-0.0345071346233084,1.9465951283169751,0.0140853649518835,-0.002664151307713,7.301919064590602,6024.647142399671,5.179435276916147,-0.0015266103304406,0.0090060758594565,15.711697345857957,0.3214631675585677,1.9736483210385611,-0.0479442753197629,-0.0091559077083578,0.0101994986803237,6.281590572738357,-72.07559745128299,0.0006175566937382,-0.0374892855497467
1.5713693131466129,0.0,0.0,-0.0014082644733371,-4850.903960687503,-0.0266670911707643,4564.248592479883,5.396580489458674,-481.6276446623853,0.0,-0.0029860899589727,25.746128979035905,1.7653871986358334,2.9857882870196506,-153.47120625806338,5888.343391527576,1.7264187332977474,503.57967230761705,-0.0014364163964838,-0.0016691445280647,-152.67384757616475,-0.0345375445875027,-3.0921213661256752,0.0140050625614568,-0.0029188017011345,7.287015493493799,6005.4344505698855,5.385388606853514,-0.0013859034477619,0.0078288711885563,16.04447444708463,0.3103145372883755,1.9681782449270064,-0.0395565033732127,-0.0081389952023601,0.0084881949874514,6.2815161626515215,-61.44369237416667,0.0013132475994434,-0.0285727061791577
1.6495924219489353,0.0,0.0,-0.0014043712669412,-4850.9046148103225,-0.027016988163193,4564.266634374507,5.6013238347041066,-420.8464604893071,0.0,-0.0028373912026182,26.289199504785408,1.8381398516305776,3.1594884199326594,-153.3842498682312,5877.263417234251,1.6515699862112163,447.8989733548789,-0.0014279626251332,-0.0016930068891463,-152.85698813696533,-0.034566611301939,-7.300409182996629,0.0136191912094019,-0.003090202397908,7.26369049364923,5980.486103203411,5.5908979612860765,-0.0012477618075184,0.006711094451501,16.352871270747258,0.2874840516884204,1.963030826469584,-0.0312935567903975,-0.0071553761984751,0.0068464281847396,6.28149230029044,-51.05455356547517,0.0019035366964778,-0.0199116793697318
1.7312565289691313,0.0,0.0,-0.0013975908738707,-4850.905295737959,-0.027285909757566,4564.285400842884,5.805704358782704,-363.6825062275056,0.0,-0.0026645379882375,26.81994820142768,1.9106161002080504,3.335022721091798,-153.27636874893153,5859.913968045902,1.5686318501688397,394.8385597184568,-0.0014171255786747,-0.001675551634664,-152.97803127637542,-0.0345940509359024,-10.790543390813776,0.0129907207325423,-0.0031847386309621,7.232503843000274,5950.436599005633,5.796107182650516,-0.0011148344353115,0.0056868752892607,16.67717113403388,0.2593951394233929,1.9581636546560408,-0.0233438775916866,-0.0062298025172981,0.0053207719723722,6.281509755544922,-41.17072629854367,0.0023887402177582,-0.0128347438479326
1.8165368348895763,0.0,0.0,-0.0013911432477715,-4850.906002632963,-0.0274776194305547,4564.304888766144,6.009722491043171,-310.1108841125255,0.0,-0.0024706460358931,27.34131145391244,1.9827375076337344,3.512442517789454,-153.19303536759506,5836.983894452163,1.4780105561189416,345.23167236707826,-0.001407767633479,-0.0016227998641655,-153.08486041924618,-0.0346196519330221,-13.55378820724105,0.0120245538507042,-0.0032051856692223,7.191984498703276,5912.842244425898,6.000971568398268,-0.0009899291132064,0.0047277125328289,17.019663864422313,0.2183611817492505,1.9535479913236813,-0.0158298737521406,-0.0053861730686098,0.0039570163317303,6.281562507315421,-32.040227015106936,0.0027381197769658,-0.0054480027216874
1.7776294671519466,0.0,0.0,-0.0013767428739763,-4850.906734613433,-0.0275970236611269,4564.325094173265,6.212785270108115,-259.9182591713801,0.0,-0.0022414958003356,27.85063448218423,2.0544029119784915,3.4684344233667024,-152.782540986777,5807.09224519115,1.3801499671138722,299.3053261631917,-0.0013934915923084,-0.0015381156821834,-152.94250346141217,-0.0346431295438124,-15.43849078864169,0.0108275996170168,-0.0031506708504009,7.140172245167653,5864.233578835597,6.20501075030961,-0.0008762054953014,0.0038606206372872,17.38659898340668,0.165642176879991,1.949215573787652,-0.0088458238675079,-0.0045915393862493,0.0027232645602077,6.281647191497402,-23.778806670506903,0.0029149732694081,0.0034476130026941
1.7459298002938757,0.0,0.0,-0.0013720702139021,-4850.907490807712,-0.027649750133058,4564.346011981503,6.414976028193856,-214.3268383408554,0.0,-0.0019878408827255,28.350087329400825,2.125489881211003,3.395141066224158,-152.45540448951033,5765.412875401601,1.2755294042690073,255.6301824560656,-0.0013839232694286,-0.0014303879083014,-152.67159631545843,-0.0346641571085909,-16.398294753286155,0.0095356075059872,-0.0030332677704632,7.076294123184454,5809.327877739821,6.408308384437635,-0.0007749444369284,0.0030957260182013,17.77895582904747,0.1133613947632062,1.945222030064491,-0.0024336484325402,-0.003830134224039,0.0016013705361385,6.281754919271285,-16.341699376876413,0.0029640908976863,0.0098561236543601
1.7198701212201504,0.0,0.0,-0.0013644968134616,-4850.90827044235,-0.0276414643989083,4564.367636007811,6.616241555843552,-172.56372041482533,0.0,-0.0017358538617021,28.846700995007744,2.19590459800711,3.327372635236483,-152.2252204960971,5715.532578611717,1.1646612990481635,214.7000100080884,-0.001375030629631,-0.001308355787909,-152.42450498371653,-0.0346826411638257,-16.733474437576493,0.0081411232648323,-0.0028675146387288,7.005845740328685,5752.1860296050245,6.610604704305891,-0.0006871851227426,0.0023838718365621,18.190333950833956,0.0583127434150058,1.9415435859416736,0.0034118437131653,-0.0031405668881967,0.0005896619093343,6.281876951391677,-9.682962651480802,0.0029661469316607,0.0152016752283448
1.6982315509737975,0.0,0.0,-0.0013550137907035,-4850.909072809598,-0.0275778985846388,4564.389959412772,6.816508380198354,-133.57776040658604,0.0,-0.001496388217786,29.34533611949911,2.265601542388477,3.2653118107456973,-151.92122998335762,5661.8026910253,1.0480886833745522,177.26354068536838,-0.001363863391667,-0.0011753030665097,-152.10078432954327,-0.0346986711987253,-16.714223695672832,0.0066836156224403,-0.0026581691626368,6.933007278877025,5694.990440017145,6.811771780840017,-0.0006137595088112,0.0017206786076536,18.615098636444397,0.0017472826007388,1.9380935495171987,0.0086779819454729,-0.002521001186304,-0.0002965834567529,6.282010004113077,-3.817185299250885,0.0029432372219252,0.0203070422181933
1.680177927435193,0.0,0.0,-0.0013460769746839,-4850.909897206222,-0.027464912921666,4564.412975102583,7.015735754767365,-97.4646024951195,0.0,-0.0012715820850661,29.848815023715098,2.334567954345564,3.208983665200895,-151.63993544774596,5606.848835902125,0.9263825298606904,142.93745423615076,-0.0013543193313948,-0.0010326194532548,-151.76909775067244,-0.0347123857585876,-16.48049050691642,0.0052118710864284,-0.0024065576687398,6.860038234287751,5638.873290414225,7.011786576042045,-0.0005550236170059,0.0011207325379905,19.04962824811683,-0.0547390375062646,1.934784595225972,0.0133536472527826,-0.0019508735996475,-0.0010479182752945,6.282152687726332,1.2205157990087785,0.0028983003289295,0.0249740676528703
1.665081441057102,0.0,0.0,-0.0013377262966,-4850.910742963755,-0.027308434964867,4564.43667596602,7.213941264277135,-64.45582284988565,0.0,-0.0010640282318711,30.358870529804587,2.4028096196931434,3.158222940500356,-151.39069861418673,5551.985762184607,0.800138955184839,111.20359936853032,-0.0013454610449407,-0.0008834780025095,-151.45903634367463,-0.0347239442162314,-16.090252175148276,0.0037634197659277,-0.0021187182558666,6.788230411944061,5584.541379320179,7.210693677679845,-0.0005109026349465,0.0005850043266738,19.491475672175365,-0.1098835116688084,1.9315525628877317,0.0174360819334655,-0.001423122538154,-0.0016642709600609,6.282301829177077,5.42099137741781,0.0028305199987317,0.0287701581193845
