slip1,brake,roll,az,signal,FyRL,pitchrate,pitch,sideslipFL,y,x,FxFL,vy,FR,FL,FyRR,RR,gas,sideslipFR,RL,steeringangel,longslipFL,vx,FxRL,FxFR,sideslipRL,slip,FyFR,longslipFR,sideslipRR,ay,FyFL,longslipRL,ax,rollrate,signal,yaw,longslipRR,yawrate,FxRR
0.0,0.0,-0.0022408173707648,-0.0927446482421885,0.0,-286.9923136400067,-0.1289190929025935,-0.0149191675863734,-0.0254911022357669,-138.64694510326834,9976.04230719096,-153.2501439004132,0.0049959546262433,2.764128693886521,2.7689389568099534,192.7251539032436,16.268038898599674,2.2685345564725625,0.0282726582127934,12.403154583503095,-0.0004727902921457,-0.00145967524546,0.849162969207105,5478.522709838308,-149.07954306532517,0.0305869455219886,0.0,-1614.7725608440744,-0.0015940171742944,-0.0269496692726645,-0.0809767837636055,1591.8788569020674,0.6918578970617506,6.527810709721415,-0.0077338144668323,0.0,-0.0129860151012516,0.9671721813737472,-0.000209902760825,5239.7593805938905
0.0,0.0,-0.0023047739299128,-0.0395255402740561,0.0,-248.86036763626143,-0.1259547958536742,-0.0161928753859288,-0.0238681792113987,-138.64701550296675,9976.051164001665,-153.23472097803446,0.0041655838004613,2.9600019343489707,2.965157850431332,155.899155227746,17.085441940003818,2.2607702410878776,0.0265382128690297,12.705711091761383,-0.000333850607028,-0.0014481224200555,0.9149431323750428,5563.942152224442,-148.97734827394177,0.0287722251578372,0.0,-1509.747132967084,-0.0015740614710935,-0.0236509243128128,-0.0817778248570742,1484.5450871463747,0.753586386645568,6.633621400187062,-0.0052835433029269,0.0,-0.0129894780656841,1.08768243558628,-0.0004640973312776,5317.413461535116
0.0,0.0,-0.0023436157793514,0.0167871550901744,0.0,-217.4710116603886,-0.122011584871472,-0.0174315255738465,-0.0222828339171918,-138.64710288736526,9976.060684605103,-153.28880457368444,0.0033510258417382,3.156871427953967,3.162598965079105,131.85096961049925,17.90126406988364,2.25300697517815,0.0247912341998176,12.993620750577342,-8.773672873173754e-05,-0.0014392911877192,0.9817556606822742,5644.449981570811,-148.93536561472123,0.0270737976113375,0.0,-1406.702088146346,-0.0015558634073564,-0.0203977701605511,-0.078775417512426,1380.3961915424998,0.8159645583327811,6.735182721214616,-0.0027254888587724,0.0,-0.0129957541799877,1.215826433157589,-0.0007695435540456,5393.913128341022
0.0023736086538472,0.0,-0.0023564884009543,0.0718434276500604,0.0,-191.2321956431641,-0.1171462140674494,-0.0186256109915433,-0.0207417750945535,-138.64720706405618,9976.070879016072,-153.36373633904972,0.0025797849877087,3.3547145771475577,3.361269345311696,112.70840216235467,18.70597683268605,2.245262025418064,0.0230245616824212,13.265886963259442,0.0003439025919913,-0.0014327853300274,1.0495618265605398,5719.532343504192,-148.98538206151886,0.0254769885913377,0.0023736086538472,-1305.8385921075396,-0.001539464750712,-0.0171956961328174,-0.0753052580823903,1280.149255723948,0.878617828913675,6.832383277921257,-0.0001059076209137,0.0,-0.0130053520465731,1.35086427682245,-0.0011204191543797,5468.847977245652
0.001583093741781,0.0,-0.0023431369820127,0.124820128313369,0.0,-168.8819525198832,-0.1114401976885309,-0.0197663474016338,-0.0192339007388812,-138.647327701472,9976.081756779677,-153.43261465367428,0.0018588139802416,3.5535813031546897,3.561096711287316,95.46474455854286,19.495766427168117,2.237563766633593,0.0212688703744467,13.52611436087193,0.0010603227045814,-0.0014284077542688,1.118311061636633,5788.559503803814,-149.18521103775817,0.0239264615048777,0.001583093741781,-1207.36852151034,-0.0015263180870073,-0.0141193919110321,-0.0718499082549133,1183.5753312041006,0.9415284660886356,6.923759645104899,0.0025073357715179,0.0,-0.0130185925613895,1.4923435333191897,-0.0014920940867572,5540.8614620929175
0.0009251120712213,0.0,-0.0023040507720545,0.1746496354218161,0.0,-149.45603373561687,-0.1049830172519627,-0.0208458164890839,-0.0177629688631844,-138.64746446414128,9976.093326846516,-153.52621109312463,0.0011850385350654,3.7535172969109314,3.762012016686446,79.23024289542931,20.26890469946676,2.229946286441572,0.0195351782203724,13.77868372401024,0.0019549786449142,-0.0014254852313652,1.1879405238250282,5850.9264090154265,-149.46214794858426,0.0223755602205765,0.0009251120712213,-1111.726572211363,-0.00151471932179,-0.0112343688780504,-0.0686999505975154,1090.769054660469,1.0048173827314095,7.008194592062217,0.0050373773128931,0.0,-0.0130355630394493,1.6399138207665198,-0.0018630342639462,5608.840831811544
0.0003718673349166,0.0,-0.0022404942001626,0.2207893423919201,0.0,-135.31389823069867,-0.0978668515586032,-0.0218570136320925,-0.0163389665475497,-138.64761706519442,9976.105597465224,-153.60094755367624,0.0005495884582024,3.954515977864257,3.9639244719419233,63.89750171233026,21.024345084833456,2.22244339230214,0.0178291668517343,14.02793709129522,0.0029391995023164,-0.0014231928793274,1.2583768830693052,5905.931542766295,-149.819906429626,0.0207793694595851,0.0003718673349166,-1019.2331652262856,-0.001505089189034,-0.0085970249387739,-0.0680354766764412,1001.4879431563954,1.0686978569705905,7.084699164779288,0.0074021170891079,0.0,-0.0130561258639537,1.793243162819198,-0.0022080363777381,5671.980914197761
6.2830806398898105,0.0,-0.0021545898934856,0.262096337220409,0.0,-124.41442547096976,-0.0901847993211784,-0.022793858228025,-0.0149700686944788,-138.6477853737578,9976.118576089504,-153.64116356604035,-6.368616129211711e-05,4.156572228233149,4.166701630900132,49.68726249617747,21.76125301866738,2.2150865324349014,0.0161559937023189,14.278089713948978,0.0039366419819622,-0.0014215844465935,1.3295378898700012,5953.255539493444,-150.23953777276702,0.0190911321621787,-0.0001046672897758,-929.5031346686887,-0.001496004913775,-0.0062622875083346,-0.0667433299821676,916.4292968524444,1.1334677835195135,7.15261978728422,0.0095225299544306,0.0,-0.013079856776339,1.9519790021358312,-0.0024984336480389,5729.53327549416
6.282673608688,0.0,-0.0020490170276542,0.297222915623484,0.0,-114.26548284160316,-0.0820343919799594,-0.0236512216482111,-0.0136569174299213,-138.64796928753964,9976.132269315323,-153.69659423642787,-0.000649100414984,4.359624791612454,4.37023188797822,36.804804657727615,22.4792617773347,2.2079008102419166,0.0145283702318506,14.532656197185256,0.0049152912228893,-0.0014219491565562,1.4013357723470643,5992.796652315935,-150.65597325642378,0.0173241116110684,-0.0005116984915863,-842.973789211159,-0.0014867580893474,-0.0042287880074222,-0.0646462286136559,835.4728425283588,1.1994483050589655,7.211779040720619,0.0113576284018481,0.0,-0.0131061221880338,2.1157457299582707,-0.0027209815878557,5780.923588917798
6.282337794988274,0.0,-0.001927214197081,0.3201596990821239,0.0,-104.02005042276814,-0.0735699026638386,-0.0244251704237185,-0.0125124480879571,-138.64816858149055,9976.146682832154,-153.85624345947866,-0.0011894089590897,4.563502267887426,4.574571138395516,25.374010643771456,23.178217909204022,2.2009117568371,0.0129500523273877,14.795051846412756,0.0063285391918433,-0.0014235827951068,1.4736753349553258,6023.279014914648,-151.2404234682235,0.0155225161111915,-0.0008475121913114,-759.7183826104782,-0.0014800169779953,-0.0025093351777955,-0.0601678534152365,760.775745892298,1.2669459213366987,7.260435391407455,0.0127661775357316,0.0,-0.0131342192496127,2.2841721830122776,-0.0028697654392053,5825.697414122659
6.282089616199753,0.0,-0.001794428048279,0.326040729965305,0.0,-93.5881474503534,-0.0649797922983532,-0.0251136574835887,-0.0114408192007773,-138.64838269637232,9976.161821250877,-153.86148626989038,-0.0016434339197556,4.768433169440614,4.779576435321043,15.669948373473757,23.85545622884425,2.194191383513631,0.0114368059669211,15.074078791418744,0.0082033206090278,-0.0014231970733143,1.546427321758162,6037.352569201706,-151.95721755295975,0.0137502633561236,-0.0010956909798332,-680.2560728814285,-0.0014712917254813,-0.0011631106211511,-0.0489485582499362,693.5353235747478,1.33695483247024,7.293056922815624,0.0136403024990519,0.0,-0.0131632721656968,2.4563236016233305,-0.0029165620171822,5862.848827921174
