FR,FxFL,FL,RL,pitchrate,longslipRL,yawrate,x,sideslipRR,FxRL,ax,FyRL,vy,vx,ay,yaw,longslipFL,RR,sideslipFR,FyFL,roll,pitch,slip,gas,FxFR,signal,longslipFR,rollrate,signal,FyRR,y,brake,FyFR,az,sideslipFL,steeringangel,slip1,FxRR,longslipRR,sideslipRL
1.3945398192020722,-153.90098407294877,1.3973085557088525,6.005325977281809,-0.1065697207448301,0.1661535474480472,0.000614728335818,4564.03504885836,-0.0483688192117231,4831.113904893835,5.7714207574920176,-1514.8539041045094,0.0054601565518798,0.4160708757669633,-0.0680197569679904,-0.0342848801999828,-0.0015059770702641,6.856302758205718,0.0354475251589619,2155.106207793371,-0.0010725555121995,-0.0057838118449216,0.0,0.5522534876801213,-151.95934052875285,0.0,-0.0015964445282091,-0.011838074597336,2.364161653290717,1424.5519154875412,-4850.897245175499,0.0,-2169.065927659583,-0.1883103363171342,-0.0336728235853444,0.0,0.0,4718.30976290667,0.1981973115832698,0.0415992219735343
1.581644117623552,-155.33339143456757,1.5833620369303232,6.22070385333009,-0.1112014284366517,0.1886603959278187,0.0007323118324753,4564.039528646849,-0.0466429104224079,4905.587672267079,5.863099612002399,-1279.961505317422,0.0047325563467278,0.4742738874482361,-0.072593440025894,-0.0342780700740714,-0.0015194986128004,7.3162448542979694,0.0346016634042743,2100.5678149661544,-0.0011841818254609,-0.0068759745129041,0.0,0.5436482431814976,-153.46236669690074,0.0,-0.0016163972036461,-0.0105620317633268,2.592344227158947,1184.9778363056305,-4850.8973482236415,0.0,-2118.798314288306,-0.2076353138924208,-0.0325907467772408,0.0,0.0,4787.275266203608,0.234114207101161,0.0396078585686505
1.7715239420382336,-153.83594172374012,1.7721635984092328,6.387387216324013,-0.1146557304259615,0.21085072080318,0.0007988464642857,4564.044595015965,-0.0435012684563662,4976.384542135217,5.952484874409645,-1070.2290453810558,0.0039501214093119,0.5333603207986148,-0.0791570799207136,-0.0342703303152687,-0.0014774082188194,7.741703691522565,0.0332903508917386,2015.2902076526543,-0.0012813941452353,-0.0080079342869537,0.0,0.5361928139617147,-151.75336919814842,0.0,-0.0015759736823139,-0.0089957988355627,2.8181938662007195,975.839021737843,-4850.897478995596,0.0,-2040.7883982624037,-0.2126199257817833,-0.0310883509781137,0.0,0.0,4850.682405576307,0.2729339626428472,0.0368840346808239
1.9611375812823053,-153.55009252464754,1.9609722979322024,6.50150102356153,-0.1169824710708928,0.2313784639378493,0.0008337980840216,4564.050256843035,-0.039963660170564,5050.552532429801,6.043460171646792,-900.082697503361,0.0030915996531897,0.5933376036233932,-0.0912720175624972,-0.0342621464837789,-0.0014515935049841,8.131139505123459,0.0317554106426282,1912.8567925833377,-0.0013618857355363,-0.0091682030087049,0.0,0.5291083707333352,-151.43199463232182,0.0,-0.0015547238018785,-0.0072597960777669,3.0415073209852914,796.1146458089975,-4850.89763839154,0.0,-1944.5555631456289,-0.2033816915675501,-0.0295034837001203,0.0,0.0,4916.6021739088055,0.3134216566252953,0.0339634213148022
2.1512363072672884,-153.13102972848458,2.1501487588248165,6.560460175869354,-0.1182176736454858,0.2484722631766137,0.000879343615697,4564.056523222332,-0.0366955006166758,5128.541021804552,6.138947765242552,-765.5563775596343,0.0021325912819522,0.6542435380165728,-0.1000805627736864,-0.0342535756913371,-0.0014346121446303,8.483651203208533,0.0301230550479251,1805.544771498246,-0.0014245531875662,-0.0103457096154083,0.0,0.5220526024226939,-150.9244962572968,0.0,-0.0015348237418578,-0.0054429845838666,3.2620836244765616,650.5554179787105,-4850.8978276686685,0.0,-1839.373667229876,-0.1826046894170598,-0.0279370709302608,0.0,0.0,4985.875808317101,0.3543864664453394,0.0310039850597813
2.342133246451215,-152.70559823614445,2.340024603926369,6.564970112295099,-0.1183875795830785,0.2611931380929175,0.0009446941106795,4564.063403640622,-0.0337873756323432,5207.824538060235,6.2366452865702,-660.1268273269003,0.0011016873643537,0.716111769316294,-0.1060038769056195,-0.0342444355162739,-0.0014175010244842,8.799195998167612,0.0284796292058915,1696.9943862830871,-0.0014686629502723,-0.0115296972463914,0.0,0.5149046231375369,-150.5490881998742,0.0,-0.0015121413082281,-0.0035589708411631,3.479724272889841,536.7950396239582,-4850.8980479936345,0.0,-1731.7059754618856,-0.1515043825350324,-0.0263653614069606,0.0,0.0,5057.7790337009565,0.3951733729098723,0.0281767351793306
2.5338445760049626,-152.41643637545778,2.530648132384896,6.51365957204589,-0.117504128424297,0.2685243093653744,0.0010251140714466,4564.070907810149,-0.0311852578371565,5285.730489019419,6.335018787540461,-578.363893397009,1.8370984178445743e-05,0.7789578423645543,-0.1102536083926637,-0.0342345610106148,-0.0014037121254204,9.0714784791625,0.0268051234941326,1589.7495134426065,-0.0014937268909717,-0.0127095590976207,0.0,0.5076493777621529,-150.3473496327421,0.0,-0.0014914310670988,-0.0016418029036382,3.694233404331863,448.9179367150215,-4850.898300284818,0.0,-1624.5576226380788,-0.1154997840798561,-0.0248168573923606,0.0,0.0,5131.538789608679,0.434778957922975,0.0254975991504322
2.726465751617684,-152.22057718099074,2.7221135307369977,6.421650093659155,-0.1156284894460298,0.2705674534591429,0.0011255405387306,4564.079045449909,-0.0288243643680537,5361.13127031568,6.431341005518133,-514.6553133574879,-0.0010972110309181,0.8427732753179374,-0.1127662526582374,-0.0342237732233438,-0.0013930017797733,9.309297890993337,0.0251352537432914,1484.7761106150097,-0.0014995412746182,-0.0138750780170278,0.0,0.5003223642251907,-150.2591517349325,0.0,-0.0014740719817338,0.0002847672732929,3.90541797506326,380.5814395773757,-4850.898585259612,0.0,-1518.905687429689,-0.0738603347250292,-0.0232833715172012,0.0,0.0,5205.031911445512,0.4731461723373788,0.0229281153297323
2.9200547230687284,-152.07952630204915,2.914479665962153,6.299020804798192,-0.1128188895513166,0.2673370361988221,0.001244766166809,4564.087826082855,-0.0266528641695451,5433.167091588298,6.524436607540982,-463.9199497684661,-0.0022343361423045,0.907534157601492,-0.1142354956506545,-0.0342118791745275,-0.00138521770836,9.518833182306189,0.023465581623022,1382.806350920462,-0.0014862158210728,-0.0150166572479237,0.0,0.4929638577656071,-150.2736340039357,0.0,-0.001459295403749,0.0021832425808618,4.1130879332249055,326.48043857362524,-4850.89890347225,0.0,-1415.72750248407,-0.0292137510945432,-0.0217821814015006,0.0,0.0,5276.946015981365,0.5101909538632348,0.0204251155278816
3.1146255851445463,-151.9882347905828,3.1077541024867146,6.152334879084608,-0.1091339580583502,0.2587519136427025,0.0013871170248671,4564.09725890031,-0.0246358913048464,5500.791667338319,6.613334955594633,-422.4031850326932,-0.0033780370878002,0.9732033335025456,-0.1142476415839363,-0.0341986683864983,-0.001379713389347,9.70242161550772,0.0218138101501323,1284.197521370732,-0.0014542026666411,-0.0161252752896282,0.0,0.4856129369747961,-150.34214293104225,0.0,-0.0014468001151348,0.0040227503691831,4.317056389871754,282.80705261357974,-4850.899255335119,0.0,-1315.0971998070822,0.016564396071234,-0.0203030280777275,0.0,0.0,5346.687135690432,0.5456236893153851,0.0179650295262656
3.3101729695655795,-151.9594507636257,3.301940915381451,5.98711301662403,-0.1046397064062373,0.2447667036964454,0.0015545728482848,4564.1073526675855,-0.0227593552961334,5563.524704695669,6.697715512287807,-387.5366827986208,-0.0045183792236183,1.0397380535373388,-0.1132228843258167,-0.0341838988488923,-0.0013759007423594,9.860126708434588,0.0201768712507296,1188.8285929909227,-0.0014042889506595,-0.0171925347734933,-0.0043871560385105,0.4782955105905562,-150.49718860923923,0.0,-0.0014366327934354,0.0057675235108184,4.517139787160284,246.9962687852226,-4850.899641112155,0.0,-1217.390128006298,0.0620576252064229,-0.0188585207060218,0.0,6.278798151141076,5414.341508382589,0.5789819813797121,0.0155373484806396
3.5067062786136054,-151.942325398237,3.4970279175459846,5.808262539424766,-0.0994093128433053,0.2253949747446616,0.0017516308801251,4564.118115679486,-0.0210159540754844,5620.985585405168,6.776603087534423,-357.5753807378049,-0.0056421572998687,1.107089064797757,-0.1107239785033437,-0.0341672942184602,-0.0013727985984183,9.991636792682312,0.018573618909089,1097.10977642173,-0.0013375706800866,-0.0182107404645858,-0.0051340756547843,0.4710343207310867,-150.72859136918456,0.0,-0.0014278140562433,0.0073915119203162,4.713158063538156,217.28918157973337,-4850.900060934912,0.0,-1122.5954577988175,0.1060890995031116,-0.0174395161108796,0.0,6.278051231524802,5478.7561164999415,0.6097456483018979,0.0131459204975262
3.704201351904904,-151.95246873694342,3.692976430227264,5.619977429626021,-0.0935211933317043,0.2006927489507426,0.0019771237011534,4564.129555677368,-0.0194037884895172,5672.809977352769,6.849272513201727,-331.681891030014,-0.0067416284492013,1.1751983697101305,-0.1081524885420204,-0.0341485612960953,-0.0013707844165849,10.09727367305518,0.0170059853034792,1008.4800086151032,-0.0012554207060836,-0.0191729580203327,-0.0057700869363112,0.4638553011596988,-150.98866094410317,0.0,-0.0014202004967975,0.0088635599819742,4.90493481578747,192.4496874132865,-4850.900514796631,0.0,-1031.235396096427,0.1477430214536053,-0.0160537425519713,0.0,6.277415220243275,5539.193505584497,0.6374287607962263,0.0107986841535279
3.9026092112772486,-151.9494766926442,3.889716469193429,5.42210086635139,-0.0870440366988982,0.1703704423464452,0.0022428198672914,4564.141679775765,-0.01794686466476,5718.621235580599,6.915050493532346,-312.63315211323777,-0.0078192121842266,1.2440014156300647,-0.1070034992031806,-0.0341273720278808,-0.0013693479696022,10.173521085693311,0.0154708916353901,923.6080456136112,-0.0011595865314326,-0.0200730080774212,-0.0063146876586092,0.45678203890341,-151.30524604234017,0.0,-0.0014138327050762,0.0101383640550921,5.092297457775744,171.6772629610906,-4850.901002635992,0.0,-942.8743569755286,0.1869217671465007,-0.0147114861638172,0.0,6.276870619520977,5595.04355835551,0.6611460106100856,0.0084740061628432
4.101894470463035,-151.98966108511604,4.087144248256209,5.215840621519207,-0.0800679686101431,0.1343005117244307,0.0025674759049363,4564.154494404376,-0.0166927478955163,5758.344825505438,6.973792095164782,-299.2102367794366,-0.0088855596110169,1.313427969203545,-0.10676396214263,-0.0341032115088374,-0.0013690239087887,10.2189510925766,0.0140079994812829,842.4999903509913,-0.0010524024548431,-0.0209054335885118,-0.0067900526181746,0.4498361290608963,-151.6869985920095,0.0,-0.001407792845723,0.0111418670707163,5.275077375771785,154.61824015470685,-4850.901524444374,0.0,-858.0917181490757,0.2236706893763367,-0.013424362050285,0.0,6.276395254561412,5645.763237578549,0.6801519218433824,0.0061291732270978
4.302056811869789,-152.29869855282,4.28529695263623,5.00408054529996,-0.0727436688425945,0.0926480327558711,0.0029330648529701,4564.168005265044,-0.015670242873403,5828.3946916948735,7.048427013756544,-283.3484995344388,-0.0099392726686448,1.3834147595974096,-0.0870398245005059,-0.034075492361728,-0.0013776039953263,10.239393464616644,0.0126032264691131,766.6256020109624,-0.0009372326281899,-0.0216660123889235,-0.0072054851395642,0.443032858671501,-152.2927682944052,0.0,-0.0014046878672588,0.0117532380794014,5.453110080186673,141.04083124811464,-4850.902080249534,0.0,-778.3872175709599,0.2409309781220603,-0.0122517279603973,0.0,6.275979822040022,5690.798366079624,0.6944910863701105,0.003798127070075
4.505912156747801,-153.96675703060495,4.4898792263693705,4.568282827947843,-0.0654096344180059,0.0184741910180197,0.0030647429745543,4564.182222146977,-0.014417048918735,5425.880544102288,6.800636216633137,-263.8550042683021,-0.0108948172620912,1.4548191197291305,-0.2999449280392037,-0.0340461639155334,-0.0012385766716284,10.340812888118114,0.0108318086707307,707.0006470963829,-0.0008180595103512,-0.0223532810132292,-0.0075059111376558,0.4343543892657221,-153.78345490704214,0.0,-0.0013280109747951,0.0120391103630977,5.626235353603281,128.49266302995943,-4850.90266979279,0.0,-693.156148918976,0.3401277248553349,-0.0116272801787905,0.0,6.27567939604193,5729.216778986427,0.716487982723448,0.0020595996233716
4.703880001293746,-153.059550104218,4.681963029610887,4.831669086641155,-0.0575322644613974,0.0267281477840217,0.0040363497232075,4564.1971359955405,-0.014039704608645,5571.480379015609,6.924144756545874,-130.29596216859608,-0.0114442664238299,1.5236962993056904,-0.0575246623688744,-0.0340083649641289,-0.0011710343542467,10.132029881859069,0.0105431794420203,622.1858268130494,-0.0006949760929695,-0.0229637667684676,-0.0075256676527594,0.4321485656176229,-152.3607080152219,0.0,-0.0012672678252422,0.0126130020397951,5.7942973949611405,121.90485394439344,-4850.903290176717,0.0,-637.9891907081187,0.2768927697861027,-0.0094656701566751,0.0,6.275659639526827,5755.079544995457,0.697597874250067,-0.0001717044254895
4.8991730187726965,-150.27732633839378,4.875716405906838,5.052561574750831,-0.0496257502547704,0.0295514680028633,0.0042035015698229,4564.212740645855,-0.0123936558043074,5544.945549860132,6.92218970894269,-0.0891498016364753,-0.0114242142661182,1.5927367941749395,0.0303881485489997,-0.0339660858992971,-0.0012356206816915,9.852443124444946,0.0095478363644851,537.3888724297334,-0.0005633650373704,-0.0234954595307767,-0.0071848411553751,0.4280533793362442,-149.76136883015695,0.0,-0.0012886893090419,0.0136625970250606,5.957144959766875,115.6498485271556,-4850.903935754627,0.0,-589.3620114549244,0.2555997070409567,-0.0081464638335319,0.0,6.276000466024211,5767.5961633561465,0.6644591310289765,-0.000949226041252
5.093039633253232,-150.25352884775415,5.070882968548062,5.262500564415911,-0.0418125651501739,0.0305377949429858,0.0038487394069716,4564.229035284126,-0.0100645770497285,5520.741051714098,6.909622737893317,64.0502489559482,-0.0110083682435375,1.6617811886533005,0.0544469451752153,-0.0339256331829716,-0.0013174067466106,9.53153086684866,0.0084274236717396,466.1544599076103,-0.0004202601505147,-0.0239485948289817,-0.0066337462076308,0.4233427616836228,-149.4149766882717,0.0,-0.0013264071772579,0.0148217742730518,6.11463149620404,105.53773339778952,-4850.904601466325,0.0,-533.5744102169697,0.2438597354355319,-0.0070612928833273,0.0,6.276551560971956,5770.993893984646,0.620019187075865,-0.0009689426996589
5.286877432202451,-150.8923325481292,5.266836415519156,5.470281858488621,-0.0341867204208957,0.03094488597672,0.0033350595059148,4564.246019223577,-0.0077563517721073,5504.434380212501,6.896087118195707,84.14165255182091,-0.0104667417480169,1.730755865216898,0.0547329893642633,-0.0338898867403935,-0.0013404643663796,9.18806840287565,0.0074185541528857,401.79736093118936,-0.0002670086194978,-0.0243245740006181,-0.0060541291517561,0.4184743461112886,-149.99661332004268,0.0,-0.0013341662222892,0.0156678773717632,6.266615277019866,92.5512282029172,-4850.905284849996,0.0,-477.1319663962842,0.2304845005374706,-0.0059893146353601,0.0,6.277131178027831,5768.047924893428,0.5662820397592263,-0.0009084606497175
5.480959040927687,-150.95173892012758,5.463048283785736,5.677079502474184,-0.0268368537747027,0.0311527806746749,0.0028060513730216,4564.263691434883,-0.0057652411480397,5490.940162879194,6.880971428213369,92.8625145428902,-0.009944484642214,1.7996149046778305,0.0520740767114478,-0.0338594378565006,-0.0013304140335401,8.833073460507187,0.0064328905987774,342.52286127233896,-0.0001080097671372,-0.0246257522398363,-0.005530195598938,0.4136187893271773,-150.34529638082276,0.0,-0.0013228748004276,0.0160140472069481,6.412959527070217,79.03868419462042,-4850.9059855981,0.0,-422.3208720629831,0.212771479623631,-0.0050372258106938,0.0,6.277655111580648,5759.854718115698,0.5044877957386115,-0.0009789129284523
5.675119191326133,-150.932087912695,5.6592755552138,5.882767096198825,-0.01984428414775,0.0313129931813448,0.0022898186461555,4564.282050495134,-0.0040919276279945,5477.039461669808,6.86254259052552,103.86998455608112,-0.009431481092156,1.8683129254057471,0.0539207571372776,-0.0338342251950987,-0.0013275508872213,8.47334597231252,0.0054469681213377,290.2048303760564,5.184999395129136e-05,-0.0248553172031157,-0.0050504828805174,0.4088479133917811,-150.65606544892435,0.0,-0.0013155786186193,0.015892877736314,6.553532546407986,66.2719423163772,-4850.906703949245,0.0,-367.865543611272,0.1844630944965825,-0.0042366600545823,0.0,6.278134824299069,5746.755981352344,0.4354984001172198,-0.0011198761125745
5.869431550836005,-151.10177841340206,5.855654863093351,6.086281872104259,-0.0133221973212024,0.031506853959984,0.0017992595606631,4564.301094564181,-0.0027035928201309,5461.026398642298,6.838208013844951,115.29395766327384,-0.0088651472858958,1.9368010549932149,0.0612005499497652,-0.0338140563743137,-0.0013274551910697,8.113733384265752,0.0044976184698218,245.11103133255432,0.0002078277084458,-0.0250174849738814,-0.004577990204709,0.4041980652724928,-151.11090332323462,0.0,-0.0013100205489177,0.0152924607233273,6.688207828804164,54.431692699666456,-4850.907439650101,0.0,-313.8967364828254,0.1521518593986585,-0.0035567303749333,0.0,6.2786073169748775,5728.969444519636,0.3600439295781186,-0.0012252100395952
6.063890169845983,-150.98421925112532,6.0520720518376,6.290298578680894,-0.0073134590755007,0.0313806298996095,0.0013620610108255,4564.3208213146445,-0.0015687645158065,5430.410367718948,6.801818217162859,125.96912066815148,-0.0082139228391512,2.0050168946071376,0.0680531444796077,-0.0337985302425716,-0.0013134824437053,7.756516765993573,0.0036484888178984,205.4134193119805,0.0003558268571052,-0.0251171978842619,-0.0040962154234664,0.3997039823938708,-151.22391587029935,0.0,-0.0012920455311837,0.0143703587153663,6.816864175594904,43.23131768243384,-4850.908191951937,0.0,-262.32955446339656,0.1106752100372035,-0.0029273537657158,0.0,6.27908909175612,5706.049878051978,0.2747410141540758,-0.0013364025040467
6.257752439820591,-150.70546064070564,6.247646118508891,6.505529204857042,-0.0018630914121584,0.0317103010054461,0.0009833830301977,4564.341227428015,-0.0006623817310147,5404.789968489073,6.762305194903095,136.39235838305106,-0.0074784536924256,2.0728393302509374,0.0771651468145054,-0.0337870024319955,-0.0013129486651369,7.401276199475883,0.0029182661270028,168.4357417995282,0.0004937183613803,-0.0251598922491853,-0.0036063475495044,0.3954941377929977,-151.34772234234285,0.0,-0.0012922309363388,0.0132883657280753,6.939385804752136,32.76136643377587,-4850.908959942855,0.0,-215.6964567795931,0.0665244226734508,-0.0023182760561633,0.0,6.279578959630082,5673.722075971872,0.1766154553392873,-0.0014442003854315
6.451347489849751,-150.80797284486303,6.442905884034513,6.719436531322496,0.0030272292865658,0.0320263161381774,0.0006566289222927,4564.362308921601,9.941182013491604e-05,5375.963458933479,6.748014155695786,145.72671012518748,-0.0066831794480537,2.1402349177670428,0.0579150632111094,-0.0337790805786721,-0.0013179293633924,7.055897449120774,0.0022446720519768,134.7604180021544,0.0006198304448574,-0.0251511400555179,-0.0031202874586826,0.3914890253687162,-151.746297559229,0.0,-0.0012950975998432,0.0120271150184027,7.05566245507958,16.826787293438773,-4850.909742824549,0.0,-173.09509130444738,0.0116013547931429,-0.0017841374538622,0.0,6.280065019720904,5682.746405082574,0.0863917343401795,-0.0015424488142216
6.643172732630199,-139.54277268389365,6.638175773161936,6.868457984713378,0.0075373263227082,0.0231472490382864,3.2334307262940466e-05,4564.384063414318,0.0008510592137912,4949.996287002762,6.1424086463291605,155.77554921294873,-0.0059268092482543,2.2064612427057155,-0.106731477121264,-0.0337745369000177,-0.0010549832571044,6.926637115888479,0.0012796255156073,105.4759062829637,0.000732019255958,-0.025096836729649,-0.0026826268270561,0.3886091695199388,-133.1399061044347,0.0,-0.001044893124254,0.010508359184513,7.165589485440381,-23.591487103911305,-4850.910540389405,0.0,-133.53829757378696,-0.0076095282826178,-0.0016150728245997,0.0,6.28050268035253,5120.636775270204,0.034659244126265,-0.0014810865880318
6.818562885628562,-137.5102609145142,6.818218710993788,7.087252522503932,0.0123689525991709,0.02696986735579,-0.0004087678636561,4564.406451779319,0.0013530146531876,4913.001509581633,6.053610065005189,156.08967480128655,-0.0052628600345407,2.2686159923556604,0.0631895362457961,-0.0337768177925823,-0.0011175298940134,7.064963377685969,0.000328246813562,92.10528231388712,0.0008268970403414,-0.0249948608135757,-0.0023154039408118,0.3915545818123404,-144.68160037056882,0.0,-0.0013571478213933,0.0086126569356018,7.269067968927066,-83.01617815372381,-4850.911352347547,0.0,-74.15287843340295,-0.0524806893576877,-0.0012770739184391,0.0,6.280869903238775,5028.44551887221,0.0265588030970415,-0.0016204190526315
6.992358235850245,-137.83182159987683,6.990398413659486,7.277760115136189,0.0172058630065161,0.0277758082410279,-0.0005728724510546,4564.429450036827,0.0015635029859906,4850.9352419624975,5.88576572182828,173.15318173975237,-0.0046354420773069,2.328591325974372,0.0855230862509617,-0.0337821235492801,-0.001203301944014,7.240848490487765,-0.0002594845481964,66.55441152766127,0.0009016481828819,-0.0248444203701882,-0.0019855020549009,0.3934582367613667,-142.5840614117576,0.0,-0.0011098053099041,0.0065313887278605,7.366004781889085,-126.2489109615232,-4850.912178592754,0.0,-26.213829631437772,-0.1081911560252886,-0.000607485168774,0.0,6.281199805124685,4819.597424256087,0.0249976432868698,-0.0019992912061951
