gas,brake,FyFR,slip1,az,signal,y,FxFR,FR,pitch,sideslipFL,FxRL,roll,pitchrate,sideslipRR,longslipFL,vy,FL,FyFL,ay,steeringangel,longslipRL,FxFL,x,yaw,longslipRR,vx,sideslipRL,RR,FxRR,FyRL,ax,yawrate,slip,rollrate,RL,longslipFR,sideslipFR,signal,FyRR
0.282072621082471,0.0,-751.1201405458979,6.277351384998254,0.2001326622079202,0.0,-4850.90180875329,-128.74813404589952,3.840427993066481,-0.0185674213634953,-0.0110856331528718,4396.901291366301,-0.0004802816408379,-0.0563359842867332,-0.0088393587168332,-0.0010829812587615,-0.0072412014082324,3.836942367050263,746.8997146905143,0.0211351939449411,0.0,0.0231093910259606,-128.36761945777425,4564.151409838012,-0.0339750001956957,0.0229402895155491,1.242389885715804,0.0084383564015923,3.9810945865205984,4400.86561138191,-1029.4264913121087,5.37971345146725,6.931392269296578e-05,-0.0058339221813322,0.0138001068820946,4.002142999459485,-0.0011167027157722,0.0111522449063716,2.090930674744356,1060.1044647623785
0.2820683551440865,0.0,-658.5869521253964,6.277661627948932,0.1910166642311762,0.0,-4850.902312564094,-127.112945105022,3.985106696444575,-0.0190792522550063,-0.0095347289278939,4287.733635601971,-0.0003405984399706,-0.0469449670208949,-0.0070059546812023,-0.0010708443443658,-0.0071516572618461,3.981718425482864,654.6197134941434,-0.0063651857793645,0.0,0.0223110710867379,-126.25175473130612,4564.164117787671,-0.0339750574688784,0.022166560083101,1.295532469378592,0.007275188507225,4.123195660033351,4282.653101438175,-893.1925567146595,5.24138320855322,-4.017291096415541e-05,-0.005523679230654,0.0140035257667285,4.144338267789266,-0.0010790697117246,0.0094661466434676,2.1605184374867665,896.4205988544159
0.2817740712421736,0.0,-561.8399212916595,6.277868950531421,0.1786107084556252,0.0,-4850.9028339398255,-125.76227462834667,4.125963250949639,-0.0194968924296272,-0.0080969582827971,4186.635659979943,-0.0002021584448091,-0.0375387863316232,-0.0057038595799743,-0.0010542639662131,-0.0071606062570413,4.122286862949987,567.9118588494233,0.0019908942985434,0.0,0.0215898756363459,-124.95118990694384,4564.177349229201,-0.0339753684198496,0.0215858132350581,1.3473897325236746,0.0056114532588393,4.266047025997607,4186.347213647114,-742.2619934687623,5.119657944791452,-1.448183263694699e-05,-0.0053163566481647,0.0136653478927328,4.286111771854375,-0.0010455868876322,0.0076930199550951,2.227890850320589,739.4379236100857
0.2812894452915628,0.0,-465.2624133026107,6.278156367159016,0.1628480952535201,0.0,-4850.903372146264,-124.67687312780596,4.263278615291694,-0.0198213214596141,-0.0066048313362794,4093.436983463364,-6.81476487985735e-05,-0.0283131678777031,-0.0044170555839997,-0.0010336684245466,-0.0070295510502215,4.259540565770584,482.7302560951388,0.0254918533814513,0.0,0.0211160800564962,-123.94730324159929,4564.191091879567,-0.0339753619982258,0.021010552402023,1.398044720112291,0.0040655074130347,4.407661262443883,4093.78669797289,-579.2577676700059,5.004051549843533,3.795366790404877e-06,-0.0050289400205699,0.0131772325438166,4.428329055615712,-0.0010227933086786,0.0060762349552841,2.292961887808206,597.677590631154
0.2806860271960478,0.0,-373.7507067355723,6.278536541321135,0.1449963243379366,0.0,-4850.903924995561,-123.94027711479492,4.397500339722197,-0.0200552129290386,-0.0051311711486793,4006.164907466231,6.052159102174116e-05,-0.0194196025061777,-0.0030779024294983,-0.0010149142724918,-0.0067293962259977,4.393980731998648,396.785649090318,0.0336936219689222,0.0,0.0207057241874175,-123.07217549316545,4564.205334142775,-0.0339754676981136,0.0205333089636919,1.447559122386013,0.0027832303327761,4.548278469336364,4004.97019526652,-428.42310646890087,4.893491487109554,-2.5765476547048857e-05,-0.0046487658584512,0.0125872504914904,4.569004181063206,-0.0010036293841348,0.0046062642189457,2.355647350409998,457.2386053990551
0.2799991640913025,0.0,-286.4907853031373,6.278931196101318,0.1206229949444736,0.0,-4850.904491023881,-123.4456980917487,4.529122266856133,-0.0202025477209304,-0.0037835654593086,3923.085969303023,0.0001821666934791,-0.0109759458530096,-0.0018868565110531,-0.0009992307296008,-0.0063649542615644,4.525879686967207,313.2594439039644,0.0354475435521353,0.0,0.020342343346176,-122.40546454754822,4564.220064964138,-0.0339759043626413,0.0201328133327964,1.4959869447587086,0.0016076834356402,4.687450584989996,3921.7809107146168,-293.2292569517925,4.78879930209121,-5.614687204883916e-05,-0.0042541110782677,0.0117796402871287,4.707637708992564,-0.000987032749758,0.0032133344759232,2.415864986608093,322.6468011911559
0.2792414646005491,0.0,-202.452555083136,6.27932855105388,0.0923628232800759,0.0,-4850.905069422152,-123.17445749991664,4.6586103582676754,-0.0202686159893952,-0.0025922898583919,3845.330145893504,0.0002939875616059,-0.0031280729223148,-0.0009241918183842,-0.0009857367453336,-0.0059538234997203,4.655646956711557,235.30296733112272,0.0439109949770474,0.0,0.0200680557499467,-122.00776932176268,4564.23527382397,-0.0339765701924119,0.0197849117285137,1.543381003582165,0.0005642470593767,4.824938085649259,3842.783973274381,-171.79529906606058,4.688251696314292,-7.330394222182038e-05,-0.0038567561257061,0.0106494433814435,4.8430868930892,-0.000973118578657,0.0018966062653853,2.473534614509074,204.09771471429036
0.2784291770958761,0.0,-123.20470805372764,6.279751348518047,0.0550630765341571,0.0,-4850.905659196037,-123.068935242884,4.786325432359639,-0.0202599938160294,-0.0014859286702882,3770.597180605631,0.0003936927538518,0.0040147908155053,-0.000160721197341,-0.0009741520546357,-0.0054609546570219,4.783627568811604,163.18111686407232,0.0547227702384167,0.0,0.0198450638336434,-121.78553949921069,4564.250950717184,-0.0339773586521035,0.0195146082172588,1.5897859616779408,-0.0003227894330605,4.95972896295976,3768.6738475562015,-65.85921260334322,4.592094612775445,-8.40236890126044e-05,-0.0034339586615399,0.0094180123200428,4.976168081254192,-0.0009613368836274,0.0007403544772399,2.528578242756224,105.74840324988546
0.2775802922173487,0.0,-51.71086132053744,6.280200565869558,0.0223659506363978,0.0,-4850.906259143082,-122.93502466860502,4.912450731569392,-0.0201840339166769,-0.0004605247757749,3696.9545219971656,0.0004811063022537,0.0104159850309618,0.0005106210122753,-0.0009623812358612,-0.0048827087991832,4.910081231280932,95.13074792864282,0.0611142506234096,0.0,0.0196072145276756,-121.61947567591206,4564.267086070902,-0.0339783219567925,0.0192406121510344,1.635237542514054,-0.0010409382302919,5.091563115789581,3694.948849245814,22.54481019491964,4.496230559940034,-0.0001093753703647,-0.0029847413100279,0.0081834378321469,5.107238812923433,-0.0009496685571848,-0.0002513464123603,2.5809201905792083,24.39488321080571
0.2768056528218934,0.0,12.675079202670368,6.280651782533322,-0.0117529343701075,0.0,-4850.906868287683,-122.71364634772772,5.036866834327277,-0.020048034850562,0.0004439470174695,3621.823505809818,0.0005559397296664,0.0160969387910366,0.0011172630118896,-0.0009512139886068,-0.0042577984671794,5.034901144160074,32.172021364650135,0.0628958949881098,0.0,0.0193824975072851,-121.36327721694973,4564.283670352747,-0.0339796203415659,0.0190017505423224,1.679711204070137,-0.0016363046554441,5.221524092069223,3619.593532503039,94.7755567053322,4.3988889878970285,-0.000147097702395,-0.002533524646264,0.0069017513722557,5.236227814488999,-0.0009385279106859,-0.0011330105800982,2.6304872068067624,-45.77953099201156
