yawrate,brake,FxRL,FyRL,signal,slip,ax,FL,FyFL,FyRR,FyFR,az,sideslipRL,steeringangel,sideslipFR,y,longslipFR,longslipFL,RR,ay,gas,pitchrate,pitch,roll,FxFL,slip1,vy,yaw,RL,signal,FxFR,x,FxRR,longslipRR,sideslipRR,vx,sideslipFL,FR,longslipRL,rollrate
5.151278868309094e-06,0.0,1247.0051779593628,-40.1565572919245,3.365358818251381,0.0,1.4427410631667583,1.4352519668447756,-15.211477273886915,58.59287618349893,33.32048117321935,-0.001698363293332,-0.0001324574208153,0.0,-0.0009826825682986,-4850.899461639928,-0.0006073032739701,-0.000608690635709,1.6314634880102103,0.0244299978277747,0.0296657881921029,0.0032715660238989,-0.0057074796680807,0.0002219959479445,-94.47031486922488,0.0,-0.0012544186622714,-0.0342920182366592,1.6363614128548123,0.0,-94.95426050242692,4564.080905110369,1246.1757024853837,0.0070597401653452,-7.453177434711832e-05,0.4825457050358985,0.000744509061192,1.4359733051451498,0.0071172663149904,0.0022256332296191
-4.917066823075886e-07,0.0,1233.8482329797262,2.67479467460084,3.484884457907259,0.0,1.424872802329958,1.4783711320052313,-51.41146157689624,15.541421472019836,70.25035935025772,-0.0080818681308875,-0.0004432420609091,0.0,-0.0013006102087399,-4850.899640963448,-0.0006064192034387,-0.0006075909398562,1.673030390577841,0.0249197482374027,0.0290662371861549,0.0035993338130907,-0.005672787749051,0.0002416918442961,-94.51346240697518,0.0,-0.0010059985654524,-0.0342920013431281,1.6774421764610294,0.0,-95.0112390350836,4564.085805916061,1232.9457657806126,0.0070034055638381,0.0002352763889139,0.4968791473157295,0.0010670857574823,1.4789356699630876,0.0070608160334784,0.0017597555433086
-4.783537487211115e-06,0.0,1224.9869924367383,31.592327360414465,3.600864062477944,0.0,1.4126107609487335,1.5214201695995206,-78.05064661647938,-13.697540893765757,96.6052026487819,-0.0143469842077547,-0.0006304870912893,0.0,-0.0015166331762238,-4850.899822683887,-0.0006079467855314,-0.0006092721101777,1.7120904504973546,0.0246210011073465,0.028424117100993,0.00374345507758,-0.0056358694464109,0.0002567225302492,-94.77961672456556,0.0,-0.0007577380661604,-0.0342920314765052,1.7156676319424768,0.0,-95.2713815100095,4564.090849183497,1224.3050983077806,0.0069717868225561,0.000426541795675,0.5110637960309341,0.0012952192448051,1.5218464284308166,0.0070270305533253,0.0012933826109855
-8.719882621741072e-06,0.0,1211.4176931452382,49.26348510621038,3.7131514172009816,0.0,1.3951570651147929,1.5644072469766774,-97.00519234374364,-31.87684356208668,115.17712542141436,-0.0201403664633053,-0.0007172452021304,0.0,-0.0016683203170284,-4850.900006787297,-0.0006056879009842,-0.0006069450217831,1.7496583849650842,0.0239762100967677,0.0277714023112559,0.0037622497038101,-0.0055982523760777,0.0002671228211349,-94.53063663666356,0.0,-0.0005144842620386,-0.0342921014471458,1.752566701443012,0.0,-95.01075191181904,4564.096033551747,1210.5480081364717,0.006908984355017,0.0005223524082995,0.5251007919234147,0.0014519900626358,1.5646902333874482,0.0069619913719613,0.000834620142518
-1.1339136863538358e-05,0.0,1199.6255555972734,58.07011818222959,3.82160314634701,0.0,1.3800640931061072,1.6070099192273342,-110.57237436733377,-41.4805657916639,128.1287156397833,-0.0252337908008837,-0.0007297885791244,0.0,-0.0017703306174947,-4850.900193281241,-0.0006035881575367,-0.0006048245839651,1.7869210667010966,0.0231041233830232,0.0271354687716569,0.0037031648976298,-0.0055609062708399,0.0002730171081342,-94.39041130769424,0.0,-0.0002787530162425,-0.034292203529731,1.7891529408111777,0.0,-94.85392535806773,4564.101357418602,1198.693716061868,0.006845866109961,0.0005454276302292,0.5389820036623271,0.001567454166,1.6071600596301796,0.0068974688097149,0.0003916157069278
-1.3480211113901867e-05,0.0,1187.592481135324,60.24611676999767,3.926078917349997,0.0,1.364972607267965,1.6491736200451683,-120.46521245529564,-44.53860056360382,137.10556858957673,-0.0297790165787651,-0.0006892388777709,0.0,-0.0018430257431761,-4850.900382208143,-0.0006022502255251,-0.0006034491208077,1.8239311125833324,0.0219480304609398,0.0265061164295976,0.0036018276944488,-0.0055244089064397,0.0002745949715435,-94.2196560892506,0.0,-5.389409734212362e-05,-0.0342923286039738,1.8254650669726733,0.0,-94.6595422015345,4564.106819275772,1186.6901436400897,0.0067860003442345,0.0005162352228743,0.552711530959363,0.00165446448323,1.6491985289226665,0.0068350524650083,-2.985224898534096e-05
-1.5481498464659353e-05,0.0,1175.6613400194535,57.56597051142997,4.026441644346821,0.0,1.3501853174546494,1.6908921065080047,-127.95205324235368,-42.91563482304674,143.51973339216948,-0.0336076975465096,-0.0006110406921459,0.0,-0.0018986650603549,-4850.900573638224,-0.0006008415730204,-0.0006019624983038,1.8605435224289524,0.0205236784061698,0.0258786032176528,0.0034838402072517,-0.0054890344915533,0.0002721028323769,-94.0209652169616,0.0,0.0001578056929827,-0.0342924746480534,1.8613845934110624,0.0,-94.43232799171348,4564.112417626594,1174.8166693004782,0.0067231573151956,0.0004530802681764,0.5662938593281533,0.0017255338995203,1.690798017714257,0.0067686621906104,-0.0004243163221955
-1.71330544635706e-05,0.0,1163.9130445701776,51.51642829843618,4.122557690848458,0.0,1.33574151573659,1.7321409551944196,-134.04898198554298,-38.083007117900586,148.3817323134491,-0.0367771566629736,-0.0005097525167305,0.0,-0.001945939427426,-4850.900767665498,-0.0005994043875365,-0.0006004436157491,1.8968338698735263,0.0188903135738077,0.0252555087256912,0.0033672500335942,-0.0054548440504107,0.0002658332221843,-93.8129178265514,0.0,0.0003540419109137,-0.0342926388374091,1.897009644738094,0.0,-94.19125646739832,4564.118151006517,1163.1324925737638,0.0066608925842901,0.0003677185759012,0.5797308173971636,0.0017899394902501,1.7319370627968769,0.0067023221082394,-0.0007878601659757
-1.850207039115376e-05,0.0,1152.2727873464212,43.28899081638337,4.214297071260374,0.0,1.321505348381568,1.772910659850225,-139.46512083682853,-31.169742867999695,152.4358397432833,-0.0393008895160271,-0.000395165373791,0.0,-0.0019910259112576,-4850.900964405739,-0.0005979389722111,-0.0005988929657444,1.9327944126026924,0.0170956202981579,0.0246367776146314,0.0032635938146783,-0.0054217557208707,0.0002561142946641,-93.60270939569656,0.0,0.0005329920766603,-0.0342928179186059,1.9323450430935407,0.0,-93.94428721974184,4564.124017973325,1151.5613909526803,0.0065986365690132,0.0002700830367397,0.5930248152003922,0.0018531228098118,1.772606930075086,0.0066356801651626,-0.00111709292324
-1.957165482595863e-05,0.0,1140.764726490087,33.76229225100337,4.301533650965347,0.0,1.3074733955013187,1.813197306515044,-144.6765131114604,-23.060883770302823,156.18777974227314,-0.0412145456402663,-0.0002744635154502,0.0,-0.002037504835219,-4850.901163991138,-0.0005964826307348,-0.0005973432168102,1.9684357791004088,0.0151601677218175,0.0240231233908009,0.0031795353055394,-0.0053895999943313,0.0002433044117972,-93.3968405244422,0.0,0.0006932183532023,-0.0342930091116078,1.967409414849491,0.0,-93.69931322027942,4564.130017103634,1140.1272640478169,0.0065366200605591,0.0001673651209217,0.6061777557090516,0.0019184789672565,1.8128043917869288,0.0065690826490595,-0.0014093926225439
