steeringangel,y,longslipRL,signal,RR,vx,sideslipFR,signal,pitch,FyFR,sideslipRR,longslipFL,FR,vy,FL,x,FxRL,FxFR,slip1,FyFL,FyRL,longslipRR,FyRR,gas,ay,longslipFR,yaw,ax,slip,sideslipFL,FxFL,RL,yawrate,brake,rollrate,az,pitchrate,roll,FxRR,sideslipRL
0.0,-4852.1838722425855,0.0008503796182478,0.0,4.921336866807136,1.626873974613566,-0.0024145691320874,1.7793483096392133,-0.0007032230613347,199.7184640030512,-0.0019816667415183,-0.0008504180569396,4.908694547248209,9.264480081993744e-07,4.908699391229505,4601.521554412263,141.87362947324175,-140.58567569159345,5.69029923347058e-07,-199.71629198179448,-165.38681263273472,0.0008503780681725,165.3883207740745,0.0,2.4165699506266345e-06,-0.0008504173343487,-0.0342951379466832,3.1964982363072186e-08,5.69029923347058e-07,0.0024145484088716,-140.5856077735479,4.92133391640901,4.672939701215542e-07,0.0178488821906325,-4.281257135749016e-07,-6.314758430728509e-07,1.3368824485011576e-08,4.5393538451351374e-08,141.87351727666098,0.0019816542301712
0.0,-4852.184430062656,0.000850379539726,0.0,4.92133688433118,1.6268739749172672,-0.0024145679634737,1.7511560127194328,-0.0007032229218236,199.7183601524493,-0.0019816654353468,-0.0008504180420073,4.908694535428975,9.408960344680418e-07,4.908699403503185,4601.537813589996,141.87362467710804,-140.58567300236805,5.779047359206854e-07,-199.71647655847164,-165.38696920127518,0.0008503781793349,165.38819589322077,0.0,2.031460119223246e-06,-0.0008504173556143,-0.0342951332574294,3.247084910213295e-08,5.779047359206854e-07,0.0024145504688331,-140.58561259800393,4.921333889974424,4.702730875202322e-07,0.0178488822348328,-4.416652848376278e-07,-6.112845376697095e-07,1.4380748458020664e-08,4.103184025798504e-08,141.8735274880366,0.0019816559880157
0.0,-4852.184987882528,0.0008503794608161,0.0,4.921336896484754,1.6268739752272092,-0.0024145667823205,1.7213877935876891,-0.0007032227738447,199.7182546723612,-0.0019816642125479,-0.0008504180253198,4.908694525111996,9.51479162422925e-07,4.908699415231119,4601.554072767738,141.8736197390966,-140.58567042356532,5.844037583101994e-07,-199.71665695891883,-165.38712439263176,0.0008503782845139,165.38807751321846,0.0,1.653267258403346e-06,-0.0008504173769981,-0.0342951285380363,3.27711992194087e-08,5.844037583101994e-07,0.0024145524569905,-140.58561726103864,4.921333869333871,4.733109953194e-07,0.0178488822763664,-4.48109015091662e-07,-5.789900781131478e-07,1.5097519934456488e-08,3.657398953176373e-08,141.8735372055032,0.0019816577063694
0.0,-4852.185545702238,0.0008503793825491,0.0,4.921336903466683,1.6268739755410992,-0.0024145656056918,1.6900704416319072,-0.0007032226201619,199.7181488161644,-0.0019816630807459,-0.0008504180071705,4.908694516237779,9.582905797842329e-07,4.908699426305176,4601.570331945495,141.87361470232457,-140.5856679991999,5.885843496812515e-07,-199.7168311250593,-165.38727602052032,0.0008503783823998,165.38796648432378,0.0,1.286422794702544e-06,-0.0008504173983239,-0.0342951237880809,3.281522581126892e-08,5.885843496812515e-07,0.0024145543487552,-140.5856217102297,4.921333854478308,4.763777545054814e-07,0.0178488823132677,-4.47766049544776e-07,-5.359816377800655e-07,1.5553236222258993e-08,3.2089319925680224e-08,141.87354628305906,0.0019816593564391
0.0,-4852.186103521824,0.0008503793059139,0.0,4.921336905541062,1.626873975856142,-0.0024145644511646,1.6572321403549888,-0.0007032224632006,199.71804404132916,-0.0019816620479918,-0.0008504179878984,4.908694508736189,9.614686168719502e-07,4.908699436631787,4601.586591123257,141.87360961976273,-140.5856657629898,5.905316143959635e-07,-199.7169969383581,-165.38742167174794,0.0008503784719161,165.38786362562576,0.0,9.355572717409368e-07,-0.0008504174193689,-0.0342951190074376,3.2568131011869085e-08,5.905316143959635e-07,0.002414556120862,-140.5856259011134,4.921333845315012,4.79443788254275e-07,0.0178488823438284,-4.410266539483753e-07,-4.837766580150893e-07,1.578141764648869e-08,2.764361125953016e-08,141.87355460083214,0.0019816609101929
0.0,-4852.186661341319,0.000850379231837,0.0,4.921336903027325,1.626873976169212,-0.0024145633327093,1.6229024420115643,-0.0007032223050581,199.71794173458335,-0.0019816611182278,-0.0008504179678263,4.908694502526121,9.61196025813351e-07,4.908699446136366,4601.602850301025,141.87360454695911,-140.58566374296095,5.903579581580079e-07,-199.71715249512957,-165.38755910121063,0.000850378552199,165.38776958089997,0.0,6.048063836430573e-07,-0.0008504174399173,-0.034295114196273,3.2007927752766675e-08,5.903579581580079e-07,0.0024145577553499,-140.58562979270448,4.921333841667187,4.824802615645902e-07,0.0178488823667098,-4.283470348406794e-07,-4.239609073362249e-07,1.5814176360716017e-08,2.3298369307004792e-08,141.87356206210066,0.0019816623457963
0.0,-4852.187219160755,0.0008503791611751,0.0,4.92133689629066,1.6268739764769853,-0.0024145622622548,1.587112241012958,-0.0007032221475208,199.71784310554008,-0.0019816602930097,-0.0008504179472596,4.908694497519495,9.576938779085126e-07,4.908699454761858,4601.619109478797,141.87359953859308,-140.5856619621807,5.881993357643316e-07,-199.7172962050352,-165.3876864192484,0.0008503786225754,165.38768474851167,0.0,2.9759639380429533e-07,-0.000850417459767,-0.0342951093550352,3.1122946507658645e-08,5.881993357643316e-07,0.0024145592378393,-140.58563334766694,4.921333843283128,4.854596965151824e-07,0.0178488823809239,-4.102409710674408e-07,-3.581509643198986e-07,1.5681680233849248e-08,1.9110215000786622e-08,141.87356859125128,0.0019816636460849
0.0,-4852.187776980165,0.0008503790947003,0.0,4.921336885733923,1.6268739767760445,-0.0024145612511302,1.549893746124302,-0.0007032219920861,199.71774923373067,-0.0019816595736234,-0.0008504179264906,4.908694493623833,9.51214937123439e-07,4.908699462467947,4601.635368656575,141.8735946475595,-140.58566043698835,5.842111769645978e-07,-199.71742673628088,-165.38780204563474,0.0008503786825695,165.38760937741094,0.0,1.6811809808673526e-08,-0.0008504174787284,-0.0342951044844366,2.991072478543028e-08,5.842111769645978e-07,0.0024145605560198,-140.5856365350686,4.921333849845573,4.88356597474779e-07,0.0178488823857853,-3.872711400963358e-07,-2.879657818685543e-07,1.5411790845024968e-08,1.5130354114828436e-08,141.87357413261836,0.0019816647964913
0.0,-4852.188334799575,0.0008503790330968,0.0,4.921336871788933,1.626873977062975,-0.0024145603094979,1.5112804514788236,-0.0007032218399865,199.71766109757127,-0.0019816589609496,-0.0008504179058098,4.908694490743351,9.42038584406935e-07,4.908699469231364,4601.651627834355,141.87358992380237,-140.58565917796466,5.785652659015052e-07,-199.71754298188344,-165.38790465973358,0.0008503787318914,165.38754363892076,0.0,-2.351150761763797e-07,-0.0008504174966162,-0.0342950995854318,2.8377420461452788e-08,5.785652659015052e-07,0.0024145617001803,-140.58563933016396,4.921333860981219,4.911478018542333e-07,0.0178488823808827,-3.600378375676569e-07,-2.149993793871819e-07,1.502982493541143e-08,1.140414894533607e-08,141.87357865046252,0.0019816657852171
0.0,-4852.18889261901,0.0008503789769462,0.0,4.9213368549074445,1.6268739773344552,-0.0024145594458609,1.4713071064354035,-0.0007032216922161,199.717579546327,-0.0019816584547208,-0.0008504178854925,4.908694488779153,9.304660162833252e-07,4.908699475046614,4601.667887012137,141.87358541372026,-140.58565818979372,5.714467894901901e-07,-199.71764408356285,-165.387993218106,0.0008503787704358,165.38748761976237,0.0,-4.562666157913479e-07,-0.0008504175132613,-0.0342950946591938,2.653702925665217e-08,5.714467894901901e-07,0.0024145626636391,-140.5856417152389,4.921333876270385,4.938125886664381e-07,0.0178488823660539,-3.291675152443195e-07,-1.407945779030752e-07,1.4558415941459011e-08,7.97080593652528e-09,141.87358212824694,0.0019816666039972
0.0,-4852.189450438495,0.0008503789267398,0.0,4.921336835552746,1.626873977587335,-0.0024145586669683,1.4300096843064034,-0.0007032215495575,199.71750528573227,-0.0019816580534271,-0.0008504178657825,4.908694487630494,9.16814945621336e-07,4.908699479925205,4601.68414618992,141.87358116041273,-140.58565747306938,5.630510797547251e-07,-199.71772944096125,-165.38806697968937,0.0008503787982605,165.3874413015963,0.0,-6.452753234545716e-07,-0.0008504175285254,-0.0342950897070886,2.4411059305059937e-08,5.630510797547251e-07,0.0024145634427539,-140.58564367784177,4.921333895256222,4.963328239915707e-07,0.0178488823413844,-2.953023479698949e-07,-6.681938044669222e-08,1.4017463592450598e-08,4.863172310158455e-09,141.87358456713264,0.0019816672481801
0.0,-4852.190008258042,0.0008503788829451,0.0,4.921336814193215,1.6268739778187409,-0.0024145579778728,1.3874253499843048,-0.0007032214126094,199.7174388662689,-0.0019816577546358,-0.0008504178469135,4.908694487197107,9.014140500219584e-07,4.908699483893377,4601.700405367704,141.87357721069824,-140.58565702481442,5.535802012707557e-07,-199.7177987168396,-165.38812550241508,0.0008503788156599,165.38740456425776,0.0,-8.013211290107996e-07,-0.0008504175423094,-0.0342950847306488,2.2035349024262032e-08,5.535802012707557e-07,0.002414564036763,-140.58564521360768,4.921333917453896,4.986930824640448e-07,0.0178488823072232,-2.590906716391459e-07,5.5561569396745995e-09,1.3424157366221448e-08,2.107631967621639e-09,141.87358599258144,0.0019816677163349
0.0,-4852.190566077671,0.000850378845707,0.0,4.921336791293287,1.6268739780261343,-0.002414557382262,1.3435924264956427,-0.0007032212818132,199.7173806995364,-0.0019816575551612,-0.0008504178291075,4.908694487379686,8.845976376488827e-07,4.908699486991455,4601.716664545485,141.87357359018276,-140.58565683979785,5.432396721761932e-07,-199.71785181308525,-165.3881686235124,0.0008503788228512,165.3873772005386,0.0,-9.240904734304524e-07,-0.0008504175545438,-0.0342950797315461,1.942836530777678e-08,5.432396721761932e-07,0.002414564447352,-140.58564632501546,4.921333942356648,5.008807142527732e-07,0.0178488822641533,-2.2117759719965283e-07,7.507011006408717e-08,1.2793082238269424e-08,-2.759044741576224e-10,141.8735864282026,0.0019816680099827
0.0,-4852.191123897395,0.0008503788152638,0.0,4.921336767309156,1.6268739782071922,-0.0024145568823761,1.2985503605128603,-0.0007032211574777,199.71733106276216,-0.0019816574511611,-0.00085041781248,4.908694488081138,8.667007344321707e-07,4.908699489272341,4601.732923723267,141.8735703289,-140.58565690413124,5.322354445469035e-07,-199.7178888587563,-165.388196443711,0.0008503788203791,165.38735892806326,0.0,-1.013738159337054e-06,-0.0008504175651043,-0.0342950747115631,1.6630848153319088e-08,5.322354445469035e-07,0.0024145646786393,-140.58564701634228,4.921333969445503,5.028858968016067e-07,0.0178488822126307,-1.821961924391021e-07,1.405802471564024e-07,1.2136353396212011e-08,-2.2739184837252474e-09,141.8735859207478,0.0019816681334598
0.0,-4852.19168171722,0.000850378791615,0.0,4.921336742681739,1.626873978360051,-0.0024145564788965,1.2523396868551795,-0.000703221039804,199.71729009907264,-0.0019816574379987,-0.0008504177971224,4.908694489207561,8.480544064561665e-07,4.908699490799835,4601.749182901047,141.8735674370979,-140.58565719183926,5.2077102920796e-07,-199.7179102011121,-165.38820931367883,0.0008503788087553,165.3873493915635,0.0,-1.0708851382540371e-06,-0.0008504175739098,-0.034295069672565,1.367986888195029e-08,5.2077102920796e-07,0.0024145647371608,-140.58564728716618,4.921333998196703,5.047016319579757e-07,0.0178488821535084,-1.427589046082177e-07,2.0109067231071398e-07,1.1463767720779222e-08,-3.87911520950798e-09,141.87358451433929,0.0019816680937684
0.0,-4852.192239537149,0.0008503787749001,0.0,4.921336717835059,1.6268739784833377,-0.0024145561712907,1.2050019920097002,-0.0007032209289064,199.71725782367383,-0.0019816575104343,-0.0008504177832232,4.908694490667913,8.289813103410267e-07,4.908699491646362,4601.765442078823,141.87356495457075,-140.58565768981126,5.090447608349148e-07,-199.7179163884242,-165.38820781040712,0.0008503787888343,165.38734816751187,0.0,-1.0965637761888791e-06,-0.0008504175810013,-0.0342950646164718,1.063865656506623e-08,5.090447608349148e-07,0.0024145646313516,-140.58564715912163,4.921334028092387,5.063236920159704e-07,0.0178488820878575,-1.0345048547883505e-07,2.5575331522275813e-07,1.0783031523149596e-08,-5.090177921892099e-09,141.8735822987455,0.0019816679001217
0.0,-4852.192797357191,0.0008503787649115,0.0,4.9213366931669285,1.6268739785761628,-0.0024145559574384,1.1565798767066064,-0.0007032208248329,199.7172341270284,-0.0019816576625976,-0.0008504177708745,4.908694492376999,8.097916513386422e-07,4.908699491891202,4601.781701256597,141.87356288269083,-140.58565838142556,4.972473139195267e-07,-199.71790815531116,-165.3881927143953,0.0008503787612937,165.38735476993506,0.0,-1.092206762004931e-06,-0.0008504175863872,-0.0342950595452309,7.533710615972166e-09,4.972473139195267e-07,0.0024145643718128,-140.58564665564472,4.9213340586239855,5.077505475094249e-07,0.0178488820168491,-6.48209148076686e-08,3.038683240031375e-07,1.010003173073576e-08,-5.911451049986567e-09,141.8735793395199,0.0019816675638101
0.0,-4852.193355177339,0.0008503787615903,0.0,4.921336669048573,1.6268739786381097,-0.002414555834549,1.1071169175812765,-0.0007032207275811,199.71721879472068,-0.0019816578882711,-0.0008504177601478,4.908694494253214,7.907794813863597e-07,4.908699491620308,4601.797960434368,141.87356124976117,-140.58565924702532,4.855594275709521e-07,-199.7178863935057,-165.38816498265825,0.000850378727112,165.38736866229604,0.0,-1.0595666910736696e-06,-0.0008504175901197,-0.0342950544607907,4.433196679373655e-09,4.855594275709521e-07,0.0024145639702671,-140.585645803862,4.921334089301627,5.089832232911644e-07,0.0178488819416848,-2.738010123170246e-08,3.448874427991541e-07,9.419044995023667e-09,-6.352563292368662e-09,141.8735757417177,0.0019816670977424
0.0,-4852.1939129975935,0.0008503787645409,0.0,4.921336645817252,1.6268739786692288,-0.00241455579823,1.056657627958273,-0.0007032206371139,199.7172115046507,-0.0019816581807265,-0.0008504177510929,4.908694496222066,7.72219568050467e-07,4.908699490921755,4601.814219612137,141.87356003841936,-140.58566026460576,4.741499813744524e-07,-199.71785214328423,-165.38812572706107,0.0008503786870595,165.38738926214236,0.0,-1.0007180712352196e-06,-0.0008504175922474,-0.034295049365076,1.3569598707269272e-09,4.741499813744524e-07,0.002414563440356,-140.58564463297978,4.921334119657202,5.100251966589716e-07,0.0178488818635984,8.407660477580541e-09,3.7841582151966213e-07,8.743030420635624e-09,-6.427994733905434e-09,141.8735715755322,0.0019816665163536
0.0,-4852.194470817945,0.0008503788071889,0.0,4.92133662262081,1.6268739786763056,-0.0024145558228144,1.0052474177923572,-0.0007032205537307,199.71721127673072,-0.001981658608664,-0.0008504177468527,4.908694498376272,7.543610738004894e-07,4.908699490026351,4601.830478789903,141.8735624537178,-140.5856616579554,4.631721118979723e-07,-199.7178069982716,-165.3880776320765,0.0008503786752816,165.38741749468426,0.0,-9.190701959603382e-07,-0.0008504175950088,-0.0342950442599643,2.802604095624231e-09,4.631721118979723e-07,0.0024145628103191,-140.58564345377366,4.921334148867672,5.108811940725865e-07,0.0178488817934089,4.2199107593304675e-08,3.711782547230833e-07,7.965482124497356e-09,-6.156246761189097e-09,141.8735700516304,0.0019816659096669
0.0,-4852.195028638389,0.0008503788285486,0.0,4.921336599360847,1.6268739786804514,-0.0024145559424503,0.9529325528025936,-0.0007032204796344,199.7172179301136,-0.0019816592222562,-0.0008504177415889,4.908694501041104,7.374263609669795e-07,4.908699489521533,4601.846737967665,141.87356411269317,-140.58566317048349,4.527624802072373e-07,-199.71775117835168,-165.38802925570454,0.0008503786329882,165.38745868332737,0.0,-8.159886118829522e-07,-0.000850417596061,-0.0342950391473063,6.192769472554828e-10,4.527624802072373e-07,0.0024145620452054,-140.5856419785783,4.9213341745259935,5.115553715445223e-07,0.0178488817632749,7.351569383453575e-08,3.664395267718958e-07,6.921354069869078e-09,-5.559835586084184e-09,141.87356717194746,0.0019816653820148
0.0,-4852.195586458911,0.000850378852618,0.0,4.92133657869692,1.626873978661903,-0.0024145561270797,0.8997601128363504,-0.0007032204170958,199.7172315843588,-0.001981659875204,-0.0008504177389754,4.90869450405496,7.216217687843386e-07,4.908699489217328,4601.862997145424,141.87356494819684,-140.58566473358508,4.430478773738454e-07,-199.71768535943548,-165.38797817062505,0.0008503785860063,165.38750938012558,0.0,-6.930881499302919e-07,-0.000850417595027,-0.0342950340287997,-2.5748571498397634e-09,4.430478773738454e-07,0.0024145611952658,-140.5856402476243,4.9213341991220645,5.1206990073095e-07,0.0178488817139276,1.0205511979691653e-07,3.567675093809325e-07,5.681601428449621e-09,-4.665318798200342e-09,141.87356241749325,0.0019816647561924
0.0,-4852.196144279503,0.0008503788813901,0.0,4.9213365610035815,1.626873978611236,-0.0024145563683325,0.8457779495004893,-0.0007032203678599,199.7172509178729,-0.0019816605311687,-0.0008504177376851,4.908694507235136,7.071309616787537e-07,4.908699489128514,4601.87925632318,141.87356548464606,-140.58566630625853,4.3414116710759017e-07,-199.7176118851959,-165.38791978793978,0.0008503785349843,165.38756452694227,0.0,-5.530851340674458e-07,-0.0008504175928727,-0.0342950289059734,-6.066428022558658e-09,4.3414116710759017e-07,0.002414560279765,-140.5856383322266,4.921334222903084,5.124347636019142e-07,0.017848881639451,1.2757644703017606e-07,3.4130522978960044e-07,4.281337353744294e-09,-3.501825726090123e-09,141.8735570742545,0.0019816640181509
0.0,-4852.196702100148,0.0008503789129094,0.0,4.921336545966287,1.6268739785291326,-0.0024145566647571,0.7910346430984283,-0.0007032203333772,199.71727541072548,-0.0019816611923882,-0.000850417738013,4.9086945104485125,6.941091986740125e-07,4.908699489313868,4601.8955155009335,141.8735664052598,-140.58566786226683,4.261377564320471e-07,-199.71753216658848,-165.38785423826516,0.0008503784829236,165.3876218093941,0.0,-3.993958167005509e-07,-0.0008504175890489,-0.0342950237803001,-9.199210556437381e-09,4.261377564320471e-07,0.002414559309669,-140.58563625010757,4.921334245248636,5.126550279813184e-07,0.0178488815551205,1.4989126795170165e-07,3.216356370720456e-07,2.749545578462777e-09,-2.100625072528229e-09,141.87355163054403,0.0019816632183039
0.0,-4852.19725992083,0.0008503789478454,0.0,4.921336533250815,1.6268739784198212,-0.002414557003594,0.7355794589107895,-0.0007032203147582,199.71730432006208,-0.0019816618656752,-0.0008504177390466,4.908694513596177,6.826783693046335e-07,4.908699489785491,4601.911774678685,141.87356762987656,-140.58566938601854,4.191125339137798e-07,-199.71744782012655,-165.38778418788024,0.0008503784296517,165.38768060389063,0.0,-2.356477795808999e-07,-0.0008504175843813,-0.0342950186531697,-1.1895241841016753e-08,4.191125339137798e-07,0.0024145583084238,-140.58563399530888,4.921334265564431,5.127416630484119e-07,0.0178488814728967,1.6886514346904956e-07,2.993941544691364e-07,1.1251180530324112e-09,-4.94556192345914e-10,141.87354617973145,0.0019816624009863
0.0,-4852.197817741534,0.0008503789843663,0.0,4.921336522714713,1.626873978289764,-0.0024145573793302,0.6794623028602548,-0.0007032203126762,199.71733688406871,-0.0019816625548546,-0.0008504177411567,4.908694516588308,6.729237044796189e-07,4.908699490526951,4601.928033856435,141.87356928000688,-140.58567084582606,4.131178509114189e-07,-199.71736050850544,-165.3877122653261,0.0008503783760504,165.38774090600057,0.0,-6.508265944864828e-08,-0.0008504175785506,-0.0342950135258419,-1.3932480713900915e-08,4.131178509114189e-07,0.002414557292326,-140.58563161862864,4.921334283426114,5.12708842494858e-07,0.0178488814013482,1.844095951667948e-07,2.7582094730493137e-07,-5.450985348696416e-10,1.2824388432864502e-09,141.87354091447318,0.0019816615889813
0.0,-4852.198375562243,0.0008503790226511,0.0,4.921336514337079,1.6268739781441204,-0.0024145577885082,0.6227336765994753,-0.0007032203273104,199.7173725702466,-0.0019816632545392,-0.0008504177442077,4.908694519315766,6.648997754411428e-07,4.90869949151473,4601.944293034182,141.87357113139768,-140.585672223397,4.0818721128881e-07,-199.7172716590976,-165.3876403338214,0.0008503783231019,165.38780255472605,0.0,1.0956656951065833e-07,-0.0008504175718548,-0.034295008399427,-1.5491390357831135e-08,4.0818721128881e-07,0.0024145562751603,-140.5856291606285,4.921334298589819,5.125720767129662e-07,0.017848881341666,1.9649128679619293e-07,2.5156926647297585e-07,-2.210231870207913e-09,3.195841388222633e-09,141.8735357174818,0.0019816607947843
0.0,-4852.19893338294,0.0008503790607514,0.0,4.921336508136164,1.6268739779890249,-0.0024145582248881,0.5654446320630184,-0.0007032203583371,199.7174108921577,-0.0019816639532027,-0.0008504177481844,4.90869452167884,6.586352700261519e-07,4.908699492724162,4601.960552211928,141.87357326286067,-140.58567351468173,4.0433820792768164e-07,-199.7171826067934,-165.3875696383502,0.0008503782705785,165.3878649636299,0.0,2.858305057511868e-07,-0.0008504175644055,-0.0342950032748744,-1.6443763455935335e-08,4.0433820792768164e-07,0.0024145552722466,-140.58562667122942,4.921334310917111,5.123478623519767e-07,0.0178488812962766,2.0513106704650665e-07,2.271459159972322e-07,-3.821140582802044e-09,5.211088010797304e-09,141.873530784446,0.0019816600270772
0.0,-4852.199491203603,0.0008503790995697,0.0,4.921336504129015,1.6268739778283503,-0.0024145586803902,0.5076467255240725,-0.000703220404957,199.7174512135186,-0.001981664636878,-0.0008504177530326,4.908694523582491,6.541327789869758e-07,4.908699494120237,4601.976811389674,141.87357547253103,-140.58567471104868,4.015723924104436e-07,-199.71709475948896,-165.38750111676046,0.0008503782204837,165.38792715386668,0.0,4.6098433080922486e-07,-0.0008504175564468,-0.0342949981529656,-1.6985106176364598e-08,4.015723924104436e-07,0.0024145542997378,-140.58562419099584,4.921334320368512,5.120531180719353e-07,0.0178488812623839,2.104001659741542e-07,2.0273316818627567e-07,-5.3317584479071505e-09,7.294120968719976e-09,141.87352601354087,0.0019816592930878
0.0,-4852.200049024222,0.0008503791366509,0.0,4.921336502285558,1.62687397766733,-0.0024145591486885,0.4493919711972809,-0.0007032204659434,199.7174929291878,-0.0019816652938404,-0.0008504177586246,4.908694524952386,6.513690890937065e-07,4.908699495676094,4601.993070567421,141.87357782451377,-140.58567581203434,3.998754559562296e-07,-199.71700940014037,-165.38743541736153,0.0008503781716117,165.38798808075822,0.0,6.326505653693637e-07,-0.0008504175481089,-0.0342949930343135,-1.7039483312690623e-08,3.998754559562296e-07,0.0024145533704874,-140.5856217635799,4.921334326943533,5.11704608698203e-07,0.0178488812415783,2.124123022273269e-07,1.7863209442301466e-07,-6.702339663989385e-09,9.411816922921666e-09,141.87352157496463,0.0019816585972279
0.0,-4852.200606844774,0.0008503791736118,0.0,4.921336502562562,1.6268739775086845,-0.0024145596231621,0.3907327944294597,-0.000703220539702,199.71753542770367,-0.0019816659130976,-0.0008504177649037,4.908694525722055,6.502973296808002e-07,4.908699497358056,4602.009329745168,141.87358017820003,-140.58567681119428,3.992185496237897e-07,-199.7169277158117,-165.38737305077052,0.000850378126589,165.38804670514995,0.0,7.985447591241657e-07,-0.0008504175396337,-0.0342949879193658,-1.674619364805575e-08,3.992185496237897e-07,0.0024145524965741,-140.58561942377972,4.921334330714363,5.113186129670215e-07,0.0178488812302524,2.1132148853150514e-07,1.5489672579906737e-07,-7.898560613696735e-09,1.1532429591190096e-08,141.87351741029423,0.0019816579434862
0.0,-4852.2011646652445,0.0008503792077705,0.0,4.921336504860582,1.6268739773566363,-0.002414560097581,0.3317219845203245,-0.000703220624336,199.717578151695,-0.0019816664852996,-0.0008504177716873,4.908694525848696,6.508494358567263e-07,4.908699499143849,4602.025588922915,141.87358255418246,-140.58567770761286,3.9955979880794393e-07,-199.71685073078416,-165.387314398361,0.0008503780836721,165.38810210311544,0.0,9.567198047033731e-07,-0.0008504175311172,-0.0342949828084112,-1.6097301195729814e-08,3.9955979880794393e-07,0.0024145516880765,-140.58561720495513,4.921334331766553,5.109106410074839e-07,0.0178488812299052,2.0731717790478938e-07,1.3176228002028117e-07,-8.893630890408708e-09,1.3625936707714105e-08,141.8735136243933,0.0019816573352025
0.0,-4852.201722485617,0.0008503792409887,0.0,4.921336509079536,1.626873977212969,-0.0024145605655412,0.2724126472156831,-0.0007032207177141,199.71762052241849,-0.001981667001909,-0.0008504177789149,4.908694525298158,6.529380979557075e-07,4.908699501005569,4602.041848100665,141.87358487570657,-140.58567849788827,4.008455020216737e-07,-199.7167793807809,-165.38725982421136,0.0008503780455223,165.38815340938345,0.0,1.1053118878526406e-06,-0.0008504175227835,-0.0342949777015886,-1.5167740259970463e-08,4.008455020216737e-07,0.0024145509541315,-140.5856151340545,4.921334330247863,5.104952877041795e-07,0.0178488812369662,2.0061933006961998e-07,1.092431032461648e-07,-9.66677929314362e-09,1.5664396554012488e-08,141.87351020300306,0.0019816567757356
0.0,-4852.202280305879,0.0008503792707691,0.0,4.921336515069818,1.6268739770807956,-0.0024145610212223,0.2128581569158496,-0.0007032208175387,199.7176620171751,-0.0019816674563238,-0.0008504177863816,4.908694524059953,6.564589192291411e-07,4.908699502926002,4602.058107278418,141.87358712173244,-140.58567918142342,4.0301145733709306e-07,-199.7167144323075,-165.3872096137841,0.0008503780103125,165.3881999058104,0.0,1.2427701807635778e-06,-0.0008504175147073,-0.0342949725988962,-1.4007094669457504e-08,4.0301145733709306e-07,0.0024145503017344,-140.58561323380786,4.921334326307696,5.100861457475788e-07,0.0178488812526003,1.9147376390783122e-07,8.75242270002858e-08,-1.02047187555221e-08,1.762220089530847e-08,141.87350718646837,0.0019816562676714
0.0,-4852.202838126015,0.0008503792988422,0.0,4.9213365226885255,1.6268739769611256,-0.00241456145927,0.1531121086422864,-0.0007032209214115,199.71770212521955,-0.0019816678433995,-0.0008504177940253,4.908694522132202,6.612927412794648e-07,4.9086995048840265,4602.074366456175,141.87358926655244,-140.58567975748798,4.059843921007333e-07,-199.71665653161293,-165.38716402474546,0.0008503779803267,165.3882409814106,0.0,1.367733750829569e-06,-0.0008504175070648,-0.0342949675002022,-1.2640482385140664e-08,4.059843921007333e-07,0.0024145497363434,-140.5856115237881,4.921334320145523,5.096957161829499e-07,0.0178488812736573,1.801462675508542e-07,6.660846651316818e-08,-1.0500071201633233e-08,1.9476324262792864e-08,141.8735045924998,0.0019816558130786
0.0,-4852.203395946014,0.0008503793232158,0.0,4.92133653175314,1.626873976855956,-0.0024145618746734,0.0932282698057025,-0.0007032210268986,199.71774039931975,-0.0019816681596599,-0.00085041780167,4.908694519533441,6.673083029354954e-07,4.9086995068678085,4602.090625633933,141.87359126494528,-140.5856802262413,4.096835974862239e-07,-199.7166061541564,-165.38712324031752,0.0008503779539926,165.3882761861049,0.0,1.4791394358118791e-06,-0.0008504174999115,-0.0342949624052562,-1.1149099626180662e-08,4.096835974862239e-07,0.0024145492617027,-140.58561001776297,4.921334311957338,5.093353400109327e-07,0.0178488813008057,1.6691925997591253e-07,4.663405162547343e-08,-1.0552212566294748e-08,2.1206485455864553e-08,141.87350241592475,0.0019816554135157
0.0,-4852.203953765864,0.0008503793452466,0.0,4.921336542089501,1.6268739767656868,-0.0024145622630784,0.0332605318190128,-0.0007032211315889,199.7177764172937,-0.0019816684031093,-0.0008504178092553,4.908694516289951,6.743647089525663e-07,4.908699508863883,4602.106884811694,141.8735931250587,-140.58568059213934,4.140224461059853e-07,-199.716563651979,-165.38708741241808,0.0008503779329637,165.3883051869339,0.0,1.57615039090175e-06,-0.0008504174933968,-0.034294957313701,-9.530787249675784e-09,4.140224461059853e-07,0.0024145488799408,-140.58560872973266,4.92133430197536,5.09015101766897e-07,0.017848881331565,1.5208539794500897e-07,2.760789185306284e-08,-1.0365844993674626e-08,2.2795294881825124e-08,141.87350068966853,0.00198165506999
