FxRR,sideslipRR,signal,sideslipRL,RL,az,FxFL,yawrate,y,FyFL,longslipRL,longslipRR,yaw,RR,roll,FyRR,sideslipFL,vy,FxRL,FyFR,slip1,brake,FyRL,x,rollrate,vx,signal,FR,steeringangel,longslipFR,pitchrate,gas,pitch,FL,sideslipFR,ay,FxFR,longslipFL,slip,ax
5755.079544995457,-0.014039704608645,1.9514467156533184,-0.0001717044254895,4.831669086641155,0.2768927697861027,-153.059550104218,0.0040363497232075,-4850.903290176717,622.1858268130494,0.0267281477840217,0.697597874250067,-0.0340083649641289,10.132029881859069,-0.0006949760929695,121.90485394439344,-0.0094656701566751,-0.0114442664238299,5571.480379015609,-637.9891907081187,6.275659639526827,0.0,-130.29596216859608,4564.1971359955405,0.0126130020397951,1.5236962993056904,0.0,4.703880001293746,0.0,-0.0012672678252422,-0.0575322644613974,0.4321485656176229,-0.0229637667684676,4.681963029610887,0.0105431794420203,-0.0575246623688744,-152.3607080152219,-0.0011710343542467,-0.0075256676527594,6.924144756545874
5767.5961633561465,-0.0123936558043074,1.9708994599769205,-0.000949226041252,5.052561574750831,0.2555997070409567,-150.27732633839378,0.0042035015698229,-4850.903935754627,537.3888724297334,0.0295514680028633,0.6644591310289765,-0.0339660858992971,9.852443124444946,-0.0005633650373704,115.6498485271556,-0.0081464638335319,-0.0114242142661182,5544.945549860132,-589.3620114549244,6.276000466024211,0.0,-0.0891498016364753,4564.212740645855,0.0136625970250606,1.5927367941749395,0.0,4.8991730187726965,0.0,-0.0012886893090419,-0.0496257502547704,0.4280533793362442,-0.0234954595307767,4.875716405906838,0.0095478363644851,0.0303881485489997,-149.76136883015695,-0.0012356206816915,-0.0071848411553751,6.92218970894269
5770.993893984646,-0.0100645770497285,1.985425982075177,-0.0009689426996589,5.262500564415911,0.2438597354355319,-150.25352884775415,0.0038487394069716,-4850.904601466325,466.1544599076103,0.0305377949429858,0.620019187075865,-0.0339256331829716,9.53153086684866,-0.0004202601505147,105.53773339778952,-0.0070612928833273,-0.0110083682435375,5520.741051714098,-533.5744102169697,6.276551560971956,0.0,64.0502489559482,4564.229035284126,0.0148217742730518,1.6617811886533005,0.0,5.093039633253232,0.0,-0.0013264071772579,-0.0418125651501739,0.4233427616836228,-0.0239485948289817,5.070882968548062,0.0084274236717396,0.0544469451752153,-149.4149766882717,-0.0013174067466106,-0.0066337462076308,6.909622737893317
5768.047924893428,-0.0077563517721073,1.994989973208109,-0.0009084606497175,5.470281858488621,0.2304845005374706,-150.8923325481292,0.0033350595059148,-4850.905284849996,401.79736093118936,0.03094488597672,0.5662820397592263,-0.0338898867403935,9.18806840287565,-0.0002670086194978,92.5512282029172,-0.0059893146353601,-0.0104667417480169,5504.434380212501,-477.1319663962842,6.277131178027831,0.0,84.14165255182091,4564.246019223577,0.0156678773717632,1.730755865216898,0.0,5.286877432202451,0.0,-0.0013341662222892,-0.0341867204208957,0.4184743461112886,-0.0243245740006181,5.266836415519156,0.0074185541528857,0.0547329893642633,-149.99661332004268,-0.0013404643663796,-0.0060541291517561,6.896087118195707
5759.854718115698,-0.0057652411480397,1.999567528378714,-0.0009789129284523,5.677079502474184,0.212771479623631,-150.95173892012758,0.0028060513730216,-4850.9059855981,342.52286127233896,0.0311527806746749,0.5044877957386115,-0.0338594378565006,8.833073460507187,-0.0001080097671372,79.03868419462042,-0.0050372258106938,-0.009944484642214,5490.940162879194,-422.3208720629831,6.277655111580648,0.0,92.8625145428902,4564.263691434883,0.0160140472069481,1.7996149046778305,0.0,5.480959040927687,0.0,-0.0013228748004276,-0.0268368537747027,0.4136187893271773,-0.0246257522398363,5.463048283785736,0.0064328905987774,0.0520740767114478,-150.34529638082276,-0.0013304140335401,-0.005530195598938,6.880971428213369
5746.755981352344,-0.0040919276279945,1.9991472060830104,-0.0011198761125745,5.882767096198825,0.1844630944965825,-150.932087912695,0.0022898186461555,-4850.906703949245,290.2048303760564,0.0313129931813448,0.4354984001172198,-0.0338342251950987,8.47334597231252,5.184999395129136e-05,66.2719423163772,-0.0042366600545823,-0.009431481092156,5477.039461669808,-367.865543611272,6.278134824299069,0.0,103.86998455608112,4564.282050495134,0.015892877736314,1.8683129254057471,0.0,5.675119191326133,0.0,-0.0013155786186193,-0.01984428414775,0.4088479133917811,-0.0248553172031157,5.6592755552138,0.0054469681213377,0.0539207571372776,-150.65606544892435,-0.0013275508872213,-0.0050504828805174,6.86254259052552
5728.969444519636,-0.0027035928201309,1.9937300569078376,-0.0012252100395952,6.086281872104259,0.1521518593986585,-151.10177841340206,0.0017992595606631,-4850.907439650101,245.11103133255432,0.031506853959984,0.3600439295781186,-0.0338140563743137,8.113733384265752,0.0002078277084458,54.431692699666456,-0.0035567303749333,-0.0088651472858958,5461.026398642298,-313.8967364828254,6.2786073169748775,0.0,115.29395766327384,4564.301094564181,0.0152924607233273,1.9368010549932149,0.0,5.869431550836005,0.0,-0.0013100205489177,-0.0133221973212024,0.4041980652724928,-0.0250174849738814,5.855654863093351,0.0044976184698218,0.0612005499497652,-151.11090332323462,-0.0013274551910697,-0.004577990204709,6.838208013844951
5706.049878051978,-0.0015687645158065,1.9833296209049367,-0.0013364025040467,6.290298578680894,0.1106752100372035,-150.98421925112532,0.0013620610108255,-4850.908191951937,205.4134193119805,0.0313806298996095,0.2747410141540758,-0.0337985302425716,7.756516765993573,0.0003558268571052,43.23131768243384,-0.0029273537657158,-0.0082139228391512,5430.410367718948,-262.32955446339656,6.27908909175612,0.0,125.96912066815148,4564.3208213146445,0.0143703587153663,2.0050168946071376,0.0,6.063890169845983,0.0,-0.0012920455311837,-0.0073134590755007,0.3997039823938708,-0.0251171978842619,6.0520720518376,0.0036484888178984,0.0680531444796077,-151.22391587029935,-0.0013134824437053,-0.0040962154234664,6.801818217162859
5673.722075971872,-0.0006623817310147,1.9679718937478736,-0.0014442003854315,6.505529204857042,0.0665244226734508,-150.70546064070564,0.0009833830301977,-4850.908959942855,168.4357417995282,0.0317103010054461,0.1766154553392873,-0.0337870024319955,7.401276199475883,0.0004937183613803,32.76136643377587,-0.0023182760561633,-0.0074784536924256,5404.789968489073,-215.6964567795931,6.279578959630082,0.0,136.39235838305106,4564.341227428015,0.0132883657280753,2.0728393302509374,0.0,6.257752439820591,0.0,-0.0012922309363388,-0.0018630914121584,0.3954941377929977,-0.0251598922491853,6.247646118508891,0.0029182661270028,0.0771651468145054,-151.34772234234285,-0.0013129486651369,-0.0036063475495044,6.762305194903095
5682.746405082574,9.941182013491604e-05,1.9476952617563903,-0.0015424488142216,6.719436531322496,0.0116013547931429,-150.80797284486303,0.0006566289222927,-4850.909742824549,134.7604180021544,0.0320263161381774,0.0863917343401795,-0.0337790805786721,7.055897449120774,0.0006198304448574,16.826787293438773,-0.0017841374538622,-0.0066831794480537,5375.963458933479,-173.09509130444738,6.280065019720904,0.0,145.72671012518748,4564.362308921601,0.0120271150184027,2.1402349177670428,0.0,6.451347489849751,0.0,-0.0012950975998432,0.0030272292865658,0.3914890253687162,-0.0251511400555179,6.442905884034513,0.0022446720519768,0.0579150632111094,-151.746297559229,-0.0013179293633924,-0.0031202874586826,6.748014155695786
