sideslipFR,RL,roll,pitch,pitchrate,FxRL,az,FyFL,sideslipRR,FyRL,vx,brake,y,slip1,RR,FR,FyRR,longslipFL,longslipFR,x,FyFR,slip,steeringangel,rollrate,longslipRR,FxFL,FxFR,sideslipFL,vy,FL,yaw,signal,sideslipRL,ay,ax,FxRR,yawrate,longslipRL,gas,signal
0.0344883486120254,5.016541393178299,-0.0009977690822997,-0.0056873693284361,-0.102817233817355,4785.1054485129325,-0.146658724501739,2117.1726965266844,-0.0467840225760381,-1780.8096761222414,0.4144192825958213,0.0,-138.64698575384125,0.0,5.780399588318093,1.3845783729819008,1665.1227298600666,-0.0014676008628311,-0.001552379357304,9975.99793871974,-2138.817260212205,0.0,-0.0001166336113409,-0.0100281974305915,0.1599432430068128,-152.47224364107657,-151.18924547196903,-0.0328654464972897,0.0044025822157909,1.3863835579058217,-0.0130097724562618,0.0,0.0388260175059724,-0.0860593458727256,5.722730461685466,4680.124050451202,0.0006953991772353,0.1318457806139929,0.4493701167894044,0.0
0.0335546368267099,5.073922068162866,-0.0010914471176188,-0.006738334431645,-0.1068018328410236,4868.86263324479,-0.1661129381342885,2063.1144972900147,-0.0457444220228965,-1553.3778255989896,0.4721727018287267,0.0,-138.64700468484784,0.0,6.070974110537806,1.5690503474270692,1440.6680148992896,-0.0014874330421602,-0.0015722269039629,9976.002400368194,-2082.3618189087206,0.0,-0.000160813850994,-0.0087722149675761,0.1840488529195452,-154.1772403993298,-152.6070217625409,-0.0317762146912008,0.003525105674646,1.5692408098211044,-0.0130016510238589,0.0,0.0363975564286938,-0.0857774263385793,5.823303374735436,4754.802465906577,0.0009040058881689,0.1434397987541802,0.4408130431305059,0.0
0.0322261399077653,5.090855829588919,-0.0011711864940111,-0.0078234132545924,-0.1097543758113118,4943.491132669764,-0.1742894252654946,1976.6187580245264,-0.0433913156733409,-1341.7255363580643,0.5308805407452086,0.0,-138.6470401004453,0.0,6.334429781869482,1.7570461655112726,1218.786440265276,-0.0014408977603545,-0.0015316315461218,9976.00744490532,-2003.1804102651392,0.0,-0.0001986196442085,-0.0073096684773087,0.2095236088032545,-152.89242755292162,-151.50691116441982,-0.0302425410976206,0.0025998185587711,1.7556785084742346,-0.0129915134602307,0.0,0.0332821261676323,-0.0979452780593658,5.918198643792981,4824.821983559608,0.0011044699407206,0.153333302731967,0.4332729535925889,0.0
0.0306324996227155,5.06587907239559,-0.0012358383566891,-0.0089326068114939,-0.1117268914741558,5019.06782567499,-0.1691099517421857,1875.0780249318907,-0.0406887663369998,-1154.8120926097404,0.5905225086769996,0.0,-138.64709302610885,0.0,6.567624518745714,1.9452198209252929,1027.7204370309094,-0.0014214560272369,-0.0015113151593912,9976.013081765474,-1905.795965289652,0.0,-0.000220616272918,-0.0057569996602681,0.2352797333207276,-152.91852019696506,-151.3997442567453,-0.028697596673194,0.0015777410083876,1.942240723265572,-0.0129794034594504,0.0,0.0298789477096719,-0.1034882564400588,6.011144198884084,4894.024643332201,0.0012952491892101,0.1605079194660497,0.4260991208834641,0.0
0.029033195810031,4.996972070633396,-0.0012843831776748,-0.0100562337726678,-0.1127404493893431,5094.480756161882,-0.1530117788333362,1768.488594558428,-0.0379404915383757,-1005.1006134685464,0.6510967574619908,0.0,-138.64716421827612,0.0,6.769736550367272,2.134081984813693,871.2508030266073,-0.001405960169255,-0.0014934685247608,9976.019320282248,-1800.25759911839,0.0,-0.0002142686511239,-0.0041066447901604,0.2601762653380558,-152.61022289844897,-150.9889112894056,-0.0271174342535093,0.0005074481096647,2.1295564544788705,-0.012965428117972,0.0,0.0266411991909754,-0.1099955519086321,6.104921528407742,4964.24121359188,0.0014833939754702,0.163386897080575,0.4190186934734319,0.0
0.0274130789363348,4.888922154355101,-0.001316274012928,-0.0111848001192332,-0.112811326808638,5169.328841657031,-0.1278736408734928,1660.8265726650925,-0.035483991283871,-891.7152480307273,0.7126064407742382,0.0,-138.64725432914062,0.0,6.942160613590532,2.323885317812792,746.2664232838101,-0.0013901267368638,-0.001473197643464,9976.026169819776,-1693.9532979894475,0.0,-0.0001680999969689,-0.0024424055726567,0.2837158295201792,-152.22921712131193,-150.719894553861,-0.0255820925479007,-0.0006313782326288,2.317710970135444,-0.0129494444303634,0.0,0.0235246072517698,-0.119098885379119,6.199027458552698,5035.523931845085,0.0016985535697412,0.1614379773405492,0.4119230822977497,0.0
0.025776627797034,4.7463851792599865,-0.0013317415406242,-0.0123089600163385,-0.111954836831265,5243.002518290989,-0.0956579561789482,1556.1323406375852,-0.0334336919039622,-808.677345616913,0.7750530903266808,0.0,-138.64736422388987,0.0,7.085877792338142,2.514681022972617,649.133092453213,-0.0013779169337423,-0.0014559214109849,9976.033639745305,-1587.7512175429283,0.0,-7.177101000565593e-05,-0.0008234518979287,0.3054440842779551,-151.93520582168617,-150.65028188268454,-0.0240977904820801,-0.0018508051005871,2.5066329110793464,-0.0129310185723324,0.0,0.0204404998803706,-0.127523001632529,6.292752548700116,5107.438560080638,0.0019713785045519,0.1542467813645832,0.4047747291153449,0.0
0.024146273894637,4.573928333492565,-0.0013314882078644,-0.0134195503184721,-0.110192069966875,5314.74930451979,-0.0580989448153004,1454.4903746930063,-0.031788228714414,-752.2802242731108,0.8384266989342761,0.0,-138.6474947786729,0.0,7.202235108114056,2.70656743015013,575.0977526288649,-0.0013689178643856,-0.0014420179037449,9976.041739364138,-1483.6631629598176,0.0,8.19779174680832e-05,0.000700497102604,0.3249656982328387,-151.6831780374476,-150.66734143898864,-0.0226470327363458,-0.0031537125881144,2.696296961335728,-0.0129094177188127,0.0,0.0173083160523116,-0.1374849321799846,6.384680421293952,5178.32042806489,0.0023292102839886,0.1414922858790935,0.3975794232554264,0.0
0.0225239344649463,4.374451794495411,-0.0013167860936516,-0.0145076625040317,-0.1075522336190846,5384.484837582186,-0.01702910473263,1356.8382078248214,-0.0305372424746714,-716.4150546246765,0.9027062558513376,0.0,-138.64764695797763,0.0,7.293349240789453,2.899616614121986,519.7647625651666,-0.0013620479147078,-0.001430966462051,9976.050477791376,-1381.5864515492544,0.0,0.0002944267391765,0.0020757305098753,0.3419605618438615,-151.4609938295597,-150.78555676665718,-0.0212308702884954,-0.0045517997462274,2.8866672028616382,-0.012883649592331,0.0,0.0140451300787108,-0.1462013805042691,6.4740666916338725,5247.13029774586,0.0027970191125397,0.1228133934854702,0.3903588491082661,0.0
0.0209234328896676,4.147833791696369,-0.0012891863213813,-0.0155647340717307,-0.1040785743094078,5468.423715295526,0.0217763788989629,1262.422732891344,-0.0295759837521758,-689.0893016383238,0.9678658000818616,0.0,-138.64782167861568,0.0,7.360070033347766,3.0938368611721025,479.2563324921178,-0.0013588864555951,-0.0014221639651503,9976.059863868682,-1282.5260730221298,0.0,0.0005621415581037,0.0032999965030278,0.3560239135957468,-151.3333298739978,-150.95178219603636,-0.0198366844606607,-0.0060272962963992,3.077734807201428,-0.0128526091624489,0.0,0.0107025267218284,-0.1425368067911092,6.571364134816159,5313.315727832584,0.0033630982246023,0.0976549172157733,0.383137642632418,0.0
0.018942576999045,3.697871674133665,-0.0012501351317846,-0.0165834932768766,-0.1000339221599358,5874.289293068063,0.0544634867526011,1178.530795998567,-0.028360195305476,-693.1963808969153,1.0346913067669667,0.0,-138.6480196264247,6.275835591653042,7.484890278907718,3.2906968744932987,445.9936112944315,-0.0014341251881876,-0.0014559225838945,9976.06990898927,-1180.2917995158484,-0.0073497155265445,0.0009242605186547,0.0043639059970553,0.3738296657717464,-155.55179034568135,-153.68089279510588,-0.0189394747367977,-0.0075702671079612,3.272306606931389,-0.0128169407768864,0.0,0.0077912186840668,-0.1529608465090509,6.86457851029772,5377.611528601604,0.003625576571557,0.0483671622636389,0.3745927623483847,0.0
0.0184611242722594,3.7284380917216393,-0.0012014744125503,-0.0175570623235759,-0.0948946118177026,5255.977849950142,0.0797668831183277,1090.0649766921272,-0.0287207301106779,-606.4599723838627,1.100449723024752,0.0,-138.64824164729535,6.274863740024872,7.44943013628251,3.486110888685269,421.3593461928906,-0.0013777858692145,-0.00141324308973,9976.08062392712,-1089.3768735405529,-0.0083215671547144,0.0012730112275595,0.0053512971119638,0.3760839854891117,-139.7863393059175,-145.58841464550235,-0.0164479212476345,-0.0091222323961299,3.4604164276858875,-0.0127735182968065,0.0,0.0035528960638073,0.0030283150759062,6.538505452731672,5438.100238743728,0.0052363413434352,0.036334068554115,0.3703266561341768,0.0
0.0174965008730805,3.831705864862665,-0.0011379221002405,-0.0184741352265017,-0.0889659632171649,5192.812452976886,0.1247958848276532,962.5182953291448,-0.0268609310845517,-380.73279750931545,1.1662582822438683,0.0,-138.6484833687671,6.274629550539288,7.247628942019082,3.6785191146466634,417.4336698123257,-0.0012673780757989,-0.0013280234318284,9976.09199196615,-1036.282853314837,-0.0085557566402978,0.001275376318558,0.0073337668283008,0.3595259659530227,-142.58358139265872,-144.21369185167498,-0.0144730906223681,-0.0099436264759272,3.6492508017849694,-0.0127177531294405,0.0,0.001877005230478,0.0135881170515294,6.530983477449353,5493.729523070294,0.0057801489537483,0.0294761340291686,0.3653167286274762,0.0
0.0160728386297204,4.009377356612694,-0.001050423511272,-0.0193281263710969,-0.0823992033282217,5253.982025274785,0.1615687745696859,852.6060203387232,-0.0231873573439364,-271.8285399305692,1.2322212283698215,0.0,-138.64873704826044,6.274937725561129,6.930167179547692,3.867010312778993,408.2950192687357,-0.0012810563846646,-0.0013271927832814,9976.104017437186,-970.7826990545898,-0.0082475816184573,0.0020811083041474,0.0099234132528735,0.3267357514981907,-146.79081519174383,-145.07463020062266,-0.0130119158326216,-0.0101305890817856,3.8381285241107967,-0.0126613859821125,0.0,0.0021194838292503,-0.0015601896902402,6.600592626440378,5546.919764458104,0.0054391944255527,0.0287846732965666,0.3600014429690442,0.0
0.0146386940006038,4.204851883983241,-0.0009380371821482,-0.020113595364962,-0.0753353948046077,5298.081302182938,0.1925716804722131,762.2354922097812,-0.0194489264300316,-251.7449416047575,1.2985874051424686,0.0,-138.64899927415135,6.2753155031134735,6.542640300417866,4.054711978556595,397.3197988811325,-0.0013041829997047,-0.0013390210994047,9976.116704544756,-895.6778693971227,-0.0078698040661126,0.0032784344891807,0.0122377523757572,0.2807667127456162,-148.57443707360747,-146.08002752383396,-0.0117307116973023,-0.0101909493288137,4.027864131439176,-0.0126100012570146,0.0,0.0023577541328076,-0.0117574648156927,6.659854158491933,5595.573642606434,0.0048759364108456,0.0292464765226718,0.3542168722735782,0.0
0.0131497707202604,4.401664852295427,-0.0008058807444628,-0.0208265873214121,-0.0679674531594124,5328.254607549056,0.2114052273256061,683.5983952490135,-0.0162236597361625,-245.71564688717297,1.365399735616359,0.0,-138.64926993263606,6.275654823748728,6.110136004368514,4.243061390736404,399.2247148308043,-0.0013154730778091,-0.0013391767316522,9976.130057561517,-818.0910290055698,-0.0075304834308576,0.0043468627520806,0.0139250005062347,0.2231828558982111,-149.29249784159342,-146.92854519653272,-0.0105708161454993,-0.0102576916238876,4.218461256653892,-0.0125642716604067,0.0,0.0022822269395071,0.0018441846615143,6.705752038259888,5637.710397643198,0.0043183086046783,0.02962096566244,0.3481804833428885,0.0
0.0116769200267484,4.598677964931849,-0.0006589031796451,-0.0214651529812997,-0.0604892076617879,5350.229671069193,0.2248008239988216,613.2735254652223,-0.0132463344716136,-240.61412873780813,1.4326063111031202,0.0,-138.64954828052538,6.2760897265275615,5.648982040677938,4.432171162057272,439.5450261583365,-0.0013210199753073,-0.0013283310878727,9976.144080544676,-739.212680120161,-0.0070955806520244,0.0052389616919852,0.0153398465580415,0.1551461671608213,-149.7735340014234,-147.47312209773503,-0.0095143212747202,-0.0101453780733952,4.410126260192322,-0.0125244004039045,0.0,0.0023169536367469,0.0469856210926086,6.739511916543118,5669.69392383051,0.0036884903915963,0.029865014263735,0.3421128399088383,0.0
0.0103742870959154,4.801506927119379,-0.0004964368995194,-0.0220287527528437,-0.052985084349324,5371.631471608193,0.2333704904690528,549.1670047998142,-0.009776628212077,-266.2045491694485,1.5001260136800565,0.0,-138.64983082449714,6.276836736268555,5.165049286544528,4.6212801916465525,574.5874297926956,-0.001335837336386,-0.0013313121485589,9976.15877676714,-663.4447951524029,-0.0063485709110317,0.00645007423162,0.0170720852076784,0.0768849247578572,-150.58856118720234,-147.92213701407667,-0.0084654873813476,-0.0095090484646109,4.603111864679801,-0.0124923295107757,0.0,0.0030487599370321,0.1060052003873616,6.823604419092388,5780.092131945141,0.0027661706358394,0.0304622188035611,0.3361936379979731,0.0
0.0085269638978393,4.951324108211363,-0.0003139695374799,-0.0225167818951779,-0.0450764002945669,4889.251836544554,0.2626115511167247,491.4387356840403,-0.0050779101597458,-373.4769572544831,1.5663361384723555,0.0,-138.6501108718898,6.277941610941777,4.999328643029459,4.805370464903855,659.2719838468447,-0.0010175621355785,-0.0010749351301335,9976.17414909521,-589.2119033415703,-0.0052436962378088,0.0086148524422134,0.0190950955330758,0.0331959363957587,-135.00967572830663,-126.38946245646468,-0.0079642678016096,-0.0082056311942246,4.796569978757792,-0.0124737287094648,0.0,0.0051117899039291,-0.0634814573620025,6.139447917286919,5128.649767546857,0.0008779619967984,0.024109035911573,0.3329562186673244,0.0
0.0067622071202441,5.15669349913027,-0.0001217340841102,-0.0229199195103734,-0.0363471464205129,4912.707221161216,0.2687573918649096,454.9946947103905,-0.0028140493645122,-482.26223819341874,1.62871395211628,0.0,-138.6503889772876,6.278425112334044,5.10885564291594,4.974753964456135,475.08588102402825,-0.0010637223148245,-0.0013095929842728,9976.190154402708,-488.2784100316408,-0.0047601948455423,0.0115109314376618,0.0189399205550409,0.0242993944540124,-131.6438792045657,-136.93473344562463,-0.0072191219394719,-0.0077503530836147,4.971514691663268,-0.0124708891007063,0.0,0.0049655860454441,-0.0189254625129169,6.057450486678471,4984.354219811736,5.252758245678059e-05,0.026663085858895,0.3352539281535949,0.0
0.0056061579724978,5.322734162653472,5.8357380531563424e-05,-0.0232336376674451,-0.0272822939867767,4861.770285458983,0.2440497602106993,402.3181008610228,-0.0027607759543152,-424.2554134638968,1.6890353682516863,0.0,-138.65067566639797,6.278373719393411,5.28430000457652,5.142994743747764,360.7594545267157,-0.0012036685151218,-0.0011502679427526,9976.206771580157,-402.62376134166766,-0.0048115877861751,0.0096424469454462,0.0171675059605667,0.024233667937071,-133.17428406130335,-137.93565558941955,-0.0059045921102857,-0.0081269236245566,5.13606205912942,-0.0124697217946721,0.0,0.0028721561390748,-0.0166012970317964,5.916759173679534,4809.305014058951,0.0002458609324078,0.0254332482590727,0.336652717939902,0.0
0.0044045384128038,5.4821293712214825,0.0002205492365426,-0.0234562155114284,-0.0181584012636918,4705.262750773992,0.2104495224054542,336.4804062062389,-0.0023491304024693,-278.5767474971322,1.7476301708558315,0.0,-138.650972432073,6.278491779668247,5.459148955646167,5.304551537838742,306.3736323148321,-0.0011719893490364,-0.0010847676527606,9976.223981972307,-331.31762488528767,-0.0046935275113391,0.0048293164302218,0.0155157813494578,0.0244621156104543,-134.0443319411552,-132.95790004924498,-0.0046884697899935,-0.0082043733373306,5.29704320749782,-0.0124663790239582,0.0,0.0012666785796486,0.0272503446136123,5.766811093985619,4719.708546133076,0.0003348617594498,0.0240791145509068,0.3373447116815129,0.0
0.0030345008208191,5.646723313445732,0.0003680265326119,-0.0235884896394109,-0.009239481093865,4596.931750731776,0.1735989612998873,274.90211537832465,-0.0012677609564999,-155.35836169480024,1.8046366081354257,0.0,-138.65127404604235,6.278886312687002,5.620817859048764,5.459848661628663,227.78116715684612,-0.0011129327707032,-0.001115272716433,9976.241768944516,-257.27173218645027,-0.0042989944925846,0.0014421672172256,0.0141211509389036,0.0233536491491568,-131.57735292678765,-132.4238508162127,-0.0037157667932505,-0.0077617098792664,5.454826443116647,-0.0124642823915393,0.0,0.0004981645197453,0.064290411175327,5.617489997564444,4588.431783570471,8.48327679009051e-05,0.0240711073105291,0.3375916006625977,0.0
0.0018552798143248,5.803682610253816,0.0005009365697499,-0.0236335250375231,-0.0007040193673271,4472.143875304966,0.1235225604497814,216.22302725122347,-0.000249176021929,-66.1277403461851,1.8600982330556457,0.0,-138.6515768634529,6.27935692895285,5.782837623485676,5.611679628172339,126.4037787158021,-0.0011111228349815,-0.0010807406383438,9976.260116985157,-182.96313294745727,-0.0038283782267365,-0.0005950448954069,0.0125848911747449,0.0229830917277447,-130.1414118804911,-131.48605607210155,-0.0026535269585596,-0.007126003446457,5.608108315260281,-0.0124647801203057,0.0,-0.0001573377521863,0.0567940436053876,5.466700386115827,4472.082849927129,-0.0001364432490033,0.0233869402530235,0.337660822081157,0.0
0.0009163235858349,5.959936640286277,0.0006173907363661,-0.0235962446338456,0.007261347582702,4362.646931439609,0.0744914487666599,153.30258254682568,0.0004216551793185,14.894397688261712,1.9140852138113944,0.0,-138.6518801347524,6.27979305256718,5.93879686775859,5.760394121496597,36.638673213272966,-0.0010867273234489,-0.001063551897502,9976.279010991062,-117.18223588368636,-0.0033922546124065,-0.003112180999861,0.0108452245565411,0.0224442977653582,-129.09068949072602,-130.57281769408573,-0.0014880213572379,-0.006498662977375,5.757663211597799,-0.0124667672740168,0.0,-0.000939412324215,0.0615713937122499,5.32568512959251,4359.11671805445,-0.0002428670463163,0.0230685293746533,0.3376125279809512,0.0
1.1213677364474038e-05,6.112679490124819,0.0007155298604118,-0.0234828891229282,0.0145633789129302,4259.192673540016,0.0253771995802188,89.73634296892882,0.0009753991084829,93.82069377108245,1.9667019767235856,0.0,-138.65218386172236,6.28020194144041,6.092923459294467,5.906107254355854,-34.74109119979323,-0.0010706386447465,-0.0010452196645869,9976.298436910896,-57.79904443942084,-0.0029833657391759,-0.0063345169321271,0.0089581068251991,0.0221192772836903,-128.40167060054443,-129.75909697928273,-0.0004491273759519,-0.0058736251506579,5.904292061964216,-0.0124698215407109,0.0,-0.0016838409686127,0.0652376277979526,5.194518642655964,4256.963493246645,-0.0003660389271263,0.0226980409907485,0.3374100255394704,0.0
-0.0008564018477548,6.266032363883483,0.0007945549637301,-0.0233004859718176,0.0211392844287648,4154.70896401782,-0.0229203962251389,30.481752531589816,0.001519637971381,163.42793247000793,2.018007197983012,0.0,-138.65248768645358,6.28060621517563,6.246917441063924,6.048988609234256,-96.15406617152388,-0.0010477814336461,-0.0010198309489223,9976.318381614024,-1.073706525036899,-0.0025790920039566,-0.0097134914693809,0.0070391417659652,0.0217659747735931,-127.57569665806928,-128.71986884837978,0.0004531177101347,-0.0052116100122865,6.048509288115582,-0.0124744630860979,0.0,-0.0022746266833879,0.0673664407639655,5.060108594350472,4150.7032809218845,-0.0005529572181044,0.0223398353050696,0.3371083829170684,0.0
-0.0016095175053625,6.419167105976274,0.0008544199383134,-0.0230564630831752,0.0269561034221159,4064.9635511304073,-0.0693279728560572,-24.50360083910937,0.0020195380246652,219.4748365625518,2.068054539105162,0.0,-138.65279115682506,6.2809997704669085,6.401305145804066,6.188978888187557,-151.473183835613,-0.001040775465944,-0.0010189082389486,9976.338832184,52.01907388172744,-0.002185536712678,-0.0131673147878001,0.0051259177603078,0.02147608963903,-127.17972949608512,-128.35495691477044,0.0012905640568291,-0.0045276962116714,6.19002629515351,-0.0124811767786514,0.0,-0.0027288524996322,0.0668421301299626,4.945184549884834,4062.3321003582505,-0.0007702503566303,0.0220862908375199,0.3367528727509968,0.0
-0.0022475687552069,6.568284516828891,0.0008951843264549,-0.022758548682613,0.0319961340904804,3980.558469103066,-0.1133355594600887,-76.26565264499457,0.002422017317957,263.34151212547306,2.1169632100152853,0.0,-138.65309420410722,6.281362895863947,6.55234631245718,6.327072074561364,-198.78757208685616,-0.0010265305063993,-0.00100265716358,9976.359776907408,99.45652529363316,-0.0018224113156388,-0.0168854981643214,0.0032229405874942,0.0212321395082104,-127.0035177992179,-128.06433531106873,0.0020623254986743,-0.0038669254128795,6.329593115370713,-0.0124901079841194,0.0,-0.00309072955774,0.0619397422393694,4.835458985283412,3977.621075320089,-0.0009940055660067,0.0217972534239107,0.3362214083669443,0.0
-0.0028458785628,6.713961676764122,0.0009172868573242,-0.0224143592299245,0.0362944529756676,3901.036262465868,-0.158296437189419,-124.78680958612276,0.0027267511954457,296.9287700314587,2.164807177083207,0.0,-138.6533971517424,6.281685621197375,6.6997854462815525,6.463349575891499,-236.35544257651017,-0.0010134729046526,-0.0009920171865394,9976.381204903775,142.48496242196623,-0.0014996859822113,-0.0208494431965641,0.0013889935484914,0.0209944452222648,-126.7567431951086,-127.61664362592818,0.0027706268708803,-0.0032567315076764,6.467351193148518,-0.0125012951669834,0.0,-0.0033647228204995,0.0556712754442411,4.73238219454204,3898.2267837124487,-0.0012219696027155,0.0215435222033997,0.3355518433557977,0.0
