slip,steeringangel,slip1,longslipRR,FxRL,signal,yaw,y,vy,FL,pitchrate,longslipRL,sideslipRL,sideslipFR,FxFL,x,sideslipFL,sideslipRR,longslipFR,brake,pitch,roll,yawrate,ax,rollrate,FxFR,FyFR,FyFL,ay,FyRR,FyRL,signal,vx,RL,az,longslipFL,FR,RR,FxRR,gas
-4.0321607453252933e-07,0.0,6.283184903963512,0.0004966164544864,82.84981655253935,6.450841488598254,-0.0342694885155801,-4853.096077915231,-1.8966255083637176e-06,14.167864317786206,6.63456458882382e-08,0.0004966094832914,0.0019849666226846,-0.0024167906323669,-78.05463254574559,4628.16710808775,0.0024168463661649,-0.0019849146474002,-0.0004722846604922,0.0,-0.0005794922021816,-3.261114562911973e-07,-1.2160737093168135e-06,1.0232346810964688e-05,3.399923640359528e-07,-78.05401424397822,199.82680496159645,-199.83313103871652,-7.667303383367068e-06,165.65586447947564,-165.6615839465254,0.0,4.69179507999604,14.181624423155183,-5.140850602032752e-07,-0.0004722848064234,14.167883550640951,14.181618005865031,82.85041160205208,0.0647817648717167
-4.070136707807926e-07,0.0,6.283184900165916,0.0004966159668029,82.8497505762907,6.403205211378488,-0.0342695006886498,-4853.097685474326,-1.914463160014003e-06,14.167864620644467,6.694735150518592e-08,0.0004966091188424,0.0019849654014786,-0.0024167920530012,-78.0546292548145,4628.213998498847,0.0024168451856663,-0.0019849160236422,-0.0004722846554287,0.0,-0.0005794915349647,-3.22622723091571e-07,-1.2183373058401637e-06,1.01396347690591e-05,3.552023743430184e-07,-78.05401695646171,199.82692980140467,-199.83303133061597,-7.356332763723848e-06,165.65598469539424,-165.66147019082078,0.0,4.691795181869932,14.181624742536384,-5.205432070600663e-07,-0.0004722848009428,14.167883862722451,14.181618282264717,82.85033299431174,0.0647817596807788
-4.101236254494242e-07,0.0,6.2831848970559605,0.0004966154848383,82.84968530161741,6.354928618973579,-0.0342695128850488,-4853.099293034189,-1.92907544157522e-06,14.16786492253365,6.702550437713523e-08,0.0004966087568628,0.0019849642207131,-0.0024167934650772,-78.05462601992076,4628.260888910933,0.0024168439803783,-0.0019849173988179,-0.0004722846497619,0.0,-0.0005794908646495,-3.190157259319504e-07,-1.2207214078297828e-06,1.0048180393903445e-05,3.6429806271418177e-07,-78.054019643105,199.827055979444,-199.8329279710985,-7.04363805468504e-06,165.65610573547414,-165.66135923035085,0.0,4.691795282825263,14.181625054525444,-5.149638945593299e-07,-0.0004722847956317,14.167884171971044,14.181618560813469,82.85025543317843,0.0647817545317825
-4.1254679301563113e-07,0.0,6.283184894632793,0.000496615007938,82.84962049541177,6.30601653900253,-0.0342695251057917,-4853.100900594784,-1.940466040830448e-06,14.167865223347752,6.663006734407921e-08,0.0004966083953633,0.0019849630974669,-0.0024167948463774,-78.05462286161614,4628.307779323998,0.0024168427712185,-0.0019849187514389,-0.0004722846436036,0.0,-0.0005794901962004,-3.153500914265351e-07,-1.2231922899050438e-06,9.957806152645852e-06,3.6756499415098267e-07,-78.05402225453419,199.827181444444,-199.83282281308783,-6.733725606827303e-06,165.65622637522333,-165.6612522681255,0.0,4.691795382874215,14.181625359321965,-4.981008797957741e-07,-0.0004722847902955,14.167884478366323,14.181618841351256,82.85017878352922,0.0647817494206191
-4.1429364048643573e-07,0.0,6.283184892885946,0.0004966145356582,82.84955590060426,6.256473862632577,-0.0342695373515802,-4853.102508156085,-1.948683771902996e-06,14.167865522948611,6.581439746331006e-08,0.0004966080326462,0.0019849620470947,-0.0024167961772919,-78.05461979723812,4628.354669738035,0.0024168415770054,-0.0019849200586277,-0.0004722846370433,0.0,-0.0005794895340618,-3.1168226250667525e-07,-1.225720057579985e-06,9.868295048329557e-06,3.6534612522701785e-07,-78.05402474792723,199.82730428673088,-199.83271761654208,-6.431168008061348e-06,165.65634489738423,-165.66115064989734,0.0,4.6917954820267225,14.181625657187451,-4.7102306471178973e-07,-0.0004722847847947,14.167884781896593,14.181619123780276,82.85010289585776,0.064781744349064
-4.153841316556896e-07,0.0,6.283184891795455,0.0004966140679501,82.84949131584071,6.20630554409007,-0.0342695496228242,-4853.104115718062,-1.953822020750265e-06,14.16786582117284,6.463292304649523e-08,0.0004966076675295,0.00198496108115,-0.0024167974412608,-78.05461684538237,4628.401560153036,0.0024168404139462,-0.0019849213003687,-0.0004722846301473,0.0,-0.0005794888821367,-3.080649942479351e-07,-1.2282758361092528e-06,9.77948482421419e-06,3.580300486753012e-07,-78.05402708495019,199.82742280630623,-199.83261397371447,-6.140155963451947e-06,165.6564594842315,-165.66105560316095,0.0,4.691795580290637,14.181625948426053,-4.349742169092864e-07,-0.0004722847790594,14.167885082561297,14.181619408000175,82.85002767736414,0.0647817393209274
-4.158468111707403e-07,0.0,6.283184891332775,0.0004966136050975,82.84942661266035,6.155516600165059,-0.0342695619196466,-4853.10572328068,-1.9560144456778574e-06,14.167866117843223,6.313949044865993e-08,0.0004966072993082,0.0019849602073738,-0.0024167986244506,-78.05461402606338,4628.448450568994,0.0024168392959389,-0.0019849224607088,-0.0004722846229533,0.0,-0.0005794882437859,-3.045469386795931e-07,-1.2308311271740615e-06,9.691287802286722e-06,3.460439838391513e-07,-78.05402923093122,199.827535535578,-199.83251328245387,-5.864282487403919e-06,165.65656848224987,-165.66096810088126,0.0,4.691795677672443,14.181626233372958,-3.912832096294319e-07,-0.0004722847730645,14.167885380370628,14.181619693874268,82.8499531010089,0.064781734339634
-4.157175378711508e-07,0.0,6.2831848914620485,0.0004966131475813,82.84936172387182,6.104112109709612,-0.0342695742418897,-4853.107330843913,-1.9554290381382185e-06,14.167866412779045,6.138623940844431e-08,0.0004966069276312,0.0019849594306123,-0.0024167997152789,-78.05461135916583,4628.495340985899,0.0024168382350369,-0.0019849235273277,-0.000472284615487,0.0,-0.0005794876218405,-3.0117228822937904e-07,-1.233358356315188e-06,9.603676505584112e-06,3.298484194441595e-07,-78.05403115538401,199.82764122622484,-199.83241675743864,-5.606524794517593e-06,165.65667050604333,-165.66088884276405,0.0,4.691795774177976,14.18162651238815,-3.4131445546935026e-07,-0.0004722847668169,14.167885675343802,14.181619981218446,82.84987918871892,0.0647817294072807
-4.1503821034837873e-07,0.0,6.283184892141376,0.0004966126959608,82.84929662523913,6.052097213129937,-0.0342695865891293,-4853.108938407739,-1.952262148170084e-06,14.167866705804103,5.9422831106154826e-08,0.0004966065523884,0.0019849587537664,-0.0024168007041673,-78.05460886337458,4628.542231403746,0.0024168372416843,-0.0019849244907226,-0.0004722846077728,0.0,-0.0005794870186234,-2.979804743295989e-07,-1.235831730503305e-06,9.51666164632142e-06,3.099312690465116e-07,-78.05403283218376,199.8277388269117,-199.8323254513554,-5.3693123043745446e-06,165.65676443990247,-165.66081829863953,0.0,4.691795869812948,14.181626785852425,-2.8643938799352625e-07,-0.0004722847603434,14.167885967507145,14.181620269801872,82.84980599054003,0.0647817245245943
-4.138556197597073e-07,0.0,6.283184893323966,0.0004966122507979,82.84923132079624,5.999477111872346,-0.0342695989606961,-4853.110545972133,-1.9467331056704e-06,14.167866996751274,5.72959034819093e-08,0.0004966061736383,0.0019849581783966,-0.0024168015833976,-78.0546065536868,4628.589121822525,0.0024168363248348,-0.0019849253436114,-0.0004722845998414,0.0,-0.0005794864359767,-2.950059305091568e-07,-1.2382279058593483e-06,9.43027489874355e-06,2.8680091474535213e-07,-78.05403424074235,199.8278274673561,-199.8322402695477,-5.154599591936503e-06,165.65684940247766,-165.66075676354694,0.0,4.691795964583257,14.181627054163387,-2.280163715410889e-07,-0.0004722847536648,14.167886256893508,14.181620559352456,82.84973356844151,0.0647817196912488
-4.1222043819030964e-07,0.0,6.283184894959148,0.0004966118126033,82.84916583343218,5.946257067903106,-0.034269611355703,-4853.112153537071,-1.939079476252692e-06,14.167867285464247,5.5048683074156133e-08,0.0004966057915637,0.0019849577049683,-0.00241680234708,-78.05460444137094,4628.63601224223,0.0024168354919518,-0.0019849260806642,-0.0004722845917319,0.0,-0.0005794858752952,-2.922779304340473e-07,-1.2405263605757178e-06,9.344557522074906e-06,2.6097834498761413e-07,-78.05403536585222,199.827906447932,-199.8321619785854,-4.963915144806293e-06,165.65692471344923,-165.66070439840007,0.0,4.691796058495147,14.181627317730348,-1.6737250961519004e-07,-0.0004722847467986,14.167886543542648,14.18162084956398,82.84966198602301,0.0647817149062595
-4.101862934152206e-07,0.0,6.283184896993292,0.0004966113818236,82.84910019913076,5.892442403182283,-0.0342696237730736,-4853.113761102537,-1.9295527213691717e-06,14.167867571799274,5.272071855179537e-08,0.000496605406445,0.0019849573328917,-0.0024168029912392,-78.05460253438574,4628.682902662852,0.0024168347488857,-0.0019849266984448,-0.0004722845834807,0.0,-0.000579485337561,-2.8982050657621324e-07,-1.2427095331337454e-06,9.259554097749662e-06,2.329890382548637e-07,-78.05403619695248,199.8279752378868,-199.8320912057612,-4.7983814967086204e-06,165.6569898744039,-165.66066125141623,0.0,4.69179615155528,14.181627576968497,-1.0578590379727808e-07,-0.0004722847397683,14.167886827500723,14.181621140103642,82.84959130295222,0.0647817101682364
-4.078088787892565e-07,0.0,6.283184899370707,0.0004966109588232,82.8490344631025,5.838038499131494,-0.0342696362115725,-4853.115368668513,-1.918414021653338e-06,14.167867855626378,5.03477180639652e-08,0.0004966050186346,0.0019849570605072,-0.0024168035137954,-78.05460083675398,4628.729793084383,0.0024168340998567,-0.0019849271954059,-0.0004722845751288,0.0,-0.000579484823382,-2.8765244837191485e-07,-1.2447628033861473e-06,9.175308917625088e-06,2.033552161432943e-07,-78.05403672841098,199.8280334766108,-199.8320284352252,-4.658720176274874e-06,165.65704456066464,-165.66062726675736,0.0,4.691796243770763,14.181627832292666,-4.446845661584981e-08,-0.0004722847325934,14.16788710881963,14.18162143061936,82.84952157193135,0.0647817054755849
-4.0514508315008646e-07,0.0,6.283184902034503,0.0004966105438856,82.84896867803387,5.783050796095808,-0.0342696486698335,-4853.116976234985,-1.9059301943280504e-06,14.16786813682999,4.796147710399192e-08,0.0004966046285513,0.0019849568850957,-0.0024168039144859,-78.0545993493659,4628.776683506816,0.0024168335474961,-0.0019849275718569,-0.0004722845667144,0.0,-0.0005794843330304,-2.857873746081674e-07,-1.246674413737656e-06,9.091864656497915e-06,1.725887050441357e-07,-78.0540369589467,199.8280809700773,-199.831974008914,-4.545260043716362e-06,165.65708861706156,-165.66060228835784,0.0,4.69179633514913,14.181628084111344,1.54493247295283e-08,-0.0004722847252969,14.16788738755622,14.181621720746652,82.84945283772697,0.0647817008266513
-4.0225214769138477e-07,0.0,6.283184904927438,0.0004966101372096,82.84890290191447,5.7274847927997055,-0.0342696611463883,-4853.118583801942,-1.8923697365810883e-06,14.167868415309602,4.5589886466766753e-08,0.0004966042366638,0.0019849568029339,-0.0024168041947569,-78.0545980699926,4628.82357393014,0.0024168330929204,-0.0019849278298776,-0.0004722845582749,0.0,-0.0005794838664821,-2.842338733589643e-07,-1.24843537947695e-06,9.009261084498238e-06,1.411845005928217e-07,-78.05403689128379,199.8281176841627,-199.83192813053617,-4.457952017968923e-06,165.6571220527155,-165.66058606396246,0.0,4.691796425698339,14.181628332821411,7.293201424660716e-08,-0.0004722847179004,14.167887663771394,14.181622010115069,82.84938513642165,0.0647816962197195
-3.991868618387322e-07,0.0,6.283184907992724,0.0004966097389152,82.84883719639565,5.671346045797211,-0.0342696736396938,-4853.120191369375,-1.877999051656528e-06,14.16786869098036,4.3257010063133665e-08,0.000496603843476,0.0019849568093859,-0.002416804357648,-78.05459699359623,4628.87046435435,0.0024168327358107,-0.0019849279731854,-0.0004722845498404,0.0,-0.000579483423455,-2.829957022808252e-07,-1.2500393925920551e-06,8.927534370995046e-06,1.0961506258942829e-07,-78.0540365317979,199.82814373629992,-199.83189087124077,-4.39639063684484e-06,165.6571450327766,-165.66057825134382,0.0,4.691796515426735,14.18162857880333,1.270501434869448e-07,-0.0004722847104297,14.167887937528777,14.18162229835407,82.8493184952467,0.0647816916531223
-3.960048104271299e-07,0.0,6.283184911174776,0.0004966093490372,82.84877162571185,5.614640168916242,-0.0342696861481577,-4853.121798937277,-1.8630789158917163e-06,14.1678689637731,4.0983220662694e-08,0.0004966034495199,0.0019849568990175,-0.0024168044076294,-78.05459611240009,4628.917354779436,0.0024168324745418,-0.0019849280069709,-0.0004722845414409,0.0,-0.0005794830034471,-2.820720420094665e-07,-1.251482713782724e-06,8.846716679487323e-06,7.832531949485733e-08,-78.05403589046125,199.8281593841263,-199.83186217824095,-4.3598412735509774e-06,165.6571578669741,-165.66057842682503,0.0,4.691796604343014,14.181628822417258,1.769887851866154e-07,-0.0004722847029047,14.1678882088936,14.181622585098342,82.8492529325605,0.0647816871252371
-3.927596859638513e-07,0.0,6.2831849144199,0.0004966089675366,82.84870625512512,5.557372832697234,-0.034269698670164,-4853.123406505646,-1.84786125020364e-06,14.16786923363428,3.878538404963404e-08,0.0004966030553444,0.0019849570657148,-0.00241680435046,-78.054595416319,4628.964245205391,0.0024168323062874,-0.0019849279377199,-0.0004722845331035,0.0,-0.0005794826057718,-2.814577957613559e-07,-1.252764051461303e-06,8.766835637081106e-06,4.772835673516947e-08,-78.0540349801022,199.82816501292228,-199.83184188456167,-4.347272129066076e-06,165.65716099584955,-165.66058609522517,0.0,4.691796692456192,14.181629063999642,2.2205360949203725e-07,-0.0004722846953488,14.167888477931635,14.181622869992822,82.84918845780876,0.064781682634499
-3.895027522166678e-07,0.0,6.283184917676834,0.0004966086043159,82.84864115448026,5.4995497638260735,-0.0342697112040966,-4853.125014074479,-1.832586601739792e-06,14.167869500526896,3.6666843451780494e-08,0.0004966026617416,0.0019849573043979,-0.002416804191738,-78.05459491018696,4629.0111356322095,0.0024168322282929,-0.0019849277753285,-0.0004722845255221,0.0,-0.0005794822296104,-2.8114388930151066e-07,-1.2538843417451444e-06,8.688807162530784e-06,1.8223876661014164e-08,-78.05403384219322,199.8281611089839,-199.8318297313288,-4.356038313991792e-06,165.65715499659598,-165.66060071723507,0.0,4.691796779775416,14.181629303868643,2.529024250338702e-07,-0.000472284688224,14.167888744710083,14.181623152675057,82.84912545962474,0.0647816781796373
-3.862840842701248e-07,0.0,6.283184920895502,0.0004966082552767,82.84857806281418,5.441176744561484,-0.0342697237483541,-4853.126621643778,-1.8174899621216955e-06,14.167869764598958,3.4543837082759896e-08,0.0004966022815675,0.0019849576326498,-0.0024168039195381,-78.05459468304687,4629.058026059881,0.0024168322529417,-0.0019849275494698,-0.0004722845181329,0.0,-0.0005794818746119,-2.811164636641828e-07,-1.2548463789548951e-06,8.612716586238611e-06,-9.658715355316057e-09,-78.05403260672648,199.8281476048908,-199.8318259377276,-4.389526271078797e-06,165.65714122662507,-165.66062250417733,0.0,4.691796866321206,14.181629542602195,2.7607182055287455e-07,-0.0004722846815757,14.167889009532736,14.181623430951682,82.84906593339339,0.064781673740602
-3.831515858653757e-07,0.0,6.283184924028,0.0004966079021163,82.84851452737995,5.382259612156737,-0.034269736301421,-4853.128229213547,-1.8027961904834204e-06,14.167870025909425,3.2431075976097106e-08,0.00049660189305,0.0019849580391763,-0.0024168035556522,-78.05459455118573,4629.104916488396,0.0024168323626954,-0.0019849272337971,-0.0004722845105596,0.0,-0.0005794815408139,-2.813577059537861e-07,-1.2556622721847758e-06,8.536338335051469e-06,-3.566468503291735e-08,-78.05403108416314,199.8281248364878,-199.83183034406105,-4.444249422309023e-06,165.65711990886203,-165.66065166272034,0.0,4.691796952107115,14.181629780150104,2.94406572510481e-07,-0.0004722846745425,14.167889272447164,14.181623706097184,82.84900570511587,0.0647816693199413
-3.8014997242791705e-07,0.0,6.283184927029613,0.0004966075520905,82.848450779353,5.322804258275976,-0.0342697488618633,-4853.129836783791,-1.7887151529114674e-06,14.167870284379283,3.034445598737968e-08,0.0004966015070745,0.0019849585046951,-0.002416803119665,-78.05459450297984,4629.151806917751,0.002416832541686,-0.0019849268313232,-0.0004722845033789,0.0,-0.0005794812279881,-2.818477764399156e-07,-1.2563356103846814e-06,8.460697605720691e-06,-5.96091078404766e-08,-78.05402936645454,199.82809417774035,-199.83184186372876,-4.51974780659234e-06,165.6570906759716,-165.66068722780733,0.0,4.691797037129669,14.181630016702696,2.9955312812088004e-07,-0.0004722846675746,14.16788953344286,14.181623978826472,82.8489455174307,0.0647816649478452
-3.773170571419821e-07,0.0,6.2831849298625295,0.0004966072209269,82.848389542608,5.262816628405043,-0.0342697614282579,-4853.131444354514,-1.7754243181952173e-06,14.167870540148265,2.8211754368670143e-08,0.0004966011345959,0.0019849590313916,-0.0024168026377865,-78.0545946723168,4629.198697347935,0.002416832763902,-0.0019849263866112,-0.0004722844970045,0.0,-0.0005794809362269,-2.825659441547812e-07,-1.256866551447491e-06,8.386537474761518e-06,-8.148751169981123e-08,-78.05402759288106,199.82805732420755,-199.83185899665023,-4.608138495127293e-06,165.6570550534451,-165.6607284003213,0.0,4.691797121399384,14.181630250827943,2.96006418281355e-07,-0.0004722846610829,14.167889792697558,14.181624249119547,82.84888746037966,0.0647816606123539
-3.746828190179493e-07,0.0,6.283184932496767,0.0004966068868726,82.84832715170349,5.202302721256935,-0.034269773999163,-4853.13305192573,-1.763064388870078e-06,14.16787079322814,2.604685902729524e-08,0.0004966007511452,0.0019849595740126,-0.0024168021113452,-78.05459484203675,4629.245587778942,0.0024168330313949,-0.0019849259207602,-0.0004722844901914,0.0,-0.0005794806660081,-2.8349075823379936e-07,-1.2572527460013768e-06,8.312217577902993e-06,-1.0112666227948589e-07,-78.05402562325966,199.82801564917705,-199.8318805246047,-4.708014857939548e-06,165.65701549717133,-165.66077347407986,0.0,4.691797204930238,14.18163048381048,2.899258977169331e-07,-0.0004722846541604,14.167890050327564,14.181624516220388,82.84882971930794,0.0647816563013786
-3.722699846154901e-07,0.0,6.283184934909602,0.0004966065547196,82.84826433030081,5.141268588171939,-0.0342697865731871,-4853.134659497445,-1.751742116581937e-06,14.167871043551092,2.389028350746665e-08,0.00049660036636,0.001984960110972,-0.0024168015412654,-78.05459505575405,4629.292478210761,0.0024168333479181,-0.0019849254360544,-0.0004722844829896,0.0,-0.0005794804174222,-2.845987870832638e-07,-1.2575070093812395e-06,8.238000546572629e-06,-1.1834854852735899e-07,-78.05402345786545,199.82796959554116,-199.8319063127096,-4.816553670507217e-06,165.65697332135252,-165.66082007828405,0.0,4.691797287720247,14.181630716973952,2.805798694020801e-07,-0.0004722846472852,14.167890306255607,14.181624779728274,82.84877214017858,0.0647816520377123
-3.7009633632079124e-07,0.0,6.2831849370832495,0.000496606227564,82.84820186370014,5.079720332512503,-0.034269799149138,-4853.13626706967,-1.7415411110850882e-06,14.16787129112176,2.177614996146109e-08,0.0004965999851166,0.0019849606472365,-0.0024168009366088,-78.05459530595367,4629.339368643389,0.0024168337078793,-0.0019849249317588,-0.00047228447568,0.0,-0.0005794801901957,-2.8586518700473345e-07,-1.257652997279912e-06,8.164560553977771e-06,-1.330399690434212e-07,-78.05402113881256,199.82791972166044,-199.83193612538216,-4.932398147980416e-06,165.65692907038513,-165.66086722889398,0.0,4.691797369772999,14.181630950414249,2.684647072150227e-07,-0.0004722846404161,14.167890560392356,14.181625039357913,82.8487151141101,0.0647816478205881
-3.681765192404533e-07,0.0,6.283184939003067,0.000496605906553,82.84814022965939,5.017664109052889,-0.0342698117260617,-4853.137874642418,-1.7325302605576094e-06,14.167871535953736,1.9737154131192664e-08,0.0004965996092832,0.0019849611905167,-0.0024168003075013,-78.05459556779977,4629.386259076816,0.002416834104017,-0.0019849244090584,-0.0004722844684543,0.0,-0.0005794799837242,-2.872642931287421e-07,-1.2577134686503563e-06,8.092382449225185e-06,-1.4514339244951637e-07,-78.05401871388031,199.82786679515596,-199.83196948457055,-5.054518873467099e-06,165.65688299611332,-165.66091494788216,0.0,4.691797451098687,14.181631183882518,2.543283620696797e-07,-0.0004722846334292,14.167890812685457,14.181625294931196,82.84865897818953,0.0647816436380813
-3.6652256710763377e-07,0.0,6.283184940657019,0.0004966055913812,82.84807957407163,4.955106123363755,-0.0342698243032022,-4853.139482215699,-1.7247661761897867e-06,14.16787177805135,1.7805775882749632e-08,0.0004965992390776,0.0019849617415942,-0.0024167996640184,-78.05459581884323,4629.433149511034,0.0024168345288413,-0.0019849238733369,-0.0004722844613523,0.0,-0.0005794797970773,-2.887701465069554e-07,-1.257705567702775e-06,8.021609648524736e-06,-1.546515230506988e-07,-78.05401621825831,199.8278116654348,-199.8320058002672,-5.18164023105965e-06,165.6568354223226,-165.6609633937149,0.0,4.691797531710809,14.181631417151229,2.387765455010758e-07,-0.0004722846262936,14.167891063111464,14.181625546351851,82.84860382555974,0.064781639479452
-3.651434637646404e-07,0.0,6.283184942036122,0.0004966052810441,82.84801985211566,4.892052631191526,-0.0342698368799472,-4853.141089789528,-1.7182911367026498e-06,14.1678720174153,1.6013418566433564e-08,0.0004965988740541,0.0019849622943631,-0.0024167990164011,-78.0545960431604,4629.480039946036,0.0024168349744702,-0.0019849233331324,-0.0004722844543345,0.0,-0.0005794796290047,-2.903569584293877e-07,-1.2576417369710149e-06,7.952156857417945e-06,-1.6160003248088101e-07,-78.05401367625619,199.8277552159092,-199.8320444261496,-5.312068496841224e-06,165.6567868887832,-165.66101239229977,0.0,4.691797611623073,14.181631650090726,2.2220630920614842e-07,-0.0004722846190452,14.16789131165347,14.181625793583576,82.84854957141059,0.0647816353396825
-3.640444007881018e-07,0.0,6.283184943135185,0.0004966049744338,82.84796095868036,4.828509937832875,-0.0342698494557946,-4853.142697363917,-1.713129617313632e-06,14.16787225405122,1.4388956919917674e-08,0.0004965985137004,0.0019849628393938,-0.0024167983745907,-78.05459622969695,4629.526930381816,0.0024168354330446,-0.0019849227978292,-0.000472284447351,0.0,-0.0005794794779547,-2.919994938668227e-07,-1.257532256902329e-06,7.883852553735503e-06,-1.6605920897847365e-07,-78.05401110753297,199.82769833631187,-199.8320846888793,-5.443819713407132e-06,165.65673810366886,-165.6610614022785,0.0,4.691797690847753,14.18163188264013,2.048636792480245e-07,-0.0004722846117347,14.167891558287597,14.18162603663388,82.84849606343688,0.0647816312187252
-3.632263156988231e-07,0.0,6.283184943953271,0.0004966046706286,82.84790279953532,4.764484397504185,-0.034269862030343,-4853.144304938878,-1.7092861303391416e-06,14.16787248797404,1.2957478718369218e-08,0.0004965981576868,0.0019849633671268,-0.0024167977475887,-78.05459637010664,4629.573820818363,0.0024168358973145,-0.0019849222758699,-0.0004722844403747,0.0,-0.0005794793421067,-2.936733783997468e-07,-1.2573871788241744e-06,7.81652679502697e-06,-1.681272043105991e-07,-78.05400853157764,199.8276418807507,-199.83212592758676,-5.574863652674366e-06,165.65668981925114,-165.66110968372334,0.0,4.691797769395301,14.181632114764303,1.869158704378513e-07,-0.0004722846044108,14.167891802980796,14.181626275542609,82.84844315379587,0.0647816271191287
-3.626858997531807e-07,0.0,6.283184944493686,0.0004966043689412,82.84784531375186,4.699982412706135,-0.0342698746032942,-4853.145912514425,-1.7067452652736248e-06,14.167872719208956,1.1739457850198751e-08,0.0004965978058897,0.0019849638694613,-0.0024167971432256,-78.05459645703188,4629.620711255673,0.0024168363608358,-0.0019849217740619,-0.0004722844334071,0.0,-0.0005794792194144,-2.953553520476474e-07,-1.257217136828528e-06,7.750044477864758e-06,-1.6792588389939556e-07,-78.05400596920542,199.8275866314517,-199.8321675267817,-5.703316718925179e-06,165.6566427276354,-165.66115647530262,0.0,4.691797847274578,14.181632346425667,1.684998169944452e-07,-0.0004722845971019,14.167892045694432,14.18162651037452,82.84839072681497,0.0647816230441054
-3.624159493161782e-07,0.0,6.2831849447636365,0.0004966040688883,82.84778847142685,4.635010433583453,-0.0342698871744599,-4853.147520090568,-1.7054733368330712e-06,14.167872947790508,1.0750323424825837e-08,0.000496597458332,0.001984964340047,-0.0024167965682823,-78.05459648453628,4629.667601693739,0.0024168368178325,-0.0019849212976963,-0.0004722844264648,0.0,-0.000579479107654,-2.970234923453768e-07,-1.2570333198809622e-06,7.684307159969117e-06,-1.655984268080031e-07,-78.05400344154131,199.82753328435592,-199.83220892799892,-5.827526042474043e-06,165.65659741310424,-165.66120109865636,0.0,4.691797924493244,14.181632577571843,1.4974545404258765e-07,-0.0004722845898326,14.167892286389131,14.181626741215512,82.84833870056448,0.0647816189965106
-3.6240584997829437e-07,0.0,6.283184944773736,0.000496603770122,82.84773226324414,4.569574957279909,-0.0342698997437646,-4853.149127667322,-1.705420653193156e-06,14.16787317376183,1.0000313816657696e-08,0.0004965971151165,0.0019849647739862,-0.0024167960286675,-78.05459644755223,4629.714492132553,0.0024168372630129,-0.0019849208509652,-0.0004722844195711,0.0,-0.000579479004476,-2.986574165364659e-07,-1.2568470455761995e-06,7.619243684401842e-06,-1.6130731131732368e-07,-78.05400096941231,199.827482452532,-199.8322496245381,-5.946069716862804e-06,165.6565543511799,-165.66124299152605,0.0,4.691798001058105,14.181632808132637,1.307826317449385e-07,-0.000472284582617,14.167892525028453,14.181626968170784,82.84828701864686,0.0647816149785167
-3.626420541767793e-07,0.0,6.283184944537532,0.0004966034723861,82.84767669083857,4.503682527288603,-0.0342699123112446,-4853.150735244697,-1.7065237548036734e-06,14.16787339717327,9.494519174103902e-09,0.0004965967763675,0.0019849651674661,-0.0024167955294893,-78.05459634267733,4629.761382572107,0.0024168376915018,-0.0019849204373272,-0.0004722844127507,0.0,-0.0005794789074571,-3.0023846166482533e-07,-1.2566692857947831e-06,7.5547998630553935e-06,-1.5523188048713252e-07,-78.0539985721598,199.8274346722399,-199.832289154502,-6.057728679152706e-06,165.65651392876498,-165.66128170155375,0.0,4.691798076975342,14.18163303802116,1.117417091999364e-07,-0.0004722845754768,14.16789276158131,14.181627191363622,82.84823564159261,0.0647816109916968
-3.6310850723144245e-07,0.0,6.283184944071079,0.0004966031754875,82.84762175974858,4.437339732797613,-0.0342699248770422,-4853.152342822704,-1.7087074107812573e-06,14.167873618082126,9.233053299363376e-09,0.000496596442207,0.0019849655175283,-0.0024167950750707,-78.05459616783537,4629.808273012394,0.0024168380988385,-0.0019849200597012,-0.0004722844060227,0.0,-0.0005794788141504,-3.017498369787954e-07,-1.2565103120551174e-06,7.490931405070192e-06,-1.4756530484638677e-07,-78.0539962671632,199.8273904070486,-199.8323270966085,-6.161460336748236e-06,165.65647646519704,-165.66131686921565,0.0,4.691798152250658,14.18163326713638,9.275135632672177e-08,-0.0004722845684274,14.16789299602286,14.181627410933904,82.8481845406422,0.0647816070371574
-3.637870304260357e-07,0.0,6.283184943392556,0.0004966028792818,82.84756747577373,4.370553208031126,-0.0342699374413976,-4853.153950401353,-1.711886414915613e-06,14.167873836551651,9.211320188060844e-09,0.0004965961127323,0.001984965821983,-0.0024167946688978,-78.0545959223654,4629.855163453413,0.0024168384810505,-0.001984919720513,-0.0004722843994013,0.0,-0.0005794787221342,-3.0317674348293984e-07,-1.2563794883608717e-06,7.427600026842087e-06,-1.3851114272480236e-07,-78.05399406950552,199.8273500475256,-199.83236307132623,-6.256387454693813e-06,165.65644222535002,-165.66134821440784,0.0,4.691798226889358,14.18163349536593,7.393704158147778e-08,-0.0004722845614902,14.16789322833488,14.181627627035947,82.84813369427174,0.0647816031157306
