vy,ay,RR,FxFL,pitchrate,FxRR,longslipFL,FxFR,FyFL,yaw,sideslipRR,FyRR,RL,longslipRR,yawrate,FxRL,signal,steeringangel,FL,ax,slip,longslipRL,sideslipRL,slip1,brake,gas,sideslipFR,longslipFR,signal,az,FyRL,x,vx,sideslipFL,y,rollrate,FyFR,pitch,FR,roll
0.0014847352792021,-0.0763681856738728,2.0647488949740898,-134.3678119165954,-0.0822922798250212,3859.774258565808,-0.0011568657888872,-132.99366294051055,1945.78608658284,-0.0342915417092851,-0.0330088375766625,2875.369235645377,2.030682853806468,0.030934314352237,0.0001552341883259,3838.601860913961,0.0,0.0,1.268935083247838,4.651171906329804,0.0,0.029924785904655,0.0329727625562967,0.0,0.0,0.1581116528751062,0.0305165239343532,-0.0012126349296631,0.311854054462346,0.0922682150532912,-2924.326526661461,4564.034318027192,0.3845805293387825,-0.0287553414600673,-4850.897401790571,-0.0024987604670799,-2008.5299275749917,-0.0051165828312761,1.2674850181444528,-0.0006692435659328
0.000728718507737,-0.0768950799112111,2.0470911220624823,-129.3696309550941,-0.0808588277222912,3700.30039862314,-0.0011072529256349,-128.16021797933394,1863.530823278424,-0.0342900194420746,-0.0308111388794601,2843.475766114403,2.030747225430604,0.027607177992166,0.000143961480448,3699.574608090562,0.0,0.0,1.4065724789520837,4.479194025013675,0.0,0.0271091354276758,0.0309600686953113,0.0,0.0,0.1581957719128251,0.0288413171378277,-0.0011484047724356,0.3421334698836779,0.0856357914792789,-2894.8912245793936,4564.038415051945,0.4303446869462312,-0.027159296999796,-4850.897531646684,-0.0010423138842915,-1924.2158336479577,-0.0059329761451886,1.4058495549215977,-0.0006861497087263
-9.17835781198692e-06,-0.0696834030987821,2.067597341703394,-126.6502119359554,-0.077983113009358,3586.978641650001,-0.0010729831313653,-125.7299152373922,1758.155407360137,-0.0342886303463993,-0.0282459452555162,2734.068886763462,2.054241085769012,0.0248452243670758,0.0001367914001086,3582.2592043180744,0.0,0.0,1.5374419520052702,4.34361768994884,0.0,0.0243457919813778,0.0282753931223818,0.0,0.0,0.1586420555148134,0.0267929962591783,-0.0011105399876866,0.3721170399606197,0.0842519745227163,-2781.798667697117,4564.042960628657,0.4746215544192849,-0.0253265231410655,-4850.897684393462,0.0003415378205738,-1813.9481363093416,-0.0067267977110305,1.5371801030823404,-0.0006889343349171
-0.0006820223714373,-0.06591406932817,2.106018551781604,-122.90647501349106,-0.0739792206178963,3483.851599231341,-0.0010185454423179,-121.90194304120466,1637.445348695488,-0.0342873393998797,-0.0253035142355898,2561.6415097151885,2.098518525548296,0.0227635454726575,0.0001207398687931,3480.255557919696,0.0,0.0,1.6631363188139088,4.224675869413509,0.0,0.0223917721831004,0.0254216167547276,0.0,0.0,0.1591228695456858,0.0246339762849638,-0.0010465139082991,0.4017718148246574,0.0789663056200677,-2604.7124398975943,4564.047940730917,0.5175112242696919,-0.0232857127473535,-4850.897859061467,0.001672097270808,-1690.5490715271974,-0.007485396415057,1.663440592000056,-0.0006781162705313
-0.0013163743393613,-0.0615288627923354,2.145756025367485,-120.53024511229997,-0.0691751120520414,3377.540883345934,-0.0009751214074125,-119.69509905779576,1510.3681511779369,-0.0342862246825663,-0.0223934703235227,2346.2682422637017,2.142377671339378,0.0206657167825365,0.0001060522187223,3374.872747528104,0.0,0.0,1.7834734212142709,4.097582409043324,0.0,0.0203838039558915,0.0225395860432889,0.0,0.0,0.1591967034439492,0.0223321313544626,-0.000996209265456,0.4310648941818102,0.0723283798240235,-2387.9669392821747,4564.053343047573,0.5592806984841586,-0.0212504052979347,-4850.898054717808,0.0028474958646221,-1558.5523964451452,-0.0081993307817956,1.7842045187821318,-0.0006547657671314
-0.0018860393329578,-0.0530192134778953,2.208177800624086,-118.00871399217088,-0.0637960920928471,3273.652636033663,-0.0009463991268421,-117.27671671586177,1380.982545352794,-0.0342851833033568,-0.0197437411483246,2117.057964089568,2.207332602247305,0.0192903260864668,0.0001034481885038,3271.220273258891,0.0,0.0,1.8981634504659024,3.972558124952586,0.0,0.019051640550248,0.0198561563052981,0.0,0.0,0.1595808684855687,0.0200422002512308,-0.0009628329490594,0.4599634651360572,0.0614994228869042,-2153.707705411748,4564.059155114431,0.5996998050942607,-0.0191621995345568,-4850.898270442357,0.003885784287967,-1422.158760456783,-0.0088618791874549,1.8992734138182163,-0.0006204939725867
-0.0023769718924086,-0.0459857687107724,2.278811090088382,-115.83993089089968,-0.0580406353935314,3177.419208358027,-0.0009140843051966,-115.2037357678436,1249.9484468832086,-0.034284169685567,-0.0172524863163405,1886.9485551353723,2.2805550051890275,0.0181225506007757,9.843396114412608e-05,3175.3409421826577,0.0,0.0,2.008455133840361,3.855750667952997,0.0,0.0179359049115527,0.0173654545964839,0.0,0.0,0.1598835439258917,0.0178114601768178,-0.0009261859015367,0.4884348405096212,0.0533544998736659,-1917.878615225152,4564.0653642299785,0.638920698360253,-0.0170714578213628,-4850.898505038292,0.0048070979542309,-1286.2753654453534,-0.0094684326163373,2.00989374456512,-0.0005764570791753
-0.0027995725915332,-0.0390836865429319,2.35658952076677,-114.11354033256328,-0.0520600542229323,3088.2092674592604,-0.0008878200064824,-113.59350240452198,1120.3959239096605,-0.0342832433987626,-0.0149192122728581,1661.2286649590071,2.3605246517659038,0.0172060286102963,8.761406489262692e-05,3086.448851787527,0.0,0.0,2.1146317390552105,3.746627481652265,0.0,0.0170587346034471,0.0150194353947039,0.0,0.0,0.1601238007850695,0.0156170682575644,-0.0008964404726886,0.5164464976208782,0.0459019745286858,-1687.031305532123,4564.071958725209,0.6769941178342069,-0.015060692443988,-4850.89875737952,0.005584652392423,-1151.4177904316657,-0.0100160707752283,2.116308024861403,-0.0005239910687545
-0.0031480316729839,-0.0315316551560522,2.437546306499512,-112.62023758937056,-0.0459839034238412,3001.211404329072,-0.0008644103700766,-112.23742781622032,994.113141882664,-0.0342824264751388,-0.0127563343333974,1444.5318511460578,2.4433635239578857,0.0163983441348881,7.69382670928321e-05,2999.696141903175,0.0,0.0,2.2172103036855995,3.6392080213764784,0.0,0.0162848199116818,0.0128361164193082,0.0,0.0,0.1602723183454917,0.0135169156625222,-0.0008703576735007,0.543966117479201,0.0408111163722022,-1465.0714597394754,4564.0789275787065,0.7139899923728843,-0.0131182847027497,-4850.899026378553,0.0062203441885437,-1019.1380947535127,-0.010503296219102,2.2190626274207057,-0.0004645295689706
-0.0034209540617268,-0.0240808183570426,2.5211519070371526,-111.1757075924626,-0.039890279717345,2913.4374279216386,-0.0008436407876863,-110.93245933239328,871.5503133916934,-0.0342817134355496,-0.010770836685411,1239.8484250188533,2.528557475009868,0.0157376433986734,6.675778888734126e-05,2912.3027510183488,0.0,0.0,2.316268984205121,3.5309386092536434,0.0,0.0156557922428458,0.0108283459296129,0.0,0.0,0.160485728923623,0.0115215318062207,-0.0008475795811322,0.570961624354616,0.0351468691466312,-1255.2288733349938,4564.086259957159,0.7498815515485153,-0.01125657479455,-4850.8993109091,0.0067104271518455,-890.738484800799,-0.0109295952747396,2.318246371423701,-0.0003995099801598
-0.0036211031875684,-0.0169595425090885,2.60583274924008,-110.02466944305924,-0.0338752095847317,2832.645295482411,-0.0008254695193598,-109.91085366487891,753.4666420157148,-0.0342810996264516,-0.008967869686228,1049.8760396452162,2.614498112408731,0.015170820559518,5.707264057984661e-05,2831.793316384548,0.0,0.0,2.4121701724004785,3.4305640342442576,0.0,0.0151168054752373,0.0089979341716606,0.0,0.0,0.1606725584538789,0.0096420063508111,-0.0008276097411526,0.5974012256787418,0.0310073642812152,-1060.3086097153923,4564.093945088016,0.7847292481826206,-0.0094981425596904,-4850.899609859816,0.0070552690461626,-767.0379908429646,-0.0112953154713412,2.414232094125409,-0.0003303907762587
-0.003750374586564,-0.009949445958052,2.6910825335420285,-109.09831864873574,-0.0280189069406991,2757.4155264405413,-0.000810237466668,-109.12032285937067,640.9118407712223,-0.0342805772370318,-0.0073432642647275,875.608030083272,2.700717833157828,0.0146933609707895,4.844778720253079e-05,2756.8320634703214,0.0,0.0,2.505255158082973,3.336618837479131,0.0,0.0146654977549385,0.0073417591814571,0.0,0.0,0.1607888844614923,0.0078912843688858,-0.000811031361091,0.6232534522321013,0.0276306097092426,-881.252213040064,4564.10197292023,0.8185960542689971,-0.007851125356495,-4850.89992216979,0.0072597607210074,-648.9646080244771,-0.0116016974556153,2.5073618699182307,-0.0002586000681466
-0.0038116072662189,-0.0032864069115084,2.776284319570349,-108.33204499373667,-0.0223862849418491,2686.94949809662,-0.000797221292241,-108.48039439813418,534.263912668823,-0.0342801353503899,-0.0058884154508469,717.7116280855489,2.7866094377446364,0.0142831246212764,4.0831469745246616e-05,2686.6656236023905,0.0,0.0,2.5958501057533057,3.248283409038246,0.0,0.0142794280966965,0.0058526990107086,0.0,0.0,0.1608187419976068,0.0062749133556607,-0.0007968989888658,0.6484871985715539,0.0248051124195405,-718.7868953840338,4564.110334027644,0.8515439319688634,-0.0063216678181004,-4850.900246821006,0.007330144776488,-537.1142980898105,-0.0118506993087759,2.597967514033651,-0.0001855076187471
-0.0038086209780703,0.0029633528377958,2.861018310559363,-107.71050891941418,-0.0170283218371844,2620.7673394294484,-0.0007858801107705,-107.97796760092066,434.1723486566371,-0.0342797651640009,-0.0045929604066798,575.9872916339093,2.871773536761037,0.0139231451872779,3.399345869354455e-05,2620.756234365259,0.0,0.0,2.684235161010517,3.164963128862293,0.0,0.0139417391623238,0.004521668991063,0.0,0.0,0.1607621129612947,0.0047958122491558,-0.0007846868933623,0.6730717636502762,0.0222386926777505,-572.7493307504858,4564.119019567313,0.8836296024451407,-0.004914934782385,-4850.900582850554,0.007274230410601,-432.158921280698,-0.0120448498245693,2.6863302172322565,-0.0001124131761091
-0.0037456849107622,0.0087576373202351,2.944951914227168,-107.22100170700456,-0.011983976589701,2558.818700007208,-0.0007761173836547,-107.60009245390872,340.91487957518507,-0.0342794595623835,-0.0034465687652797,449.6670622041893,2.9558951960392084,0.0135971808377318,2.7835077014658963e-05,2559.065227192966,0.0,0.0,2.7706469974029835,3.0866563307062087,0.0,0.0136360172222589,0.0033397178135209,0.0,0.0,0.1606236285190075,0.0034542212657389,-0.0007741945423329,0.6969768915814518,0.0195797584904777,-442.4333416615953,4564.128021227328,0.9149052092981228,-0.0036317692158513,-4850.900929354385,0.0071014225345669,-334.4083516820892,-0.0121871173908495,2.772690191537511,-4.05289599351306e-05
-0.0036278980875313,0.0140161884564446,3.028118999853138,-106.82393605078067,-0.0072810313461302,2500.6340434114973,-0.0007677348280913,-107.30070748194731,254.75421454771583,-0.0342792129511404,-0.002439152819172,338.0385240722454,3.039028599404384,0.0133137632358638,2.2098404449110048e-05,2501.101731009818,0.0,0.0,2.8552799028761044,3.012879450040319,0.0,0.0133708594110468,0.0022973691542036,0.0,0.0,0.1604166066913632,0.0022477389582869,-0.0007651999563706,0.7201728124955888,0.0164010386468632,-327.1538410291945,4564.137331185916,0.9454152361523024,-0.0024724785205583,-4850.901285492392,0.0068218306355881,-244.2070563037921,-0.0122807998743052,2.857243629952163,2.903115431109303e-05
-0.0034591652920141,0.0186231801207437,3.1104198816101354,-106.54538359706734,-0.0029587240031878,2446.4497883632903,-0.0007609091237931,-107.09735606644396,176.19104628703494,-0.0342790215830149,-0.0015811622760101,240.73485665961215,3.1207814428187675,0.0130675159741485,1.705735295442493e-05,2447.5149826292527,0.0,0.0,2.938345593899472,2.9443007815642197,0.0,0.0131481592834211,0.0014105458464219,0.0,0.0,0.1601420655921127,0.0011585459227173,-0.0007579044380623,0.7426302834401963,0.0070991235738651,-226.68943362004427,4564.146942067961,0.9752054422834884,-0.0014493739677198,-4850.901650488709,0.0064057722319646,-161.49503878183614,-0.0123294941877463,2.9401945444287545,9.511182696028767e-05
-0.0032357530903616,0.0254486538415378,3.1917409022675067,-106.38882284449036,0.000934973494782,2398.7244301434184,-0.0007548786815283,-107.04378496828112,105.8371346117204,-0.0342788481233523,-0.0008930825693197,159.02531882573183,3.2010320390068525,0.0128542531650981,1.8704880641216284e-05,2399.7085149851187,0.0,0.0,3.0201509495559176,2.88286150616301,-0.0032221959356958,0.0129551278307145,0.0006653181412659,6.27996311124389,0.0,0.1597546061383217,0.0001985674230969,-0.0007522194607119,0.764320629269402,-0.0040319406414111,-141.43345023429325,4564.156847063936,1.0043463199313225,-0.0005481875073472,-4850.90202358615,0.0058630744231529,-85.89209995517028,-0.0123372961309089,3.0218689123276485,0.0001562209244872
-0.0029582118620818,0.0301732789268814,3.271430590275492,-106.2786745252161,0.0043813522826787,2352.7181045213124,-0.0007499081139571,-106.97176103946144,41.67480721687197,-0.0342786560580951,-0.0003378322571457,92.6019568315552,3.2804002208285805,0.0126602969716514,1.7463598755120075e-05,2353.6302522592464,0.0,0.0,3.1008565162664348,2.823249609922704,-0.0028645233199074,0.0127822826476088,5.7925404657246105e-05,6.280320783859679,0.0,0.1592850443453497,-0.0005984000672077,-0.0007464093062245,0.7852157834699994,-0.0149800999439234,-70.31474186358072,4564.167039990173,1.0328785746412357,0.0002799130927085,-4850.902404013137,0.0052979971818064,-19.453338080960936,-0.0123086307694612,3.1024675631930285,0.0002117693936577
-0.0026466934359334,0.0320306549036347,3.350062112855087,-106.16731678773044,0.0074011667763502,2308.192758079216,-0.000744959685444,-106.87303132077642,-15.8089142744333,-0.0342785557294708,0.0001555942738011,37.053746123505896,3.358745454561784,0.0124800842318869,2.6724756693581865e-06,2309.2822910390546,0.0,0.0,3.180559607037185,2.7658219534383672,-0.0024954052121546,0.012613464143419,-0.0004381976055575,6.280689901967432,0.0,0.1587743890957224,-0.0013057690415606,-0.0007414368654976,0.8052883288693642,-0.0262914451306597,-12.231576289169295,4564.177514921326,1.060825105243596,0.0009819689120042,-4850.902791126745,0.0046889844606455,38.87208876272373,-0.0122478639868678,3.1819710132874954,0.000261442209491
-0.0023170744077452,0.0333450068126546,3.4277306343426672,-106.04046263755704,0.0100131920199478,2265.414000781173,-0.0007404627036357,-106.78119704205108,-65.94321248372067,-0.0342786202043079,0.0005729024380477,-10.05134738077208,3.435889358081784,0.0123082155043071,-1.3178159714819656e-05,2266.680294424382,0.0,0.0,3.2592662566034702,2.710673867724671,-0.0021296735231881,0.0124467941498931,-0.0008548631965497,6.281055633656398,0.0,0.1582365975355667,-0.0019206824058267,-0.0007368247639064,0.8245115381696916,-0.037956245736833,35.37381960984612,4564.188266151303,1.0882088542270096,0.0015785049191491,-4850.903184491117,0.0040334381878496,90.5334826787421,-0.0121591580760835,3.26045104352506,0.0003047585468259
-0.0019749301922433,0.034743761604596,3.504329222160023,-105.8977885939626,0.0122415358208092,2224.316167004031,-0.0007358714284145,-106.6751148813722,-109.61655914526854,-0.0342788125296799,0.0009082722052548,-48.94490903481394,3.511709633725175,0.0121416489516997,-2.335877351756747e-05,2225.685191334481,0.0,0.0,3.3369923849201544,2.657596572678887,-0.0017714869744923,0.0122817640775745,-0.0011957072544353,6.281413820205094,0.0,0.1576762510266982,-0.0024425343200518,-0.0007326339606614,0.8428594142520747,-0.0499110651763912,74.43602846114202,4564.199288201245,1.1150524622689986,0.0020960779343732,-4850.903583773542,0.0033543023749874,135.57652841601168,-0.0120464695007576,3.337964576062683,0.0003413566596314
-0.0016256866424577,0.0347780691749366,3.5797079266034104,-105.72977391914851,0.0141250707917525,2184.771421394486,-0.0007316518241954,-106.50770449234142,-148.24297123794975,-0.0342790720675812,0.0011783784898004,-80.43538038182122,3.586174386857795,0.0119782556339914,-2.6807069039833887e-05,2186.1885139628266,0.0,0.0,3.413725464643353,2.60678434766209,-0.0014245239865806,0.0121180662915138,-0.00144930538728,6.281760783193006,0.0,0.1570952854685197,-0.0029069577955711,-0.0007285156620476,0.8603067301930694,-0.0627706114200591,105.28481435270268,4564.210575813274,1.1413778094857492,0.0025603686843421,-4850.903988695386,0.0026969364620586,175.23026071094503,-0.0119134214882292,3.414558839143572,0.0003712629540489
-0.0012807431672809,0.0338855971446519,3.653823247759576,-105.55276155467462,0.0157011398193177,2146.6286329957084,-0.0007275888899763,-106.26160239296158,-183.27589386810675,-0.0342793284467836,0.001369085139977,-104.85400711791094,3.659255980011443,0.0118173542116285,-2.473999172814086e-05,2148.0911394012805,0.0,0.0,3.489501739943344,2.557816198546023,-0.0010973067946664,0.0119553108560001,-0.0016417108207616,6.28208800038492,0.0,0.1564958898446163,-0.0032915491605063,-0.000724276227541,0.8768290689355875,-0.0759817527989799,128.7305945750902,4564.222123938187,1.1672053369269078,0.0029930269687241,-4850.904399070644,0.0020355351450294,209.5268569632293,-0.0117632667093853,3.490188473533936,0.0003946163798633
-0.0009477144971332,0.0331581397385381,3.72664297781054,-105.32622392360564,0.0170023016700589,2109.7524143977853,-0.0007237311844234,-105.98284346761083,-214.7250954039639,-0.03427959524664,0.0014896185454708,-122.0592272502995,3.730976311135961,0.0116590423346654,-3.000422415856968e-05,2111.212760630267,0.0,0.0,3.5643393706334225,2.510702899835829,-0.000794504763128,0.0117923731275676,-0.0017789726836508,6.282390802416458,0.0,0.1558803723701804,-0.0036258291296404,-0.0007202288709005,0.8924028625552142,-0.0880007705995144,146.30013323848482,4564.23392771929,1.1925540246878803,0.0033507623851807,-4850.904814828579,0.0013621597198837,239.10971103107784,-0.011598881913296,3.5648008452623423,0.0004112647642538
-0.0006208333729299,0.0325858872536737,3.798157229995829,-105.06769972064149,0.0180538968853807,2074.087835925792,-0.0007198086457412,-105.71748663622672,-240.8440357490937,-0.0342799651693962,0.0015680381858136,-133.58749079983332,3.801408168938166,0.0115040739244064,-4.310631736305482e-05,2075.46475365202,0.0,0.0,3.6382170165913785,2.4651713179375205,-0.0005094993203205,0.0116295116256949,-0.0018486587834437,6.282675807859266,0.0,0.1552526009236422,-0.0039060362618133,-0.0007166258529513,0.9070054310623769,-0.0986330136343122,157.97538998694876,4564.24598247436,1.2174406084181673,0.0036250014497676,-4850.905235901779,0.0007072188699005,264.67078221109034,-0.0114228804674405,3.6384057246133104,0.0004212596843849
-0.0002990283394808,0.0316164120438523,3.868120173719754,-104.732190171767,0.0188903994593164,2036.696644687381,-0.0007154849236876,-105.3882741675708,-262.44333976042856,-0.0342804626592781,0.0016067843444291,-140.72294062515186,3.8703525889574864,0.011329096637906,-5.445145343058354e-05,2038.0275891602496,0.0,0.0,3.7110537630965057,2.417731154215089,-0.0002400602749839,0.0114481338548768,-0.0018650739193278,6.282945246904602,0.0,0.1546412322434295,-0.0041289706892867,-0.0007125126011525,0.9206150206801934,-0.1078194245441313,164.04838944952465,4564.25828362991,1.2418654088300178,0.003856380570599,-4850.905662180021,8.358432925034523e-05,286.0724400281537,-0.011237579315984,3.710998390343408,0.0004248758359241
1.1272766234290531e-05,0.0302727293350988,3.936810191559963,-104.41717480373676,0.0195399758976504,2000.8467972346812,-0.0007113107255816,-105.06865254326556,-280.812161188481,-0.0342810457209065,0.0016040210688769,-143.84407071943576,3.938036136997269,0.0111628060621803,-6.079502145183703e-05,2002.1237805266685,0.0,0.0,3.782785139068556,2.372367565117884,9.912824180338392e-06,0.0112735747509648,-0.0018452448851471,9.912824180338392e-06,0.0,0.1540602284758251,-0.0043114278887373,-0.0007085128932348,0.9332108415373006,-0.115854019563426,165.68975181341077,4564.270826528969,1.265827014495439,0.0040556571041157,-4850.906093590437,-0.0005070468638165,303.792694900502,-0.0110449564360209,3.782530100096632,0.0004224340274491
0.0003061018712881,0.0286834529025008,4.004240545123673,-104.11506729429648,0.0200207422727927,1966.3696488022056,-0.0007071978166406,-104.74170026129076,-296.620559185636,-0.0342816729332561,0.0015677057736373,-143.37695685660606,4.004486845621701,0.0110013428509887,-6.401077867181035e-05,1967.564620487288,0.0,0.0,3.853445309068904,2.328796083680671,0.0002386796989587,0.0111028071913367,-0.0017934142595197,0.0002386796989587,0.0,0.153480196453198,-0.0044620533579834,-0.0007045812621273,0.9447731047145176,-0.1223570625418285,163.83404979649669,4564.283606651307,1.2893442181659802,0.0042257326154175,-4850.906530118726,-0.0010584486938961,318.5281960966084,-0.0108467802574447,3.853022226128316,0.0004142953053864
0.0005828370219186,0.0267141699854439,4.070443208523207,-103.82402082156,0.0203492091391635,1933.137534269572,-0.0007031854478239,-104.41244709311064,-310.28517739069537,-0.0342823243196918,0.0015066000942988,-140.02265809425018,4.069765590340269,0.0108432781982175,-6.592299172711294e-05,1934.236864243942,0.0,0.0,3.923063629021175,2.28685166594046,0.0004455953347706,0.0109354963808564,-0.0017119159663491,0.0004455953347706,0.0,0.1528919638725768,-0.0045845024842124,-0.0007007846312677,0.9552830585838364,-0.1273003792403239,158.9797562975454,4564.296619650144,1.312434177079848,0.0043705497000428,-4850.906971785342,-0.0015639469519175,330.76853095714165,-0.0106446471370102,3.92249157193706,0.0004008907835595
