brake,ay,sideslipRL,FyFR,sideslipFL,sideslipRR,az,gas,yawrate,y,pitchrate,FR,yaw,longslipFR,FyRR,FyRL,signal,sideslipFR,rollrate,slip1,signal,RR,pitch,FxFL,roll,x,FxRR,FyFL,steeringangel,vy,slip,FxRL,ax,FL,longslipRL,longslipRR,RL,vx,FxFR,longslipFL
0.0,-0.1072571782351639,0.0,0.0,0.0,0.0,1.4877731725295662,7.152777777777778,-3.1788466794528535e-07,-4850.897164652041,-2.3775753347224906e-08,1e-05,-0.0342957201195726,2.808349639999672e-07,0.0,0.0,0.0,0.0,-0.0001080008855989,0.0,0.0,1e-05,-3.9218157213248485e-05,0.0466599392730696,-1.2512815238127624e-07,4564.018298359632,0.0466828417996954,0.0,0.0,0.0,0.0,0.0466828441670549,-0.3431306652622903,1e-05,2.808349639999672e-07,2.808349639999672e-07,1e-05,0.0,0.0466599402084196,2.808349639999672e-07
0.0,0.0512574097733815,-0.0002269429815789,6.898517053658372,-0.0008659359744629,-0.0007722126776018,-0.0662153214831475,2.748530854658887,-2.501513631808599e-06,-4850.897164546333,-0.0071726992989191,0.0135077235372194,-0.0342957798154886,-0.0005803651418275,17.234463926003237,5.691584911514616,0.0,-0.0002758141952947,-0.0049169070171574,0.0,0.0314405894675735,1.0821492862600806,-7.268271119580988e-05,-47.79490148057706,-2.8295318894235186e-05,4564.0183271195,1547.781042113167,19.28668992787782,0.0,0.0002429550595765,0.0,1538.6319089146716,1.8496504524269235,0.013959558540463,0.0125048836592421,0.0126572463008556,1.0843085104833043,0.0084803266374004,-45.75853934436751,-0.0006030459982721
0.0,0.226238497566293,-0.0003460450087117,22.3406198275947,-0.0038202869473151,-0.0035728718253729,-0.0529532694205198,1.1055535556516056,8.652054617366271e-05,-4850.8971641373855,-0.0177176592202564,0.0875826896486228,-0.0342953813980694,-0.0008115126330158,130.04028188356273,22.925147714078676,0.0,-0.000189873102941,-0.0084076174639042,0.0,0.0629096640322427,1.6178782327934649,-0.0002007637381622,-142.67254785076796,-9.870035038110624e-05,4564.018524940726,2188.904238464928,141.68891405228186,0.0,0.0013421038778943,0.0,2160.194660847929,2.5068722554189065,0.0903487521819541,0.0151775112400291,0.0155116229479329,1.6597031312282764,0.029948431608553,-143.0097308411693,-0.0007883273147062
0.0,0.2716247426077414,0.0038223271198102,-117.06923647785544,-0.0054601308854074,-0.0053885113731141,-0.0229598647757208,0.4877486023617426,9.884998950959505e-05,-4850.897152367285,-0.0301083421599323,0.1902180956703407,-0.0342942247861489,-0.0009733305477367,303.3364024683278,-76.73127569898436,0.0,0.0051454441389515,-0.0079598212857709,0.0,0.0943757240085586,2.157885369693608,-0.000444975061282,-134.50686238418183,-0.0001844605694737,4564.01897555998,2849.8566247347967,312.0743955226285,0.0,0.0039662509830516,0.0,2838.9674581560403,3.340915253444775,0.1918149492483029,0.0209323139527982,0.0210747539289199,2.250066099024933,0.0585643115327732,-133.51510516846903,-0.0009794937320261
0.0,-0.1247194295570272,0.0123397140144736,-569.6635828292422,-0.0093767644745596,-0.0081004363502627,0.0060867249934828,0.2438372832443334,-0.0001272188013689,-4850.897130833759,-0.0430446937477439,0.3276653150723205,-0.0342945015369993,-0.0009451235484675,444.5998933779423,-504.9617436123148,0.0,0.0134423158896151,-0.007105089120449,0.0,0.1258069759356872,2.2711455865053827,-0.0008173656731703,-146.68411714795477,-0.0002565416141497,4564.019761007998,3548.3425007452283,471.5450687324311,0.0,0.0050106313333378,0.0,3538.7428406591416,4.191628973472565,0.3304096874756947,0.0269443356201007,0.0264575261948247,2.37339043298024,0.0960022367797851,-145.55835501815454,-0.0009262808871987
0.0,-0.0231457844300917,0.0177396907264471,-981.7500456400412,-0.0207128457182103,-0.0189994763964325,0.0498719612318825,0.1408486084889249,-8.842408502727028e-05,-4850.897128657386,-0.0548612357450207,0.4799672538202501,-0.034295729943624,-0.0010334249011437,926.5799183828224,-990.3652658214594,0.0,0.0183322728031301,-0.007333192591266,0.0,0.1571713636060228,2.0062132132352617,-0.0013145422606821,-151.22221703406672,-0.0003309533858485,4564.020960750855,3756.466778763765,977.2845921732212,0.0,0.0038355323616076,0.0,3838.041175525937,4.500103877848026,0.481653620176749,0.0283554482226319,0.0277904748209049,2.067137339544589,0.1399690898761664,-151.3145147418413,-0.0010437176631292
0.0,-0.0935921536748753,0.0279745858877376,-1517.96591465467,-0.025448448352202,-0.0263918197419919,0.0845439578494793,0.0999010719864882,8.196631854949698e-05,-4850.897148176452,-0.0636851170819331,0.6301043745120944,-0.0342958373563444,-0.0010986533041273,1562.7601364028162,-1639.0104625180893,0.0,0.0297073660684594,-0.0055565817113814,0.0,0.1884365998996971,1.806047396375116,-0.001914791442123,-141.70224280468906,-0.0003940575521499,4564.022606980441,3596.21858557729,1464.730447757717,0.0,0.0035366229451417,0.0,3565.119701042397,4.254340881643273,0.633272958496508,0.0261191641764454,0.0270684594580937,1.7514722685299873,0.1843896792468857,-138.69563308184584,-0.0010305735124823
0.0,-0.0760652421047694,0.0347166679988433,-1933.8892171403825,-0.0309753154394188,-0.0352296757402756,0.0951080727726482,0.0884878397225624,-1.743978757952142e-05,-4850.897189685291,-0.068474803772196,0.7641231142844247,-0.0342951457455123,-0.0011073020945303,2259.277774026298,-2296.4110941448457,0.0,0.0307728210672148,-0.0045113287759754,0.0,0.219570199401007,1.7509764082102512,-0.0025813473389002,-129.88442042933562,-0.0004444476375229,4564.024679715234,3248.3365910247835,1864.7182044270205,0.0,0.0024992052626518,0.0,3273.108487640869,3.891009714275809,0.7654171225925938,0.0261745117295319,0.0266383766884949,1.7275951965376766,0.2254599598353298,-130.98880031461755,-0.0011000028362659
0.0,-0.0653881069000291,0.0338909014897127,-1994.7051766169127,-0.0278473610050544,-0.0338664903105863,0.0840222968858284,0.0868502978245062,0.0001428962539916,-4850.897253017336,-0.0699061580086912,0.8849234983128597,-0.0342947409446553,-0.0010748654550314,2674.9181165720465,-2747.1078064425665,0.0,0.0303477406536787,-0.0029757027789184,0.0,0.2505395117712445,1.757366460203339,-0.0032759210648176,-123.90998812565886,-0.0004807563894395,4564.0271459392325,3223.5618843458133,1940.4428945906143,0.0,0.0017981494850683,0.0,3210.6421363425857,3.870721457287176,0.8871711817034916,0.0264022653593924,0.0264305987677027,1.754664144061775,0.2639941535399646,-122.12518584543687,-0.0010045787765636
0.0,-0.0855743890914353,0.0321823091365148,-1975.0656408731277,-0.02807050064041,-0.0318768184416453,0.0991200485882708,0.084136463564547,5.4906024822797205e-05,-4850.897337448369,-0.0693932163693282,1.0020859598237353,-0.0342937354111665,-0.0010303639929921,2788.536554173181,-2836.8084984899515,0.0,0.0291045289738632,-0.0016164801918138,0.0,0.2813117558508603,1.6475812019091274,-0.0039737251806753,-122.81589606006396,-0.000503151980422,4564.029998207016,3125.6160473133623,1914.601632563156,0.0,0.0009866711444431,0.0,3118.7110739688183,3.758938223052156,1.002664844832802,0.0218696309594281,0.0225722140064541,1.6184294597550866,0.3026694883502865,-121.88174408633182,-0.0010191433851203
0.0,-0.0660150052401466,0.0305577913984055,-1915.4410256102265,-0.0265205590583269,-0.0304403482767669,0.0955784119826794,0.0852774106748842,9.59301431614595e-05,-4850.897442251608,-0.0669030514620623,1.1096302733868524,-0.0342929005777812,-0.0009745775137657,2788.1489930135654,-2836.697820788179,0.0,0.0280149479867712,-0.0002365859163484,0.0,0.311854054462346,1.6041388562506498,-0.0046555347635849,-114.71281036108216,-0.0005116353481414,4564.033225639782,2881.708329953937,1860.6490684517107,0.0,0.0002748945095011,0.0,2884.90115116426,3.479811039519736,1.1103302956335366,0.0195031626313831,0.0195444697384591,1.6013148893022775,0.3390247601732515,-114.17590836814853,-0.0009384185673607
0.0,-0.0654327168747867,0.0283327053798143,-1816.557402675155,-0.024672577797752,-0.0281969634703246,0.0880300298785267,0.087794040102766,7.817091958012878e-05,-4850.897566027388,-0.0628489347847178,1.2077516434538649,-0.0342920920599048,-0.0009218002865719,2704.770063888959,-2750.3062107525016,0.0,0.0257515130504374,0.0009997616216884,0.0,0.3421334698836779,1.6288626739820986,-0.0053032806138664,-111.76237398856786,-0.0005070983187812,4564.036802931375,2757.907117744327,1766.222567668867,0.0,-0.0004090171005621,0.0,2751.4500680404367,3.330273194728926,1.207785375082104,0.017789427511207,0.0180368155388881,1.621217153112089,0.3731899237121805,-110.94882304313896,-0.0009015409507527
0.0,-0.0577452435779507,0.0255452536354001,-1686.691446933404,-0.0223158969435036,-0.0253892909979857,0.0829935231171326,0.0898003780669368,7.198534878416816e-05,-4850.89770765201,-0.0577696310143943,1.299559505187332,-0.034291321991207,-0.0008659996498326,2546.591384630745,-2585.148733083688,0.0,0.0232870670772377,0.002146519814008,0.0,0.3721170399606197,1.6529632958618328,-0.005904545049788,-108.2991304838596,-0.0004907091695226,4564.040713058044,2608.879200732782,1641.539954179497,0.0,-0.0010133206580469,0.0,2606.9734050169327,3.154768952246166,1.299127221394591,0.0158949103458952,0.016048130607559,1.650950637305216,0.4057937713860321,-107.65196989997786,-0.0008520959235173
0.0,-0.0516733248852648,0.0225184157080826,-1538.240973347688,-0.0198669784121656,-0.0223717712508353,0.0714692041668573,0.0919229988649069,6.350547235506643e-05,-4850.897865799532,-0.0520292269286504,1.3846094472195758,-0.0342906516452494,-0.0008296402311035,2328.786022085758,-2364.2204427065394,0.0,0.0206321996630004,0.0031523982232919,0.0,0.4017718148246574,1.6991326015659645,-0.0064510421472197,-105.6543472199235,-0.0004635862550864,4564.044939207839,2491.09876978,1497.9423297388369,0.0,-0.0015567816448734,0.0,2489.627488302551,3.01343016006819,1.383866528596089,0.0146415326819219,0.0147533909218486,1.6998564301376236,0.4367095127051698,-105.14748891946046,-0.0008183472706127
0.0,-0.0436275534246089,0.0194958700819139,-1379.4715816995115,-0.0173846156740858,-0.0193660996426701,0.0611547830027355,0.0936512910074874,5.669923976959167e-05,-4850.898039343107,-0.0459752317797936,1.4649743935564452,-0.034290056047157,-0.0007900552418903,2079.213191917018,-2108.8654686088403,0.0,0.0179813957081488,0.004029198184409,0.0,0.4310648941818102,1.7476325418134535,-0.0069381959509429,-103.55414646605432,-0.0004271414103558,4564.049466434703,2378.5150141487647,1345.518313460354,0.0,-0.0020293656790377,0.0,2376.6824587001524,2.875396617265733,1.463924790627233,0.0134913631789055,0.0135840797293078,1.7503150681566524,0.4662340064398645,-103.11154297473786,-0.0007824270780433
0.0,-0.0371567143631204,0.0166131509664944,-1217.690742033024,-0.0149508410685065,-0.0164841513121337,0.0510516158896038,0.0952109806141724,4.959182008923589e-05,-4850.898227052362,-0.0398392012681941,1.541107965418833,-0.0342895296554904,-0.0007657935422974,1816.7276952390137,-1841.8817730936248,0.0,0.0154009905824621,0.0047700233861518,0.0,0.4599634651360572,1.8016892524513373,-0.007364183849043,-102.43832998991508,-0.0003826544574405,4564.054281044474,2277.513553238059,1189.028324238914,0.0,-0.0024285854198754,0.0,2276.1093820787,2.750048796533213,1.5398046727156318,0.0126222120770504,0.0126930404945948,1.806189237402345,0.4944180702849584,-102.11835481649317,-0.0007607116232955
0.0,-0.0297841393436153,0.0139148479100208,-1056.7200193248943,-0.0126357419726537,-0.0138127902116709,0.0420457655494969,0.0964428511771106,4.3987477485303145e-05,-4850.898427807855,-0.0338174779797116,1.6139235012662878,-0.0342890725128603,-0.0007457012913333,1556.8866762673788,-1577.1679713334418,0.0,0.0129417091057893,0.0053704116317373,0.0,0.4884348405096212,1.85322602950212,-0.0077292826215659,-101.2392524569894,-0.0003315415657673,4564.059370581825,2198.0611605293034,1034.0262034319885,0.0,-0.0027584654337952,0.0,2195.891379581264,2.6501812654175074,1.6124422563073366,0.0119978389267005,0.0120604222334409,1.8581761165331463,0.5214529454204087,-101.0424023947273,-0.0007419463340864
0.0,-0.0229400228235613,0.0114540412353043,-900.8328158882628,-0.0104565776102581,-0.0113727330202861,0.0350609705409522,0.0974682984326779,3.9431901351182e-05,-4850.898640524167,-0.0280315944328913,1.683895047796243,-0.0342886542372764,-0.0007206951434253,1309.9785884220437,-1325.1255304115855,0.0,0.010658814719745,0.0058384432439108,0.0,0.5164464976208782,1.9037673331304297,-0.0080354149896514,-100.0143718977972,-0.0002751512552985,4564.064724424791,2108.3288548271025,883.3542626018154,0.0,-0.0030153776769725,0.0,2107.2571591943324,2.538259052017525,1.6822547963299157,0.0114045237466698,0.0114455711741685,1.910171648013707,0.5474183926165807,-99.91684149732232,-0.0007187089036072
0.0,-0.0161110708671744,0.0092350832402046,-751.8523177264176,-0.0084553397146991,-0.0091845459365003,0.0299330327263976,0.098416195338958,3.512345249898038e-05,-4850.898864130831,-0.0225576709021878,1.7509417160613694,-0.0342882833671115,-0.0007047223409478,1081.57108374749,-1092.1169879743702,0.0,0.0085527489830218,0.0061700954395572,0.0,0.543966117479201,1.9569782849758712,-0.0082853398814122,-99.37654127227354,-0.0002148331870122,4564.070331785777,2031.3811876320533,739.7001343620448,0.0,-0.0032046693843636,0.0,2030.807631206884,2.4408786381987864,1.7491973085214447,0.0109283734299837,0.0109476931812167,1.9646032488377303,0.5723440855221827,-99.40888824640726,-0.0007038099125595
0.0,-0.0093547248786202,0.0072590032952505,-611.8204585141627,-0.006627264143487,-0.0072450052229411,0.0266301720588572,0.0992708162839715,3.214275707727739e-05,-4850.899097617607,-0.0174359710703311,1.8155047944614424,-0.0342879485689839,-0.000691215338488,874.7804536958396,-880.6987233233489,0.0,0.0066426823747565,0.0063721800183341,0.0,0.570961624354616,2.010528681123045,-0.0084824548285025,-98.68307046553792,-0.0001519153088935,4564.076182799573,1954.4356140209752,604.8728425570615,0.0,-0.0033267382613315,0.0,1954.12669723018,2.343324953510864,1.8136946341454048,0.010484939294116,0.0104864059264413,2.0190623728475816,0.5962951271161103,-98.83735613870682,-0.000690987302314
0.0,-0.0030650571524643,0.0055173216236237,-481.7744197036185,-0.004977040323346,-0.005539708893742,0.0233696366688564,0.1001054287981388,2.9294953950390355e-05,-4850.899339992029,-0.0126815735224923,1.8776731320954687,-0.0342876427456023,-0.0006802285892354,690.6999477760218,-692.19521555849,0.0,0.0049229476952484,0.0064489176932931,0.0,0.5974012256787418,2.064819731239026,-0.0086303508790045,-98.07766198717977,-8.767033024499424e-05,4564.082267799917,1882.9646182117676,479.6506078754945,0.0,-0.003384135668253,0.0,1882.8856709900776,2.252718886267784,1.8758324373825304,0.0101203010403149,0.0101063036953612,2.073987728615778,0.6192909201121494,-98.34131206551322,-0.0006805765260186
0.0,0.0028536448833914,0.0039953745076657,-362.3417298002766,-0.0035043202144008,-0.0040559088195417,0.020722974062708,0.100842253170105,2.6739286578303462e-05,-4850.899590317356,-0.0083143684419936,1.9377581512305355,-0.034287364222534,-0.000670322477857,528.870318999442,-526.2437420325545,0.0,0.0033916089772213,0.0064073982651327,0.0,0.6232534522321013,2.1187912964512106,-0.0087328233016173,-97.5842461691866,-2.331566481976614e-05,4564.088577701788,1816.853373332732,364.7878959933409,0.0,-0.0033807677006187,0.0,1817.000041938913,2.168707381651904,1.9359189986482013,0.0097942498139362,0.0097662636028264,2.128355004221849,0.6414101855968268,-97.95045682741258,-0.0006711808449264
0.0,0.0083201457556149,0.0026769689786233,-253.91107958939213,-0.0022011716953202,-0.0027759648802448,0.0182774574495608,0.1014711351616988,2.4494348668869906e-05,-4850.899847720557,-0.0043405874894,1.995970807091644,-0.0342871092816392,-0.0006618911675887,388.25922584162464,-381.8044131474531,0.0,0.0020419032551448,0.0062568216487801,0.0,0.6484871985715539,2.172271766042165,-0.0087937869270886,-97.19023822401522,4.001620374013048e-05,4564.095104128402,1755.769287293028,260.53602545490537,0.0,-0.0033207528089545,0.0,1756.1298070092016,2.0909274267238165,1.9941626525100749,0.0095053102013789,0.009464645999487,2.182010073258936,0.6627181958702497,-97.64827372106726,-0.000663176799943
