pitchrate,FxRR,RL,gas,longslipRL,signal,FL,steeringangel,sideslipFL,FyRR,FR,signal,pitch,FyFL,FxRL,yawrate,ay,RR,vy,FyFR,roll,x,FyRL,brake,slip,az,longslipRR,FxFR,sideslipRL,longslipFR,ax,rollrate,FxFL,sideslipRR,vx,y,sideslipFR,longslipFL,slip1,yaw
2.4601535587863613e-07,106.2637236330864,37.32055172499911,0.1157677827683344,0.0006371448533822,0.0,37.27887179137258,0.0,0.0024137094182151,165.46250313187733,37.27955384618847,-5.440099557888424,-0.0006893586385756,-199.06453474539796,106.24343942681207,2.957887813525417e-05,0.0003659114048978,37.32070859037096,2.0879680709128863e-05,199.36729336038053,-1.0900898818810838e-05,4774.79887047415,-165.1773149022495,0.0,1.6542149210133825e-06,-1.868063685964445e-07,0.0006374213781601,-77.82050205083951,0.001980147190104,-0.0004722287539273,0.0001021842190126,-6.072165041246172e-07,-77.84727501907767,-0.0019840516002616,12.345282512095404,-4857.945887548146,-0.0024181780750769,-0.0004722330259277,1.6542149210133825e-06,-0.033244368758539
2.457258115087296e-07,106.26323807690632,37.320554647387134,0.1157677224754601,0.0006371418613183,0.0,37.27887465234772,0.0,0.0024137077474787,165.462625609546,37.279557144769896,-5.140142807066621,-0.0006893561797143,-199.0644223432212,106.24294362998889,2.959739226210877e-05,0.0003662181608682,37.32071160968916,2.0888656645683517e-05,199.3674227911246,-1.0906974335000758e-05,4774.922255128641,-165.1771957757363,0.0,1.6549191794709336e-06,-1.852401622921369e-07,0.0006374185321797,-77.82048732210382,0.0019801456920482,-0.0004722286986323,0.0001015722982611,-6.081254630544639e-07,-77.84727635355135,-0.0019840532518551,12.345283531192203,-4857.949990680393,-0.0024181798166168,-0.0004722329751172,1.6549191794709336e-06,-0.0332440728678565
2.450730999819784e-07,106.26275551745796,37.32055755110045,0.1157676625445291,0.0006371388855433,0.0,37.27887749572932,0.0,0.0024137060681685,165.46274768921847,37.27956042525568,-4.827338376161952,-0.000689353725753,-199.06430901851132,106.24245066926797,2.961585162270129e-05,0.0003665240874963,37.32071461231665,2.089841149863719e-05,199.36755227325364,-1.0913066255063148e-05,4775.045639794504,-165.17707792916204,0.0,1.6556865772254588e-06,-1.822293296045417e-07,0.0006374157043681,-77.82047261152832,0.0019801442106381,-0.000472228643704,0.0001009640053834,-6.103456763969126e-07,-77.84727774619085,-0.0019840548959039,12.345284544186564,-4857.954093776365,-0.0024181815564321,-0.0004722329244556,1.6556865772254588e-06,-0.0332437767923462
2.44068460671784e-07,106.26227594377572,37.32056043630894,0.1157676029727664,0.0006371359257522,0.0,37.27888032155774,0.0,0.002413704384437,165.4628690341369,37.27956368778786,-4.502468113345928,-0.0006893512802658,-199.06419513466204,106.241960507656,2.963427094597787e-05,0.0003668282709012,37.320717598307525,2.090893820251336e-05,199.36768142617404,-1.0919186990595864e-05,4775.169024471673,-165.17696166979934,0.0,1.6565165185418086e-06,-1.778261891475372e-07,0.0006374128946958,-77.8204579057591,0.001980142748809,-0.0004722285891307,0.0001003593430565,-6.137484596886568e-07,-77.8472791943365,-0.0019840565288239,12.345285551115058,-4857.95819683603,-0.0024181832905202,-0.0004722328739052,1.6565165185418086e-06,-0.0332434805324745
2.427279293112776e-07,106.26179934346337,37.32056330318967,0.1157675437574342,0.0006371329816704,0.0,37.27888312986461,0.0,0.0024137027001474,165.4629893425883,37.2795669325013,-4.166344025086596,-0.0006893488466875,-199.06408103541983,106.24147311132296,2.965266447208522e-05,0.0003671298933782,37.32072056770583,2.0920219289831644e-05,199.36780990148347,-1.0925347625963218e-05,4775.292409160094,-165.1768472571443,0.0,1.6574075665030174e-06,-1.7210008849081754e-07,0.0006374101031178,-77.8204431899581,0.0019801413089642,-0.0004722285348847,9.97583125729159e-05,-6.181981662406884e-07,-77.84728069799826,-0.0019840581474462,12.345286552014244,-4857.962299859355,-0.0024181850152975,-0.000472232823448,1.6574075665030174e-06,-0.033243184088563
2.4107179494903924e-07,106.2613257026195,37.32056615192539,0.1157674848958236,0.0006371300530591,0.0,37.27888592067518,0.0,0.0024137010188488,165.46310834955688,37.279570159522976,-3.819806246554768,-0.0006893464282686,-199.06396703910983,106.24098844952738,2.967104579198424e-05,0.0003674282384348,37.32072352054708,2.093222793726213e-05,199.3679373880421,-1.0931557862283548e-05,4775.4157938597045,-165.17673490265886,0.0,1.6583575278784291e-06,-1.6513599968035192e-07,0.0006374073295715,-77.82042845179473,0.001980139892981,-0.0004722284809383,9.916091317764024e-05,-6.235546330387388e-07,-77.8472822564755,-0.0019840597490306,12.34528754692066,-4857.966402846309,-0.002418186727612,-0.0004722327730774,1.6583575278784291e-06,-0.0332428874607942
2.391240250432465e-07,106.26085500602936,37.32056898270295,0.1157674263852878,0.0006371271397132,0.0,37.27888869401006,0.0,0.0024136993437722,165.46322582753714,37.27957336897207,-3.4637209417229915,-0.0006893440280362,-199.06385343665883,106.240506494539,2.968942771478721e-05,0.00036772269265,37.32072645685989,2.094492907402231e-05,199.3680636130393,-1.0937825984949446e-05,4775.539178570447,-165.17662477040562,0.0,1.659363543266216e-06,-1.570331433075585e-07,0.0006374045739808,-77.82041368061586,0.0019801385022254,-0.0004722284272654,9.856714223377195e-05,-6.296754716905791e-07,-77.8472838687405,-0.0019840613312693,12.345288535870784,-4857.97050579686,-0.0024181884247335,-0.0004722327227882,1.659363543266216e-06,-0.0332425906492191
2.3680169902329277e-07,106.26040014978956,37.32057179985412,0.1157673682268568,0.0006371240553567,0.0,37.2788917812959,0.0,0.0024136820221838,165.4633312801682,37.279576229806985,-3.0989781384081088,-0.0006893416490562,-199.0633665692526,106.24001342721584,2.9710339373654503e-05,0.0003694690615716,37.32072937262804,2.095844035920301e-05,199.36856184548924,-1.0944093541725324e-05,4775.662563292264,-165.1765272508803,0.0,1.6604326371958613e-06,-1.243876222540522e-07,0.0006374020074844,-77.81967437619677,0.0019801376547704,-0.0004722193094706,9.798419461800384e-05,-6.114713343576613e-07,-77.84801071039116,-0.0019840623718257,12.345289518898674,-4857.974608710977,-0.0024182057361748,-0.0004722417410207,1.6604326371958613e-06,-0.0332422936472964
2.3393191593911841e-07,106.25997677786476,37.32057468085684,0.1157673104865514,0.0006371208834119,0.0,37.27889594888402,0.0,0.0024136987384384,165.46326048053075,37.27957797498631,-2.7264895036636125,-0.0006893392967292,-199.0630473952776,106.23948030753024,2.974098217022533e-05,0.0003689771252422,37.32073219575253,2.0972890305614275e-05,199.36888672222497,-1.0949473940772197e-05,4775.785948025095,-165.17660482778336,0.0,1.6615685545921618e-06,7.934064365443238e-08,0.0006373994349527,-77.82013694627808,0.0019801412953432,-0.000472228272893,9.737740100810224e-05,-4.592025052637233e-07,-77.84753591935478,-0.0019840588542679,12.345290495998269,-4857.978711588617,-0.0024181888399595,-0.0004722326733088,1.6615685545921618e-06,-0.0332419963762992
2.3148640754330245e-07,106.25950592460704,37.32057760925554,0.1157672532420191,0.0006371181696841,0.0,37.278898996891805,0.0,0.0024137394640469,165.4629257269253,37.27958080451503,-2.347186065088456,-0.0006893369713005,-199.06507246642167,106.23900422167912,2.976134201769742e-05,0.0003653212315034,37.320734946983,2.096904358008696e-05,199.36686784738376,-1.0952978782597448e-05,4775.909332768882,-165.17694283075124,0.0,1.66123394400218e-06,5.9405397655690487e-08,0.000637396576965,-77.82034218012153,0.0019801470615461,-0.0004722288029989,9.678473244153284e-05,-2.6575298828354226e-07,-77.84731928074568,-0.0019840531567072,12.345291467137828,-4857.982814429819,-0.0024181480991806,-0.000472232040565,1.66123394400218e-06,-0.0332416988398165
2.2976203696474373e-07,106.25903784402558,37.32058050839097,0.1157671961250827,0.0006371155683525,0.0,37.278901555658834,0.0,0.002413754366071,165.46258871969854,37.27958409038438,-1.9620158837412347,-0.0006893346666904,-199.0670768294441,106.23855950192416,2.976204560487289e-05,0.0003621135517707,37.32073768083343,2.093390843938941e-05,199.3648813191368,-1.0954865663934014e-05,4776.032717523558,-165.17728595856113,0.0,1.6583857106865282e-06,-4.31066542938352e-08,0.0006373937512931,-77.82055022833916,0.0019801501494019,-0.0004722293831385,9.621903817070066e-05,-1.3943210399928313e-07,-77.84709588335134,-0.0019840502569011,12.345292432514064,-4857.986917234838,-0.0024181334778805,-0.0004722313425122,1.6583857106865282e-06,-0.0332414012081633
2.2890016229517425e-07,106.25856166421116,37.320583364036366,0.1157671390452899,0.0006371129981366,0.0,37.27890391724407,0.0,0.0024137453823354,165.46246760437535,37.27958753640058,-1.5719416844828888,-0.0006893323744144,-199.06760281360727,106.23812256152895,2.975210358718406e-05,0.0003613554044284,37.32074041727567,2.0882557509746807e-05,199.3643802579536,-1.095598529228627e-05,4776.156102289057,-165.1774162615158,0.0,1.6542351937800162e-06,-1.3299216622068601e-07,0.0006373908700682,-77.82059480907324,0.0019801493099355,-0.000472229911969,9.566207907921793e-05,-1.0210354530350897e-07,-77.84703179437821,-0.0019840513068251,12.345293392287465,-4857.991020003915,-0.0024181427845551,-0.0004722306929084,1.6542351937800162e-06,-0.0332411036388573
2.2853008777339722e-07,106.25808195183686,37.32058616301624,0.1157670822335358,0.0006371104093619,0.0,37.27890620801279,0.0,0.002413727409202,165.4626022934493,37.27959101400361,-1.17793844966474,-0.0006893300876726,-199.0668940185068,106.2376875344006,2.974340720346477e-05,0.0003626241582807,37.32074317614889,2.0836290796072696e-05,199.36510948199705,-1.095713023057024e-05,4776.279487065322,-165.17729074545514,0.0,1.6504952959299972e-06,-1.7941860669381612e-07,0.000637387998044,-77.82055657884861,0.0019801455683119,-0.0004722297185023,9.51030623705008e-05,-1.331094772095846e-07,-77.84705143297766,-0.0019840552421726,12.345294346462802,-4857.995122737098,-0.0024181609079702,-0.0004722307750627,1.6504952959299972e-06,-0.0332408061702462
2.282246749433438e-07,106.2576049295352,37.32058889853411,0.1157670258549149,0.0006371077696976,0.0,37.27890851505982,0.0,0.002413709485542,165.46292421572196,37.27959443755966,-0.7809909821808022,-0.0006893278039651,-199.0656614895608,106.23724977149767,2.974228025987456e-05,0.0003648304179093,37.32074596646666,2.080783437535387e-05,199.36635282101568,-1.0958835167368786e-05,4776.402871852299,-165.17697672382843,0.0,1.6481901508230244e-06,-1.864716783761762e-07,0.0006373851842095,-77.82050548551227,0.0019801403679763,-0.0004722293504522,9.453903243846309e-05,-2.0591663931845958e-07,-77.84708727573977,-0.0019840606180096,12.34529529499984,-4857.999225434272,-0.0024181788004506,-0.0004722310439377,1.6481901508230244e-06,-0.0332405087495683
2.2767376059839575e-07,106.25713569109664,37.32059157485618,0.1157669699659911,0.000637105078904,0.0,37.27891087028716,0.0,0.0024136947082302,165.46334107582683,37.27959777808172,-0.382091443973766,-0.0006893255244573,-199.06440229328905,106.23680704925071,2.974975784566036e-05,0.0003671614270196,37.32074878461859,2.080058611892041e-05,199.3676160600801,-1.0961400041796444e-05,4776.526256649939,-165.1765665976436,0.0,1.6475937385517533e-06,-1.656108193950876e-07,0.0006373824444288,-77.82045187784428,0.0019801348158479,-0.0004722289924453,9.397212618465042e-05,-3.001528722113811e-07,-77.84712870770838,-0.0019840663350521,12.345296237862584,-4858.003328095226,-0.0024181934614966,-0.0004722313092957,1.6475937385517533e-06,-0.0332402112922517
2.2668354050067127e-07,106.25667653977676,37.32059420287332,0.1157669145428772,0.0006371023458716,0.0,37.27891327731072,0.0,0.0024136834716126,165.4637784174518,37.27960103424851,0.0177631238538272,-0.0006893232527543,-199.0633334032653,106.2363590775192,2.9764354937884576e-05,0.0003692188575164,37.32075161988977,2.0812606810325264e-05,199.36868745760387,-1.0964959412581104e-05,4776.649641458193,-165.17613537221172,0.0,1.6485503604129418e-06,-1.261432214283326e-07,0.0006373797790519,-77.8204009233735,0.0019801295807596,-0.0004722286551898,9.340531628156232e-05,-4.022031011968514e-07,-77.84716926095066,-0.0019840717315983,12.345297175042,-4858.007430719751,-0.002418204580294,-0.0004722315555603,1.6485503604129418e-06,-0.0332399137193594
2.2489502178219459e-07,106.25622818889708,37.320596792263785,0.1157668595277342,0.0006370996470959,0.0,37.278915730046506,0.0,0.0024136753138206,165.46418919984598,37.27960421374226,0.4175732931226419,-0.0006893209948987,-199.06250777057917,106.23591357815458,2.978399425654619e-05,0.0003708738348233,37.32075446067976,2.083994934076432e-05,199.3695172673255,-1.0969542499301882e-05,4776.773026277011,-165.1757316275219,0.0,1.650742341838962e-06,-1.3427130164329622e-07,0.0006373771936355,-77.82035652284982,0.0019801250237962,-0.0004722283690158,9.284564661161834e-05,-5.039333137546573e-07,-77.84720464843461,-0.0019840764984493,12.345298106558188,-4858.011533307656,-0.0024182126478256,-0.000472231758105,1.650742341838962e-06,-0.033239615971081
2.2210409511556098e-07,106.25579091667574,37.32059935052453,0.1157668048136775,0.0006370968890118,0.0,37.27891821833036,0.0,0.0024136696167457,165.46455013979613,37.27960732848475,0.8163397466267305,-0.0006893187605138,-199.0619080922025,106.23546376770668,2.9806824925205004e-05,0.0003721353964495,37.320757296112426,2.087840198287976e-05,199.3701230292667,-1.0975117262255757e-05,4776.896411106341,-165.1753807615142,0.0,1.653830391479407e-06,-1.1694955937020589e-07,0.0006373746645502,-77.82031852130933,0.0019801212497363,-0.0004722281376038,9.228712589746772e-05,-6.003316293722949e-07,-77.84723343655268,-0.0019840805337398,12.345299032478412,-4858.015635858779,-0.002418218274366,-0.0004722318996855,1.653830391479407e-06,-0.0332393180075234
2.184119658659527e-07,106.25535741657195,37.320601893309785,0.1157667504472488,0.0006370941115912,0.0,37.278920729798585,0.0,0.0024136658165123,165.46485183761243,37.27961039008529,1.213065775905548,-0.0006893165590872,-199.06149610382295,106.23500976051052,2.983143361448444e-05,0.0003730476999488,37.32076011715751,2.092418562480661e-05,199.37054201568304,-1.0981610898338128e-05,4777.01979594613,-165.17509039321638,0.0,1.6575098529662685e-06,-9.605976269293727e-08,0.0006373721583301,-77.82028598561705,0.0019801182153756,-0.0004722279554085,9.17290511306092e-05,-6.881583593012135e-07,-77.8472561374574,-0.0019840838252196,12.345299952818603,-4858.019738373004,-0.0024182220119415,-0.0004722319905228,1.6575098529662685e-06,-0.0332390198048917
2.139441369395187e-07,106.25492740307573,37.32060442738099,0.1157666964490532,0.0006370913297119,0.0,37.278923253568045,0.0,0.0024136634102218,165.4650935873087,37.27961340878717,1.60675977249727,-0.0006893143989626,-199.0612302121072,106.23455438587708,2.9856814724107447e-05,0.0003736741607429,37.32076291859456,2.0974187791445977e-05,199.3708146246438,-1.0988927582324992e-05,4777.143180796327,-165.17485979095983,0.0,1.6615296785061928e-06,-7.530180024814898e-08,0.0006373696739722,-77.82025797469366,0.0019801158540031,-0.0004722278138967,9.117317187245644e-05,-7.657718471735277e-07,-77.84727361435534,-0.0019840864275831,12.345300867593096,-4858.023840850247,-0.0024182243516991,-0.0004722320388,1.6615296785061928e-06,-0.0332387213512535
2.088525291190457e-07,106.25450105408412,37.320606955171776,0.1157666427950315,0.0006370885548723,0.0,37.27892578064739,0.0,0.0024136619831774,165.4652798165818,37.27961639303973,1.9964377064420604,-0.0006893122870817,-199.0610723667017,106.2341002345834,2.9882311410522592e-05,0.0003740769739826,37.32076569749353,2.1025973055262697e-05,199.3709780471557,-1.0996961052819789e-05,4777.266565656878,-165.17468437906828,0.0,1.6656933219639265e-06,-5.5481563592674316e-08,0.0006373672145784,-77.82023351238863,0.0019801140840177,-0.0004722277043106,9.062129564627272e-05,-8.325456566146256e-07,-77.84728694432216,-0.0019840884276071,12.345301776834086,-4858.027943290443,-0.0024182257025065,-0.0004722320537311,1.6656933219639265e-06,-0.0332384226427541
2.033086503841434e-07,106.25407841191983,37.32060947719895,0.1157665894496986,0.0006370857941534,0.0,37.2789283039928,0.0,0.0024136612135806,165.46541756144956,37.2796193494674,2.3811255858451847,-0.0006893102287509,-199.06099083010145,106.23364876623734,2.9907539908017417e-05,0.0003743114956816,37.32076845227768,2.107771105936738e-05,199.3710636483886,-1.100560250971702e-05,4777.38995052773,-165.17455754841993,0.0,1.6698529786040342e-06,-3.6409769365075775e-08,0.0006373647784498,-77.82021170039323,0.0019801128138981,-0.0004722276185193,9.007443627556748e-05,-8.884834626849415e-07,-77.84729710118228,-0.0019840899239608,12.345302680588148,-4858.032045693552,-0.0024182263857322,-0.0004722320438195,1.6698529786040342e-06,-0.0332381236805399
1.9749211417938122e-07,106.25365924362816,37.32061199322888,0.1157665363879058,0.0006370830501134,0.0,37.27893081831236,0.0,0.0024136608627299,165.46551485830372,37.27962228302067,2.7598618913501465,-0.0006893082275068,-199.0609607334393,106.23320048767972,2.9932312865665237e-05,0.0003744240594025,37.32077118233975,2.1128076131771587e-05,199.37109631714765,-1.10147454598318e-05,4777.513335408828,-165.17447165001028,0.0,1.6739015267586116e-06,-1.784249981956452e-08,0.0006373623625401,-77.82019177365731,0.0019801119484729,-0.0004722275496976,8.953281360815707e-05,-9.339711478993128e-07,-77.84730489933737,-0.0019840910154205,12.34530357890739,-4858.036148059548,-0.0024182266427601,-0.0004722320160071,1.6739015267586116e-06,-0.0332378244684549
1.915792868823321e-07,106.25324311570802,37.32061450278444,0.1157664835993077,0.0006370803232151,0.0,37.27893331976797,0.0,0.0024136607595652,165.4655797695977,37.27962519723475,3.1316999794349134,-0.0006893062850993,-199.06096345797215,106.2327554445263,2.9956572595598424e-05,0.0003744519052047,37.32077388770509,2.117614542416057e-05,199.3710949230264,-1.1024288607265422e-05,4777.636720300119,-165.17441873663148,0.0,1.67776434136066e-06,2.4657291202017326e-10,0.0006373599634632,-77.820173121734,0.0019801113953237,-0.0004722274924182,8.899618462538807e-05,-9.696182198151262e-07,-77.8473109931772,-0.0019840917941625,12.345304471843036,-4858.04025038842,-0.0024182266485294,-0.0004722319758058,1.67776434136066e-06,-0.0332375250114546
1.8573452095900477e-07,106.252829580868,37.32061700530372,0.1157664310842291,0.0006370776134708,0.0,37.27893580568682,0.0,0.0024136607848345,165.46561982495612,37.27962809450924,3.495710448528915,-0.0006893044015746,-199.06098553890868,106.23231352844908,2.998033882597301e-05,0.0003744241213639,37.32077656879911,2.122130803344087e-05,199.3710732815592,-1.103413749109398e-05,4777.760105201548,-165.1743911373011,0.0,1.6813919837571877e-06,1.768919546750156e-08,0.00063735757821,-77.82015528474601,0.0019801110697323,-0.0004722274425874,8.846415326688899e-05,-9.961558708148149e-07,-77.84731588877695,-0.0019840923422857,12.345305359442497,-4858.04435268016,-0.002418226526278,-0.0004722319274411,1.6813919837571877e-06,-0.0332372253146087
1.8010446999591735e-07,106.25241828982244,37.320619500172704,0.1157663788479481,0.0006370749209705,0.0,37.27893827429848,0.0,0.0024136608576329,165.46564173355114,37.27963097637963,3.850983462032404,-0.0006893025754293,-199.06101751826105,106.23187462370817,3.000367112498805e-05,0.0003743629247107,37.3207792262894,2.126318943999628e-05,199.37104122257256,-1.1044205317892604e-05,4777.883490113062,-165.17438184771248,0.0,1.6847541177537143e-06,3.4221391000131126e-08,0.0006373552045916,-77.8201379379718,0.0019801108975362,-0.000472227397242,8.793634163255178e-05,-1.0143717809595027e-06,-77.84731996387877,-0.0019840927304473,12.34530624174891,-4858.048454934771,-0.0024182263605371,-0.0004722318740462,1.6847541177537143e-06,-0.0332369253825452
1.7481500339117234e-07,106.2520090144927,37.32062198674266,0.1157663268966271,0.0006370722459814,0.0,37.27894072451068,0.0,0.0024136609245675,165.4656512732429,37.27963384375356,4.196631022434326,-0.0006893008038062,-199.0610529287411,106.23143865652204,3.0026643816415517e-05,0.000374284977365,37.32078186097069,2.13015913245805e-05,199.371005567374,-1.1054413287284466e-05,4778.006875034613,-165.17438473987235,0.0,1.6878346596776789e-06,4.9563766023155675e-08,0.00063735284123,-77.82012086788203,0.0019801108160818,-0.0004722273543219,8.74124491594016e-05,-1.0250698172033307e-06,-77.84732349033933,-0.0019840930178706,12.345307118801813,-4858.052557152257,-0.0024182262078246,-0.0004722318178631,1.6878346596776789e-06,-0.0332366252191991
1.6996997501306969e-07,106.25160162789992,37.32062446435455,0.1157662752353539,0.0006370695889019,0.0,37.27894315573173,0.0,0.0024136609512276,165.46565329078564,37.279636697096365,4.531789190843158,-0.00068929908271,-199.06108745632733,106.23100559398294,3.004933054177512e-05,0.0003742026072247,37.320784473685,2.1336445130659936e-05,199.3709709497739,-1.1064690611505894e-05,4778.130259966141,-165.1743946267972,0.0,1.6906280320651165e-06,6.346462654333254e-08,0.0006373504873488,-77.8201039402959,0.0019801107738772,-0.0004722273124345,8.689225058736392e-05,-1.0290461499586454e-06,-77.84732666427813,-0.0019840932531497,12.34530799063804,-4858.056659332621,-0.0024182261051582,-0.0004722317604946,1.6906280320651165e-06,-0.0332363248277564
1.6565118911925957e-07,106.25119607251013,37.32062693236503,0.115766223867713,0.0006370669501697,0.0,37.27894556772987,0.0,0.0024136609162186,165.46565176490012,37.27963953657687,4.855620246385257,-0.0006892974072282,-199.0611182968889,106.2305754282646,3.0071795730421845e-05,0.0003741248181257,37.32078706527036,2.1367777107912024e-05,199.3709404529959,-1.1074974355960316e-05,4778.2536449076,-165.17440723235052,0.0,1.6931363407758522e-06,7.57145180489776e-08,0.0006373481425638,-77.82008708511931,0.001980110729563,-0.0004722272707056,8.63755761560531e-05,-1.0270756357195252e-06,-77.84732961670686,-0.0019840934754224,12.345308857292457,-4858.060761475869,-0.0024182260760292,-0.0004722317030068,1.6931363407758522e-06,-0.0332360242107127
1.6191910549649952e-07,106.25079233172654,37.32062939016652,0.1157661727959129,0.0006370643302027,0.0,37.27894796052481,0.0,0.0024136608066392,165.4656499002557,37.27964236217554,5.167314780069527,-0.0006892957717489,-199.0611436787377,106.23014816255936,3.0094090667959936e-05,0.0003740581151038,37.32078963653216,2.139568237532168e-05,199.37091608490968,-1.1085209184278131e-05,4778.377029858933,-165.17441910958533,0.0,1.6953672781972274e-06,8.61466468739423e-08,0.0006373458067257,-77.82007027217061,0.0019801106506067,-0.0004722272286142,8.586228964100649e-05,-1.019904993752161e-06,-77.8473324374593,-0.0019840937156734,12.345309718798438,-4858.064863582009,-0.0024182261349418,-0.0004722316461119,1.6953672781972274e-06,-0.0332357233699896
1.5881399236218896e-07,106.25039041101168,37.32063183719863,0.1157661220212639,0.0006370617293561,0.0,37.27895033430804,0.0,0.0024136606150211,165.4656502314103,37.27964517376192,5.466093717888968,-0.0006892941701673,-199.06116251491432,106.22972380254367,3.011625253985146e-05,0.0003740071401473,37.32079218822916,2.14203059234356e-05,199.3708991251864,-1.109534705638459e-05,4778.500414820092,-165.17442753871285,0.0,1.6973325854132102e-06,9.46339483535471e-08,0.0006373434798232,-77.82005349952509,0.0019801105119936,-0.0004722271858804,8.535227558493815e-05,-1.0082494884197509e-06,-77.84733518413444,-0.0019840939979906,12.345310575188192,-4858.06896565104,-0.0024182262904919,-0.0004722315902655,1.6973325854132102e-06,-0.0332354223070738
1.563573591542991e-07,106.24999032671732,37.320634272952006,0.1157660715444399,0.0006370591479136,0.0,37.2789526893846,0.0,0.0024136603372792,165.46565472392837,37.27964797114885,5.751210268100431,-0.0006892925960807,-199.0611741625785,106.22930235270346,3.0138305249605508e-05,0.0003739751510698,37.32079472106909,2.1441828740421645e-05,199.3708903665612,-1.1105346904522951e-05,4778.623799791024,-165.1744304236626,0.0,1.6990469279071238e-06,1.0108632976760537e-07,0.000637341161928,-77.82003678306421,0.0019801102950295,-0.000472227142401,8.484543182974997e-05,-9.927914245560543e-07,-77.84733789236789,-0.0019840943407019,12.345311426492914,-4858.07306768297,-0.0024182265474412,-0.0004722315357318,1.6990469279071238e-06,-0.033235121023154
1.54553570197721e-07,106.24959210025062,37.32063669696712,0.1157660213657418,0.000637056586084,0.0,37.278955026129694,0.0,0.0024136599713908,165.46566486640268,37.27965075413105,6.021951787813896,-0.0006892910429667,-199.06117826113424,106.22888381445696,3.01602611793049e-05,0.000373964371881,37.32079723570943,2.1460457614920063e-05,199.3708902782774,-1.1115174299269712e-05,4778.7471847716815,-165.17442619633567,0.0,1.70052706791482e-06,1.0544914638143385e-07,0.0006373388531653,-77.82002014902962,0.0019801099862954,-0.0004722270981881,8.434166609443416e-05,-9.741794417279632e-07,-77.84734058276796,-0.0019840947573622,12.345312272742936,-4858.077169677795,-0.002418226908069,-0.0004722314826424,1.70052706791482e-06,-0.0332348195192452
1.5339157555388765e-07,106.24919575580664,37.32063910883016,0.1157659714851812,0.0006370540439987,0.0,37.27895734496008,0.0,0.002413659516508,165.46568175087194,37.27965352250861,6.277641564229841,-0.0006892895043458,-199.06117462422472,106.22846818567888,3.018212337775083e-05,0.0003739762509908,37.32079973276064,2.1476417526973528e-05,199.37089911642744,-1.1124801109770728e-05,4778.870569762009,-165.17441373202982,0.0,1.701791246258313e-06,1.0770278900394569e-07,0.0006373365537026,-77.82000362611524,0.001980109576756,-0.0004722270533137,8.384089525521773e-05,-9.530279110143212e-07,-77.84734326838854,-0.0019840952575883,12.345313113967809,-4858.081271635517,-0.0024182273730986,-0.000472231431048,1.701791246258313e-06,-0.0332345177962918
1.5284671457620442e-07,106.24880131851064,37.32064150816861,0.1157659219025435,0.0006370515217144,0.0,37.27895964631201,0.0,0.0024136589725526,165.4657061409454,37.279656276103225,6.517640506067599,-0.0006892879739251,-199.0611631750716,106.22805546007316,3.0203887826679543e-05,0.0003740116401206,37.32080221279017,2.148994583509752e-05,199.37091699157796,-1.1134205156616818e-05,4778.993954761962,-165.17439227692006,0.0,1.7028587093458125e-06,1.0786241151039799e-07,0.0006373342637351,-77.81998724470095,0.0019801090610137,-0.0004722270078864,8.334304402305043e-05,-9.299161294621584e-07,-77.84734595582152,-0.0019840958477477,12.345313950196395,-4858.085373556132,-0.0024182279421436,-0.0004722313809462,1.7028587093458125e-06,-0.0332342158552481
1.52882558422703e-07,106.2484088142338,37.320643894646814,0.1157658726174477,0.000637049019216,0.0,37.27896193062448,0.0,0.0024136583399922,165.46573852881173,37.27965901476948,6.74134874096188,-0.0006892864457248,-199.061143910332,106.22764562717362,3.02255455528834e-05,0.0003740709190485,37.32080467632636,2.15012876541244e-05,199.37094390820783,-1.1143369856726515e-05,4779.117339771487,-165.1743613864096,0.0,1.7037493328924277e-06,1.059763733454216e-07,0.000637331983484,-77.81997103518366,0.0019801084366766,-0.0004722269620505,8.284804543842654e-05,-9.053875603945948e-07,-77.84734864648661,-0.0019840965315329,12.345314781456953,-4858.089475439635,-0.0024182286139762,-0.000472231332281,1.7037493328924277e-06,-0.0332339136971379
1.534527587460223e-07,106.24801826900662,37.32064626796214,0.1157658236293219,0.0006370465364134,0.0,37.27896419833069,0.0,0.0024136576195579,165.46577918296254,37.2796617383977,6.948207114830248,-0.0006892849141852,-199.06111687408512,106.22723867189666,3.024708451638908e-05,0.0003741541002773,37.32080712386212,2.1510692062059172e-05,199.37097979431775,-1.1152283860648274e-05,4779.240724790536,-165.1743208725695,0.0,1.7044833131160197e-06,1.021252106323947e-07,0.0006373297131917,-77.81995502087184,0.001980107703823,-0.000472226915934,8.23558404161307e-05,-8.799489420465555e-07,-77.84735134362282,-0.0019840973104381,12.345315607777216,-4858.093577286018,-0.002418229386855,-0.0004722312849956,1.7044833131160197e-06,-0.0332336113230927
