slip1,FyFR,gas,signal,y,FyRL,FyRR,FR,longslipRL,RR,pitchrate,brake,FL,az,longslipFL,pitch,signal,FxFL,sideslipFR,ay,roll,ax,yaw,FxRR,yawrate,RL,slip,sideslipRL,FyFL,steeringangel,FxRL,sideslipFL,vx,FxFR,longslipFR,x,longslipRR,sideslipRR,rollrate,vy
6.283185142162618,199.1180605206012,0.1167338094273553,0.0,-140.16701539173783,-165.29406875294544,165.2746993383157,37.22987013009693,0.0006840608149972,37.27303117627191,2.0820573837562663e-05,0.0,37.2298793201578,-5.053971108992352e-06,-0.0004731095289142,-0.0007238735772282,0.0,-77.95057784698747,-0.0024156664099631,-2.251615644332124e-05,-5.179306424702924e-07,0.0098741873374008,-0.0130187394083032,114.11552389339566,-1.9447197688683264e-06,37.27304142306405,-1.6501696779687765e-07,0.0019810481039211,-199.13543429457656,-6.369038516789818e-06,114.11469136464632,0.0024158518167904,12.328965214709338,-77.94979700561119,-0.0004731093030144,10092.700716240282,0.0006840734498682,-0.0019808455106456,6.751987921304618e-07,-2.053835092877684e-06
6.28318514338892,199.11870160628436,0.1167279790581926,0.0,-140.16862045130688,-165.29393726231078,165.275258295174,37.23016792304797,0.0006837786396278,37.27331851735064,2.0696280095179966e-05,0.0,37.230177058645175,-5.021534480005707e-06,-0.0004731042352821,-0.0007236660557157,0.0,-77.94987420692337,-0.0024156689621162,-2.1995495970335384e-05,-5.115188882479437e-07,0.0098152191929186,-0.0130187587707052,114.06808269556936,-1.9296564141420114e-06,37.2733285965067,-1.637906663683869e-07,0.0019810516802679,-199.1358675580054,-6.345721686443625e-06,114.06725131370456,0.0024158514655582,12.329063692833143,-77.94909714700921,-0.0004731039902684,10092.823996018657,0.0006837911935464,-0.0019808558164944,6.13793372313227e-07,-2.038605744860481e-06
6.283185144896231,199.1193550723318,0.1167221835091831,0.0,-140.1702255258608,-165.29386893322007,165.2757515279268,37.23046393382788,0.0006834981441799,37.27360413626379,2.0572724004683356e-05,0.0,37.23047302283774,-4.989315786318828e-06,-0.0004730989693694,-0.0007234597730801,0.0,-77.94917429464019,-0.0024156714793866,-2.1528993591085348e-05,-5.057039643235419e-07,0.0097566031516386,-0.013018777993863,114.02092457682646,-1.9165466790159287e-06,37.27361406069567,-1.622833560603041e-07,0.0019810558889409,-199.1362820045085,-6.3161602654555e-06,114.0200946903437,0.0024158511358021,12.329161582849888,-77.9484019402747,-0.0004730987131779,10092.947276778435,0.0006835106248205,-0.0019808654071116,5.555563481196059e-07,-2.019930143356096e-06
6.283185146647496,199.12000484560008,0.1167164225723788,0.0,-140.17183061527498,-165.29385454439426,165.27618827291855,37.23075817452827,0.0006832193183427,37.27388804451947,2.0449901470576664e-05,0.0,37.23076722187873,-4.957316836955236e-06,-0.0004730937324645,-0.0007232547219675,0.0,-77.94847838912241,-0.0024156738690567,-2.112622558391056e-05,-5.004532792813261e-07,0.0096983371075755,-0.0130187970935244,113.9740479616564,-1.9047385785090811e-06,37.27389782461505,-1.6053209066319014e-07,0.0019810606154559,-199.13669374611047,-6.283365321546963e-06,113.9732196792827,0.0024158509203296,12.329258888271172,-77.94771105626135,-0.0004730934700712,10093.070558513768,0.0006832317338839,-0.0019808743974707,5.006236503388422e-07,-1.998257311248963e-06
6.283185148597358,199.12064282988757,0.1167106960411654,0.0,-140.17343571943212,-165.29388500622326,165.2765776345061,37.23105065667824,0.0006829421519548,37.27417025323762,2.032780846320476e-05,0.0,37.23105966534664,-4.925538117843232e-06,-0.000473088525215,-0.0007230508950645,0.0,-77.94778663794068,-0.0024156760997415,-2.0787347697319225e-05,-4.957336360449133e-07,0.0096404189662904,-0.0130188160801056,113.9274512687887,-1.893784329762124e-06,37.27417989751524,-1.585822283632937e-07,0.0019810657578277,-199.13711091790051,-6.249146656720697e-06,113.92662449458844,0.0024158508506169,12.329355612587635,-77.9470242974542,-0.0004730882599274,10093.19384121883,0.000682954510919,-0.0019808828900418,4.490158535010952e-07,-1.974141198390577e-06
6.283185150699626,199.12126574103624,0.1167050037102104,0.0,-140.17504083822212,-165.29395215490007,165.27692779102273,37.23134139143813,0.0006826666350646,37.27445077320706,2.020644099179235e-05,0.0,37.231350363062354,-4.893979453453056e-06,-0.0004730833479173,-0.0007228482850979,0.0,-77.94709910629487,-0.0024156781691885,-2.0507599535519092e-05,-4.91511753948413e-07,0.0095828466463243,-0.0130188349603457,113.88113290246152,-1.883373498704443e-06,37.27446028885642,-1.5647996030967649e-07,0.0019810712303343,-199.13753684285268,-6.214484082639039e-06,113.88030738809188,0.0024158509290088,12.329451759268988,-77.9463415489973,-0.0004730830820742,10093.317124887826,0.0006826789460341,-0.0019808909710278,4.0074115784920674e-07,-1.948147736358714e-06
6.283185152911002,199.12187289082797,0.1166993453754085,0.0,-140.17664597154135,-165.2940490532978,165.277245693966,37.23163038971581,0.0006823927579352,37.27472961494389,2.0085795087892648e-05,0.0,37.231639324973926,-4.862640336197828e-06,-0.0004730782006784,-0.0007226468848341,0.0,-77.94641581139523,-0.0024156800882812,-2.0280289106293364e-05,-4.87754135018744e-07,0.0095256180793407,-0.0130188537384153,113.83509125133033,-1.873287472975576e-06,37.27473900825069,-1.5426858474447466e-07,0.0019810769632593,-199.1379722478159,-6.179827175157676e-06,113.83426664907714,0.0024158511447128,12.329547331764209,-77.94566274425138,-0.0004730779360302,10093.440409515008,0.0006824050292509,-0.0019808987106231,3.558350091257254e-07,-1.920808340181101e-06
6.283185155192579,199.12246490560764,0.1166937208338685,0.0,-140.17825111929227,-165.29416999015038,165.27753706888035,37.231917662235006,0.0006821205110358,37.27500678874432,1.9965866795302943e-05,0.0,37.231926561088784,-4.831520181367101e-06,-0.0004730730835035,-0.0007224466870793,0.0,-77.94573674291449,-0.0024156818736128,-2.0098354982509407e-05,-4.844267463346764e-07,0.0094687312100384,-0.0130188724166575,113.78932468986204,-1.8633692624664891e-06,37.27501606540988,-1.519870072205605e-07,0.0019810829007254,-199.1384165448784,-6.1453050772923085e-06,113.788500602161,0.0024158514812264,12.329642333501631,-77.94498784459637,-0.0004730728214179,10093.56369509464,0.0006821327505101,-0.0019809061651803,3.143648254018098e-07,-1.8926010454243133e-06
6.28318515751021,199.12304302491825,0.116688129883906,0.0,-140.17985628138223,-165.29431033010076,165.27780656533065,37.232203219576014,0.0006818498850183,37.27528230473065,1.984665216412293e-05,0.0,37.23221208143368,-4.800618241394647e-06,-0.0004730679963325,-0.0007222476846789,0.0,-77.94506187411717,-0.0024156835434772,-1.9955062332750948e-05,-4.814947519580427e-07,0.0094121839959521,-0.0130188909960875,113.74383158152844,-1.853503399271954e-06,37.275291470100285,-1.4966937675441548e-07,0.0019810889979685,-199.13886853270157,-6.1108682312614256e-06,113.74300760353924,0.0024158519203451,12.329736767889116,-77.94431682838328,-0.0004730677379324,10093.68698162105,0.000681862099689,-0.0019809133799364,2.7641926892379544e-07,-1.8639457742189403e-06
6.283185159834334,199.12360870564007,0.1166825723250047,0.0,-140.18146145772306,-165.29446631360636,165.27805795702992,37.232487072201046,0.0006815808706887,37.27555617289038,1.9728147247597417e-05,0.0,37.23249589603057,-4.769933825615844e-06,-0.0004730629390744,-0.0007220498705182,0.0,-77.94439116914502,-0.0024156851154994,-1.9844277445070436e-05,-4.789223856023179e-07,0.0093559744076262,-0.0130189094767301,113.6986102821352,-1.8436027287692173e-06,37.275565232104064,-1.4734525288737277e-07,0.0019810952187413,-199.1393267923409,-6.076382283210575e-06,113.6977860369729,0.0024158524445326,12.329830638314132,-77.94364968295974,-0.0004730626853001,10093.810269088572,0.0006815930666262,-0.0019809203916096,2.420924978736708e-07,-1.835206231300753e-06
6.283185162139591,199.12416340231928,0.1166770479578563,0.0,-140.1830666482305,-165.29463486048007,165.27829433831275,37.23276923046825,0.0006813134589783,37.27582840310741,1.9610348101130447e-05,0.0,37.23277801488315,-4.739466090546895e-06,-0.0004730579116229,-0.0007218532375217,0.0,-77.94372458739005,-0.0024156866055266,-1.976053950709631e-05,-4.766729833415344e-07,0.0093001004279877,-0.0130189278578537,113.6536591444466,-1.833600038633449e-06,37.27583736118886,-1.4503999475922068e-07,0.0019811015331241,-199.1397899069345,-6.041686439608468e-06,113.65283430905812,0.0024158530380288,12.329923948143923,-77.9429864011517,-0.0004730576632615,10093.93355749159,0.0006813256411539,-0.0019809272305883,2.114684671391517e-07,-1.8066945951773784e-06
6.28318516440438,199.1247084658432,0.1166715565843016,0.0,-140.18467185282302,-165.29481340144903,165.2785182925772,37.233049704639534,0.0006810476409114,37.27609900518552,1.949325078166057e-05,0.0,37.23305844796972,-4.709214281711204e-06,-0.0004730529138695,-0.0007216577786533,0.0,-77.94306208636873,-0.0024156880274758,-1.969902320988953e-05,-4.747091608448607e-07,0.0092445600523984,-0.0130189461381392,113.60897652190232,-1.8234429446397245e-06,37.27610786708499,-1.4277520563374177e-07,0.0019811079158191,-199.14025656302704,-6.0066253879491725e-06,113.60815084475634,0.0024158536870034,12.330016700725626,-77.9423269776238,-0.000473052671567,10094.056846824516,0.0006810598131244,-0.0019809339226371,1.846077439248149e-07,-1.7786769330564813e-06
6.283185166610445,199.12524511803323,0.1166660980073692,0.0,-140.18627707142232,-165.29499974558553,165.27873202486242,37.233328504885,0.0006807834075827,37.276367988865246,1.9376851348196996e-05,0.0,37.23333720523961,-4.679177485038838e-06,-0.0004730479456994,-0.0007214634869165,0.0,-77.94240362270698,-0.0024156893936574,-1.965544709030598e-05,-4.729931031703136e-07,0.0091893512886997,-0.0130189643158103,113.56456077239407,-1.8130907795623568e-06,37.27637675946931,-1.4056914157376442e-07,0.0019811143449024,-199.14072557597737,-5.971063445246986e-06,113.56373408417416,0.0024158543792313,12.330108899386364,-77.9416714082711,-0.0004730477099698,10094.1801370818,0.0006807955724345,-0.0019809404901445,1.6153791179962374e-07,-1.751378196916084e-06
6.28318516874254,199.1257744644597,0.1166606720312733,0.0,-140.187882303952,-165.29519198280522,165.278937459352,37.23360564128619,0.0006805207501357,37.27663536383508,1.9261145862035257e-05,0.0,37.23361429661068,-4.649354806938479e-06,-0.0004730430069991,-0.0007212703553541,0.0,-77.94174915330326,-0.0024156907152065,-1.962596945580713e-05,-4.714869297779847e-07,0.0091344721564111,-0.0130189823887385,113.52041026050792,-1.8025125937900784e-06,37.27664404795455,-1.3843704603442121e-07,0.0019811208009665,-199.1411958771361,-5.934888434671563e-06,113.51958247929966,0.0024158551036614,12.33020054743342,-77.94101968932766,-0.0004730427782286,10094.30342825791,0.0006805329090397,-0.0019809469529809,1.422477154109732e-07,-1.724986319154445e-06
6.283185170788178,199.1262975180492,0.1166552784613631,0.0,-140.18948755033753,-165.2953884163396,165.2791363068974,37.233881123838586,0.0006802596597512,37.27690113973904,1.914613038776453e-05,0.0,37.23388973196741,-4.6197451844908975e-06,-0.0004730380976478,-0.0007210783770482,0.0,-77.94109863513557,-0.002415692002411,-1.960709909153041e-05,-4.70153099396812e-07,0.0090799206876117,-0.0130190003545329,113.47652336031176,-1.7916857345113835e-06,37.27690974208269,-1.3639140829443e-07,0.0019811272665634,-199.14166649024705,-5.898010766345703e-06,113.47569449201596,0.0024158558500893,12.3302916481543,-77.940371816862,-0.0004730378761094,10094.426720347368,0.0006802718129772,-0.0019809533290552,1.2668451181613226e-07,-1.6996553772948732e-06
6.283185172737423,199.1268152191292,0.1166499171041544,0.0,-140.19109281050595,-165.29558751862373,165.27933010912517,37.23415496245469,0.0006800001276296,37.27716532618085,1.9031800994039144e-05,0.0,37.23416352115869,-4.590347523787419e-06,-0.0004730332175211,-0.0007208875451204,0.0,-77.94045202582224,-0.0024156932649012,-1.959563266525158e-05,-4.6895482540182285e-07,0.0090256949258556,-0.013019018210616,113.4328984559224,-1.78059472954589e-06,37.277173851321336,-1.344421631838325e-07,0.0019811337258652,-199.14213651141029,-5.860360887905515e-06,113.43206859223824,0.0024158566089672,12.3303822048169,-77.93972778667151,-0.0004730330033822,10094.550013344722,0.0006800122743689,-0.0019809596346539,1.1475433431147645e-07,-1.6755080375134643e-06
6.283185174582732,199.12732844775664,0.1166445877673326,0.0,-140.19269808438534,-165.2957879041069,165.27952026563543,37.23442716696674,0.0006797421449875,37.27742793272613,1.891815375488201e-05,0.0,37.234435673995705,-4.561160580447325e-06,-0.0004730283664897,-0.0007206978527314,0.0,-77.93980928353386,-0.0024156945117265,-1.958861697485388e-05,-4.6785647953922556e-07,0.0089717929268182,-0.0130190359542908,113.38953394360078,-1.7692303439255493e-06,37.27743638506222,-1.3259685403369e-07,0.0019811401644691,-199.14260509675512,-5.821886611152776e-06,113.38870325697788,0.002415857371327,12.330472220669598,-77.93908759443714,-0.0004730281598286,10094.67330724455,0.0006797542834339,-0.0019809658846365,1.0632385858693318e-07,-1.65263754754439e-06
6.283185176318808,199.12783802890252,0.1166392902596837,0.0,-140.19430337190474,-165.2959883134883,165.27970804974362,37.23469774712971,0.000679485703048,37.277688968902986,1.8805184750699965e-05,0.0,37.2347062002498,-4.5321831476832536e-06,-0.0004730235444183,-0.0007205092930813,0.0,-77.93917036757207,-0.0024156957513634,-1.958333086646174e-05,-4.6682396838633436e-07,0.0089182127578064,-0.0130190535827983,113.34642823193452,-1.7575887527410217e-06,37.27769735262133,-1.3086077785914825e-07,0.0019811465692945,-199.14307145723177,-5.782550878105781e-06,113.3455969690282,0.0024158581287724,12.330561698941382,-77.93845123482501,-0.0004730233452333,10094.79660204146,0.0006794978304935,-0.0019809720925382,1.0122367229500709e-07,-1.6311095120342262e-06
6.28318517794246,199.128344732561,0.1166340243911746,0.0,-140.19590867299368,-165.2961876052092,165.27989461700008,37.23496671262407,0.0006792307930372,37.27794844420151,1.869289006906132e-05,0.0,37.23497510965011,-4.503413751476275e-06,-0.0004730187511725,-0.0007203218594093,0.0,-77.93853523873504,-0.0024156969916777,-1.9577279738908398e-05,-4.658250721508862e-07,0.008864952497779,-0.0130190710933675,113.30357974278822,-1.7456708020733222e-06,37.27795676324018,-1.2923712605299053e-07,0.0019811529285318,-199.14353485853908,-5.742330112033666e-06,113.30274821665488,0.0024158588735174,12.33065064284197,-77.93781870163332,-0.0004730185593889,10094.91989773009,0.0006792429059768,-0.0019809782706211,9.925238730435885e-08,-1.6109636146268851e-06
6.283185179452457,199.12884927071704,0.1166287899728705,0.0,-140.19751398758217,-165.2963847511667,165.2800810094667,37.235234073058265,0.0006789774061794,37.27820636807242,1.858126580617557e-05,0.0,37.23524241188219,-4.474850935365022e-06,-0.0004730139866043,-0.0007201355449935,0.0,-77.93790385854557,-0.0024156982398677,-1.9568197051087747e-05,-4.648297393596434e-07,0.008812010237634,-0.0130190884832586,113.26098691141058,-1.7334813437738082e-06,37.27821462608775,-1.2772712887796474e-07,0.00198115923162,-199.14399462413436,-5.701213067452703e-06,113.26015549292195,0.0024158595984424,12.330739055561915,-77.93718998758598,-0.0004730138020966,10095.04319430512,0.0006789895004228,-0.0019809844298962,1.0018125214917165e-07,-1.5922153874052788e-06
6.283185180849379,199.12935229269445,0.1166235868169809,0.0,-140.19911931560023,-165.2965788346531,165.28026815776911,37.23549983797181,0.0006787255336967,37.27846274992504,1.847030806829964e-05,0.0,37.23550811658548,-4.446493146644831e-06,-0.0004730092505728,-0.0007199503431513,0.0,-77.93727619103011,-0.0024156995024025,-1.9554049937961785e-05,-4.638103338588637e-07,0.0087593840793482,-0.0130191057497992,113.2186481866154,-1.7210286411274642e-06,37.27847095026312,-1.263302079377787e-07,0.0019811654692356,-199.1444501399042,-5.659200005084872e-06,113.21781729531996,0.0024158602971559,12.330826940272736,-77.93656508367363,-0.000473009073155,10095.166491761254,0.0006787376044771,-0.0019809905801352,1.03759017427506e-07,-1.5748580807578977e-06
6.2831851821354485,199.12985438054807,0.1166184147368215,0.0,-140.20072465697777,-165.29676904918583,165.28045688226868,37.23576401683687,0.0006784751668097,37.278717599125294,1.836001297246716e-05,0.0,37.23577223335209,-4.418338795551011e-06,-0.0004730045429257,-0.0007197662472387,0.0,-77.93665220157439,-0.0024157007849695,-1.953304402071181e-05,-4.6274183261456645e-07,0.0087070721365971,-0.0130191228904161,113.1765620311278,-1.708323834166731e-06,37.27872574479841,-1.2504413779698197e-07,0.001981171633283,-199.1449008587793,-5.6163020837123885e-06,113.17573212588428,0.0024158609640476,12.330914300127022,-77.93594397978488,-0.0004730043723779,10095.289790093226,0.0006784872088988,-0.0019809967298792,1.0971687816853378e-07,-1.5588646474202605e-06
6.28318518331437,199.13035604478705,0.1166132735468226,0.0,-140.20233001164448,-165.2969546974448,165.28064789411434,37.23602661906103,0.0006782262967349,37.27897092499307,1.8250376647851213e-05,0.0,37.23603477172514,-4.390386118387124e-06,-0.0004729998635159,-0.0007195832506507,0.0,-77.93603185759093,-0.0024157020924346,-1.950362858023224e-05,-4.616019742943181e-07,0.0086550725344387,-0.0130191399026609,113.1347269211407,-1.6953804649287995e-06,37.27897901866178,-1.2386521610568406e-07,0.0019811777168821,-199.14534630498497,-5.572540767478198e-06,113.13389849091108,0.0024158615943279,12.331001138258552,-77.93532666371041,-0.000472999699576,10095.413089295816,0.0006782383045532,-0.0019810028864519,1.1777336268786481e-07,-1.5441898318705354e-06
6.283185184391146,199.1308577217896,0.1166081630625244,0.0,-140.20393537952953,-165.29713518984585,165.28084179667275,37.23628765398914,0.0006779789146867,37.27922273679983,1.814139523667273e-05,0.0,37.23629574119766,-4.362633417761141e-06,-0.0004729952121832,-0.0007194013468207,0.0,-77.93541512841993,-0.0024157034288238,-1.9464497518727976e-05,-4.603713596743901e-07,0.0086033834093329,-0.0130191567842317,113.09314134671664,-1.6822140493727424e-06,37.27923078076065,-1.2278844023233776e-07,0.0019811837143478,-199.14578607664703,-5.527947164456734e-06,113.09231490096188,0.0024158621840457,12.331087457782388,-77.93471312168887,-0.0004729950545671,10095.536389363811,0.000677990882418,-0.0019810090559794,1.276390800734914e-07,-1.5307723421093611e-06
6.283185185371899,199.13135977209183,0.1166030831005521,0.0,-140.20554076056163,-165.29731004249658,165.28103908756052,37.23654713090507,0.0006777330118804,37.27947304376606,1.803306489483502e-05,0.0,37.23655515121074,-4.335078750076568e-06,-0.0004729905887798,-0.0007192205292207,0.0,-77.93480198590517,-0.0024157047973127,-1.941458888902157e-05,-4.590335057088002e-07,0.0085520029082694,-0.0130191735329912,113.05180381102268,-1.6688416937565384e-06,37.27948103994497,-1.2180768779570445e-07,0.0019811896211621,-199.14621984754604,-5.482561369492092e-06,113.0509798710329,0.0024158627301005,12.331173261795035,-77.93410333847578,-0.0004729904371741,10095.659690292054,0.0006777449335711,-0.0019810152434179,1.3902125068091138e-07,-1.5185370695237644e-06
6.283185186263688,199.13186248030027,0.1165980334786345,0.0,-140.20714615466878,-165.29747887441567,165.28124016142831,37.23680505903364,0.0006774885795358,37.27972185505875,1.7925381792983254e-05,0.0,37.23681301115328,-4.307720201642372e-06,-0.0004729859931441,-0.0007190407913612,0.0,-77.93419240314458,-0.002415706200241,-1.93530805379786e-05,-4.575748557519076e-07,0.0085009291904037,-0.0130191901469798,113.01071283049852,-1.6552817462704925e-06,37.27972980501024,-1.209158986628312e-07,0.0019811954339378,-199.14664736710785,-5.436431641175821e-06,113.00989192079872,0.0024158632302264,12.3312585533745,-77.9334972964379,-0.000472985847223,10095.7829920754,0.0006775004491964,-0.0019810214525914,1.516279651284646e-07,-1.5073973290089897e-06
6.283185187074331,199.13236605643843,0.1165930140155738,0.0,-140.2087515617782,-165.29764140397663,165.28144531350682,37.23706144754228,0.0006772456088733,37.27996917978914,1.781834211758444e-05,0.0,37.23706933036048,-4.280555869004645e-06,-0.0004729814251179,-0.0007188621267908,0.0,-77.9335863558716,-0.0024157076391375,-1.92793835016528e-05,-4.559847488727381e-07,0.0084501604250901,-0.0130192066244271,112.96986693426553,-1.6415534809528042e-06,37.27997708470049,-1.201052555906161e-07,0.0019812011503721,-199.1470684591368,-5.38961346493666e-06,112.96904957459356,0.002415863682967,12.331343335580437,-77.93289497668478,-0.0004729812845402,10095.906294708744,0.000677257420573,-0.0019810276862359,1.6517213143519477e-07,-1.4972570818582554e-06
6.283185187812225,199.13287063851183,0.1165880245312674,0.0,-140.21035698181635,-165.29779744460018,165.2816547439144,37.23731630554241,0.0006770040911284,37.280215027010456,1.771194207094403e-05,0.0,37.23732411811298,-4.253583653240403e-06,-0.0004729768845432,-0.000718684529096,0.0,-77.93298382135265,-0.0024157091147599,-1.9193132090898743e-05,-4.5425535157864194e-07,0.0083996947929757,-0.0130192229637589,112.92926466397182,-1.6276768057968737e-06,37.2802228877112,-1.1936736090026544e-07,0.0019812067691938,-199.1474830192483,-5.34216853380028e-06,112.92845136195272,0.0024158640876375,12.331427611454233,-77.93229635868082,-0.0004729767489577,10096.02959818701,0.0006770158390767,-0.0019810339460541,1.7937507613314454e-07,-1.4880131115753893e-06
6.283185188486179,199.13337629607895,0.1165830648466642,0.0,-140.2119624147088,-165.2979468997299,165.28186856267803,37.2375696420908,0.0006767640175467,37.28045940571615,1.7606177871771352e-05,0.0,37.23757738363638,-4.2268015042432055e-06,-0.0004729723712598,-0.0007185079919014,0.0,-77.93238477883655,-0.0024157106271421,-1.9094171759605146e-05,-4.523815555511653e-07,0.0083495304855104,-0.0130192391636024,112.8889045732786,-1.613671992447288e-06,37.28046722269166,-1.186934070737584e-07,0.0019812122901016,-199.1478910112833,-5.294163684830326e-06,112.88809581771667,0.0024158644442758,12.33151138401914,-77.93170142022757,-0.0004729722403132,10096.152902505151,0.0006767756961727,-0.0019810402327761,1.9396977401963685e-07,-1.4795571249399214e-06
6.283185189105247,199.1338830344476,0.1165781347838181,0.0,-140.21356786038018,-165.29808975715912,165.2820867954038,37.23782146619136,0.0006765253793923,37.28070232483799,1.7501045755839124e-05,0.0,37.23782913610048,-4.2002072706794826e-06,-0.0004729678851017,-0.0007183325088692,0.0,-77.93178920881414,-0.0024157121756453,-1.8982545558993176e-05,-4.503608452325379e-07,0.0082996657051359,-0.0130192552227885,112.84878522737236,-1.5995594288195428e-06,37.28071009824762,-1.1807433935510861e-07,0.0019812177136961,-199.14829246308872,-5.24566981296948e-06,112.84798148249696,0.0024158647535911,12.33159465628037,-77.93111013779631,-0.0004729677584413,10096.276207658158,0.0006765369834099,-0.0019810465462275,2.087036842296645e-07,-1.4717777548320227e-06
6.283185189678577,199.13439079968563,0.116573234165798,0.0,-140.2151733187544,-165.29822608278295,165.28230938952112,37.23807178679561,0.0006762881679502,37.28094379324477,1.7396541976048995e-05,0.0,37.23807938461846,-4.173798832508189e-06,-0.0004729634259101,-0.0007181580736993,0.0,-77.93119709387186,-0.0024157137590218,-1.8858478436012363e-05,-4.4819313928119254e-07,0.0082500986645459,-0.0130192711403512,112.80890520276698,-1.5853593897174954e-06,37.280951522943056,-1.1750100882418355e-07,0.001981223041406,-199.14868746156355,-5.196760765389161e-06,112.80810690281773,0.0024158650169015,12.331677431225213,-77.93052248680787,-0.0004729633031871,10096.399513641036,0.0006762996924206,-0.0019810528854031,2.2334118022528562e-07,-1.464562446605217e-06
6.283185190215272,199.13489948412447,0.116568362816776,0.0,-140.21677878975453,-165.29835601385952,165.28253622102116,37.23832061280451,0.0006760523745287,37.281183819741095,1.7292662802835802e-05,0.0,37.23832813824672,-4.147573910451695e-06,-0.0004729589935197,-0.0007179846801288,0.0,-77.93060841745145,-0.0024157153754803,-1.872236051251696e-05,-4.458806099774591e-07,0.0082008275876339,-0.0130192869155258,112.76926308666393,-1.5710918284272918e-06,37.28119150530212,-1.1696431451219675e-07,0.0019812282754098,-199.1490761470793,-5.1475122352494265e-06,112.76847063165388,0.0024158652360674,12.331759711823125,-77.92993844115422,-0.0004729588743909,10096.522820448832,0.0006760638149114,-0.001981059248546,2.3766557018101905e-07,-1.457799209792528e-06
6.283185190724253,199.13540893238005,0.116563520561934,0.0,-140.21838427330255,-165.29847975187752,165.28276710158508,37.23856795306908,0.0006758179904729,37.28142241306641,1.718940452386272e-05,0.0,37.23857540598431,-4.121530303295857e-06,-0.0004729545877658,-0.000717812321932,0.0,-77.9300231643732,-0.002415717022755,-1.857472864990459e-05,-4.4342748467771924e-07,0.0081518507085792,-0.0130193025477447,112.72985747649015,-1.5567761845234675e-06,37.28143005381073,-1.1645533333961967e-07,0.0019812334185528,-199.14945870756,-5.098000700929449e-06,112.72907122881604,0.0024158654134241,12.331841501025837,-77.92935797411896,-0.0004729544718995,10096.646128076622,0.0006758293426572,-0.0019810656332294,2.514807085321948e-07,-1.4513782198311827e-06
6.283185191214149,199.13591894729288,0.1165587072275181,0.0,-140.21998976932008,-165.2985975551409,165.28300178600188,37.23881381639142,0.0006755850071547,37.28165958189454,1.7086763444512803e-05,0.0,37.238821196772776,-4.095665741370976e-06,-0.0004729502084861,-0.0007176409929204,0.0,-77.92944132061572,-0.0024157186981712,-1.841624874609983e-05,-4.408398333802561e-07,0.0081031662718872,-0.0130193180366307,112.69068697961076,-1.5424312130477323e-06,37.2816671769176,-1.1596543718847607e-07,0.0019812384742625,-199.1498353724585,-5.048302436874308e-06,112.68990726097108,0.0024158655517136,12.3319228017675,-77.92878105820344,-0.0004729500955623,10096.769436519502,0.0006755962675026,-0.0019810720364417,2.6461220354630976e-07,-1.4451932617119837e-06
6.28318519169319,199.13642929620968,0.1165539226407899,0.0,-140.22159527772786,-165.298709731156,165.28323997977483,37.23905821152563,0.0006753534159907,37.28189533483316,1.6984735887716894e-05,0.0,37.23906551949586,-4.069978037267285e-06,-0.0004729458555124,-0.0007174706869421,0.0,-77.92886287266074,-0.0024157203987189,-1.824769626784307e-05,-4.381253463870719e-07,0.0080547725328503,-0.0130193333819898,112.65175021271097,-1.528074832814612e-06,37.28190288303541,-1.154863965808029e-07,0.0019812434464627,-199.15020640649684,-4.998492560177089e-06,112.65097730242248,0.0024158656540133,12.332003616964732,-77.92820766520614,-0.0004729457452269,10096.892745772611,0.0006753645813515,-0.0019810784546729,2.769082323494228e-07,-1.4391430086345116e-06
6.283185192169116,199.13693971731675,0.1165491666300918,0.0,-140.22320079844587,-165.29881662893695,165.28348134681832,37.2393011471782,0.0006751232084363,37.2821296804239,1.6883318193802877e-05,0.0,37.239308382979424,-4.0444647638206845e-06,-0.0004729415286826,-0.0007173013978822,0.0,-77.92828780805061,-0.0024157221211221,-1.80699374494352e-05,-4.352931058899225e-07,0.0080066677567632,-0.013019348583802,112.61304580157496,-1.5137239939514714e-06,37.28213718054136,-1.1501047037655517e-07,0.0019812483394861,-199.15057210336232,-4.948644153696991e-06,112.61227993515192,0.0024158657236661,12.33208394951676,-77.9276377666235,-0.0004729414207515,10097.016055831107,0.0006751342761644,-0.0019810848840013,2.882399821368016e-07,-1.4331321290256097e-06
6.283185192649105,199.1374499257774,0.1165444390247301,0.0,-140.22480633139384,-165.29891863131957,165.28372551714529,37.239542632009126,0.0006748943759947,37.28236262714235,1.6782506720466313e-05,0.0,37.239549795991564,-4.0191237466659125e-06,-0.000472937227828,-0.000717133119662,0.0,-77.92771611447021,-0.002415723861905,-1.788391043354506e-05,-4.32353355104306e-07,0.0079588502196423,-0.013019363642211,112.57457238049918,-1.4993945655749953e-06,37.28237007777762,-1.1453048149617205e-07,0.0019812531579893,-199.15093277953304,-4.898827502718536e-06,112.5738137491789,0.0024158657642137,12.332163802305503,-77.92707133334581,-0.0004729371219865,10097.139366690188,0.0006749053439541,-0.0019810913201789,2.985017377219663e-07,-1.4270722211814264e-06
