longslipFL,rollrate,slip,vx,FyRR,sideslipRL,ay,x,roll,FyFL,signal,longslipRR,pitch,FxRR,FyFR,ax,FxRL,FL,RR,y,vy,RL,yawrate,slip1,sideslipFR,FxFR,sideslipRR,brake,pitchrate,signal,yaw,FR,gas,sideslipFL,longslipRL,longslipFR,FyRL,FxFL,az,steeringangel
-0.0014224468692284,0.0016850770040948,0.0014839508689799,1.0493655506894406,112.18097803209731,0.0249676313695541,-0.0900643326861678,4564.107930627824,-0.0022566883287236,1260.1440404718928,0.0,1.2647660707039146,-0.0185331663645052,5467.107384583139,-1296.051660494173,6.824854585424477,5707.7529506889405,3.356910001601216,17.72315777297746,-4850.899094019407,0.0016408516216885,12.366530779680527,-0.0010163699576308,0.0014839508689799,0.022666627477239,-149.01090341536272,-0.0170848218904196,0.0,-0.1152119735483401,1.7922036770362253,-0.0342796888500783,3.351369027457304,0.8912523215679857,-0.0202922328504348,0.8003380020525868,-0.0015251108404256,-203.39877270887644,-153.0969662333772,0.0763969669112237,0.0
-0.0014174542892425,0.0044376836446169,0.0006111658129907,1.1180311391170117,95.06239752496408,0.023292269904733,-0.0874534597242132,4564.118800508745,-0.0022246476347854,1161.1614392750478,0.0,1.3851104671811385,-0.0196533061194511,5538.399707736739,-1196.798750253529,6.914136547657816,5774.243818741088,3.555971860032935,18.34542183002481,-4850.89945610928,0.0007659288542136,12.482231720899676,-0.0013534009845841,0.0006111658129907,0.0208905565664934,-149.2272172055781,-0.0141029418121695,0.0,-0.1092787509133983,1.869760356696304,-0.0342916947254512,3.5496706184286784,0.8836081329836334,-0.0187330912083308,0.8445758087952143,-0.0015107154123622,-181.077521172814,-153.18211539957616,0.1295665182037423,0.0
-0.0014136567487004,0.0070916047690119,-0.000125943335285,1.1875556801638807,79.193587990292,0.0216253376454298,-0.084853820192543,4564.130361167554,-0.0021655629247259,1065.8871640789312,0.0,1.508316114171925,-0.0207099401172876,5605.701288808614,-1100.4157208083286,6.996389271545415,5833.833644048349,3.756088105493488,18.938713238311003,-4850.89985057532,-7.018195918172179e-05,12.582097610368036,-0.0016944200912906,6.283059363844301,0.0191367719732976,-149.51090959144935,-0.0113096059022959,0.0,-0.1026007465376702,1.9454615957146617,-0.0343071089040969,3.748963012242975,0.8760513562762884,-0.017215219531102,0.8866037811602966,-0.0014984374387307,-161.53232241171537,-153.26049465572814,0.1794631565276766,0.0
-0.0014117197471204,0.0095764121770381,-0.0007490650241553,1.2578646560027738,64.29383219110277,0.0199414238985069,-0.0821484247067244,4564.142620635389,-0.0020808146958572,974.3542478002566,0.0,1.633748392244861,-0.021696143357175,5668.15285501838,-1007.1653270271016,7.070630217461502,5885.966459687283,3.9571655113852913,19.50167599560499,-4850.900277347321,-0.0008680785752689,12.670600745447862,-0.0020225858106257,6.282436242155431,0.0174131143545274,-149.88370686028904,-0.0087445991114791,0.0,-0.0952735129737288,2.0192152909508287,-0.0343258747363158,3.9492443417137566,0.8686146165360411,-0.0157491347103686,0.9264799371741532,-0.0014874349829664,-144.0095374083039,-153.33981641056016,0.2252264360684336,0.0
-0.0014107249580251,0.011836885481245,-0.0012722641925923,1.328874236343542,50.392534248671815,0.0182315139158619,-0.078459280739793,4564.1555861404895,-0.0019724149070828,887.1856961475934,0.0,1.7607734702638864,-0.0226059593002572,5724.962662792993,-916.7297076546092,7.135936159843941,5929.983135780614,4.159120055479687,20.03352675536584,-4850.900736322406,-0.0016234255407567,12.752339029012624,-0.0023218230960787,6.281913042986994,0.0157273819104185,-150.28159808512203,-0.0064266107575537,0.0,-0.0873946302286116,2.090930674744356,-0.0343477770265478,4.150470274331904,0.8613296177219418,-0.0143409217697935,0.9643858007604488,-0.001477289075926,-127.97454893180394,-153.42890589467834,0.2660390748134099,0.0
-0.0014114656606258,0.0137945767744234,-0.0017048744618489,1.4004925117332077,37.59374262238983,0.0164897584292784,-0.0745986557817046,4564.1692640266665,-0.0018429607501013,804.3266198120867,0.0,1.8887515066774665,-0.0234344607337902,5775.534129318242,-830.2172387000185,7.191932109289882,5965.685445432347,4.361857570598903,20.5337967152465,-4850.90122730076,-0.0023285523149194,12.83174222147065,-0.0025803525723709,6.281480432717737,0.0141326951591933,-150.72841503617036,-0.0043693060978311,0.0,-0.0790774462048033,2.1605184374867665,-0.0343724519658343,4.3525565826599175,0.854226048993804,-0.0130066394932473,1.0006012979181325,-0.0014669435977661,-113.07592689303767,-153.55216109196044,0.3038599987681457,0.0
-0.0014114336825293,0.0152186427563987,-0.0020534397462445,1.4726153435275384,26.14299973999426,0.014761437641667,-0.0701304483032114,4564.183659675047,-0.0016966576813311,728.8344866093197,0.0,2.017011122910448,-0.0241782233095812,5819.405584581249,-748.1244530869986,7.235825020625778,5989.96138091144,4.5654992493025,21.001926363366312,-4850.901749985185,-0.0029736408379953,12.913768853838569,-0.0027830690579758,6.281131867433341,0.0125578304118563,-151.36758723957536,-0.0026414424298241,0.0,-0.0705050772335982,2.227890850320589,-0.0343994358350633,4.555418148926052,0.8473394873492579,-0.0118552101662291,1.0354357166636017,-0.0014569339085174,-100.32014499904952,-153.70994492329902,0.3214090119515218,0.0
-0.0014104213253512,0.0161227191114766,-0.0023112874056162,1.5450969427100691,16.455656791278162,0.0130166123618024,-0.0590165078686776,4564.19877725462,-0.0015392136950205,659.9205282274488,0.0,2.1440649172031407,-0.0248355664331316,5854.855306219258,-668.934813223309,7.262945668950146,5996.7201007437925,4.7696717184757045,21.433749321325312,-4850.902303820386,-0.0035296345805278,13.01089232562376,-0.0028819350922833,6.28087401977397,0.0110597481481879,-152.09859513937985,-0.001308517692108,0.0,-0.0618304649606611,2.292961887808206,-0.0344279089116684,4.759241980405725,0.8407596355222804,-0.0107225931058038,1.0704995279593463,-0.0014475423603903,-89.06068407606782,-153.65456664998172,0.32465480537603,0.0
-0.0014072610893105,0.0167237750549337,-0.0024869448234068,1.6177549947516412,8.754683270230949,0.0112503154176201,-0.0493854380471399,4564.214619300185,-0.0013744269797098,594.571288048411,0.0,2.2687400761702925,-0.0254063622591375,5874.713383556852,-594.7298769040412,7.270216557870485,5989.714462371763,4.974006952393383,21.82919001773565,-4850.902888002306,-0.0039899706963042,13.13247143762702,-0.0028701615491536,6.280698362356179,0.0097158510776872,-152.6565810248225,-0.0003166012497485,0.0,-0.0532046036324792,2.355647350409998,-0.0344567435079472,4.963859988682905,0.8345906975861912,-0.0096298321759238,1.1074347064788013,-0.0014366763239427,-78.16868680789031,-153.50370104903192,0.3267593119563303,0.0
-0.0014028713684662,0.0169982950164167,-0.0025941121371252,1.6904151002730337,2.660712217699332,0.0094848903997239,-0.0400033122570836,4564.231186543935,-0.0012054005692346,533.0257771844944,0.0,2.3917690238842706,-0.0258914458854871,5880.242682438317,-526.2328054017429,7.262690848930623,5973.529256710344,5.178235332289257,22.195674292914767,-4850.903501666409,-0.0043593242169173,13.276902646259527,-0.002777946747345,6.280591195042461,0.0084805607479991,-153.00113553643052,0.0004845742939602,0.0,-0.0446869526954592,2.415864986608093,-0.0344849914725849,5.168766859208952,0.8288676770214958,-0.0085737773727757,1.1464145783879125,-0.0014250371922276,-67.3511783849129,-153.36530177240317,0.3201619307041398,0.0
