RL,longslipFL,longslipFR,slip1,FyFL,FxFR,roll,ay,RR,vx,sideslipRL,y,FL,steeringangel,pitchrate,sideslipRR,longslipRR,longslipRL,rollrate,brake,slip,FyRR,vy,signal,yawrate,az,ax,FxFL,gas,sideslipFR,FxRR,FyRL,signal,x,FR,pitch,FyFR,sideslipFL,yaw,FxRL
2.487223697800571,-0.0012648231303128,-0.0013395704621421,0.0,1714.8625466288702,-143.48332615429365,-0.000887360566866,-0.0318471540821415,2.570333138691152,0.5747962563264614,0.0275701163577062,-4850.8978383210615,1.8664639597670292,0.0,-0.0941383736678442,-0.0292133326994264,0.038999012242576,0.0351571537111061,0.0001418710786092,0.0,0.0,2634.015027484733,0.0002985882804637,0.7603768302463229,0.0005996777230285,0.062957680075228,5.556728151042323,-146.1595601437334,0.2275978878384771,0.0287982276333037,4651.899170166878,-2546.4879560608683,0.0,4564.04963104984,1.8685441911456404,-0.0082317155965257,-1851.1092817335532,-0.0252940386118225,-0.0342631570232538,4510.954106997342
2.5121351961939142,-0.0011918545509276,-0.0012368225329352,0.0,1623.1899156231757,-137.1446685149177,-0.000875712644096,-0.1292780488354723,2.493275495744109,0.6293726663264597,0.0264880154855374,-4850.898045698945,2.032845522768314,0.0,-0.0920695794447408,-0.0244241056140001,0.0300209142445517,0.030949740564001,0.0018464078450315,0.0,0.0,2479.445513149651,-0.0003470927997419,0.8155209061191404,6.093192034242394e-06,0.0794986686130676,5.31041989690445,-139.5809361814429,0.2253201128325509,0.0259113726989959,4365.081781415068,-2526.498119012191,0.0,4564.055677979861,2.032810076150136,-0.0091629811486565,-1721.0995945656252,-0.0246147965231808,-0.0342608415105708,4384.845867627961
2.5716515846203767,-0.0011650072351059,-0.0012009708043933,0.0,1535.827174902449,-134.63021137436752,-0.0008511823036186,-0.0778776524807735,2.5780053265138143,0.6819410534437944,0.0228094708652402,-4850.898280243241,2.1879553856526845,0.0,-0.0886353747728467,-0.0228247297985879,0.0284053944542201,0.0277910297569242,0.0029625369838256,0.0,0.0,2306.0925565169337,-0.0013366979159405,0.8699310682224604,0.0001300139517238,0.0765341542181474,5.193429614681567,-135.35358054955248,0.2253959395116848,0.0238678253400047,4270.106832069163,-2392.543565680774,0.0,4564.062257838361,2.1885111708188103,-0.0100657423488976,-1577.6596744810638,-0.0229508002489789,-0.0342604588186457,4276.756515189425
2.6511435057493893,-0.0011154304492085,-0.0011501273785891,0.0,1416.194355794066,-131.01155202017796,-0.0008138315610394,-0.0487808594340331,2.6576625460376446,0.733364816424942,0.0202568116450118,-4850.898540913377,2.337526247644184,0.0,-0.0841180406152954,-0.0205600386641905,0.0260162651925278,0.0252584159046264,0.0044022305592587,0.0,0.0,2152.506629727897,-0.0020063264503738,0.9235583510829656,0.0002242538521993,0.0801210839716428,5.0617411074960525,-131.97859881944797,0.2249181200879657,0.0223450102505203,4166.8955978281565,-2184.4598364832477,0.0,4564.069356589157,2.3390646936415465,-0.0109281122437468,-1462.1956998596074,-0.0207065737137492,-0.0342584281476662,4156.97868454219
2.7524742930798567,-0.0010819334396389,-0.0011099228065126,0.0,1293.0228561031286,-128.1256934681827,-0.0007623480783621,-0.0693270872106953,2.751013332496986,0.7834984033506287,0.0182932256465043,-4850.898824775312,2.4813995729456795,0.0,-0.0786364846494852,-0.0179253830767333,0.0241225080027231,0.0237448677375285,0.0056973193767559,0.0,0.0,1955.757910236134,-0.0025884025964236,0.9763544937658152,0.0001539503402005,0.0812104143409166,4.943783152452213,-129.15125803115745,0.2245377154729141,0.0202567806856238,4064.166680316129,-1995.7175679919528,0.0,4564.076961790901,2.4832039124829457,-0.0117398671727163,-1348.9913147902996,-0.0189460396916323,-0.0342565741562758,4059.978173547832
2.856153397834309,-0.0010480664373182,-0.0010663525925142,0.0,1181.3707784505143,-125.3218265958912,-0.000699911523207,-0.0589901860890625,2.852797517746936,0.8324061012170353,0.0159571877445258,-4850.899131794818,2.619886001472373,0.0,-0.0723443206679546,-0.0158233087605366,0.0225528788193072,0.0222130105582187,0.006645808363814,0.0,0.0,1754.6504512835015,-0.0032203262995065,1.0282719833062264,0.0001519325383134,0.0799748782171486,4.813271052613515,-126.18037262487012,0.2241404196207005,0.0180615156676527,3953.3520852520815,-1797.8562431816815,0.0,4564.085061120153,2.622077971149928,-0.0124922167901414,-1224.2474303958877,-0.017261462716976,-0.0342551019742844,3951.4281093318914
2.9660337168835658,-0.0010203228655487,-0.001033373994512,0.0,1070.2940457997993,-123.06696954558852,-0.0006293861602917,-0.0384896277864765,2.9613828375112443,0.8800112344256349,0.0138204422656006,-4850.899460923988,2.753122794814977,0.0,-0.0654597531612018,-0.0138495257111394,0.0213682648844865,0.0210989079527128,0.0073724334753253,0.0,0.0,1563.5311411570235,-0.00370915494533,1.0792640974679386,0.0001561310382589,0.072268025196818,4.6904480579025405,-123.74814676150577,0.2239313699398076,0.0160988000992352,3850.954768596843,-1589.510497678205,0.0,4564.093641722908,2.755526558703128,-0.0131781711862034,-1103.082436059081,-0.0154426904834854,-0.0342535229325679,3848.713418056677
3.0792823379767524,-0.0009946118208317,-0.0010030855489686,0.0,960.9417821558424,-121.2160785678482,-0.0005520049227097,-0.0308936531590205,3.072078559205361,0.9263939875946272,0.0119721791889197,-4850.899810138287,2.8818769722725146,0.0,-0.0582204527205805,-0.0119277249600386,0.0203955004231999,0.0202245304885112,0.0080158678263344,0.0,0.0,1375.524034463657,-0.0040548194736031,1.129284946790071,0.0001225202530555,0.0673613327483248,4.572262931157271,-121.6952036105046,0.2237164815055027,0.0141758879234125,3753.534222262324,-1392.1217039426035,0.0,4564.102691098149,2.8843697416918106,-0.0137931809624449,-988.148007619894,-0.0137029444343728,-0.0342521303355631,3751.571733935893
3.1940440417347737,-0.0009711608581387,-0.0009761453547612,0.0,855.3131193980181,-119.72769107311352,-0.0004691259328371,-0.0231183402242631,3.1845701255199264,0.971615103442682,0.010186076096382,-4850.90017797156,3.0066219981754205,0.0,-0.0507790075578768,-0.0101471668751434,0.0196014791711372,0.0194915359257094,0.0084822228892601,0.0,0.0,1192.3809132338315,-0.0043168403338964,1.178289515884539,9.23265273375634e-05,0.0621152071389872,4.460031280939157,-119.99781748157594,0.2234513130926211,0.0122430418190094,3661.5747524101394,-1205.2789616518194,0.0,4564.112197376068,3.009171844908876,-0.0143345622430604,-874.8148015395185,-0.0119931763059617,-0.0342510852687922,3660.0257307526
3.30938266070178,-0.0009500020091022,-0.0009524238926047,6.278759825701325,751.2115185139879,-118.53472987206575,-0.0003825638644354,-0.0134567631955712,3.2982043741014326,1.0157332557429644,0.0084754807975781,-4850.900563222987,3.127800530746065,0.0,-0.0432836963773862,-0.0084910523898031,0.018944388657417,0.0188789805754889,0.0087741222706664,0.0,-0.0044254814782609,1018.2325923021522,-0.0044932175192323,1.2262337039468676,7.440095733797832e-05,0.0567802052297922,4.353656868884927,-118.62395030858733,0.2231202892158219,0.0103784727452056,3574.950543838057,-1025.304542588077,0.0,4564.1221492924105,3.130404862516372,-0.0148011135151914,-762.9777072457753,-0.0102784085548155,-0.0342502648944365,3573.9811010248945
3.4245145340221623,-0.0009315303153842,-0.0009317158107727,6.278855568785681,648.1939280590155,-117.5764728488918,-0.0002939784219775,-0.0056474046551501,3.412177923056005,1.058806352365096,0.0068979922979395,-4850.900964643655,3.245847550806336,0.0,-0.0358692323085087,-0.0069411576095556,0.01838968678641,0.018362465884246,0.0089027049167471,0.0,-0.0043297383939057,853.1387017865949,-0.004582847974166,1.273074364443936,5.723554862475978e-05,0.0516044525299929,4.252827942143648,-117.51593371264046,0.2227177354938153,0.0086079707640973,3493.489694588167,-854.6090869231135,0.0,4564.132536172185,3.248467545492331,-0.0151930545519179,-653.9305134534549,-0.0086126425525945,-0.0342496147375508,3493.0123900583258
3.5388961144349644,-0.0009155118290074,-0.0009139822915206,6.279006455914306,548.2521055014709,-116.85375694433012,-0.0002050159710691,0.0012060358517443,3.5259029760857814,1.1008884377509365,0.0054518243283314,-4850.901381096228,3.36114260497574,0.0,-0.0286463563635821,-0.0055255879688936,0.0179167330478105,0.0179209061672488,0.0088671300995374,0.0,-0.0041788512652804,698.9713977724939,-0.0045993131595873,1.3187693439429462,4.077218771729983e-05,0.0464409264045697,4.157332431245475,-116.64973507005598,0.2222450915864534,0.0069320768452485,3416.97211799357,-695.8921509681358,0.0,4564.143347894548,3.363723267621695,-0.0155118225311123,-548.4264639622954,-0.0070430109231914,-0.0342491351612591,3416.805305565506
3.652622577056312,-0.00090162219419,-0.00089880685931,6.279202900173334,452.6117128716081,-116.30393912120697,-0.0001172422991094,0.0081680511647622,3.639328569431036,1.142029864332738,0.0041373603430971,-4850.901811554542,3.4740014556632026,0.0,-0.0217053241476239,-0.0042519890174105,0.0175445892706539,0.0175796039221276,0.0086834210280038,0.0,-0.0039824070062522,557.7237529420294,-0.0045472322236289,1.3632775200466682,2.716520833392594e-05,0.0402664978849096,4.068280635158299,-115.96845055298203,0.2217075258049999,0.0053748187421241,3345.9372143608293,-550.1225991019015,0.0,4564.154574859504,3.476508475226717,-0.0157598403472091,-447.253854688261,-0.0055756101466889,-0.0342488043583559,3346.06880325536
3.7650518400943223,-0.0008895763297669,-0.0008859566301737,6.279438896386015,362.0978116647319,-116.00518380559107,-3.201807487224413e-05,0.0145355227160267,3.75175492026711,1.1823297022657413,0.002961720118763,-4850.902255040362,3.584893790997328,0.0,-0.0151360187754413,-0.003113625008113,0.0172091283605264,0.0172720038083591,0.0083728454951005,0.0,-0.0037464107935715,429.9628701099397,-0.0044289970451181,1.4065588384008203,1.5462070649845083e-05,0.0347331651186566,3.9878292061444185,-115.54110724075686,0.2210184302003263,0.0039525342622928,3282.518965355272,-418.04932321796826,0.0,4564.166208194742,3.5872958397416914,-0.0159404309319215,-351.70785350705165,-0.0042186931310342,-0.034248598260045,3282.9207360830515
3.876240751597964,-0.0008794271624521,-0.0008751115835197,6.279705485523576,277.22578917547247,-115.8024006985595,4.946649668526173e-05,0.0200541954357031,3.8631646145449263,1.221831908361932,0.0019202174953468,-4850.902710651617,3.694055116407813,0.0,-0.0089884697840892,-0.0021065762447773,0.0169171714689534,0.0170069606926774,0.0079486111400273,0.0,-0.0034798216560103,315.8230498676925,-0.0042515139414305,1.4485743487402851,4.990109967215385e-06,0.0282434781229421,3.9102339871345895,-115.2196716229489,0.2202360023590597,0.0026642130119736,3221.594633115451,-300.1416308724907,0.0,4564.178239813807,3.696326352510591,-0.0160576162261048,-262.4935039237639,-0.0029794585093185,-0.034248502075248,3222.248622510183
3.985391248945339,-0.0008707083082762,-0.000865812730651,6.279996664994314,199.04275238515808,-115.70590797889412,0.0001258216069264,0.0251145044853348,3.973313745646261,1.26056738421988,0.0010389331501071,-4850.903177564102,3.801712726934219,0.0,-0.0033297994915895,-0.0012559990973093,0.0166494838653397,0.016782315746778,0.0073480435933039,0.0,-0.0031886421852716,216.01765965832217,-0.0040194619784492,1.4892862399417188,-3.659102387678095e-06,0.01369112788778,3.835599742912618,-115.03532438704384,0.2194036359310679,0.0014883374780899,3163.0607961775017,-197.14220329956757,0.0,4564.190661944593,3.803812100173958,-0.0161159481123629,-179.6587085286077,-0.0018835683386515,-0.034248503814344,3164.430775257548
4.092685682567761,-0.0008631457620726,-0.0008574337747374,6.280314432301659,128.13481369426896,-115.68195402552276,0.0001954145630969,0.0326703186844611,4.081749670160072,1.2985622994334578,0.0002969941803013,-4850.9036549558905,3.9080413887336674,0.0,0.0017861986028418,-0.0005842118756788,0.0164182570708001,0.0165850744586384,0.0066414008062508,0.0,-0.002870874877927,132.6670988528736,-0.0037281454410027,1.52865787405101,-4.791812180923044e-06,-0.005073792022666,3.763126406035754,-114.91526579267632,0.2185438819706104,0.0004540429670962,3106.969558197208,-109.58758835793311,0.0,4564.203467113238,3.9099736737376714,-0.0161206354557552,-103.29860118832524,-0.0008993315344383,-0.0342485511931952,3108.2296679895862
4.198728118896538,-0.0008559818650473,-0.0008495718151132,6.280656329060124,62.83200964087981,-115.61374138969916,0.0002578944575582,0.0374610517716141,4.188264135195637,1.3358381740618677,-0.0003100628859794,-4850.90414197757,4.013171984973742,0.0,0.0063425667629727,-2.253874959313657e-05,0.0162160520406819,0.0163988578002374,0.0059216396183874,0.0,-0.0025289781194628,64.76373367077234,-0.0033786217072295,1.5666538192549666,-1.1142743114237933e-05,-0.0218925443387353,3.6920414709419416,-114.81670752611318,0.217671628453122,-0.0004234610219401,3052.228044627147,-36.74150141478635,0.0,4564.216648088768,4.014917945723607,-0.0160772605305387,-35.37364324014036,-1.3105097431534282e-06,-0.0342486230778927,3053.4135192970407
4.303449150375195,-0.0008489775901862,-0.0008426841936944,6.281004884472283,3.697068071507225,-115.54119123063884,0.00031296410396,0.0393085463864324,4.2934509943276975,1.372414060453938,-0.0008115749424517,-4850.90463791574,4.117160412401084,0.0,0.010356338592572,0.0004805086756966,0.0160239892230621,0.0162196507839971,0.0051602883481437,0.0,-0.0021804227073027,7.248814223638606,-0.0029929747288829,1.6032398817675542,-2.8410158874950797e-05,-0.0392834490060442,3.623122675806387,-114.72219698614546,0.2167958955503852,-0.001195012950567,2999.0322907192963,22.975857153669665,0.0,4564.230197830068,4.11864724930992,-0.0159913167989032,24.8340553724934,0.0007757370112007,-0.0342488245152548,3000.3603260143827
4.406580576357462,-0.0008420918016488,-0.0008368311059378,6.2813453244939765,-48.77104985464206,-115.50110333855456,0.0003601627833911,0.0401648597347329,4.397333593010159,1.408311789068021,-0.0012323621130259,-4850.90514230232,4.220009257516977,0.0,0.0138425288009913,0.0009038109963103,0.0158389437127617,0.0160405395244125,0.0043536828815258,0.0,-0.0018399826856095,-41.65716890276349,-0.0025920542760937,1.6383831366019963,-4.600564328338234e-05,-0.0569237082230671,3.5563875655889188,-114.5867425782949,0.2159143063754441,-0.0018581667839118,2947.5007758473803,72.0311544437805,0.0,4564.244109497463,4.221246475992333,-0.0158681521649959,78.23526248367322,0.0014504250758421,-0.0342492081364524,2949.0163677761034
4.507843297511584,-0.000835637713324,-0.0008308185716347,6.28167074152706,-95.36930267274953,-115.38870388569256,0.0003991189172732,0.0406007756448786,4.499609309003928,1.4435532681122802,-0.0015755811358746,-4850.905654826953,4.321725375319274,0.0,0.0168269208438804,0.0012405057059696,0.0156413249726784,0.0158439051878161,0.003520883451187,0.0,-0.0015145656525261,-81.85266033667736,-0.0021874415737017,1.672051957201041,-6.256246081456846e-05,-0.0740275483025501,3.490793297731708,-114.47910625329,0.2150244161797829,-0.0024250308545555,2897.031423805706,112.17745066998502,0.0,4564.258376467214,4.322777597810757,-0.0157129190190246,124.677479441847,0.0020357884856793,-0.0342497583863458,2898.630743687819
4.607137404195312,-0.0008289485316281,-0.0008244804374997,6.281979805648905,-136.5169949073057,-115.12409844163318,0.0004298887151317,0.0397979141883825,4.600024687781435,1.4781244868473111,-0.0018296929491703,-4850.906175260757,4.422192934292557,0.0,0.0193721002619986,0.0015102506564081,0.015433804179538,0.0156346011472069,0.0027188867478214,0.0,-0.0012055015306819,-114.09288175012382,-0.0017833259669419,1.704216043898726,-7.676018305411777e-05,-0.0927642451008938,3.422816359878934,-114.22677296064673,0.2141861793470324,-0.0029495295088553,2844.198182523026,143.74144894077955,0.0,4564.272992176676,4.423116337783244,-0.0155303082129174,166.38055720749833,0.0025527883969344,-0.0342504673278695,2845.8307918188816
4.704553874640763,-0.0008228689095772,-0.000817821025017,6.282269965397459,-174.40201822466722,-114.75858927029822,0.0004526639078463,0.0389531863409646,4.698656256491177,1.5120370165426906,-0.0020195826237888,-4850.906703407046,4.521395893392373,0.0,0.0215276076961929,0.0017012725053197,0.0152340209148639,0.0154335437627456,0.0019140779733171,0.0,-0.000915341782127,-138.91981661601926,-0.0013858968636132,1.734846451188034,-8.663444281966986e-05,-0.1126935022647291,3.3583606737773746,-113.96170870835331,0.2133797271742582,-0.0033930233902105,2793.8118671670886,167.46843537776195,0.0,4564.287949965867,4.522159159064468,-0.0153244243257782,203.355542763193,0.0030511389676126,-0.034251288507382,2795.477136622529
4.800113559464848,-0.0008170676192909,-0.000812435451177,6.282537814741561,-208.5015016565121,-114.39786761687284,0.0004673622081882,0.0378901685376141,4.795511723827847,1.54531975439407,-0.0021504130896756,-4850.907239167777,4.619370238466365,0.0,0.0233214282988865,0.0018227367272386,0.0150434464059275,0.0152338417180313,0.0011088600957762,0.0,-0.000647492438025,-156.3702464181594,-0.0010029381947391,1.763915613769895,-0.0001024394890891,-0.1301055869208693,3.2966102775088237,-113.65669402548664,0.2125662752514792,-0.0037764720827406,2745.5321639144927,184.7909834602496,0.0,4564.303243439941,4.619866459762861,-0.0150989941621672,235.683107382908,0.0034541708469427,-0.0342522349162674,2747.174227658477
4.893932543628006,-0.000811765234338,-0.0008071512063179,6.2827887929335695,-237.02445913322188,-114.06320734007996,0.0004741617677087,0.0371343752615136,4.89058157944958,1.577998259578924,-0.0022152641812463,-4850.907782453944,4.71610545740814,0.0,0.0247808709740725,0.0018968890904474,0.0148585532944055,0.0150381353297653,0.0003357037388031,0.0,-0.0003965142460168,-167.7664350751286,-0.0006285907632084,1.7913973713600952,-0.0001231327136095,-0.1456933065906007,3.2372799216222785,-113.33974643835325,0.2117358591457621,-0.0040954386041353,2699.12772099806,195.9549960011923,0.0,4564.318866468518,4.716300494628925,-0.0148574893363258,263.68607177518686,0.0037688249546374,-0.0342533726123881,2700.668461184144
4.9860459495706095,-0.0008062601067881,-0.0008020577964141,6.283025135034838,-260.8541000220579,-113.74587742260422,0.000473492112787,0.0359407680116444,4.983884550430491,1.6100959555501413,-0.0022231329761649,-4850.908333134956,4.811597631296696,0.0,0.0259353313690581,0.0019297188624196,0.014674466279176,0.014842919179406,-0.0003889042894219,0.0,-0.0001601721447488,-174.38419585821578,-0.0002613330592769,1.8172669922317664,-0.0001407588690834,-0.1594202769855245,3.180180986551857,-113.01594752738488,0.2108872204904589,-0.0043487058229501,2654.3775142043755,201.2843297073925,0.0,4564.334813160771,4.811527352665726,-0.0146030912357441,287.238916973127,0.0040356981922929,-0.0342547055407836,2655.847415745803
5.076495153086141,-0.0008009927294419,-0.0007968023744845,5.781766399405004e-05,-281.2563614012228,-113.411973764195,0.000465851690296,0.034034566392045,5.075490359270657,1.6416339523090857,-0.0021885768906006,-4850.908891130995,4.905858528207783,0.0,0.0268125233116541,0.0019205765834862,0.0144915425200661,0.0146463034028463,-0.00106331473474,0.0,5.781766399405004e-05,-176.77484461629197,9.094708107969512e-05,1.8415011954722715,-0.0001525495905579,-0.1710564629806251,3.1250969218805182,-112.70858132370697,0.2100228048572708,-0.0045542922245223,2611.1309658115147,201.73064170245263,0.0,4564.351077841863,4.905576755126047,-0.0143386955111539,306.71170562391427,0.0042636800149656,-0.0342561825268027,2612.511753350808
