sideslipFR,slip1,y,FR,RL,pitchrate,signal,rollrate,FxRR,FxFL,yawrate,brake,longslipRR,ay,longslipRL,FyRR,FxFR,yaw,signal,ax,gas,x,longslipFL,FyRL,FyFR,longslipFR,steeringangel,FyFL,sideslipRR,roll,vx,RR,FxRL,az,sideslipFL,pitch,slip,sideslipRL,FL,vy
0.0,0.0,-4850.897164652041,1e-05,1e-05,-2.3775753347224906e-08,0.0,-0.0001080008855989,0.0466828417996954,0.0466599392730696,-3.1788466794528535e-07,0.0,2.808349639999672e-07,-0.1072571782351639,2.808349639999672e-07,0.0,0.0466599402084196,-0.0342957201195726,0.0,-0.3431306652622903,21.458333333333336,4564.018298359632,2.808349639999672e-07,0.0,0.0,2.808349639999672e-07,0.0,0.0,0.0,-1.2512815238127624e-07,0.0,1e-05,0.0466828441670549,1.4877731725295662,0.0,-3.9218157213248485e-05,0.0,0.0,1e-05,0.0
-0.0002758141952947,0.0,-4850.897164546333,0.0135077235372194,1.0843085104833043,-0.0071726992989191,0.1398856946750655,-0.0049169070171574,1547.781042113167,-47.79490148057706,-2.501513631808599e-06,0.0,0.0126572463008556,0.0512574097733815,0.0125048836592421,17.234463926003237,-45.75853934436751,-0.0342957798154886,0.0,1.8496504524269235,8.27463421933996,4564.0183271195,-0.0006030459982721,5.691584911514616,6.898517053658372,-0.0005803651418275,0.0,19.28668992787782,-0.0007722126776018,-2.8295318894235186e-05,0.0084803266374004,1.0821492862600806,1538.6319089146716,-0.0662153214831475,-0.0008659359744629,-7.268271119580988e-05,0.0,-0.0002269429815789,0.013959558540463,0.0002429550595765
-0.000189873102941,0.0,-4850.8971641373855,0.0875826896486228,1.6597031312282764,-0.0177176592202564,0.279086229288473,-0.0084076174639042,2188.904238464928,-142.67254785076796,8.652054617366271e-05,0.0,0.0155116229479329,0.226238497566293,0.0151775112400291,130.04028188356273,-143.0097308411693,-0.0342953813980694,0.0,2.5068722554189065,3.4018769456621465,4564.018524940726,-0.0007883273147062,22.925147714078676,22.3406198275947,-0.0008115126330158,0.0,141.68891405228186,-0.0035728718253729,-9.870035038110624e-05,0.029948431608553,1.6178782327934649,2160.194660847929,-0.0529532694205198,-0.0038202869473151,-0.0002007637381622,0.0,-0.0003460450087117,0.0903487521819541,0.0013421038778943
0.0045398710449359,0.0,-4850.897152129177,0.1902302754082313,2.3213083074582053,-0.0303478719267782,0.4169197996921991,-0.0094237940251302,2866.258436408024,-135.0452454907042,9.938846600590508e-05,0.0,0.021505028245282,0.3036920741805654,0.0212438014522375,316.0594297066287,-133.7160448131883,-0.0342942282855102,0.0,3.365574223914715,1.5958819968489946,4564.018975598172,-0.0009892976383768,-66.09192863373893,-105.17060895902068,-0.0009771130165446,0.0,325.59850928723023,-0.0060462942861637,-0.0001896500698494,0.0585818407665621,2.22799165023222,2852.7343781518143,-0.0621409015719837,-0.0061654399758784,-0.0004456339924699,0.0,0.0032844182443548,0.1919924840802111,0.0040595536858499
0.0126884860808265,0.0,-4850.8971250859295,0.3312386550137135,2.9135584490127813,-0.0450712174086301,0.5527112971282275,-0.0111610911158699,3757.192643286356,-151.66794221286358,-0.0001332957446442,0.0,0.0315137817194294,0.0932431886868312,0.0314701343154939,531.9164924523759,-150.21951475229534,-0.0342944841351589,0.0,4.454168671534273,0.9133455483922291,4564.019764776292,-0.000990561343961,-444.1589982545115,-515.9087609877957,-0.0009944288494215,0.0,564.7974085227373,-0.0102461527971049,-0.0002914658927626,0.0969583089040398,2.8114124764126958,3755.605533223142,-0.0534503892097848,-0.011639642195456,-0.0008284823043604,0.0,0.0113929374904914,0.3347454140030965,0.0061987708933125
0.0221967115804668,0.0,-4850.897101693635,0.499705952568938,3.356792918512044,-0.0605955530124083,0.6857956149109028,-0.0125846701903795,4326.343062849377,-163.5216038659691,-0.0001181557910009,0.0,0.0450485727264627,0.0563552564888004,0.0450330250294437,1016.7347931307444,-162.81130107175215,-0.0342959999065667,0.0,5.160643523690912,0.6431306944605265,4564.020995247212,-0.0011798596939791,-1004.2800262949568,-1050.7479119433565,-0.0011802041024813,0.0,1108.82890962666,-0.0211934274889734,-0.0004128637552885,0.1452540627965003,3.2814918205636845,4365.856461451918,0.0141122638372347,-0.0230164747033051,-0.0013651296429115,0.0,0.0209525162222961,0.5033579879711515,0.006774310199914
0.0355448113780457,0.0,-4850.897091892092,0.678804863984352,3.759318762863889,-0.0741123621612005,0.8155209061191403,-0.0124852558958521,4407.4783015822695,-157.68464713312073,-2.7356869422401223e-05,0.0,0.0627157140351647,-0.0208523084460967,0.0611762659782333,1649.8510569766938,-154.6160443503414,-0.0342965882938937,0.0,5.2853327135203765,0.5335898782670878,4564.022737799672,-0.0013337469792499,-1683.4230477238827,-1740.1939533667098,-0.0013969121139555,0.0,1737.3252677557928,-0.0339446113001248,-0.0005383833470648,0.1979655099910519,3.788850754358295,4460.059607527929,0.0412420059705987,-0.0332990901540438,-0.0020480081981098,0.0,0.0343666522069032,0.6838505204617669,0.0069981337125778
0.0338239135430153,0.0,-4850.89710190928,0.8566725464482007,4.273877255062635,-0.0840743489929324,0.9412517763423162,-0.0122479179083891,4287.277895255042,-154.85209780868828,4.462718724350079e-05,0.0,0.0862511717098,-0.0641999331825105,0.0815659768960332,2128.5384274038747,-154.75994228357413,-0.0342966712873191,0.0,5.175645851633068,0.491433758684125,4564.025007625053,-0.0013508030536595,-2213.6124456074203,-2112.4516305844863,-0.0013955690044126,0.0,2105.305328588082,-0.0431972402640357,-0.0006622185757984,0.2502815003786569,4.434043405190375,4354.957309904564,0.0100677117134701,-0.033188736198389,-0.0028467797900708,0.0,0.0428310844988538,0.8608640014066761,0.0065538871780951
0.0342569665697822,0.0,-4850.897135340884,1.028135506881262,4.680046377889634,-0.0915980701473976,1.0623723958417668,-0.0116046165181569,4415.638295001832,-150.07639624155257,0.0002610509472763,0.0,0.1123606988675665,-0.0583191601994314,0.1016102524881229,2099.840924062293,-147.4409246127101,-0.0342949984230305,0.0,5.378856890010109,0.4728303634840587,4564.027799376795,-0.0014044402612932,-2187.963833189895,-2154.41474564033,-0.0014684755467416,0.0,2152.7879022725747,-0.0436894236421805,-0.0007814256409268,0.3029903360134601,5.036713614007326,4512.882937617543,-0.0523132124159674,-0.0327148575534945,-0.0037302698382427,0.0,0.0405353453230095,1.031755306753115,0.0059746998923762
0.0349430075901849,0.0,-4850.897193437528,1.204198921083786,4.900960230742437,-0.0977598512980884,1.178289515884539,-0.0108705022894657,4579.913410307601,-151.8345476382872,0.0004694376340685,0.0,0.1365534898306734,-0.0832628398152712,0.1180618860932491,1894.1189678423257,-150.4341383550416,-0.0342912616538497,0.0,5.586212688425959,0.4597947383560534,4564.031129402,-0.0014329484494512,-2001.6996483591524,-2162.791608018388,-0.0015178473148567,0.0,2143.038711561859,-0.0454771546032867,-0.0008933814125547,0.3578362413900714,5.4570383358116805,4672.676429716091,-0.1125637743156168,-0.0330052700903569,-0.004681069982298,0.0,0.0403944818215302,1.2072769569033517,0.0052829466780625
0.0344867270640492,0.0,-4850.897278766561,1.3845828586863067,5.016552083016485,-0.1028172298376478,1.2884353744753825,-0.0100265102959455,4680.126334404865,-152.4709168271039,0.0006966985202387,0.0,0.1599430011821987,-0.0860038085005474,0.1318460513997885,1665.118857391815,-151.19061842800755,-0.0342853176277981,0.0,5.722730561947857,0.4493701150011577,4564.035017541432,-0.0014676235890253,-1780.814036780794,-2138.762026431863,-0.001552352890593,0.0,2117.2303313860352,-0.0467837668308255,-0.0009977447863946,0.4144192835354486,5.780388965262802,4785.103087275728,-0.1466588273433159,-0.0328670319139651,-0.0056873693793119,0.0,0.0388262592952017,1.3863792057325457,0.0044036793335163
0.0335528368170351,0.0,-4850.8973925954615,1.5690573265921386,5.07393839115522,-0.1068018285635964,1.3922704772547134,-0.0087695549641413,4754.805604921104,-154.17569473221656,0.0009060966422131,0.0,0.1840484283533211,-0.0857029295526444,0.1434402921099234,1440.663800229686,-152.60859433405344,-0.0342771789989985,0.0,5.823303498999742,0.4408130399915428,4564.039477777927,-0.0014874627691984,-1553.3821797424157,-2082.291156012558,-0.0015721961954206,0.0,2063.186586415361,-0.0457440997732846,-0.0010914007529233,0.4721727041517195,6.07095788058368,4868.859421656111,-0.1661128642774242,-0.0317779685338366,-0.0067383344398936,0.0,0.0363978550502617,1.5692339236397836,0.0035268955654352
0.0322245055397161,0.0,-4850.897535297769,1.757055706239377,5.090880034578474,-0.1097543718150653,1.4892862399417186,-0.0073059625719734,4824.826436764191,-152.8908902874035,0.0011074689874773,0.0,0.2095228925930879,-0.0978624151397064,0.1533341514196279,1218.7826429689487,-151.50844428614843,-0.0342670155773805,0.0,5.9181989285351015,0.4332729492776133,4564.0445204207645,-0.0014409203159757,-1341.728697881265,-2003.106459568213,-0.0015316043372811,0.0,1976.694997053091,-0.0433909883433666,-0.0011711077493316,0.5308805447863265,6.334405656272719,4943.486649343125,-0.1742895048013237,-0.0302441072294104,-0.0078234132215943,0.0,0.0332824197264679,1.7556691706460517,0.002602420763514
0.0306314370247056,0.0,-4850.897708098879,1.945231793640824,5.06591422553589,-0.1117268893866468,1.579007479379901,-0.0057524132797518,4894.030782095319,-152.91725051360984,0.0012991208376325,0.0,0.2352784645455939,-0.1034102863601491,0.160509405875273,1027.718638376088,-151.40101811252802,-0.034254870683077,0.0,6.011144664444212,0.4260991132550743,4564.05015488038,-0.0014214724033842,-1154.8114769121505,-1905.732277648855,-0.0015112927523166,0.0,1875.142367490224,-0.0406885468325896,-0.0012357174724084,0.5905225161179096,6.567589363180678,5019.061815420015,-0.1691101099196491,-0.0286985692678998,-0.008932606745935,0.0,0.029879126206013,1.9422290122824304,0.0015811395157523
