az,pitchrate,FyRR,sideslipFL,ay,ax,FyRL,FR,sideslipRR,yaw,steeringangel,longslipRL,FxRR,vy,longslipFR,sideslipRL,FyFR,FxFL,signal,FyFL,slip1,longslipFL,gas,FL,brake,x,roll,FxFR,FxRL,yawrate,pitch,y,sideslipFR,rollrate,RR,signal,RL,vx,longslipRR,slip
-0.2405739433325743,-0.1140222405011815,1124.4736964802826,-0.035596495172426,-0.0278378149019375,5.821788393590797,-1175.1376837506225,1.4105204678717556,-0.0515477610341875,-0.0342840591937729,0.0,0.2431953825926843,4757.636558755495,0.0080321444211294,-0.0016736698456657,0.0460203333431674,-2229.273918668944,-155.60078335219796,0.0,2237.131285524038,0.0,-0.0015819918693352,0.8635273715698149,1.4150489793247978,0.0,4564.035083116532,-0.0012293605573985,-152.93583312204137,4884.577263929626,0.0005060598506973,-0.0059568971082483,-4850.897176142111,0.0373030602997421,-0.016714588599752,9.28122690328084,2.364161653290717,8.23189229046141,0.4180347662088854,0.2849493082616929,0.0
-0.260704404812492,-0.1197367286693251,891.0546295657001,-0.0345462921219729,-0.0401748371112587,5.905263789623975,-957.3129217610908,1.6010423318434075,-0.0488405172550649,-0.0342789465027534,0.0,0.2920611155390094,4815.234222242284,0.0076858910707996,-0.001702792714983,0.0443417449135403,-2184.6982530729715,-156.80074968584384,0.0,2189.51846267923,0.0,-0.0015881582561929,0.8547709812384308,1.605527957277183,0.0,4564.039586378776,-0.0013918780642076,-154.0740289319483,4953.294692926138,0.0005204242553718,-0.0071298285255376,-4850.89725215693,0.0366922129482712,-0.0158103586431093,10.172373906998365,2.592344227158947,8.843570064058532,0.4767175809070089,0.3498002815944692,0.0
-0.2617938558509923,-0.1239620134755349,698.9880663768741,-0.0330363115571559,-0.0555865101862805,5.992362340892186,-777.396437980196,1.7934235638602738,-0.0450929754140977,-0.0342736847918299,0.0,0.3432051154232441,4870.60919901726,0.0071869664072816,-0.0016717627090844,0.0415398890252656,-2112.119065130201,-154.73648992052966,0.0,2104.927819279678,0.0,-0.0015491055589039,0.8473404723040214,1.797327062753239,0.0,4564.044680840259,-0.0015433424917708,-151.8195604626534,5025.134648164223,0.0005242596399702,-0.0083516152671585,-4850.897352762645,0.0355605189106412,-0.0145581135464421,11.005776700771737,2.8181938662007195,9.367765033150198,0.5362250891637961,0.4211891840119265,0.0
-0.2451814521885866,-0.1267345241313956,546.3028102347098,-0.0314464826119104,-0.0674932165251617,6.087019334421134,-632.843443507385,1.9852574305873285,-0.0410579160367529,-0.0342686502944827,0.0,0.3939998347942933,4933.327064432232,0.0065449121668639,-0.0016458620570389,0.0385864035789993,-2018.5177916814132,-154.0917260114771,0.0,2003.1407173444843,0.0,-0.0015159620062364,0.8402471813339685,1.988787974498073,0.0,4564.050375100446,-0.0016806924552141,-151.02535220198098,5105.581152724436,0.0004795192605871,-0.0096077133586564,-4850.897479806765,0.0340696683592152,-0.013021964149437,11.77213908817714,3.0415073209852914,9.78817788405896,0.5966235500559675,0.4969340266198566,0.0
-0.2186708343805811,-0.1281319109880101,428.8952866486192,-0.0297634475357932,-0.0761614495481305,6.190053071801141,-522.2411199369909,2.1770083700393976,-0.0371198877879604,-0.0342642740962336,0.0,0.4420346568525984,5003.82511282872,0.0058077815478726,-0.001627366585328,0.035881415591747,-1913.4065833500897,-153.6566147905883,0.0,1893.1179663897697,0.0,-0.0014948398178721,0.83307662499209,2.180265154155315,0.0,4564.056678583049,-0.0018011741753319,-150.2938532292134,5191.861545216436,0.0003986097893369,-0.0108838035565795,-4850.897634767385,0.032471039615012,-0.0112109320906033,12.470272151006975,3.2620836244765616,10.10435100028669,0.6580043647087832,0.5754075351980662,0.0
-0.1803737164625042,-0.1282912140077182,339.434987779949,-0.0280697025120264,-0.0848064842960454,6.296685144673584,-438.8796293634293,2.3694132334573053,-0.033438375894033,-0.0342608842496119,0.0,0.4877144625240421,5079.45235008731,0.004987163959092,-0.0016028965621475,0.0334753189640204,-1805.6103982789336,-153.2702541763235,0.0,1779.8276140563744,0.0,-0.0014727039550446,0.82573179071333,2.37244987814745,0.0,4564.06360145388,-0.0019021631363288,-149.7588582404152,5280.08266407307,0.0002856576990927,-0.0121669889747192,-4850.897818855892,0.0308141930820765,-0.0091563331433957,13.129707745385472,3.479724272889841,10.351321065632172,0.7204240803607671,0.6572980317203005,0.0
-0.1344943304944764,-0.1272793871422985,270.9414994605553,-0.0263894124054274,-0.0915890701647333,6.404274887693579,-375.3352132662847,2.5626151875235186,-0.0300154612091285,-0.0342587670741186,0.0,0.530854455994241,5157.813463938817,0.0040935257021216,-0.0015789002378418,0.0312730872923287,-1696.836732479201,-153.01864514237113,0.0,1666.90725175606,0.0,-0.0014530929107898,0.8182264386649349,2.565504744315553,0.0,4564.0711542530025,-0.0019814814141278,-149.47044973495244,5367.637455770957,0.0001480752603816,-0.0134452785882834,-4850.898033223995,0.0290989984436791,-0.0069034799500496,13.756829754206786,3.694233404331863,10.542992410295362,0.7839094217345403,0.742513235546849,0.0
-0.0837799626076861,-0.1251528073921923,217.7608827732577,-0.0247277281489729,-0.0965824126872698,6.510032963149811,-325.6536621400809,2.7567228018526078,-0.026797343869074,-0.0342581346760946,0.0,0.5710919662392606,5235.954831433563,0.0031445279363258,-0.0015567049498597,0.0291857824043599,-1588.9094044669805,-152.8898273432969,0.0,1556.0565110452762,0.0,-0.001437754219605,0.8106124225018692,2.7595147298534903,0.0,4564.079347608144,-0.0020373928606676,-149.30956981105726,5452.75005258393,-8.69940430632374e-06,-0.0147072728330973,-4850.898278867688,0.0273462863744287,-0.0044980441911974,14.35332345447678,3.90541797506326,10.68667755763824,0.8484592625492824,0.8308128476765057,0.0
-0.0304626346553369,-0.1219706253235906,175.7268405757258,-0.0230832278714465,-0.099620967869359,6.612010862659779,-285.5879746245583,2.951779628444731,-0.0237396441599916,-0.0342591496540318,0.0,0.6080654483966742,5312.455220891176,0.0021602201765191,-0.0015361919433494,0.027156888072597,-1482.327791815267,-152.7915022014693,0.0,1447.6838838888657,0.0,-0.0014255159638673,0.8029553012269532,2.954524775200998,0.0,4564.088191959687,-0.0020686285401359,-149.24357391977762,5533.553749964011,-0.0001792888450279,-0.0159421430617099,-4850.898556587786,0.0255775569895145,-0.0019872162517361,14.919871436291013,4.1130879332249055,10.788284799914036,0.9140458311399298,0.9218977070049168,0.0
0.0235958457224456,-0.1178008161531674,142.16275012710165,-0.0214704966574214,-0.1008586390938993,6.709640710436752,-252.29544658524787,3.147781511059709,-0.0208261406018745,-0.0342619333216684,0.0,0.641465526838346,5387.299029628611,0.0011565878940491,-0.001518335464897,0.0251557881829149,-1378.149000553076,-152.7498204498305,0.0,1342.4480706952118,0.0,-0.0014167691353499,0.7953040942604263,3.150533405063934,0.0,4564.097697362413,-0.0020744330659552,-149.26453285495938,5609.246223849652,-0.0003605737198072,-0.0171396995202403,-4850.898866990267,0.0237978265132091,0.0005743963207205,15.45585993008102,4.317056389871754,10.853427157087928,0.9806280571624298,1.0153317792519505,0.0
