FxFR,yaw,ay,brake,FxRL,rollrate,sideslipFR,yawrate,gas,RR,sideslipFL,longslipFL,steeringangel,FR,x,FyFR,RL,FyRR,sideslipRR,roll,signal,slip1,FxFL,slip,FyRL,longslipRL,y,pitch,ax,longslipRR,az,sideslipRL,FL,signal,pitchrate,vx,FyFL,longslipFR,FxRR,vy
-78.05423134424348,-0.0130200869137217,-1.587666288632392e-06,0.0,82.84260774181001,6.952694871577022e-07,-0.0024168160274696,-7.086104185811147e-07,0.0647812220098121,14.181650042515116,0.002416818698772,-0.0004722838233113,-5.2627375210182575e-06,14.167904164171045,10052.735231147482,199.82976656855,14.181654662541414,165.65777708238042,-0.0019849328513504,-4.1566875696883904e-08,0.0,6.283185010196839,-78.0542073785528,-2.9698274758691184e-07,-165.66013761467687,0.0004965683237346,-139.6466346857746,-0.0005794606944905,9.51584004769997e-07,0.0004965681684762,6.40276799914148e-08,0.0019849551768261,14.167907422262225,0.0,6.813880299607923e-09,4.691805593092249,-199.8301833014201,-0.0004722839902032,82.84257899434834,-1.3965953134442537e-06
-78.05423370892986,-0.0130200939473253,-1.177369333899374e-06,0.0,82.84260852899243,6.654668152842864e-07,-0.0024168164908224,-6.993158266972215e-07,0.0647812215139849,14.181650114400515,0.0024168181178259,-0.0004722838380595,-5.202617249600788e-06,14.167904214617066,10052.78214523438,199.829832792508,14.181654651285296,165.65800336897345,-0.0019849351965409,-3.4770383695921726e-08,0.0,6.283185014278995,-78.05420516265947,-2.9290059125968824e-07,-165.65990776501806,0.000496568360081,-139.6472455597966,-0.0005794606294106,9.429509373478676e-07,0.0004965680438699,9.419821013543858e-08,0.0019849527809775,14.167907430236228,0.0,6.2604863436391794e-09,4.69180560257078,-199.830108765373,-0.0004722839737924,82.84256422094967,-1.3774175796044186e-06
-78.05423572789309,-0.0130201008970333,-8.093904022803653e-07,0.0,82.84260807957702,6.268382843286347e-07,-0.0024168168204361,-6.916524774505191e-07,0.0647812210330521,14.18165018973764,0.0024168176594348,-0.0004722838520361,-5.154581825402449e-06,14.167904259420906,10052.829059321371,199.8298873686106,14.181654636341596,165.65821025577415,-0.0019849372946715,-2.8321342137167323e-08,0.0,6.283185019102766,-78.0542033404592,-2.880768198655536e-07,-165.65969720073488,0.0004965683846384,-139.64785643393665,-0.0005794605697412,9.339761697805194e-07,0.0004965679266996,1.3187956662533528e-07,0.0019849506223216,14.167907443178043,0.0,5.731168390222525e-09,4.691805611962092,-199.83004544321423,-0.0004722839578751,82.84255004793664,-1.354767064203906e-06
-78.05423737681562,-0.0130201077786011,-4.871946518802514e-07,0.0,82.84260637315342,5.804895025088185e-07,-0.0024168170133675,-6.855169922744281e-07,0.0647812205676663,14.181650267998098,0.0024168173247947,-0.0004722838651168,-5.117802863415774e-06,14.16790429891726,10052.875973408456,199.82992959610075,14.18165461836207,165.65839559410568,-0.0019849391269052,-2.2301984525864207e-08,0.0,6.283185024590146,-78.05420192274975,-2.825894398793777e-07,-165.6595076334028,0.0004965683972129,-139.64846730815844,-0.0005794605151866,9.24703261859362e-07,0.0004965678179495,1.7516097102654018e-07,0.0019849487160059,14.167907460676908,0.0,5.235528097073984e-09,4.691805621262768,-199.8299937909371,-0.0004722839426223,82.84253657563009,-1.3290090468691823e-06
-78.05423864024823,-0.0130201146066771,-2.132662877755725e-07,0.0,82.8426034250541,5.275833888761957e-07,-0.002416817070612,-6.807929262396611e-07,0.0647812201172943,14.181650348616252,0.0024168171117281,-0.0004722838771805,-5.091340311092546e-06,14.167904333492464,10052.922887495628,199.82995909643253,14.181654598009304,165.658557696243,-0.0019849406797742,-1.6783156525938075e-08,0.0,6.283185030655746,-78.05420091144978,-2.765238400883969e-07,-165.6593403857804,0.0004965683978764,-139.64907818243012,-0.0005794604653704,9.151956770839383e-07,0.0004965677184845,2.2212121961618897e-07,0.0019849470727394,14.167907482289086,0.0,4.780302256850336e-09,4.691805630469927,-199.8299539879252,-0.0004722839282032,82.84252390196059,-1.3005434131260206e-06
-78.05423951126951,-0.0130201213946808,1.0884985253454524e-08,0.0,82.84259927884602,4.693202872028319e-07,-0.0024168169959843,-6.773523465936452e-07,0.0647812196806932,14.181650431000886,0.002416817015807,-0.0004722838881223,-5.074161002667068e-06,14.167904363579508,10052.96980158289,199.82997580085572,14.181654575944249,165.65869533905482,-0.0019849419450155,-1.182385241063598e-08,0.0,6.283185037208767,-78.0542003003907,-2.6997081869537093e-07,-165.65919639251103,0.0004965683869291,-139.64968905672472,-0.0005794604198647,9.05528250052356e-07,0.0004965676290184,2.708685621007927e-07,0.0019849456989689,14.167907507543545,0.0,4.369436246552843e-09,4.691805639581387,-199.8299259501003,-0.0004722839147761,82.84251211571842,-1.269795406667922e-06
-78.05423999031552,-0.0130201281546977,1.8464925340937758e-07,0.0,82.84259400095185,4.069180307656498e-07,-0.0024168167954075,-6.75057739808466e-07,0.0647812192561264,14.181650514546275,0.0024168170310614,-0.0004722838978582,-5.065160327701306e-06,14.16790438965108,10053.016715670248,199.82997989881545,14.181654552814589,165.65880775622742,-0.0019849429193916,-7.470950354379327e-09,0.0,6.2831850441548855,-78.05420007647933,-2.630247010038079e-07,-165.65907621045343,0.0004965683648674,-139.65029993102027,-0.0005794603782165,8.957820104620964e-07,0.0004965675500959,3.195782628343675e-07,0.0019849445970516,14.167907535948864,0.0,4.004256055739099e-09,4.6918056485957615,-199.82990938249347,-0.000472283902477,82.8425012927822,-1.23720680757298e-06
-78.05424008411173,-0.0130201348973961,3.082499155755316e-07,0.0,82.84258767633294,3.415922142921188e-07,-0.0024168164768011,-6.737642416763978e-07,0.064781218841566,14.181650598642925,0.0024168171500784,-0.0004722839063274,-5.063181708097331e-06,14.167904412211088,10053.063629757691,199.8299718016524,14.181654529244325,165.65889462593196,-0.0019849436045093,-3.7591465383763814e-09,0.0,6.283185051397991,-78.0542002206615,-2.5578159479092696e-07,-165.65898003151543,0.0004965683323563,-139.65091080529976,-0.0005794603399727,8.860404443689152e-07,0.0004965674820846,3.665269512786236e-07,0.0019849437654045,14.167907567001182,0.0,3.683719205587173e-09,4.691805657512502,-199.8299038161259,-0.0004722838914155,82.84249149356104,-1.203227757664818e-06
-78.05423980560629,-0.0130201416319659,3.82698177922522e-07,0.0,82.84258040457114,2.745374532187722e-07,-0.0024168160500436,-6.733219446544998e-07,0.0647812184348295,14.181650682687732,0.002416817364012,-0.000472283913487,-5.067034326558446e-06,14.167904431785669,10053.110543845229,199.82995212638903,14.181654505824516,165.6589560544488,-0.0019849440065761,-7.110816908537218e-10,0.0,6.283185058841849,-78.05420070849641,-2.483377371618752e-07,-165.65890769735344,0.0004965682901973,-139.6515216795511,-0.0005794603047025,8.763862974359141e-07,0.0004965674251712,4.1012280784828363e-07,0.0019849431986907,14.1679076001917,0.0,3.404721894875738e-09,4.6918056663319065,-199.8299086238789,-0.0004722838816829,82.84248276162974,-1.168309014622271e-06
-78.05423917327957,-0.0130201483660807,4.0974311666013067e-07,0.0,82.84257229647639,2.0691010417836645e-07,-0.0024168155267075,-6.735781418908598e-07,0.0647812180336342,14.18165076609375,0.0024168176628082,-0.0004722839193155,-5.075511090193254e-06,14.167904448914696,10053.15745793285,199.82992167979577,14.181654483105284,165.6589925537926,-0.0019849441360701,1.662352802928976e-09,0.0,6.283185066391671,-78.05420151076423,-2.4078791500038866e-07,-165.65885871806765,0.0004965682393068,-139.6521325537672,-0.0005794602720158,8.668990776597878e-07,0.0004965673793598,4.489315960595991e-07,0.0019849428880752,14.167907635013764,0.0,3.1624435153234662e-09,4.691805675055122,-199.82992303498267,-0.0004722838733454,82.84247512261952,-1.1328945509637316e-06
-78.05423821057704,-0.0130201551058818,3.918042114485107e-07,0.0,82.84256347099819,1.3981255317747254e-07,-0.0024168149196779,-6.743795077576917e-07,0.0647812176357113,14.18165084829928,0.0024168180355402,-0.0004722839238051,-5.08740696133759e-06,14.167904464143234,10053.204372020558,199.82988143338628,14.181654461588854,165.6590050129234,-0.0019849440073423,3.361544599117765e-09,0.0,6.283185073955598,-78.05420259406803,-2.332239883683925e-07,-165.65883229569155,0.0004965681806926,-139.65274342794555,-0.0005794602415782,8.576532464898169e-07,0.0004965673444794,4.816977580516504e-07,0.0019849428215329,14.167907670969331,0.0,2.9507139045042003e-09,4.691805683684083,-199.8299461576956,-0.000472283866445,82.84246858407408,-1.0974146349851978e-06
-78.05423694520168,-0.013020161855984,3.318916249025584e-07,0.0,82.84255405228276,7.4279116313221e-08,-0.0024168142428051,-6.7557422929198e-07,0.0647812172388579,14.18165092877605,0.0024168184707017,-0.0004722839269675,-5.101536681655601e-06,14.167904478013224,10053.251286108352,199.82983249389437,14.181654441723824,165.65899466376894,-0.0019849436381795,4.397541774677345e-09,0.0,6.283185081446035,-78.05420392192238,-2.257335506453252e-07,-165.65882735150487,0.0004965681154246,-139.65335430208816,-0.0005794602131231,8.487164911943824e-07,0.0004965673201946,5.073609563761264e-07,0.001984942984187,14.167907707575123,0.0,2.7623899024587203e-09,4.691805692221464,-199.82997700571937,-0.000472283861004,82.84246313577896,-1.0622795528344316e-06
-78.05423540832203,-0.0130201686195018,2.335232441548436e-07,0.0,82.8425441667228,1.1263676790803247e-08,-0.0024168135106226,-6.770140584886168e-07,0.0647812168409846,14.18165100703642,0.0024168189564321,-0.0004722839288373,-5.116751157091255e-06,14.167904491055458,10053.298200196235,199.82977607481385,14.181654423900916,165.65896304351674,-0.0019849430493393,4.791302637102988e-09,0.0,6.283185088780845,-78.05420545569342,-2.1839874103217106e-07,-165.65884255604564,0.000496568044614,-139.6539651762012,-0.0005794601864584,8.401482078524954e-07,0.0004965673060114,5.250681775735772e-07,0.0019849433586665,14.167907744368396,0.0,2.5897310297485563e-09,4.691805700670605,-199.83001452292797,-0.0004722838570179,82.84245875035478,-1.0278740446494037e-06
-78.05423412870319,-0.013020175398074,1.0174694756079845e-07,0.0,82.84253662008112,-4.7789404436705996e-08,-0.0024168127524413,-6.785500335369735e-07,0.0647812164231996,14.181651079971612,0.0024168195380703,-0.0004722839300699,-5.131973738812046e-06,14.167904504375691,10053.3451142842,199.82971364018476,14.181654409163247,165.65891237022626,-0.0019849422847557,4.575028985037455e-09,0.0,6.283185095880868,-78.0542072015882,-2.1129871832880226e-07,-165.6588776034148,0.0004965680062755,-139.65457605029462,-0.0005794601616934,8.368362445835881e-07,0.0004965673586806,4.780009715036634e-07,0.0019849439811569,14.167907780955243,0.0,2.3772278217858046e-09,4.691805709046399,-199.8300588399113,-0.0004722838572801,82.84246173975629,-9.94568892879229e-07
-78.05423140367303,-0.0130201821918884,-7.86180712174253e-08,0.0,82.8425319782532,-1.0201209028408389e-07,-0.0024168119702575,-6.800476332830799e-07,0.064781215905161,14.181651146325745,0.0024168202749101,-0.0004722839331476,-5.146248420236362e-06,14.167904518741,10053.392028372247,199.8296462547066,14.181654396702656,165.65884388129703,-0.001984941333301,3.795253456239866e-09,0.0,6.283185102666033,-78.05420937823189,-2.0451355371970687e-07,-165.65893514058277,0.0004965679762786,-139.65518692438238,-0.0005794601391052,8.356817391657701e-07,0.0004965673872369,4.000859177239189e-07,0.0019849448773046,14.167907817291155,0.0,2.164976228253832e-09,4.691805717403865,-199.83011386897945,-0.0004722838545051,82.84246369898217,-9.627392690713127e-07
-78.0542285336668,-0.0130201889999363,-2.8107158685462384e-07,0.0,82.842528049453,-1.5167363735342557e-07,-0.0024168112228406,-6.813908260880029e-07,0.0647812153159137,14.18165121085149,0.0024168210206225,-0.0004722839301134,-5.158430597355911e-06,14.167904533741456,10053.43894246038,199.8295763893937,14.181654382695717,165.65876016707796,-0.0019849402633503,2.4979814599358732e-09,0.0,6.283185109065492,-78.05421091072286,-1.981140936839563e-07,-165.6590128546042,0.0004965679178158,-139.65579779848164,-0.0005794601188642,8.359611012336618e-07,0.000496567429227,3.1149132437488564e-07,0.0019849459646369,14.167907853560518,0.0,1.8988343637268653e-09,4.691805725762599,-199.83017695061537,-0.0004722838548059,82.84246720276057,-9.32717152629368e-07
-78.05422564062394,-0.0130201958199301,-5.016580966587903e-07,0.0,82.84251924905189,-1.961449195843719e-07,-0.0024168104995638,-6.824442928709105e-07,0.0647812147292793,14.181651273096223,0.0024168216882904,-0.0004722839264228,-5.167595262089105e-06,14.167904549810643,10053.485856548594,199.82950662649333,14.181654371273284,165.65866500188713,-0.0019849391002642,7.321241147753175e-10,0.0,6.283185115025467,-78.05421214817045,-1.9215411906178642e-07,-165.6591043546674,0.000496567837789,-139.65640867261266,-0.000579460101583,8.320873986630438e-07,0.0004965674560585,2.2375209122413682e-07,0.0019849471293337,14.16790788855402,0.0,1.5831639712332281e-09,4.691805734105341,-199.83024020642733,-0.0004722838567649,82.84246822630355,-9.047543692400836e-07
-78.05422278983079,-0.0130202026483115,-7.325251958273062e-07,0.0,82.84250802805788,-2.3489289703491457e-07,-0.0024168097886178,-6.83092591798293e-07,0.0647812142047633,14.181651332193644,0.0024168223082295,-0.0004722839225788,-5.173076798062602e-06,14.167904567318311,10053.532770636892,199.82943726171436,14.181654364103444,165.65856112147446,-0.0019849378665053,-1.4473329423130256e-09,0.0,6.28318512051306,-78.05421347794358,-1.8666652711599057e-07,-165.65920385350972,0.0004965677495124,-139.6570195467974,-0.0005794600876192,8.257425181926226e-07,0.0004965674772851,1.3698049456819957e-07,0.0019849483319908,14.16790792168009,0.0,1.2404440085616175e-09,4.691805742397449,-199.83030090617797,-0.0004722838596586,82.84246776427979,-8.790048729252233e-07
-78.05422002118758,-0.0130202094805409,-9.701663581588265e-07,0.0,82.84249644444643,-2.6755956619872733e-07,-0.0024168091111123,-6.832506194428538e-07,0.0647812137335781,14.181651387467983,0.0024168228964953,-0.0004722839184356,-5.174136857125569e-06,14.167904586553894,10053.579684725271,199.8293689842892,14.181654360983678,165.65845081961825,-0.0019849365830622,-3.98105333478301e-09,0.0,6.283185125506093,-78.05421497627293,-1.8167349318037157e-07,-165.65930867876418,0.0004965676626111,-139.657630421059,-0.0005794600771852,8.189326352859015e-07,0.0004965675012696,5.4995651375752964e-08,0.0019849495733319,14.167907952737613,0.0,8.798382941635037e-10,4.6918057506230735,-199.8303593476517,-0.0004722838634385,82.84246720666648,-8.55572467079812e-07
-78.05421739085052,-0.0130202163113247,-1.2113580655959802e-06,0.0,82.84248552065739,-2.939339871732529e-07,-0.0024168084949023,-6.828482428965817e-07,0.0647812132838631,14.181651438562064,0.0024168234468227,-0.0004722839135522,-5.170036120676051e-06,14.167904607776642,10053.626598813731,199.8293035912406,14.18165436129,165.65833612714826,-0.0019849352704406,-6.806954665067997e-09,0.0,6.283185129989104,-78.05421657052177,-1.77190482081392e-07,-165.65941794040376,0.0004965675803346,-139.65824129542096,-0.0005794600704371,8.127666179045513e-07,0.000496567530224,-1.8684721476335816e-08,0.0019849508556487,14.16790798161191,0.0,5.052592469103938e-10,4.691805758783198,-199.83041556084177,-0.0004722838682803,82.84246730288547,-8.345295488616692e-07
-78.05421493933912,-0.0130202231346927,-1.452514220271765e-06,0.0,82.84247547799801,-3.139298602431419e-07,-0.0024168079483398,-6.818195801081112e-07,0.0647812128310277,14.181651485394909,0.002416823956828,-0.0004722839077956,-5.160264580639685e-06,14.167904631232137,10053.67351290227,199.82924274545067,14.181654364532116,165.6582190102289,-0.0019849339507726,-9.861541188432353e-09,0.0,6.283185133953365,-78.05421817192502,-1.7322622053724613e-07,-165.6595309599705,0.0004965675025127,-139.65885216990742,-0.0005794600674904,8.074854628235143e-07,0.0004965675626777,-8.195064859066246e-08,0.0019849521694194,14.167908008153924,0.0,1.2147168273904847e-10,4.691805766886039,-199.83046914258244,-0.0004722838740892,82.84246813161515,-8.159169256461057e-07
-78.05421267598254,-0.0130202299440567,-1.6903063687117975e-06,0.0,82.84246614626332,-3.275792365787455e-07,-0.0024168074654502,-6.801074519318193e-07,0.0647812123654612,14.181651528072582,0.0024168244303368,-0.0004722839013742,-5.144597262048932e-06,14.167904657109384,10053.720426990889,199.82918712321649,14.18165437042623,165.6581015041608,-0.0019849326481345,-1.3081107172209627e-08,0.0,6.283185137396482,-78.0542197283513,-1.6978310411626685e-07,-165.65964650528235,0.000496567427873,-139.65946304454212,-0.0005794600683976,8.028578503760146e-07,0.0004965675958933,-1.339498995029022e-07,0.0019849534936549,14.167908032202366,0.0,-2.6384101536961e-10,4.691805774939808,-199.8305199013584,-0.0004722838804926,82.84246940406037,-7.997457419893446e-07
-78.05421059665825,-0.0130202367323455,-1.9215348397605395e-06,0.0,82.8424572648313,-3.350264363925348e-07,-0.0024168070435712,-6.776718544527519e-07,0.0647812118886885,14.181651566808888,0.0024168248653073,-0.0004722838945517,-5.122971480883482e-06,14.16790468550244,10053.767341079583,199.82913683262325,14.181654378817113,165.65798572073032,-0.0019849313870052,-1.6402894127351163e-08,0.0,6.283185140321925,-78.0542212146704,-1.6685766065362468e-07,-165.6597627148752,0.0004965673552638,-139.66007391934866,-0.0005794600731197,7.985223659009865e-07,0.0004965676272436,-1.746523754707351e-07,0.0019849548012777,14.167908053635175,0.0,-6.405880490647294e-10,4.691805782949545,-199.8305676980428,-0.0004722838871347,82.84247073964663,-7.859996905017105e-07
-78.05420870449032,-0.0130202434921956,-2.142681153146661e-06,0.0,82.84244862804323,-3.365114764879743e-07,-0.0024168066891889,-6.744920619696105e-07,0.0647812114072076,14.181651601874638,0.0024168252505253,-0.0004722838874635,-5.095366481586204e-06,14.167904716415295,10053.81425516836,199.8290921504232,14.181654389594504,165.65787373297286,-0.0019849301897031,-1.9766130193913312e-08,0.0,6.2831851427397325,-78.05422260908718,-1.644398536476257e-07,-165.6598773747841,0.0004965672840791,-139.6606847943499,-0.0005794600815101,7.941681712614281e-07,0.0004965676547179,-2.04494140334427e-07,0.0019849560649501,14.167908072385778,0.0,-9.976075326344875e-10,4.691805790916727,-199.8306119893254,-0.0004722838938224,82.84247181056608,-7.746317504900798e-07
-78.0542070141568,-0.013020250216126,-2.35000506501145e-06,0.0,82.84244012210449,-3.3234978658225765e-07,-0.0024168064113922,-6.705629280317331e-07,0.0647812109280766,14.181651633574154,0.0024168255728246,-0.0004722838801537,-5.0617828396160425e-06,14.167904749791814,10053.861169257209,199.82905369100976,14.181654402640344,165.65776741200506,-0.001984929074433,-2.311287352579175e-08,0.0,6.283185144667619,-78.05422388515494,-1.62511967568906e-07,-165.65998826448356,0.0004965672142393,-139.6612956695677,-0.0005794600933104,7.895882478906911e-07,0.0004965676769388,-2.2416278130101655e-07,0.0019849572608979,14.167908088430536,0.0,-1.3238891376511747e-09,4.691805798840118,-199.83065182808727,-0.0004722839004973,82.84247238269148,-7.655589383647278e-07
-78.05420554302361,-0.0130202568966698,-2.540086754041034e-06,0.0,82.84243171034107,-3.229183568097951e-07,-0.0024168062149856,-6.658908318928748e-07,0.0647812104568764,14.181651662237106,0.0024168258239108,-0.0004722838726799,-5.022283776336611e-06,14.167904785540436,10053.908083346134,199.8290220952476,14.18165441780492,165.65766831616176,-0.0019849280550027,-2.6388682845683634e-08,0.0,6.283185146131124,-78.05422501678167,-1.6104846232402092e-07,-165.66009339618375,0.0004965671460178,-139.66190654502253,-0.0005794601081572,7.846703194369096e-07,0.0004965676930253,-2.344894197482936e-07,0.00198495837001,14.167908101776446,0.0,-1.609438676954752e-09,4.691805806716814,-199.83068624576217,-0.0004722839071015,82.84247230741846,-7.586616039350299e-07
-78.05420430394382,-0.0130202635264788,-2.710226455419732e-06,0.0,82.84242340585955,-3.086494514635268e-07,-0.002416806099585,-6.604920290774842e-07,0.0647812099972361,14.181651688214464,0.002416826001076,-0.0004722838651411,-4.9770290161140345e-06,14.167904823542411,10053.954997435136,199.8289977437801,14.18165443490134,165.6575776791721,-0.0019849271418356,-2.9543194185174638e-08,0.0,6.283185147162523,-78.05422598409801,-1.6001706324358297e-07,-165.66019109788837,0.0004965670798724,-139.66251742073314,-0.0005794601255953,7.793690771985915e-07,0.0004965677024606,-2.364000505006729e-07,0.0019849593770957,14.167908112460522,0.0,-1.845828135191508e-09,4.691805814543086,-199.8307145575887,-0.0004722839135491,82.84247150031524,-7.537885350556814e-07
-78.05420330320499,-0.0130202700984209,-2.858457968789177e-06,0.0,82.84241524859162,-2.900261894865382e-07,-0.0024168060623065,-6.54392542919078e-07,0.0647812095511596,14.181651711873316,0.0024168261044084,-0.000472283857667,-4.926276558024738e-06,14.167904863651804,10054.001911524212,199.82898072559703,14.181654453709282,165.65749646726357,-0.0019849263431578,-3.2530650334885483e-08,0.0,6.28318514779926,-78.05422677463864,-1.593803270638307e-07,-165.66027998996566,0.0004965670163278,-139.6631282967163,-0.0005794601450955,7.736813536094742e-07,0.0004965677049837,-2.3089159995352402e-07,0.0019849602697601,14.167908120554314,0.0,-2.0265116537017767e-09,4.691805822314939,-199.83073639440923,-0.0004722839197389,82.84246992177356,-7.507643030125978e-07
-78.05420254213924,-0.0130202766056774,-2.9833605452344926e-06,0.0,82.84240728935305,-2.6757531557891135e-07,-0.0024168060998916,-6.476279684346674e-07,0.0647812091194108,14.18165173359054,0.0024168261346554,-0.000472283850375,-4.87036643588557e-06,14.167904905696348,10054.04882561336,199.82897095232445,14.181654473982029,165.65742544444274,-0.0019849256655977,-3.5310372708878594e-08,0.0,6.28318514808263,-78.05422738093571,-1.5909695629044877e-07,-165.66035893411882,0.0004965669559002,-139.66373917298662,-0.0005794601660741,7.676285620533286e-07,0.0004965677005255,-2.190140782286999e-07,0.0019849610378058,14.167908126166171,0.0,-2.146968148605962e-09,4.691805830028474,-199.8307515867688,-0.0004722839255768,82.84246756265317,-7.493954269921338e-07
-78.05420201854018,-0.0130202830418345,-3.08391399749966e-06,0.0,82.84239958088975,-2.418567969590167e-07,-0.0024168062090371,-6.40242627400505e-07,0.0647812087019895,14.18165175374599,0.002416826092916,-0.0004722838433757,-4.809703902006104e-06,14.1679049494812,10054.095739702583,199.8289682519776,14.18165449545361,165.65736520809776,-0.0019849251141862,-3.7847142288962855e-08,0.0,6.283185148056877,-78.05422779925794,-1.591227092767675e-07,-165.66042700347975,0.0004965668990609,-139.66435004955616,-0.0005794601879137,7.612459978933528e-07,0.0004965676891634,-2.0185065743061508e-07,0.0019849616732255,14.167908129438834,0.0,-2.2047191197853508e-09,4.691805837680063,-199.83076007157217,-0.0004722839309876,82.84246443518681,-7.494746389565518e-07
-78.05420172693842,-0.0130202894009638,-3.15946607942954e-06,0.0,82.84239217294967,-2.134522430889233e-07,-0.0024168063859415,-6.32288354359609e-07,0.0647812082983526,14.181651772716068,0.002416825981108,-0.0004722838367587,-4.744746958636247e-06,14.167904994793922,10054.14265379188,199.8289723930237,14.181654517845466,165.65731619391843,-0.0019849246921212,-4.011146826926273e-08,0.0,6.283185147768468,-78.05422802864355,-1.5941111770569668e-07,-165.66048347998571,0.0004965668462117,-139.66496092643487,-0.0005794602099827,7.545772665730902e-07,0.0004965676710954,-1.804959874991513e-07,0.0019849621704276,14.167908130545191,0.0,-2.1992616596637094e-09,4.691805845266488,-199.83076186940028,-0.0004722839359109,82.84246056748053,-7.507842435069393e-07
-78.05420165871388,-0.0130202956776908,-3.2097528076833847e-06,0.0,82.84238510964103,-1.8295379827182218e-07,-0.0024168066260547,-6.238232290699845e-07,0.0647812079076756,14.181651790867564,0.0024168258022197,-0.0004722838306054,-4.675995775114365e-06,14.167905041409274,10054.189567881243,199.82898307593285,14.181654540872412,165.65727866763,-0.0019849244006012,-4.2079742645781626e-08,0.0,6.283185147265377,-78.05422807094517,-1.5991420909412836e-07,-165.66052786356033,0.0004965667976761,-139.66557180363006,-0.0005794602316551,7.476704499284643e-07,0.0004965676466169,-1.5603417389437666e-07,0.001984962526394,14.16790812968342,0.0,-2.131943966275381e-09,4.691805852784992,-199.83075709414757,-0.0004722839402942,82.84245599971078,-7.53099501374148e-07
-78.05420180255624,-0.0130203018672502,-3.2349088293328186e-06,0.0,82.84237842815683,-1.509539995859083e-07,-0.0024168069241463,-6.149103187607902e-07,0.0647812075288958,14.181651808552395,0.0024168255602373,-0.000472283824986,-4.60398225968343e-06,14.167905089093477,10054.236481970682,199.82899992871523,14.181654564248031,165.657252718849,-0.0019849242388148,-4.37342889983457e-08,0.0,6.283185146596306,-78.0542279308459,-1.6058327984301614e-07,-165.66055987844894,0.000496566753695,-139.66618268114652,-0.0005794602523276,7.405759677854528e-07,0.0004965676161162,-1.2951856701433405e-07,0.0019849627406756,14.16790812707222,0.0,-2.005797990042921e-09,4.691805860233323,-199.83074595815444,-0.0004722839441033,82.84245078199969,-7.561922501910107e-07
-78.05420214450541,-0.0130203079655289,-3.2354539517395293e-06,0.0,82.84237215818267,-1.1803650150397473e-07,-0.0024168072744473,-6.056164011781542e-07,0.0647812071608338,14.18165182610282,0.0024168252599976,-0.0004722838199555,-4.529260032081956e-06,14.167905137608509,10054.28339606019,199.82902251253253,14.181654587689424,165.65723826280322,-0.0019849242040484,-4.506331475629816e-08,0.0,6.283185145809906,-78.05422761544081,-1.6136968028607553e-07,-165.6605794709999,0.0004965667144285,-139.66679355898663,-0.0005794602714357,7.333451257401536e-07,0.0004965675800478,-1.0195319738239817e-07,0.0019849628152635,14.16790812294608,0.0,-1.8253393360351887e-09,4.691805867609753,-199.83072876699745,-0.0004722839473075,82.84244497208125,-7.59834582199624e-07
-78.05420266856856,-0.0130203139690959,-3.212266213431217e-06,0.0,82.84236632155798,-8.476755519339047e-08,-0.0024168076707435,-5.960106854387803e-07,0.0647812068022316,14.181651843827645,0.0024168249070872,-0.0004722838155547,-4.452395201793741e-06,14.167905186715938,10054.330310149764,199.829050330362,14.181654610921424,165.6572350491356,-0.0019849242918497,-4.6060774896466576e-08,0.0,6.283185144954015,-78.05422713409487,-1.622255719773211e-07,-165.6605867995607,0.0004965666799506,-139.66740443715017,-0.000579460288467,7.260287080002916e-07,0.0004965675389255,-7.427661028777469e-08,0.0019849627543941,14.16790811755037,0.0,-1.5963428296483602e-09,4.691805874913078,-199.8307059109684,-0.0004722839498959,82.84243863368131,-7.638023912697549e-07
-78.05420335672349,-0.01302031987522,-3.16655027223576e-06,0.0,82.84236093207193,-5.1688250837326194e-08,-0.0024168081064649,-5.861635829455687e-07,0.0647812064517719,14.181651862009057,0.0024168245077427,-0.0004722838118159,-4.373957661338762e-06,14.167905236180664,10054.377224239408,199.8290828355001,14.181654633680512,165.65724267514238,-0.0019849244962125,-4.672615459746718e-08,0.0,6.283185144074949,-78.05422649845106,-1.6310463710978999e-07,-165.660582219135,0.0004965666502539,-139.66801531563473,-0.0005794603029727,7.186762493010174e-07,0.0004965674933144,-4.7348481872353494e-08,0.0019849625643249,14.167908111136736,0.0,-1.325602445686861e-09,4.691805882142612,-199.8306778564734,-0.0004722839518584,82.84243183526317,-7.678786964717932e-07
-78.05420418920887,-0.0130203256818751,-3.0998004005898497e-06,0.0,82.84235599546943,-1.930756114371129e-08,-0.0024168085748178,-5.761455572115937e-07,0.0647812061081503,14.181651880899963,0.0024168240687013,-0.000472283808758,-4.2945124282722905e-06,14.167905285774015,10054.42413832912,199.82911944138348,14.181654655718422,165.65726060121474,-0.0019849248097645,-4.70641786974883e-08,0.0,6.283185143216858,-78.05422572200447,-1.639627278760434e-07,-165.6605662630118,0.0004965666252552,-139.66862619443563,-0.0005794603145766,7.113349284209667e-07,0.0004965674438109,-2.1938212333242573e-08,0.0019849622530981,14.167908103958752,0.0,-1.0206835455517715e-09,4.691805889298169,-199.83064513562093,-0.0004722839531973,82.84242464811229,-7.718566839345084e-07
