RR,slip,longslipRL,FR,signal,pitch,ax,rollrate,pitchrate,longslipFL,sideslipRR,longslipFR,FyFL,FyRL,vx,sideslipRL,longslipRR,sideslipFR,x,FxRR,yaw,FyFR,FxRL,steeringangel,FxFR,yawrate,vy,roll,FyRR,RL,gas,y,brake,sideslipFL,FxFL,slip1,az,signal,FL,ay
65.56633220929223,-9.250347073100726e-06,0.0010455428785764,65.46735393026599,0.0,-0.0010048921985706,0.0137895687991109,-4.666866194197468e-06,1.6583552976319635e-05,-0.0004733005403131,-0.0020023394291877,-0.0004733303138277,-195.01736261240885,-162.11609387422618,21.679583869809772,0.0019453128724397,0.0010460388744451,-0.0024439877633823,4875.119559868155,174.21441797826273,-0.0320193224501007,200.0098578670249,174.1867376694522,0.0,-77.42468021087946,0.0002793797544677,-0.0001940996766838,-1.777837898517141e-05,166.81146812205895,65.5649218911195,0.1445018320010493,-4861.222661752879,0.0,0.002381113007713,-77.4869295842456,6.283176056832513,-1.2169334627693064e-05,0.0789378179752398,65.46473887676548,0.0060555597070309
65.56673515533546,-9.25599982392318e-06,0.0010453135079688,65.46777093470791,0.0,-0.0010047267333323,0.0137410693888663,-4.480690358360519e-06,1.6516140368592627e-05,-0.0004732959187141,-0.0020023836424438,-0.0004733261797484,-195.0217776759403,-162.11281191065245,21.6797215500891,0.0019452782199504,0.0010458128150591,-0.0024439357010956,4875.336245395911,174.17633578970944,-0.0320165255449529,200.00647455949303,174.1482550357137,0.0,-77.42410653065883,0.0002799341477709,-0.0001942105023095,-1.7824193653298442e-05,166.8149412654222,65.56532194113377,0.1444927818577657,-4861.229603922176,0.0,0.0023811689637752,-77.48635443353729,6.283176051179763,-1.1943112625060944e-05,0.2185211948857826,65.46515415388825,0.0060535770371253
65.56713636703925,-9.267660254792372e-06,0.0010450852840912,65.46818655451891,0.0,-0.0010045619422875,0.0136927681447882,-4.130833901881509e-06,1.6448943071702523e-05,-0.0004732909780162,-0.0020024246545168,-0.0004733223544955,-195.02622590856535,-162.1098341743011,21.679858746356285,0.0019452467300125,0.0010455872268308,-0.0024438938251133,4875.552932316439,174.13836580259357,-0.0320137234861436,200.00307087576184,174.10993398828543,0.0,-77.42357503291004,0.0002804179879106,-0.0001944531583775,-1.7867181557989227e-05,166.81811038751877,65.56572090402929,0.1444837630494125,-4861.236545530745,0.0,0.0023812151299953,-77.48572572466588,6.283176039519331,-1.1894861778297266e-05,0.35703425509444,65.46556790057579,0.0060509875724075
65.56753589237583,-9.284334068447469e-06,0.0010448582384141,65.46860085149899,0.0,-0.0010043978158272,0.0136446561774649,-3.686994633817526e-06,1.6383249723883176e-05,-0.0004732859744695,-0.0020024638775123,-0.0004733185986975,-195.0295335490685,-162.10703529835587,21.67999546053081,0.0019452169869189,0.0010453620499822,-0.0024438701181744,4875.769620624908,174.10048937318288,-0.03201091694161,200.00080741282716,174.07178774132245,0.0,-77.42304841550705,0.0002808395800294,-0.0001948059394571,-1.7906101659529164e-05,166.82110020822483,65.56611873740398,0.1444747753895431,-4861.243486578585,0.0,0.0023812432926217,-77.4850848199518,6.283176022845518,-1.1978405042981092e-05,0.4937985617024485,65.46598005345054,0.0060497730633677
65.5679338051469,-9.30466808390709e-06,0.0010446323368746,65.4690138356526,0.0,-0.0010042343338639,0.0135967239827734,-3.203094332375335e-06,1.6319915345831616e-05,-0.0004732810305182,-0.002002502341024,-0.0004733148062716,-195.0313469957955,-162.104319646218,21.680131694435783,0.0019451879585923,0.0010451373054492,-0.0024438653846584,4875.986310316503,174.06270232541405,-0.0320081064584105,200.0000284849424,174.03381757316825,0.0,-77.42251330541805,0.0002812129922398,-0.0001952392203137,-1.7940323628807656e-05,166.8240057812847,65.56651537496958,0.1444658188851932,-4861.250427065555,0.0,0.0023812524755726,-77.48445087841505,6.283176002511502,-1.2149876177121431e-05,0.6281442432054589,65.4663906052842,0.0060506282087689
65.56833018248886,-9.327350690007692e-06,0.0010444075170277,65.46942549610418,0.0,-0.0010040714699853,0.0135489644405406,-2.718495823459221e-06,1.625939679529145e-05,-0.0004732761906035,-0.0020025407496315,-0.0004733109428309,-195.03172363586435,-162.1016202446167,21.68026744981077,0.0019451589393871,0.0010449130514423,-0.0024438772873008,4876.2030013864405,174.02500873090526,-0.0320052924378481,200.00067448687827,173.99601829369573,0.0,-77.42196722133892,0.0002815526810401,-0.0001957242575051,-1.796967455450256e-05,166.82689365312294,65.56691074847527,0.1444568935980151,-4861.257366991328,0.0,0.0023812449488682,-77.48383084129995,6.283175979828896,-1.2369225382268698e-05,0.7594132745233604,65.46679957440759,0.0060535787744324
65.56872509282908,-9.351279952922202e-06,0.0010441837091499,65.46983581629516,0.0,-0.0010039091951509,0.0135013729245113,-2.2606303087662182e-06,1.620180824292693e-05,-0.000473271468557,-0.0020025795648628,-0.0004733069987641,-195.0308894104428,-162.09889273292646,21.680402728339573,0.0019451294681997,0.0010446893553656,-0.0024439025222843,4876.419693829958,173.98741595054082,-0.0320024751464443,200.0025221156976,173.9583820098963,0.0,-77.42141084524785,0.0002818711233104,-0.0001962368883245,-1.7994307325490317e-05,166.8298079493302,65.56730479920463,0.1444479995656499,-4861.264306355381,0.0,0.0023812240198422,-77.48322652889748,6.283175955899633,-1.2602465808438715e-05,0.8869627000073874,65.46720698791368,0.00605836137052
65.5691185912725,-9.375606047065423e-06,0.001043960846982,65.47024477892923,0.0,-0.0010037474807141,0.0134539465483065,-1.8474984952514024e-06,1.6146997042775843e-05,-0.0004732668568491,-0.0020026190709342,-0.0004733029823322,-195.02911135247396,-162.09610942585562,21.680537531673203,0.0019450992625133,0.0010444662803474,-0.0024439378016515,4876.636387642313,173.9499318309161,-0.0319996547406058,200.00530852620287,173.92090033504343,0.0,-77.42084593724175,0.0002821780984136,-0.0001967584687895,-1.8014595319943597e-05,166.83277630193112,65.56769748228047,0.1444391367795328,-4861.271245157031,0.0,0.0023811930057072,-77.48263721056696,6.283175931573539,-1.2823351514816907e-05,1.010167782636052,65.46761287504488,0.0060646217571167
65.56951071927922,-9.399715396008022e-06,0.0010437388730242,65.47065236900711,0.0,-0.0010035863006284,0.0134066834891252,-1.4898663774752245e-06,1.6094627898991877e-05,-0.000473262338602,-0.0020026594223201,-0.0004732989097025,-195.0266398697296,-162.0932548401623,21.680671861444356,0.0019450681704539,0.0010442438795968,-0.0024439802558329,4876.853082818783,173.9125633102326,-0.0319968312937161,200.00878685637807,173.88356564298638,0.0,-77.42027458617619,0.0002824807406281,-0.0001972755306785,-1.803105041243073e-05,166.8358142865356,65.56808876678825,0.1444303051903435,-4861.278183395464,0.0,0.0023811548029384,-77.48206102479483,6.28317590746419,-1.3013948736417494e-05,1.1284250639770992,65.46801726308935,0.0060720081480254
65.56990150644721,-9.42319198300392e-06,0.0010435177402492,65.47105857559875,0.0,-0.0010034256328346,0.0133595825533939,-1.193187365755964e-06,1.6044260868185917e-05,-0.0004732578992935,-0.002002700680571,-0.0004732947943422,-195.0236843046468,-162.0903223164273,21.680805719275188,0.0019450361335696,0.0010440221949936,-0.002444027600463,4877.069779354671,173.8753158999767,-0.0319940048206726,200.01274987732685,173.84637160620028,0.0,-77.41969874613505,0.000282783916161,-0.000197778936083,-1.8044261455241035e-05,166.8389287552712,65.5684786338306,0.1444215047209292,-4861.2851210697645,0.0,0.0023811117107717,-77.48149590436462,6.283175883987603,-1.316379327610316e-05,1.2411553199263994,65.46842017512198,0.0060802165098122
65.57029097295921,-9.445773041815258e-06,0.0010432974111527,65.47146339070257,0.0,-0.0010032654599556,0.013312642984538,-9.58979323729786e-07,1.599541220297217e-05,-0.0004732535242539,-0.002002742839571,-0.0004732906499314,-195.02040680902948,-162.0873115175522,21.68093910678143,0.0019450031612248,0.0010438012590405,-0.0024440781063935,4877.28647724529,173.83819381456797,-0.0319911752978539,200.0170362047176,173.8093132011192,0.0,-77.41911979650511,0.000283090722022,-0.000198262907073,-1.805484922028601e-05,166.8421202950074,65.5688670739986,0.1444127352772399,-4861.292058178944,0.0,0.0023810654617734,-77.48094024913736,6.283175861406544,-1.3268074923859393e-05,1.3478063977473966,65.46882163100385,0.0060890026802687
65.57067913183748,-9.467309434421707e-06,0.0010430778565242,65.47186680931593,0.0,-0.0010031057694876,0.0132658642737363,-7.85871531100085e-07,1.594759693232941e-05,-0.0004732492003601,-0.0020027858434876,-0.0004732864887417,-195.01692900359825,-162.08422670813604,21.681072025574792,0.0019449693123794,0.0010435810958469,-0.0024441304897363,4877.503176485977,173.80120010730138,-0.0319883426782131,200.0215240414682,173.77238658105782,0.0,-77.41853898307389,0.0002834029463316,-0.0001987241575167,-1.806343295326832e-05,166.84538491248966,65.56925408500415,0.1444039967551177,-4861.298994721967,0.0,0.0023810173357182,-77.4803925696903,6.283175839870152,-1.3325816365637809e-05,1.4478559205149917,65.4692216473098,0.006098175524
65.5710659909136,-9.487733646560533e-06,0.0010428590540255,65.47226882973892,0.0,-0.0010029465536435,0.0132192460093613,-6.70549595543796e-07,1.5900357705080786e-05,-0.000473244915868,-0.0020028296037628,-0.0004732823217216,-195.0133389140029,-162.08107530143766,21.68120447726397,0.0019449346783968,0.0010433617219233,-0.0024441838464592,4877.719877072082,173.76433676495787,-0.0319855069022283,200.0261246450968,173.73558884545085,0.0,-77.4179576907246,0.0002837214450482,-0.0001991611916296,-1.807060672413108e-05,166.84871546021492,65.56963966960473,0.1443952890450498,-4861.30593069776,0.0,0.0023809682289526,-77.47985122779197,6.28317581944594,-1.33387062761971e-05,1.5408138457172909,65.46962023705312,0.0061075901571808
65.57145155450921,-9.507034096384604e-06,0.0010426409867862,65.47266945206165,0.0,-0.001002787808973,0.0131727879741844,-6.083903314224276e-07,1.5853282035773248e-05,-0.0004732406653154,-0.0020028740121356,-0.0004732781536004,-195.00969607404048,-162.0778665967508,21.68133646345524,0.0019448993698957,0.001043143149123,-0.0024442375777275,4877.936578998976,173.72760510500368,-0.0319826679054189,200.0307775169345,173.6989178609995,0.0,-77.41737609792884,0.0002840464632273,-0.0001995737403916,-1.8076923927879304e-05,166.85210287963773,65.57002383398853,0.1443866120347244,-4861.312866105235,0.0,0.0023809187316608,-77.47931578646919,6.28317580014549,-1.331005331167594e-05,1.6262248654838345,65.47001741121903,0.0061171432022868
65.5718358245182,-9.525236456986586e-06,0.0010424236423918,65.47306867815327,0.0,-0.0010026295358602,0.0131264900181893,-5.939182107925521e-07,1.580601125712006e-05,-0.000473236440236,-0.0020029189489892,-0.0004732739921303,-195.006041350172,-162.07461097804733,21.681467985753503,0.0019448635083382,0.0010429253845693,-0.0024442912675895,4878.153282262042,173.69100586412085,-0.0319798256230895,200.03544075014597,173.66237208869782,0.0,-77.41679507685804,0.0002843778658374,-0.0001999623518656,-1.8082886570987296e-05,166.8555369908055,65.57040658661116,0.1443779656089958,-4861.319800943288,0.0,0.0023808692513712,-77.47878510901631,6.283175781943129,-1.3244102945285586e-05,1.7036706366829677,65.47041317879042,0.006126757135935
65.57221880134514,-9.542390667932225e-06,0.0010422070115823,65.47346651126195,0.0,-0.0010024717379543,0.0130803519718416,-6.212364283544877e-07,1.5758245672610128e-05,-0.0004732322360719,-0.0020029642925197,-0.0004732698411602,-195.00240090974629,-162.07131913874372,21.68159904576233,0.0019448272168354,0.0010427084319104,-0.0024443446630766,4878.369986856681,173.65453929354243,-0.0319769799932213,200.04008715850372,173.62595037541348,0.0,-77.4162148221213,0.0002847152983727,-0.0002003281062695,-1.808893932566076e-05,166.8590072608997,65.5707879372446,0.1443693496518498,-4861.326735210811,0.0,0.0023808200336022,-77.47825873247481,6.283175764788918,-1.3145663451965946e-05,1.772771829966669,65.47080754715445,0.0061363774295237
65.5726004845626,-9.55856144903056e-06,0.0010419910880779,65.47386295549484,0.0,-0.0010023144215704,0.013034373745531,-6.842904424589227e-07,1.570974561877832e-05,-0.0004732280498939,-0.0020030099243097,-0.0004732657029658,-194.99879051471063,-162.06800152170564,21.68172964508387,0.0019447906145858,0.0010424922924886,-0.0024443976142124,4878.586692778313,173.61820537041675,-0.0319741309579718,200.04470003677355,173.5896519286317,0.0,-77.415635415946,0.0002850583058643,-0.0002006724077931,-1.809546684575936e-05,166.86250336159785,65.57116789638309,0.1443607640469492,-4861.333668906699,0.0,0.0023807712220883,-77.47773631199105,6.283175748618137,-1.3019843316444658e-05,1.8331899877251945,65.47120052262592,0.006145966226286
65.57298087331696,-9.573822091105353e-06,0.0010417758673759,65.4742580155482,0.0,-0.0010021575950964,0.0129885552183091,-7.77066175240628e-07,1.5660330084191638e-05,-0.0004732238794545,-0.0020030557333342,-0.0004732615791717,-194.9952193052629,-162.06466794206,21.68185978531924,0.0019447538129082,0.0010422769652967,-0.0024444500351546,4878.80340002237,173.58200381987012,-0.0319712784642381,200.04926940432944,173.55347617103178,0.0,-77.41505688659747,0.0002854064071639,-0.0002009968483865,-1.810279331419813e-05,166.8660155470932,65.57154647476142,0.1443522086773475,-4861.340602029845,0.0,0.0023807228976802,-77.47721756754852,6.283175733357495,-1.2871779888554996e-05,1.884629181852472,65.47159211073172,0.0061554969394744
65.5733599666775,-9.588250461679905e-06,0.0010415613469253,65.47465169670897,0.0,-0.001002001268419,0.0129428962507049,-8.937678616462437e-07,1.5609874119875386e-05,-0.0004732197237698,-0.0020031016193575,-0.0004732574701957,-194.99169200959832,-162.06132729893784,21.681989468067854,0.0019447169118926,0.0010420624478205,-0.0024445018884339,4879.0201085843,173.5459341758726,-0.0319684224636662,200.0537898120759,173.51742270335953,0.0,-77.4144793080969,0.000285759137161,-0.0002013031202161,-1.8111183826682117e-05,166.8695349449093,65.57192368307341,0.1443436834270249,-4861.347534579154,0.0,0.0023806750941624,-77.47670218675867,6.283175718929124,-1.2706565193833186e-05,1.9268374632017105,65.47198231621657,0.0061649519117903
65.57373776382614,-9.601926256612909e-06,0.0010413475250372,65.47504400409235,0.0,-0.001001845452386,0.0128973966936098,-1.028883132323278e-06,1.5558304482932302e-05,-0.000473215582046,-0.0020031474942449,-0.0004732533763226,-194.98821021636837,-162.05798739357718,21.68211869492765,0.0019446799991545,0.0010418487364296,-0.0024445531608812,4879.23681845957,173.509995894523,-0.0319655629123191,200.05825907846983,173.4814912307966,0.0,-77.41390246445093,0.0002861160764747,-0.000201592955375,-1.8120847077250587e-05,166.87305374199946,65.57229953174536,0.1443351881801108,-4861.354466553535,0.0,0.0023806278222676,-77.47619016908556,6.2831757052533295,-1.2529044732624058e-05,1.9596080956322368,65.47237114382504,0.0061743198750388
65.57411426416184,-9.614929695347298e-06,0.0010411344011704,65.47543494278945,0.0,-0.0010016901583166,0.0128520563616941,-1.1772252844500603e-06,1.5505594626357015e-05,-0.0004732114532139,-0.002003193281951,-0.0004732492981698,-194.98477493407464,-162.05465491488852,21.682247467494395,0.0019446431499112,0.0010416358267333,-0.0024446038370504,4879.453529643659,173.47418835354475,-0.0319626997701726,200.0626757321276,173.44568153589523,0.0,-77.41332628598146,0.0002864768559484,-0.0002018680974322,-1.8131938376307183e-05,166.87656520433137,65.5726740308807,0.1443267228218655,-4861.361397951907,0.0,0.0023805810961649,-77.47568138777459,6.283175692249891,-1.234376074066864e-05,1.9827805686030189,65.47275859816764,0.0061835916594875
65.57448946737475,-9.62734087635723e-06,0.0010409219757474,65.4758245185116,0.0,-0.0010015353975611,0.0128068750153593,-1.3340800613011764e-06,1.5451759926270682e-05,-0.0004732073355622,-0.0020032389204617,-0.0004732452370403,-194.98138657194187,-162.05133536539566,21.682375787361543,0.0019446064251058,0.0010414237130284,-0.0024446539212241,4879.670242132064,173.43851080945143,-0.0319598330006686,200.0670390293248,173.40999349039532,0.0,-77.4127511227244,0.0002868411460468,-0.0002021302876038,-1.814456359513413e-05,166.8800637564428,65.57304719014542,0.1443182872384381,-4861.368328773201,0.0,0.002380534911466,-77.47517531652782,6.28317567983871,-1.215499938731382e-05,1.9962413833531756,65.47314468309267,0.0061927609620441
65.57486337359137,-9.639238313247697e-06,0.0010407102497055,65.47621273668935,0.0,-0.0010013811811098,0.0127618524204855,-1.495236648233532e-06,1.5396852281424234e-05,-0.0004732032304318,-0.0020032843624427,-0.0004732411912439,-194.9780429239661,-162.0480329469717,21.682503656119746,0.001944569870824,0.0010412123896352,-0.0024447034478781,4879.886955920297,173.4029625204428,-0.0319569625702851,200.0713509652188,173.37442700438783,0.0,-77.41217658310096,0.0002872086673124,-0.0002023812326717,-1.815878432655108e-05,166.88354510102928,65.57341901868818,0.1443098813172937,-4861.375259016356,0.0,0.0023804892346879,-77.47467219197743,6.283175667941273,-1.1966666104772669e-05,1.999924608818884,65.47352940260332,0.0062018277386928
65.57523598329972,-9.65069803043462e-06,0.0010404992240347,65.4765996024138,0.0,-0.001001227519264,0.0127169882703723,-1.656921398653403e-06,1.534095365208611e-05,-0.0004731991387536,-0.0020033295727064,-0.0004732371595626,-194.97474196941576,-162.0447507119342,21.682631075356795,0.0019445335208943,0.0010410018502064,-0.0024447524350352,4880.1036710038825,173.36754271980848,-0.0319540884480056,200.0756134613067,173.33898198298755,0.0,-77.41160254562139,0.0002875791906559,-0.0002026225852674,-1.817462248341353e-05,166.8870060737306,65.57378952515346,0.1443015049464957,-4861.38218868032,0.0,0.0023804440495828,-77.47417200579704,6.283175656481556,-1.178213648394184e-05,1.993812204563678,65.47391276093315,0.0062107931743266
65.57560729738564,-9.66179372302917e-06,0.001040288900528,65.47698512099569,0.0,-0.0010010744213652,0.0126722822214516,-1.8158519802003925e-06,1.5284170678895813e-05,-0.0004731950570225,-0.0020033745278567,-0.00047323314525,-194.971482634915,-162.04149067930297,21.68275804665678,0.0019444973972984,0.0010407920881184,-0.0024448008947843,4880.320387378365,173.3322506023566,-0.0319512106049203,200.07982759205368,173.3036583696941,0.0,-77.4110295135346,0.0002879525168954,-0.0002028559476816,-1.819206481108131e-05,166.89044453233532,65.57415871772692,0.1442931580159929,-4861.389117764053,0.0,0.0023803993465458,-77.4736741436835,6.283175645385863,-1.1604427953409624e-05,1.9779341091405007,65.4742947619998,0.006219657098899
65.57597731717902,-9.672596090881972e-06,0.0010400792808485,65.47736929773255,0.0,-0.0010009218955765,0.0126277339140075,-1.969278966792351e-06,1.5226629552358047e-05,-0.0004731909885009,-0.0020034192168953,-0.0004732291448478,-194.96826204266023,-162.0382537996405,21.68288457160008,0.0019444615096176,0.0010405830966716,-0.0024448488725281,4880.537105039303,173.2970853681576,-0.0319483290139772,200.08399632756908,173.26845612186665,0.0,-77.41045705612567,0.000288328473646,-0.0002030828573751,-1.821106826747766e-05,166.89385939687352,65.57452660405137,0.1442848404166907,-4861.396046266526,0.0,0.0023803550833582,-77.4731789494914,6.283175634583495,-1.1436127564816834e-05,1.952368093452704,65.47467540965634,0.0062284250920036
65.57634604439191,-9.683172026723157e-06,0.001039870366682,65.47775213739766,0.0,-0.0010007699487191,0.0125833429359316,-2.1148768343641817e-06,1.5168470196712752e-05,-0.0004731869341846,-0.0020034636379918,-0.0004732251572159,-194.965077406778,-162.03504013768924,21.68301065176283,0.0019444258583114,0.0010403748692418,-0.0024448963964682,4880.7538239822725,173.26204623331324,-0.0319454436496736,200.08812262454347,173.23337515606192,0.0,-77.40988513025125,0.0002887069185114,-0.0002033047691985,-1.8231564701416493e-05,166.8972504716971,65.57489319131903,0.1442765520407054,-4861.402974186718,0.0,0.0023803112354221,-77.47268639932614,6.283175624007559,-1.1279321008421643e-05,1.9172393798321476,65.47505470821463,0.006237103257001
65.57671348108124,-9.69358489899482e-06,0.0010396621599415,65.47813364474462,0.0,-0.0010006185861632,0.0125391088488501,-2.2507404516632808e-06,1.5109841261643047e-05,-0.0004731828899573,-0.0020035077970453,-0.0004732211863525,-194.96192725144203,-162.0318490611229,21.68313628871678,0.001944390436197,0.001040167399166,-0.0024449434792791,4880.97054420286,173.2271324356283,-0.0319425544878449,200.0922081941568,173.1984154105737,0.0,-77.4093142502357,0.0002890877211007,-0.0002035230618247,-1.825346493338144e-05,166.90061826117187,65.57525848632561,0.144268292781371,-4861.409901523618,0.0,0.002380267793956,-77.4721959303728,6.283175613594687,-1.1135630129397584e-05,1.8727200287003725,65.47543266195525,0.0062456949465496
65.57707962968614,-9.703894245360045e-06,0.001039454662398,65.47851382485743,0.0,-0.0010004678117621,0.012495031195734,-2.37544840710623e-06,1.5050896330045542e-05,-0.0004731788599006,-0.0020035517086077,-0.000473217228101,-194.9588087710196,-162.02867923357675,21.68326148402887,0.0019443552275559,0.0010399606797763,-0.0024449901690373,4881.187265696671,173.19234318470075,-0.0319396615056205,200.09625613157272,173.16357682129632,0.0,-77.40874409064858,0.0002894707551189,-0.0002037390311683,-1.8276663459914943e-05,166.90396398010697,65.57562249541763,0.1442600625331776,-4861.416828276222,0.0,0.0023802247151113,-77.47170783798039,6.283175603285341,-1.1006414180265642e-05,1.819028095816688,65.4758092747889,0.0062542083935608
65.57744449297122,-9.71415487798218e-06,0.001039247875476,65.4788926821787,0.0,-0.0010003176278281,0.0124511094813616,-2.4879385690281007e-06,1.4991789273190403e-05,-0.0004731748445712,-0.0020035953928414,-0.0004732132818691,-194.955718694177,-162.02552876036629,21.6833862392612,0.0019443202112067,0.0010397547046798,-0.0024450365022674,4881.403988459324,173.15767775171352,-0.0319367646813092,200.10027003983365,173.12885928222016,0.0,-77.40817466890677,0.0002898559088155,-0.0002039538706659,-1.830104261774089e-05,166.90728941113477,65.5759852245647,0.1442518611913352,-4861.423754443536,0.0,0.0023801819666751,-77.47122209023922,6.283175593024708,-1.0892471296845133e-05,1.7564265642411034,65.47618455124002,0.0062626524824762
65.57780807396466,-9.724417126622696e-06,0.0010390418003855,65.4792702210013,0.0,-0.0010001680351506,0.0124073431377486,-2.587464081137748e-06,1.4932670600722412e-05,-0.0004731708403391,-0.0020036388735324,-0.0004732093512428,-194.9526550665802,-162.02239539811586,21.683510555970305,0.0019442853625096,0.0010395494675659,-0.002445082495097,4881.620712486456,173.12313539402888,-0.0319338639943076,200.1042522338082,173.0942626300612,0.0,-77.40760637402455,0.0002902430731369,-0.0002041686767283,-1.8326475825738146e-05,166.9105966977415,65.57634667942382,0.1442436886529623,-4861.430680024573,0.0,0.0023801395367714,-77.47073829525553,6.28317558276246,-1.0794241545661296e-05,1.6852220562436406,65.47655849596268,0.006271032889368
65.57817037600778,-9.73472689663732e-06,0.0010388364385734,65.47964644619402,0.0,-0.0010000190330447,0.0123637316576424,-2.6736680614346367e-06,1.4873684857027364e-05,-0.0004731668507683,-0.002003682179209,-0.0004732054326833,-194.94961525708476,-162.01927656560102,21.683634435707248,0.0019442506522621,0.0010393449623819,-0.0024451281940676,4881.837437773716,173.0887154005407,-0.0319309594251539,200.10820572475,173.05978677908826,0.0,-77.40703911296677,0.0002906321310577,-0.0002043844501485,-1.835283118180819e-05,166.91388833528785,65.57670686533771,0.1442355448158192,-4861.437605018354,0.0,0.0023800973831187,-77.47025655957387,6.28317557245269,-1.0711955910293788e-05,1.605763331468332,65.47693111302067,0.0062793586290346
65.57853140268784,-9.745124851279205e-06,0.0010386317906136,65.48002136196136,0.0,-0.0009998706194261,0.0123202744350133,-2.746469609318011e-06,1.4814967818770096e-05,-0.0004731628760228,-0.0020037253409047,-0.0004732015260248,-194.94659561635007,-162.01616941940952,21.68375788001736,0.0019442160489433,0.001039141183252,-0.002445173642853,4882.054164316772,173.0544170628432,-0.0319280509555221,200.1121345522614,173.02543151808374,0.0,-77.40647288479538,0.0002910229726674,-0.0002046020779677,-1.8379974837383032e-05,166.9171670966647,65.57706578733051,0.1442274295786689,-4861.4445294239,0.0,0.002380055466145,-77.46977690319468,6.283175562054735,-1.0645433184066778e-05,1.5184395787089224,65.47730240714003,0.0062876398146557
65.57889115782221,-9.7556466150557e-06,0.0010384278572739,65.48039497231333,0.0,-0.0009997227909139,0.0122769709286266,-2.8059911228515977e-06,1.4756643745691172e-05,-0.0004731589140549,-0.0020037683899325,-0.0004731976333582,-194.94359371199383,-162.01307105443135,21.683880890440115,0.0019441815209459,0.0010389381251021,-0.0024452188625305,4882.270892111303,173.0202397829807,-0.0319251385681669,200.11604153865892,172.9911966827704,0.0,-77.40590788807899,0.0002914154895105,-0.0002048223379512,-1.8407773268183028e-05,166.9204358328709,65.57742345024226,0.1442193428411741,-4861.451453240245,0.0,0.0023800137685629,-77.4692991598972,6.283175551532971,-1.059416252020174e-05,1.4236785096621576,65.47767238323956,0.0062958834782872
65.579249645385,-9.766323208157886e-06,0.0010382246386521,65.48076728189795,0.0,-0.000999575542953,0.0122338204730517,-2.852629053453811e-06,1.4698824479566204e-05,-0.0004731549664462,-0.0020038113589304,-0.0004731937531303,-194.9406072121101,-162.00997853145017,21.684003468509093,0.0019441470355233,0.0010387357820894,-0.0024452638928691,4882.487621153009,172.9861828435712,-0.0319222222469868,200.11992939719636,172.9570820388743,0.0,-77.40534432620353,0.0002918095622006,-0.0002050459082258,-1.843609561920991e-05,166.9236974459332,65.57777985864657,0.1442112845036137,-4861.458376466423,0.0,0.0023799722541554,-77.46882316292057,6.283175540856378,-1.0557488070595464e-05,1.321944263996243,65.47804104560576,0.0063040978073116
65.57960686961249,-9.777180461732104e-06,0.0010380221349886,65.4811382948206,0.0,-0.0009994288699439,0.0121908225278348,-2.886973365489779e-06,1.4641608025990971e-05,-0.0004731510336181,-0.0020038542808212,-0.000473189884983,-194.9376323668988,-162.00688887406116,21.68412561575156,0.0019441125598251,0.0010385341497882,-0.002445308781638,4882.704351437599,172.95224568367263,-0.031919301977063,200.1238022464588,172.92308738295768,0.0,-77.40478209143238,0.0002922050758006,-0.000205273354209,-1.846481619087552e-05,166.9269548915389,65.57813501694311,0.1442032544675421,-4861.465299101471,0.0,0.002379930878426,-77.46834906258357,6.2831755299991245,-1.0534567289370375e-05,1.2137351359949398,65.47840839907238,0.0063122927596081
65.57996283482667,-9.78823915931142e-06,0.0010378203454762,65.48150801497916,0.0,-0.0009992827653902,0.012147976411534,-2.909715581115688e-06,1.4585077235480129e-05,-0.0004731471153717,-0.0020038971865299,-0.0004731860291373,-194.9346664656273,-162.0037992408751,21.6842473336888,0.0019440780631712,0.0010383332234163,-0.0024453535537578,4882.9210829608,172.91842769694546,-0.0319163777445925,200.1276631443554,172.88921239675074,0.0,-77.40422122310214,0.000292601920004,-0.0002055051316352,-1.84938157832732e-05,166.9302110068021,65.57848892934852,0.1441952526346583,-4861.472221144428,0.0,0.0023798896192673,-77.46787686480009,6.283175518940427,-1.0524209455713691e-05,1.099581133912339,65.47877444869385,0.0063204758306403
65.5803175455036,-9.799515779048392e-06,0.0010376192699143,65.48187644678838,0.0,-0.000999137222051,0.0121052815358734,-2.921700742449947e-06,1.4529299750030413e-05,-0.0004731432105426,-0.0020039401056964,-0.0004731821868244,-194.9317076100055,-162.0007069699895,21.68436862383565,0.0019440435163229,0.0010381329987073,-0.0024453982377057,4883.137815718355,172.8847283246186,-0.0319134495369129,200.1315143105309,172.8554568422112,0.0,-77.40366217894156,0.0002929999763167,-0.0002057416029038,-1.8522982852037238e-05,166.93346846491426,65.5788415999923,0.1441872789078548,-4861.479142594334,0.0,0.0023798484506439,-77.46740616164537,6.283175507663807,-1.052527036610673e-05,0.9800413839928868,65.47913919901198,0.0063286531610729
