RL,FxRR,yaw,vx,FxFL,sideslipFL,roll,az,pitch,FyRL,sideslipRL,FyFR,FR,FyRR,pitchrate,brake,sideslipRR,x,RR,longslipRL,slip1,sideslipFR,FxFR,longslipFL,ay,longslipFR,yawrate,signal,vy,steeringangel,FyFL,rollrate,signal,FL,gas,slip,longslipRR,ax,y,FxRL
3.697871674133665,5377.611528601604,-0.0128169407768864,1.0346913067669667,-155.55179034568135,-0.0189394747367977,-0.0012501351317846,0.0544634867526011,-0.0165834932768766,-693.1963808969153,0.0077912186840668,-1180.2917995158484,3.2906968744932987,445.9936112944315,-0.1000339221599358,0.0,-0.028360195305476,9976.06990898927,7.484890278907718,0.0483671622636389,6.275835591653042,0.018942576999045,-153.68089279510588,-0.0014341251881876,-0.1529608465090509,-0.0014559225838945,0.003625576571557,0.0,-0.0075702671079612,0.0009242605186547,1178.530795998567,0.0043639059970553,0.0,3.272306606931389,0.3745927623483847,-0.0073497155265445,0.3738296657717464,6.86457851029772,-138.6480196264247,5874.289293068063
3.7284380917216393,5438.100238743728,-0.0127735182968065,1.100449723024752,-139.7863393059175,-0.0164479212476345,-0.0012014744125503,0.0797668831183277,-0.0175570623235759,-606.4599723838627,0.0035528960638073,-1089.3768735405529,3.486110888685269,421.3593461928906,-0.0948946118177026,0.0,-0.0287207301106779,9976.08062392712,7.44943013628251,0.036334068554115,6.274863740024872,0.0184611242722594,-145.58841464550235,-0.0013777858692145,0.0030283150759062,-0.00141324308973,0.0052363413434352,0.0,-0.0091222323961299,0.0012730112275595,1090.0649766921272,0.0053512971119638,0.0,3.4604164276858875,0.3703266561341768,-0.0083215671547144,0.3760839854891117,6.538505452731672,-138.64824164729535,5255.977849950142
3.831705864862665,5493.729523070294,-0.0127177531294405,1.1662582822438683,-142.58358139265872,-0.0144730906223681,-0.0011379221002405,0.1247958848276532,-0.0184741352265017,-380.73279750931545,0.001877005230478,-1036.282853314837,3.6785191146466634,417.4336698123257,-0.0889659632171649,0.0,-0.0268609310845517,9976.09199196615,7.247628942019082,0.0294761340291686,6.274629550539288,0.0174965008730805,-144.21369185167498,-0.0012673780757989,0.0135881170515294,-0.0013280234318284,0.0057801489537483,0.0,-0.0099436264759272,0.001275376318558,962.5182953291448,0.0073337668283008,0.0,3.6492508017849694,0.3653167286274762,-0.0085557566402978,0.3595259659530227,6.530983477449353,-138.6484833687671,5192.812452976886
4.009377356612694,5546.919764458104,-0.0126613859821125,1.2322212283698215,-146.79081519174383,-0.0130119158326216,-0.001050423511272,0.1615687745696859,-0.0193281263710969,-271.8285399305692,0.0021194838292503,-970.7826990545898,3.867010312778993,408.2950192687357,-0.0823992033282217,0.0,-0.0231873573439364,9976.104017437186,6.930167179547692,0.0287846732965666,6.274937725561129,0.0160728386297204,-145.07463020062266,-0.0012810563846646,-0.0015601896902402,-0.0013271927832814,0.0054391944255527,0.0,-0.0101305890817856,0.0020811083041474,852.6060203387232,0.0099234132528735,0.0,3.8381285241107967,0.3600014429690442,-0.0082475816184573,0.3267357514981907,6.600592626440378,-138.64873704826044,5253.982025274785
4.204851883983241,5595.573642606434,-0.0126100012570146,1.2985874051424686,-148.57443707360747,-0.0117307116973023,-0.0009380371821482,0.1925716804722131,-0.020113595364962,-251.7449416047575,0.0023577541328076,-895.6778693971227,4.054711978556595,397.3197988811325,-0.0753353948046077,0.0,-0.0194489264300316,9976.116704544756,6.542640300417866,0.0292464765226718,6.2753155031134735,0.0146386940006038,-146.08002752383396,-0.0013041829997047,-0.0117574648156927,-0.0013390210994047,0.0048759364108456,0.0,-0.0101909493288137,0.0032784344891807,762.2354922097812,0.0122377523757572,0.0,4.027864131439176,0.3542168722735782,-0.0078698040661126,0.2807667127456162,6.659854158491933,-138.64899927415135,5298.081302182938
4.401664852295427,5637.710397643198,-0.0125642716604067,1.365399735616359,-149.29249784159342,-0.0105708161454993,-0.0008058807444628,0.2114052273256061,-0.0208265873214121,-245.71564688717297,0.0022822269395071,-818.0910290055698,4.243061390736404,399.2247148308043,-0.0679674531594124,0.0,-0.0162236597361625,9976.130057561517,6.110136004368514,0.02962096566244,6.275654823748728,0.0131497707202604,-146.92854519653272,-0.0013154730778091,0.0018441846615143,-0.0013391767316522,0.0043183086046783,0.0,-0.0102576916238876,0.0043468627520806,683.5983952490135,0.0139250005062347,0.0,4.218461256653892,0.3481804833428885,-0.0075304834308576,0.2231828558982111,6.705752038259888,-138.64926993263606,5328.254607549056
4.598677964931849,5669.69392383051,-0.0125244004039045,1.4326063111031202,-149.7735340014234,-0.0095143212747202,-0.0006589031796451,0.2248008239988216,-0.0214651529812997,-240.61412873780813,0.0023169536367469,-739.212680120161,4.432171162057272,439.5450261583365,-0.0604892076617879,0.0,-0.0132463344716136,9976.144080544676,5.648982040677938,0.029865014263735,6.2760897265275615,0.0116769200267484,-147.47312209773503,-0.0013210199753073,0.0469856210926086,-0.0013283310878727,0.0036884903915963,0.0,-0.0101453780733952,0.0052389616919852,613.2735254652223,0.0153398465580415,0.0,4.410126260192322,0.3421128399088383,-0.0070955806520244,0.1551461671608213,6.739511916543118,-138.64954828052538,5350.229671069193
4.801506927119379,5780.092131945141,-0.0124923295107757,1.5001260136800565,-150.58856118720234,-0.0084654873813476,-0.0004964368995194,0.2333704904690528,-0.0220287527528437,-266.2045491694485,0.0030487599370321,-663.4447951524029,4.6212801916465525,574.5874297926956,-0.052985084349324,0.0,-0.009776628212077,9976.15877676714,5.165049286544528,0.0304622188035611,6.276836736268555,0.0103742870959154,-147.92213701407667,-0.001335837336386,0.1060052003873616,-0.0013313121485589,0.0027661706358394,0.0,-0.0095090484646109,0.00645007423162,549.1670047998142,0.0170720852076784,0.0,4.603111864679801,0.3361936379979731,-0.0063485709110317,0.0768849247578572,6.823604419092388,-138.64983082449714,5371.631471608193
4.951324108211363,5128.649767546857,-0.0124737287094648,1.5663361384723555,-135.00967572830663,-0.0079642678016096,-0.0003139695374799,0.2626115511167247,-0.0225167818951779,-373.4769572544831,0.0051117899039291,-589.2119033415703,4.805370464903855,659.2719838468447,-0.0450764002945669,0.0,-0.0050779101597458,9976.17414909521,4.999328643029459,0.024109035911573,6.277941610941777,0.0085269638978393,-126.38946245646468,-0.0010175621355785,-0.0634814573620025,-0.0010749351301335,0.0008779619967984,0.0,-0.0082056311942246,0.0086148524422134,491.4387356840403,0.0190950955330758,0.0,4.796569978757792,0.3329562186673244,-0.0052436962378088,0.0331959363957587,6.139447917286919,-138.6501108718898,4889.251836544554
5.15669349913027,4984.354219811736,-0.0124708891007063,1.62871395211628,-131.6438792045657,-0.0072191219394719,-0.0001217340841102,0.2687573918649096,-0.0229199195103734,-482.26223819341874,0.0049655860454441,-488.2784100316408,4.974753964456135,475.08588102402825,-0.0363471464205129,0.0,-0.0028140493645122,9976.190154402708,5.10885564291594,0.026663085858895,6.278425112334044,0.0067622071202441,-136.93473344562463,-0.0010637223148245,-0.0189254625129169,-0.0013095929842728,5.252758245678059e-05,0.0,-0.0077503530836147,0.0115109314376618,454.9946947103905,0.0189399205550409,0.0,4.971514691663268,0.3352539281535949,-0.0047601948455423,0.0242993944540124,6.057450486678471,-138.6503889772876,4912.707221161216
