vy,slip,RL,FyFR,gas,RR,sideslipFL,steeringangel,FxRR,longslipRL,ax,pitchrate,slip1,FyFL,longslipRR,FyRR,longslipFL,x,FR,yaw,ay,y,sideslipRL,FxRL,FxFL,FxFR,rollrate,FL,signal,roll,sideslipFR,yawrate,longslipFR,FyRL,vx,az,sideslipRR,brake,signal,pitch
-0.0024285854198754,0.0,1.806189237402345,-1217.690742033024,0.0952109806141724,1.8016892524513373,-0.0149508410685065,0.0,2277.513553238059,0.0126222120770504,2.750048796533213,-0.0398392012681941,0.0,1189.028324238914,0.0126930404945948,1816.7276952390137,-0.0007607116232955,4564.054281044474,1.541107965418833,-0.0342895296554904,-0.0371567143631204,-4850.898227052362,0.0166131509664944,2276.1093820787,-102.43832998991508,-102.11835481649317,0.0047700233861518,1.5398046727156318,3.479724272889841,-0.0003826544574405,0.0154009905824621,4.959182008923589e-05,-0.0007657935422974,-1841.8817730936248,0.4944180702849584,0.0510516158896038,-0.0164841513121337,0.0,0.0,-0.007364183849043
-0.0027584654337952,0.0,1.8581761165331463,-1056.7200193248943,0.0964428511771106,1.85322602950212,-0.0126357419726537,0.0,2198.0611605293034,0.0119978389267005,2.6501812654175074,-0.0338174779797116,0.0,1034.0262034319885,0.0120604222334409,1556.8866762673788,-0.0007419463340864,4564.059370581825,1.6139235012662878,-0.0342890725128603,-0.0297841393436153,-4850.898427807855,0.0139148479100208,2195.891379581264,-101.2392524569894,-101.0424023947273,0.0053704116317373,1.6124422563073366,3.694233404331863,-0.0003315415657673,0.0129417091057893,4.3987477485303145e-05,-0.0007457012913333,-1577.1679713334418,0.5214529454204087,0.0420457655494969,-0.0138127902116709,0.0,0.0,-0.0077292826215659
-0.0030153776769725,0.0,1.910171648013707,-900.8328158882628,0.0974682984326779,1.9037673331304297,-0.0104565776102581,0.0,2108.3288548271025,0.0114045237466698,2.538259052017525,-0.0280315944328913,0.0,883.3542626018154,0.0114455711741685,1309.9785884220437,-0.0007187089036072,4564.064724424791,1.683895047796243,-0.0342886542372764,-0.0229400228235613,-4850.898640524167,0.0114540412353043,2107.2571591943324,-100.0143718977972,-99.91684149732232,0.0058384432439108,1.6822547963299157,3.90541797506326,-0.0002751512552985,0.010658814719745,3.9431901351182e-05,-0.0007206951434253,-1325.1255304115855,0.5474183926165807,0.0350609705409522,-0.0113727330202861,0.0,0.0,-0.0080354149896514
-0.0032046693843636,0.0,1.9646032488377303,-751.8523177264176,0.098416195338958,1.9569782849758712,-0.0084553397146991,0.0,2031.3811876320533,0.0109283734299837,2.4408786381987864,-0.0225576709021878,0.0,739.7001343620448,0.0109476931812167,1081.57108374749,-0.0007038099125595,4564.070331785777,1.7509417160613694,-0.0342882833671115,-0.0161110708671744,-4850.898864130831,0.0092350832402046,2030.807631206884,-99.37654127227354,-99.40888824640726,0.0061700954395572,1.7491973085214447,4.1130879332249055,-0.0002148331870122,0.0085527489830218,3.512345249898038e-05,-0.0007047223409478,-1092.1169879743702,0.5723440855221827,0.0299330327263976,-0.0091845459365003,0.0,0.0,-0.0082853398814122
-0.0033267382613315,0.0,2.0190623728475816,-611.8204585141627,0.0992708162839715,2.010528681123045,-0.006627264143487,0.0,1954.4356140209752,0.010484939294116,2.343324953510864,-0.0174359710703311,0.0,604.8728425570615,0.0104864059264413,874.7804536958396,-0.000690987302314,4564.076182799573,1.8155047944614424,-0.0342879485689839,-0.0093547248786202,-4850.899097617607,0.0072590032952505,1954.12669723018,-98.68307046553792,-98.83735613870682,0.0063721800183341,1.8136946341454048,4.317056389871754,-0.0001519153088935,0.0066426823747565,3.214275707727739e-05,-0.000691215338488,-880.6987233233489,0.5962951271161103,0.0266301720588572,-0.0072450052229411,0.0,0.0,-0.0084824548285025
-0.003384135668253,0.0,2.073987728615778,-481.7744197036185,0.1001054287981388,2.064819731239026,-0.004977040323346,0.0,1882.9646182117676,0.0101203010403149,2.252718886267784,-0.0126815735224923,0.0,479.6506078754945,0.0101063036953612,690.6999477760218,-0.0006805765260186,4564.082267799917,1.8776731320954687,-0.0342876427456023,-0.0030650571524643,-4850.899339992029,0.0055173216236237,1882.8856709900776,-98.07766198717977,-98.34131206551322,0.0064489176932931,1.8758324373825304,4.517139787160284,-8.767033024499424e-05,0.0049229476952484,2.9294953950390355e-05,-0.0006802285892354,-692.19521555849,0.6192909201121494,0.0233696366688564,-0.005539708893742,0.0,0.0,-0.0086303508790045
-0.0033807677006187,0.0,2.128355004221849,-362.3417298002766,0.100842253170105,2.1187912964512106,-0.0035043202144008,0.0,1816.853373332732,0.0097942498139362,2.168707381651904,-0.0083143684419936,0.0,364.7878959933409,0.0097662636028264,528.870318999442,-0.0006711808449264,4564.088577701788,1.9377581512305355,-0.034287364222534,0.0028536448833914,-4850.899590317356,0.0039953745076657,1817.000041938913,-97.5842461691866,-97.95045682741258,0.0064073982651327,1.9359189986482013,4.713158063538156,-2.331566481976614e-05,0.0033916089772213,2.6739286578303462e-05,-0.000670322477857,-526.2437420325545,0.6414101855968268,0.020722974062708,-0.0040559088195417,0.0,0.0,-0.0087328233016173
-0.0033207528089545,0.0,2.182010073258936,-253.91107958939213,0.1014711351616988,2.172271766042165,-0.0022011716953202,0.0,1755.769287293028,0.0095053102013789,2.0909274267238165,-0.0043405874894,0.0,260.53602545490537,0.009464645999487,388.25922584162464,-0.000663176799943,4564.095104128402,1.995970807091644,-0.0342871092816392,0.0083201457556149,-4850.899847720557,0.0026769689786233,1756.1298070092016,-97.19023822401522,-97.64827372106726,0.0062568216487801,1.9941626525100749,4.90493481578747,4.001620374013048e-05,0.0020419032551448,2.4494348668869906e-05,-0.0006618911675887,-381.8044131474531,0.6627181958702497,0.0182774574495608,-0.0027759648802448,0.0,0.0,-0.0087937869270886
-0.0032076161868358,0.0,2.234479399884528,-156.21338430642552,0.101991493982333,2.225000162484097,-0.0010759392171433,0.0,1699.431564342598,0.0092482547860207,2.0193271471444256,-0.0007736486726843,0.0,167.24645468375732,0.0091905036173534,267.9455702049068,-0.0006569583944936,4564.101839335607,2.052517494426312,-0.0342868749267518,0.0132358784733589,-4850.90011139233,0.0015744590731043,1700.3861390065442,-96.90767865620693,-97.44355546258588,0.0059726205360582,2.0507738324255183,5.092297457775744,0.000101165278619,0.0008460671207885,2.2996150322077443e-05,-0.0006552575987229,-258.13800144223904,0.6832768007652186,0.011412128890479,-0.0017058375245836,0.0,0.0,-0.0088172235286719
-0.0030359561281203,0.0,2.285609502279649,-68.5226921535058,0.1024136430715999,2.276947879383397,-9.842798522838904e-05,0.0,1647.2153136092984,0.0090188598383952,1.952545135295614,0.0023783044932536,0.0,85.16900748365877,0.0089468100765488,168.62678398013722,-0.0006514085615194,4564.1087761675,2.107613794818575,-0.0342866185249407,0.0205057855405093,-4850.900380534027,0.0006601994171295,1648.2189676950684,-96.63476479455149,-97.2719465170442,0.0055590228118423,2.105950903160072,5.275077375771785,0.0001586706620482,-0.0001874165755724,2.891342298821088e-05,-0.000649909272058,-154.97403083307685,0.7031400225568724,0.0032596493386041,-0.0008562885127878,0.0,0.0,-0.0088072815647104
