ax,FxRR,roll,FyRR,sideslipRL,longslipFL,longslipRL,signal,vy,FyFL,signal,rollrate,FxFR,FyFR,x,az,ay,longslipRR,steeringangel,pitchrate,sideslipRR,RR,brake,slip1,sideslipFR,slip,FyRL,vx,FxRL,FxFL,gas,FL,pitch,yaw,yawrate,y,longslipFR,RL,sideslipFL,FR
5.533016078458597,4593.046162074951,-0.000848182943153,2623.363427357222,0.0299874741412261,-0.0013385939971294,0.0389197482016976,0.0,0.0013454134966928,1952.6991562344867,0.0,-0.0040456932685858,-146.6175180960529,-1998.117995953875,9976.002126234243,0.0312238417830236,-0.0716394641660454,0.0676875559327092,-0.0001076933164329,-0.0944880089503197,-0.0383658540211877,3.1417096884510944,0.0,0.0,0.031495689023786,0.0,-2699.707419434164,0.4633785802701146,4546.2043492991015,-147.14652251963776,0.2377083870326476,1.5234464185627237,-0.006338309289132,-0.0130060321949747,0.0008975207340179,-138.64711278756926,-0.0014214824133989,2.402121722101575,-0.0290670806681521,1.5244453075331723
5.570949660829184,4692.29685558744,-0.000878581536021,2646.7593912794773,0.0279051540881772,-0.0012897828071312,0.0360531872938419,0.0,0.0006836017393032,1838.5707447778957,0.0,-0.0021328674243629,-144.88350262245794,-1935.7578603542383,9976.007064823963,0.0362094362944092,-0.0300831878762836,0.0576578995540429,-0.0001262352312846,-0.094855509436595,-0.0349332966829833,2.9150052748517803,0.0,0.0,0.030528734114208,0.0,-2610.878619884722,0.5188517289718221,4496.373761390237,-146.24659025202158,0.2328626453222775,1.695043282164894,-0.0072861788769878,-0.0129960470342863,0.0010174427684731,-138.64716750921713,-0.0013832621271572,2.415781700615972,-0.0269604179725067,1.6975489837770656
5.556734913973894,4651.914322428506,-0.0008874389361856,2634.0096825008195,0.0275701136625524,-0.0012648364992985,0.0351571137945878,0.0,0.0002966362943263,1714.8735829320412,0.0,0.0001393883250195,-143.48382022194247,-1851.100499666417,9976.012560820856,0.062956078173966,-0.0318520511532848,0.0389996572614006,-0.000101739387776,-0.0941383443780701,-0.029213374244944,2.570344312093626,0.0,0.0,0.0287965268692526,0.0,-2546.4826580004246,0.5747960803961092,4510.9510284565895,-146.15940126808658,0.227598009968351,1.866469511215156,-0.0082317149636009,-0.0129876565827791,0.000597495986454,-138.64723433432,-0.0013395587075486,2.487224498197859,-0.0252957669065122,1.8685373569246149
5.310421399784215,4365.083797658524,-0.0008758100256437,2479.427564609745,0.0264885051501856,-0.0011918853757935,0.0309499939354026,0.0,-0.0003484306957112,1623.3146142108344,0.0,0.0018452495395665,-137.14680390064834,-1720.9805354024584,9976.018610792547,0.0794989750628833,-0.1291858290485006,0.0300205932420522,-1.1013025872092078e-05,-0.0920695647124267,-0.0244236209930395,2.493266931091076,0.0,0.0,0.025906630502358,0.0,-2526.5115481659177,0.6293725612111243,4384.847080490333,-139.57912164966248,0.2253200414566012,2.0328491531070267,-0.0091629803091769,-0.0129853600445145,4.622900990423068e-06,-138.64731304063363,-0.0012367816566035,2.512141963986781,-0.0246195217583462,2.0328059256996784
5.193430955028469,4270.105106450287,-0.0008512767402136,2306.0493727289168,0.0228101039486361,-0.0011650257843414,0.0277913730157312,0.0,-0.0013363978750843,1536.0270238040089,0.0,0.0029641334146469,-134.63374671306022,-1577.4659202594476,9976.02519415048,0.07653341453472,-0.077703941737345,0.0284051049938437,9.212105958374566e-05,-0.0886353584131235,-0.0228240833507983,2.577999211795365,0.0,0.0,0.0238637292432937,0.0,-2392.5846261274937,0.6819409464095986,4276.760170359888,-135.35018926915353,0.2253959215228455,2.187953806286934,-0.0100657413528351,-0.0129849817799254,0.0001305641283654,-138.64740755767988,-0.0012009521324957,2.571658165346938,-0.0229548238156632,2.188512138259972
5.061741706818501,4166.893666398805,-0.000813894866161,2152.467832736036,0.0202569912748556,-0.0011154353959414,0.0252584180006591,0.0,-0.0020043054794876,1416.3754234504063,0.0,0.0044065207487634,-131.0156026044949,-1462.018502948157,9976.03229683939,0.0801212813473592,-0.0486129000605153,0.0260162400074089,0.0001857635948063,-0.0841180291460151,-0.0205598431877601,2.657663920353097,0.0,0.0,0.0223412794390465,0.0,-2184.497331965133,0.7333647263754259,4156.981045463588,-131.97461451554403,0.2249180886980397,2.337518229906196,-0.0109281111092857,-0.0129829328200488,0.0002270957673585,-138.64751713816716,-0.001150115362571,2.6511413315882053,-0.0207102312449464,2.3390723139324905
4.943784903746854,4064.1669534989546,-0.0007623527708187,1955.732767760612,0.0182934665001005,-0.0010819492235203,0.0237449245726201,0.0,-0.002584396842212,1293.2722934668293,0.0,0.0057046534632273,-128.13058793187392,-1348.74627557449,9976.039906358354,0.0812108370464855,-0.0690884365814514,0.0241224625418226,0.0003157950670369,-0.0786364797048103,-0.0179251347758745,2.7510178447147093,0.0,0.0,0.020249774693765,0.0,-1995.741734739692,0.7834983228325704,4059.979311646696,-129.14634031076056,0.2245376918586434,2.4813844515487102,-0.0117398659534741,-0.0129810377450337,0.0001591936161584,-138.64763911310837,-0.0011099022359428,2.7524695181082013,-0.0189529787421462,2.4832186402929164
4.813272131992278,3953.349661066926,-0.0006998193912159,1754.6101411319803,0.0159579309539036,-0.0010480783239216,0.0222132515035876,0.0,-0.0032131091345096,1181.7500712438991,0.0,0.0066576056769057,-125.3286614406949,-1223.8772023270117,9976.048010386136,0.0799715057629637,-0.058629023909055,0.022552681248138,0.0004829653825872,-0.0723443679190208,-0.0158226578117541,2.8528044755042656,0.0,0.0,0.0180522214245838,0.0,-1797.8983959227787,0.8324060346883618,3951.43133180469,-126.17383759574436,0.224140390500611,2.6198614596673995,-0.012492215725492,-0.0129794948086596,0.0001607299813967,-138.6477737016775,-0.0010663396923414,2.856146077641542,-0.0172707550316741,2.622102246359028
4.690449562693166,3850.949403903701,-0.0006291468124643,1563.4784444343186,0.0138211284271515,-0.0010203239851497,0.0210991680421803,0.0,-0.0036975946793282,1070.7706236767356,0.0,0.007389613715061,-123.07573564678256,-1102.6155689832503,9976.056596049506,0.0722682679197324,-0.0380167156398831,0.021368019812935,0.0006749302204082,-0.0654598256905658,-0.013848894596537,2.96139688990151,0.0,0.0,0.0160882112581024,0.0,-1589.5698850979402,0.8800111807347303,3848.718903753235,-123.73913351483094,0.223931340354855,2.7530855036618926,-0.0131781708565645,-0.0129778018477138,0.0001698109886718,-138.647920116891,-0.001033366247071,2.96601925709108,-0.0154532293661831,2.7555639122466653
4.572264386696771,3753.529363788825,-0.000551561116055,1375.4753925780394,0.0119726676654388,-0.000994611985821,0.0202248096003568,0.0,-0.0040378938147804,961.5149839097608,0.0,0.0080391321059571,-121.22706278291447,-987.5809631052456,9976.065650807335,0.0673619281342422,-0.0302952898281095,0.0203952183074467,0.0008935708370428,-0.0582205201638129,-0.0119272154119677,3.0721018637599817,0.0,0.0,0.0141632130633457,0.0,-1392.1728578548148,0.9263939453241592,3751.5773208275855,-121.68468804901836,0.2237164526218591,2.8818241548904298,-0.0137931813140595,-0.012976241112611,0.0001420408404585,-138.6480765898887,-0.0010030849786045,3.0792590175986767,-0.0137154884466067,2.884422649657709
