sideslipRR,RL,FyFR,steeringangel,sideslipRL,FxFL,FxFR,pitchrate,rollrate,y,FxRL,gas,yaw,ay,az,FL,signal,signal,longslipFL,FxRR,longslipRL,slip1,ax,slip,pitch,yawrate,FyRL,RR,longslipRR,FyRR,roll,sideslipFR,FR,brake,x,FyFL,vy,sideslipFL,longslipFR,vx
-0.0001649544849445,15.381098102234484,-605.4440740900267,0.0101501337343643,0.0119829246570945,-153.72256507432758,-152.5254465575033,-0.0564150633668501,0.014224742588117,-138.64861072713242,6035.757528962616,1.5628597488542315,-0.0131921481467095,-0.037547088306406,0.3272272647765798,4.984889242479296,0.0,0.0,-0.0014204569548756,5885.439137170348,1.4115298379402998,6.28192867133567,7.305699651699149,-0.0012566358439156,-0.0257162898279421,-0.0028481062593284,-82.96910132388527,24.50847439499823,2.630677494073748,7.9145275389641725,-0.0016546068016739,0.0100617717244659,4.974293955549763,0.0,9976.177687650772,630.1766172678286,-0.0019922344042272,-0.0103766508018264,-0.0014605177212555,1.6194123755062
0.0006460537840322,15.716348025226376,-536.6450959143392,0.0118543840588791,0.0102285612014519,-153.58592946568945,-152.86123266351038,-0.0479444782519672,0.0145342814748457,-138.64885167691142,6023.5070992258325,1.556982616215085,-0.0132198291725038,-0.0271527189837026,0.3214776357062305,5.19016213822791,0.0,0.0,-0.0014161967749766,5892.941533210758,1.491222196547166,6.281841658736004,7.301902436518366,-0.0013436484435816,-0.0262337526703398,-0.0026921795897114,-72.2524707855177,25.1426698657802,2.807953943910224,1.7661684094265402,-0.0015104124065878,0.0088218291790311,5.180577577704929,0.0,9976.194283254685,570.1708573602695,-0.0022388918616515,-0.0093386678065651,-0.0014497395346127,1.6924447410460317
0.0013328029643926,16.05185495413121,-473.1762259142128,0.0131450619833459,0.0085087487441103,-153.27736001630183,-152.87028404605277,-0.0395566229851339,0.0145164386257837,-138.64910460681344,6003.973722868339,1.5515121516604415,-0.0132456315554531,-0.0183259795931141,0.3103354664857992,5.395168273704727,0.0,0.0,-0.0014087981410644,5889.830953676594,1.5723342354330443,6.281811810627644,7.287009628424883,-0.0013734965519423,-0.0266670955228576,-0.0024828530286227,-61.59298471143304,25.738769622671587,2.9850582297023176,-3.2474885987541517,-0.0013648541322473,0.0076661213972299,5.3867931330518335,0.0,9976.211607686915,512.1978494271125,-0.0023964611061347,-0.0083008883677074,-0.0014362261759429,1.7653858965081328
0.0019069232433681,16.363714153708525,-413.2387870420532,0.0139321310193415,0.0068512317769168,-153.20355800525903,-153.03872557313267,-0.0312936250174531,0.0141654198212144,-138.64936868971785,5978.681021830781,1.5463645225863274,-0.0132691647229904,-0.0104703110957882,0.2875075975078081,5.5996684852050365,0.0,0.0,-0.0014051168723436,5879.104025576196,1.651109157883928,6.281824934658196,7.263686649636814,-0.001360372521391,-0.0270169934410178,-0.0022441871027626,-51.14500360948341,26.27836865988328,3.1582656936472606,-7.398337833639127,-0.0012213807882072,0.0065786661052254,5.592545297829093,0.0,9976.229659482036,455.6201870494219,-0.002478260730897,-0.0072872580666071,-0.0014274468548255,1.8381384922457635
0.0023688664429109,16.692215366024307,-357.4502831538273,0.0141469369126571,0.0053026158852733,-153.11839979107873,-153.13296728336223,-0.0233441926481747,0.0135361957506605,-138.64964320758995,5948.290967577109,1.5414972945467005,-0.0132902249128326,-0.0051905064108701,0.258297257127252,5.803845172833018,0.0,0.0,-0.0013985038286618,5862.09684610984,1.7334855627289445,6.281869276233499,7.232675220781707,-0.0013160309460878,-0.0272859156856566,-0.0019920002245669,-41.164613153295896,26.80490962957375,3.33314938340957,-10.792879975963295,-0.0010829612685283,0.0055935436672514,5.79795872383409,0.0,9976.24843626953,401.12514193879593,-0.0024972068040715,-0.0063225512689438,-0.001416224184239,1.9106146769456287
0.0026871584909061,17.039698948655115,-305.74440199674035,0.0137365545752154,0.0039106510385266,-153.07121916004692,-153.20683453723908,-0.01583222161574,0.012525805922069,-138.64992753661963,5910.209352162665,1.5368825318991466,-0.0133087362801352,0.0006518431523911,0.2182240738241274,6.007715983454534,0.0,0.0,-0.0013921601288034,5839.472506014818,1.8199337328500091,6.281937190959074,7.191850370722777,-0.001248116220512,-0.0274776409503849,-0.001734619033962,-31.90336049271609,27.32131740272121,3.5097413772208665,-13.41891001443693,-0.0009528128662773,0.0046823959910259,6.002974790298233,0.0,9976.2679349097,349.59916037950296,-0.0024615428487567,-0.0054310022699117,-0.0014067091371265,1.982735462446921
0.0028293012394726,17.41245879270855,-257.951090304585,0.0126251953140731,0.0026397159888981,-152.7162994870962,-153.00546917951397,-0.0088472506866101,0.0112399158373372,-138.65022108211653,5861.22525996806,1.5325518938673124,-0.0133246001230664,0.0070254541062454,0.1656686276527613,6.210694591579913,0.0,0.0,-0.001378374574174,5809.940966167327,1.7824875057741512,6.282023919825846,7.140056548536631,-0.0011613873537401,-0.0275970640279524,-0.0014629834875081,-23.471149888846995,27.824867285533628,3.463143115124465,-15.133588716508635,-0.0008345307325442,0.0038743917302311,6.2070870061869785,0.0,9976.288151402125,301.2245336872186,-0.0023758689864193,-0.0045770086813633,-0.0013916900841131,2.054399450999095
0.0028380931676675,17.811266919973697,-215.43816206806977,0.0107592466235737,0.0014766820985716,-152.44195429440836,-152.68401991583264,-0.0024347027351697,0.0098162693213394,-138.65052334576856,5806.170235734849,1.528558197553184,-0.0133377351014544,0.0101515200015782,0.113370678132868,6.412883575764179,0.0,0.0,-0.001373604412236,5768.52713682783,1.7516639636125948,6.282118839654598,7.076251265706997,-0.0010664675249879,-0.0276498022616872,-0.0011945710628766,-15.830271959935022,28.31785795836021,3.388960451540908,-15.894649435715795,-0.0007298334042757,0.003181622568646,6.41037846052842,0.0,9976.30908064233,254.43865438861616,-0.002258831073873,-0.0037434569514744,-0.001382296275493,2.125485529861514
0.0027976576125478,18.22930462125819,-176.9405317934373,0.0083555035592101,0.0004224666792555,-152.2790835390118,-152.36909519638235,0.003410835962498,0.0082470586924734,-138.65083402421973,5749.088512648871,1.5248785897639197,-0.0133483628449448,0.0118301606142877,0.0583301685703236,6.614259704021428,0.0,0.0,-0.0013664347624993,5718.65616479098,1.7264374138486045,6.282211993702649,7.005850865182028,-0.0009733134769368,-0.0276415267044164,-0.0009616671820913,-8.949962324169121,28.80779252647422,3.3203686627129043,-16.00924222189228,-0.0006401964668472,0.002526702281786,6.612560529177612,0.0,9976.330716434522,210.23587279352796,-0.002130837710141,-0.0029973083571783,-0.0013731938906737,2.1959000141253364
0.0027344003676751,18.66046139706768,-140.79146892396315,0.0057239859823832,-0.0005040992452685,-152.0451948788334,-151.98330627616622,0.0086769955415511,0.0065839829228634,-138.651152916028,5692.149085712189,1.521427507934202,-0.0133569118904797,0.0137038588028774,0.0017721059752665,6.814727810908748,0.0,0.0,-0.0013568944980239,5664.697930225055,1.705523774857449,6.282302647149824,6.933029193739471,-0.0008826600297623,-0.0275779708901457,-0.0007743370493377,-2.861110967105133,29.30002022316596,3.257606585506301,-15.765400346230196,-0.0005668233687363,0.001905390712465,6.813527540155283,0.0,9976.353051925857,169.97538074027057,-0.0019942298941846,-0.0023362928284636,-0.0013619093284169,2.2655970780942565
0.0026550948149331,19.100676664619307,-106.88564550197964,0.003029387089554,-0.0012899109748131,-151.80702404278003,-151.59838863323262,0.0133527519441963,0.0048935176268561,-138.65147978409712,5636.470981052896,1.5181179287525328,-0.0133638278158084,0.0158325092662811,-0.0547129785424692,7.014232075254581,0.0,0.0,-0.0013477520102173,5609.310144951591,1.6880356569510222,6.2823935773599535,6.860073588482993,-0.0007917298196328,-0.0274649946549974,-0.0006301091305318,2.382572768812829,29.797802929371123,3.200746466064209,-15.323909519325168,-0.0005102831621489,0.0013340613568617,7.013266996275448,0.0,9976.376080007056,133.4637665724577,-0.0018433444401225,-0.001737932727154,-0.0013524990289885,2.3345637495269504
0.0025616557969158,19.54712840560485,-75.58673852220484,0.000338178450988,-0.0019321390798149,-151.59956533498493,-151.25061079461346,0.0174353471558256,0.0032295454743155,-138.651814358865,5582.728100334793,1.5148855356243842,-0.0133695251890504,0.0176529162271503,-0.1098575004180975,7.212769245494186,0.0,0.0,-0.0013392316265887,5553.857513519176,1.673308921976747,6.282485443251396,6.788265689118367,-0.0006998639281903,-0.0273085248168634,-0.0005264106581287,6.754678717547913,30.30324482660605,3.149656664477523,-14.761241107537574,-0.0004705389563518,0.0008214356374436,7.211842600784012,0.0,9976.399793551824,100.0432079664145,-0.0016768278186645,-0.0011873997398559,-0.0013440195389795,2.402805740869836
