ax,sideslipRR,rollrate,steeringangel,yaw,FR,pitchrate,RL,FyRL,slip,az,FxRL,sideslipRL,FyRR,vy,vx,sideslipFL,FL,FxFL,slip1,RR,signal,yawrate,gas,y,x,signal,roll,longslipFR,FyFR,pitch,sideslipFR,longslipRR,FxRR,FxFR,FyFL,brake,longslipFL,ay,longslipRL
6.923577405443482,-0.0123966117893266,0.0138696476904129,0.005783926636519,-0.0126820838929047,4.89984352634508,-0.0496306786577935,5.052539132367939,-0.2034205901624695,-0.0070464439703461,0.2554817051234727,5546.553115369457,-0.0009531831732278,115.66056604784563,-0.0112037439143514,1.5927528018207735,-0.0082053052816569,4.875149698865631,-150.3124129314216,6.27613886320924,9.851158167569375,0.0,0.0044265772619852,0.4280392675136684,-138.6498518392572,9976.175763540345,0.0,-0.0005534807098606,-0.0012891201710698,-587.0558455508333,-0.0234955114347336,0.0094885284733468,0.6642913120139253,5768.291150328604,-149.85939253373863,539.6833557252551,0.0,-0.0012369367284371,0.0333679803200682,0.0295913431687224
6.910836220064742,-0.0100701781777833,0.015049911870889,0.0082567123842639,-0.0126392287704622,5.093840950752981,-0.0418200448344988,5.262341018255269,64.37535058632426,-0.0064778189741318,0.2437547268973065,5521.844363716291,-0.000974523073196,105.60103419305952,-0.0107492214123599,1.66180606435305,-0.0072778464688605,5.0702633095247895,-150.16769480823206,6.276707488205455,9.529871281184388,0.0,0.004108329539931,0.4233224030231097,-138.65016821062463,9976.192068899958,0.0,-0.0004082374562533,-0.0013268180818722,-527.8366148318202,-0.0239487102131668,0.0082124481427697,0.6197818204049454,5771.8388722787895,-149.5517942270341,471.9759331484024,0.0,-0.0013169904012006,0.0608603846999959,0.0305662523536297
6.897350335803539,-0.0077499646256318,0.0159912044133039,0.0112031128734803,-0.0126004667511811,5.287946634380423,-0.034197017627476,5.470003787112681,84.14780957925373,-0.005848899933377,0.2304558979565825,5505.4546803243975,-0.0009013842511986,92.6025272043251,-0.0101114355674001,1.7307913139894722,-0.0062673321709616,5.266021701754791,-150.70626056685464,6.277336407246209,9.185969880722006,0.0,0.0036789175605323,0.4184479028735528,-138.6504868492262,9976.209063884502,0.0,-0.0002522405852558,-0.0013346907729726,-466.2633661395186,-0.0243247798758895,0.00714279795482,0.5659553662254773,5769.052603552323,-150.2197564373538,412.7749672204578,0.0,-0.0013403969439139,0.0671006728505297,0.0309696868323737
6.882457675017031,-0.0057477290203779,0.0164630377415464,0.0127668859594304,-0.0125659374695667,5.482409850332153,-0.0268499145629349,5.676662752075135,91.8886189438446,-0.0052593422909365,0.2128053685495594,5492.0716768908,-0.0009608851722066,79.00308601955611,-0.0094568227715043,1.7996632329775957,-0.0052153144049032,5.461939099897815,-150.7344677676859,6.27792596488865,8.830448871326949,0.0,0.003268099415732,0.4135853404301306,-138.65080692978867,9976.226747486737,0.0,-8.93019434099204e-05,-0.0013232648206733,-410.8037029783724,-0.0246260764043206,0.0062565428007966,0.5040424718974809,5761.111836675332,-150.61308793518603,354.13113884508,0.0,-0.0013307515385604,0.0656007230038788,0.0311783485431496
6.864396769065349,-0.0040837881866486,0.0164014424153514,0.0122527829692171,-0.0125355190294956,5.676912124555615,-0.0198614171743069,5.882214606686846,102.55262214886956,-0.0047339251558002,0.1842577092408635,5478.432788728704,-0.0011099089246008,66.20720551847225,-0.0088397315506652,1.8683773896223017,-0.0042553752353928,5.657934121521295,-150.79694071927463,6.278451382023786,8.470003254626947,0.0,0.0028515893065573,0.4088055944783125,-138.6511286855342,9976.245118318828,0.0,7.546536398082323e-05,-0.0013151029544162,-360.9124628072426,-0.0248557908338135,0.0054298678245203,0.4348860164951804,5748.374103003115,-150.85862927144453,297.2651423120174,0.0,-0.0013288991527772,0.0628460034875622,0.0313451791245916
6.840405346360648,-0.002724304430231,0.0157468195009308,0.0098717201184226,-0.0125094578328966,5.871382544973764,-0.0133452079236137,6.08564611932046,115.10518434006092,-0.004254051371674,0.1519297945202386,5462.592216297138,-0.0012415613794436,54.559556561579136,-0.0082374266261795,1.936885465274608,-0.0034380147490416,5.854295364060032,-151.11274557762815,6.278931255807912,8.109435918107142,0.0,0.0024000335450024,0.404145087366021,-138.65145241522566,9976.264174566784,0.0,0.0002363233754842,-0.0013082040289768,-313.6859659533994,-0.0250181619503088,0.0046192140358912,0.3592116676739136,5730.968227073686,-151.17055027399914,245.51778765717452,0.0,-0.0013301462240056,0.0634065060025208,0.0315461522320375
6.804451119743725,-0.0016194531521918,0.0146676196594016,0.0060204013561693,-0.012488067793264,6.065754758648576,-0.007341714233766,6.289667250316128,128.10019184397132,-0.0038000547504134,0.1105105575670272,5432.328244247721,-0.0013829449171469,43.83328656283808,-0.0076199207440929,2.005124885426025,-0.0026909684038693,6.050952115075479,-151.16217100579686,6.279385252429173,7.751073811085783,0.0,0.001924655025794,0.3996399503463727,-138.6517781181443,9976.283913915133,0.0,0.0003880768108191,-0.0012895023062744,-268.8940525921018,-0.0251181344919373,0.0038897670916593,0.2735231233664946,5708.398710207762,-151.12226325804494,199.2242857409842,0.0,-0.0013175870497178,0.064067626445155,0.0314255889258268
6.765062349969599,-0.0007336197509,0.0133531679731564,0.0009728778125365,-0.0124714986191653,6.259323199412985,-0.0018974486106548,6.505111461676473,140.89742691265056,-0.0033656670386061,0.0662925012511545,5406.780106124945,-0.0015100441578202,34.21906918573616,-0.0069796124126552,2.0729735158043083,-0.0019582636484044,6.247001271198176,-151.03052616347128,6.27981964014098,7.394520095363847,0.0,0.0014272309644366,0.3954202148816835,-138.65210560005826,9976.304333051876,0.0,0.0005277182997153,-0.0012893549477958,-229.1141325534429,-0.02516114427323,0.0032856271380528,0.1752596052280356,5676.269153881617,-151.12071209029523,155.6512621331926,0.0,-0.00131670285573,0.0670620221417053,0.0317559946812921
6.755602543229903,2.2084546453034577e-05,0.0118015556229046,-0.004677586457292,-0.0124601647844791,6.4524019199446325,0.0029857237038847,6.719750832980442,151.73361541238077,-0.0029590007417583,0.0106443723377467,5378.745398701894,-0.0016132524021705,19.989870160510648,-0.0063384226030153,2.140400080820952,-0.0013338313216977,6.442960604002184,-151.28935003013527,6.280226306437828,7.046864914494316,0.0,0.0009045645574606,0.3914059637697945,-138.65243476835627,9976.325427990569,0.0,0.0006529188164917,-0.0012944944368982,-192.9209503228516,-0.0251527701651731,0.0027047368949504,0.0847800532457941,5692.099342283421,-151.43734527974348,115.85989894575894,0.0,-0.0013234053311946,0.0409836183074435,0.0321240363961099
6.152240464398559,0.0007945297009973,0.0099550820363534,-0.0108765466012105,-0.0124546899964301,6.642858224145916,0.0075117961602863,6.873395281775098,161.50614176304717,-0.0026190390411395,-0.0124050455876229,4943.535282569105,-0.0015313028923371,-18.63205628407694,-0.0057871974713968,2.206550704957001,-0.0010721798963371,6.638712871464936,-139.53771046403514,6.280566268138447,6.928565095092707,0.0,4.02390192559668e-06,0.3887554927194024,-138.65276604372616,9976.347196142431,0.0,0.0007610898133835,-0.0010930032831596,-159.17313084301367,-0.0250988442908592,0.0018242169691224,0.0348542316809281,5141.041520876302,-133.1144209949811,80.96314110947266,0.0,-0.0010696376175181,-0.1124681880483105,0.0238988471564913
