sideslipFL,yawrate,FyRL,longslipFL,sideslipRL,FxRR,vy,FL,ay,roll,rollrate,slip,pitch,sideslipRR,RL,vx,signal,brake,signal,FxRL,slip1,FR,FyFL,longslipFR,gas,ax,FyRR,longslipRR,FxFL,x,y,steeringangel,RR,yaw,az,FyFR,pitchrate,FxFR,sideslipFR,longslipRL
0.002194362858612,2.7580335617655226e-05,-149.8972712203956,-0.0007882727672471,0.0016306043028472,2618.7068967281825,-3.4357927414292724e-05,50.98959055307476,0.0004668818873084,-9.78461957379918e-05,2.183032216622664e-05,-3.182757461333929e-06,-0.0114059084087033,-0.0016387651948545,51.784629192041386,16.891597785036435,0.0,0.0,4.991783813081,2618.52286647995,6.283182124422125,50.98991786456953,-158.38331279185795,-0.0007890214088396,0.7358628297532053,3.065303389519822,150.3651207599344,0.0147487312214401,-113.81598125861088,4596.400200555668,-4851.995035155284,0.0,51.78631376546187,-0.0335299651983158,-0.0327964549029249,158.66077179191137,0.0031841318984304,-113.65795745109646,-0.0022033505394745,0.0147177325507462
0.0021948173765808,2.7896594291155236e-05,-149.96363422090892,-0.0007871617643295,0.001631747158385,2611.2354131493967,-3.447682001845777e-05,51.082082307587854,0.0004667064214323,-9.762238104865916e-05,2.2836125595782644e-05,-3.180631022713096e-06,-0.0113741568657482,-0.0016398986558416,51.87639640255473,16.922214512024592,0.0,0.0,4.999920056417385,2611.0516794729406,6.283182126548564,51.08241207567815,-158.4834694481871,-0.0007879057751483,0.7338144985720932,3.055872177988208,150.43269140772136,0.0147073878763124,-113.70327245705889,4596.569201004763,-4852.000704371441,0.0,51.87807622414978,-0.0335296876462945,-0.0325739399566833,158.76077961722393,0.0031678319544813,-113.54553372851176,-0.0022037909211295,0.014676539034592
0.0021952684120418,2.82047551990277e-05,-150.02836027541582,-0.0007860550957819,0.0016328788576476,2603.784073741252,-3.465655460896963e-05,51.174289299775545,0.0004665584374083,-9.738844783137484e-05,2.3847022798754245e-05,-3.1819998297298077e-06,-0.0113425673653548,-0.0016410263011714,51.96787247767042,16.95273700700274,0.0,0.0,4.994691234894064,2603.6007419819784,6.283182125179756,51.17462152036701,-158.58266793026502,-0.0007867948266927,0.7317725646307337,3.046466414747105,150.4975245370472,0.0146661414780397,-113.59060524009335,4596.738506888467,-4852.006383786203,0.0,51.96954723677128,-0.0335294069801963,-0.03237043538088,158.85999348516802,0.0031517148505029,-113.43326821124172,-0.0022042294495407,0.0146354458231086
0.002195715333954,2.8506837636679163e-05,-150.091863083842,-0.000784953040039,0.0016339988145373,2596.3528523222867,-3.489516854233142e-05,51.2662122228245,0.0004671005149016,-9.714452300732316e-05,2.4833440011148767e-05,-3.186733857998853e-06,-0.0113111377608913,-0.0016421496443489,52.05905798912203,16.983165524430785,0.0,0.0,4.976065073290684,2596.169974847634,6.283182120445728,51.26654690878475,-158.68099170003887,-0.0007856881947201,0.729737011085972,3.0370860397311685,150.56143739992348,0.0146249914837957,-113.47806195659436,4596.908117266606,-4852.012073367927,0.0,52.06072748407694,-0.0335291232661801,-0.0321850919127935,158.95876222633328,0.0031358378585585,-113.3210983118528,-0.0022046720551598,0.0145944516466204
0.0021961607057021,2.880265338728257e-05,-150.15425855938742,-0.0007838554938769,0.0016351076196137,2588.941731880905,-3.5184733485804084e-05,51.35785180000825,0.0004685013637995,-9.689094819601428e-05,2.577904577251005e-05,-3.194353771408505e-06,-0.0112798653570138,-0.0016432692749663,52.14995352378093,17.013500318262654,0.0,0.0,4.944045326466313,2588.7593451596263,6.283182112825815,51.35818892885812,-158.77856997092331,-0.0007845858969795,0.7277078205601927,3.0277310023262483,150.62487538711835,0.0145839372713064,-113.3656399442062,4597.078031201566,-4852.017773085009,0.0,52.15161761326599,-0.0335288365654205,-0.0320169414969514,159.0573747471395,0.0031202537617667,-113.20905299822267,-0.0022051211571916,0.0145535555173797
0.0021966075771152,2.9091531641339943e-05,-150.21564083569896,-0.0007827623653232,0.0016362062172588,2581.55067207722,-3.551607502598512e-05,51.44920875128933,0.0004707226613932,-9.662819431032984e-05,2.6672848174496723e-05,-3.204311543766981e-06,-0.0112487469564994,-0.0016443855686264,52.24055967361888,17.043741641950355,0.0,0.0,4.898672059587214,2581.368805479645,6.283182102868042,51.44954828172505,-158.87562467195585,-0.0007834879221186,0.72568497548227,3.0184012278141035,150.68796722719796,0.0145429781296561,-113.25334939356902,4597.248247758283,-4852.023482905852,0.0,52.242218253164175,-0.0335285469439732,-0.0318649000175286,159.15600916625655,0.0031050106368688,-113.09714859362778,-0.0022055783554307,0.0145127564483889
0.0021970584763391,2.9372616832000384e-05,-150.27610852062583,-0.0007816735816489,0.0016372956161957,2574.179398587109,-3.588038301517537e-05,51.54028379645842,0.0004743410708833,-9.635682656800706e-05,2.7508104965535577e-05,-3.2160852269007496e-06,-0.0112177789060998,-0.0016454988317895,52.330876794501904,17.0738897481586,0.0,0.0,4.840021830938331,2573.998076138629,6.28318209109436,51.540625676211214,-158.97237759999365,-0.0007823942169379,0.7236684586729086,3.00909605050014,150.750768194957,0.0145021085822526,-113.14120347294624,4597.418766004238,-4852.029202798861,0.0,52.3325297882293,-0.0335282544758979,-0.0317263872842714,159.2548236483717,0.0030901527080647,-112.98539844378163,-0.0022060454340454,0.0144720486451078
0.0021975187031277,2.9645465270691344e-05,-150.3358215775143,-0.0007805837692551,0.0016383776745129,2566.797345164542,-3.627173627766265e-05,51.63107745784304,0.0004769707673786,-9.60772000175454e-05,2.833242606260692e-05,-3.2293240290621565e-06,-0.011186956809127,-0.0016466073694398,52.420890886794936,17.103944772842535,0.0,0.0,4.76820777558468,2566.616495387163,6.283182077855558,51.63142162673463,-159.0691190592519,-0.0007812996255211,0.7216584395056285,2.9997777479115864,150.81325260209837,0.0144610517853556,-113.0287665882781,4597.589585009089,-4852.034932732456,0.0,52.42253815182884,-0.0335279592420862,-0.0315976865280429,159.35397593027164,0.0030758061144026,-112.87338067773383,-0.0022065243288017,0.0144311551008416
0.0021979948442944,2.9909413033339905e-05,-150.39482525060535,-0.0007794928875164,0.0016394513946372,2559.4028093149664,-3.668383627425783e-05,51.721588711545735,0.000480601087131,-9.578956255211373e-05,2.9104003742259582e-05,-3.24365503845826e-06,-0.0111562743312724,-0.0016477110906468,52.510608795505966,17.133906490330784,0.0,0.0,4.6833795884057565,2559.222555102965,6.2831820635245474,51.72193512456232,-159.16634891710882,-0.0007802037605984,0.7196556161527418,2.990446792966097,150.8753307092773,0.0144199585529835,-112.9155436048765,4597.760703841639,-4852.040672674985,0.0,52.51225019371134,-0.0335276613280201,-0.0314866971145181,159.45386612987213,0.0030621805489367,-112.76057773431124,-0.0022070229524663,0.0143902278749949
0.0021984867073117,3.016395042128672e-05,-150.45300707752713,-0.0007784067489103,0.0016405161004783,2552.0249881613613,-3.710908152651264e-05,51.81181729658854,0.0004850440135438,-9.549470300082956e-05,2.978368534865085e-05,-3.2586380183430065e-06,-0.0111257237875762,-0.0016488111798146,52.60003769134107,17.163774952172506,0.0,0.0,4.585723405291729,2551.845351886987,6.283182048541568,51.81216588152335,-159.26432032711003,-0.0007791126630499,0.7176597849541811,2.981137245930116,150.93703069894323,0.0143789688469461,-112.80249214353394,4597.9321215696,-4852.0464225947,0.0,52.60167322519,-0.0335273608260333,-0.0313893447486161,159.55491218120608,0.0030493418531591,-112.64795352275516,-0.0022075437288401,0.0143494052008948
0.0021989936570835,3.0408841768220656e-05,-150.51037860680023,-0.0007773251882004,0.0016415726762866,2544.6689808268025,-3.7539780128069736e-05,51.90176400319982,0.0004901059724189,-9.519358281778112e-05,3.036590830078724e-05,-3.273832951870177e-06,-0.0110952973411899,-0.0016499080781448,52.68917867018993,17.193550408857885,0.0,0.0,4.475461581563714,2544.489981423639,6.283182033346634,51.90211469220678,-159.36307463244896,-0.0007780260775189,0.7156705161639658,2.9718548009192607,150.9983978401173,0.0143380895283396,-112.68973361585212,4598.103837262549,-4852.052182459855,0.0,52.690808371795846,-0.0335270578316014,-0.0313025952231222,159.65719630750468,0.0030372800190004,-112.53562732724626,-0.0022080855886463,0.0143086933225903
0.0021995163305851,3.064397705151722e-05,-150.5670340327301,-0.0007762479764516,0.001642622333969,2537.334300959302,-3.796864163089005e-05,51.99142971084372,0.0004956877832083,-9.488717178420106e-05,3.085178892902468e-05,-3.2888263658624244e-06,-0.0110649873453753,-0.0016510020397641,52.77803222666999,17.22323313057244,0.0,0.0,4.3528523669615895,2537.1559522163,6.28318201835322,51.99178243530046,-159.46267075916208,-0.0007769438158388,0.7136876030448077,2.962598775825082,151.05946591350397,0.0142973142463914,-112.57728333523808,4598.275849992727,-4852.057952238737,0.0,52.77965615092562,-0.0335267524418767,-0.031224900015947,159.76073827550067,0.003025972316496,-112.4236168613036,-0.0022086483964423,0.0142680854656394
0.002200055668979,3.086941979272091e-05,-150.6230926420306,-0.000775174940922,0.0016436663072559,2530.020286847922,-3.838916555175868e-05,52.08081527068975,0.0005016954197884,-9.45764226190176e-05,3.124329991288498e-05,-3.3032533076119804e-06,-0.0110347863972606,-0.0016520933814355,52.866598935372814,17.25282337881726,0.0,0.0,4.218189476829855,2529.8425987928385,6.283182003926279,52.081169961784255,-159.56319798211666,-0.0007758657721926,0.7117109716091504,2.9533683580888845,151.12026988518318,0.0142566387683084,-112.46513863196272,4598.448158835028,-4852.063731899671,0.0,52.86821715842152,-0.0335264447542199,-0.0311548793515628,159.86557759757235,0.003015393176428,-112.3119197079312,-0.0022092323924976,0.0142275770652552
0.0022006123522854,3.108544097014991e-05,-150.6786775562793,-0.0007741059705433,0.0016447058018792,2522.726612993805,-3.879572800997183e-05,52.16992151308401,0.0005080423361029,-9.426226380831248e-05,3.154348876922083e-05,-3.3168018806951047e-06,-0.0110046873663998,-0.0016531824859259,52.95487945161067,17.282321408798175,0.0,0.0,4.071801559426173,2522.549591311331,6.283181990377706,52.170278103278,-159.66474545083128,-0.0007747918602401,0.7097405932689287,2.9441631372637667,151.18085128263434,0.0142160607525098,-112.35330836018146,4598.62076286691,-4852.069521411021,0.0,52.95649206645119,-0.0335261348642426,-0.0310910747371564,159.97175784435257,0.0030055138173584,-112.20054102272636,-0.0022098377116457,0.0141871654940972
0.0022011867602816,3.129250086032081e-05,-150.73390821125452,-0.0007730409874419,0.0016457419326605,2515.453120279495,-3.918352718671564e-05,52.25874925889512,0.0005146677128738,-9.394559149936617e-05,3.175517149616796e-05,-3.32920951221254e-06,-0.010974683427152,-0.0016542697865166,53.04287446704207,17.31172747265672,0.0,0.0,3.9140515595750185,2515.276770149365,6.283181977970074,52.25910768379556,-159.76738060279067,-0.0007737219904649,0.707776450786285,2.934982913239945,151.2412564443917,0.0141755785672192,-112.24179891097016,4598.793661168365,-4852.075320741204,0.0,53.04448157949176,-0.033525822863797,-0.031032161030307,160.0793098285728,0.0029963026604824,-112.08948808268592,-0.0022104642807203,0.0141468488974402
0.0022017790561322,3.149122337491428e-05,-150.78889447217904,-0.0007719799484843,0.0016467757110225,2508.199705405262,-3.954849833671313e-05,52.34729932338188,0.0005215061149149,-9.36272736807942e-05,3.188182610120488e-05,-3.3402576564423534e-06,-0.0109447680838053,-0.0016553557211858,53.13058468871442,17.341041820810002,0.0,0.0,3.745335979192631,2508.024027636438,6.28318196692193,52.34765952355204,-159.8711568610638,-0.0007726560891459,0.7058185288751871,2.925827541543648,151.30153530276746,0.0141351908054583,-112.13062599342236,4598.966852821881,-4852.081129858692,0.0,53.13218641755829,-0.033525508839203,-0.0309766915115369,160.18825002613391,0.0029877253413246,-111.97877081049928,-0.0022111118313904,0.0141066256111642
0.0022023897224156,3.1689227291396913e-05,-150.8437324885404,-0.0007709221157401,0.0016478077962235,2500.965882973171,-3.988728805083605e-05,52.43557251955865,0.0005237487611811,-9.330813960138053e-05,3.192689688944715e-05,-3.349776642791038e-06,-0.0109149351958803,-0.0016564409370282,53.21801263620996,17.370264695526448,0.0,0.0,3.566084035514963,2500.776058105083,6.283181957402944,52.43593444167754,-159.97611806709477,-0.0007715939208839,0.703866816657416,2.9166865748909574,151.36174017523277,0.014094887889557,-112.019770080652,4599.140336912426,-4852.086948732023,0.0,53.21960686702786,-0.0335251928593519,-0.0309203787531084,160.29857528237116,0.0029797480167259,-111.86839319251597,-0.0022117794270869,0.0140665289168309
0.0022030074319963,3.191733781415285e-05,-150.89811807739872,-0.0007698692777649,0.0016488335774376,2493.6947721990496,-4.0200646924419024e-05,52.52356874755085,0.0005420334174801,-9.298912410750146e-05,3.1867127063143215e-05,-3.357857831852761e-06,-0.0108851785313907,-0.0016575300979577,53.30519625861974,17.399396032209676,0.0,0.0,3.3767567181703284,2493.527502678874,6.283181949321754,52.52393276962682,-160.0823583579181,-0.0007705185773653,0.701921828687512,2.9075234887967856,151.4221951227471,0.0140547024864173,-111.9087130868673,4599.314112526056,-4852.092777329736,0.0,53.30674456972228,-0.0335248746190014,-0.0308656876793504,160.4103784270084,0.0029724341398363,-111.75716270457912,-0.0022124833411543,0.0140272873503632
0.0022036630086691,3.210444592338722e-05,-150.95277696221285,-0.0007688205930817,0.001649869608477,2486.482088543688,-4.048305249509005e-05,52.61129110948316,0.0005479686914041,-9.266996672429052e-05,3.203135910679023e-05,-3.364120915853889e-06,-0.0108554912072961,-0.001658606677002,53.39209569003359,17.42843588791238,0.0,0.0,3.177845746548446,2486.304984400971,6.28318194305867,52.611650277697066,-160.18872925180867,-0.0007694567047159,0.6999835842956863,2.898414193539254,151.48207884081137,0.0140155399771289,-111.79961622204158,4599.48817874783,-4852.0986156203135,0.0,53.39364689983349,-0.0335245544767521,-0.0308182550851098,160.5252281362082,0.0029657898758637,-111.64496047659884,-0.0022131952014244,0.013988126504501
0.0022044913621167,3.2269817557594024e-05,-151.0082795313731,-0.0007677671276077,0.001650915324753,2479.3057617352715,-4.078173827829124e-05,52.698737136038126,0.000542154933698,-9.234732391466523e-05,3.2459104725143456e-05,-3.371263062909615e-06,-0.0108258675072077,-0.0016596737876763,53.47872195299259,17.457384889107395,0.0,0.0,2.9698724292301204,2479.132514099695,6.283181935916524,52.69909392331314,-160.30472066678865,-0.0007684146746956,0.698051070549796,2.8893562807996025,151.54104746037632,0.013976460264925,-111.68810663597333,4599.662534667056,-4852.104463572559,0.0,53.48026674432882,-0.0335242324562318,-0.0307653669398388,160.6331847066498,0.0029596362057892,-111.53753481074718,-0.0022137659062757,0.0139492175421821
0.0022052639462973,3.236115835007657e-05,-151.0642690376736,-0.0007667189601562,0.0016519614203634,2472.153458866674,-4.115438337024262e-05,52.785908121620665,0.0005360605264279,-9.202085771702967e-05,3.276230010812984e-05,-3.382517677327993e-06,-0.0107963031038541,-0.0016607421603948,53.56506733546812,17.48624341990087,0.0,0.0,2.7533864275526905,2471.9805404673284,6.283181924661909,52.78626549152172,-160.42283065019734,-0.0007673743342618,0.6961242988373841,2.880325538252138,151.59972071460112,0.0139374671387299,-111.57818210531318,4599.837179378204,-4852.11032115619,0.0,53.566605749234746,-0.0335239091966271,-0.0307086269831307,160.74127839865642,0.0029538816915275,-111.4293567298514,-0.0022144220855975,0.013910391277504
0.0022059627930267,3.240383083386564e-05,-151.1201673368574,-0.0007656790717835,0.0016530029861666,2465.0198487494786,-4.1555938426814464e-05,52.87280539933755,0.0005371420495312,-9.16928802210124e-05,3.27808749398948e-05,-3.395340588417218e-06,-0.0107667942643958,-0.0016618174124505,53.65113214599918,17.515011729277177,0.0,0.0,2.528964425697896,2464.847595795537,6.283181911838998,52.87316530497712,-160.53716203937884,-0.0007663324953772,0.6942034959377809,2.871318117176738,151.65882054185658,0.013898555439039,-111.46905854384072,4600.012111978634,-4852.116188341131,0.0,53.65266461638876,-0.033523585331124,-0.0306481026231692,160.85536717187568,0.0029484813673557,-111.32111914359812,-0.0022151824549989,0.0138716396660168
0.002206628844829,3.244248125722002e-05,-151.17578930490262,-0.0007646433579191,0.0016540400503492,2457.905086797244,-4.191480231371975e-05,52.95943037633717,0.0005454046673946,-9.136631735311058e-05,3.251400606586212e-05,-3.4057186730467483e-06,-0.0107373376683672,-0.0016629000481545,53.73691732681015,17.54369005130356,0.0,0.0,2.297208709996804,2457.7337646192277,6.283181901460913,52.95979347058161,-160.64819780429465,-0.0007652934394062,0.6922887610025559,2.862334207680587,151.71862032718568,0.0138597242797326,-111.36045904463552,4600.187331568087,-4852.122065096812,0.0,53.73844420507889,-0.0335232610909342,-0.0305829628183194,160.974948656156,0.0029433949002868,-111.213099326053,-0.0022160048875269,0.0138329671079889
0.0022072931665102,3.250450339477156e-05,-151.2312255028095,-0.0007636118502956,0.0016550746460504,2450.8095898323,-4.218550953114258e-05,53.045784111134445,0.000557596220378,-9.104373334528949e-05,3.201945749042405e-05,-3.411131842458271e-06,-0.0107079304024984,-0.0016639883856402,53.82242360779147,17.572278623275036,0.0,0.0,2.05874566045274,2450.639168162489,6.283181896047744,53.04615047355739,-160.75803482005026,-0.0007642570927212,0.6903801139356186,2.853374134357461,151.7790910624746,0.0138209761101509,-111.25237866852966,4600.362837248672,-4852.127951392163,0.0,53.82394552783665,-0.0335229363504338,-0.0305123599034388,161.09783507142967,0.0029385812585754,-111.1053244118182,-0.0022168560985408,0.0137943726038946
0.0022079731357541,3.25999425434215e-05,-151.2866793448524,-0.0007625835605605,0.0016561093219569,2443.7280077855976,-4.2353281902197474e-05,53.13186752589596,0.0005711963273565,-9.07269700994647e-05,3.138583993022495e-05,-3.410794972673187e-06,-0.0106785699354518,-0.0016650798933531,53.90764797457036,17.600777677867438,0.0,0.0,1.814224157785145,2443.558403440661,6.2831818963846136,53.13223693881483,-160.86831315811756,-0.0007632232871554,0.6884775542170745,2.844430520747097,151.8400741128823,0.0137822390158688,-111.14469209735668,4600.538628124865,-4852.133847195876,0.0,53.90916558222869,-0.0335226108089248,-0.0304317448247897,161.2222574787546,0.0029340127796005,-110.99786885366208,-0.0022177165625086,0.0137557836792665
0.0022086800822521,3.272844066096326e-05,-151.34241292185175,-0.0007615505249609,0.0016571462066327,2436.622251579659,-4.242569381084388e-05,53.217680769991325,0.0005832206616817,-9.041675141241296e-05,3.071739191285608e-05,-3.4051735101762285e-06,-0.0106492533315923,-0.0016661705411349,53.99257851987865,17.629187173390022,0.0,0.0,1.5643139095937588,2436.45336070588,6.283181902006076,53.218052927545685,-160.980097679565,-0.0007621846539623,0.6865815384223901,2.8354582545157503,151.90129468515258,0.0137432881839361,-111.03650606128656,4600.714703302352,-4852.139752476625,0.0,53.99409222853748,-0.033522284127972,-0.0303446313178593,161.3472448531471,0.0029298011230158,-110.8899200116982,-0.0022185795074804,0.0137169775418308
0.002209417039372,3.288438313345552e-05,-151.39841130419404,-0.0007605193679468,0.0016581840403531,2429.5185420094667,-4.2417405442756575e-05,53.303222723222966,0.0005943754119625,-9.011344069283588e-05,3.0009419299702652e-05,-3.3951206149706984e-06,-0.0106199763792296,-0.0016672597655517,54.07722819166562,17.657506920952223,0.0,0.0,1.3097036995342863,2429.350351318222,6.283181912058971,53.30359730459268,-161.09397822095414,-0.0007611480327712,0.6846925110469096,2.826490200715802,151.96254562034989,0.013704378015695,-110.92816780015458,4600.891061884883,-4852.145667203075,0.0,54.07873841089692,-0.0335219560056846,-0.0302550426060331,161.47267340095945,0.0029260385535488,-110.78182949807685,-0.0022194473329286,0.0136782087546173
0.0022101794624222,3.306112465719044e-05,-151.45460439314152,-0.0007594917623257,0.0016592227613352,2422.434419967381,-4.2345438402978215e-05,53.38849377318963,0.0006042062252996,-8.98173341541072e-05,2.9283457990718064e-05,-3.3816157267387106e-06,-0.0105907347485327,-0.0016683472896017,54.161600698314665,17.685737075203072,0.0,0.0,1.0510995636806264,2422.2668592941104,6.283181925563859,53.38887049660357,-161.20993478288557,-0.0007601152860319,0.6828100494275443,2.817546396517888,152.02374756055704,0.0136655654158549,-110.82025833298958,4601.067702976274,-4852.151591344015,0.0,54.16310775257161,-0.0335216262041479,-0.0301592310070694,161.59848482266642,0.0029226843333045,-110.67419963646248,-0.0022203177193021,0.0136395342703131
0.0022109628220757,3.325247635603326e-05,-151.51100349077714,-0.0007584677860915,0.0016602628182627,2415.371522829439,-4.222606675726515e-05,53.47349476826911,0.000612663291768,-8.952845094348816e-05,2.8568074519684302e-05,-3.365587293793247e-06,-0.0105615247643105,-0.0016694326876837,54.24569699089387,17.71387789208178,0.0,0.0,0.7892228985250496,2415.204529997869,6.283181941592292,53.473873414853976,-161.3277032828188,-0.0007590864717915,0.680933808690008,2.808628600692198,152.08485422539627,0.0136268484494215,-110.71282369302877,4601.244625682594,-4852.157524868437,0.0,54.24720109907941,-0.0335212945501992,-0.0300560472704209,161.7245634993681,0.0029196633146776,-110.5670687667776,-0.0022211893411952,0.0136009524440399
0.0022117632975299,3.3453421149283646e-05,-151.5676416752409,-0.0007574472484845,0.0016613045330415,2408.329126042352,-4.207361640006973e-05,53.55822657866875,0.0006198849699261,-8.924656004786182e-05,2.7884801349782693e-05,-3.3478464626077785e-06,-0.010532343507771,-0.0016705157312049,54.32951781752137,17.741929628636242,0.0,0.0,0.5248085053353295,2408.1626529506143,6.283181959333124,53.55860698982653,-161.44700451982465,-0.0007580613505063,0.6790636466984162,2.7997359466366127,152.14584011435974,0.0135882215974416,-110.60584622103714,4601.42182911248,-4852.163467745543,0.0,54.33101910969754,-0.0335209609264268,-0.0299452026993275,161.8508644382488,0.0029169009871913,-110.46041466768956,-0.0022220621711646,0.0135624581847464
0.0022125774182173,3.366030584286193e-05,-151.6245442103912,-0.0007564300864542,0.0016623480539724,2401.30671572882,-4.190010724746308e-05,53.64269003871163,0.0006260703008637,-8.897125679120474e-05,2.7247820588453143e-05,-3.329068932533062e-06,-0.0105031887822012,-0.001671596430686,54.41306400317974,17.769892533901356,0.0,0.0,0.258602575845212,2401.140725291124,6.283181978110654,53.64307210721542,-161.56757654213985,-0.000757039830676,0.6771995128984009,2.790867843392451,152.2067024091129,0.0135496818057493,-110.499311793512,4601.599312377072,-4852.169419944734,0.0,54.41456254215186,-0.0335206252580704,-0.0298265298089565,161.9773858156511,0.0029143269949204,-110.35422087382656,-0.0022229363993252,0.013524048840356
0.0022134019839016,3.387071953777556e-05,-151.6817234045734,-0.0007554162496651,0.0016633933906534,2394.3040567263,-4.171528400413973e-05,53.726885964816,0.0006314094315888,-8.870202614269045e-05,2.666586299229553e-05,-3.3097983686038736e-06,-0.0104740590737407,-0.0016726749533847,54.49633641556448,17.797766852532032,0.0,0.0,-0.0086393754984792,2394.1385210861317,6.2831819973812175,53.72726962471326,-161.6891716732111,-0.0007560218716933,0.6753413845819053,2.782024034420251,152.26745597126504,0.0135112274985109,-110.39321132380164,4601.7770745899625,-4852.175381435586,0.0,54.49783221421357,-0.0335202874998968,-0.0296999049287176,162.10412426519244,0.0029118746971581,-110.2484756342973,-0.0022238118935226,0.0134857231897099
0.0022142340417805,3.4083236580300264e-05,-151.7391797672,-0.0007544057245292,0.0016644404409361,2387.3210302042776,-4.152686872439349e-05,53.81081516423892,0.0006360794391847,-8.8438288423001e-05,2.6143769966668505e-05,-3.290461886142154e-06,-0.0104449535148897,-0.0016737515379972,54.5793359314852,17.82555282723976,0.0,0.0,-0.2761546272740259,2387.1559290233176,6.2831820167177,53.81120038186893,-161.81155823384728,-0.0007550074285924,0.6734892452117249,2.7732044010198047,152.32812558828482,0.0134728576690178,-110.28753956696382,4601.955114867161,-4852.181352187837,0.0,54.5808289667288,-0.0335199476251576,-0.0295652676040818,162.231056154647,0.0029094811264326,-110.14316865386752,-0.0022246882128753,0.0134474805321955
0.0022150709422597,3.42971390169733e-05,-151.79690397216692,-0.0007533985150628,0.0016654890120467,2380.3575537276,-4.134089914718866e-05,53.8944784379303,0.0006402329402728,-8.817943198515562e-05,2.5683566384537084e-05,-3.2713900186736145e-06,-0.0104158718463969,-0.0016748264357003,54.66206342576924,17.853250699690825,0.0,0.0,-0.5431754091280121,2380.1928726789306,6.283182035789568,53.89486520442457,-161.93452445522195,-0.0007539964501899,0.6716430790235218,2.7644088685842765,152.3887394644838,0.0134345715301599,-110.18229173464022,4602.133432327084,-4852.187332171363,0.0,54.66355364961871,-0.0335196056172679,-0.0294226333991238,162.3581352278265,0.0029070872572744,-110.0382895155446,-0.0022255646568239,0.0134093203437444
0.0022159103375433,3.451217323804525e-05,-151.85487873368297,-0.0007523946326279,0.001666538839679,2373.413556581844,-4.116206255585749e-05,53.97787658084846,0.0006439965767068,-8.792483677932695e-05,2.528523015433425e-05,-3.2528361727361995e-06,-0.0103868143762186,-0.0016758998754815,54.74451976962696,17.880860710790614,0.0,0.0,-0.8089310962348075,2373.249286081634,6.283182054343413,53.97826490581082,-162.05787961143238,-0.0007529888838651,0.6698028700836159,2.7556373774676373,152.44932491685057,0.0133963684172256,-110.07746182380988,4602.312026090554,-4852.193321356176,0.0,54.74600711759175,-0.0335192614640826,-0.0292720962728283,162.48529646634867,0.0029046382930109,-109.93382796652624,-0.0022264403377102,0.0133712421870363
0.0022167501529581,3.472835866993735e-05,-151.9130805113789,-0.0007513940845386,0.001667589605369,2366.4889742185464,-4.099398202472759e-05,54.061010381805424,0.0006474745338919,-8.767389139265153e-05,2.4947259893683136e-05,-3.234993215502701e-06,-0.0103577819359661,-0.0016769720454743,54.82670583111941,17.908383100798762,0.0,0.0,-1.072650434089661,2366.325108359574,6.283182072186371,54.061400287584895,-162.1814525293514,-0.0007519846867517,0.6679686022301798,2.746889876193991,152.5099058665558,0.0133582477658726,-109.97304169485489,4602.4908952807855,-4852.199319712395,0.0,54.828190228373785,-0.0335189151543323,-0.0291138264430965,162.61246107583796,0.0029020838846963,-109.82977460220836,-0.0022273142426845,0.0133332456952598
0.0022175885586261,3.4945848812615496e-05,-151.9714810003471,-0.0007503968611132,0.0016686409515848,2359.583747195924,-4.083944317478736e-05,54.14388062338195,0.0006507547854201,-8.742600533218668e-05,2.466710064173077e-05,-3.2180065859138037e-06,-0.0103287758355459,-0.0016780430837651,54.90862247554697,17.935818109407755,0.0,0.0,-1.3335637873744888,2359.4202828408074,6.283182089173001,54.14427213963442,-162.30508884003424,-0.0007509838386014,0.6661402591113521,2.7381663199221817,152.57050151317472,0.0133202091061945,-109.86902116647872,4602.670039023386,-4852.205327210254,0.0,54.9101038413626,-0.0335185666757001,-0.0289480665381462,162.73954126308274,0.0028993782823607,-109.72612090010304,-0.0022281852779456,0.0132953305696081
0.0022184239591122,3.51648363095514e-05,-152.03004837078925,-0.0007494029300807,0.0016696924944513,2352.6978207121147,-4.070056626196456e-05,54.22648808154052,0.0006538959296755,-8.718061783022538e-05,2.444146771228788e-05,-3.201984242931398e-06,-0.0102997978166018,-0.001679113074594,54.990270565469885,17.963165975811837,0.0,0.0,-1.5909054064729344,2352.534756762244,6.283182105195343,54.22688124078867,-162.42864779031072,-0.0007499863471751,0.6643178242129009,2.7294666696240784,152.63112573959583,0.0132822520591339,-109.76538973207576,4602.849456446353,-4852.211343820084,0.0,54.991748816388046,-0.0335182160140608,-0.0287751267033399,162.86644482424114,0.0028964804308134,-109.62285773272583,-0.0022290522904812,0.0132574965770254
0.0022192548871802,3.538549003503155e-05,-152.088748264548,-0.0007484122815103,0.0016707438327209,2345.8311440320085,-4.0578930924557205e-05,54.30883352469502,0.0006569495184636,-8.693720411193446e-05,2.4266564090459772e-05,-3.187003891595853e-06,-0.0102708500052659,-0.0016801820493619,55.071650960475765,17.990426938768046,0.0,0.0,-1.8439157050667376,2345.668480950624,6.283182120175694,54.30922836010204,-162.55199978169645,-0.000748992203022,0.662501280878279,2.720790891245558,152.69178696605772,0.0132443763313316,-109.66213788854986,4603.029146680066,-4852.217369512309,0.0,55.0731260125716,-0.0335178631534806,-0.0285953791019163,162.99307884409447,0.0028933540173977,-109.51997426924342,-0.0022299141851388,0.013219743547989
