slip,RL,FxRL,az,rollrate,FxFR,longslipRR,roll,brake,FR,pitchrate,yawrate,FxFL,RR,pitch,slip1,FyFR,vy,steeringangel,FyRR,y,x,vx,ay,longslipFR,signal,FyFL,sideslipFL,sideslipRL,gas,FL,yaw,sideslipFR,longslipFL,ax,FxRR,signal,longslipRL,FyRL,sideslipRR
0.0,8.67257859741691,4892.449896656616,-0.2497813638710165,-0.0181293771284812,-153.24249284130582,0.3018200693216339,-0.0012557739440649,0.0,1.412606177177754,-0.1153599049920448,0.0005163817995849,-156.04296626084815,9.749645437176538,-0.0059769587409868,0.0,-2233.65949814759,0.0086290734758801,0.0,1097.7945357695742,-4850.897166483646,4564.035084867576,0.4181489734914455,-0.0078575685972322,-0.0016865729959238,3.835404308833624,2257.8375564234298,-0.0361108464018693,0.0463545857379567,2.3239425683824715,1.4172924439133825,-0.0342838211044211,0.0375313725904534,-0.0016023999950237,5.827299885074897,4761.853960221517,0.0,0.2582881676669564,-1135.3717907518082,-0.0524206072609591
0.0,9.475089811544937,4961.580368277314,-0.2705705972595679,-0.0175986408102507,-154.38097865870228,0.3770194959734061,-0.0014345252052966,0.0,1.6040847532764644,-0.1215865119213329,0.0005340633042409,-157.28635210754047,10.840870969981196,-0.007166085518928,0.0,-2193.2707422313047,0.0084821604758098,0.0,858.8209187576059,-4850.89723548992,4564.039589813538,0.4768818230752742,-0.0198814906578981,-0.0017216434622891,4.181497831445274,2213.924002437909,-0.0351254147379315,0.0448102688404224,2.313778087210971,1.6089129785188847,-0.0342785792885599,0.0370843077690711,-0.0016102543943519,5.90998723526948,4818.156666789017,0.0,0.3167299644727446,-911.616554520456,-0.0497885665274794
0.0,10.178907245275314,5034.145096257717,-0.2685660987039318,-0.0166956030342306,-151.91671313186998,0.4604894921474063,-0.0016057824895724,0.0,1.7973248550700025,-0.1262394490259854,0.0005299504955512,-155.06618015978012,11.86709992717376,-0.0084089143112741,0.0,-2124.98460746789,0.0081785720625377,0.0,664.534561012948,-4850.897327137911,4564.0446865257045,0.5364383598646808,-0.0361122022533547,-0.0016934982060627,4.517139787160283,2132.757995497343,-0.0336716025885451,0.0421389190314035,2.305829251294268,1.8017614046549244,-0.0342732162856292,0.0360769062991226,-0.0015708976726635,5.996758560887867,4872.263597043457,0.0,0.3789230346371114,-729.1512061298083,-0.046011574005438
0.0,10.756993093645772,5116.179641194993,-0.2573945610390313,-0.0154896718725551,-151.03648782222538,0.54943392311776,-0.0017663785994868,0.0,1.9897610316371528,-0.1293395868005964,0.000469367135927,-154.41695506617316,12.80886153211975,-0.0096895361308754,0.0,-2034.011466288548,0.0077282054386118,0.0,512.8937449678723,-4850.8974433174335,4564.050383655092,0.5968930102913481,-0.0481608270361126,-0.001673273277769,4.841491245888316,2033.1140346696327,-0.032122033202248,0.0392830401007122,2.298530679677608,1.9940356236742471,-0.0342682067589994,0.034671921579356,-0.0015407671705111,6.0931634976714975,4934.273992502406,0.0,0.4415943316598956,-585.7643566154129,-0.0418852602276347
0.0,11.254595222102868,5205.20638746401,-0.2296460602946861,-0.0139490965820414,-150.23479717942055,0.6445318416679006,-0.0019130721024462,0.0,2.182227495244072,-0.1310822991935783,0.0003634738058577,-153.97832075020207,13.711375588009188,-0.0109935921544523,0.0,-1932.0924229428872,0.0071747176309661,0.0,397.4833734777375,-4850.897585572616,4564.056690700757,0.6583399671103305,-0.0577116540801878,-0.0016577587532039,5.153741497901529,1925.3731457632537,-0.030476593443284,0.0367242955153278,2.2912649990636056,2.1864725206238,-0.0342640616003413,0.0331828345698299,-0.0015190654505014,6.197798829526505,5004.871687065522,0.0,0.5045045772647576,-477.26433706301975,-0.0378260358254392
0.0,11.689109161691771,5297.000620788342,-0.190806771472992,-0.0121104106954392,-149.64771233141082,0.7459178140543963,-0.002042673098241,0.0,2.3753572458800507,-0.1315555822983539,0.0002137256367666,-153.59292138899494,14.587214572422036,-0.0123080406626897,0.0,-1827.158872910398,0.0065290009212912,0.0,310.19537595161387,-4850.897755210249,4564.063618009096,0.720849260196554,-0.0673753199921092,-0.0016363549561916,5.453110080186673,1813.526803416584,-0.0288051640297231,0.0344897679917313,2.283841874325008,2.379658719436476,-0.0342612138024811,0.0316194410659425,-0.001496393072408,6.307216494154471,5081.160370590915,0.0,0.5674074687861196,-396.0683186740368,-0.0339903562350442
0.0,12.069900118687295,5388.905653601449,-0.1443719315493413,-0.0100206890868518,-149.29615739478334,0.853485902620763,-0.0021524766550227,0.0,2.5692949826828047,-0.1308160665406567,2.4726121484867285e-05,-153.38197572019783,15.438952660622856,-0.0136205071959916,0.0,-1720.907256155661,0.0057998198112513,0.0,243.8551750073716,-4850.897953497941,4564.071176401833,0.7844558397805889,-0.0750854083945441,-0.0016149046917067,5.738848727196182,1702.089662693867,-0.0271441610740302,0.0324747397552784,2.276248872464337,2.573766092744146,-0.0342600880265558,0.0299700543546517,-0.0014764235240142,6.418330463723212,5160.50456180469,0.0,0.629974338450123,-334.63294505418924,-0.0303828808946757
0.0,12.403359816362286,5478.487834451277,-0.0927445633152812,-0.007720800384852,-149.08037974268677,0.9671648328984238,-0.0022401867180254,0.0,2.7641684157722843,-0.1289190618421648,-0.0001962664430317,-153.24912883602028,16.267834228713845,-0.0149191660442521,0.0,-1614.7457913453582,0.0050082398554038,0.0,192.7292180180815,-4850.89818153428,4564.079376852273,0.849162973750222,-0.0809113798330288,-0.0015940192945018,6.010243241122342,1591.9032475886718,-0.0254890069321627,0.0305855491991539,2.268534545822799,2.768899615263237,-0.0342610309653754,0.0282745847248033,-0.0014596714479775,6.527811044056454,5239.793594219746,0.0,0.6918676706273872,-286.9846484317804,-0.0269510465455393
0.0,12.70599735318147,5563.899654216959,-0.0395251045897494,-0.0052735333992064,-148.97497549237187,1.0876687869801058,-0.0023040269628064,0.0,2.960039301190823,-0.1259547800717333,-0.0004508008639039,-153.23718041879016,17.085156513019456,-0.0161928736056888,0.0,-1509.8931068033833,0.0041773118667324,0.0,155.9095200661452,-4850.898440210467,4564.088230165244,0.9149431387150372,-0.0818987979963557,-0.0015741281253363,6.266615277019866,1484.3811555717075,-0.0238606636211384,0.0287690630762082,2.2607702333260207,2.96512051646434,-0.0342643578409502,0.0265456574748487,-0.0014480767935275,6.633621182269296,5317.4550642195845,0.0,0.7536030830284662,-248.84225914543248,-0.0236541025671414
0.0,12.994002557629903,5644.401941512677,0.0167881282575246,-0.0027222306040593,-148.92755753176277,1.2158035852246565,-0.0023428023347828,0.0,3.1568996040240536,-0.1220116012804285,-0.0007589143957566,-153.29582664197935,17.90088317221173,-0.0174315237974583,0.0,-1407.0933937841698,0.0033597727860299,0.0,131.87120856748302,-4850.898730005513,4564.097746758824,0.9817556649034872,-0.0791678772879679,-0.0015560024661756,6.50732403831499,1379.964188310553,-0.022268071077777,0.027068187649012,2.253006975721404,3.162570601159401,-0.034270513386682,0.024806096231857,-0.0014391814317292,6.735182805243088,5393.960570128907,0.0,0.8159908148936809,-217.4392160891993,-0.0204034455884285
0.0023758405933256,13.266372032648682,5719.483429391247,0.0718452674168124,-0.0001144179520866,-148.96994011705965,1.3508290837858947,-0.0023557019104782,0.0,3.3547235308483856,-0.1171462773629276,-0.0011158311050817,-153.37881088325136,18.705492852072528,-0.01862560961658,0.0023758405933256,-1306.618897071151,0.0025821035993091,0.0,112.74238747908416,-4850.899050969583,4564.107936648578,1.0495618233276236,-0.0761060238781442,-0.0015396792088383,6.731767878463172,1279.2982881262149,-0.0207131012781091,0.0254682549170718,2.2452620387163176,3.361259500932815,-0.0342800346276401,0.023053528626015,-0.0014326447547868,6.832382223094877,5468.896036089715,0.0,0.8786562211087139,-191.18392843796613,-0.0172045519521326
0.001573779083717,13.526697267175036,5788.517740668569,0.1248268563880497,0.0024781299262013,-149.15512133010105,1.4922926588026824,-0.0023425398664698,0.0,3.55355343953342,-0.1114403494012588,-0.001499686781818,-153.46193860377414,19.495184903083743,-0.0197663471047965,0.001573779083717,-1208.8671223701313,0.0018483597496606,0.0,95.51755487495409,-4850.899403022979,4564.118809382738,1.1183110398505829,-0.0734598606414811,-0.0015266804978239,6.939385804752136,1181.9446965276315,-0.0191835170803568,0.0239133184415487,2.2375638034590923,3.5611224770644854,-0.0342932896522442,0.0213199211424118,-0.001428197697309,6.9237570952356,5540.902198246998,0.0,0.941581052770407,-168.81373832323433,-0.0141327191637139
0.0008977807781205,13.779337185518193,5850.905354009897,0.1746559173555689,0.0049756331749334,-149.41953445271125,1.6398444781828514,-0.0023039153909854,0.0,3.753428978643548,-0.1049832790363238,-0.0018913417430894,-153.5736483849419,20.268252826867048,-0.0208458182936497,0.0008977807781205,-1114.0211756034782,0.0011525144170597,0.0,79.3096444232453,-4850.899786104494,4564.130373913991,1.1879404669063445,-0.0712665518998528,-0.0015151504596342,7.129658880491483,1088.2961290836158,-0.0176974030727506,0.022356400496077,2.229946354420446,3.762098180317296,-0.0343104428853746,0.0196017300215475,-0.0014251653264421,7.008187944497293,5608.860966941083,0.0,1.004884586415986,-149.36318667865606,-0.0112537687412027
0.0003218497886309,14.028598268762106,5905.952116757982,0.2207986302123911,0.0072987160780731,-149.76098982283574,1.7931559120082463,-0.0022411995358418,0.0,3.95434757131866,-0.0978672632839465,-0.0022649006380746,-153.65604093636003,21.02368548762061,-0.0218570188643115,0.0003218497886309,-1022.1691620396756,0.0004865719267785,0.0,64.00972391665726,-4850.900200196111,4564.142638491855,1.2583767778295358,-0.0713797187858085,-0.0015054634380894,7.302111522084169,998.3333858448318,-0.0162625649678119,0.0207539110347554,2.222443510223153,3.9640915713713194,-0.0343314399402889,0.0179069924403616,-0.0014227919221732,7.084696974703982,5671.959922549381,0.0,1.0687759819682234,-135.19422279966693,-0.0086227426317122
-0.000179730781772,14.278645597011806,5953.344233031669,0.2621027777625054,0.0093726138915981,-150.17319888544077,1.9518806762468248,-0.002156582823974,0.0,4.156305195764278,-0.0901853444908628,-0.0025902462543815,-153.7057543705919,21.760698390723963,-0.0227938683276022,6.283005576397814,-932.9391907648252,-0.00016357809478,0.0,49.83236239239535,-4850.900645402761,4564.155610568409,1.3295377437893283,-0.0706793167684955,-0.0014965082953258,7.45631268773781,912.781441531102,-0.0148865019330522,0.0190606633580344,2.2150866590952822,4.166965514726202,-0.0343559270462198,0.016241073478863,-0.0014212495306605,7.152616597774962,5729.444865916919,0.0,1.1335462423772438,-124.26408683190364,-0.0062929799599189
-0.0006123473133579,14.532935182338116,5992.981850079139,0.2971707551858973,0.011160701985089,-150.57784185295534,2.1156519175066566,-0.0020527693829065,0.0,4.359249792776105,-0.0820349726932483,-0.0028526259864794,-153.77421790868675,22.478983666746927,-0.0236512378056497,6.282572959866228,-846.7621186886539,-0.0007902480904391,0.0,36.97566583200964,-4850.901121820753,4564.169296738302,1.4013355866353006,-0.0690126660570651,-0.0014870625969948,7.59187695484469,831.451819688695,-0.0135677166285632,0.0172910773893939,2.2079009316611136,4.370603973018417,-0.0343833261031378,0.0146188603187196,-0.0014218074195178,7.211776583774603,5780.738986090147,0.0,1.199507316372199,-114.09054732366866,-0.0042619425960813
-0.0009743318010036,14.794810624038746,6023.626762480536,0.3202245670974517,0.0125243545812433,-151.13634235840254,2.284108534885424,-0.0019331808887985,0.0,4.562996048028198,-0.0735693282277795,-0.0030467987038375,-153.9560295153792,23.17845291043329,-0.0244251870917087,6.282210975378582,-764.2545553279568,-0.0013764197984167,0.0,25.55663523623718,-4850.901629393561,4564.183702693219,1.4736752220980645,-0.0652831099742586,-0.001480429593792,7.708465483337544,755.9440500310291,-0.0123853628666718,0.0154889028952593,2.2009116950096788,4.575070266888355,-0.0344129819104141,0.0130764501754318,-0.0014235503423367,7.260467659975356,5825.388660001346,0.0,1.266956647347333,-103.83234799567715,-0.0025414798841362
-0.0012556416519083,15.072920291243376,6037.948595946019,0.3259800911165563,0.0133421896946294,-151.8322654220737,2.456324717920965,-0.0018031089145114,0.0,4.767760126527132,-0.0649787787863998,-0.0031535970861819,-153.9971259276572,23.856560070209657,-0.0251136641971644,6.281929665527678,-686.5574240329806,-0.0018909422649133,0.0,15.853857031019292,-4850.902167762845,4564.198833054433,1.5464277435439695,-0.0561320749701102,-0.0014718394669218,7.805786862613273,686.8353924285861,-0.0112655302754693,0.0137173464144387,2.19419043071146,4.780242082973312,-0.0344441190696041,0.0116113067404123,-0.0014232250858456,7.293113274655974,5862.351596094133,0.0,1.3368616168561689,-93.39776486616913,-0.0011948563420858
-0.0014600024759275,15.37850038548306,6036.613211916888,0.3272404625586225,0.0138534069642788,-152.36283202054457,2.63081607419695,-0.0016666596159882,0.0,4.973406103665528,-0.0564146385708296,-0.0031646544743239,-153.89254539217842,24.51100612810581,-0.0257162897832349,6.2817253047036585,-613.4348338295476,-0.002321792043302,0.0,8.10006070161601,-4850.90273629767,4564.214690915408,1.6194133241792756,-0.0468935847815059,-0.0014606397855915,7.883597839907682,621.8272351827824,-0.0101853509812827,0.011950951869244,2.1878584419088893,4.985777515237009,-0.0344757880567645,0.0102546945134977,-0.0014203888221904,7.305729800005561,5884.629870284345,0.0,1.411254105604487,-82.78255157059922,-0.0001965098777749
