FyRR,vx,FL,roll,signal,FyFL,longslipRR,pitch,pitchrate,longslipFL,ax,yawrate,sideslipFR,FxRL,FyFR,brake,longslipRL,slip,x,FR,y,gas,signal,steeringangel,RL,yaw,sideslipRL,longslipFR,sideslipRR,RR,ay,az,FxFR,sideslipFL,slip1,FxRR,FxFL,rollrate,FyRL,vy
1424.5519154875412,0.4160708757669633,1.3973085557088525,-0.0010725555121995,0.0,2155.106207793371,0.1981973115832698,-0.0057838118449216,-0.1065697207448301,-0.0015059770702641,5.7714207574920176,0.000614728335818,0.0354475251589619,4831.113904893835,-2169.065927659583,0.0,0.1661535474480472,0.0,4564.03504885836,1.3945398192020722,-4850.897245175499,0.5522534876801213,1.5592702723117302,0.0,6.005325977281809,-0.0342848801999828,0.0415992219735343,-0.0015964445282091,-0.0483688192117231,6.856302758205718,-0.0680197569679904,-0.1883103363171342,-151.95934052875285,-0.0336728235853444,0.0,4718.30976290667,-153.90098407294877,-0.011838074597336,-1514.8539041045094,0.0054601565518798
1184.9778363056305,0.4742738874482361,1.5833620369303232,-0.0011841818254609,0.0,2100.5678149661544,0.234114207101161,-0.0068759745129041,-0.1112014284366517,-0.0015194986128004,5.863099612002399,0.0007323118324753,0.0346016634042743,4905.587672267079,-2118.798314288306,0.0,0.1886603959278187,0.0,4564.039528646849,1.581644117623552,-4850.8973482236415,0.5436482431814976,1.7106673494183895,0.0,6.22070385333009,-0.0342780700740714,0.0396078585686505,-0.0016163972036461,-0.0466429104224079,7.3162448542979694,-0.072593440025894,-0.2076353138924208,-153.46236669690074,-0.0325907467772408,0.0,4787.275266203608,-155.33339143456757,-0.0105620317633268,-1279.961505317422,0.0047325563467278
975.839021737843,0.5333603207986148,1.7721635984092328,-0.0012813941452353,0.0,2015.2902076526543,0.2729339626428472,-0.0080079342869537,-0.1146557304259615,-0.0014774082188194,5.952484874409645,0.0007988464642857,0.0332903508917386,4976.384542135217,-2040.7883982624037,0.0,0.21085072080318,0.0,4564.044595015965,1.7715239420382336,-4850.897478995596,0.5361928139617147,1.8605851998030984,0.0,6.387387216324013,-0.0342703303152687,0.0368840346808239,-0.0015759736823139,-0.0435012684563662,7.741703691522565,-0.0791570799207136,-0.2126199257817833,-151.75336919814842,-0.0310883509781137,0.0,4850.682405576307,-153.83594172374012,-0.0089957988355627,-1070.2290453810558,0.0039501214093119
796.1146458089975,0.5933376036233932,1.9609722979322024,-0.0013618857355363,0.0,1912.8567925833377,0.3134216566252953,-0.0091682030087049,-0.1169824710708928,-0.0014515935049841,6.043460171646792,0.0008337980840216,0.0317554106426282,5050.552532429801,-1944.5555631456289,0.0,0.2313784639378493,0.0,4564.050256843035,1.9611375812823053,-4850.89763839154,0.5291083707333352,2.0088590741232872,0.0,6.50150102356153,-0.0342621464837789,0.0339634213148022,-0.0015547238018785,-0.039963660170564,8.131139505123459,-0.0912720175624972,-0.2033816915675501,-151.43199463232182,-0.0295034837001203,0.0,4916.6021739088055,-153.55009252464754,-0.0072597960777669,-900.082697503361,0.0030915996531897
650.5554179787105,0.6542435380165728,2.1501487588248165,-0.0014245531875662,0.0,1805.544771498246,0.3543864664453394,-0.0103457096154083,-0.1182176736454858,-0.0014346121446303,6.138947765242552,0.000879343615697,0.0301230550479251,5128.541021804552,-1839.373667229876,0.0,0.2484722631766137,0.0,4564.056523222332,2.1512363072672884,-4850.8978276686685,0.5220526024226939,2.1553244709090515,0.0,6.560460175869354,-0.0342535756913371,0.0310039850597813,-0.0015348237418578,-0.0366955006166758,8.483651203208533,-0.1000805627736864,-0.1826046894170598,-150.9244962572968,-0.0279370709302608,0.0,4985.875808317101,-153.13102972848458,-0.0054429845838666,-765.5563775596343,0.0021325912819522
536.7950396239582,0.716111769316294,2.340024603926369,-0.0014686629502723,0.0,1696.9943862830871,0.3951733729098723,-0.0115296972463914,-0.1183875795830785,-0.0014175010244842,6.2366452865702,0.0009446941106795,0.0284796292058915,5207.824538060235,-1731.7059754618856,0.0,0.2611931380929175,0.0,4564.063403640622,2.342133246451215,-4850.8980479936345,0.5149046231375369,2.2998173256802863,0.0,6.564970112295099,-0.0342444355162739,0.0281767351793306,-0.0015121413082281,-0.0337873756323432,8.799195998167612,-0.1060038769056195,-0.1515043825350324,-150.5490881998742,-0.0263653614069606,0.0,5057.7790337009565,-152.70559823614445,-0.0035589708411631,-660.1268273269003,0.0011016873643537
448.9179367150215,0.7789578423645543,2.530648132384896,-0.0014937268909717,0.0,1589.7495134426065,0.434778957922975,-0.0127095590976207,-0.117504128424297,-0.0014037121254204,6.335018787540461,0.0010251140714466,0.0268051234941326,5285.730489019419,-1624.5576226380788,0.0,0.2685243093653744,0.0,4564.070907810149,2.5338445760049626,-4850.898300284818,0.5076493777621529,2.442174202548106,0.0,6.51365957204589,-0.0342345610106148,0.0254975991504322,-0.0014914310670988,-0.0311852578371565,9.0714784791625,-0.1102536083926637,-0.1154997840798561,-150.3473496327421,-0.0248168573923606,0.0,5131.538789608679,-152.41643637545778,-0.0016418029036382,-578.363893397009,1.8370984178445743e-05
380.5814395773757,0.8427732753179374,2.7221135307369977,-0.0014995412746182,0.0,1484.7761106150097,0.4731461723373788,-0.0138750780170278,-0.1156284894460298,-0.0013930017797733,6.431341005518133,0.0011255405387306,0.0251352537432914,5361.13127031568,-1518.905687429689,0.0,0.2705674534591429,0.0,4564.079045449909,2.726465751617684,-4850.898585259612,0.5003223642251907,2.582232488104391,0.0,6.421650093659155,-0.0342237732233438,0.0229281153297323,-0.0014740719817338,-0.0288243643680537,9.309297890993337,-0.1127662526582374,-0.0738603347250292,-150.2591517349325,-0.0232833715172012,0.0,5205.031911445512,-152.22057718099074,0.0002847672732929,-514.6553133574879,-0.0010972110309181
326.48043857362524,0.907534157601492,2.914479665962153,-0.0014862158210728,0.0,1382.806350920462,0.5101909538632348,-0.0150166572479237,-0.1128188895513166,-0.00138521770836,6.524436607540982,0.001244766166809,0.023465581623022,5433.167091588298,-1415.72750248407,0.0,0.2673370361988221,0.0,4564.087826082855,2.9200547230687284,-4850.89890347225,0.4929638577656071,2.7198305873960047,0.0,6.299020804798192,-0.0342118791745275,0.0204251155278816,-0.001459295403749,-0.0266528641695451,9.518833182306189,-0.1142354956506545,-0.0292137510945432,-150.2736340039357,-0.0217821814015006,0.0,5276.946015981365,-152.07952630204915,0.0021832425808618,-463.9199497684661,-0.0022343361423045
282.80705261357974,0.9732033335025456,3.1077541024867146,-0.0014542026666411,0.0,1284.197521370732,0.5456236893153851,-0.0161252752896282,-0.1091339580583502,-0.001379713389347,6.613334955594633,0.0013871170248671,0.0218138101501323,5500.791667338319,-1315.0971998070822,0.0,0.2587519136427025,0.0,4564.09725890031,3.1146255851445463,-4850.899255335119,0.4856129369747961,2.85480812177308,0.0,6.152334879084608,-0.0341986683864983,0.0179650295262656,-0.0014468001151348,-0.0246358913048464,9.70242161550772,-0.1142476415839363,0.016564396071234,-150.34214293104225,-0.0203030280777275,0.0,5346.687135690432,-151.9882347905828,0.0040227503691831,-422.4031850326932,-0.0033780370878002
