pitchrate,vy,RL,slip,FL,signal,rollrate,FyFL,x,longslipFL,slip1,ax,yawrate,FxRL,FyRL,FyRR,sideslipFL,sideslipFR,gas,FxFR,RR,y,longslipFR,steeringangel,roll,FyFR,yaw,brake,ay,FxRR,longslipRR,sideslipRR,az,FR,FxFL,pitch,vx,sideslipRL,longslipRL,signal
-0.039890279717345,-0.0034209540617268,2.528557475009868,0.0,2.316268984205121,0.0,0.0067104271518455,871.5503133916934,4564.086259957159,-0.0008436407876863,0.0,3.5309386092536434,6.675778888734126e-05,2912.3027510183488,-1255.2288733349938,1239.8484250188533,-0.01125657479455,0.0115215318062207,0.160485728923623,-110.93245933239328,2.5211519070371526,-4850.8993109091,-0.0008475795811322,0.0,-0.0003995099801598,-890.738484800799,-0.0342817134355496,0.0,-0.0240808183570426,2913.4374279216386,0.0157376433986734,-0.010770836685411,0.0351468691466312,2.318246371423701,-111.1757075924626,-0.0109295952747396,0.7498815515485153,0.0108283459296129,0.0156557922428458,1.7128848730638475
-0.0338752095847317,-0.0036211031875684,2.614498112408731,0.0,2.4121701724004785,0.0,0.0070552690461626,753.4666420157148,4564.093945088016,-0.0008254695193598,0.0,3.4305640342442576,5.707264057984661e-05,2831.793316384548,-1060.3086097153923,1049.8760396452162,-0.0094981425596904,0.0096420063508111,0.1606725584538789,-109.91085366487891,2.60583274924008,-4850.899609859816,-0.0008276097411526,0.0,-0.0003303907762587,-767.0379908429646,-0.0342810996264516,0.0,-0.0169595425090885,2832.645295482411,0.015170820559518,-0.008967869686228,0.0310073642812152,2.414232094125409,-110.02466944305924,-0.0112953154713412,0.7847292481826206,0.0089979341716606,0.0151168054752373,1.7922036770362253
-0.0280189069406991,-0.003750374586564,2.700717833157828,0.0,2.505255158082973,0.0,0.0072597607210074,640.9118407712223,4564.10197292023,-0.000810237466668,0.0,3.336618837479131,4.844778720253079e-05,2756.8320634703214,-881.252213040064,875.608030083272,-0.007851125356495,0.0078912843688858,0.1607888844614923,-109.12032285937067,2.6910825335420285,-4850.89992216979,-0.000811031361091,0.0,-0.0002586000681466,-648.9646080244771,-0.0342805772370318,0.0,-0.009949445958052,2757.4155264405413,0.0146933609707895,-0.0073432642647275,0.0276306097092426,2.5073618699182307,-109.09831864873574,-0.0116016974556153,0.8185960542689971,0.0073417591814571,0.0146654977549385,1.869760356696304
-0.0223862849418491,-0.0038116072662189,2.7866094377446364,0.0,2.5958501057533057,0.0,0.007330144776488,534.263912668823,4564.110334027644,-0.000797221292241,0.0,3.248283409038246,4.0831469745246616e-05,2686.6656236023905,-718.7868953840338,717.7116280855489,-0.0063216678181004,0.0062749133556607,0.1608187419976068,-108.48039439813418,2.776284319570349,-4850.900246821006,-0.0007968989888658,0.0,-0.0001855076187471,-537.1142980898105,-0.0342801353503899,0.0,-0.0032864069115084,2686.94949809662,0.0142831246212764,-0.0058884154508469,0.0248051124195405,2.597967514033651,-108.33204499373667,-0.0118506993087759,0.8515439319688634,0.0058526990107086,0.0142794280966965,1.9454615957146617
-0.0170283218371844,-0.0038086209780703,2.871773536761037,0.0,2.684235161010517,0.0,0.007274230410601,434.1723486566371,4564.119019567313,-0.0007858801107705,0.0,3.164963128862293,3.399345869354455e-05,2620.756234365259,-572.7493307504858,575.9872916339093,-0.004914934782385,0.0047958122491558,0.1607621129612947,-107.97796760092066,2.861018310559363,-4850.900582850554,-0.0007846868933623,0.0,-0.0001124131761091,-432.158921280698,-0.0342797651640009,0.0,0.0029633528377958,2620.7673394294484,0.0139231451872779,-0.0045929604066798,0.0222386926777505,2.6863302172322565,-107.71050891941418,-0.0120448498245693,0.8836296024451407,0.004521668991063,0.0139417391623238,2.0192152909508287
-0.011983976589701,-0.0037456849107622,2.9558951960392084,0.0,2.7706469974029835,0.0,0.0071014225345669,340.91487957518507,4564.128021227328,-0.0007761173836547,0.0,3.0866563307062087,2.7835077014658963e-05,2559.065227192966,-442.4333416615953,449.6670622041893,-0.0036317692158513,0.0034542212657389,0.1606236285190075,-107.60009245390872,2.944951914227168,-4850.900929354385,-0.0007741945423329,0.0,-4.05289599351306e-05,-334.4083516820892,-0.0342794595623835,0.0,0.0087576373202351,2558.818700007208,0.0135971808377318,-0.0034465687652797,0.0195797584904777,2.772690191537511,-107.22100170700456,-0.0121871173908495,0.9149052092981228,0.0033397178135209,0.0136360172222589,2.090930674744356
-0.0072810313461302,-0.0036278980875313,3.039028599404384,0.0,2.8552799028761044,0.0,0.0068218306355881,254.75421454771583,4564.137331185916,-0.0007677348280913,0.0,3.012879450040319,2.2098404449110048e-05,2501.101731009818,-327.1538410291945,338.0385240722454,-0.0024724785205583,0.0022477389582869,0.1604166066913632,-107.30070748194731,3.028118999853138,-4850.901285492392,-0.0007651999563706,0.0,2.903115431109303e-05,-244.2070563037921,-0.0342792129511404,0.0,0.0140161884564446,2500.6340434114973,0.0133137632358638,-0.002439152819172,0.0164010386468632,2.857243629952163,-106.82393605078067,-0.0122807998743052,0.9454152361523024,0.0022973691542036,0.0133708594110468,2.1605184374867665
-0.0029587240031878,-0.0034591652920141,3.1207814428187675,0.0,2.938345593899472,0.0,0.0064057722319646,176.19104628703494,4564.146942067961,-0.0007609091237931,0.0,2.9443007815642197,1.705735295442493e-05,2447.5149826292527,-226.68943362004427,240.73485665961215,-0.0014493739677198,0.0011585459227173,0.1601420655921127,-107.09735606644396,3.1104198816101354,-4850.901650488709,-0.0007579044380623,0.0,9.511182696028767e-05,-161.49503878183614,-0.0342790215830149,0.0,0.0186231801207437,2446.4497883632903,0.0130675159741485,-0.0015811622760101,0.0070991235738651,2.9401945444287545,-106.54538359706734,-0.0123294941877463,0.9752054422834884,0.0014105458464219,0.0131481592834211,2.227890850320589
0.000934973494782,-0.0032357530903616,3.2010320390068525,-0.0032221959356958,3.0201509495559176,0.0,0.0058630744231529,105.8371346117204,4564.156847063936,-0.0007548786815283,6.27996311124389,2.88286150616301,1.8704880641216284e-05,2399.7085149851187,-141.43345023429325,159.02531882573183,-0.0005481875073472,0.0001985674230969,0.1597546061383217,-107.04378496828112,3.1917409022675067,-4850.90202358615,-0.0007522194607119,0.0,0.0001562209244872,-85.89209995517028,-0.0342788481233523,0.0,0.0254486538415378,2398.7244301434184,0.0128542531650981,-0.0008930825693197,-0.0040319406414111,3.0218689123276485,-106.38882284449036,-0.0123372961309089,1.0043463199313225,0.0006653181412659,0.0129551278307145,2.292961887808206
0.0043813522826787,-0.0029582118620818,3.2804002208285805,-0.0028645233199074,3.1008565162664348,0.0,0.0052979971818064,41.67480721687197,4564.167039990173,-0.0007499081139571,6.280320783859679,2.823249609922704,1.7463598755120075e-05,2353.6302522592464,-70.31474186358072,92.6019568315552,0.0002799130927085,-0.0005984000672077,0.1592850443453497,-106.97176103946144,3.271430590275492,-4850.902404013137,-0.0007464093062245,0.0,0.0002117693936577,-19.453338080960936,-0.0342786560580951,0.0,0.0301732789268814,2352.7181045213124,0.0126602969716514,-0.0003378322571457,-0.0149800999439234,3.1024675631930285,-106.2786745252161,-0.0123086307694612,1.0328785746412357,5.7925404657246105e-05,0.0127822826476088,2.355647350409998
0.0074011667763502,-0.0026466934359334,3.358745454561784,-0.0024954052121546,3.180559607037185,0.0,0.0046889844606455,-15.8089142744333,4564.177514921326,-0.000744959685444,6.280689901967432,2.7658219534383672,2.6724756693581865e-06,2309.2822910390546,-12.231576289169295,37.053746123505896,0.0009819689120042,-0.0013057690415606,0.1587743890957224,-106.87303132077642,3.350062112855087,-4850.902791126745,-0.0007414368654976,0.0,0.000261442209491,38.87208876272373,-0.0342785557294708,0.0,0.0320306549036347,2308.192758079216,0.0124800842318869,0.0001555942738011,-0.0262914451306597,3.1819710132874954,-106.16731678773044,-0.0122478639868678,1.060825105243596,-0.0004381976055575,0.012613464143419,2.415864986608093
0.0100131920199478,-0.0023170744077452,3.435889358081784,-0.0021296735231881,3.2592662566034702,0.0,0.0040334381878496,-65.94321248372067,4564.188266151303,-0.0007404627036357,6.281055633656398,2.710673867724671,-1.3178159714819656e-05,2266.680294424382,35.37381960984612,-10.05134738077208,0.0015785049191491,-0.0019206824058267,0.1582365975355667,-106.78119704205108,3.4277306343426672,-4850.903184491117,-0.0007368247639064,0.0,0.0003047585468259,90.5334826787421,-0.0342786202043079,0.0,0.0333450068126546,2265.414000781173,0.0123082155043071,0.0005729024380477,-0.037956245736833,3.26045104352506,-106.04046263755704,-0.0121591580760835,1.0882088542270096,-0.0008548631965497,0.0124467941498931,2.473534614509074
0.0122415358208092,-0.0019749301922433,3.511709633725175,-0.0017714869744923,3.3369923849201544,0.0,0.0033543023749874,-109.61655914526854,4564.199288201245,-0.0007358714284145,6.281413820205094,2.657596572678887,-2.335877351756747e-05,2225.685191334481,74.43602846114202,-48.94490903481394,0.0020960779343732,-0.0024425343200518,0.1576762510266982,-106.6751148813722,3.504329222160023,-4850.903583773542,-0.0007326339606614,0.0,0.0003413566596314,135.57652841601168,-0.0342788125296799,0.0,0.034743761604596,2224.316167004031,0.0121416489516997,0.0009082722052548,-0.0499110651763912,3.337964576062683,-105.8977885939626,-0.0120464695007576,1.1150524622689986,-0.0011957072544353,0.0122817640775745,2.528578242756224
0.0141250707917525,-0.0016256866424577,3.586174386857795,-0.0014245239865806,3.413725464643353,0.0,0.0026969364620586,-148.24297123794975,4564.210575813274,-0.0007316518241954,6.281760783193006,2.60678434766209,-2.6807069039833887e-05,2186.1885139628266,105.28481435270268,-80.43538038182122,0.0025603686843421,-0.0029069577955711,0.1570952854685197,-106.50770449234142,3.5797079266034104,-4850.903988695386,-0.0007285156620476,0.0,0.0003712629540489,175.23026071094503,-0.0342790720675812,0.0,0.0347780691749366,2184.771421394486,0.0119782556339914,0.0011783784898004,-0.0627706114200591,3.414558839143572,-105.72977391914851,-0.0119134214882292,1.1413778094857492,-0.00144930538728,0.0121180662915138,2.5809201905792083
0.0157011398193177,-0.0012807431672809,3.659255980011443,-0.0010973067946664,3.489501739943344,0.0,0.0020355351450294,-183.27589386810675,4564.222123938187,-0.0007275888899763,6.28208800038492,2.557816198546023,-2.473999172814086e-05,2148.0911394012805,128.7305945750902,-104.85400711791094,0.0029930269687241,-0.0032915491605063,0.1564958898446163,-106.26160239296158,3.653823247759576,-4850.904399070644,-0.000724276227541,0.0,0.0003946163798633,209.5268569632293,-0.0342793284467836,0.0,0.0338855971446519,2146.6286329957084,0.0118173542116285,0.001369085139977,-0.0759817527989799,3.490188473533936,-105.55276155467462,-0.0117632667093853,1.1672053369269078,-0.0016417108207616,0.0119553108560001,2.6304872068067624
0.0170023016700589,-0.0009477144971332,3.730976311135961,-0.000794504763128,3.5643393706334225,0.0,0.0013621597198837,-214.7250954039639,4564.23392771929,-0.0007237311844234,6.282390802416458,2.510702899835829,-3.000422415856968e-05,2111.212760630267,146.30013323848482,-122.0592272502995,0.0033507623851807,-0.0036258291296404,0.1558803723701804,-105.98284346761083,3.72664297781054,-4850.904814828579,-0.0007202288709005,0.0,0.0004112647642538,239.10971103107784,-0.03427959524664,0.0,0.0331581397385381,2109.7524143977853,0.0116590423346654,0.0014896185454708,-0.0880007705995144,3.5648008452623423,-105.32622392360564,-0.011598881913296,1.1925540246878803,-0.0017789726836508,0.0117923731275676,2.677208587665642
0.0180538968853807,-0.0006208333729299,3.801408168938166,-0.0005094993203205,3.6382170165913785,0.0,0.0007072188699005,-240.8440357490937,4564.24598247436,-0.0007198086457412,6.282675807859266,2.4651713179375205,-4.310631736305482e-05,2075.46475365202,157.97538998694876,-133.58749079983332,0.0036250014497676,-0.0039060362618133,0.1552526009236422,-105.71748663622672,3.798157229995829,-4850.905235901779,-0.0007166258529513,0.0,0.0004212596843849,264.67078221109034,-0.0342799651693962,0.0,0.0325858872536737,2074.087835925792,0.0115040739244064,0.0015680381858136,-0.0986330136343122,3.6384057246133104,-105.06769972064149,-0.0114228804674405,1.2174406084181673,-0.0018486587834437,0.0116295116256949,2.7210162931871307
0.0188903994593164,-0.0002990283394808,3.8703525889574864,-0.0002400602749839,3.7110537630965057,0.0,8.358432925034523e-05,-262.44333976042856,4564.25828362991,-0.0007154849236876,6.282945246904602,2.417731154215089,-5.445145343058354e-05,2038.0275891602496,164.04838944952465,-140.72294062515186,0.003856380570599,-0.0041289706892867,0.1546412322434295,-105.3882741675708,3.868120173719754,-4850.905662180021,-0.0007125126011525,0.0,0.0004248758359241,286.0724400281537,-0.0342804626592781,0.0,0.0316164120438523,2036.696644687381,0.011329096637906,0.0016067843444291,-0.1078194245441313,3.710998390343408,-104.732190171767,-0.011237579315984,1.2418654088300178,-0.0018650739193278,0.0114481338548768,2.7618450620405803
0.0195399758976504,1.1272766234290531e-05,3.938036136997269,9.912824180338392e-06,3.782785139068556,0.0,-0.0005070468638165,-280.812161188481,4564.270826528969,-0.0007113107255816,9.912824180338392e-06,2.372367565117884,-6.079502145183703e-05,2002.1237805266685,165.68975181341077,-143.84407071943576,0.0040556571041157,-0.0043114278887373,0.1540602284758251,-105.06865254326556,3.936810191559963,-4850.906093590437,-0.0007085128932348,0.0,0.0004224340274491,303.792694900502,-0.0342810457209065,0.0,0.0302727293350988,2000.8467972346812,0.0111628060621803,0.0016040210688769,-0.115854019563426,3.782530100096632,-104.41717480373676,-0.0110449564360209,1.265827014495439,-0.0018452448851471,0.0112735747509648,2.799632524611902
0.0200207422727927,0.0003061018712881,4.004486845621701,0.0002386796989587,3.853445309068904,0.0,-0.0010584486938961,-296.620559185636,4564.283606651307,-0.0007071978166406,0.0002386796989587,2.328796083680671,-6.401077867181035e-05,1967.564620487288,163.83404979649669,-143.37695685660606,0.0042257326154175,-0.0044620533579834,0.153480196453198,-104.74170026129076,4.004240545123673,-4850.906530118726,-0.0007045812621273,0.0,0.0004142953053864,318.5281960966084,-0.0342816729332561,0.0,0.0286834529025008,1966.3696488022056,0.0110013428509887,0.0015677057736373,-0.1223570625418285,3.853022226128316,-104.11506729429648,-0.0108467802574447,1.2893442181659802,-0.0017934142595197,0.0111028071913367,2.8343193141435528
0.0203492091391635,0.0005828370219186,4.069765590340269,0.0004455953347706,3.923063629021175,0.0,-0.0015639469519175,-310.28517739069537,4564.296619650144,-0.0007031854478239,0.0004455953347706,2.28685166594046,-6.592299172711294e-05,1934.236864243942,158.9797562975454,-140.02265809425018,0.0043705497000428,-0.0045845024842124,0.1528919638725768,-104.41244709311064,4.070443208523207,-4850.906971785342,-0.0007007846312677,0.0,0.0004008907835595,330.76853095714165,-0.0342823243196918,0.0,0.0267141699854439,1933.137534269572,0.0108432781982175,0.0015066000942988,-0.1273003792403239,3.92249157193706,-103.82402082156,-0.0106446471370102,1.312434177079848,-0.0017119159663491,0.0109354963808564,2.865849175751509
