longslipRL,x,y,RR,sideslipFL,ay,slip1,FyFR,signal,pitchrate,signal,az,ax,roll,FL,sideslipRL,gas,yaw,sideslipRR,FyRL,yawrate,FxRR,longslipRR,rollrate,vy,FyFL,pitch,FxFR,brake,vx,longslipFL,FxFL,RL,FyRR,slip,longslipFR,FxRL,steeringangel,sideslipFR,FR
0.031578657052798,9976.069066577436,-138.6482123532722,3.6369863383605896,-0.0154986539472766,0.0860320111315722,6.277748640028429,-1213.92206150947,0.0,-0.0880758129183633,0.0,0.1209063840144483,6.429305220445043,-0.0010127961045021,3.1888171086218198,0.0126441250158429,0.2823259264429892,-0.0127074701430956,-0.0184376301812094,-1154.6004535843997,0.0019724167701112,5503.805685797352,0.0470091007714298,0.0108834825250711,-0.0054881579546561,1037.3158037990129,-0.015644922479614,-146.42763849721638,0.0,1.013038522785162,-0.0013229720618229,-150.0708782544779,3.458142808516139,1452.3336424715358,-0.0054366671511567,-0.0013811123664868,5036.395462168656,0.0009592548553872,0.0197347425405233,3.201211602657186
0.0254478088501781,9976.079539435184,-138.64839764196776,3.590844404264714,-0.0151342889078926,-0.192153742875729,6.278394491847817,-1111.31733389707,0.0,-0.0817431420259521,0.0,0.1837047258893224,5.735061033117862,-0.0008864776325625,3.369992163130195,0.0150801080821247,0.2798225437190478,-0.01269885255879,-0.0117771462433329,-1342.0872173415269,2.959268991515914e-05,4773.559502328937,0.0297342691029607,0.0136909427062787,-0.0051297449242788,954.3189310934983,-0.0164930131905495,-128.14481536191036,0.0,1.073872438063029,-0.0010863442500593,-134.14632893323642,3.561703387586881,1432.5559629578995,-0.0047908153317688,-0.0011869345202387,4614.386954799452,0.0016294956071307,0.0169595216950636,3.373050127585307
0.0236590578739371,9976.090596529966,-138.6485945536894,3.6998141958893904,-0.0144112361560421,-0.1769267929945564,6.277704704071054,-973.7561640164254,0.0,-0.0740542706772417,0.0,0.209234165891085,5.667835438749529,-0.0007482551124269,3.5333711026092747,0.0125753062419301,0.2809936591194845,-0.0127003873080774,-0.0107705013187066,-1383.1202962614225,-0.0001277135973522,4673.20663356405,0.0255061659742438,0.013653939645548,-0.0061909166220243,902.7216664171444,-0.0172688683626913,-131.63190335971905,0.0,1.1317541950790342,-0.0010548386643298,-133.08150893608075,3.704347044365463,1237.6024449382733,-0.0054806031085325,-0.0011387889554537,4607.691474814141,0.0020529287592465,0.0144203915761257,3.535112251841104
0.0236216934205342,9976.1022226054,-138.64881022420434,3.842192948550704,-0.0128327300810286,-0.0135121652864135,6.277173676866492,-850.6829457992052,0.0,-0.0654591829049859,0.0,0.2030352118311897,5.532704942008845,-0.0006140899226403,3.6872866043517134,0.0096035168518147,0.2818275379849296,-0.0126995010775233,-0.0106587533245888,-1207.478237100897,0.0002132693679791,4541.449381835007,0.0242645986700455,0.0133609452423899,-0.0071312810916838,835.63020670788,-0.0179626809148133,-130.83860867317784,0.0,1.1878112703295864,-0.0010867326189772,-130.95976132907057,3.8566355837756183,1165.3029995937677,-0.0060116303130939,-0.001143310405215,4509.906706048964,0.001685901808305,0.0126574988296052,3.69090836153611
0.0231095735480137,9976.114401018567,-138.64903704321162,3.981206453715459,-0.0110645289025343,0.0206284472871207,6.27739484275293,-751.9788867653078,0.0,-0.0563363839053827,0.0,0.2001325883404399,5.379716056791192,-0.0004779419734716,3.836764987034011,0.0084318025550098,0.2820725502419975,-0.0126976207972029,-0.0088458521095618,-1029.1982233094177,0.0001319418055595,4400.867932787567,0.0229402853337037,0.0138610009333992,-0.0071871591561721,746.0326684903695,-0.0185674148410882,-128.7384199675591,0.0,1.242389628184621,-0.0010831526883769,-128.378612920641,4.002033953172005,1060.3508183363715,-0.0057904644266565,-0.0011165488395853,4396.90237244562,0.0013529614804061,0.0111729572745616,3.8406053939683775
0.0223118177681525,9976.127116814803,-138.64926985916838,4.123289388597485,-0.009538278239704,-0.0064501719432018,6.277699322589388,-659.0472787637754,0.0,-0.0469453903126897,0.0,0.1910187360302612,5.241383084911143,-0.0003377510110323,3.9815732154432166,0.0072707620349314,0.2820682983307077,-0.0126971141863081,-0.0070103178532027,-892.714186562757,1.14552375960184e-05,4282.660577057153,0.022165753547708,0.0140476939863502,-0.0071027891501851,654.1473705715715,-0.0190792498408304,-127.09940890785522,0.0,1.2955322358480177,-0.0010709651819934,-126.26568613536264,4.144245664925146,896.9005086968621,-0.0054859845901983,-0.0010789419730038,4287.725608781698,0.0012470154998727,0.0094624246841635,3.985252203057872
0.0215911111238563,9976.14035635828,-138.64950910218062,4.266121911444569,-0.0080978012943007,0.002182822395047,6.277906405876929,-561.8750303392792,0.0,-0.037539229000714,0.0,0.1786142392475165,5.119659438761589,-0.0001989154207656,4.122162691001057,0.0056116239075053,0.2817740339424234,-0.0126969446446366,-0.0057037114209294,-741.9807106164378,3.1549573779007284e-05,4186.346254860055,0.0215845638040543,0.0137016774045578,-0.0071101135428095,567.8684302779507,-0.0194968943765035,-125.75782115825402,0.0,1.3473895145060255,-0.0010543092323017,-124.9554391368842,4.286037185034342,739.719509987747,-0.0052789013026567,-0.0010455339933759,4186.6393181092535,0.0011293036856081,0.0076921745072146,4.126087644563475
0.0211171185728448,9976.154107353454,-138.64975427143852,4.407731396372816,-0.0065963574327512,0.0254379658275746,6.278193005284105,-465.4647372809086,0.0,-0.0283135958544201,0.0,0.1628520686574689,5.004052834914415,-6.459032808915411e-05,4.25942613780157,0.0040651343184443,0.2812894202369294,-0.0126964920908492,-0.0044175365851478,-579.1498737601818,4.720466029381962e-05,4093.783921544051,0.0210095063260349,0.0132038308931878,-0.0069783058211129,482.5276221024384,-0.0198213277822346,-124.67443356785712,0.0,1.3980445148545526,-0.0010337355280088,-123.9493548729436,4.428258230016447,597.7917096770847,-0.0049923018954816,-0.0010227269246145,4093.442574184942,0.0009492177161506,0.0060847547951675,4.263393145599881
0.0207065849154711,9976.16835815996,-138.6500034572159,4.548348073300181,-0.0051141917974613,0.0334016054227221,6.2785699036562015,-374.2997595027805,0.0,-0.0194199843600956,0.0,0.1450005691754073,4.89349206397573,6.426835944348689e-05,4.393879780618599,0.0027805252696302,0.2806860093516788,-0.0126961878434358,-0.0030807587447532,-428.2532793167206,1.2628245303231444e-05,4004.9682166008006,0.0205324428067861,0.0125993333482697,-0.0066810826978207,396.2454163676704,-0.0200552232983508,-123.932516559204,0.0,1.4475589269117728,-0.001015049151844,-123.08026626448778,4.568933360736106,457.42139108785466,-0.0046154035233846,-0.0010035222549618,4006.1691465504286,0.0006602450279837,0.0046232779313433,4.397601109951277
0.0203430876735574,9976.183097693996,-138.65025546699857,4.687514496208316,-0.0037510400447739,0.0346521847092912,6.278958965037858,-287.6182134667051,0.0,-0.0109762567404882,0.0,0.1206312253697066,4.78879871201805,0.0001859329058549,4.525806023657077,0.0016041191041097,0.279999148010677,-0.0126962926445494,-0.0018905673825882,-292.950320357315,-2.82427870030278e-05,3921.783709182624,0.0201320780019786,0.0117722820100023,-0.0063234030545984,312.15352976387413,-0.0202025615395413,-123.42774396410913,0.0,1.4959867583508222,-0.0009994331346545,-122.42501162614704,4.707572506519893,322.94259941988884,-0.004226342141728,-0.0009868383464355,3923.085218932825,0.0001549185445835,0.003245861677469,4.529195872243202
