FxRL,longslipFL,az,roll,longslipRR,vy,FxFR,y,steeringangel,vx,longslipRL,slip,FyFR,longslipFR,FxRR,sideslipRR,brake,FL,signal,pitchrate,gas,sideslipRL,FyRR,slip1,yaw,FyRL,ay,RL,FxFL,FyFL,signal,ax,rollrate,sideslipFL,pitch,RR,sideslipFR,FR,yawrate,x
82.84455212422047,-0.0004722842376506,-2.490831155553429e-08,-3.127410993296899e-07,0.0004965850006079,-1.859213051676688e-06,-78.0539418441112,-4853.28095114748,0.0,4.691802462703531,0.0004965781690856,-3.951471754676469e-07,199.82740722036587,-0.0004722840647173,82.8451220170861,-0.001984921298899,0.0,14.167886246229108,-0.4209029060104002,1.3180453574178998e-08,0.0647813837334421,0.0019849653581452,165.65650559533486,6.283184912032411,-0.0342709476409518,-165.66132379487743,-6.196762857618332e-06,14.181646252114758,-78.05455980842379,-199.83245708109757,0.0,3.711789889241637e-06,-3.950054374049468e-09,0.0024168386546993,-0.0005794649422531,14.181639935940517,-0.0024167957191194,14.167906401237506,-1.302377658990025e-06,4633.559510119583
82.84452574894738,-0.0004722842348981,-2.3491515805872146e-08,-3.1278243148213814e-07,0.0004965848441556,-1.860033431388082e-06,-78.05394141230173,-4853.282558777059,0.0,4.691802499674281,0.0004965780119516,-3.9532142286904537e-07,199.82740942473936,-0.0004722840617816,82.8450956503374,-0.0019849213232684,0.0,14.167886353714373,-0.4404336213637457,1.3108652822725309e-08,0.0647813818227508,0.001984965355334,165.65650749575866,6.283184911858164,-0.0342709606681767,-165.66132322141442,-6.1928528023080525e-06,14.181646362760493,-78.05455953028702,-199.832456216918,0.0,3.6791924841192742e-06,-4.299596327090573e-09,0.0024168386397339,-0.0005794648108323,14.181640043938629,-0.0024167957416767,14.167906517421164,-1.3030046684920275e-06,4633.606400601776
82.84449958094937,-0.0004722842321608,-2.187421128420657e-08,-3.128277877237526e-07,0.0004965846891174,-1.8607881572848864e-06,-78.05394097897288,-4853.284166407269,0.0,4.691802536320336,0.0004965778559904,-3.954816811292752e-07,199.82741140479305,-0.0004722840588654,82.84506951438952,-0.0019849213453131,0.0,14.167886460252689,-0.4599202937219815,1.3023594245064836e-08,0.0647813799292123,0.0019849653551724,165.65650921567365,6.283184911697905,-0.034270973701662,-165.66132288078896,-6.189451749159368e-06,14.181646472372089,-78.05455925992473,-199.8324554606116,0.0,3.646868871714175e-06,-4.743398008136492e-09,0.0024168386261581,-0.0005794646802031,14.1816401510782,-0.0024167957613675,14.167906632629087,-1.303629823487351e-06,4633.653291084315
82.8444736187657,-0.0004722842294419,-2.0091377617086652e-08,-3.128780416650206e-07,0.0004965845354969,-1.8614826844405545e-06,-78.05394054322838,-4853.285774038111,0.0,4.691802572644437,0.0004965777011942,-3.9562911397873123e-07,199.82741313611405,-0.0004722840559661,82.84504360910339,-0.0019849213648393,0.0,14.16788656584806,-0.4793609744341143,1.2926133649767564e-08,0.0647813780526308,0.0019849653576995,165.65651073349258,6.283184911550472,-0.0342709867413861,-165.6613227806014,-6.186608104700951e-06,14.181646580967872,-78.05455899755904,-199.83245483153323,0.0,3.6148189179618898e-06,-5.268862100656629e-09,0.0024168386141629,-0.0005794645504934,14.181640257360996,-0.0024167957779801,14.16790674687036,-1.3042525722520154e-06,4633.700181567198
82.84444786125954,-0.0004722842267405,-1.817769218316564e-08,-3.129339393341353e-07,0.0004965843832911,-1.8621229137689248e-06,-78.05394010449272,-4853.287381669583,0.0,4.691802608649325,0.0004965775475547,-3.957649801016058e-07,199.82741459940607,-0.0004722840530847,82.84501793416132,-0.0019849213817008,0.0,14.167886670504478,-0.4987537194482663,1.281722084371815e-08,0.06478137619281,0.0019849653629156,165.6565120319233,6.283184911414606,-0.0342709997873221,-165.66132292468973,-6.184359087418856e-06,14.1816466885663,-78.05455874309567,-199.8324543457443,0.0,3.5830425001625484e-06,-5.863128473426598e-09,0.0024168386039058,-0.0005794644218221,14.181640362787869,-0.0024167957913571,14.167906860153868,-1.3048724288041762e-06,4633.747072050421
82.84442230742528,-0.0004722842240556,-1.6167086606590442e-08,-3.1299609763518295e-07,0.0004965842325022,-1.862715081761455e-06,-78.05393966221791,-4853.288989301685,0.0,4.691802644337741,0.000496577395067,-3.958906094373573e-07,199.82741578017303,-0.0004722840502228,82.84499248910633,-0.0019849213957978,0.0,14.167886774225936,-0.5180965895061002,1.2697881701868953e-08,0.0647813743495358,0.0019849653707839,165.65651309789618,6.283184911288977,-0.0342710128394388,-165.66132331332713,-6.182731388169459e-06,14.18164679518584,-78.05455849646867,-199.83245401621815,0.0,3.5515393775906253e-06,-6.513270576762495e-09,0.0024168385955088,-0.0005794642942982,14.181640467359015,-0.0024167958013945,14.167906972488376,-1.3054889751873306e-06,4633.79396253398
82.84439695656694,-0.0004722842213872,-1.4092440513692864e-08,-3.130650047010617e-07,0.0004965840831249,-1.8632656520113207e-06,-78.0539392158853,-4853.290596934418,0.0,4.691802679712417,0.0004965772437295,-3.9600738031038753e-07,199.82741666880008,-0.0004722840473766,82.8449672732867,-0.0019849214070757,0.0,14.16788687701653,-0.5373876503367292,1.2569200526526272e-08,0.0647813725226295,0.0019849653812336,165.65651392246866,6.283184911172206,-0.034271025897701,-165.66132394344498,-6.181741193289733e-06,14.181646900844813,-78.05455825761028,-199.8324538526982,0.0,3.520309313848774e-06,-7.206477208465278e-09,0.0024168385890534,-0.00057946416802,14.181640571074016,-0.0024167958080468,14.16790708388245,-1.3061018624776062e-06,4633.840853017874
82.8443718082034,-0.000472284218734,-1.1984972966170186e-08,-3.131410219522031e-07,0.0004965839351553,-1.8637812096731163e-06,-78.05393876533847,-4853.29220456778,0.0,4.691802714776083,0.0004965770935418,-3.961166967549383e-07,199.8274172602656,-0.0004722840445509,82.8449422859631,-0.001984921415522,0.0,14.167886978880407,-0.5566249728501461,1.2432302690120481e-08,0.0647813707118933,0.0019849653941636,165.65651450064496,6.2831849110628895,-0.0342710389620707,-165.66132480889678,-6.181394700502584e-06,14.18164700556123,-78.05455802617467,-199.8324538618476,0.0,3.489351989007101e-06,-7.930216417198997e-09,0.0024168385845966,-0.0005794640430747,14.181640673932035,-0.0024167958113085,14.167907194344515,-1.3067108095195535e-06,4633.887743502099
82.84434686193711,-0.0004722842160969,-9.874289522322836e-09,-3.1322438778891725e-07,0.0004965837885853,-1.8642683648657643e-06,-78.05393831028152,-4853.293812201771,0.0,4.691802749531467,0.000496576944504,-3.962199679755794e-07,199.82741755361684,-0.0004722840417427,82.84491752607096,-0.0019849214211641,0.0,14.167887079821831,-0.5758066333301306,1.228833857419312e-08,0.0647813689171283,0.0019849654094447,165.65651483118378,6.283184910959618,-0.0342710520325072,-165.66132590074145,-6.18168924721319e-06,14.181647109352728,-78.05455780204058,-199.83245404766356,0.0,3.458666845982192e-06,-8.672396656558215e-09,0.0024168385821602,-0.0005794639195382,14.181640775931996,-0.0024167958112231,14.167907303882911,-1.3073156043876455e-06,4633.934633986651
82.84432211759722,-0.0004722842134764,-7.787820887058307e-09,-3.13315222751278e-07,0.0004965836434059,-1.864733660730308e-06,-78.0539378507355,-4853.295419836392,0.0,4.691802783981287,0.0004965767966196,-3.963185887837963e-07,199.82741755213104,-0.0004722840389522,82.84489299240511,-0.001984921424066,0.0,14.16788717984527,-0.5949307136266228,1.2138467804444376e-08,0.0647813671381463,0.0019849654269239,165.65651491636558,6.283184910860998,-0.0342710651089681,-165.66132720752097,-6.182613268410568e-06,14.181647212236436,-78.05455758495759,-199.83245441117845,0.0,3.4282531829138317e-06,-9.421500393908878e-09,0.002416838581734,-0.0005794637974748,14.181640877072676,-0.0024167958078784,14.167907412505793,-1.3079161025771991e-06,4633.981524471526
82.84429757495987,-0.0004722842108726,-5.750760778463121e-09,-3.134135359012804e-07,0.0004965834996089,-1.8651834859154523e-06,-78.05393738671968,-4853.297027471643,0.0,4.691802818128257,0.0004965766498904,-3.964139209692705e-07,199.82741726302396,-0.0004722840361803,82.84486868373976,-0.0019849214243247,0.0,14.167887278955464,-0.6139953013475193,1.1983844767570773e-08,0.064781365374761,0.0019849654464284,165.65651476169904,6.283184910765665,-0.0342710781914099,-165.66132871560194,-6.184147176716342e-06,14.18164731422885,-78.05455737456018,-199.83245495061635,0.0,3.398110260901613e-06,-1.0166697876772968e-08,0.0024168385832767,-0.0005794636769372,14.181640977352892,-0.0024167958014037,14.16790752022106,-1.308512222378569e-06,4634.028414956724
82.84427323402997,-0.0004722842082853,-3.785906324653281e-09,-3.135192322603604e-07,0.0004965833571818,-1.865623996923652e-06,-78.05393691836153,-4853.298635107522,0.0,4.6918028519750745,0.0004965765043204,-3.965072766411055e-07,199.8274166967842,-0.0004722840334277,82.84484459850083,-0.001984921422066,0.0,14.167887377157347,-0.632998490049949,1.1825604912416774e-08,0.0647813636268027,0.0019849654677689,165.6565143755995,6.283184910672309,-0.0342710912797887,-165.6613304095245,-6.186264356007735e-06,14.181647415345804,-78.05455717049611,-199.832455661916,0.0,3.3682371586886464e-06,-1.0897948017512444e-08,0.0024168385867281,-0.0005794635579667,14.181641076771529,-0.0024167957919563,14.16790762703654,-1.3091039415683791e-06,4634.075305442239
82.84424909483472,-0.0004722842057155,-1.9133916388271596e-09,-3.136321211927124e-07,0.000496583216111,-1.8660610503421384e-06,-78.05393644594307,-4853.300242744033,0.0,4.691802885524434,0.0004965763599147,-3.965999039471901e-07,199.82741586685975,-0.0004722840306953,82.84482073507016,-0.001984921417441,0.0,14.167887474456103,-0.651938379430864,1.16648525557028e-08,0.0647813618940851,0.0019849654907435,165.65651376906118,6.283184910579682,-0.0342711043740607,-165.6613322723298,-6.188932082929309e-06,14.181647515602366,-78.0545569724331,-199.8324565388939,0.0,3.338632745366941e-06,-1.160608532735437e-08,0.0024168385920027,-0.0005794634405932,14.181641175327735,-0.0024167957797247,14.167907732959929,-1.3096912943808725e-06,4634.122195928072
82.84422515732496,-0.0004722842031631,-1.5084454333677323e-10,-3.1375192554129297e-07,0.0004965830763836,-1.866500144252416e-06,-78.05393596971541,-4853.301850381174,0.0,4.691802918779012,0.0004965762166775,-3.9669297448546833e-07,199.8274147892898,-0.0004722840279811,82.84479709157984,-0.0019849214106229,0.0,14.167887570857186,-0.6708130755171227,1.1502649768299841e-08,0.0647813601764431,0.0019849655151407,165.65651295534576,6.283184910486612,-0.0342711174741825,-165.6613342858713,-6.192112414736505e-06,14.181647615012816,-78.05455677987885,-199.8324575734549,0.0,3.3092957944885894e-06,-1.2282886519176601e-08,0.0024168385989963,-0.0005794633248361,14.18164127302103,-0.0024167957649215,14.167907837998758,-1.310274367397841e-06,4634.169086414216
82.84420142152848,-0.0004722842006276,1.4868837194744022e-09,-3.1387829132021297e-07,0.0004965829379837,-1.866946365999113e-06,-78.05393549013606,-4853.303458018944,0.0,4.691802951741472,0.0004965760746139,-3.96787572241476e-07,199.8274134825322,-0.0004722840252884,82.8447736661852,-0.0019849214018022,0.0,14.16788766636636,-0.689620690854832,1.1340006396277712e-08,0.0647813584737098,0.0019849655407433,165.6565119496364,6.283184910392014,-0.0342711305801122,-165.66133643113352,-6.195762635422747e-06,14.181647713590564,-78.05455659242163,-199.8324587556355,0.0,3.280224907270257e-06,-1.292111590058664e-08,0.0024168386075847,-0.0005794632107043,14.18164136985128,-0.0024167957477832,14.167907942160388,-1.3108532937988362e-06,4634.2159769006685
82.844177887382,-0.000472284198111,2.98760888847653e-09,-3.140107977889486e-07,0.0004965828008958,-1.8674043511882888e-06,-78.05393500761079,-4853.305065657346,0.0,4.691802984414468,0.0004965759337284,-3.968846848034435e-07,199.8274119664808,-0.0004722840226148,82.84475045672208,-0.0019849213911838,0.0,14.167887760989522,-0.7083593446981445,1.1177871683887894e-08,0.0647813567857179,0.0019849655673314,165.6565107686915,6.283184910294901,-0.0342711436918091,-165.66133868855948,-6.1998369828723305e-06,14.181647811348167,-78.05455640969724,-199.8324600744439,0.0,3.25141839798282e-06,-1.351456233031714e-08,0.0024168386176415,-0.0005794630981968,14.1816414658189,-0.0024167957285493,14.167908045452236,-1.3114282497828189e-06,4634.262867387429
82.84415455479595,-0.0004722841956118,4.3417511589435365e-09,-3.1414896784486185e-07,0.0004965826651023,-1.8678782539849576e-06,-78.05393452265602,-4853.306673296378,0.0,4.6918030168006295,0.0004965757940252,-3.96985197085681e-07,199.8274102625749,-0.0004722840199626,82.84472746102801,-0.001984921378983,0.0,14.16788785473298,-0.7270271631972848,1.101712703904005e-08,0.0647813551123241,0.0019849655946849,165.6565094305379,6.2831849101943895,-0.0342711568092347,-165.66134103829913,-6.204286760822014e-06,14.181647908297297,-78.05455623127945,-199.83246151759136,0.0,3.2228745156301024e-06,-1.4058059648251286e-08,0.0024168386290149,-0.0005794629873038,14.181641560924842,-0.0024167957074852,14.167908147881471,-1.3119994513915868e-06,4634.309757874494
82.84413142365621,-0.0004722841931325,5.542417405949236e-09,-3.142922784262637e-07,0.0004965825305866,-1.868371719068361e-06,-78.05393403577443,-4853.308280936041,0.0,4.691803048902569,0.0004965756555084,-3.970898853773299e-07,199.8274083936092,-0.0004722840173314,82.84470467686148,-0.0019849213654213,0.0,14.167887947603251,-0.7456222795859526,1.0858579917810484e-08,0.0647813534533647,0.0019849656225877,165.65650795411514,6.283184910089701,-0.0342711699323529,-165.66134346052803,-6.209061192403916e-06,14.181648004448723,-78.05455605677228,-199.8324630715789,0.0,3.1945913992792423e-06,-1.4547476606476026e-08,0.0024168386415466,-0.0005794628780068,14.18164165517064,-0.0024167956848619,14.167908249455156,-1.3125671460909228e-06,4634.356648361858
82.84410849363645,-0.0004722841906727,6.585146388740254e-09,-3.144401707797529e-07,0.0004965823973305,-1.8688878651656207e-06,-78.05393354748017,-4853.309888576336,0.0,4.691803080722882,0.0004965755181786,-3.971994137810812e-07,199.82740638303684,-0.000472284014721,82.84468210183816,-0.0019849213507224,0.0,14.167888039607176,-0.7641428343680182,1.0702959434370911e-08,0.0647813518087084,0.0019849656508304,165.65650635891112,6.283184909980172,-0.0342711830611299,-165.66134593573838,-6.21410847639134e-06,14.181648099812357,-78.05455588573277,-199.8324647222349,0.0,3.1665669722622286e-06,-1.497970093612865e-08,0.0024168386550745,-0.0005794627702796,14.181641748558487,-0.0024167956609509,14.167908350180246,-1.313131606195196e-06,4634.40353884952
82.84408576447329,-0.0004722841882323,7.467840428632008e-09,-3.1459206052181e-07,0.0004965822653137,-1.8694292790714043e-06,-78.05393305839094,-4853.311496217262,0.0,4.691803112264138,0.0004965753820417,-3.97314333018197e-07,199.8274042544383,-0.0004722840121305,82.84465973346548,-0.0019849213351093,0.0,14.16788813075176,-0.782586975503424,1.0550913056660927e-08,0.0647813501782096,0.0019849656792126,165.65650466464737,6.283184909865253,-0.0342711961955352,-165.6613484450001,-6.219376701157982e-06,14.181648194397262,-78.05455571775686,-199.83246645515095,0.0,3.1387990438502355e-06,-1.5352615023449126e-08,0.0024168386694396,-0.0005794626640896,14.181641841091214,-0.0024167956360172,14.167908450063672,-1.3136931241480462e-06,4634.4504293374775
82.84406323566294,-0.00047228418581,8.190714675145542e-09,-3.147473474128507e-07,0.0004965821345203,-1.869998018609088e-06,-78.05393256914194,-4853.31310385882,0.0,4.6918031435288885,0.0004965752470968,-3.9743508106150046e-07,199.82740203140972,-0.0004722840095653,82.8446375693765,-0.0019849213188018,0.0,14.167888221044343,-0.8009528585934398,1.040300428713054e-08,0.0647813485617368,0.0019849657075442,165.6565028910125,6.283184909744505,-0.0342712093355409,-165.66135097014632,-6.224814446019841e-06,14.18164828821165,-78.05455555248307,-199.8324682556932,0.0,3.111285280414274e-06,-1.5665060905559312e-08,0.0024168386844715,-0.0005794625593977,14.181641932772328,-0.0024167956103324,14.167908549112148,-1.3142520082299811e-06,4634.4973198257285
82.84404090661447,-0.0004722841834117,8.755977741536532e-09,-3.1490542465084654e-07,0.0004965820049298,-1.8705956188358076e-06,-78.05393208024338,-4853.314711501012,0.0,4.69180317451966,0.0004965751133444,-3.975619843658574e-07,199.82739973721385,-0.0004722840070196,82.84461560697385,-0.0019849213020132,0.0,14.167888310492312,-0.8192386470650481,1.025971200626946e-08,0.0647813469591549,0.0019849657356481,165.65650105738908,6.283184909617602,-0.0342712224811224,-165.6613534939691,-6.230371644185391e-06,14.181648381262963,-78.05455538962359,-199.83247010922503,0.0,3.084023194788665e-06,-1.591678563999999e-08,0.0024168387000131,-0.0005794624561598,14.181642023606011,-0.0024167955841486,14.167908647332489,-1.3148085759613851e-06,4634.544210314269
82.84401877664754,-0.0004722841810334,9.167726934421146e-09,-3.150656876434913e-07,0.0004965818765238,-1.8712231081740305e-06,-78.05393159229601,-4853.316319143836,0.0,4.691803205238953,0.0004965749807846,-3.976952614827087e-07,199.82739739444895,-0.0004722840044962,82.8445938436998,-0.0019849212849483,0.0,14.167888399103404,-0.837442512354653,1.0121430647284516e-08,0.064781345370349,0.001984965763361,165.65649918262355,6.283184909484325,-0.0342712356322583,-165.6613560003822,-6.235999732926254e-06,14.181648473557903,-78.05455522884363,-199.83247200138683,0.0,3.057010254963051e-06,-1.6108387879647142e-08,0.0024168387159023,-0.0005794623543276,14.181642113597102,-0.0024167955577164,14.167908744731314,-1.3153631501953956e-06,4634.591100803094
82.84399684490221,-0.0004722841786747,9.408078095884453e-09,-3.152275421483169e-07,0.0004965817492848,-1.8718810272651776e-06,-78.05393110583256,-4853.317926787295,0.0,4.691803235689241,0.000496574849414,-3.978350269822212e-07,199.8273950249119,-0.0004722840019957,82.84457227709967,-0.0019849212678007,0.0,14.167888486885452,-0.8555626340908824,9.988464546744184e-09,0.0647813437951909,0.0019849657905352,165.6564972847909,6.283184909344559,-0.0342712487889306,-165.66135847456448,-6.241660574017382e-06,14.181648565102456,-78.05455506976783,-199.8324739181284,0.0,3.030247584694625e-06,-1.6241260700802688e-08,0.0024168387319875,-0.0005794622538492,14.181642202751089,-0.0024167955312687,14.16790884131521,-1.315916053295165e-06,4634.637991292207
82.84397513510238,-0.0004722841763488,9.409705123502378e-09,-3.153904187386682e-07,0.0004965816233308,-1.8725694002590407e-06,-78.0539306225446,-4853.319534431387,0.0,4.691803265873027,0.0004965747194322,-3.979812853423087e-07,199.8273926523748,-0.0004722839995271,82.84455091713927,-0.0019849212509302,0.0,14.167888573847828,-0.8735972002766756,9.860280306424356e-09,0.0647813422334842,0.0019849658172356,165.65649538551955,6.283184909198301,-0.0342712619511242,-165.66136090757132,-6.247283500399208e-06,14.181648655889624,-78.0545549137064,-199.83247584235335,0.0,3.003742787017786e-06,-1.6319064981364567e-08,0.0024168387479755,-0.0005794621546733,14.181642291076782,-0.0024167955051502,14.167908937091736,-1.3164676131544342e-06,4634.684881781598
82.8439536041557,-0.0004722841740351,9.352065171784012e-09,-3.155537835177752e-07,0.0004965814983697,-1.8732877545661528e-06,-78.05393014131742,-4853.321142076114,0.0,4.691803295792831,0.0004965745904424,-3.9813393527305554e-07,199.8273903007777,-0.0004722839970742,82.84452974406184,-0.0019849212345337,0.0,14.167888659999448,-0.8915444074704364,9.7369485989078e-09,0.0647813406849909,0.0019849658430971,165.65649351025883,6.283184909045651,-0.0342712751188273,-165.66136328738676,-6.252826003030542e-06,14.181648745929689,-78.05455475798021,-199.832477755524,0.0,2.977464699167508e-06,-1.6344404489069598e-08,0.0024168387637751,-0.0005794620567532,14.18164237857756,-0.0024167954795145,14.16790903206856,-1.3170180806986035e-06,4634.73177227127
82.8439322536969,-0.0004722841717424,9.199063573008272e-09,-3.157171228139525e-07,0.0004965813744657,-1.8740352102806764e-06,-78.05392966250514,-4853.322749721476,0.0,4.691803325450889,0.0004965744625618,-3.982927886353378e-07,199.8273879815616,-0.0004722839946389,82.84450874866569,-0.0019849212185744,0.0,14.167888745346929,-0.909402460966395,9.618996366530665e-09,0.0647813391499964,0.0019849658678326,165.6564916697109,6.283184908886797,-0.0342712882920304,-165.66136558978593,-6.258262134277397e-06,14.181648835244465,-78.05455460292637,-199.83247965282845,0.0,2.9514117780401087e-06,-1.6319440979025747e-08,0.0024168387794369,-0.0005794619600371,14.181642465260635,-0.002416795454393,14.167909126250974,-1.3175677627786287e-06,4634.778662761218
82.84391109148142,-0.0004722841694717,8.957432682109687e-09,-3.1587994995181216e-07,0.00049658125165,-1.8748105956628416e-06,-78.05392918653915,-4853.3243573674745,0.0,4.691803354849463,0.0004965743358367,-3.984575950207724e-07,199.82738570537137,-0.000472283992223,82.8444879340426,-0.0019849212030474,0.0,14.167888829897898,-0.927169574974096,9.506736404759638e-09,0.0647813376284686,0.0019849658915001,165.6564898675675,6.283184908721991,-0.0342713014707277,-165.6613678041548,-6.26357266499256e-06,14.181648923837784,-78.05455444866745,-199.83248152989628,0.0,2.92558929436128e-06,-1.6247262698979665e-08,0.0024168387948709,-0.0005794618644695,14.181642551133397,-0.0024167954299331,14.167909219644203,-1.3181170339240475e-06,4634.825553251441
82.84389012257527,-0.0004722841672205,8.639648537553601e-09,-3.160418128800118e-07,0.0004965811299296,-1.8756125377608248e-06,-78.05392871426517,-4853.325965014107,0.0,4.691803383990873,0.0004965742102883,-3.986280612145585e-07,199.82738348509065,-0.0004722839898299,82.84446730379105,-0.0019849211879979,0.0,14.167888913660246,-0.9448439727969324,9.400359419902381e-09,0.0647813361201754,0.0019849659142033,165.6564881069704,6.283184908551525,-0.0342713146549171,-165.6613699315491,-6.268741182285927e-06,14.181649011708554,-78.05455429493502,-199.83248337907136,0.0,2.900001668558698e-06,-1.613160632532059e-08,0.0024168388099675,-0.0005794617699922,14.181642636203884,-0.0024167954062869,14.167909312253991,-1.318666219280117e-06,4634.872443741936
82.8438693476134,-0.0004722841649904,8.257436405650928e-09,-3.162022996783484e-07,0.000496581009296,-1.8764394894928488e-06,-78.05392824621815,-4853.327572661377,0.0,4.691803412877469,0.0004965740859111,-3.988038569929226e-07,199.8273813329716,-0.0004722839874602,82.84444685834173,-0.0019849211735202,0.0,14.167888996641707,-0.9624238870098624,9.299973002815296e-09,0.0647813346248839,0.0019849659359739,165.65648639342146,6.28318490837573,-0.0342713278445989,-165.6613719750812,-6.273750043278194e-06,14.18164909885604,-78.05455414162046,-199.83248519234385,0.0,2.8746489496965986e-06,-1.5976690134542212e-08,0.0024168388246358,-0.0005794616765458,14.18164272048076,-0.0024167953835776,14.167909404086656,-1.3192155543220147e-06,4634.9193342326935
82.84384876455633,-0.0004722841627814,7.820268118514947e-09,-3.163610425616268e-07,0.0004965808897279,-1.8772897235593773e-06,-78.05392778265674,-4853.329180309284,0.0,4.69180344151158,0.0004965739626919,-3.989846138275733e-07,199.8273792604459,-0.0004722839851122,82.8444265954423,-0.0019849211597324,0.0,14.167889078850196,-0.9799075596361024,9.205607756340589e-09,0.0647813331424149,0.0019849659567738,165.65648473503634,6.283184908194972,-0.0342713410397758,-165.6613739346794,-6.27857889879265e-06,14.181649185281088,-78.05455398873067,-199.83248696172757,0.0,2.849528004788269e-06,-1.578706279986024e-08,0.0024168388387791,-0.0005794615840701,14.1816428039731,-0.0024167953619273,14.167909495148482,-1.3197652068074467e-06,4634.96622472372
82.84382837031289,-0.0004722841605936,7.335911983777088e-09,-3.165177203357321e-07,0.0004965807712052,-1.8781613136723235e-06,-78.05392732380386,-4853.330787957828,0.0,4.691803469895502,0.0004965738406092,-3.991699208334098e-07,199.827377277589,-0.0004722839827851,82.8444065120189,-0.0019849211467445,0.0,14.167889160293557,-0.997293242322972,9.117212563247884e-09,0.0647813316726589,0.0019849659765411,165.65648314103098,6.283184908009665,-0.0342713542404515,-165.66137580701482,-6.283207117186764e-06,14.181649270985709,-78.05455383627084,-199.83248867986543,0.0,2.824634527954506e-06,-1.5567455483737862e-08,0.0024168388523239,-0.0005794614925052,14.18164288669029,-0.0024167953414257,14.167909585445834,-1.3203153088747385e-06,4635.01311521501
82.84380816192161,-0.000472284158428,6.811202378439865e-09,-3.166720596328477e-07,0.0004965806537098,-1.879052142551117e-06,-78.05392686988641,-4853.332395607009,0.0,4.691803498031486,0.0004965737196495,-3.993593264426834e-07,199.82737539248603,-0.0004722839804794,82.84438660484257,-0.0019849211346395,0.0,14.167889240979733,-1.0145791965166844,9.034651177328322e-09,0.0647813302155516,0.0019849659952264,165.65648161990163,6.28318490782026,-0.0342713674466314,-165.66137758764353,-6.287616874383015e-06,14.181649355972514,-78.05455368415038,-199.83249034066907,0.0,2.7999642331773594e-06,-1.5322679843785633e-08,0.0024168388652109,-0.000579461401792,14.181642968641924,-0.0024167953221409,14.16790967498494,-1.3208659817135688e-06,4635.06000570656
82.84378814275986,-0.0004722841562927,6.172350431515445e-09,-3.168238359051588e-07,0.0004965805372368,-1.879959926777328e-06,-78.05392642141256,-4853.334003256829,0.0,4.691803525921735,0.0004965735999181,-3.995523437410102e-07,199.82737361140383,-0.0004722839782013,82.84436687152798,-0.0019849211234926,0.0,14.167889320916704,-1.031763693636219,8.957571905783226e-09,0.0647813287710299,0.0019849660128419,165.65648017855216,6.283184907627242,-0.0342713806583216,-165.66137927341865,-6.291804479001736e-06,14.181649440243588,-78.05455353296317,-199.83249193915893,0.0,2.7755217749602312e-06,-1.5057836947914693e-08,0.0024168388773791,-0.0005794613118736,14.1816430498379,-0.0024167953041321,14.16790976377205,-1.3214173455231384e-06,4635.106896198368
82.84376831909832,-0.0004722841541771,5.500203212364364e-09,-3.169728832558929e-07,0.00049658042184,-1.880882196066604e-06,-78.05392597897223,-4853.335610907287,0.0,4.691803553568526,0.0004965734812631,-3.997484459773041e-07,199.82737194344887,-0.0004722839759446,82.84434732225101,-0.0019849211135224,0.0,14.167889400114536,-1.0488450152461957,8.884936042330815e-09,0.0647813273388507,0.0019849660295357,165.65647882856084,6.28318490743114,-0.0342713938755298,-165.66138086848568,-6.2957259408101965e-06,14.181649523786794,-78.0545533831909,-199.83249346594124,0.0,2.7513013439749096e-06,-1.4779150133728013e-08,0.0024168388886442,-0.0005794612227009,14.181643130289936,-0.0024167952875509,14.167909851814905,-1.3219695106506686e-06,4635.153786690434
82.843748663007,-0.0004722841520824,4.808933835444379e-09,-3.171190883300549e-07,0.0004965803073731,-1.8818163611415795e-06,-78.053925541681,-4853.337218558384,0.0,4.691803580974012,0.0004965733636379,-3.999470811934608e-07,199.82737039240544,-0.0004722839737064,82.84432793620287,-0.0019849211047037,0.0,14.167889478580916,-1.0658214532286765,8.816385284374811e-09,0.0647813259190223,0.0019849660450721,165.6564775785158,6.2831849072325054,-0.0342714070982643,-165.66138236839487,-6.299386967273726e-06,14.181649606618151,-78.0545532337322,-199.83249491645296,0.0,2.7272846553352383e-06,-1.4491023054424937e-08,0.0024168388990932,-0.0005794611342319,14.181643210005864,-0.0024167952723039,14.16790993912022,-1.3225225258068682e-06,4635.200677182751
82.84372917715805,-0.0004722841500095,4.1000461725122135e-09,-3.172623801580545e-07,0.0004965801938448,-1.882759777096412e-06,-78.05392510953152,-4853.338826210119,0.0,4.691803608140213,0.0004965732470577,-4.001476854993183e-07,199.82736895513688,-0.0004722839714883,82.8443087114022,-0.0019849210969482,0.0,14.167889556323466,-1.082691309954022,8.75153257109389e-09,0.0647813245116771,0.0019849660594503,165.65647642756667,6.283184907031901,-0.0342714203265342,-165.66138376706598,-6.3027877249747375e-06,14.181649688746464,-78.05455308499441,-199.8324962934352,0.0,2.7034705500216647e-06,-1.4197719633503893e-08,0.0024168389087777,-0.0005794610464277,14.181643288995092,-0.0024167952583271,14.167910025693912,-1.323076502672259e-06,4635.24756767532
