longslipFR,FxRR,signal,sideslipFL,FxFL,rollrate,az,pitchrate,FL,roll,steeringangel,brake,pitch,RL,ay,longslipFL,sideslipFR,FxRL,y,x,RR,FxFR,FyFR,sideslipRR,slip,vx,gas,vy,FyRR,sideslipRL,longslipRL,ax,yawrate,signal,FyFL,FyRL,yaw,slip1,longslipRR,FR
-0.0012126341673556,3859.7754011501993,0.0,-0.0287552287188695,-134.3680932883247,-0.0024994514561133,0.0922679448803122,-0.0822922807510167,1.2689367051537714,-0.000669256243312,-4.814808214737853e-05,0.0,-0.0051165827068887,2.030682132261915,-0.0763832607984005,-0.0011568667044446,0.0305166452495899,3838.600217696741,-138.6471236244295,9975.997241981038,2.064749904512287,-132.99336180951576,-2008.5423028573823,-0.0330088501503048,0.0,0.3845805235584793,0.1581116593251372,0.0014842507970474,2875.370513970249,0.0329727675695495,0.0299247481696587,4.651171430248113,0.0001546538461312,0.0,1945.7734696907048,-2924.3255819977862,-0.0130159883337707,0.0,0.0309343626574856,1.2674833448528804
-0.001148406041421,3700.300624604535,0.0,-0.0271593401711937,-129.36972661311117,-0.0010431049662384,0.085636168360867,-0.0808588284139178,1.4065744866866714,-0.0006861699289169,-4.938964030499932e-05,0.0,-0.0059329760241922,2.030748676990795,-0.0769045735464375,-0.0011072519909161,0.0288412872630348,3699.5748382489696,-138.64716629673327,9976.001340840976,2.0470899497167108,-128.16012347421508,-1924.2214197916005,-0.030811105123838,0.0,0.4303446788968181,0.1581957785758153,0.0007281291463626,2843.474875854442,0.0309601052629134,0.0271091623916741,4.479194155756009,0.0001432695148144,0.0,1863.52538704908,-2894.892531211368,-0.0130144725468052,0.0,0.0276071619817613,1.4058474738841402
-0.0011105361844095,3586.9790775945494,0.0,-0.025327117633507,-126.6500718272142,0.0003408222120067,0.0842518075446464,-0.0779831145687502,1.537443872510308,-0.0006889622907353,-3.7388616765372486e-05,0.0,-0.006726797607082,2.054242154459997,-0.069680648863242,-0.0010729862502025,0.0267924135614784,3582.258850705247,-138.6472223127327,9976.005888638325,2.067596198106695,-125.73009258132647,-1813.9385068316496,-0.0282458811696541,0.0,0.4746215470933271,0.1586420570943025,-9.784489617492505e-06,2734.065534352551,0.0282754549916433,0.0243457984892527,4.343617622064484,0.0001361120629633,0.0,1758.166156956722,-2781.802144696363,-0.0130130904643387,0.0,0.0248452151186418,1.53717814471577
-0.0010465084812737,3483.8515153127696,0.0,-0.0232869895901716,-122.9058159351503,0.0016718137023035,0.0789661958198189,-0.0739792212165958,1.6631374698735768,-0.0006781493508286,-7.622547793355455e-06,0.0,-0.0074853963207464,2.0985199163165547,-0.0658878792741932,-0.0010185497389324,0.0246326914418738,3480.2557542673194,-138.64729100004772,9976.010871329245,2.106017144376485,-121.90262393039951,-1690.5130144249267,-0.0253033830472393,0.0,0.5175112162915362,0.1591228716607752,-0.0006824329907389,2561.6341876018378,0.0254217456497547,0.0223918050396298,4.224675919385248,0.0001203320317801,0.0,1637.4829631959217,-2604.719765100369,-0.0130118050807144,0.0,0.0227635126067393,1.6634394198447882
-0.000996203626794,3377.540523112081,0.0,-0.0212525902841424,-120.5288539682586,0.0028481199230493,0.0723280189366237,-0.0691751120705041,1.7834727780315518,-0.0006547971304641,4.501434781778499e-05,0.0,-0.0081993306921387,2.1423788200572016,-0.0614674070025764,-0.0009751256310599,0.0223299293004345,3374.873256095676,-138.64737168521455,9976.016276585551,2.145754842418567,-119.69645640229253,-1558.478760923756,-0.0223932811255349,0.0,0.5592806911891366,0.1591967036025249,-0.001316275130442,2346.255682936079,0.0225397758962141,0.0203838517789276,4.097582636758615,0.0001063018550319,0.0,1510.4433072414115,-2387.979564235016,-0.0130106911981588,0.0,0.0206656692394272,1.7842051883170544
-0.0009628294816369,3273.651959572162,0.0,-0.0191654011786267,-118.00640524872551,0.0038879036152953,0.0614991703642978,-0.0637960896964293,1.8981597099048688,-0.0006205114139079,0.0001226812867219,0.0,-0.0088618790827,2.2073325878827217,-0.0529099726690257,-0.0009464001326829,0.0200389634624958,3271.2209756959023,-138.6474637096371,9976.022091926374,2.2081777276978465,-117.2789643434596,-1422.0369296329964,-0.0197434851183849,0.0,0.5996998001509948,0.1595808647813044,-0.0018849934260299,2117.039891366649,0.0198564093839992,0.0190516972862294,3.972558447021591,0.0001048612279644,0.0,1381.1056694812803,-2153.725820232162,-0.0130096413913531,0.0,0.0192902669292215,1.8992772376176907
-0.0009261856437564,3177.4180632419843,0.0,-0.0170758428921739,-115.83663683615138,0.0048113798347459,0.0533542387748661,-0.058040631786817,2.008446666329351,-0.0005764420281917,0.0002272426696288,0.0,-0.0094684324812021,2.2805529712828347,-0.04581822264557,-0.0009140822668822,0.0178070315944063,3175.3421354507614,-138.64756614193624,9976.028304627682,2.2788130349268947,-115.20709489720358,-1286.0968721324812,-0.0172521671600009,0.0,0.6389206968964993,0.159883536706185,-0.0023744393777485,1886.92487919044,0.0173657689570527,0.0179359750562592,3.855751082328292,0.0001016103955741,0.0,1250.1288786853822,-1917.9022242175029,-0.0130086044868002,0.0,0.0181224775412861,2.0099023128927
-0.0008964462709222,3088.207336630726,0.0,-0.0150663722037885,-114.10904671890852,0.0055918366818579,0.04590195958621,-0.0520600506374831,2.1146167029155816,-0.0005239178709335,0.0003600131202684,0.0,-0.0100160706027157,2.360519581355281,-0.0388455313472023,-0.0008878150818462,0.0156113389371845,3086.4507552499563,-138.64767809836027,9976.034902999256,2.35659449210434,-113.59811729187676,-1151.1723292168758,-0.0149188263914354,0.0,0.6769941214047677,0.1601237892709844,-0.002794895044519,1661.1994328312758,0.0150198154384524,0.0170588236556427,3.7466279288934894,9.32525436570951e-05,0.0,1120.6424634123357,-1687.0604051761773,-0.0130076335130994,0.0,0.0172059351463048,2.1163231208762383
-0.0008703701971522,3001.208504632208,0.0,-0.0131252348309407,-112.61422944740416,0.0062311877552824,0.0408106939950779,-0.0459839007835544,2.217186777342013,-0.0004643650413971,0.0005196517526531,0.0,-0.010503296013379,2.443354261220675,-0.0312124759180613,-0.0008643981748722,0.0135099080162144,2999.699030918143,-138.64779871879628,9976.04187599914,2.4375555415318035,-112.24331854723305,-1018.8184406416568,-0.0127558895107384,0.0,0.7139900010781709,0.1602723050243083,-0.0031404513497025,1444.4975265826222,0.0128365550873826,0.0162849362845221,3.6392088866263896,8.581167081577406e-05,0.0,994.4336826307098,-1465.1055448921686,-0.0130067430877462,0.0,0.0163982263337486,2.2190862283296657
-0.0008475952514527,2913.434065978197,0.0,-0.0112646635743192,-111.16855763399526,0.0067255984315754,0.0351476760779427,-0.0398902819917424,2.316234908258117,-0.0003992137295083,0.0007018949176086,0.0,-0.0109295950666188,2.5285425692015853,-0.0236780470273873,-0.0008436251897838,0.0115133990668369,2912.305989356747,-138.64792709946352,9976.04921277263,2.521166805571576,-110.93964948377725,-890.34647220155,-0.0107703699048365,0.0,0.7498815656778373,0.160485713971163,-0.0034096650436858,1239.8106609464594,0.0108288076623431,0.0156559337783621,3.530939096565038,7.964908906538743e-05,0.0,871.943485460619,-1255.2663427276088,-0.0130059198522659,0.0,0.0157374996364249,2.318280531727517
-0.0008276332293092,2832.640631059372,0.0,-0.0095070541941623,-110.01595054158214,0.0070752732012693,0.0310080375101314,-0.0338752180529857,2.41212380723687,-0.0003299165584867,0.00089916635593,0.0,-0.0112953153203447,2.614476426484245,-0.0164730645623813,-0.0008254472920468,0.0096330539453145,2831.7977854102514,-138.64806235004042,9976.056902526072,2.605854486717989,-109.91950352964426,-766.5782801140492,-0.0089674136187687,0.0,0.7847292668081418,0.1606725447688713,-0.00360530625851,1049.837590851263,0.0089983872970816,0.0151169904919427,3.4305645165462053,7.470026538795434e-05,0.0,753.9264932282289,-1060.3468309310108,-0.0130051516390892,0.0,0.0151706347203735,2.414278538092085
