FxFR,FxRR,rollrate,steeringangel,FR,FxRL,sideslipRR,x,vx,RR,slip,FL,FyRL,signal,yawrate,FyFR,gas,y,sideslipFR,sideslipFL,yaw,longslipFL,slip1,longslipRR,pitch,sideslipRL,ax,FyFL,vy,longslipRL,signal,brake,longslipFR,ay,pitchrate,az,roll,RL,FxFL,FyRR
-146.40924158884886,5503.785016030478,0.0108572620785916,0.0,3.2011629429539625,5036.393987314306,-0.0184390768838663,4564.106103244743,1.013039288297236,3.636944307032657,-0.005450599897778,3.188869526822692,-1154.4626410995784,0.0,0.0019543281503172,-1214.8825105667809,0.2823258536451286,-4850.900018100063,0.0197601453251416,-0.0154738998192679,-0.0339828948154794,-0.0013229254749695,6.277734707281808,0.0470067810480794,-0.0156449336975974,0.0126428521376621,6.429281569325539,1036.3183605741897,-0.0055022984989195,0.0315782342893788,1.129284946790071,0.0,-0.0013812373805646,0.0851008686123118,-0.0880761729259983,0.1209137334588548,-0.001012764759037,3.458157533394926,-150.0902268661294,1452.4643632703282
-128.11508311072583,4773.559955358424,0.0136481268094243,0.0,3.372964665595514,4614.391811299357,-0.0117790899122394,4564.116569789215,1.0738728674881932,3.5908119567652417,-0.0048149339556946,3.370079676931733,-1341.9377499450566,0.0,-1.9103720617786305e-06,-1112.7834876743111,0.2798230553106,-4850.90042634791,0.0170066659383235,-0.0150875636716323,-0.0339745276769511,-0.0010863963707002,6.278370373223892,0.0297344161363222,-0.0164930274155345,0.0150781799860771,5.73503975841345,952.8077968854808,-0.0051556804073483,0.0254479269737957,1.178289515884539,0.0,-0.0011869105123052,-0.1935043039157455,-0.0817433663001863,0.1837852068971951,-0.0008867944213601,3.561742464094677,-134.1757758238433,1432.7071999525924
-131.59535723561854,4673.20085527801,0.0135859382782196,0.0,3.5349735984272392,4607.653048530831,-0.0107736963484268,4564.127620184064,1.131754523513972,3.6997560833836736,-0.0055207727611202,3.533512624398384,-1382.876057484078,0.0,-0.0001801341401184,-975.7127695041942,0.2809939923727521,-4850.900858807859,0.0144478645267236,-0.0143841362629537,-0.033976487813597,-0.0010548522657702,6.277664534418466,0.025506572212749,-0.0172688828409035,0.0125715459090419,5.6678049090093445,900.7101489074262,-0.0062364327678573,0.0236580247355318,1.2262337039468676,0.0,-0.0011386105321045,-0.1790591157926075,-0.0740541191722624,0.2092619860175799,-0.0007491346961984,3.704406558912851,-133.11416750218427,1237.8287065805232
-130.8207457782894,4541.4613312047695,0.0132829086319323,0.0,3.69072553084694,4509.882515399357,-0.0106581536668035,4564.139239023993,1.1878115215224954,3.842101954507935,-0.0060609351102726,3.687469946364376,-1207.2719637553598,0.0,0.0001462002565615,-851.0430138746102,0.2818277790447315,-4850.901322314391,0.0126292199572272,-0.0128611360676174,-0.0339762210508028,-0.0010867098412483,6.277124372069314,0.0242649980827888,-0.0179626915993041,0.009603634429528,5.532697155050102,835.256733926312,-0.0071899094289876,0.0236210494139908,1.273074364443936,0.0,-0.0011432558813814,-0.0141720147510795,-0.0654587196246587,0.2030322112197869,-0.0006157316248071,3.8567299670514585,-130.9741197392653,1165.4659027433609
-128.74813404589952,4400.86561138191,0.0138001068820946,0.0,3.840427993066481,4396.901291366301,-0.0088393587168332,4564.151409838012,1.242389885715804,3.9810945865205984,-0.0058339221813322,3.836942367050263,-1029.4264913121087,0.0,6.931392269296578e-05,-751.1201405458979,0.282072621082471,-4850.90180875329,0.0111522449063716,-0.0110856331528718,-0.0339750001956957,-0.0010829812587615,6.277351384998254,0.0229402895155491,-0.0185674213634953,0.0084383564015923,5.37971345146725,746.8997146905143,-0.0072412014082324,0.0231093910259606,1.3187693439429462,0.0,-0.0011167027157722,0.0211351939449411,-0.0563359842867332,0.2001326622079202,-0.0004802816408379,4.002142999459485,-128.36761945777425,1060.1044647623785
-127.112945105022,4282.653101438175,0.0140035257667285,0.0,3.985106696444575,4287.733635601971,-0.0070059546812023,4564.164117787671,1.295532469378592,4.123195660033351,-0.005523679230654,3.981718425482864,-893.1925567146595,0.0,-4.017291096415541e-05,-658.5869521253964,0.2820683551440865,-4850.902312564094,0.0094661466434676,-0.0095347289278939,-0.0339750574688784,-0.0010708443443658,6.277661627948932,0.022166560083101,-0.0190792522550063,0.007275188507225,5.24138320855322,654.6197134941434,-0.0071516572618461,0.0223110710867379,1.3632775200466682,0.0,-0.0010790697117246,-0.0063651857793645,-0.0469449670208949,0.1910166642311762,-0.0003405984399706,4.144338267789266,-126.25175473130612,896.4205988544159
-125.76227462834667,4186.347213647114,0.0136653478927328,0.0,4.125963250949639,4186.635659979943,-0.0057038595799743,4564.177349229201,1.3473897325236746,4.266047025997607,-0.0053163566481647,4.122286862949987,-742.2619934687623,0.0,-1.448183263694699e-05,-561.8399212916595,0.2817740712421736,-4850.9028339398255,0.0076930199550951,-0.0080969582827971,-0.0339753684198496,-0.0010542639662131,6.277868950531421,0.0215858132350581,-0.0194968924296272,0.0056114532588393,5.119657944791452,567.9118588494233,-0.0071606062570413,0.0215898756363459,1.4065588384008203,0.0,-0.0010455868876322,0.0019908942985434,-0.0375387863316232,0.1786107084556252,-0.0002021584448091,4.286111771854375,-124.95118990694384,739.4379236100857
-124.67687312780596,4093.78669797289,0.0131772325438166,0.0,4.263278615291694,4093.436983463364,-0.0044170555839997,4564.191091879567,1.398044720112291,4.407661262443883,-0.0050289400205699,4.259540565770584,-579.2577676700059,0.0,3.795366790404877e-06,-465.2624133026107,0.2812894452915628,-4850.903372146264,0.0060762349552841,-0.0066048313362794,-0.0339753619982258,-0.0010336684245466,6.278156367159016,0.021010552402023,-0.0198213214596141,0.0040655074130347,5.004051549843533,482.7302560951388,-0.0070295510502215,0.0211160800564962,1.4485743487402851,0.0,-0.0010227933086786,0.0254918533814513,-0.0283131678777031,0.1628480952535201,-6.81476487985735e-05,4.428329055615712,-123.94730324159929,597.677590631154
-123.94027711479492,4004.97019526652,0.0125872504914904,0.0,4.397500339722197,4006.164907466231,-0.0030779024294983,4564.205334142775,1.447559122386013,4.548278469336364,-0.0046487658584512,4.393980731998648,-428.42310646890087,0.0,-2.5765476547048857e-05,-373.7507067355723,0.2806860271960478,-4850.903924995561,0.0046062642189457,-0.0051311711486793,-0.0339754676981136,-0.0010149142724918,6.278536541321135,0.0205333089636919,-0.0200552129290386,0.0027832303327761,4.893491487109554,396.785649090318,-0.0067293962259977,0.0207057241874175,1.4892862399417188,0.0,-0.0010036293841348,0.0336936219689222,-0.0194196025061777,0.1449963243379366,6.052159102174116e-05,4.569004181063206,-123.07217549316545,457.2386053990551
-123.4456980917487,3921.7809107146168,0.0117796402871287,0.0,4.529122266856133,3923.085969303023,-0.0018868565110531,4564.220064964138,1.4959869447587086,4.687450584989996,-0.0042541110782677,4.525879686967207,-293.2292569517925,0.0,-5.614687204883916e-05,-286.4907853031373,0.2799991640913025,-4850.904491023881,0.0032133344759232,-0.0037835654593086,-0.0339759043626413,-0.0009992307296008,6.278931196101318,0.0201328133327964,-0.0202025477209304,0.0016076834356402,4.78879930209121,313.2594439039644,-0.0063649542615644,0.020342343346176,1.52865787405101,0.0,-0.000987032749758,0.0354475435521353,-0.0109759458530096,0.1206229949444736,0.0001821666934791,4.707637708992564,-122.40546454754822,322.6468011911559
-123.17445749991664,3842.783973274381,0.0106494433814435,0.0,4.6586103582676754,3845.330145893504,-0.0009241918183842,4564.23527382397,1.543381003582165,4.824938085649259,-0.0038567561257061,4.655646956711557,-171.79529906606058,0.0,-7.330394222182038e-05,-202.452555083136,0.2792414646005491,-4850.905069422152,0.0018966062653853,-0.0025922898583919,-0.0339765701924119,-0.0009857367453336,6.27932855105388,0.0197849117285137,-0.0202686159893952,0.0005642470593767,4.688251696314292,235.30296733112272,-0.0059538234997203,0.0200680557499467,1.5666538192549666,0.0,-0.000973118578657,0.0439109949770474,-0.0031280729223148,0.0923628232800759,0.0002939875616059,4.8430868930892,-122.00776932176268,204.09771471429036
-123.068935242884,3768.6738475562015,0.0094180123200428,0.0,4.786325432359639,3770.597180605631,-0.000160721197341,4564.250950717184,1.5897859616779408,4.95972896295976,-0.0034339586615399,4.783627568811604,-65.85921260334322,0.0,-8.40236890126044e-05,-123.20470805372764,0.2784291770958761,-4850.905659196037,0.0007403544772399,-0.0014859286702882,-0.0339773586521035,-0.0009741520546357,6.279751348518047,0.0195146082172588,-0.0202599938160294,-0.0003227894330605,4.592094612775445,163.18111686407232,-0.0054609546570219,0.0198450638336434,1.6032398817675542,0.0,-0.0009613368836274,0.0547227702384167,0.0040147908155053,0.0550630765341571,0.0003936927538518,4.976168081254192,-121.78553949921069,105.74840324988546
-122.93502466860502,3694.948849245814,0.0081834378321469,0.0,4.912450731569392,3696.9545219971656,0.0005106210122753,4564.267086070902,1.635237542514054,5.091563115789581,-0.0029847413100279,4.910081231280932,22.54481019491964,0.0,-0.0001093753703647,-51.71086132053744,0.2775802922173487,-4850.906259143082,-0.0002513464123603,-0.0004605247757749,-0.0339783219567925,-0.0009623812358612,6.280200565869558,0.0192406121510344,-0.0201840339166769,-0.0010409382302919,4.496230559940034,95.13074792864282,-0.0048827087991832,0.0196072145276756,1.6383831366019963,0.0,-0.0009496685571848,0.0611142506234096,0.0104159850309618,0.0223659506363978,0.0004811063022537,5.107238812923433,-121.61947567591206,24.39488321080571
