FyRL,FyFL,RR,FR,az,longslipFR,y,x,vy,pitch,sideslipRL,brake,longslipFL,signal,RL,yaw,ax,longslipRR,slip,gas,slip1,steeringangel,longslipRL,FxFL,FyRR,FxFR,sideslipFL,FL,FyFR,pitchrate,ay,sideslipFR,FxRL,signal,sideslipRR,yawrate,roll,rollrate,vx,FxRR
-2836.698581292901,1860.649185759445,1.60413820489665,1.1096295199547268,0.0955784229727983,-0.0009745750783218,-138.6471873123361,9975.996150701689,0.0002746639813165,-0.0046555346282281,0.0305578319539191,0.0,-0.0009384205204254,0.0,1.6013155590375066,-0.0130173431108244,3.4798110040540458,0.0195444610356979,0.0,0.0852774126845393,0.0,-2.462741473715956e-05,0.0195031721935604,-114.71298446369904,2788.1482567526714,-114.17571673117236,-0.0265205857002242,1.1103310392146006,-1915.4410094748707,-0.0669030502943596,-0.0660167255823484,0.0280149222679578,2884.9000500774937,0.0,-0.0304403081021877,9.565315469671728e-05,-0.0005116427631163,-0.0002368957274616,0.3390247579004784,2881.709467915742
-2750.3080473891223,1766.2257964383632,1.628862322416209,1.2077508552688276,0.0880300580528127,-0.000921799888711,-138.6472349593444,9975.99972981683,-0.0004092579443885,-0.0053032804672253,0.0283327223733191,0.0,-0.0009015414048854,0.0,1.6212174879207415,-0.0130165373532534,3.330273138424548,0.0180368174816289,0.0,0.0877940415110571,0.0,-1.9457902167427596e-05,0.0177894253940484,-111.76222574286166,2704.768254416402,-110.94899255075488,-0.024672818178247,1.207786139247682,-1816.5542996135096,-0.0628489336965729,-0.0654334427699123,0.0257512727924926,2751.450637988048,0.0,-0.0281969464933206,7.790038679214086e-05,-0.0005071087534462,0.0009994735348216,0.3731899211103824,2757.906565608768
-2585.1517671773013,1641.556197148741,1.6529625807967212,1.2995590246899758,0.0829935263318205,-0.0008659989554588,-138.64729337016576,9976.003642071431,-0.0010134816560584,-0.0059045448923083,0.0255453113802854,0.0,-0.0008520963156038,0.0,1.650951355680386,-0.0130157694917876,3.154768983484498,0.0160481162377201,0.0,0.089800379436555,0.0,-5.000732846938627e-06,0.0158949255251239,-108.29888386349116,2546.5883700228355,-107.65220161465386,-0.0223164315627823,1.2991276870652015,-1686.6755066475544,-0.0577696299749926,-0.0577334572397072,0.0232865305601382,2606.973354524886,0.0,-0.025389232932891,7.18286272531903e-05,-0.000490721671914,0.0021464114881915,0.4057937683813398,2608.8793048342245
-2364.226091937403,1497.9738408834503,1.6991322496694967,1.3846096900153482,0.0714694032595148,-0.000829640283861,-138.64736157555686,9976.007870629168,-0.0015567288074355,-0.0064510419866234,0.0225184954787856,0.0,-0.000818347995581,0.0,1.6998567637653073,-0.0130150993348199,3.013430171898115,0.0147533778967647,0.0,0.0919229986000682,0.0,2.131160679494403e-05,0.01464154547324,-105.65379491250935,2328.780385863164,-105.14804605143011,-0.0198678659107317,1.383866217776505,-1538.2102588293296,-0.0520292274880752,-0.051648211877996,0.0206313198547497,2489.62765780836,0.0,-0.0223716908656516,6.362789625894275e-05,-0.0004635979574876,0.0031526633477987,0.4367095101898793,2491.0985711409985
-2108.872799913229,1345.5693115064105,1.7476327850005269,1.4649759295465905,0.0611548926399738,-0.0007900564146615,-138.64743876536193,9976.012400523412,-0.0020289241229903,-0.0069381958045733,0.0194959706876577,0.0,-0.0007824255419172,0.0,1.7503148136995796,-0.0130145000405971,2.875396737883334,0.0135840650909257,0.0,0.093651290155609,0.0,6.055820467749378e-05,0.0134913776277872,-103.55324096636998,2079.2058549553344,-103.11245438886448,-0.0173859033705907,1.4639232409390448,-1379.4218017584262,-0.0459752338856791,-0.0435830467571482,0.0179801114068487,2376.6827466268246,0.0,-0.01936599807252,5.730484290590113e-05,-0.0004271472999685,0.0040300793866206,0.4662340044311266,2378.514759580135
-1841.8914996473889,1189.101317855146,1.8016903683417709,1.5411114477555732,0.0510514261104638,-0.0007657965125978,-138.6475239987704,9976.01721803696,-0.0024275357718765,-0.0073641837312767,0.0166132846606329,0.0,-0.0007607087668422,0.0,1.8061881170890204,-0.0130139638220432,2.7500489397029337,0.0126930204115857,0.0,0.0952109783242045,0.0,0.0001134625451558,0.0126222319199029,-102.4370263134994,1816.717941861352,-102.1197156063544,-0.0149525417647219,1.5398011997973262,-1217.618590728625,-0.0398392042576597,-0.0370897465645632,0.0153992803171025,2276.1099905590822,0.0,-0.0164840163201987,5.0922119874391614e-05,-0.0003826468721463,0.0047717949852614,0.4944180694695592,2277.512948346668
-1577.1794986020566,1034.1235833758285,1.853228061731372,1.613929585428684,0.0420454544341733,-0.0007457069827359,-138.64761641918952,9976.022310693525,-0.0027565602819311,-0.0077292825279002,0.0139149953132214,0.0,-0.0007419409826091,0.0,1.8581740839208385,-0.0130134881418405,2.650181592005372,0.0120603948352977,0.0,0.0964428474358751,0.0,0.0001799174606797,0.0119978665016173,-101.23749451898006,1556.875086808751,-101.04417623534326,-0.0126378589985856,1.6124362028561805,-1056.6225088815672,-0.0338174796716528,-0.0296901295961184,0.012939560364122,2195.8925476111144,0.0,-0.0138126411963961,4.631114156340877e-05,-0.000331510085713,0.0053733489833056,0.5214529462597544,2198.0601770417848
-1325.138583906376,883.4769194521979,1.9037710598837931,1.6839044249033464,0.0350608370178342,-0.0007207031278596,-138.6477151647106,9976.027667850494,-0.0030123426122656,-0.0080354149076999,0.0114542078125988,0.0,-0.0007187009838165,0.0,1.91016793619792,-0.0130130399019518,2.5382592257056267,0.0114455391483064,0.0,0.0974682936272383,0.0,0.0002587089667959,0.011404556504149,-100.0121286283316,1309.9654506267482,-99.91909878396396,-0.0104591064187464,1.682245465799871,-900.7090787784446,-0.0280315952830852,-0.0228176923941009,0.0106562537476209,2107.2582261566977,0.0,-0.0113725650771828,4.302148304839587e-05,-0.0002750827719648,0.0058428068425111,0.5474183954274066,2108.3277171870823
-1092.1311558024822,739.8483918887788,1.9569841504282384,1.7509550528760798,0.029932939459928,-0.0007047329076771,-138.6478193917046,9976.033278699984,-0.0032002177860357,-0.008285339806228,0.0092352601308957,0.0,-0.0007037995680433,0.0,1.964597371009817,-0.0130126249031384,2.440878827765254,0.0109476542623241,0.0,0.0984161897020141,0.0,0.0003483487352825,0.0109284114783784,-99.37384005619997,1081.556846107728,-99.41159061367826,-0.0084582557780733,1.749184015730172,-751.7025127897964,-0.0225576714430135,-0.0159592614097351,0.0085498058891905,2030.8089084938745,0.0,-0.0091843683753212,4.02510146500784e-05,-0.0002147121563523,0.0061761108287203,0.5723440904611231,2031.3798868845213
-880.7131356652957,605.0459308632094,2.010537093851232,1.8155227212477645,0.0266300929898743,-0.0006912275653814,-138.6479282970497,9976.039133357555,-0.0033205813231567,-0.0084824547564128,0.0072591787836087,0.0,-0.0006909750229485,0.0,2.0190539702285486,-0.0130122291781278,2.3433250804621872,0.0104863555051102,0.0,0.0992708116204772,0.0,0.0004463113042199,0.0104849896940502,-98.67996234743512,874.7660194129074,-98.84045248705898,-0.0066304922911822,1.8136767486778247,-611.6455052899092,-0.0174359711749249,-0.0091726799372476,0.0066394285756396,1954.1284085674183,0.0,-0.0072448300822933,3.906246219831726e-05,-0.000151724230304,0.0063800173358223,0.5962951334133273,1954.4338569104707
