FyRL,longslipFR,RR,pitchrate,yawrate,yaw,y,az,FyFL,signal,vy,FxFL,slip,FyRR,ax,sideslipRL,roll,FxFR,sideslipFL,RL,pitch,ay,steeringangel,signal,vx,FyFR,gas,longslipFL,FR,rollrate,sideslipRR,x,FL,slip1,FxRR,longslipRR,longslipRL,FxRL,sideslipFR,brake
-396.0639952189741,-0.0016364396006679,14.587307464145994,-0.1315556153746518,0.0002032356745926,-0.0129859498454628,-138.64685389758327,-0.1908064509057276,1813.3436472973908,0.0,0.0065195299630186,-153.59671651676663,0.0,310.19944245709354,6.307216031609897,0.0344893716114248,-0.0020430420627515,-149.64394847415363,-0.0288015734370694,11.689015941585067,-0.0123080415192414,-0.0675819065689389,-0.0005104320773834,0.0,0.7208492646527312,-1827.330145226348,1.0338291323908204,-0.0014963303656129,2.3753247010126826,-0.0121224396593007,-0.0339908004589983,9976.02654284764,2.379690623373915,0.0,5081.141357203067,0.7459189842335475,0.5674051032106036,5297.019825167554,0.0316232446903113,0.0
-334.6332831458352,-0.001614956624058,15.439093248424529,-0.1308161019306183,1.2269495610794006e-05,-0.0129849401708284,-138.64689145125473,-0.1443718027768371,1701.9542327377617,0.0,0.0057885459061977,-153.38496307212185,0.0,243.855982387086,6.418329986179394,0.0324750000104615,-0.0021529739854051,-149.2933516931758,-0.0271425465458424,12.06975913684587,-0.0136205084005193,-0.0752538319088189,-0.0005242021102388,0.0,0.7844558393590476,-1721.0355144194234,1.0262441929202109,-0.0014763860710185,2.569257502923126,-0.0100340177655054,-0.0303826601407443,9976.03410374679,2.573803010791255,0.0,5160.478227261474,0.8534892954630434,0.6299691780484111,5388.932469272646,0.0299718816918307,0.0
-286.9923136400067,-0.0015940171742944,16.268038898599674,-0.1289190929025935,-0.000209902760825,-0.0129860151012516,-138.64694510326834,-0.0927446482421885,1591.8788569020674,0.0,0.0049959546262433,-153.2501439004132,0.0,192.7251539032436,6.527810709721415,0.0305869455219886,-0.0022408173707648,-149.07954306532517,-0.0254911022357669,12.403154583503095,-0.0149191675863734,-0.0809767837636055,-0.0004727902921457,0.0,0.849162969207105,-1614.7725608440744,1.0185328314984212,-0.00145967524546,2.764128693886521,-0.0077338144668323,-0.0269496692726645,9976.04230719096,2.7689389568099534,0.0,5239.7593805938905,0.9671721813737472,0.6918578970617506,5478.522709838308,0.0282726582127934,0.0
-248.86036763626143,-0.0015740614710935,17.085441940003818,-0.1259547958536742,-0.0004640973312776,-0.0129894780656841,-138.64701550296675,-0.0395255402740561,1484.5450871463747,0.0,0.0041655838004613,-153.23472097803446,0.0,155.899155227746,6.633621400187062,0.0287722251578372,-0.0023047739299128,-148.97734827394177,-0.0238681792113987,12.705711091761383,-0.0161928753859288,-0.0817778248570742,-0.000333850607028,0.0,0.9149431323750428,-1509.747132967084,1.010769606505341,-0.0014481224200555,2.9600019343489707,-0.0052835433029269,-0.0236509243128128,9976.051164001665,2.965157850431332,0.0,5317.413461535116,1.08768243558628,0.753586386645568,5563.942152224442,0.0265382128690297,0.0
-217.4710116603886,-0.0015558634073564,17.90126406988364,-0.122011584871472,-0.0007695435540456,-0.0129957541799877,-138.64710288736526,0.0167871550901744,1380.3961915424998,0.0,0.0033510258417382,-153.28880457368444,0.0,131.85096961049925,6.735182721214616,0.0270737976113375,-0.0023436157793514,-148.93536561472123,-0.0222828339171918,12.993620750577342,-0.0174315255738465,-0.078775417512426,-8.773672873173754e-05,0.0,0.9817556606822742,-1406.702088146346,1.0030067417282793,-0.0014392911877192,3.156871427953967,-0.0027254888587724,-0.0203977701605511,9976.060684605103,3.162598965079105,0.0,5393.913128341022,1.215826433157589,0.8159645583327811,5644.449981570811,0.0247912341998176,0.0
-191.23608185373556,-0.0015394440597436,18.70556546708654,-0.1171448065494771,-0.0011204353342634,-0.0130053520589411,-138.64720706452923,0.0723003073782833,1280.1251512713802,0.0,0.0025795492349847,-153.3598795057233,0.0023733845273607,112.7058040417634,6.83230332689192,0.025479364456113,-0.0023564675163148,-148.9841041355006,-0.0207392787416372,13.265475662427592,-0.0186256080733736,-0.0751130901032214,0.0003439029858227,0.0,1.0495618614743112,-1305.8567550971268,0.9952618960560872,-0.0014326388906518,3.354714447301899,-9.725992182817758e-05,-0.0171929976443482,9976.07087901613,3.36126865076135,0.0023733845273607,5468.848123424784,1.3508266515088945,0.8785830485270758,5719.532050497101,0.0230265879042903,0.0
-168.9615007687798,-0.0015261487446207,19.488997391441192,-0.1114201467171536,-0.0014933719290517,-0.0130185974739735,-138.6473277194435,0.1256000961984568,1183.1453992019983,0.0,0.0018549202433483,-153.40936267509406,0.0015796243713549,95.41348371271104,6.923730365949161,0.0239448921116659,-0.0023427806297502,-149.16423627644224,-0.0192141516252777,13.51935720757942,-0.019766248997989,-0.0723058249321246,0.0010605213265678,0.0,1.1183118562591765,-1207.6263287649672,0.987562441846654,-0.0014278721797939,3.553562159362969,0.0025672667614975,-0.0140953168968261,9976.081756783018,3.561069214742113,0.0015796243713549,5540.866909505473,1.4916995177712822,0.9409100425053192,5788.546170906137,0.0212804999966657,0.0
-149.70913491884707,-0.0015142729250078,20.24539946204513,-0.1049167120049836,-0.0018690557323495,-0.0130356036407228,-138.64746457892505,0.1755417429791728,1089.5159583341724,0.0,0.0011691188488289,-153.48482035971767,0.0009117643160428,79.05466906222776,7.008271651277643,0.0224160891952932,-0.0023026495272621,-149.4184579982244,-0.0177225522878114,13.75529313737058,-0.0208452866588226,-0.0701661779108037,0.001957895614207,0.0,1.1879432722860386,-1112.291746411027,0.9799424141594052,-0.0014245167757222,3.753432706878413,0.0051827212033643,-0.0111756167213193,9976.093326866036,3.761916449635205,0.0009117643160428,5608.861800599022,1.6375562587587835,1.002530387791207,5850.849515407828,0.0195499716131534,0.0
-135.61048639124093,-0.0015042051814759,20.97282577574997,-0.0977267284649128,-0.0022227819252994,-0.0130562717145261,-138.64761745189347,0.2217934502243037,999.2617186591856,0.0,0.0005119171080917,-153.53941535456087,0.000342060964532,63.53349401681958,7.084829741680129,0.0208442045209341,-0.0022370383997994,-149.75506081313458,-0.0162781376026509,13.976891134633505,-0.0218554365951044,-0.0704931315758886,0.0029492247173838,0.0,1.2583824140300277,-1019.88960282158,0.972437037666025,-0.001421806649726,3.954313888397599,0.007660686989852,-0.0084957651658083,9976.105597522515,3.963719644522307,0.000342060964532,5672.020849869647,1.7877893112090752,1.0633929127120878,5905.693552622248,0.0178386068369578,0.0
-124.81571788673264,-0.0014946224493059,21.670393520093945,-0.0899457986946875,-0.0025245538949477,-0.0130802111633675,-138.64778630003755,0.263258794268574,913.1616350353576,0.0,-0.0001318908971953,-153.5614395560756,-0.000155726686387,49.08730210464718,7.152687599059326,0.0191803905893557,-0.0021478109685547,-150.1616413415983,-0.014886959253018,14.188586998440496,-0.0227903555623134,-0.0701178413127972,0.0039591387537827,0.0,1.3295460996717932,-930.0011989883358,0.965079272304878,-0.0014198733831156,4.156202826533283,0.0099184921177081,-0.0061143254864381,9976.118576207791,4.166345147496504,6.283029580493199,5729.585448992284,1.941838514534437,1.123616091683912,5952.698595562449,0.0161544700408407,0.0
-114.78856927275334,-0.0014846138381514,22.33785335216053,-0.0816757196787673,-0.0027597864608768,-0.0131068066673632,-138.64797110647808,0.2991303149169738,831.045965894431,0.0,-0.0007560119789487,-153.60737229817255,-0.0005876148292724,35.94207670498705,7.211629276726589,0.0174349602114917,-0.0020374325814684,-150.56906149080103,-0.0135509063743369,14.394353839325342,-0.0236446833330841,-0.0688762495294695,0.0049575702722764,0.0,1.4013452561578494,-843.1133362982218,0.9578954569829016,-0.0014201776558235,4.359042917567985,0.0119082875533438,-0.0040341384893436,9976.132269507756,4.36967992960654,6.282597692350314,5780.974286410161,2.0991355242751952,1.183372030702177,5991.7370401155,0.0145139307568516,0.0
-104.6576865996227,-0.0014769746799545,22.97515661215814,-0.0730814206206433,-0.0029214017982443,-0.0131353636500766,-138.648171725329,0.3214144674417974,755.3783999188055,0.0,-0.0013422155814667,-153.76334779992882,-0.0009506832286657,24.255996844788587,7.259716502101985,0.0156537927857711,-0.0019092894914071,-151.17248144762289,-0.0123931650426065,14.598193276038788,-0.0244143378680567,-0.0651249137670547,0.006416629894343,0.0,1.473682561350785,-759.5145650064369,0.9509130168847328,-0.0014213954117236,4.562668913632017,0.0134672668562542,-0.0022771472020042,9976.146683085475,4.573801434836981,6.28223462395092,5825.72808045754,2.2591170724340985,1.242827329106576,6021.256932724639,0.0129169941213863,0.0
-94.31563784578556,-0.0014674803067808,23.57949327548668,-0.0643496692416369,-0.0029768611431913,-0.013164985404393,-138.64838765333417,0.3272873345116029,687.325147500957,0.0,-0.001845897522086,-153.73797287414757,-0.0012259693390125,14.331975393757013,7.291358399910311,0.0138923630419027,-0.0017686263819651,-151.89885621919808,-0.0113047707031834,14.81014939546639,-0.0250971692771689,-0.0541721584032243,0.0083785640036204,0.0,1.5464242267991437,-679.1984976092426,0.944209010102444,-0.0014205744150854,4.767318405530271,0.0145011036047627,-0.000901053220689,9976.161821491676,4.778534281462427,6.281959337840574,5862.789133612037,2.42060644471658,1.3029893172850655,6033.725677905325,0.0113739527061315,0.0
-83.73952140103519,-0.0014560630137343,24.14864475476077,-0.0556351450993767,-0.002911274867221,-0.013194484735162,-138.64861800632943,0.3287144628901066,623.0280327723619,0.0,-0.0022453574517555,-153.5716709228279,-0.0014121956924842,6.391721620816179,7.302857493260929,0.0121267602534212,-0.0016192706095581,-152.48358786148506,-0.0102211517719395,15.04228296918161,-0.0256926819033464,-0.0428477700574315,0.0104506144001769,0.0,1.6193879357266057,-603.3069770634689,0.9379029057662868,-0.0014173559881362,4.972863721818722,0.0152545132982426,0.0001224301185659,9976.177687705607,4.983507367054687,6.281773111487102,5885.13849253671,2.581932558265676,1.3658458894497956,6030.448193967235,0.0099734580564612,0.0
-73.02400013446089,-0.0014445755531238,24.688661503998684,-0.0470103860364996,-0.0027529873156565,-0.0132227885515898,-138.64886179264127,0.3230695017326618,562.0110117184903,0.0,-0.0025430114902201,-153.41447982668035,-0.0015225268446111,0.0915496723961274,7.297852745307333,0.0103679348082055,-0.0014638503932483,-152.84494217593527,-0.0091622618860357,15.295405714805282,-0.0262014992117122,-0.0324981865942765,0.0123150860845235,0.0,1.692386943128431,-533.4143172105695,0.932056934213748,-0.0014125655120337,5.178799592914206,0.0157321567564232,0.0009532571098662,9976.194282832686,5.188382781934184,6.281662780334975,5892.387941783277,2.7437048738678897,1.4318723343843862,6016.468234566146,0.0087097163419001,0.0
-62.34438489312176,-0.0014329843970106,25.20471587669028,-0.0385422345546073,-0.0025362906900254,-0.0132491627335719,-138.64911807573418,0.3095207832168572,503.0806282614053,0.0,-0.0027522535077781,-153.2705376015257,-0.0015741905511763,-5.0338382061809845,7.281345125526234,0.0086485263586423,-0.0013053523194939,-153.07005133642318,-0.008112249639115,15.56616550447027,-0.0266248666167101,-0.0237053740178052,0.0137973420866063,0.0,1.765279428007195,-468.97014800650464,0.9266256759116396,-0.001407254960497,5.38471541852302,0.0158984529224764,0.001651716673452,9976.211606366958,5.393010760536165,6.28161111662841,5889.043629378261,2.906198581847104,1.5008676275375403,5995.095948351564,0.0075456656673256,0.0
-51.90729845601159,-0.0014215448936982,25.66728144050212,-0.0302141992391678,-0.0022864192192322,-0.0132731713731131,-138.64938604186423,0.2899828007958643,445.8583097455901,0.0,-0.0028874924460029,-153.0302671006305,-0.0015821692080634,-9.249641446243771,7.256784361358124,0.0069904529844078,-0.0011470433966668,-153.0988024719409,-0.0070903429385224,15.819889169140124,-0.0269644111708045,-0.016154522442079,0.0148009142927915,0.0,1.8379680815189685,-408.6959932444809,0.9215214248489912,-0.001401676646328,5.590248426577093,0.0157207877236251,0.0022304120510167,9976.229656664018,5.59718971410519,6.281603137971523,5878.272394766151,3.0642744984833845,1.5677534955267705,5967.940909939635,0.0064504934020032,0.0
-41.87873652090431,-0.0014095157238445,26.08496775973712,-0.0221470760770552,-0.0020178095444994,-0.0132945694256244,-138.6496649742575,0.2569702315514892,390.7057815632735,0.0,-0.0029588373437698,-152.93452092347593,-0.0015568479479796,-12.662643664511274,7.224859225373644,0.0054254255936128,-0.0009923182730927,-153.21961212515495,-0.0061170077340441,16.06249506138188,-0.0272218717020814,-0.0108281291501021,0.0152494459694192,0.0,1.9103722698362935,-351.921364278059,0.9166871409820084,-0.0013950727690504,5.79529012007855,0.0152186673789292,0.0026864872517942,9976.248431266062,5.800879692173925,6.281628459231607,5861.347724441959,3.2180410470084166,1.6331003909874775,5935.561676678261,0.0054393745988473,0.0
-32.54625819296501,-0.0013988596229929,26.48346683936249,-0.0145349279671891,-0.0017336274967178,-0.013313202367274,-138.64995420958195,0.2182384539200177,338.7542441869341,0.0,-0.0029700437682239,-152.84645977835342,-0.001503869686902,-15.221370997739394,7.18157586443691,0.0040154477308802,-0.0008448750054182,-153.32358502242337,-0.0052206090911666,16.32090766026046,-0.0274010752206767,-0.0040592262395134,0.015065816659231,0.0,1.9824034915262203,-299.00446808578675,0.9121180651771046,-0.0013880607952536,5.999938673835906,0.0142934815889587,0.0029791264131037,9976.267926905995,6.004230118917044,6.281681437492685,5838.752372223976,3.370698766558501,1.7009649451747773,5893.8414815086535,0.0045097191265313,0.0
-23.97337120365371,-0.0013834686610829,26.860134563338917,-0.0074564941440822,-0.0014244552403511,-0.0133288555786579,-138.65025308916148,0.1651192991822266,289.67614970690795,0.0,-0.0029264199416776,-152.4609502341962,-0.0014287747894283,-16.79319642508689,7.127427111549287,0.002706250040687,-0.0007084543330707,-153.14784182980657,-0.0043475886224621,16.603301808962367,-0.0275070054324299,0.002754030088658,0.0141290014817976,0.0,2.053953946408861,-250.3951355107569,0.9078499017965528,-0.0013741115065779,6.2036613725135,0.01308865065045,0.0030869367317157,9976.288139367243,6.206603446599918,6.281756532390158,5808.950057669086,3.3105032220695465,1.6534396945075909,5841.406750298628,0.0037001174107631,0.0
-16.131242431690858,-0.0013731339457804,27.21846899615028,-0.0009582485502491,-0.0011144544560263,-0.0133413784332689,-138.65056107725178,0.1125231428379349,241.9846319861748,0.0,-0.0028504592054095,-152.1633541365285,-0.0013443337648193,-17.360654294722483,7.06158452299018,0.001496784460403,-0.0005849480432326,-152.82935930817956,-0.0035005818364904,16.909838095317514,-0.0275453567336074,0.0060268807047057,0.0123878564171765,0.0,2.124903960183448,-207.37608988858915,0.9039237151325648,-0.001368701279897,6.4065090523730985,0.0117191484908537,0.0030575788331564,9976.30906331216,6.408124010666063,6.281840973414766,5767.125537175936,3.2208222226358885,1.6128010828999362,5783.51214404173,0.0030023015149146,0.0
-9.016603563507866,-0.0013632972390776,27.56684627924449,0.00496190531186,-0.0008375210964763,-0.0133509650178306,-138.65087785279437,0.0572413996101488,197.0584247210313,0.0,-0.0027626608323684,-151.9891247251218,-0.0012606642570346,-17.249293071982766,6.989395914226528,0.0003935920157103,-0.0004761112745245,-152.54681115554024,-0.0027446537666373,17.233576651869917,-0.0275218962666152,0.0079963318820993,0.010087612416659,0.0,2.19516300937568,-168.304631819224,0.9003090116251742,-0.0013617930886454,6.6082119769280325,0.0101773044611552,0.0029746180183026,9976.330692338006,6.608783823676962,6.281924642922552,5716.9574308095625,3.136652205004255,1.5780847580047752,5723.945477726184,0.002341571101972,0.0
-2.681276773840889,-0.0013515487359183,27.911130011794327,0.010290232245535,-0.000603947402315,-0.0133580197055856,-138.65120318551473,0.000538099103699,156.09824903083003,0.0,-0.0026645572566882,-151.74526835516707,-0.00117823692135,-16.754531137863232,6.914947333132312,-0.0005826877489679,-0.0003833983789617,-152.1790873549261,-0.0020724613540728,17.56858417674255,-0.0274424774245521,0.0101569075967752,0.0074991852903873,0.0,2.264687486466467,-131.68096188937747,0.8969189307023477,-0.0013516846799745,6.808673431514633,0.0085175203133788,0.0028646587281169,9976.353019412474,6.80850805899883,6.282007070258236,5662.780870413903,3.0583144924363674,1.5479867264100895,5664.697154591706,0.001719376359578,0.0
2.8119131850461137,-0.0013417037428024,28.254911939194088,0.0150156625963349,-0.0004127964034858,-0.0133629730819377,-138.65153681101873,-0.0560141679402752,118.76701110297888,0.0,-0.0025516070045961,-151.50169614228318,-0.0010948608130408,-16.042453239271172,6.840473585616141,-0.0014187659766288,-0.0003076136660079,-151.82473642086535,-0.0014570382232014,17.91091596190937,-0.0273130854755206,0.0123872000832983,0.0047409605755669,0.0,2.333465817299393,-97.5650320631788,0.8936672746933663,-0.0013426648576772,7.007889838811211,0.0068069375509785,0.002735083216371,9976.37603726344,7.007231956175703,6.282090446366546,5607.208905141267,2.985908996680788,1.5215881448108486,5606.8682503644,0.0011566696527531,0.0
7.434417000864852,-0.0013322596952987,28.600515007133275,0.0191360595087822,-0.000263955840135,-0.0133662472556422,-138.65187845297396,-0.1111773627269298,84.46878578629946,0.0,-0.0024252306141871,-151.3065186875452,-0.0010110809940601,-15.193937544435045,6.767189170623027,-0.0021120519314467,-0.000248959389723,-151.47921437586123,-0.0008973463820505,18.25775628953774,-0.0271397691996862,0.0140639647902887,0.0018898962497806,0.0,2.401504535755552,-66.27278737148646,0.8904909889850097,-0.0013341705091846,7.205904191854694,0.0050988003872774,0.0025883175133712,9976.399738612268,7.204984859442242,6.282174226185526,5551.566542287745,2.919310531022528,1.498184771089309,5551.031727880951,0.0006482736768756,0.0
