yaw,FxFR,FyRL,FyFR,longslipRL,longslipRR,signal,longslipFL,slip1,roll,rollrate,sideslipRL,sideslipFR,RL,signal,FxFL,vy,RR,FxRL,pitch,FyFL,pitchrate,slip,steeringangel,az,sideslipFL,ay,longslipFR,FyRR,gas,brake,sideslipRR,yawrate,ax,FL,vx,x,FR,FxRR,y
-0.0327173548560726,-78.57873185612716,-162.44013278121778,197.87000076265397,0.0015896027240047,0.0015901284198726,0.0,-0.0004826651293073,6.283177561751703,-1.273486228879332e-05,-5.650716971433934e-09,0.0019422643801238,-0.0024295966850855,68.5960793081864,-5.4902896327473805,-78.62062152827656,-0.0001708465083271,68.59705334954602,265.79189315732515,-0.0014029684980635,-194.33868781211604,0.0001371524547556,-7.745427882696527e-06,0.0,-0.0001612376144357,0.0023848927290024,0.0042981646216795,-0.0004826984517336,165.78962644226,0.1717146584835578,0.0,-0.0019827816182023,0.0001911403652902,0.1169277005448858,68.45352782281286,22.66946216216324,4771.230979462457,68.45525501507808,265.81192844133403,-4857.806250645378
-0.0327154418040608,-78.57372782452526,-162.43792406689226,197.87768482684064,0.0015876781896657,0.0015882033267805,0.0,-0.0004826273458455,6.283177546776649,-1.2734870203570398e-05,1.6686094594687912e-09,0.0019422681580376,-0.0024296554707622,68.599479354807,-5.4318295628897335,-78.61565107093433,-0.0001711884023002,68.60045480873325,265.46613634882453,-0.0014015977847646,-194.34052791679423,0.0001370064259145,-7.760402937213108e-06,0.0,-0.0001614710137618,0.0023848792340999,0.004305344620517,-0.0004826606935006,165.79302934640486,0.1716379579726136,0.0,-0.0019828530013827,0.0001914400476162,0.1165149064081927,68.45705455585976,22.670629624315605,4771.457559359432,68.4587843865593,265.4861596687304,-4857.813667906563
-0.0327135257553041,-78.56875030652199,-162.43570153188224,197.88538390764003,0.0015857606099267,0.0015862851999412,0.0,-0.000482589717656,6.283177531878426,-1.2734839279901118e-05,2.7750686929235253e-09,0.0019422717781685,-0.0024297144424593,68.60286738296028,-5.372826314602308,-78.61070517047933,-0.0001715285585074,68.60384426059258,265.1415553224708,-0.0014002284879281,-194.3423581492067,0.0001368675899015,-7.775301159925119e-06,0.0,-0.0001616966962373,0.0023848656045877,0.0043125454495342,-0.0004826231013207,165.7964305875172,0.1715615280577684,0.0,-0.0019829243688037,0.0001917397248983,0.1161035689990306,68.46056882015685,22.671792964686283,4771.684150915776,68.46230129157306,265.1615670640433,-4857.821085118494
-0.0327116067093708,-78.56379588971947,-162.43347088037848,197.89309585208383,0.0015838499244991,0.0015843739837987,0.0,-0.0004825522572872,6.283177517066437,-1.273482919562713e-05,-1.7878218568231402e-09,0.0019422752955212,-0.0024297735659435,68.60624343373496,-5.313285788160761,-78.6057860265157,-0.0001718667593613,68.60722174618013,264.81814145347664,-0.0013988605632359,-194.344172430711,0.0001367309916223,-7.790113148781495e-06,0.0,-0.0001618911809483,0.0023848517825464,0.0043197728049266,-0.0004825856564445,165.79983326786126,0.1714853679001652,0.0,-0.0019829957453912,0.0001920394931524,0.1156936800075169,68.46407066898782,22.672952197832046,4771.910754090397,68.46580578139346,264.8381423482189,-4857.8285022790815
-0.0327096846648717,-78.55886645934682,-162.43123769417366,197.90080903415625,0.0015819460780851,0.0015824696239685,0.0,-0.0004825149468299,6.283177502346405,-1.2734892152467073e-05,-1.1236950106576952e-08,0.0019422787642787,-0.0024298326719606,68.60960754864985,-5.253213937568122,-78.60089045683864,-0.0001722028713699,68.61058730626333,264.49588673180904,-0.0013974940135054,-194.34597450218573,0.0001365921176098,-7.804833181354549e-06,0.0,-0.0001620330561406,0.0023848378513355,0.0043270096906877,-0.0004825483704842,165.80323972282895,0.1714094766394869,0.0,-0.0019830671459732,0.000192339427252,0.1152852319328688,68.46756015398516,22.67410733822988,4772.137368842348,68.46929790697402,264.515877667012,-4857.835919386243
-0.0327077596199781,-78.55396091026032,-162.42900688078754,197.908516356031,0.0015800490185459,0.0015805720693007,0.0,-0.0004824777832551,6.283177487719465,-1.2735073470893668e-05,-2.494935312014758e-08,0.0019422822281516,-0.002429891715132,68.61295976929026,-5.192616769959391,-78.59601822401306,-0.0001725368662639,68.61394098173217,264.1747837242565,-0.0013961288841972,-194.34776394316967,0.0001364469088176,-7.819460120856115e-06,0.0,-0.0001621032754865,0.0023848237767464,0.0043342493219147,-0.0004825112402327,165.8066520399016,0.1713338533983049,0.0,-0.0019831385850037,0.000192639555867,0.114878218017909,68.47103732480701,22.67525840028445,4772.363995130829,68.47277771925619,264.1947656227802,-4857.843336437897
-0.0327058315725814,-78.54907822077405,-162.4267825390677,197.91621497067712,0.0015781586967949,0.0015786812713475,0.0,-0.0004824407654818,6.283177473185307,-1.2735412751433735e-05,-4.2371792744574966e-08,0.0019422857219463,-0.0024299506777043,68.61630013730093,-5.131500345000818,-78.59116897597421,-0.0001728687487059,68.61728281356143,263.85482546276825,-0.0013947652588298,-194.3495364802916,0.0001362917672402,-7.833994279213139e-06,0.0,-0.0001620853360387,0.0023848095033858,0.0043414915176848,-0.0004824742606425,165.8100721885218,0.1712584972847192,0.0,-0.0019832100753041,0.0001929399119845,0.1144726321338031,68.47450223027214,22.676405398334836,4772.590632915182,68.4762452680529,263.8747992600009,-4857.850753431968
-0.032703900520149,-78.54421744871357,-162.42456809080412,197.9239021974512,0.0015762750664933,0.0015767971841813,0.0,-0.0004824038928943,6.28317745874312,-1.2735944143140652e-05,-6.296038301526118e-08,0.0019422892734113,-0.002430009532796,68.61962869435483,-5.069870774283992,-78.58634226617572,-0.0001731985344432,68.62061284279503,263.5360053782746,-0.001393403254359,-194.35128810973,0.0001361235568979,-7.84843646610378e-06,0.0,-0.0001619653921404,0.0023847949916048,0.0043487367216045,-0.000482437426348,165.8135018991662,0.171183407394858,0.0,-0.0019832816266493,0.0001932405451622,0.1140684686686015,68.47795491834948,22.677548346660064,4772.817282154891,68.47970060209192,263.55597200501063,-4857.85817036638
-0.0327019664544729,-78.53870611602039,-162.42238502281512,197.93162333663665,0.0015743978348816,0.0015749200134119,0.0,-0.0004823738810301,6.283177444343011,-1.2736571971458304e-05,-3.9102634722709414e-08,0.0019422935074955,-0.0024300683579879,68.62294548978328,-5.007734220714616,-78.5822109474422,-0.000173527313143,68.62393110287665,263.2182921183978,-0.0013920430165766,-194.352967795089,0.0001359395998858,-7.862836575946504e-06,0.0,-0.0001617319437072,0.0023847801162103,0.0043587040315243,-0.0004823940295537,165.816923948352,0.1711085828187749,0.0,-0.0019833526420085,0.0001935433514803,0.1136657213845613,68.48139573985141,22.678687259481563,4773.043942809582,68.48314346614082,263.2383027916811,-4857.86558723907
-0.0327000293666055,-78.53409093083015,-162.42046773360738,197.93593206959272,0.001572526881803,0.0015730497971076,0.0,-0.0004823330700022,6.283177428979239,-1.2735731630942485e-05,2.1290369327272747e-07,0.0019423024781408,-0.0024300545053176,68.62625071985036,-4.945096897896266,-78.57722366209065,-0.0001738781431791,68.62723748033562,262.9016156305382,-0.0013906847155783,-194.35802028555705,0.000135737665084,-7.878200347042573e-06,0.0,-0.0001613767083324,0.002384837476863,0.0043599980212466,-0.0004823616956646,165.82010747977537,0.1710340226489257,0.0,-0.0019834190863296,0.0001938392903733,0.1132643875013897,68.48482572136992,22.67982215096285,4773.270614839021,68.48657292967978,262.9218499383916,-4857.873004048073
-0.0326980895718512,-78.52968416702856,-162.41883204658333,197.9376585433501,0.001570663206101,0.0015711854566544,0.0,-0.0004822948978311,6.283177410841845,-1.2731899882798805e-05,5.143913142563297e-07,0.0019423137351044,-0.0024300418823853,68.62954445158377,-4.881965069509028,-78.57206685411161,-0.0001742930909737,68.63053199089497,262.58613755076505,-0.0013893285414211,-194.36560738747465,0.0001355159472273,-7.896337740614983e-06,0.0,-0.000160893588093,0.0023848930869848,0.0043573669544844,-0.0004823269932534,165.82303945822105,0.1709597259315975,0.0,-0.0019834834205405,0.0001940861243064,0.1128644605327189,68.48824267167953,22.68095303523688,4773.497298203103,68.48999126955889,262.60644042742337,-4857.880420791846
-0.0326961475547083,-78.52514420100745,-162.4171988210847,197.94228436304127,0.0015688064387479,0.0015693272874397,0.0,-0.0004822571831098,6.283177390773877,-1.2725544629945268e-05,7.143297509359848e-07,0.0019423237267232,-0.0024300832376468,68.63282660140264,-4.8183450486831285,-78.56708227405927,-0.0001747528323225,68.63381480080011,262.271826687332,-0.0013879746998912,-194.3702371128295,0.0001352730618312,-7.916405709186683e-06,0.0,-0.0001602796131612,0.0023848941561371,0.0043591214262775,-0.0004822921018301,165.82600069095147,0.1708856917739501,0.0,-0.001983549199151,0.0001942927281918,0.1124659351792217,68.49164705828667,22.68207992636284,4773.723992861855,68.49339810698169,262.29209472453886,-4857.887837469062
-0.0326942035345724,-78.52046997925322,-162.41542354927552,197.9503091930204,0.0015669563438585,0.0015674754557805,0.0,-0.0004822204183704,6.283177371038161,-1.2717913735239424e-05,7.829837851967126e-07,0.0019423314981747,-0.0024301616742832,68.63609711385617,-4.754243197367636,-78.56227024217644,-0.0001752052457676,68.63708604809325,261.9586647099485,-0.0013866234083847,-194.3714057801671,0.0001350080274893,-7.936141425273055e-06,0.0,-0.000159534496783,0.002384857561413,0.0043662012629952,-0.0004822565263031,165.82913648304756,0.1708119192508087,0.0,-0.0019836173727768,0.0001944926577288,0.1120688086130525,68.49503915564843,22.68320283836014,4773.950698775454,68.49679325627285,261.97882101928343,-4857.895254078061
-0.0326922574318415,-78.51573680168576,-162.41349093267075,197.9601937525817,0.0015651127023317,0.0015656301126096,0.0,-0.0004821842557853,6.283177353159106,-1.2710242904473776e-05,7.381124267372048e-07,0.0019423372576554,-0.0024302546860841,68.6393559632765,-4.689665925694262,-78.5575540488735,-0.0001756151595604,68.64034584082482,261.64662488214736,-0.001385274892012,-194.3706511660372,0.0001347202404323,-7.954020480229063e-06,0.0,-0.0001586601593292,0.0023848057910467,0.0043764378933005,-0.0004822206098878,165.8324623294536,0.1707384074046209,0.0,-0.0019836877227668,0.0001947101909403,0.111673078116126,68.49841919257,22.68432178522077,4774.177415904234,68.50017657599594,261.66663597783844,-4857.902670616755
-0.0326903090065896,-78.51098713599488,-162.4114358375294,197.97060188175624,0.0015632753674165,0.0015637913392043,0.0,-0.0004821484478896,6.283177337625601,-1.2703507218291833e-05,6.094725294175829e-07,0.0019423415373822,-0.002430348543618,68.64260316369138,-4.624619691336349,-78.5528898876429,-0.0001759712238606,68.64359424717739,261.3356838102293,-0.001383929379976,-194.36930793851064,0.0001344094461353,-7.96955398594224e-06,0.0,-0.0001576605366114,0.0023847525575915,0.0043877901752414,-0.0004821845952033,165.8359430479517,0.1706651552762611,0.0,-0.0019837597009655,0.0001949550770148,0.1112787402091776,68.50178731445273,22.685436780903903,4774.404144208678,68.50354800639678,261.3555531000583,-4857.910087082811
-0.0326883579784078,-78.50624468420007,-162.4093024588635,197.9807826854841,0.0015614442616802,0.0015619591509863,0.0,-0.0004821128472984,6.2831773242707,-1.2698380135189598e-05,4.2645559279410754e-07,0.001942344871814,-0.0024304368351316,68.64583876054063,-4.559110998863151,-78.54825284480458,-0.0001762771903311,68.64683130374442,261.0258257196337,-0.0013825871022437,-194.36812524207144,0.0001340757093838,-7.982908885806426e-06,0.0,-0.000156541444938,0.0023847042602083,0.0043990436583878,-0.0004821486253591,165.83953363864077,0.1705921619186556,0.0,-0.0019838327522518,0.0001952275655649,0.1108857909283761,68.50514360959498,22.686547839329645,4774.630883649408,68.50690754322294,261.045578614207,-4857.917503473812
-0.0326864040925368,-78.5015194686266,-162.4071292552583,197.99041805060384,0.0015596193539526,0.0015601335207695,0.0,-0.0004820773770049,6.283177312636715,-1.269526463627977e-05,2.1384211129368763e-07,0.0019423476924498,-0.0024305174889118,68.6490628169753,-4.493146399089314,-78.54363179784356,-0.0001765435188289,68.65005702920368,260.71704169332514,-0.0013812482865205,-194.3674194838516,0.0001337193837711,-7.994542871123638e-06,0.0,-0.000155310392071,0.0023846629636222,0.0044096400977167,-0.0004821127735516,165.84319437530317,0.170519426396907,0.0,-0.0019839064205,0.0001955233972369,0.110494226114426,68.5084881338101,22.687654974375555,4774.857634187185,68.51025521331927,260.73671229241376,-4857.92491978737
-0.0326844471463116,-78.49681439580158,-162.40494518632732,197.99943805586616,0.0015578006377209,0.0015583143999647,0.0,-0.0004820420040427,6.283177302199735,-1.269434629635747e-05,-9.124842443636242e-09,0.001942350312737,-0.0024305906482452,68.65227540246985,-4.426732488419843,-78.53902284328932,-0.0001767822122612,68.6532714356538,260.4093273319907,-0.0013799131555304,-194.3672591735992,0.0001333410811289,-8.004979851101422e-06,0.0,-0.0001539764333509,0.0023846285231821,0.004419416331219,-0.0004820770693832,165.84689461091466,0.1704469477845052,0.0,-0.0019839803644134,0.0001958369233761,0.1101040415610253,68.51182092723403,22.688758199875693,4775.084395782908,68.51359105800292,260.4289497425792,-4857.932336021161
-0.0326824869932101,-78.49212946391069,-162.4027703438128,198.00789310718227,0.0015559881168305,0.0015565017326933,0.0,-0.0004820067174537,6.283177292481769,-1.2695646876378804e-05,-2.2828899753046095e-07,0.0019423529458941,-0.0024306573919383,68.65547658566283,-4.359875908190462,-78.53442508246602,-0.0001770042343556,68.65647453574464,260.1026806572676,-0.001378581924601,-194.36759291123664,0.0001329416411602,-8.014697817146746e-06,0.0,-0.0001525499875926,0.002384599863928,0.004428409416244,-0.0004820415208666,165.85061220222016,0.1703747251602878,0.0,-0.001984054340417,0.0001961627152327,0.109715233089586,68.51514202347684,22.68985752962048,4775.311168397609,68.51691512406539,260.1222844709771,-4857.939752172945
-0.0326805235363732,-78.48746375411272,-162.40061777142674,198.01587920561792,0.0015541817971093,0.0015546954631854,0.0,-0.0004819715170099,6.283177283093878,-1.2699070518402126e-05,-4.337097993450517e-07,0.0019423557283481,-0.0024307190516819,68.65866643078338,-4.29258334400348,-78.52983862277536,-0.0001772185138101,68.65966634617254,259.7971006295771,-0.0013772547995496,-194.36832415730544,0.0001325221014625,-8.024085708133598e-06,0.0,-0.0001510425684241,0.0023845756627734,0.0044367394051893,-0.0004820061256565,165.85433175157115,0.1703027576064387,0.0,-0.0019841281799009,0.0001964962387785,0.1093277965125623,68.51845145394098,22.69095297735709,4775.537951992458,68.52022745958955,259.8167092525492,-4857.947168240556
-0.0326785567184412,-78.48281627518551,-162.39849519504466,198.02349916536608,0.0015523816829282,0.0015528955398034,0.0,-0.0004819364066938,6.28317727374258,-1.2704440980877955e-05,-6.187842820738332e-07,0.0019423587391906,-0.0024307768889344,68.66184499653345,-4.224861525059238,-78.52526372974108,-0.0001774317934287,68.66284688882988,259.4925863405491,-0.0013759319748676,-194.3693500113125,0.0001320836680274,-8.03343700628486e-06,0.0,-0.0001494666223841,0.0023845546712068,0.0044445470058784,-0.000481970877548,165.85804293924605,0.1702310442083702,0.0,-0.0019842017704053,0.0001968340232631,0.1089417276793104,68.52174924979612,22.69204455678952,4775.764746528757,68.52352811209059,259.5122169668471,-4857.9545842218895
-0.0326765865111988,-78.47818623326373,-162.396406348394,198.03084508231768,0.0015505877751877,0.0015511019158314,0.0,-0.0004819013903314,6.283177264219485,-1.2711530736249133e-05,-7.79492181101394e-07,0.0019423620144676,-0.0024308319667835,68.66501233623408,-4.156717223483197,-78.52070055357841,-0.0001776488655025,68.66601619057074,259.1891365735804,-0.0013746136321951,-194.3705787201796,0.0001316276864387,-8.042960101329006e-06,0.0,-0.0001478352540306,0.0023845358430229,0.0044519645158752,-0.0004819357707905,165.86173925849266,0.1701595840539655,0.0,-0.0019842750419287,0.0001971735876338,0.108557022411847,68.52503544289509,22.69313228157892,4775.991551967947,68.52681712770888,259.2088009452454,-4857.962000114896
-0.0326746129065718,-78.47357289388506,-162.39435194440009,198.03799232872808,0.0015488000713473,0.0015493145500158,0.0,-0.0004818664692651,6.283177254385189,-1.2720083326924322e-05,-9.137803701773232e-07,0.0019423655577111,-0.0024308851184105,68.66816849861488,-4.088157253648714,-78.51614926445993,-0.0001778729399677,68.66917428245706,258.8867496818406,-0.0013732999390791,-194.3719356534792,0.0001311556140941,-8.052794397261226e-06,0.0,-0.0001461619891847,0.0023845183654572,0.0044591011157624,-0.0004819008024167,165.86541710146264,0.1700883762348771,0.0,-0.0019843479569448,0.0001975132717308,0.1081736765082337,68.52831006612196,22.694216165343285,4776.218368271602,68.53009455095552,258.90645510743536,-4857.969415917559
-0.0326726359094627,-78.4689754169171,-162.39233041315907,198.04499924055895,0.001547018565595,0.0015475334058372,0.0,-0.0004818316470607,6.28317724415294,-1.2729830308654212e-05,-1.021075852161383e-06,0.0019423693479053,-0.0024309369730936,68.67131352872089,-4.019188471495665,-78.51161021674292,-0.0001781060184668,68.67232119881459,258.58542359653734,-0.0013719910480031,-194.3733635820334,0.0001306689934288,-8.063026646273359e-06,0.0,-0.0001444605831484,0.002384501632758,0.0044660446447754,-0.0004818659675012,165.86907507477878,0.1700174198459028,0.0,-0.0019844205029373,0.0001978520474035,0.1077916857357206,68.53157315336792,22.695296221657426,4776.445195401433,68.53336042482702,258.60517393929695,-4857.9768316279
-0.0326706555324039,-78.46439299102722,-162.39033850038615,198.05190914245208,0.001545243249491,0.0015457584509306,0.0,-0.0004817969283298,6.283177233474434,-1.2740503876514064e-05,-1.1019034349310656e-06,0.0019423733460871,-0.0024309879899089,68.67444746878348,-3.94981777384478,-78.507083810419,-0.0001783492199539,68.67545697636947,258.285155888424,-0.0013706870956777,-194.3748206171803,0.0001301694266128,-8.073705152580513e-06,0.0,-0.0001427447826366,0.0023844852120558,0.0044728629144916,-0.0004818312603302,165.8727134503964,0.1699467139860506,0.0,-0.0019844926862466,0.0001981893453996,0.1074110458135963,68.53482473941253,22.69637246405254,4776.6720333192825,68.53661479100424,258.304952415116,-4857.984247243954
-0.0326686717917805,-78.45982496556533,-162.38837177032275,198.0587531869764,0.0015434741122293,0.0015439896561298,0.0,-0.0004817623179238,6.28317722232847,-1.275184607817638e-05,-1.157581773833275e-06,0.0019423775009375,-0.0024310384947616,68.67757035892622,-3.880052097708013,-78.50257035541976,-0.0001786030409137,68.67858165350042,257.98594381721654,-0.0013693882025749,-194.3762773351825,0.0001296585518054,-8.084851116225916e-06,0.0,-0.0001410281379554,0.0023844688059019,0.0044796069500842,-0.0004817966751592,165.87633370768688,0.169876257758431,0.0,-0.001984564526872,0.0001985249120728,0.1070317523784033,68.53806485978734,22.697444906015832,4776.89888198713,68.53985769006549,258.0057858867152,-4857.991662763775
-0.0326666847053064,-78.45527097689245,-162.38642503118456,198.06555318461315,0.0015417111414525,0.0015422269952377,0.0,-0.000481727819738,6.283177210712397,-1.2763615348804251e-05,-1.1899832138560456e-06,0.0019423817535104,-0.0024310887136864,68.68068223776159,-3.809898419594842,-78.49806994367565,-0.0001788675517267,68.68169526969044,257.68778444725586,-0.0013680944726913,-194.37771391064803,0.0001291380210003,-8.096467188823323e-06,0.0,-0.0001393238181115,0.0023844522185426,0.004486314682231,-0.0004817622074269,165.8799381484375,0.1698060502707245,0.0,-0.0019846360540841,0.0001988586984232,0.1066538010396353,68.54129355067148,22.698513560990023,4777.125741367087,68.54308916165735,257.7076700554393,-4857.9990781854285
-0.0326646942904624,-78.45073187172896,-162.3844926278944,198.07232444200503,0.0015399543238562,0.0015404704437728,0.0,-0.0004816934287315,6.283177198636104,-1.2775591348486946e-05,-1.201458297649021e-06,0.0019423860394573,-0.0024311388143341,68.68378314277405,-3.739363754814616,-78.49358151637814,-0.0001791425347346,68.68479786510957,257.3906747146994,-0.001366805993523,-194.3791172402165,0.000128609479784,-8.1085434818488e-06,0.0,-0.0001376444432156,0.0023844353139976,0.0044930128505281,-0.0004817278616488,165.8835296400235,0.1697360906352908,0.0,-0.0019847073044873,0.0001991907751236,0.1062771873217035,68.54451084800328,22.69957844237276,4777.352611421406,68.54630924544537,257.4106007977225,-4858.006493506985
-0.0326627005635019,-78.44620487110416,-162.38256866782578,198.0790806660107,0.0015382036430229,0.0015387199809637,0.0,-0.0004816591609827,6.283177186118722,-1.27875785946491e-05,-1.1944496663320845e-06,0.0019423902943482,-0.0024311889282662,68.6868731105568,-3.668455156775035,-78.48910771249675,-0.0001794275594263,68.68788948037955,257.09461126435616,-0.0013655228362325,-194.38047600380267,0.0001280745488945,-8.121060864702593e-06,0.0,-0.0001360019243745,0.0023844179934473,0.004499730635912,-0.0004816936214472,165.88711142074754,0.1696663779692643,0.0,-0.0019847783169327,0.0001995213100664,0.1059019066830615,68.54771679007837,22.700639563516138,4777.579492112465,68.54951797857694,257.1145743657864,-4858.013908726521
-0.0326607035388185,-78.44169230844987,-162.38064780876093,198.0858230608652,0.0015364590832497,0.0015369755860362,0.0,-0.0004816250033921,6.283177173183336,-1.2799404949979638e-05,-1.1713110557855874e-06,0.0019423944614692,-0.0024312390220862,68.6899521774639,-3.597179716276812,-78.48464610130603,-0.0001797221044434,68.69097015594457,256.79959072964124,-0.0013642450559894,-194.38179154217687,0.0001275348077389,-8.13399625075217e-06,0.0,-0.0001344073677689,0.0023844003236519,0.0045064699621902,-0.0004816594996989,165.89068633886194,0.1695969113945721,0.0,-0.0019848491249055,0.0001998504800689,0.1055279545354585,68.55091141485492,22.70169693772619,4777.80638340278,68.55271539842228,256.8195870890604,-4858.021323842118
-0.0326587032292862,-78.43719376377788,-162.37872493460705,198.09255468492296,0.0015347206277435,0.0015352372396152,0.0,-0.0004815909566558,6.283177159854052,-1.2810923007038264e-05,-1.13458785441004e-06,0.0019423984845946,-0.002431289153912,68.69302037941372,-3.525544560804601,-78.48019706283965,-0.0001800256252774,68.69403993225667,256.5056097208676,-0.0013629726924654,-194.38306345255836,0.000126991779818,-8.147325534123809e-06,0.0,-0.0001328709000933,0.0023843822801141,0.004513238180469,-0.0004816254956218,165.8942571989021,0.1695276900379474,0.0,-0.0019849197638873,0.0002001784234806,0.1051553262126299,68.55409475956255,22.702750578262386,4778.033285254996,68.55590154300401,256.5256353656827,-4858.028738851858
-0.0326566996464392,-78.43270894698215,-162.37679516594517,198.09928092438304,0.0015329882591092,0.0015335049234183,0.0,-0.0004815570230549,6.283177146157549,-1.2822011144996455e-05,-1.0868537510044626e-06,0.0019424023107371,-0.0024313393899956,68.69607775204264,-3.4535568538142405,-78.47576089440088,-0.0001803375181922,68.69709884965272,256.21266481007353,-0.0013617057704645,-194.3842890845021,0.0001264469201436,-8.161022036713183e-06,0.0,-0.0001314016569846,0.0023843638301591,0.004520045710599,-0.0004815916069605,165.8978267683224,0.1694587130310654,0.0,-0.0019849902686951,0.0002005052745611,0.1047840170131587,68.55726686170865,22.70380049833703,4778.260197631895,68.55907645002958,256.2327156920831,-4858.036153753824
-0.0326546928004578,-78.42823767630856,-162.37485407384577,198.10600611271525,0.0015312619591891,0.0015317786198795,0.0,-0.0004815232050901,6.28317713212299,-1.2832573057513528e-05,-1.030592421244566e-06,0.0019424058926469,-0.0024313897749317,68.69912433077775,-3.381223794016466,-78.47133782767476,-0.0001806571221006,68.70014694826456,255.92075251979048,-0.0013604443006679,-194.38546689443905,0.0001259016045274,-8.175056595774852e-06,0.0,-0.0001300076305796,0.0023843449624155,0.0045269010841852,-0.0004815578313173,165.90139757685492,0.1693899795103441,0.0,-0.0019850606710277,0.0002008311685203,0.1044140221613453,68.56042775900545,22.704846711114968,4778.4871204963865,68.5622401569966,255.94082462191452,-4858.0435685461
-0.0326526827002086,-78.42377997621237,-162.3728978083008,198.11273300147408,0.001529541709346,0.0015300583121268,0.0,-0.0004814895047009,6.283177117780941,-1.284253647186088e-05,-9.681399725932331e-07,0.0019424091899074,-0.002431440336025,68.70216015092645,-3.3085526146569677,-78.46692792508547,-0.0001809837433727,68.70318426796783,255.62986935853945,-0.0013591882804767,-194.38659694693385,0.0001253571206856,-8.189398645268769e-06,0.0,-0.0001286956496691,0.0023843256821591,0.0045338100929043,-0.0004815241669238,165.90497179724596,0.1693214886167664,0.0,-0.0019851309983763,0.0002011562315039,0.1040453368627839,68.56357748930027,22.70588922971316,4778.714053811516,68.565392701286,255.6499587900191,-4858.050983226769
-0.032650669353378,-78.41933609651215,-162.37092314936407,198.11946325457524,0.001527827490417,0.0015283439837048,0.0,-0.0004814559217074,6.283177103162452,-1.2851851467504542e-05,-9.01652431847371e-07,0.0019424121693268,-0.0024314910894341,68.70518524773017,-3.235550582793121,-78.46253105429079,-0.0001813166769011,68.70621084832689,255.34001177874927,-0.0013579376949329,-194.38768039295152,0.0001248146612569,-8.204017134284298e-06,0.0,-0.0001274713785741,0.0023843060049069,0.0045407768248385,-0.0004814906141604,165.9085511994072,0.1692532394960462,0.0,-0.001985201273601,0.0002014805735514,0.1036779562624001,68.56671609058407,22.70692806720025,4778.940997540457,68.56853412017252,255.36011485709372,-4858.058397793911
-0.0326486527666499,-78.4149062855218,-162.36892751431117,198.12619799034672,0.0015261192828649,0.0015266356187192,0.0,-0.0004814224529839,6.283177088298483,-1.2860488573956673e-05,-8.330843526242573e-07,0.0019424148049986,-0.0024315420413842,68.70819965641853,-3.162224998567278,-78.45814711493597,-0.0001816552192686,68.70922672858379,255.05117624440595,-0.0013566925177012,-194.38871890216552,0.0001242753183015,-8.218881102706765e-06,0.0,-0.0001263392197181,0.0023842859549618,0.004547801090787,-0.0004814571763905,165.91213714495342,0.1691852312982253,0.0,-0.0019852715148084,0.000201804286892,0.1033118755087655,68.56984360096544,22.707963236596445,4779.167951646514,68.57166445086335,255.0712895626731,-4858.0658122456125
-0.0326466329458823,-78.41049057589271,-162.36690893864312,198.13293814820335,0.0015244170664758,0.0015249332011932,0.0,-0.000481389097793,6.283177073219571,-1.2868436748387713e-05,-7.641804475252752e-07,0.0019424170779167,-0.0024315931989267,68.71120341220632,-3.088583194476757,-78.45377624250675,-0.0001819986763764,68.71223194761738,254.76335916130552,-0.0013554527120965,-194.389714272679,0.0001237400796764,-8.233960015346246e-06,0.0,-0.0001253023787784,0.0023842655544569,0.0045548827528945,-0.000481423854583,165.9157306046036,0.1691174631776938,0.0,-0.0019853417356425,0.000202127447202,0.1029470896737771,68.57296005854981,22.70899475087321,4779.39491609312,68.57478373062833,254.78347961995087,-4858.07322657995
-0.0326446098962586,-78.4060888954834,-162.36486604534448,198.1396845625296,0.0015227208209467,0.001523236715414,0.0,-0.0004813558569939,6.283177057955599,-1.2875701279639178e-05,-6.96475807406249e-07,0.0019424189755392,-0.0024316445699458,68.71419655034452,-3.0146325346405995,-78.4494186990671,-0.0001823463685707,68.71522654397744,254.4765569580765,-0.0013542182321396,-194.39066833644097,0.0001232098267317,-8.249223987481603e-06,0.0,-0.0001243628441705,0.0023842448231648,0.0045620213664462,-0.000481390648133,165.91933218421048,0.1690499342933207,0.0,-0.0019854119456034,0.0002024501163977,0.1025835938368942,68.57606550137338,22.71002262295294,4779.62189084384,68.57789199686565,254.49668177513252,-4858.080640795006
-0.0326425836224024,-78.40170118834601,-162.36279800588227,198.14643794959343,0.0015210305257142,0.001521546145553,0.0,-0.0004813227323679,6.283177042535617,-1.2882301664930004e-05,-6.312967829717503e-07,0.0019424204912971,-0.0024316961625098,68.71717910611534,-2.9403804140631635,-78.44507474421329,-0.0001826976348151,68.71821055587445,254.19076606468735,-0.0013529890236285,-194.39158295268808,0.0001226853333969,-8.264643968797635e-06,0.0,-0.0001235214510481,0.0023842237789853,0.00456921611077,-0.0004813575554969,165.92294215654226,0.1689826438078687,0.0,-0.0019854821504001,0.0002027723460993,0.1022213830691433,68.57915996739192,22.711046865709022,4779.848875862365,68.58098928711534,254.210892772866,-4858.088054888855
